"TID","HE"
"TID_PURCHASE_POPUP_CONFIRM_HERO","האם לקנות בראולר?"
"TID_SELECT_COLOR_TITLE","בחירת צבע"
"TID_PROFILE_COLOR","צביעה"
"TID_POPUP_BRAWLTV_TITLE","BRAWL TV"
"TID_POPUP_BRAWLTV_TEXT","אפשר לצפות בשחקני Brawl Stars מובילים מכל העולם"
"TID_POPUP_BRAWLTV_BUTTON","קדימה!"
"TID_GOLDRUSH_28","צ‘ו צ‘ו"
"TID_GOLDRUSH_29","כולם לעלות"
"TID_GOLDRUSH_30","רכבת משוגעת"
"TID_GOLDRUSH_31","טירוף עגלות"
"TID_GOLDRUSH_32","רכבת הכאב"
"TID_GOLDRUSH_33","מערת הנחשים"
"TID_GOLDRUSH_34","מסועים"
"TID_ROBO_WARS_10","ירייה מדויקת"
"TID_ROBO_WARS_11","קרב אגרוף"
"TID_ROBO_WARS_12","כביש הרובוטים"
"TID_ROBO_WARS_13","פארק גרוטאות"
"TID_ROBO_WARS_14","אזור סכנה"
"TID_BATTLE_ROYALE_29","הבהלה לזהב"
"TID_BATTLE_ROYALE_30","בראולרים בחוף"
"TID_BATTLE_ROYALE_31","מסלול מלכותי"
"TID_BATTLE_ROYALE_32","איי הקשת"
"TID_BATTLE_ROYALE_33","פגיעה במטרה"
"TID_BALL_17","מרכז הבמה"
"TID_BALL_18","עושים בלגן"
"TID_BALL_19","הצלחה בטוחה"
"TID_BALL_20","קרב מכריע ביום ראשון"
"TID_BALL_21","כדור מסובב"
"TID_SUPPORT_CREATOR_BUTTON","תמיכה ביוצר"
"TID_SUPPORT_CREATOR_LABEL","בתמיכה: <NAME>"
"TID_SUPPORT_CREATOR_POPUP_TITLE","חיזוק ליוצר תוכן"
"TID_SUPPORT_CREATOR_POPUP_TEXT","אפשר לתמוך ביוצר החביב עליך. כל יהלום שתנצל יעזור לתמוך בו."
"TID_SUPPORT_CREATOR_POPUP_ENTER_CODE","יש להזין קוד יוצר:"
"TID_SUPPORT_CREATOR_POPUP_INPUT_CODE","יש להזין כאן קוד יוצר"
"TID_SUPPORT_CREATOR_POPUP_BUTTON","הזנה"
"TID_SUPPORT_CREATOR_POPUP_BUTTON_MORE","מידע נוסף"
"TID_SUPPORT_CREATOR_POPUP_INVALID_NAME","קוד יוצר שגוי! נא לבדוק!"
"TID_SUPPORT_SUCCESS_FLOATER","אתה תומך כעת ב-<NAME>!"
"TID_SUPPORT_LINK_FAIL_FLOATER","הקישור לתמיכה ביוצר שגוי או שפג תוקפו!"
"TID_SUPPORT_CREATOR_SHOP_TITLE","חיזוק ליוצר תוכן"
"TID_SUPPORT_CREATOR_BTN_SUPPORT","הזנת קוד"
"TID_SUPPORT_CREATOR_BTN_CHANGE","שינוי"
"TID_SUPPORT_CREATOR_BTN_STOP","עצירה"
"TID_SUPPORT_CREATOR_INFO","אפשר לתמוך ביוצר תוכן כשמנצלים יהלומים על-ידי הזנת קוד היוצר שלהם!"
"TID_SUPPORT_CREATOR_SUPPORTING","בתמיכה כעת:"
"TID_SUPPORT_CREATOR_NOT_SUPPORTING","לא ניתנת תמיכה כרגע באף יוצר תוכן."
"TID_STOP_SUPPORTING_CREATOR_TITLE","הפסקת תמיכה ביוצר תוכן"
"TID_STOP_SUPPORTING_CREATOR_DESC","האם ברצונך להפסיק לתמוך ב<NAME>?"
"TID_STAT_DAMAGE_PER_PROXIMITY_MINE","נזק מכל מוקש"
"TID_OFFER_POPUP_CONFIRMATION_POPUP","האם באמת ברצונך לקנות <offer_name>?"
"TID_OFFER_POPUP_CONFIRMATION_POPUP_NO_NAME","האם באמת ברצונך לקנות את ההצעה?"
"TID_BRAWLTV_FAILED","טעינת Brawl TV נכשלה, נא לנסות שוב מאוחר יותר!"
"TID_LINE_ACCOUNT_BIND_INFO_TITLE","התחברות ל-LINE"
"TID_LINE_ACCOUNT_BIND_INFO","חיבור החשבון שלך ל-LINE יאפשר לך לראות את חשבונות Brawl Stars של החברים שלך ב-LINE ברשימת החברים. גם הם יוכלו לראות את חשבון Brawl Stars שלך ואת מצב ההתחברות שלך, ולהזמין אותך למשחקים. האם להתחבר כעת?"
"TID_LINE_LOG_OUT_TITLE","ביטול קישור ל-LINE"
"TID_LINE_LOG_OUT_DESC","האם ברצונך לבטל את הקישור לחשבון LINE שלך?"
"TID_LINE_CONNECT","התחברות ל-LINE"
"TID_LINE_CONNECT_UP","התחברות ל-LINE"
"TID_LINE_CONNECTED","LINE מחובר"
"TID_LINE_CONNECTED_UP","LINE מחובר"
"TID_SKIN_INFO_FX_TURRET","- מודל בראולר בהתאמה אישית\n- מודל צריח בהתאמה אישית\n- אפקטים בהתאמה אישית"
"TID_SPEC_ABI_SPED_FULL_AMMO","הום ראן"
"TID_SPEC_ABI_SPED_FULL_AMMO_DESC","מהירות התנועה של באבל מוגברת ב-<c00cc00><VALUE1>%</c> כשמד ההום ראן שלה טעון במלואו."
"TID_BASEBALL","באבל"
"TID_BASEBALL_SHORT_DESC","חובטת"
"TID_BASEBALL_DESC","קדימה לחבוט! באבל מניפה את המחבט ומעיפה את האויבים כשמד ההום ראן שלה טעון. תכונת הסופר שלה היא כדור מסטיקים מקפץ שמסב נזק."
"TID_BASEBALL_WEAPON","שלוש פסילות"
"TID_BASEBALL_ULTI","כדור מלוכלך"
"TID_BASEBALL_WEAPON_DESC","באבל מניפה את מחבט הבייסבול שלה. מד ההום ראן שלה נטען אחרי שלוש חבטות, וכשהוא טעון במלואו היא יכולה לחבוט פעם נוספת ולהעיף את האויבים!"
"TID_BASEBALL_ULTI_DESC","באבל חובטת בכדור מסטיקים מקפץ שיכול לחדור את האויבים, ואפילו לפגוע באותה מטרה מספר פעמים!"
"TID_BARLEY_MS_SKIN","בארלי מוכר עוגות"
"TID_BARLEY_MS_SKIN_SHOP","בארלי\nמוכר עוגות"
"TID_BROCK_HOTROD_SKIN","ברוק הנהג"
"TID_BROCK_HOTROD_SKIN_SHOP","ברוק\nהנהג"
"TID_CARL_RR_SKIN","קארל נהג עצבני"
"TID_CARL_RR_SKIN_SHOP","קארל\nנהג עצבני"
"TID_BARLEY_MAPLE_SKIN","בארלי מייפל"
"TID_BARLEY_MAPLE_SKIN_SHOP","בארלי\nמייפל"
"TID_BANKHEIST_14B","תחנת שירות"
"TID_BANKHEIST_15","סיפור צד"
"TID_IAP_RETROPOLIS_PACK","חבילת יהלומים רטרופוליס"
"TID_IAP_RETROCOIN_PACK_1","חבילת מטבעות (1/3)"
"TID_IAP_RETROCOIN_PACK_2","חבילת מטבעות (2/3)"
"TID_IAP_RETROCOIN_PACK_3","חבילת מטבעות (3/3)"
"TID_GOLDRUSH_21C","נפילת הבורסה"
"TID_SPEC_SPOT_FROM_AIR","זיהוי"
"TID_SPEC_SUPER_RANGE","מטח קליעים"
"TID_SPEC_SUPER_RANGE_DESC","טווח הסופר של שלי ומהירות היריות שלה מוגדלים ב-<c00cc00><VALUE1>%</c>, ופיזור היריות צפוף יותר."
"TID_SPEC_ABI_PET_ATTACK_SPEED","דוב היפראקטיבי"
"TID_SPEC_ABI_PET_ATTACK_SPEED_DESC","הדוב של ניטה תוקף מהר יותר. הזמן בין ההחלקות מופחת ב-<c00cc00><VALUE1>%</c>."
"TID_SPEC_ABI_LOW_HEALTH_SHIELD","בחור קשוח"
"TID_SPEC_ABI_LOW_HEALTH_SHIELD_DESC","כשמד החיים של בול יורד מתחת ל-<c00cc00><VALUE1>%</c>, הוא מקבל מגן שמפחית את הנזק שהוא סופג ב-<c00cc00><VALUE2>%</c>."
"TID_SPEC_ABI_ATTACK_RANGE","מגנום מיוחד"
"TID_SPEC_ABI_ATTACK_RANGE_DESC","טווח התקיפה ומהירות הקליעים של קולט מוגברים ב-<c00cc00><VALUE1>%</c>."
"TID_SPEC_ABI_TURRET_AOE","חיבוק מוחץ של אמא"
"TID_SPEC_ABI_TURRET_AOE_DESC","צריח הריפוי גורם כעת לאויבים נזק של <c00cc00><VALUE1></c> בכל שנייה."
"TID_SPEC_ABI_SPEED_AFTER_ULTI","מטח מטאורים"
"TID_SPEC_ABI_SPEED_AFTER_ULTI_DESC","אל פרימו מרוויח חיזוק של <c00cc00><VALUE1>%</c> למהירות למשך <c00cc00><VALUE2></c> שניות לאחר השימוש בתכונת הסופר שלו."
"TID_SPEC_ABI_HOT_INVISIBLE","ריפוי בלתי נראה"
"TID_SPEC_ABI_HOT_INVISIBLE_DESC","לאון מחזיר לעצמו <c00cc00><VALUE1></c> חיים בכל שנייה כאשר תכונת הסופר שלו פעילה."
"TID_SPEC_ULTI_BURN","כדורי אש"
"TID_SPEC_ULTI_BURN_DESC","פגזים מהצריח של פני מבעירים אש בקרקע למשך 3 שניות. האויבים באזור שנשרף סופגים נזק של <c00cc00><VALUE1></c> בשנייה!"
"TID_SPEC_ABI_REPAIR_SELF","משומן היטב"
"TID_SPEC_ABI_REPAIR_SELF_DESC","אם טיק לא סופג נזק ולא תוקף, הוא מתחיל להחזיר לעצמו חיים <c00cc00><VALUE1></c> שניות מהר יותר מהרגיל."
"TID_HEAD_HEALTH","חיי ראש"
"TID_CLUSTER_BOMB_DUDE_SHORT_DESC","זורק"
"TID_CLUSTER_BOMB_DUDE_DESC","טיק הוא כדור מתכת מפוצץ באנרגיה! הוא זורק מוקשים, וכשהוא משתמש בתכונת הסופר שלו, הראש שלו מתנתק, מחפש מטרה ומתפוצץ."
"TID_CLUSTER_BOMB_DUDE_WEAPON","מיני מוקשים"
"TID_CLUSTER_BOMB_DUDE_ULTI","עם הראש קדימה"
"TID_CLUSTER_BOMB_DUDE_WEAPON_DESC","טיק זורק מקבץ מוקשים שמתפצלים לפני שהם נוחתים. המוקשים מתפוצצים כשהם נוגעים במטרה, או אחרי כמה שניות."
"TID_CLUSTER_BOMB_DUDE_ULTI_DESC","טיק מנתק את הראש שלו ומשגר אותו. לאחר הנחיתה, הראש מקפץ לעבר המטרה הקרובה ביותר ומתפוצץ כשהוא נוגע בה!"
"TID_CLUSTER_BOMB_DUDE","טיק"
"TID_SPEC_ABI_PREY_ON_THE_WEAK","קרואו טורף"
"TID_SPEC_DAMAGE_SUPER","סולו חריקות"
"TID_SPEC_DAMAGE_SUPER_DESC","כעת תכונת הסופר של פוקו גם פוגעת באויבים, וגורמת <c00cc00><VALUE1></c> נזק."
"TID_SPEC_ABI_SUPER_DESTROY_WALLS","סיבוב מוחץ"
"TID_SPEC_ABI_SUPER_DESTROY_WALLS_DESC","כעת תכונת הסופר של קארל הורסת מקומות מסתור ומכשולים."
"TID_SPEC_ABI_SUPER_SLOW","מסטיק דביק"
"TID_SPEC_ABI_SUPER_SLOW_DESC","תכונת הסופר של באבל גורמת לאויבים להאט למשך <c00cc00><VALUE1></c> שניות!"
"TID_SPEC_ABI_DAMAGE_BUFF_SUPER","כפפות קוצניות"
"TID_SPEC_ABI_DAMAGE_BUFF_SUPER_DESC","האגרופים של רוזה מרוויחים <c00cc00>+<VALUE1></c> נזק כשהיא משתמשת בתכונת הסופר שלה."
"TID_SPEC_ABI_STUN_TRAP","ללכוד דוב"
"TID_SPEC_ABI_STUN_TRAP_DESC","המלכודות של בו משתקות כעת את האויב למשך <c00cc00><VALUE1></c> שניות!"
"TID_SPEC_ABI_TURRET_ELECTRICITY","מכת חשמל"
"TID_SPEC_ABI_TURRET_ELECTRICITY_DESC","סקראפי הצריח יורה כעת כדורי אנרגיה שמקפצים בין האויבים. הטווח של הכדור לאחר שהוא קופץ הוא <c00cc00><VALUE1>%</c> מהטווח הרגיל."
"TID_SPEC_EXTRA_BULLET","טיל מספר 4"
"TID_SPEC_EXTRA_BULLET_DESC","ברוק טוען טיל רביעי במשגר שלו ומגדיל את קיבולת התחמושת שלו - וגם נפטר מהתרמוס שהוא שמר שם עד עכשיו."
"TID_SPEC_ABI_SPIKES_LOW_HEALTH","התפרצות קוצים"
"TID_SPEC_ABI_SPIKES_LOW_HEALTH_DESC","כשהחיים של ספייק נמצאים מתחת ל-<c00cc00><VALUE1>%</c>, הוא מתחיל לירות קוצים. כל אחד מהם גורם ל-<c00cc00><VALUE2></c> נזק!"
"TID_SPEC_ABI_RELOAD_ON_HIT","צליפה מהירה"
"TID_SPEC_ABI_RELOAD_ON_HIT_DESC","כשפייפר פוגעת באויב עם המתקפה שלה, היא מיד טוענת מחדש <c00cc00><VALUE1></c> תחמושת."
"TID_SPEC_ABI_GAIN_HEALTH","ספוג"
"TID_SPEC_ABI_GAIN_HEALTH_DESC","פרנק מרוויח <c00cc00>+<VALUE1></c> חיים."
"TID_SPEC_ABI_DASH_SHIELD","פשוט מהיר מדי"
"TID_SPEC_ABI_DASH_SHIELD_DESC","כשמורטיס מזנק, כל הנזק שהוא סופג מופחת ב-<c00cc00><VALUE2>%</c> למשך <c00cc00><VALUE1></c> שניות."
"TID_SPEC_ABI_SUPER_DAMAGE","הריסה"
"TID_SPEC_ABI_SUPER_DAMAGE_DESC","מוסיף <c00cc00>+<VALUE1></c> נזק לתכונת הסופר של מייק."
"TID_SPEC_ABI_SPEED_LOW_HEALTH","נסיגה רובוטית"
"TID_SPEC_ABI_SPEED_LOW_HEALTH_DESC","כשהחיים של ריקו נמצאים מתחת ל-<c00cc00><VALUE2>%</c>, הוא בורח מהר יותר ב-<c00cc00><VALUE1>%</c>!"
"TID_SPEC_ABI_SUPER_RELOAD","טעינה מתגלגלת"
"TID_SPEC_ABI_SUPER_RELOAD_DESC","כשדאריל משתמש בתכונת הסופר שלו, הוא טוען <c00cc00><VALUE1></c> תחמושת מיד."
"TID_SPEC_ABI_DAMAGE_MAIN_ATTACK","מבחיל במיוחד"
"TID_SPEC_ABI_DAMAGE_MAIN_ATTACK_DESC","מוסיף <c00cc00>+<VALUE1></c> נזק לשנייה למתקפה של בארלי."
"TID_SPEC_ABI_SUPER_HEALS","טפיחה על השכם"
"TID_SPEC_ABI_SUPER_HEALS_DESC","כעת, כשג‘ין פוגע בחברים לקבוצה עם תכונת הסופר שלו, נוספים להם <c00cc00><VALUE1></c> חיים."
"TID_SPEC_ABI_BLACK_HOLE_HEALER","צל מרפא"
"TID_SPEC_ABI_BLACK_HOLE_HEALER_DESC","תכונת הסופר של טארה פותחת פורטל לממד אחר! גרסת הצל של טארה מופיעה כדי לרפא את טארה ואת חבריה לקבוצה."
"TID_SPEC_ABI_RECHARGE","טיק אוטומטי"
"TID_SPEC_ABI_RECHARGE_DESC","זמן הטעינה מחדש של טיק קצר יותר ב-<c00cc00><VALUE1>%</c>."
"TID_SPEC_ABI_CURVEBALL","כדור מסובב"
"TID_SPEC_ABI_CURVEBALL_DESC","קוצים מרימון הקקטוס עפים בתנועה מסובבת, וכך פוגעים במטרות בקלות רבה יותר."
"TID_SPEC_ABI_MEDIKIT","פלסטר"
"TID_SPEC_ABI_MEDIKIT_DESC","כשהחיים של שלי יורדים מתחת ל-<c00cc00><VALUE1>%</c>, מד החיים שלה מיד נטען ב-<c00cc00><VALUE2></c>. הפלסטר נטען מחדש תוך <c00cc00><VALUE3></c> שניות."
"TID_SPEC_ABI_IMMUNE_TO_CC","עקשן כמו שור"
"TID_SPEC_ABI_IMMUNE_TO_CC_DESC","בול חסין כעת להדיפות לאחור, האטות ושיתוקים."
"TID_SPEC_ABI_CURE_DEBUFFS","ניקוי מוזיקלי"
"TID_SPEC_ABI_CURE_DEBUFFS_DESC","המתקפות של פוקו פוגעות בחברי הקבוצה ומסירות את ההשפעה של האטה, שיתוק, רעל ושריפה."
"TID_SPEC_ABI_SHIELD_HOMERUN","תנוחת חבטה"
"TID_SPEC_ABI_SHIELD_HOMERUN_DESC","כשמד ההום-ראן של באבל טעון במלואו, היא מגנה על עצמה מפני כל נזק ב-<c00cc00><VALUE1>%</c>."
"TID_SPEC_ABI_WHIRLWIND_SHIELD","פירואט להגנה"
"TID_SPEC_ABI_WHIRLWIND_SHIELD_DESC","כשקארל משתמש בתכונת הסופר שלו, כל הנזק שהוא סופג מופחת ב-<c00cc00><VALUE2>%</c>."
"TID_SELFHELP_UNAVAILABLE","התמיכה לא זמינה כעת. נא לנסות שוב מאוחר יותר."
"TID_SPEC_ABI_LONGER_DASH","נחש מסובב"
"TID_SPEC_ABI_LONGER_DASH_DESC","מורטיס מרוויח מד זינוק! טווח הזינוק שלו מוגבר ב-<c00cc00><VALUE1>%</c> כשהמד טעון במלואו. כשכל שלושת הזינוקים של מורטיס מוכנום, לוקח למד <c00cc00><VALUE3></c> שניות להיטען."
"TID_HERO_BUNDLE_HOOK","המענק של ג‘ין"
"TID_HERO_BUNDLE_CLUSTER_BOMB_DUDE","המטמון של טיק"
"TID_HERO_BUNDLE_NINJA","תיבת השלל של לאון"
"TID_HERO_BUNDLE_ROSA","החבילה של רוזה"
"TID_HERO_BUNDLE_WHIRLWIND","העגלה המלאה של קארל"
"TID_HERO_BUNDLE_BASEBALL","העסקה של באבל"
"TID_BO_MECHA_SKIN","בו מכני"
"TID_BO_MECHA_SKIN_SHOP","בו\nמכני"
"TID_CROW_MECHA_SKIN","קרואו מכני"
"TID_CROW_MECHA_SKIN_SHOP","קרואו\nמכני"
"TID_MIKE_ROBO_SKIN","מייק רובוט"
"TID_MIKE_ROBO_SKIN_SHOP","מייק\nרובוט"
"TID_SPIKE_ROBO_SKIN","ספייק רובוט"
"TID_SPIKE_ROBO_SKIN_SHOP","ספייק\nרובוט"
"TID_BO_MECHA_GOLD_SKIN","בו מכני בזהב"
"TID_BO_MECHA_GOLD_SKIN_SHOP","בו מכני\nבזהב"
"TID_CROW_MECHA_GOLD_SKIN","קרואו מכני בזהב"
"TID_CROW_MECHA_GOLD_SKIN_SHOP","קרואו מכני\nבזהב"
"TID_BO_MECHA_LIGHT_SKIN","בו מכני בהיר"
"TID_BO_MECHA_LIGHT_SKIN_SHOP","בו מכני\nבהיר"
"TID_CROW_MECHA_NIGHT_SKIN","קרואו מכני כהה"
"TID_CROW_MECHA_NIGHT_SKIN_SHOP","קרואו מכני\nכהה"
"TID_BULL_LINEBACKER_SKIN","בול ליינבקר"
"TID_BULL_LINEBACKER_SKIN_SHOP","בול\nליינבקר"
"TID_COLT_OUTLAW_SKIN","קולט פורע חוק"
"TID_COLT_OUTLAW_SKIN_SHOP","קולט פורע\nחוק"
"TID_CARL_HOG_RIDER_SKIN","קארל רוכב החזירים"
"TID_CARL_HOG_RIDER_SKIN_SHOP","קארל רוכב\nהחזירים"
"TID_SKIN_INFO_ANIM_SOUND_FX_VOICE","-מודל בראולר בהתאמה אישית\n-אפקטים בהתאמה אישית\n-הנפשות בהתאמה אישית\n-צלילים בהתאמה אישית\n- קול בהתאמה אישית"
"TID_SHOP_OFFER_STAR_SKIN_LABEL","סקין כוכב"
"TID_WANTED_15","באונטי חוף"
"TID_WANTED_16","שרוף על השמש"
"TID_WANTED_17","חולות אש"
"TID_BANKHEIST_16","סורקי חוף"
"TID_BANKHEIST_17","אבני חן חוליות"
"TID_BANKHEIST_18","תפוח אדמה חם"
"TID_BANKHEIST_18B","הסיפרה 8"
"TID_BALL_22","כדור חוף ים"
"TID_BALL_23","כדורגל שמשי"
"TID_BALL_24","בראול יחף"
"TID_BALL_25","משחק קייצי"
"TID_STARPOINTSGAINED","<TOTALDECAY> גביעים הומרו ל-<STARPOINTSGAINED> נקודות כוכב"
"TID_TROPHIES_LOST","מספר כולל של גביעים שאבדו: <AMOUNT>"
"TID_TROPHIES_CONVERTED","הגביעים שאבדו הומרו ל-<AMOUNT> נקודות כוכב"
"TID_IAP_SOM_PACK_1","הצעה לקיץ"
"TID_IAP_SOM_PACK_2","הצעה לקיץ"
"TID_IAP_SOM_PACK_3","הצעה לקיץ"
"TID_IAP_SOM_PACK_4","הצעה לקיץ"
"TID_IAP_AUGUST_PACK_1","הצעה לקיץ"
"TID_IAP_AUGUST_PACK_2","להתראות, קיץ!"
"TID_IAP_FLASH_PACK_1","קצת יותר"
"TID_IAP_FLASH_PACK_2","ערך גדול"
"TID_IAP_MOON_19_PACK_1","פסטיבל ירח"
"TID_IAP_MOON_19_PACK_2","פסטיבל ירח"
"TID_SPEC_ABI_RESURRECT","חיים נוספים"
"TID_SPEC_ABI_RESURRECT_DESC","כש-8 ביט מובס בפעם הראשונה בסיבוב, הוא מיד חוזר לחיים."
"TID_SPEC_ABI_GROW_FROM_DAMAGE","לצמוח ולהתחזק"
"TID_SPEC_ABI_GROW_FROM_DAMAGE_DESC","כשאל פרימו טוען את תכונת הסופר שלו, מד הצמיחה נטען גם כן. כשמד הצמיחה מלא, רמת החיים המרבית גדלה ב-<c00cc00><VALUE1></c>. כשאל פרימו מפסיד, מאבדים את הבונוס."
"TID_SPEC_ABI_ARMOR","אפוד מגן"
"TID_SPEC_ABI_ARMOR_DESC","האפוד מגן מפני הנזק הראשון בכמות של <c00cc00><VALUE1></c>. כשקולט מובס הוא מקבל אפוד חדש. חיי האפוד מוצגים במד הצהוב."
"TID_SPEC_ABI_WALKING_TURRET","לטייל עם הכלב"
"TID_SPEC_ABI_WALKING_TURRET_DESC","סקראפי עוקב כעת אחרי ג׳סי."
"TID_SPEC_SHIELD_ULTI","מגן"
"TID_SPEC_SHIELD_ULTI_DESC","כשתכונת הסופר של ברוק טעונה במלואה, והוא לא משתמש בה, הוא מקבל מגן שמפחית <c00cc00><VALUE1>%</c> מכל הנזק שהוא סופג."
"TID_SPEC_ABI_PET","לשחרר את הציפור"
"TID_SPEC_ABI_PET_DESC","הציפור של דינ-מייק מצטרפת לקרב!"
"TID_SPEC_ABI_DAMAGE_ULTI","סטירת רוח"
"TID_SPEC_ABI_DAMAGE_ULTI_DESC","כשתכונת הסופר של ג‘ין טעונה במלואה, הוא מסב <c00cc00>+<VALUE1></c> נזק עם המתקפה שלו."
"TID_ARCADE","8 ביט"
"TID_ARCADE_DESC","8 ביט מסתובב באיטיות כמו מכונת משחקים עם רגליים. הוא יורה קרניים מפציצות ותכונת הסופר שלו מחזקת את הנזק של החברים!"
"TID_ARCADE_SHORT_DESC","צלף"
"TID_HERO_BUNDLE_ARCADE","המלאי של 8 ביט"
"TID_ARCADE_WEAPON","קרניים מפציצות"
"TID_ARCADE_ULTI","חיזוק לנזק"
"TID_ARCADE_WEAPON_DESC","יורה מטח של קרניים מפציצות שמסבות נזק לכל יריב שהן פוגעות בו. לקרניים יש טווח בינוני ומעט פיזור."
"TID_ARCADE_ULTI_DESC","שולח צריח שמגביר את הנזק שמסבים כל הבראולרים הידידותיים שבאזור ההשפעה."
"TID_STAT_DAMAGE_BOOST","חיזוק לנזק!"
"TID_HERO_INFO_ABILITY_POWER_PERCENT","<BASEPOW>%"
"TID_STAT_DAMAGE_PER_BEAM","נזק מכל קרן"
"TID_SPEC_ABI_LARGER_AREA_ULTI","חיזוק מחוזק"
"TID_SPEC_ABI_LARGER_AREA_ULTI_DESC","מגדיל את הטווח של החיזוק לנזק ב-%<c00cc00><VALUE1></c>."
"TID_DAMAGE_BOOSTER_HEALTH","חיי חיזוק לנזק"
"TID_BEST_VALUE_DISCOUNT","הנחה של %<VALUE>\n!"
"TID_BEST_VALUE_EXTRA","%<VALUE>\nבנוסף!"
"TID_BEST_VALUE_BONUS","בונוס של %<VALUE>\n"
"TID_PROMOCODE_PACK","חבילת קוד פרומו"
"TID_DIAMONDS","יהלומים"
"TID_BATTLE_ROYALE_22A","פסגה נטושה"
"TID_BATTLE_ROYALE_23A","ערבה מעורבת"
"TID_BATTLE_ROYALE_24A","שטחים שוממים"
"TID_GOLDRUSH_24A","רויאל פלאש"
"TID_WANTED_17A","נווה מדבר פראי"
"TID_BALL_14A","שער שדה"
"TID_BALL_15A","מהר שלא לאחר"
"TID_SHOP_LABEL_BEST_VALUE","הערך הטוב ביותר"
"TID_SHOP_LABEL_MOST_POPULAR","הכי פופולרי"
"TID_SHOP_LABEL_POPULAR","פופולרי"
