"Name","Disabled","DisabledCN","IconSWF","IconExportName","Character","Skin","GiveOnSkinUnlock","IsPicto","BattleCategory","Rarity","EmoteType","SoundEffect","SfxIndex","LockedForChronos","EmoteBundles","IsDefaultBattleEmote","PriceBling","PriceGems","DisableCatalogRelease","CatalogNewDaysAdjustment","NotInCatalogTID","ExtraCatalogCampaign","HideFromCatalogRarityCategory"
"emoji_fire","","","sc/ui.sc","emoji_fire","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_whitespray","","","sc/ui.sc","emoji_whitespray","","","","","SPECIAL","COLLECTORS","SPECIAL","","","TRUE","","","1500","39","","","","",""
"emoji_edgar_mecha","","","sc/ui.sc","emoji_edgar_mecha","Enrager","EnragerMecha","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","Mech_Edgar_Start_VO","4","","Edgar_mecha","","","","","","","",""
"emoji_edgar_mecha_angry","","","sc/ui.sc","emoji_edgar_mecha_angry","Enrager","EnragerMecha","true","","SPECIAL","COLLECTORS","ANGRY","Mech_Edgar_Die_VO","0","","Edgar_mecha","","","","","","","",""
"emoji_edgar_mecha_happy","","","sc/ui.sc","emoji_edgar_mecha_happy","Enrager","EnragerMecha","true","","SPECIAL","COLLECTORS","HAPPY","Mech_Edgar_Kill_VO","1","","Edgar_mecha","","","","","","","",""
"emoji_edgar_mecha_gg","","","sc/ui.sc","emoji_edgar_mecha_gg","Enrager","EnragerMecha","true","","SPECIAL","COLLECTORS","GG","Mech_Edgar_Kill_VO","0","","Edgar_mecha","","","","","","","",""
"emoji_edgar_mecha_phew","","","sc/ui.sc","emoji_edgar_mecha_phew","Enrager","EnragerMecha","true","","SPECIAL","COLLECTORS","PHEW","Mech_Edgar_Die_VO","1","","Edgar_mecha","","","","","","","",""
"emoji_edgar_mecha_sad","","","sc/ui.sc","emoji_edgar_mecha_sad","Enrager","EnragerMecha","true","","SPECIAL","COLLECTORS","SAD","Mech_Edgar_Hurt_VO","0","","Edgar_mecha","","","","","","","",""
"emoji_edgar_mecha_special","","","sc/ui.sc","emoji_edgar_mecha_special","Enrager","EnragerMecha","true","","SPECIAL","COLLECTORS","SPECIAL","Mech_Edgar_Lead_VO","1","","Edgar_mecha","","","","","","","",""
"emoji_edgar_mecha_thanks","","","sc/ui.sc","emoji_edgar_mecha_thanks","Enrager","EnragerMecha","true","","SPECIAL","COLLECTORS","THANKS","Mech_Edgar_Lead_VO","3","","Edgar_mecha","","","","","","","",""
"emoji_edgar_mecha_clap","","","sc/ui.sc","emoji_edgar_mecha_clap","Enrager","EnragerMecha","true","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","Edgar_mecha","","","","","","","",""
"emoji_bull_overcharge","","","sc/ui.sc","emoji_bull_overcharge","BullDude","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_colt_overcharge","","","sc/ui.sc","emoji_colt_overcharge","Gunslinger","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_jacky_overcharge","","","sc/ui.sc","emoji_jacky_overcharge","Driller","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_shelly_overcharge","","","sc/ui.sc","emoji_shelly_overcharge","ShotgunGirl","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_spike_overcharge","","","sc/ui.sc","emoji_spike_overcharge","Cactus","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_pearl","","","sc/ui.sc","emoji_pearl","Cooker","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Pearl_Start_VO","6","TRUE","","","","","","","","",""
"emoji_pearl_angry","","","sc/ui.sc","emoji_pearl_angry","Cooker","","","","ANGRY","COMMON","ANGRY","Pearl_Hurt_VO","3","TRUE","","","","","","","","",""
"emoji_pearl_happy","","","sc/ui.sc","emoji_pearl_happy","Cooker","","","","HAPPY","COMMON","HAPPY","Pearl_Kill_VO","1","TRUE","","","","","","","","",""
"emoji_pearl_gg","","","sc/ui.sc","emoji_pearl_gg","Cooker","","","","SPECIAL","RARE","GG","Pearl_Kill_VO","0","TRUE","","","","","","","","",""
"emoji_pearl_phew","","","sc/ui.sc","emoji_pearl_phew","Cooker","","","","SPECIAL","EPIC","PHEW","Pearl_Die_VO","3","TRUE","","","","","","","","",""
"emoji_pearl_sad","","","sc/ui.sc","emoji_pearl_sad","Cooker","","","","SAD","COMMON","SAD","Pearl_Hurt_VO","0","TRUE","","","","","","","","",""
"emoji_pearl_special","","","sc/ui.sc","emoji_pearl_special","Cooker","","","","SPECIAL","EPIC","SPECIAL","Pearl_Start_VO","8","TRUE","","","","","","","","",""
"emoji_pearl_thanks","","","sc/ui.sc","emoji_pearl_thanks","Cooker","","","","SPECIAL","EPIC","THANKS","Pearl_Lead_VO","4","TRUE","","","","","","","","",""
"emoji_pearl_clap","","","sc/ui.sc","emoji_pearl_clap","Cooker","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","TRUE","","","","","","","","",""
"emoji_pearl_facepalm","","","sc/ui.sc","emoji_pearl_facepalm","Cooker","","","","SPECIAL","COLLECTORS","FACEPALM","","","","","","","","","","","",""
"emoji_chuck","","","sc/ui.sc","emoji_chuck","Conductor","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Chuck_Start_VO","3","","","","","","","","","",""
"emoji_chuck_angry","","","sc/ui.sc","emoji_chuck_angry","Conductor","","","","ANGRY","COMMON","ANGRY","Chuck_Hurt_VO","1","","","","375","9","","","","",""
"emoji_chuck_happy","","","sc/ui.sc","emoji_chuck_happy","Conductor","","","","HAPPY","COMMON","HAPPY","Chuck_Lead_VO","3","","","","375","9","","","","",""
"emoji_chuck_gg","","","sc/ui.sc","emoji_chuck_gg","Conductor","","","","SPECIAL","RARE","GG","Chuck_Lead_VO","4","","","","750","19","","","","",""
"emoji_chuck_phew","","","sc/ui.sc","emoji_chuck_phew","Conductor","","","","SPECIAL","EPIC","PHEW","Chuck_Hurt_VO","3","","","","1500","39","","","","",""
"emoji_chuck_sad","","","sc/ui.sc","emoji_chuck_sad","Conductor","","","","SAD","COMMON","SAD","Chuck_Die_VO","5","","","","375","9","","","","",""
"emoji_chuck_special","","","sc/ui.sc","emoji_chuck_special","Conductor","","","","SPECIAL","EPIC","SPECIAL","Chuck_Start_VO","4","","","","1500","39","","","","",""
"emoji_chuck_thanks","","","sc/ui.sc","emoji_chuck_thanks","Conductor","","","","SPECIAL","EPIC","THANKS","Chuck_Kill_VO","1","","","","1500","39","","","","",""
"emoji_chuck_clap","","","sc/ui.sc","emoji_chuck_clap","Conductor","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","",""
"emoji_chuck_facepalm","","","sc/ui.sc","emoji_chuck_facepalm","Conductor","","","","SPECIAL","COLLECTORS","FACEPALM","","","","","","","","","","","",""
"emoji_janet_moon","","","sc/ui.sc","emoji_janet_moon","JetpackGirl","JetpackGirlMoon","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_cordelius_wasteland","","","sc/ui.sc","emoji_cordelius_wasteland","Duelist","DuelistWasteland","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_willow_wasteland","","","sc/ui.sc","emoji_willow_wasteland","Puppeteer","PuppeteerWasteland","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_maisie_wasteland","","","sc/ui.sc","emoji_maisie_wasteland","Maisie","MaisieWasteland","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_hank_wasteland","","","sc/ui.sc","emoji_hank_wasteland","FishTank","FishTankWasteland","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_mandy_harvest","","","sc/ui.sc","emoji_mandy_harvest","Beamer","Beamerharvest","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_rosa_university","","","sc/ui.sc","emoji_rosa_university","Rosa","RosaUniversity","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_squeak_university","","","sc/ui.sc","emoji_squeak_university","StickyBomb","StickyBombUniversity","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_stu_university","","","sc/ui.sc","emoji_stu_university","Roller","RollerUniversity","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","Monster_Stu_Start_VO","1","","Stu_university","","","","","","","",""
"emoji_stu_university_angry","","","sc/ui.sc","emoji_stu_university_angry","Roller","RollerUniversity","true","","SPECIAL","COLLECTORS","ANGRY","Monster_Stu_Hurt_VO","8","","Stu_university","","","","","","","",""
"emoji_stu_university_happy","","","sc/ui.sc","emoji_stu_university_happy","Roller","RollerUniversity","true","","SPECIAL","COLLECTORS","HAPPY","Monster_Stu_Kill_VO","0","","Stu_university","","","","","","","",""
"emoji_stu_university_gg","","","sc/ui.sc","emoji_stu_university_gg","Roller","RollerUniversity","true","","SPECIAL","COLLECTORS","GG","Monster_Stu_Kill_VO","2","","Stu_university","","","","","","","",""
"emoji_stu_university_phew","","","sc/ui.sc","emoji_stu_university_phew","Roller","RollerUniversity","true","","SPECIAL","COLLECTORS","PHEW","Monster_Stu_Hurt_VO","1","","Stu_university","","","","","","","",""
"emoji_stu_university_sad","","","sc/ui.sc","emoji_stu_university_sad","Roller","RollerUniversity","true","","SPECIAL","COLLECTORS","SAD","Monster_Stu_Hurt_VO","2","","Stu_university","","","","","","","",""
"emoji_stu_university_special","","","sc/ui.sc","emoji_stu_university_special","Roller","RollerUniversity","true","","SPECIAL","COLLECTORS","SPECIAL","Monster_Stu_Lead_VO","5","","Stu_university","","","","","","","",""
"emoji_stu_university_thanks","","","sc/ui.sc","emoji_stu_university_thanks","Roller","RollerUniversity","true","","SPECIAL","COLLECTORS","THANKS","Monster_Stu_Lead_VO","0","","Stu_university","","","","","","","",""
"emoji_stu_university_clap","","","sc/ui.sc","emoji_stu_university_clap","Roller","RollerUniversity","true","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","Stu_university","","","","","","","",""
"emoji_pearl_submarine","","","sc/ui.sc","emoji_pearl_submarine","Cooker","CookerDeepsea","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","Pearl_Start_VO","6","","","","","","","","","",""
"emoji_pearl_submarine_angry","","","sc/ui.sc","emoji_pearl_submarine_angry","Cooker","CookerDeepsea","","","SPECIAL","COLLECTORS","ANGRY","Pearl_Hurt_VO","3","","","","","","","","","",""
"emoji_pearl_submarine_happy","","","sc/ui.sc","emoji_pearl_submarine_happy","Cooker","CookerDeepsea","","","SPECIAL","COLLECTORS","HAPPY","Pearl_Kill_VO","1","","","","","","","","","",""
"emoji_pearl_submarine_gg","","","sc/ui.sc","emoji_pearl_submarine_gg","Cooker","CookerDeepsea","","","SPECIAL","COLLECTORS","GG","Pearl_Kill_VO","0","","","","","","","","","",""
"emoji_pearl_submarine_phew","","","sc/ui.sc","emoji_pearl_submarine_phew","Cooker","CookerDeepsea","","","SPECIAL","COLLECTORS","PHEW","Pearl_Die_VO","3","","","","","","","","","",""
"emoji_pearl_submarine_sad","","","sc/ui.sc","emoji_pearl_submarine_sad","Cooker","CookerDeepsea","","","SPECIAL","COLLECTORS","SAD","Pearl_Hurt_VO","0","","","","","","","","","",""
"emoji_pearl_submarine_special","","","sc/ui.sc","emoji_pearl_submarine_special","Cooker","CookerDeepsea","","","SPECIAL","COLLECTORS","SPECIAL","Pearl_Start_VO","8","","","","","","","","","",""
"emoji_pearl_submarine_thanks","","","sc/ui.sc","emoji_pearl_submarine_thanks","Cooker","CookerDeepsea","","","SPECIAL","COLLECTORS","THANKS","Pearl_Lead_VO","4","","","","","","","","","",""
"emoji_pearl_submarine_clap","","","sc/ui.sc","emoji_pearl_submarine_clap","Cooker","CookerDeepsea","","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","","","","","","","","",""
"emoji_bibi_heroine","","","sc/ui.sc","emoji_bibi_heroine","Baseball","BaseballGamer","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_tara_streetninja","","","sc/ui.sc","emoji_tara_streetninja","BlackHole","BlackHoleStreetNinja","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_western_bang","","","sc/ui.sc","emoji_western_bang","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_western_tumbleweed","","","sc/ui.sc","emoji_western_tumbleweed","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_university_bookworm","","","sc/ui.sc","emoji_university_bookworm","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_shelly_star","","","sc/ui.sc","emoji_shelly_star","ShotgunGirl","BanditGirlPrereg","true","","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_pearl_overcharge","","","sc/ui.sc","emoji_pearl_overcharge","Cooker","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_university_diploma","","","sc/ui.sc","emoji_university_diploma","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_chuseok","","","sc/ui.sc","emoji_chuseok","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_clown","","","sc/ui.sc","emoji_clown","","","","","SPECIAL","COLLECTORS","SPECIAL","","","TRUE","","","1500","39","","","","",""
"emoji_harvestmoonfestival","","","sc/ui.sc","emoji_harvestmoonfestival","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_moonfestival","","","sc/ui.sc","emoji_moonfestival","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","1500","39","","","","",""
"emoji_charlotte","","","sc/ui.sc","emoji_charlotte","Cocooner","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Charlotte_Start_VO","5","TRUE","","","","","","","","",""
"emoji_charlotte_angry","","","sc/ui.sc","emoji_charlotte_angry","Cocooner","","","","ANGRY","COMMON","ANGRY","Charlotte_Hurt_VO","2","TRUE","","","","","","","","",""
"emoji_charlotte_happy","","","sc/ui.sc","emoji_charlotte_happy","Cocooner","","","","HAPPY","COMMON","HAPPY","Charlotte_Lead_VO","3","TRUE","","","","","","","","",""
"emoji_charlotte_gg","","","sc/ui.sc","emoji_charlotte_gg","Cocooner","","","","SPECIAL","RARE","GG","Charlotte_Lead_VO","5","TRUE","","","","","","","","",""
"emoji_charlotte_phew","","","sc/ui.sc","emoji_charlotte_phew","Cocooner","","","","SPECIAL","EPIC","PHEW","Charlotte_Hurt_VO","8","TRUE","","","","","","","","",""
"emoji_charlotte_sad","","","sc/ui.sc","emoji_charlotte_sad","Cocooner","","","","SAD","COMMON","SAD","Charlotte_Die_VO","5","TRUE","","","","","","","","",""
"emoji_charlotte_special","","","sc/ui.sc","emoji_charlotte_special","Cocooner","","","","SPECIAL","EPIC","SPECIAL","Charlotte_Kill_VO","1","TRUE","","","","","","","","",""
"emoji_charlotte_thanks","","","sc/ui.sc","emoji_charlotte_thanks","Cocooner","","","","SPECIAL","EPIC","THANKS","Charlotte_Kill_VO","3","TRUE","","","","","","","","",""
"emoji_charlotte_clap","","","sc/ui.sc","emoji_charlotte_clap","Cocooner","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","TRUE","","","","","","","","",""
"emoji_charlotte_facepalm","","","sc/ui.sc","emoji_charlotte_facepalm","Cocooner","","","","SPECIAL","COLLECTORS","FACEPALM","","","","","","","","","","","",""
"emoji_pam_evilqueen","","","sc/ui.sc","emoji_pam_evilqueen","MinigunDude","MinigunDudeQueen","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","Evil_Pam_lead","0","","Pam_evilqueen","","","","","","","",""
"emoji_pam_evilqueen_angry","","","sc/ui.sc","emoji_pam_evilqueen_angry","MinigunDude","MinigunDudeQueen","true","","SPECIAL","COLLECTORS","ANGRY","Evil_Pam_hurt","0","","Pam_evilqueen","","","","","","","",""
"emoji_pam_evilqueen_happy","","","sc/ui.sc","emoji_pam_evilqueen_happy","MinigunDude","MinigunDudeQueen","true","","SPECIAL","COLLECTORS","HAPPY","Evil_Pam_lead","1","","Pam_evilqueen","","","","","","","",""
"emoji_pam_evilqueen_gg","","","sc/ui.sc","emoji_pam_evilqueen_gg","MinigunDude","MinigunDudeQueen","true","","SPECIAL","COLLECTORS","GG","Evil_Pam_start","0","","Pam_evilqueen","","","","","","","",""
"emoji_pam_evilqueen_phew","","","sc/ui.sc","emoji_pam_evilqueen_phew","MinigunDude","MinigunDudeQueen","true","","SPECIAL","COLLECTORS","PHEW","Evil_Pam_hurt","1","","Pam_evilqueen","","","","","","","",""
"emoji_pam_evilqueen_sad","","","sc/ui.sc","emoji_pam_evilqueen_sad","MinigunDude","MinigunDudeQueen","true","","SPECIAL","COLLECTORS","SAD","Evil_Pam_die","0","","Pam_evilqueen","","","","","","","",""
"emoji_pam_evilqueen_special","","","sc/ui.sc","emoji_pam_evilqueen_special","MinigunDude","MinigunDudeQueen","true","","SPECIAL","COLLECTORS","SPECIAL","Evil_Pam_ulti","0","","Pam_evilqueen","","","","","","","",""
"emoji_pam_evilqueen_thanks","","","sc/ui.sc","emoji_pam_evilqueen_thanks","MinigunDude","MinigunDudeQueen","true","","SPECIAL","COLLECTORS","THANKS","Evil_Pam_ulti","1","","Pam_evilqueen","","","","","","","",""
"emoji_pam_evilqueen_clap","","","sc/ui.sc","emoji_pam_evilqueen_clap","MinigunDude","MinigunDudeQueen","true","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","Pam_evilqueen","","","","","","","",""
"emoji_dynamike_robot_angry","","","sc/ui.sc","emoji_dynamike_robot_angry","TntDude","TntDudeMecha","true","","SPECIAL","COLLECTORS","ANGRY","Mech_Mike_hurt_vo","1","","Dynamike_robot","","","","","","","",""
"emoji_dynamike_robot_happy","","","sc/ui.sc","emoji_dynamike_robot_happy","TntDude","TntDudeMecha","true","","SPECIAL","COLLECTORS","HAPPY","Mech_Mike_ulti_vo","1","","Dynamike_robot","","","","","","","",""
"emoji_dynamike_robot_gg","","","sc/ui.sc","emoji_dynamike_robot_gg","TntDude","TntDudeMecha","true","","SPECIAL","COLLECTORS","GG","Mech_Mike_kill_vo","1","","Dynamike_robot","","","","","","","",""
"emoji_dynamike_robot_phew","","","sc/ui.sc","emoji_dynamike_robot_phew","TntDude","TntDudeMecha","true","","SPECIAL","COLLECTORS","PHEW","Mech_Mike_hurt_vo","0","","Dynamike_robot","","","","","","","",""
"emoji_dynamike_robot_sad","","","sc/ui.sc","emoji_dynamike_robot_sad","TntDude","TntDudeMecha","true","","SPECIAL","COLLECTORS","SAD","Mech_Mike_die_vo","1","","Dynamike_robot","","","","","","","",""
"emoji_dynamike_robot_special","","","sc/ui.sc","emoji_dynamike_robot_special","TntDude","TntDudeMecha","true","","SPECIAL","COLLECTORS","SPECIAL","Mech_Mike_start_vo","1","","Dynamike_robot","","","","","","","",""
"emoji_dynamike_robot_thanks","","","sc/ui.sc","emoji_dynamike_robot_thanks","TntDude","TntDudeMecha","true","","SPECIAL","COLLECTORS","THANKS","Mech_Mike_kill_vo","0","","Dynamike_robot","","","","","","","",""
"emoji_dynamike_robot_clap","","","sc/ui.sc","emoji_dynamike_robot_clap","TntDude","TntDudeMecha","true","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","Dynamike_robot","","","","","","","",""
"emoji_rosa_overcharge","","","sc/ui.sc","emoji_rosa_overcharge","Rosa","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_jessie_overcharge","","","sc/ui.sc","emoji_jessie_overcharge","Mechanic","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_charlotte_overcharge","","","sc/ui.sc","emoji_charlotte_overcharge","Cocooner","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_colette_overcharge","","","sc/ui.sc","emoji_colette_overcharge","Percenter","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_maisie_overcharge","","","sc/ui.sc","emoji_maisie_overcharge","Maisie","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_lou_overcharge","","","sc/ui.sc","emoji_lou_overcharge","IceDude","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","",""
"emoji_champie_overcharge","","","sc/ui.sc","emoji_champie_overcharge","","","","","SPECIAL","COLLECTORS","SPECIAL","","","TRUE","","","","","","","","",""
"emoji_clash_laughingking","","","sc/ui.sc","emoji_clash_laughingking","","","","","SPECIAL","COLLECTORS","SPECIAL","Emote_clash_kinglaugh","","TRUE","","","","","","","","",""
"emoji_charlotte_rose","","","sc/ui.sc","emoji_charlotte_rose","Cocooner","CocoonerRosie","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","Charlotte_Start_VO","5","","","","","","","","","",""
"emoji_charlotte_rose_angry","","","sc/ui.sc","emoji_charlotte_rose_angry","Cocooner","CocoonerRosie","","","SPECIAL","COLLECTORS","ANGRY","Charlotte_Hurt_VO","2","","","","","","","","","",""
