TID,AR
TID_TRUE_SILVER_GRIFF_SKIN_SHOP,جريف\nالفضة الخالصة
TID_TRUE_GOLD_EDGAR_SKIN,إدجار الذهب الخالص
TID_TRUE_GOLD_EDGAR_SKIN_SHOP,إدجار\nالذهب الخالص
TID_TRUE_SILVER_EDGAR_SKIN,إدجار الفضة الخالصة
TID_TRUE_SILVER_EDGAR_SKIN_SHOP,إدجار\nالفضة الخالصة
TID_CAESAR_BRONSON_SKIN,سام القيصر
TID_CAESAR_BRONSON_SKIN_SHOP,سام\nالقيصر
TID_MECHA_MORIS_SKIN,مورتيس الآلي
TID_MECHA_MORTIS_SKIN_SHOP,مورتيس\nالآلي
TID_DARK_MECHA_MORTIS_SKIN,مورتيس آلي الظلام
TID_DARK_MECHA_MORTIS_SKIN_SHOP,مورتيس آلي\nالظلام
TID_LIGHT_MECHA_MORTIS_SKIN,مورتيس آلي النور
TID_LIGHT_MECHA_MORTIS_SKIN_SHOP,مورتيس آلي\nالنور
TID_OUTLAW_LOLA_SKIN,لولا الخارجة على القانون
TID_OUTLAW_LOLA_SKIN_SHOP,لولا\nالخارجة على القانون
TID_OUTLAW_CROW,كرو العظمي
TID_OUTLAW_CROW_SKIN_SHOP,كرو العظمي
TID_OUTLAW_POCO_SKIN,بوكو قاطع الطريق
TID_OUTLAW_POCO_SKIN_SHOP,بوكو\nقاطع الطريق
TID_BROKER_PAM_SKIN,بام خبيرة البورصة
TID_BROKER_PAM_SKIN_SHOP,بام\nخبيرة البورصة
TID_MOON_FESTIVAL_SQUEAK_SKIN,سكويك أرنب القمر
TID_MOON_FESTIVAL_SQUEAK_SKIN_SHOP,سكويك\nأرنب القمر
TID_BRAWLOWEEN_LEON_SKIN,ليون الهالووين
TID_BRAWLOWEEN_LEON_SKIN_SHOP,ليون\nالهالووين
TID_HINT_45,احرص على استخدام رمز منشئ المحتوى في المتجر.
TID_HINT_46,سجل الدخول إلى اللعبة كل يوم للحصول على مكافآت يومية مجانية!
TID_HINT_47,يمكن أن يكون تمرير الكرة إلى أعدائك في كرة العراك طريقة رائعة أحيانًا لجعلهم يبددون ذخيرتهم!
TID_HINT_48,استخدم التعبيرات والبخاخات داخل اللعبة للتعبير عن مشاعرك.
TID_HINT_49,الأسوار تشبه الجدران، إلا أنه يمكنك إطلاق النار من خلالها!
TID_HINT_50,العمل الجماعي يحول الحلم إلى حقيقة!
TID_HINT_51,ألا يعجبك مخطط التحكم الخاص بك؟ يمكنك التغيير باستخدام وظيفة التجربة.
TID_HINT_52,في كرة العراك، يمكنك استخدام الزخم الخاص بك لتنفيذ ركلة رائعة!
TID_HINT_53,عندما تتحصل على أكبر عدد من الجواهر في وضع جمع الجواهر، امنح الأولوية للدفاع على الهجوم.
TID_HINT_54,إذا تعرض زملاؤك بالفريق للهزيمة، فانتظر حتى يظهروا من جديد قبل الهجوم معًا!
TID_HINT_55,استفد من المعارك الودية في ممارسة مهاراتك وتحسينها.
TID_HINT_56,يتحلى بعض الأبطال بخصائص معينة! تحقق منها في شاشة إحصاءات البطل.
TID_HINT_57,في المواجهة الحاسمة الزوجية، تأكد من بقاء زميلك بالفريق على قيد الحياة قبل التقاط مكعبات القوة.
TID_HINT_58,استخدم ميزة \qالبحث عن فريق\q عند لعب التحديات!
TID_HINT_59,احترس دائمًا من ألغام بو، فقد توجد في أي مكان!
TID_HINT_60,يعد زخم لوو رائعًا للتحكم في المنطقة، فاستخدمه بحكمة في النقاط الرئيسية على الخريطة!
TID_HINT_61,يقل الضرر الذي تسببه جيسي كلما ارتد هجومها على عدو.
TID_HINT_62,يمكن أن تتسبب كوليت في أضرار جسيمة عند مهاجمة الأبطال عاليّ الصمود!
TID_HINT_63,يتعافى إدجار في كل مرة يسدد فيها لكمة!
TID_HINT_64,يطول مدى إطلاق جانيت، كلما طالت مدة تصويب هجومها.
TID_HINT_65,يمكن للجني ضرب العدو وشحن زخمه بهجومه الانشطاري!
TID_LAST_STAND_WAVE_1,الروبوتات تقترب!
TID_LAST_STAND_WAVE_2,المزيد من الأعداء قادمون!
TID_LAST_STAND_SHUTDOWN,<ccc0000>انتهى 8-بت!</c>
TID_EMOTE_BUNDLE_OUTLAW_PACK,باقة تعبير عصابة الكوارث
TID_SHOP_OUTLAW_SKINS,مظهر عصابة الكوارث
TID_SHOP_OUTLAW_TITLE,عصابة الكوارث
TID_GEAR_RARITY_RARE,بالغ الندرة
TID_GEAR_RARITY_SUPER_RARE,استثنائي
TID_GEAR_RARITY_EPIC,خرافي
TID_GEAR_RARITY_TITLE_RARE_GEAR,<GEAR> - عتاد بالغ الندرة
TID_GEAR_RARITY_TITLE_SUPER_RARE_GEAR,<GEAR> - عتاد استثنائي
TID_GEAR_RARITY_TITLE_EPIC_GEAR,<GEAR> - عتاد خرافي
TID_ACCESSORY_BLOCKED_SOULS_TOO_FAR,الأرواح بعيدة جدًا!
TID_TRY_BRAWLER_TITLE,جرب البطل
TID_TRY_BRAWLER_BUTTON_PRACTICE_MATCH,مواجهة تدريبية
TID_TRY_BRAWLER_BUTTON_TRAINING_GROUNDS,أراضي التدريب
TID_FIRST_GADGET_TUTORIAL_HEADER,الأجهزة
TID_FIRST_GADGET_TUTORIAL_HEADER_DESC,قدرة إضافية لبطلك
TID_FIRST_GADGET_TUTORIAL_1_DESC,يفتح كل الأبطال موضع الجهاز في مستوى القوة 7
TID_FIRST_GADGET_TUTORIAL_2_DESC,أجهزة فريدة لكل بطل
TID_FIRST_GADGET_TUTORIAL_3_DESC,استخدم الجهاز المحدد 3 مرات في المواجهة بحد أقصى
TID_FIRST_GADGET_TUTORIAL_3_x3,3
TID_FIRST_STARPOWER_TUTORIAL_HEADER,القدرات الخاصة
TID_FIRST_STARPOWER_TUTORIAL_HEADER_DESC,قدرات فريدة لبطلك
TID_FIRST_STARPOWER_TUTORIAL_1_DESC,يفتح كل الأبطال موضع القدرة الخاصة في مستوى القوة 9
TID_FIRST_STARPOWER_TUTORIAL_2_DESC,قدرات خاصة فريدة لكل بطل
TID_FIRST_STARPOWER_TUTORIAL_3_DESC,ستكون القدرة الخاصة المحددة مُفعلة طوال الوقت
TID_FIRST_GEAR_TUTORIAL_1_DESC,يفتح الأبطال موضع العتاد الأول في مستوى القوة 10
TID_FIRST_GEAR_TUTORIAL_2_DESC,كثير من العتاد لكل بطل
TID_FIRST_GEAR_TUTORIAL_3_DESC,سيكون العتاد المحدد مُفعلاً طوال الوقت
TID_TRY_BRAWLER_SELECTING_PRACTICE_MATCH,اختيار مواجهة تدريبية
TID_SHIELD_TANK,باستر
TID_SHIELD_TANK_SHORT_DESC,فئة قوات واقية
TID_SHIELD_TANK_DESC,باستر مسؤول عن تشغيل آلة العرض السينمائي في إحدى دور السينما، ولهذا فقد حفظ كل أفلام الأكشن المفضلة لديه عن ظهر قلب. يحلم باستر بأن يصبح يومًا ما نجمًا كبيرًا في فيلم أكشن ناجح من بطولته.
TID_SHIELD_TANK_WEAPON,فلاش العدسة
TID_SHIELD_TANK_WEAPON_DESC,يطلق باستر مخروط ضوء من آلة العرض ليلحق الضرر بكل الأعداء الواقعين في نطاقه.
TID_SHIELD_TANK_ULTI,المونتاج
TID_SHIELD_TANK_ULTI_DESC,يصنع باستر درعًا أمامه من أشعة آلة العرض، فيصد كل قذائف العدو ويعكس طاقتها لترتد إلى الأعداء.
TID_SPEC_ABI_SHIELD_TANK_1,أنجح الأفلام
TID_SPEC_ABI_SHIELD_TANK_1_DESC,يمنح فلاش عدسة باستر <c00cc00><VALUE1>%</c> من الضرر الإضافي لكل حليف في منطقة شحن زخمه.
TID_SPEC_ABI_SHIELD_TANK_2,السترة الواقية
TID_SPEC_ABI_SHIELD_TANK_2_DESC,أثناء تفعيل المونتاج، يتكبد باستر ضررًا أقل بنسبة <c00cc00><VALUE1>%</c>، ويصبح محصنًا ضد الدفع للخلف والإبطاء والإضعاف.
TID_ACCESSORY_SHIELD_TANK_GADGET_1,حزام الأدوات
TID_ACCESSORY_SHIELD_TANK_GADGET_1_DESC,يعالج باستر نفسه وكل الحلفاء القريبين بمقدار <c00cc00><VALUE1></c> من الصحة للحليف الواحد في نطاق شحن زخمه.
TID_ACCESSORY_SHIELD_TANK_GADGET_2,إعادة بالتصوير البطيء
TID_ACCESSORY_SHIELD_TANK_GADGET_2_DESC,يجذب فلاش عدسة باستر التالي الأعداء نحوه ويبطئ حركتهم لمدة <c00cc00><VALUE1></c> ث.
TID_GEAR_COMPENSATION_AMOUNTS_DESC,أقراص عتاد <TOKENS>\nخردة <SCRAP>
TID_GEAR_COMPENSATION_CLAIM,المطالبة
TID_FIRST_GEAR_TUTORIAL_SUBTITLE,خصص بطلك بقدرة جديدة
TID_FIRST_ITEM_TUTORIAL_BUTTON_LETS_GO,البدء
TID_INBOX_CAPTION_52,تبرع بعتاد <TYPE> لصالح <NAME>
TID_GEAR_COMPENSATION_INFO,إليك <COINS> من النقود نظير العتاد وأقراص العتاد والخردة!
TID_INBOX_CAPTION_GEAR_COMPENSATION,تم تغيير نظام العتاد وتعويضك عن عتادك بـ <COINS> من النقود
TID_RECRUIT_TOKEN,الرصيد
TID_CHROMATIC_TOKEN,رصيد الألوان
TID_FIRST_STARPOWER_TUTORIAL_TITLE,القدرات الخاصة
TID_FIRST_GADGET_TUTORIAL_TITLE,الأجهزة
TID_GEAR_TO_COINS_POPUP_TITLE,تعديل العتاد
TID_GEAR_TO_COINS_POPUP_NEW_GEAR,صدر عتاد جديد!
TID_GEAR_TO_COINS_POPUP_NEW_GEAR_DESCRIPTION,اطلع على الأبطال لمعرفة خيارات العتاد الجديدة.
TID_GEAR_TO_COINS_POPUP_INFO,تمت إعادة ضبط كل العتاد الحالي. الآن لم يعد العتاد قابلاً للتصنيع وترقية المستويات. وضعنا فئات ندرة للعتاد كالتالي: بالغ الندرة واستثنائي وخرافي.\n\nنتيجة لتغيير نظام العتاد، سنعوضك الآن عن كل قرص عتاد وخردة جمعتها بالنقود. اشتر عتادك الجديد بالنقود.
TID_GEAR_TO_COINS_POPUP_REIMBURSEMENT,التعويض:
TID_REPORT_PLAYER_REPORT,الإبلاغ
TID_REPORT_PLAYER_REPORTED,تم الإبلاغ
TID_REPORT_PLAYER_POPUP_TITLE,أتريد الإبلاغ عن <PLAYER_NAME>؟
TID_REPORT_PLAYER_POPUP_DESCRIPTION,تبلغ عن <PLAYER_NAME> لقيامه بتعمد إفساد اللعب.\n\nتعمد إفساد اللعب هو الامتناع عن لعب هدف الحدث أو تعطيل اللعب. هذا السلوك السلبي يؤثر على الفريق ونتيجة المواجهة.\n\nأمثلة تعمد إفساد اللعب:\nتعمد تلقي الضرر والموت، الاتفاق على نتيجة للمواجهة، وعدم النشاط.
TID_REPORT_PLAYER_BUTTON_REPORT,الإبلاغ
TID_REPORT_PLAYER_BUTTON_CANCEL,الإلغاء
TID_QUEST_FALLBACK_REWARD_DESC,لأن مكافأة المهمة كانت لديك بالفعل، ستحصل على <REWARD>!
TID_QUEST_FALLBACK_REWARD_TITLE,مكافأة المهمة
TID_QUEST_FALLBACK_REWARD_BUTTON_CLAIM,المطالبة
TID_RECRUIT_ROAD_TAB_RECRUIT_ROAD,مسار STARR
TID_RECRUIT_ROAD_TAB_CHROMATIC_SHOP,المتلوّنون
TID_CHROMATIC_BRAWLER_UNLOCK_REQUIREMENT,افتح <NUM> أيضًا
TID_CHROMATIC_OWNED_BP_REACH_TIER,افتح <HERO> عند المستوى <NUM> من موسم BRAWL PASS
TID_CHROMATIC_OWNED_BP_REACH_TIER_SHORT,يتم فتحه عند المستوى <NUM> من BRAWL PASS
TID_CHROMATIC_CURRENT_BP_TIER,المستوى الحالي: <NUM>
TID_CHROMATIC_AVAILABLE_ON_BP,متاح الآن على BRAWL PASS
TID_CHROMATIC_CLAIM_ON_BP,المطالبة
TID_CHROMATIC_HERO_UNLOCK_NOW,فتح <HERO> الآن
TID_CHROMATIC_HERO_UNLOCK_MORE_TO_PURCHASE,افتح <NUM> من الأبطال المتلوّنين الآخرين لشراء <HERO> باستخدام أرصدة الألوان
TID_CHROMATIC_HERO_BP_SEASON_ENDS_IN,ينتهي الموسم بعد <TIME>
TID_CHROMATIC_BUY_BUTTON_UNLOCK_NOW,فتح الآن:
TID_PURCHASE_CHROMATIC_HERO_TITLE,الأبطال المتلوّنون
TID_PURCHASE_CHROMATIC_BTN_BP_ACTIVATE,التفعيل
TID_PURCHASE_CHROMATIC_BTN_BP_CLAIM,المطالبة
TID_PURCHASE_CHROMATIC_HERO_BP_CHANGED,تغيّر موسم Brawl Pass
TID_RECRUIT_BRAWLER_BUY_BUTTON_UNLOCK_NOW,فتح الآن
TID_PURCHASE_BRAWLER_ERROR_BRAWLER_ALREADY_UNLOCKED,لديك هذا البطل بالفعل!
TID_PURCHASE_BRAWLER_ERROR_BP_TIER_NOT_REACHED,يجب الوصول إلى المستوى <TIER> من Brawl Pass لشراء هذا البطل
TID_PURCHASE_BRAWLER_ERROR_BP_TIER_ALREADY_CLAIMABLE,يمكن المطالبة بهذا البطل بالفعل في Brawl Pass
TID_PURCHASE_BRAWLER_ERROR_PREVIOUS_CHROMATIC_BRAWLER_COUNT_TOO_SMALL,يجب فتح <NUM> من الأبطال المتلوّنين الآخرين أولاً
TID_PURCHASE_BRAWLER_ERROR_UNKNOWN,لا يمكن شراء هذا البطل حاليًا (<NUM>)
TID_PURCHASE_BRAWLER_AUTO_OFFER_TITLE,أتريد فتح <NAME> الآن؟
TID_PURCHASE_BRAWLER_AUTO_OFFER_DESC,احصل على الأرصدة الناقصة فورًا والعب بـ<NAME> الآن!
TID_RECRUIT_ROAD_CURRENT_BRAWLER_SWITCH,تبديل
TID_RECRUIT_ROAD_CURRENT_BRAWLER_UNLOCK_NOW,فتح الآن
TID_RECRUIT_ROAD_FUTURE_CHOICES_TITLE,افتح بطلاً واحدًا في هذا المستوى
TID_RECRUIT_ROAD_FUTURE_BRAWLER_UNLOCK,الأرصدة المطلوبة لفتح <HERO> في هذا المستوى:
TID_RECRUIT_ROAD_FUTURE_BRAWLER_UNLOCK_UNKNOWN,الأرصدة المطلوبة للفتح في هذا المستوى:
TID_RECRUIT_ROAD_FUTURE_BRAWLER_NAME_UNKNOWN,خيار غير معروف
TID_RECRUIT_ROAD_FUTURE_BRAWLER_DESC_UNKNOWN,سيظهر البطل الذي لم تختره في مستوى <RARITY> سابق كخيار هنا.
TID_CHROMATIC_TOKEN_CAP_REACHED_TITLE,بلغت الحد الأقصى لأرصدة الألوان
TID_CHROMATIC_TOKEN_CAP_REACHED_DESC,بلغت الحد الأقصى من أرصدة الألوان المطلوب جمعها. أنفق بعضها قبل أن تجمع المزيد.
TID_CHROMATIC_TOKEN_CAP_REACHED_DESC_PLAY_QUEST_REWARD,لقد وصلت إلى الحد الأقصى لأرصدة الألوان. لن يتم تحصيل مكافأة أرصدة الألوان التي تحصل عليها من المهمة إذا وصلت أرصدة الألوان إلى الحد الأقصى.
TID_CHROMATIC_TOKEN_CAP_REACHED_DESC_PLAY_CHALLENGE_REWARD,لقد وصلت إلى الحد الأقصى لأرصدة الألوان. لن يتم تحصيل مكافأة أرصدة الألوان التي تحصل عليها من التحدي إذا وصلت أرصدة الألوان إلى الحد الأقصى.
TID_CHROMATIC_TOKEN_CAP_REACHED_AMOUNT,<MAX>/<NUM>
TID_CHROMATIC_TOKEN_CAP_REACHED_BUTTON_SHOP,متجر الأبطال المتلوّنين
TID_BUTTON_NAVI_RECRUIT_ROAD,فتح STARRS
TID_SKIN_INFO_GHOST_TRAIN,مظهر محطة الأشباح
TID_SCID_PURCHASE_VERIFICATION_ERROR,وقع خطأ في مصادقة عملية الشراء
TID_TRAIT_CHARGE_SUPER_FROM_ALLIES,يشحن هذا البطل زخمه بالبقاء بالقرب من الزملاء
TID_SKIN_INFO_ACTION,مظهر أبطال الأكشن
TID_SKIN_INFO_WF_2022,مظهر نهائيات بطولة العالم 2022
TID_BRAWL_PASS_SEASON_14,محطة الأشباح
TID_CHAINSAW_BUSTER_SKIN,باستر ذو المنشار الكهربائي
TID_CHAINSAW_BUSTER_SKIN_SHOP,باستر\nذو المنشار الكهربائي
TID_GHOST_TRAIN_GROM_SKIN,جروم فرانكشتاين
TID_GHOST_TRAIN_GROM_SKIN_SHOP,جروم فرانكشتاين
TID_GHOST_TRAIN_COLETTE_SKIN,كوليت مفتشة التذاكر
TID_GHOST_TRAIN_COLETTE_SKIN_SHOP,كوليت\nمفتشة التذاكر
TID_BRICK_OVEN_ASH_SKIN,آش فرن البيتزا
TID_BRICK_OVEN_ASH_SKIN_SHOP,آش\nفرن البيتزا
TID_VETERAN_SQUEAK_SKIN,سكويك حرب العصابات
TID_VETERAN_SQUEAK_SKIN_SHOP,سكويك\nحرب العصابات
TID_ZOMBIE_BROCK_SKIN,بروك الزومبي
TID_ZOMBIE_BROCK_SKIN_SHOP,بروك الزومبي
TID_MEGA_MEGABOX_DARRYL_SKIN,داريل صندوق أوميجا
TID_MEGA_MEGABOX_DARRYL_SKIN_SHOP,داريل\nصندوق أوميجا
TID_GHOST_METRO_PENNY_SKIN,بيني والراكون
TID_GHOST_METRO_PENNY_SKIN_SHOP,بيني\nوالراكون
TID_BSWF22_TARA_SKIN,تارا المنسحبة الغاضبة
TID_BSWF22_TARA_SKIN_SHOP,تارا\nالمنسحبة الغاضبة
TID_TOPGUN_JANET_SKIN,جانيت القوة جي
TID_TOPGUN_JANET_SKIN_SHOP,جانيت\nالقوة جي
TID_SHOP_OFFER_TITLE_40,صندوق أوميجا
TID_PIN_OFFER_TITLE,عروض التعبيرات
TID_THUMBNAILS_OFFER_TITLE,عروض الأيقونات
TID_PURCHASE_BRAWL_PASS_TITLE_REDEEM,BRAWL PASS
TID_PURCHASE_BRAWL_PASS_INFO_REDEEM,افتح مكافآت Brawl Pass، ومهامًا إضافية، و<NUM> من تبديلات المهام كل أسبوع
TID_PURCHASE_BRAWL_PASS_BUTTON_REDEEM,الاسترداد
TID_BRAWL_PASS_REDEEM,الاسترداد
TID_PURCHASE_BRAWL_PASS_REDEEM_INFO,يحتوي Supercell ID الخاص بك على عدد <NUMBER> Brawl Pass. أتريد استخدام واحد لتفعيل Brawl Pass لهذا الموسم؟
TID_PURCHASE_BRAWL_PASS_REDEEM_ALREADY_IN_PROGRESS,يرجى الانتظار. جارٍ استرداد Brawl Pass من Supercell ID الخاص بك الآن.
TID_PURCHASE_BRAWL_PASS_BUY_FROM_SUPERCELL_STORE,لا يحتوي Supercell ID الخاص بك على تذاكر Brawl Pass كافية. زر متجر Supercell لشرائها.
TID_SUPERCELL_STORE_GEM_PACK_1_TITLE,30 جوهرة
TID_SUPERCELL_STORE_GEM_PACK_2_TITLE,80 جوهرة
TID_SUPERCELL_STORE_GEM_PACK_3_TITLE,170 جوهرة
TID_SUPERCELL_STORE_GEM_PACK_4_TITLE,360 جوهرة
TID_SUPERCELL_STORE_GEM_PACK_5_TITLE,950 جوهرة
TID_SUPERCELL_STORE_GEM_PACK_6_TITLE,2000 جوهرة
TID_SUPERCELL_STORE_BRAWL_PASS,Brawl Pass
TID_SUPERCELL_STORE_BRAWL_PASS_BUNDLE,مجموعة Brawl Pass
TID_SKIN_INFO_CAMPAIGN_LASTBOX,مظهر صندوق أوميجا
TID_IAP_NOT_AVAILABLE_ANDROID,المشتريات غير متوفرة!\nتأكد من استخدام حساب Google صالح واحرص على تحديث طريقة الدفع الأساسية الخاصة بك.
TID_RECRUIT_ROAD_FEATURE_TITLE,فتح STARRS
TID_RECRUIT_ROAD_OR,أو
TID_RECRUIT_ROAD_NEXT_TO_UNLOCK,المراد فتحه لاحقًا:
TID_RECRUIT_ROAD_CURRENTLY_UNLOCKING,حاليًا جار فتح
TID_RECRUIT_ROAD_UNLOCK_NOW,فتح الآن:
TID_FAME_SCREEN_TITLE,مستوى الشهرة
TID_FAME_TIER_GLOBAL1,الشهرة العالمية 1
TID_FAME_TIER_GLOBAL2,الشهرة العالمية 2
TID_FAME_TIER_GLOBAL3,الشهرة العالمية 3
TID_FAME_TIER_LUNAR1,الشهرة القمرية 1
TID_FAME_TIER_LUNAR2,الشهرة القمرية 2
TID_FAME_TIER_LUNAR3,الشهرة القمرية 3
TID_FAME_TIER_MARTIAL1,الشهرة المريخية 1
TID_FAME_TIER_MARTIAL2,الشهرة المريخية 2
TID_FAME_TIER_MARTIAL3,الشهرة المريخية 3
TID_FAME_TIER_SATURNAL1,الشهرة الزحلية 1
TID_FAME_TIER_SATURNAL2,الشهرة الزحلية 2
TID_FAME_TIER_SATURNAL3,الشهرة الزحلية 3
TID_FAME_TIER_SOLAR1,الشهرة الشمسية 1
TID_FAME_TIER_SOLAR2,الشهرة الشمسية 2
TID_FAME_TIER_SOLAR3,الشهرة الشمسية 3
TID_FAME_PANEL_UNLOCK_INFO,افتح جميع الأبطال لتحصل على الشهرة العالمية!
TID_FAME_SCREEN_PROFILE_BUTTON,الملف الشخصي
TID_FAME_SCREEN_FAME_BUTTON,الشهرة
TID_JESTER,تشيستر
TID_JESTER_SHORT_DESC,فئة ملحق ضرر
TID_JESTER_DESC,ماذا يوجد في الصندوق؟\n\nحدود المسؤولية:\nلا تتحمل شركة Starr Corporation أو أي من الشركات التابعة لها أو شركاؤها أو موردوها أو جهات الترخيص التابعة لها تحت أي ظروف مسؤولية أي أضرار غير مباشرة أو عرضية،...
TID_JESTER_WEAPON,القبعة والأجراس
TID_JESTER_WEAPON_DESC,يطلق تشيستر سلسلة أجراس من قبعته، تبدأ بواحد أولاً، ثم اثنتين وفي النهاية يطلق ثلاثة أجراس.
TID_JESTER_ULTI,عفريت العلبة
TID_JESTER_ULTI_EXPLOSION,مفرقع الحلوى
TID_JESTER_ULTI_EXPLOSION_DESC,يلقي تشيستر مفرقع الحلوى المتفجرة الذي يدمر البيئة، ويعيق تقدم الأعداء ويلحق بهم الضرر.
TID_JESTER_ULTI_STUN,الحلوى الصلبة
TID_JESTER_ULTI_STUN_DESC,يطلق تشيستر حلوى صلبة كبيرة تصعق الأعداء عند إصابتهم.
TID_JESTER_ULTI_POISON,العرقسوس المالح
TID_JESTER_ULTI_POISON_DESC,يرش تشيستر مخروطًا من مسحوق العرقسوس المالح الذي يسمم الأعداء، ويلحق بهم الضرر بمرور الوقت.
TID_JESTER_ULTI_AREA,الحلوى المفرقعة
