TID,RU
TID_CLUB_QUESTS_CONTRIBUTIONS_TITLE,ВКЛАД НА ЭТОЙ НЕДЕЛЕ
TID_CLUB_QUESTS_CONTRIBUTIONS_MEMBERS,Участники клуба: <NUM>
TID_CLUB_QUESTS_CLUB_TEAM_BONUS,x2 БОНУС КЛУБНОЙ КОМАНДЫ
TID_CLUB_QUESTS_TEAM_BONUS_POPUP_TITLE,БОНУС КОМАНДНОЙ ИГРЫ!
TID_CLUB_QUESTS_TEAM_BONUS_POPUP_DESC,"Сыграй хотя бы с одним участником клуба, чтобы <cFCF044>УДВОИТЬ</c> очки за прохождение квеста клуба!"
TID_CLUB_QUESTS_TEAM_BONUS_POPUP_PROGRESS,Прогресс в квестах клуба
TID_CLUB_QUESTS_TEAM_BONUS_POPUP_X2,x2
TID_CLUB_QUESTS_TEAM_BONUS_POPUP_PLAY_SOLO,ОДИНОЧНАЯ ИГРА
TID_CLUB_QUESTS_TEAM_BONUS_POPUP_ONLINE,В сети: <NUM>
TID_CLUB_QUESTS_TEAM_BONUS_POPUP_TEAM_UP,ИГРАЙ В КОМАНДЕ!
TID_CLUB_QUESTS_WARNING_NOT_AVAILABLE,"Ты можешь играть только за клуб, в котором была начата эта неделя.\n\nДождись следующей недели, чтобы сыграть за этот клуб!"
TID_CLUB_QUESTS_SEASON_END_REWARD_CLAIMED,ПОЛУЧЕНО
TID_CLUB_LEAGUE_WARNING_NOT_AVAILABLE,"К сожалению, твой клуб не участвует в неделе Лиги клубов. Ты сможешь посоревноваться с другими клубами, когда начнётся следующая неделя Лиги клубов."
TID_CLUB_EVENT_TIME_LEFT,До конца <TIME>
TID_SHOP_CLUB_SHOP_SEE_OFFERS,ПОСМОТРЕТЬ АКЦИИ
TID_SHOP_CLUB_SHOP_TITLE,МАГАЗИН КЛУБА
TID_SHOP_CLUB_SHOP_DESC,УСКОРЬ ПРОДВИЖЕНИЕ
TID_SHOP_OFFER_INFO_25,Новая иконка игрока!
TID_LOGIN_CALENDAR_TUTORIAL_COME_BACK,"<cFFB820>ВОЗВРАЩАЙСЯ ЗАВТРА,</c> чтобы ЗАБРАТЬ этот подарок, иначе не получишь оставшиеся!"
TID_BRAWLBALL_49,Отскок
TID_BRAWLBALL_50,Сломя голову
TID_BRAWLBALL_51,Рекорд
TID_BRAWLBALL_52,Пинг-понг
TID_INBOX_CAPTION_72_68,ВЫ ПОЛУЧАЕТЕ СПРЕЙ
TID_SILENCER,ОТИС
TID_SILENCER_SHORT_DESC,КОНТРОЛЬ
TID_SILENCER_DESC,"Отис — уличный художник, которого всегда сопровождает морская звезда по имени Cил. Вместе они украсили граффити весь парк Старр."
TID_SILENCER_WEAPON,ЧЕРНИЛА
TID_SILENCER_WEAPON_DESC,"Отис разбрызгивает чернила из ружья, заряженного краской."
TID_SILENCER_ULTI,НА ДНЕ
TID_SILENCER_ULTI_DESC,"Отис бросает Cила, который повисает на противнике при столкновении и в течение короткого времени не даёт тому атаковать."
TID_SPEC_ABI_SILENCER_1,ПРИЛИПАЛА
TID_SPEC_ABI_SILENCER_1_DESC,"Cил изо всех сил стискивает противника, не позволяя тому атаковать на <c00cc00><VALUE1> %</c> дольше."
TID_SPEC_ABI_SILENCER_2,ЗАПАСНОЙ КАРТРИДЖ
TID_SPEC_ABI_SILENCER_2_DESC,"Количество чернильных капель, разбрызгиваемых Отисом, увеличивается на <c00cc00><VALUE1> %</c>."
TID_ACCESSORY_SILENCER_GADGET_1,СПЯЩАЯ ЗВЕЗДА
TID_ACCESSORY_SILENCER_GADGET_1_DESC,"Если следующая морская звезда не попадёт в противника, то замрёт на земле до тех пор, пока рядом не появится враг."
TID_ACCESSORY_SILENCER_GADGET_2,БОЛЬШОЙ ХЛЮП
TID_ACCESSORY_SILENCER_GADGET_2_DESC,"Следующая атака Отиса — выстрел громадным шаром чернил, оставляющим лужу, которая наносит <c00cc00><VALUE1> очк.</c> урона в течение <c00cc00><VALUE2> с.</c>"
TID_RANDOM_GAME_MODE,ЗАГАДКА
TID_ADVENTURE_GAME_MODE,ПРИКЛЮЧЕНИЕ
TID_NOTIFICATION_RANDOM,Доступна новая ЗАГАДОЧНАЯ карта! Вперёд за наградами!
TID_SKIN_INFO_DEEPSEA,Скин «Морские глубины»
TID_EMOTE_BUNDLE_DEEPSEA_PACK,Значки для скинов «Морские глубины»
TID_SUGGEST,ПРЕДЛОЖИТЬ
TID_SUGGEST_CANCEL,ОТМЕНА
TID_PURCHASE_BRAWL_PASS_INFO_SHOP,"РАЗБЛОКИРУЙ НАГРАДЫ BRAWL PASS, ДОПОЛНИТЕЛЬНЫЕ КВЕСТЫ И ОБНОВЛЕНИЯ КВЕСТОВ!"
TID_SUGGESTED_BY,Предложено игроком
TID_SHOP_DEEPSEA_SKINS,Скин «Морские глубины»
TID_SHOP_DEEPSEA_TITLE,МОРСКИЕ ГЛУБИНЫ
TID_SHOP_DEEPSEA_INFO,Комплект скинов
TID_SKIN_INFO_BT21,Скин BT21
TID_CLUB_EVENTS_ONBOARDING_TITLE,ИГРЫ КЛУБОВ
TID_CLUB_EVENTS_ONBOARDING_SUBTITLE,Ускорь продвижение и заработай уникальные скины!
TID_CLUB_EVENTS_ONBOARDING_PAGE_1_TITLE,Добро пожаловать на еженедельные\nИГРЫ КЛУБОВ!
TID_CLUB_EVENTS_ONBOARDING_NEW_GAME,Новая клубная игра!
TID_CLUB_EVENTS_ONBOARDING_PAGE_2_TITLE,ЛИГА КЛУБОВ
TID_CLUB_EVENTS_ONBOARDING_PAGE_2_DESCRIPTION,Соревнуйтесь с другими клубами!\nПродвигайтесь в лигах!
TID_CLUB_EVENTS_ONBOARDING_PAGE_3_TITLE,КВЕСТЫ КЛУБА
TID_CLUB_EVENTS_ONBOARDING_PAGE_3_DESCRIPTION,Выполняй квесты вместе с клубом!
TID_CLUB_EVENTS_ONBOARDING_PAGE_4_1,Играй вместе с клубом! Каждую неделю доступна 1 игра.
TID_CLUB_EVENTS_ONBOARDING_PAGE_4_2,Зарабатывай монеты клуба!
TID_CLUB_EVENTS_ONBOARDING_PAGE_4_3,"Делай покупки в магазине клуба, чтобы продвигаться быстрее!"
TID_SUGGEST_TITLE,Предложить бойца
TID_CLUB_LEAGUE_TOP_24_REWARDS,Все игроки имеют право на награду в конце недели.
TID_CLUB_LEAGUE_STARTS_IN,До начала Лиги клубов:
TID_CLUB_QUESTS_STARTS_IN,До начала квестов клуба:
TID_SHOWDOWN_71,Батутный парк
TID_SHOWDOWN_72,Спидвей
TID_SHOWDOWN_73,Догонялки
TID_CLUB_QUESTS_NOT_AVAILABLE,Квесты клуба сейчас недоступны.
TID_CLUB_LEAGUE_NOT_AVAILABLE,Лига клубов сейчас недоступна.
TID_CLUB_QUESTS_WEEK_ACTIVE,НЕДЕЛЯ КВЕСТОВ активна:
TID_CLUB_LEAGUE_WEEK_ACTIVE,НЕДЕЛЯ ЛИГИ активна:
TID_CLUB_EVENTS_ACTIVE,Активно
TID_CLUB_EVENTS_STARTING,Скоро начнётся
TID_CLUB_EVENTS_WAITING,Ожидание
TID_CLUB_LEAGUE_PREVIOUS_WEEK,ПРЕДЫДУЩАЯ НЕДЕЛЯ
TID_CLUB_LEAGUE_RESULTS,Результаты:
TID_CLUB_LEAGUE_WEEK_STARTS_IN_SHORT,ДО НЕДЕЛИ ЛИГИ:
TID_CLUB_QUESTS_WEEK_STARTS_IN_SHORT,ДО НЕДЕЛИ КВЕСТОВ:
TID_CLUB_LEAGUE_WEEK_STARTS_IN,До следующей недели Лиги: <TIME>
TID_CLUB_QUESTS_WEEK_STARTS_IN,До следующей недели квестов: <TIME>
TID_CLUB_LEAGUE_WEEK_SCHEDULE,РАСПИСАНИЕ
TID_CLUB_QUESTS_PREVIOUS_WEEK_REWARD,НАГРАДА ЗА ПРЕДЫДУЩУЮ НЕДЕЛЮ
TID_CLUB_LEAGUE_WEEK_STARTS_IN_TEXT,Следующая неделя Лиги клубов
TID_CLUB_LEAGUE_WEEK_STARTS_IN_TIME,начинается через: <TIME>
TID_CLUB_EVENTS_PREVIOUS_WEEK,НЕДЕЛЯ ЗАКОНЧИЛАСЬ!
TID_BT21_SANDY_SKIN,СЭНДИ KOYA
TID_BT21_SANDY_SKIN_SHOP,СЭНДИ\nKOYA
TID_BT21_EDGAR_SKIN,ЭДГАР TATA
TID_BT21_EDGAR_SKIN_SHOP,ЭДГАР\nTATA
TID_BT21_RUFFS_SKIN,ГАВС CHIMMY
TID_BT21_RUFFS_SKIN_SHOP,ГАВС\nCHIMMY
TID_BT21_BULL_SKIN,БУЛЛ MANG
TID_BT21_BULL_SKIN_SHOP,БУЛЛ\nMANG
TID_BT21_BIBI_SKIN,БИБИ RJ
TID_BT21_BIBI_SKIN_SHOP,БИБИ\nRJ
TID_BT21_JACKY_SKIN,ДЖЕКИ COOKY
TID_BT21_JACKY_SKIN_SHOP,ДЖЕКИ\nCOOKY
TID_BT21_TICK_SKIN,ТИК SHOOKY
TID_BT21_TICK_SKIN_SHOP,ТИК\nSHOOKY
TID_POSTAL_BROCK_SKIN,ПОЧТАЛЬОН БРОК
TID_POSTAL_BROCK_SKIN_SHOP,ПОЧТАЛЬОН\nБРОК
TID_MAKE_EMZ_SKIN,ДИДЖЕЙ 3.M.Z
TID_MAKE_EMZ_SKIN_SHOP,ДИДЖЕЙ 3.M.Z
TID_SHARK_JAW_COLT_SKIN,АКУЛА КОЛЬТ
TID_SHARK_JAW_COLT_SKIN_SHOP,АКУЛА\nКОЛЬТ
TID_OCTO_FANG_SKIN,ОСЬМИНОГ ФЭНГ
TID_OCTO_FANG_SKIN_SHOP,ОСЬМИНОГ\nФЭНГ
TID_CORAL_BELLE_SKIN,КОРАЛЛ БЕЛЛЬ
TID_CORAL_BELLE_SKIN_SHOP,КОРАЛЛ\nБЕЛЛЬ
TID_PHARA_OTIS_SKIN,ФАРАОТИС
TID_PHARA_OTIS_SKIN_SHOP,ФАРАОТИС
TID_RANKED_SUGGESTING_BRAWLER,Предложить бойца игроку <NAME>
TID_RANKED_BRAWLER_SUGGESTED,БОЕЦ ПРЕДЛОЖЕН
TID_RANKED_SUGGESTION,<NAME> предлагает тебе выбрать бойца <BRAWLER>.
TID_CLUB_EVENTS_STARTS_IN,До начала:
TID_CLUB_EVENTS_ACTIVE_FOR,Активно:
TID_GAME_MODE_28,ОХОТНИКИ
TID_GAME_MODE_28_DESC,"Охотничий сезон открыт!\n\nНабирай очки, выслеживая и побеждая противников. Матч выигрывает игрок, ПЕРВЫМ набравший <MAX_SCORE> очков!"
TID_DEATHMATCH_FFA_INTRO_TEXT,Побеждай противников!
TID_NOTIFICATION_DEATHMATCH_FFA,ОХОТНИКИ: доступна новая карта! Вперёд за наградами!
TID_DEATHMATCH_FFA_1,Испытания и невзгоды
TID_DEATHMATCH_FFA_2,Охотничий сезон
TID_DEATHMATCH_FFA_3,Добыча
TID_DEATHMATCH_FFA_4,Скорость и выдержка
TID_DEATHMATCH_FFA_5,Избавление
TID_DEATHMATCH_FFA_6,Истинный путь
TID_DEATHMATCH_FFA_7,Омега
TID_CLUB_EVENTS_CHANGED_CLUB,"Ты можешь играть только за клуб, в котором была начата эта неделя.\n\nДождись следующей недели, чтобы сыграть за этот клуб!\n\nДо следующей недели: <TIME>"
TID_CLUB_QUESTS_CURRENT_CLUB_POINTS,"Общее количество очков, набранное твоим клубом за эту неделю."
TID_CLUB_QUESTS_THIS_WEEKS_QUESTS,КВЕСТЫ КЛУБА НА ЭТОЙ НЕДЕЛЕ
TID_SPEC_ABI_ARTILLERY_DUDE_1,ПОЛНЫЕ СУНДУКИ
TID_SPEC_ABI_ARTILLERY_DUDE_1_DESC,Область поражения золотых мешочков Пенни расширяется на <c00cc00><VALUE1> %</c> после каждого попадания.
TID_SPEC_ABI_ARTILLERY_DUDE_2,МЕГАБЛАСТЕР
TID_SPEC_ABI_ARTILLERY_DUDE_2_DESC,При установке пушка Пенни наносит <c00cc00><VALUE1></c> ед. урона и отбрасывает врагов в стороны.
TID_ACCESSORY_ARTILLERY_DUDE_GADGET_1,БОЧКА СОЛИ
TID_ACCESSORY_ARTILLERY_DUDE_GADGET_1_DESC,"Пенни ставит бочку с солью, которая блокирует снаряды противников. С её помощью Пенни также может взрывать собственные мешочки с золотом."
TID_ACCESSORY_ARTILLERY_DUDE_GADGET_2,ПОДЗОРНАЯ ТРУБА
TID_ACCESSORY_ARTILLERY_DUDE_GADGET_2_DESC,Пушка Пенни стреляет по каждому видимому врагу в радиусе действия.
TID_RANDOM_GAME_MODE_DESC,"Бой в случайном игровом режиме со случайной картой и модификатором. Никогда не знаешь, что тебе попадётся!"
TID_CLUB_QUESTS_EXPIRED,КВЕСТ ПРОСРОЧЕН
TID_CLUB_LEAGUE_ACTIVE,НЕДЕЛЯ ЛИГИ активна
TID_CLUB_QUESTS_TUTORIAL,"Пройди 3 клубных квеста на этой неделе, чтобы заработать очки для клуба."
TID_CLUB_QUESTS_YOUR_QUESTS,ТВОИ КВЕСТЫ КЛУБА НА ЭТОЙ НЕДЕЛЕ
TID_CLUB_QUESTS_NEW_QUESTS,НОВЫЕ КВЕСТЫ КЛУБА
TID_CLUB_QUESTS_REWARDS_INCREASED,Твои максимальные награды в Лиге клубов и квестах клуба увеличились.
TID_BRAWLBALL_441,Двойной риск
TID_BRAWLBALL_442,Пусть попрыгает
TID_KNOCKOUT_441,Тайный враг
TID_KNOCKOUT_442,В чистом поле
TID_BANKHEIST_441,Речные берега
TID_BANKHEIST_442,Тройной выигрыш
TID_GEMGRAB_441,Оптимизм
TID_GEMGRAB_442,Дуализм
TID_BOUNTY_441,Не смотри назад
TID_BOUNTY_442,Бок о бок
TID_HOTZONE_441,Трезубец
TID_HOTZONE_442,Дисбаланс
TID_SHOWDOWN_441,В тесных рамках
TID_SHOWDOWN_442,Широкий кругозор
TID_TRUE_GOLD_FANG_SKIN,ЗОЛОТОЙ ФЭНГ
TID_TRUE_GOLD_FANG_SKIN_SHOP,ЗОЛОТОЙ\nФЭНГ
TID_TRUE_SILVER_FANG_SKIN,СЕРЕБРЯНЫЙ ФЭНГ
TID_TRUE_SILVER_FANG_SKIN_SHOP,СЕРЕБРЯНЫЙ\nФЭНГ
TID_TRUE_GOLD_BONNIE_SKIN,ЗОЛОТАЯ БОННИ
TID_TRUE_GOLD_BONNIE_SKIN_SHOP,ЗОЛОТАЯ\nБОННИ
TID_TRUE_SILVER_BONNIE_SKIN,СЕРЕБРЯНАЯ БОННИ
TID_TRUE_SILVER_BONNIE_SKIN_SHOP,СЕРЕБРЯНАЯ\nБОННИ
TID_TRUE_GOLD_JANET_SKIN,ЗОЛОТАЯ ДЖАНЕТ
TID_TRUE_GOLD_JANET_SKIN_SHOP,ЗОЛОТАЯ\nДЖАНЕТ
TID_TRUE_SILVER_JANET_SKIN,СЕРЕБРЯНАЯ ДЖАНЕТ
TID_TRUE_SILVER_JANET_SKIN_SHOP,СЕРЕБРЯНАЯ\nДЖАНЕТ
TID_TRUE_GOLD_GROM_SKIN,ЗОЛОТОЙ ГРОМ
TID_TRUE_GOLD_GROM_SKIN_SHOP,ЗОЛОТОЙ\nГРОМ
TID_TRUE_SILVER_GROM_SKIN,СЕРЕБРЯНЫЙ ГРОМ
TID_TRUE_SILVER_GROM_SKIN_SHOP,СЕРЕБРЯНЫЙ\nГРОМ
TID_TRUE_GOLD_EVE_SKIN,ЗОЛОТАЯ ЕВА
TID_TRUE_GOLD_EVE_SKIN_SHOP,ЗОЛОТАЯ\nЕВА
TID_TRUE_SILVER_EVE_SKIN,СЕРЕБРЯНАЯ ЕВА
TID_TRUE_SILVER_EVE_SKIN_SHOP,СЕРЕБРЯНАЯ\nЕВА
TID_BRAWL_PASS_SEASON_12,МОРСКИЕ ГЛУБИНЫ
TID_TRIPLE_TAKEDOWN,3 ОЧКА СРАЗУ!
TID_QUAD_TAKEDOWN,4 ОЧКА СРАЗУ!
TID_WEAPON_THROWER,СЭМ
TID_WEAPON_THROWER_SHORT_DESC,УБИЙЦА
TID_WEAPON_THROWER_DESC,"Бывший фабричный рабочий Сэм Бронсон ненавидит всех роботов без исключения.\n\nОн отвечает за грубую силу в банде Золотой Руки, падок на добычу и всегда готов навалять роботам."
TID_WEAPON_THROWER_WEAPON,ПУДОВЫЕ КУЛАКИ
TID_WEAPON_THROWER_WEAPON_DESC,"Сэм делает два мощных удара, которые наносят ещё больше урона, если он в перчатках."
TID_WEAPON_THROWER_ULTI,ЖЕЛЕЗНЫЕ ПЕРЧАТКИ
TID_WEAPON_THROWER_ULTI_DESC,"Сэм швыряет перчатки, и они наносят урон всем врагам, которых заденут, прежде чем упасть на землю. Следующий Супер Сэма возвращает перчатки и тоже наносит урон."
TID_SPEC_ABI_WEAPON_THROWER_1,С НОВЫМИ СИЛАМИ
TID_SPEC_ABI_WEAPON_THROWER_1_DESC,"Получив железные перчатки обратно, Сэм мгновенно восстанавливает <c00cc00><VALUE1> %</c> здоровья."
TID_SPEC_ABI_WEAPON_THROWER_2,БЕСКОНТАКТНАЯ ЗАРЯДКА
TID_SPEC_ABI_WEAPON_THROWER_2_DESC,"Лежащие на земле перчатки Сэма заряжают его Супер, если рядом с ними находятся противники."
TID_ACCESSORY_WEAPON_THROWER_GADGET_1,МАГНИТНОЕ ПОЛЕ
TID_ACCESSORY_WEAPON_THROWER_GADGET_1_DESC,"Сэм активирует лежащие на земле перчатки, и они притягивают к себе находящихся рядом противников."
TID_ACCESSORY_WEAPON_THROWER_GADGET_2,УДАР ТОКОМ
TID_ACCESSORY_WEAPON_THROWER_GADGET_2_DESC,"В следующий раз, когда Сэм бросит перчатки, при приземлении они выпустят электрический разряд, отбрасывающий противников."
TID_ACCESSORY_BLOCKED_MISSING_GAUNTLETS,Перчатки не на земле!
TID_ACCESSORY_BLOCKED_GAUNTLETS_TOO_FAR,Перчатки слишком далеко!
TID_ACCESSORY_BLOCKED_GAUNTLETS_REQUIRED,Нужны перчатки!
TID_SOUL_COLLECTOR,ГАС
TID_SOUL_COLLECTOR_SHORT_DESC,ПОДДЕРЖКА
TID_SOUL_COLLECTOR_DESC,"Гас живёт в заброшенном поезде-аттракционе. Он обожает воздушные шары. Однажды он побежал за таким шаром, заблудился и с тех пор не может найти дорогу обратно."
TID_SOUL_COLLECTOR_WEAPON,ПРИЗРАЧНЫЕ ШАРЫ
TID_SOUL_COLLECTOR_WEAPON_DESC,"Гас стреляет по врагам воздушными шарами. После нескольких попаданий подряд появляется призрак. Собирая призраков, Гас или его союзники частично восстанавливают здоровье."
TID_SOUL_COLLECTOR_ULTI,СПУКИ
TID_SOUL_COLLECTOR_ULTI_DESC,Спуки (воздушный шар и по совместительству лучший друг Гаса) создаёт щит вокруг Гаса или одного из союзников.
TID_SPEC_ABI_SOUL_COLLECTOR_1,НА ЗДОРОВЬЕ
TID_SPEC_ABI_SOUL_COLLECTOR_1_DESC,Призраки восстанавливают на <c00cc00><VALUE1> %</c> больше здоровья.
TID_SPEC_ABI_SOUL_COLLECTOR_2,ДУХОВНАЯ СВЯЗЬ
TID_SPEC_ABI_SOUL_COLLECTOR_2_DESC,Спуки увеличивает урон союзника на <c00cc00><VALUE1> %</c> в течение <c00cc00><VALUE2></c> с.
TID_ACCESSORY_SOUL_COLLECTOR_GADGET_1,ЛОПНУВШИЙ ШАР
TID_ACCESSORY_SOUL_COLLECTOR_GADGET_1_DESC,"Все несобранные призраки взрываются, нанося <c00cc00><VALUE1></c> ед. урона. врагам поблизости."
