TID,DE
TID_SHOP_LEGENDARYSET_TITLE,LEGENDEN
TID_SHOP_LEGENDARYSET_INFO,Skinset
TID_SHOP_HERO_OFFER_LABEL,NEUER BRAWLER: <BRAWLER>
TID_MATCHMAKE_FAILED_24,Nicht genug Tickets!
TID_EMOTE_BUNDLE_BRAWLOWEEN_PACK,Brawl-O-Ween-Pinpaket
TID_SKIN_INFO_BRAWLYWOOD,Brawlywood-Skin
TID_SHOP_BRAWLYWOOD_INFO,Skinset
TID_SHOP_BRAWLYWOOD_TITLE,BRAWLYWOOD
TID_SHOP_BRAWLYWOOD_SKINS,Brawlywood-Skins
TID_SHOP_OFFER_INFO_STARTER_PACK_GUARANTEED_BOX,Zufälliger Brawler (<RARITY>)!
TID_TEAM_SETTING_TOURNAMENT_MODE,Turniermodus
TID_GATCHA_SCREEN_GEAR_SCRAP_DROP_TITLE,AUSRÜSTUNGSFRAGMENTE
TID_GATCHA_SCREEN_GEAR_SCRAP_DROP_DESC,"Nutze Ausrüstungsfragmente, um Ausrüstung upzugraden."
TID_TEAM_ERROR_49,Team-Beitrittsanfrage fehlgeschlagen. Ihr seid nicht im selben Club.
TID_TEAM_ERROR_50,Teambeitritt nicht möglich. Ihr seid nicht im selben Club.
TID_GHOST_SQUEAK_SKIN,GESPENST SQUEAK
TID_SURGE_KONG_SKIN,SURGE KONG
TID_HEADLESS_RIDER_STU_SKIN,KOPFLOSER REITER STU
TID_COUNT_PENGULA_MRP_SKIN,GRAF PENGULA
TID_SWAMP_GENE_SKIN,SUMPFMONSTER GENE
TID_GHOST_SQUEAK_SKIN_SHOP,GESPENST\nSQUEAK
TID_SURGE KONG_SKIN_SHOP,SURGE\nKONG
TID_HEADLESS_RIDER_STU_SKIN_SHOP,KOPFLOSER REITER\nSTU
TID_COUNT_PENGULA_MRP_SKIN_SHOP,GRAF\nPENGULA
TID_SWAMP_GENE_SKIN_SHOP,SUMPFMONSTER\nGENE
TID_DIRECTOR_BUZZ_SKIN,REGISSEUR BUZZ
TID_DIRECTOR_BUZZ_SKIN_SHOP,REGISSEUR\nBUZZ
TID_CAT_BURGLAR_JESSIE_SKIN,KATZENBANDITIN JESSIE
TID_CAT_BURGLAR_JESSIE_SKIN_SHOP,KATZENBANDITIN\nJESSIE
TID_CAPTAIN_CROW_SKIN,CAPTAIN CROW
TID_CAPTAIN_CROW_SKIN_SHOP,CAPTAIN\nCROW
TID_SQUEAKBUSTER_GALE_SKIN,SQUEAKBUSTER GALE
TID_SQUEAKBUSTER_GALE_SKIN_SHOP,SQUEAKBUSTER\nGALE
TID_B800_BULL_SKIN,B-800
TID_B800_BULL_SKIN_SHOP,B-800
TID_TRUE_GOLD_BIBI_SKIN,STARGOLD BIBI
TID_TRUE_GOLD_BIBI_SKIN_SHOP,STARGOLD\nBIBI
TID_TRUE_SILVER_BIBI_SKIN,STARSILBER BIBI
TID_TRUE_SILVER_BIBI_SKIN_SHOP,STARSILBER\nBIBI
TID_TRUE_GOLD_CARL_SKIN,STARGOLD CARL
TID_TRUE_GOLD_CARL_SKIN_SHOP,STARGOLD\nCARL
TID_TRUE_SILVER_CARL_SKIN,STARSILBER CARL
TID_TRUE_SILVER_CARL_SKIN_SHOP,STARSILBER\nCARL
TID_TRUE_GOLD_AMBER_SKIN,STARGOLD AMBER
TID_TRUE_GOLD_AMBER_SKIN_SHOP,STARGOLD\nAMBER
TID_TRUE_SILVER_AMBER_SKIN,STARSILBER AMBER
TID_TRUE_SILVER_AMBER_SKIN_SHOP,STARSILBER\nAMBER
TID_TRUE_GOLD_COLETTE_SKIN,STARGOLD COLETTE
TID_TRUE_GOLD_COLETTE_SKIN_SHOP,STARGOLD\nCOLETTE
TID_TRUE_SILVER_COLETTE_SKIN,STARSILBER COLETTE
TID_TRUE_SILVER_COLETTE_SKIN_SHOP,STARSILBER\nCOLETTE
TID_TRUE_GOLD_DYNAMIKE_SKIN,STARGOLD DYNAMIKE
TID_TRUE_GOLD_DYNAMIKE_SKIN_SHOP,STARGOLD\nDYNAMIKE
TID_TRUE_SILVER_DYNAMIKE_SKIN,STARSILBER DYNAMIKE
TID_TRUE_SILVER_DYNAMIKE_SKIN_SHOP,STARSILBER\nDYNAMIKE
TID_MATCHMAKE_FAILED_8,Matchmaking fehlgeschlagen: Das Ereignis ist nicht verfügbar.
TID_TEAM_ERROR_51,Team-Beitrittsanfrage fehlgeschlagen: Das Ereignis ist nicht verfügbar.
TID_TEAM_ERROR_52,Teambeitritt nicht möglich: Ereignis ist nicht verfügbar.
TID_TEAM_ERROR_53,Mehr Teammitglieder benötigt
TID_TEAM_ERROR_54,Ereignis kann nicht ausgewählt werden. Dieses Ereignis ist nur für Clubmitglieder.
TID_CROSS_BOMBER,GROM
TID_CROSS_BOMBER_SHORT_DESC,ARTILLERIE
TID_CROSS_BOMBER_DESC,"Die oberste Priorität des Wachmanns Grom ist es, pflichtbewusst seinem Job nachzugehen. Er wirft sein Funkgerät auf seine Gegner. Sein Superskill ist eine große Bombe, die Mauern zerstört und Gegner zurückstößt!"
TID_CROSS_BOMBER_WEAPON,BUD MACHT BUMM!
TID_CROSS_BOMBER_WEAPON_DESC,"Grom wirft Bud, sein explodierendes Walkie-Talkie! Die Explosion ist kreuzförmig und schadet allen Gegnern in ihrem Wirkungsbereich."
TID_CROSS_BOMBER_ULTI,GROMBOMBE
TID_CROSS_BOMBER_ULTI_DESC,"Grom schleudert mit Buds Hilfe eine zerstörerische Bombe. Die Grombombe richtet großen Schaden an, zerstört Mauern und die Wucht der Explosion stößt Gegner zurück."
TID_SPEC_ABI_CROSS_BOMBER_1,FUSSSTREIFE
TID_SPEC_ABI_CROSS_BOMBER_1_DESC,"Wenn Groms Superskill voll aufgeladen ist, bewegt er sich <c00cc00><VALUE1> %</c> schneller!"
TID_SPEC_ABI_CROSS_BOMBER_2,X-FAKTOR
TID_SPEC_ABI_CROSS_BOMBER_2_DESC,Die abzweigende Explosion von Groms Hauptattacke verursacht bis zu <c00cc00><VALUE1> %</c> zusätzlichen Schaden auf maximal zurückgelegter Distanz.
TID_ACCESSORY_CROSS_BOMBER_WATCHTOWER,WACHTURM
TID_ACCESSORY_CROSS_BOMBER_WATCHTOWER_DESC,"Grom lässt einen Wachturm aus der Grombombe springen, der allen Verbündeten großflächig Sicht in Büsche gewährt. Der Wachturm verliert mit der Zeit langsam Trefferpunkte."
TID_HOMEPAGE_GUIDE_FIRST_GEAR,Ausrüstungsslot freigeschaltet!
TID_HOMEPAGE_GUIDE_FIRST_GEAR_2,Wähle deine erste Ausrüstung GRATIS.
TID_ITEMS_HUB_GUIDE_GADGET,Hier kannst du für <BRAWLER> einzigartige Gadgets auswählen und kaufen.
TID_ITEMS_HUB_GUIDE_GADGET_TAB,Gadgets jetzt hier erhältlich.
TID_ITEMS_HUB_GUIDE_STARPOWER,Hier kannst du für <BRAWLER> einzigartige Starpowers auswählen und kaufen.
TID_ITEMS_HUB_GUIDE_STARPOWER_TAB,Starpowers sind jetzt hier erhältlich.
TID_HEROSCREEN_GUIDE_FIRST_GADGET,Gadgets sind jetzt hier erhältlich.
TID_HEROSCREEN_GUIDE_FIRST_STARPOWER,Starpowers sind jetzt hier erhältlich.
TID_FIRST_GEAR_TUTORIAL_TITLE,AUSRÜSTUNGEN
TID_FIRST_GEAR_TUTORIAL_TITLE_DESC,freigeschaltet!
TID_FIRST_GEAR_TUTORIAL_HEADER,Ausrüstung
TID_FIRST_GEAR_TUTORIAL_HEADER_DESC,Fertige zusätzliche Fähigkeiten für die Brawler deiner Wahl an.
TID_FIRST_GEAR_TUTORIAL_UNLOCK,Brawler schalten ihren ersten Ausrüstungsslot auf POWERLEVEL 10 frei.
TID_FIRST_GEAR_TUTORIAL_COLLECT,Sammle Gegenstände zum Anfertigen von Ausrüstung.
TID_FIRST_GEAR_TUTORIAL_CRAFT,Fertige deine Ausrüstung an. Jede Ausrüstung kann 3 Level haben!
TID_FIRST_GEAR_TUTORIAL_GET_SCRAP_TOKENS,Fertigen wir deine erste Ausrüstung an!
TID_FIRST_GEAR_TUTORIAL_GET_SCRAP_TOKENS_DESC,Folgende Gegenstände brauchst du:
TID_FIRST_GEAR_TUTORIAL_BUTTON_NEXT,AB GEHT‘S!
TID_FIRST_GEAR_TUTORIAL_BUTTON_COLLECT,LOS!
TID_FIRST_GEAR_TUTORIAL_UNLOCK_POWER,POWER
TID_FIRST_GEAR_TUTORIAL_UNLOCK_POWER_AMOUNT,10
TID_SETTINGS_HAPTICS,HAPTISCHES FEEDBACK
TID_HERO_INFO_GEAR_BLOCKED,"Verstärke <HERONAME> mit Ausrüstung! Dieser Ausrüstungsslot ist verfügbar, nachdem POWERLEVEL <LEVEL> erreicht wurde."
TID_BRAWL_PASS_SEASON_8,BRAWLYWOOD
TID_CHOLLA_SKIN,REBELLIN LOLA
TID_CHOLLA_SKIN_SHOP,REBELLIN\nLOLA
TID_SKIN_INFO_WF_2021,World-Finals-2021-Skin
TID_POTATO_SQUEAK_SKIN,KARTOFFEL SQUEAK
TID_POTATO_SQUEAK_SKIN_SHOP,KARTOFFEL\nSQUEAK
TID_RANCID_MIKE_SKIN,SCHIMMLIGER MIKE
TID_RANCID_MIKE_SKIN_SHOP,SCHIMMLIGER\nMIKE
TID_CHICKEN_RICO_SKIN,HÜHNCHEN RICO
TID_CHICKEN_RICO_SKIN_SHOP,HÜHNCHEN\nRICO
TID_TEAM_AD_JOIN_FAIL_PLAYER_NOT_IN_CLUB_LEAGUE,Beitritt nicht möglich. Du nimmst nicht an der Clubliga-Saison dieses Teams teil.
TID_TEAM_REQUEST_INVITE_FAIL_PLAYER_NOT_IN_CLUB_LEAGUE,Einladung nicht möglich. Dieser Spieler nimmt nicht an deiner Clubliga-Saison teil.
TID_CLUB_LEAGUE_MIGRATION_REMAIN,"Gute Neuigkeiten: Du bist in deinem Club geblieben! Du bist nicht von der kürzlichen Verringerung der Clubgröße betroffen. Falls du dich fragst, was mit einigen anderen Mitgliedern passiert ist: Wir haben sie in anderen Clubs untergebracht."
TID_CLUB_LEAGUE_MIGRATION_NEW_CLUB_LEADER,Du wurdest aufgrund der kürzlichen Verringerung der Clubgröße in einem neuen untergebracht. Dadurch wurdest du zum neuen Clubanführer befördert.\n\nViel Macht bringt auch viel Verantwortung mit sich.
TID_CLUB_LEAGUE_MIGRATION_NEW_CLUB_MEMBER,"Du wurdest aufgrund der kürzlichen Verringerung der Clubgröße in einem neuen untergebracht. Du bist damit aber nicht alleine, einige deiner alten Clubkameraden wurden mit dir verschoben. Wenn du möchtest, kannst du austreten und selbst nach einem neuen Club suchen, der dir gefällt."
TID_CLUB_LEAGUE_MIGRATION_KICKED,"Du wurdest aufgrund der kürzlichen Verringerung der Clubgröße wegen Inaktivität aus dem Club gekickt. Wenn du in der Clubliga mitspielen möchtest, suche nach einem neuen Club und wir helfen dir dabei, ein neues Zuhause zu finden!"
TID_CLUB_LEAGUE_MIGRATION_NO_CLUB_FOUND,"Wir konnten keinen passenden Club für dich finden. Wenn du in der Clubliga mitspielen möchtest, nutze am besten die Suchfunktion, um einen neuen Club zu finden."
TID_LOOKING_TOGGLE_LOOKING_FOR_A_TEAM,Du wirst anderen Spielern als SUCHT EIN TEAM angezeigt.
TID_LOOKING_TOGGLE_LOOKING_FOR_PLAYERS,Dein Team wird anderen Spielern jetzt als SUCHT NACH SPIELERN angezeigt.
TID_CLUB_JOIN_FAIL_FEATURE_LOCKED,Beitritt nicht möglich. Clubs werden ab <NUM> Trophäen freigeschaltet.
TID_CLUB_LEAGUE_LEAGUES_POPUP_CURRENT_LEAGUE,AKTUELLE LIGA
TID_CLUB_LEAGUE_LEAGUES_POPUP_MESSAGE,"Am Ende jeder Clubliga-Woche kannst du auf- oder absteigen!\nErklimme die Ligen, um deine Clubmünzen-Belohnungen zu erhöhen."
TID_CLUB_LEAGUE_LEAGUES_POPUP_BUTTON,Okay
TID_CLUB_LEAGUE_LEAGUES_POPUP_TITLE,LIGEN
TID_IMPORTANT_MESSAGE_TITLE,WICHTIGER HINWEIS
TID_MSG_RANKED_CLUB_LEAGUE_ABANDON_MATCH_BANNED_AND_TICKET_PENALTY,"Du wurdest vorübergehend von Clubliga-Power-Matches ausgeschlossen, weil du zu viele Matches verlassen hast! Außerdem wurde dir als Strafe eine gewisse Menge Clubtickets abgezogen.\n\nWiederholte Verstöße ziehen längere Sperren und den Verlust von mehr Clubtickets nach sich."
TID_TEAM_ERROR_127,Einladung fehlgeschlagen. Spieler kann nicht an einer bereits laufenden Clubliga-Saison teilnehmen!
TID_TEAM_ERROR_128,Einladung fehlgeschlagen. Spieler hat nicht genug Clubtickets!
TID_TEAM_ERROR_129,Team-Beitrittsanfrage fehlgeschlagen. Du kannst nicht an einer bereits laufenden Clubliga-Saison teilnehmen!
TID_TEAM_ERROR_130,Team kann nicht beigetreten werden. Du kannst nicht an einer bereits laufenden Clubliga-Saison teilnehmen!
TID_TEAM_ERROR_131,Team-Beitrittsanfrage fehlgeschlagen. Du hast nicht genug Clubtickets.
TID_TEAM_ERROR_132,Team konnte nicht beigetreten werden. Du hast nicht genug Clubtickets!
TID_TEAM_AD_JOIN_FAIL_NOT_ENOUGH_TICKETS_PLAYER,Team kann nicht beigetreten werden. Spieler hat nicht genug Clubtickets!
TID_TEAM_AD_JOIN_FAIL_NOT_ENOUGH_TICKETS_YOU,Team konnte nicht beigetreten werden. Du hast nicht genug Clubtickets!
TID_TEAM_REQUEST_INVITE_FAIL_NOT_ENOUGH_TICKETS_YOU,Einladung nicht möglich. Du hast nicht genug Clubtickets!
TID_TEAM_REQUEST_INVITE_FAIL_NOT_ENOUGH_TICKETS_PLAYER,Einladung nicht möglich. Spieler hat nicht genug Clubtickets!
TID_KICKER_DUDE,FANG
TID_KICKER_DUDE_SHORT_DESC,ASSASSINE
TID_KICKER_DUDE_DESC,"Fang tritt so schnell zu, dass er nie seine Schuhe putzen muss. Seine Hauptattacke ist ein surrender Kick, der seinen Schuh durch die Luft fliegen lässt. Fangs Superskill ist ein mächtiger Tritt, der mehrere Feinde nacheinander trifft, wenn sie nah beieinander stehen."
TID_KICKER_DUDE_WEAPON,WU-SCHUH
TID_KICKER_DUDE_WEAPON_DESC,"Fang entfesselt einen schnellen Kick mit einem geheimen Trick. Falls dieser sein Ziel nicht trifft, fliegt Fangs Schuh von seinem Fuß!"
TID_KICKER_DUDE_ULTI,SNEA-K.-O.
TID_KICKER_DUDE_ULTI_DESC,Fang greift mit einem zerstörerischen Flugkick an. Bei einem Treffer können 3 weitere Kicks nacheinander auf Gegner in der Nähe abgefeuert werden.
TID_SPEC_ABI_KICKER_DUDE_1,FRESH KICKS
TID_SPEC_ABI_KICKER_DUDE_1_DESC,"Wenn Fang einen gegnerischen Brawler mit seinem Superskill besiegt, wird dieser sofort wieder aufgeladen. So kann er seinen Superskill direkt noch einmal einsetzen!"
TID_SPEC_ABI_KICKER_DUDE_2,BEINHART
TID_SPEC_ABI_KICKER_DUDE_2_DESC,Ignoriert alle <c00cc00><VALUE1></c> Sekunden <c00cc00><VALUE2></c> Schaden von erlittenen Treffern. Die maximale Verringerung beträgt <c00cc00><VALUE3> %</c> des erlittenen Schadens.
TID_ACCESSORY_KICKER_DUDE_GADGET,CORN-FU
TID_ACCESSORY_KICKER_DUDE_GADGET_DESC,"Fang wirft eine Handvoll Maiskörner in die Luft, wodurch es Popcorn regnet! Jedes explodierende Korn verursacht <c00cc00><VALUE1></c> Schaden."
TID_GAME_MODE_24,DUELLE
TID_GAME_MODE_24_DESC,"Stelle ein Team aus 3 Brawlern zusammen, um gegen ein gegnerisches Team in einem Duell mit Ausscheidungsformat anzutreten. Jede Runde wird 1-gg.-1 ausgetragen und endet, wenn ein Brawler besiegt wird. Gewinne 3 Runden, um das Match zu gewinnen!\n\nWenn du ein effektives Team an Brawlern in der richtigen Reihenfolge auswählst, hast du bessere Siegeschancen."
TID_NOTIFICATION_TAG_TEAM,Eine neue DUELLE-Map ist verfügbar! Hol dir neue Belohnungen!
TID_TAG_TEAM_INTRO_TEXT,Besiege alle gegnerischen Brawler!
TID_REWARD_INFO_RESOURCE_CLUBCOINS,<AMOUNT> Clubmünzen bekommen
TID_REWARD_INFO_RESOURCE_GEARSCRAP,<AMOUNT> Fragmente bekommen
TID_SKIN_INFO_PIRATES,Piratenskins
TID_SKIN_INFO_BRAWLENTINES,Brawlentinstagskins
TID_SHOP_BRAWLIDAYS_TITLE,BRAWLIDAYS
TID_SHOP_BRAWLIDAYS_INFO,Skinset
TID_DONATION_GEAR_AND_LEVEL,Ausrüstungsspende: <NAME> (Level <LEVEL>)
TID_BRAWLER_INDEX,BRAWLER <NUM>
TID_DUPLICATE_HERO_START_GAME,Jeder Brawler kann nur einmal ausgewählt werden!
TID_SHOP_BRAWLENTINES_SKINS,Brawlentinstagskins
TID_SHOP_BRAWLENTINES_TITLE,BRAWLENTINSTAG
TID_SHOP_BRAWLENTINES_INFO,Skinset
TID_EMOTE_BUNDLE_BRAWLENTINES_PACK,Brawlentinstagskins-Pinset
TID_EMOTE_BUNDLE_BRAWLIDAYS_PACK,Brawlidaysskins-Pinset
TID_TAGTEAM_2,Nie aufgeben
TID_TAGTEAM_3,Schleichende Schlange
TID_TAGTEAM_4,Blocken und kontern
TID_TAGTEAM_5,Der Weg des Kriegers
TID_TAGTEAM_6,Schicksal des Duellisten
TID_TAGTEAM_7,Aue des Kranichs
TID_TAGTEAM_8,Ninja-Schachmatt
TID_TAGTEAM_9,Starre Schluchten
TID_TAGTEAM_10,Affenlabyrinth
TID_TAGTEAM_11,Tigerfalle
TID_TAGTEAM_12,Jammerkammer
TID_MATCHMAKE_FAILED_10,Dieses Feature wird nicht unterstützt.
TID_RANKED_TEAM_SELECT_HINT_GEAR,Wähle deine Ausrüstungen
TID_SHORT_ORDINAL_1,1.
TID_SHORT_ORDINAL_2,2.
TID_SHORT_ORDINAL_3,3.
TID_SHORT_ORDINAL_4,4.
TID_SHORT_ORDINAL_5,5.
TID_SHORT_ORDINAL_6,6.
TID_SHORT_ORDINAL_7,7.
TID_SHORT_ORDINAL_8,8.
TID_SHORT_ORDINAL_9,9.
TID_SHORT_ORDINAL_10,10.
TID_RANKED_TEAM_SELECT_HINT_SP_GADGET_GEAR,"Wähle deine Starpower, dein Gadget und deine Ausrüstungen"
TID_CLUB_LEAGUE_SEASON_END_PROMOTION_INBOX,Glückwunsch! Für das Erreichen von RANG <POSITION> am Ende der Clubliga-Saison ist dein Club <CLUBTIERS> Ligen aufgestiegen.
TID_EMOTE_BUNDLE_LNY2022_PACK,Mondbrawlskins-Pinset
TID_POWER_LEVEL_INFO,"Powerlevel erhöhen den Schaden und die Trefferpunkte eines Brawlers. Upgrade Brawler mit Powerpunkten und Münzen.\n\nErreiche POWERLEVEL 7, um Gadgets freizuschalten. Auf POWERLEVEL 9 schaltest du Starpowers frei. Auf POWERLEVEL 10 und 11 schaltest du Ausrüstung frei."
TID_FURIOUS_FANG_SKIN,FURIOSER FANG
TID_FURIOUS_FANG_SKIN_SHOP,FURIOSER\nFANG
TID_CLASSIC MIKE_SKIN,KLASSISCHER DYNAMIKE
TID_CLASSIC MIKE_SKIN_SHOP,KLASSISCHER\nDYNAMIKE
TID_EL_PRIMO_VALENTINES,EL CORAZÓN
TID_EL_PRIMO_VALENTINES_SHOP,EL\nCORAZÓN
TID_GRIFF_SLEIGH_SKIN,SCHLITTENFAHRER GRIFF
TID_GRIFF_SLEIGH_SKIN_SHOP,SCHLITTENFAHRER\nGRIFF
TID_SANTA_BO_SKIN,HOHOHO BO
TID_SANTA_BO_SKIN_SHOP,HOHOHO\nBO
TID_LOG_SPIKE_SKIN,KAMPFHOLZ-WEIHNACHTEN SPIKE
TID_LOG_SPIKE_SKIN_SHOP,KAMPFHOLZ-WEIHNACHTEN\nSPIKE
TID_XMAS_GIFT_JACKY_SKIN,GESCHENKEXPRESS JACKY
TID_XMAS_GIFT_JACKY_SKIN_SHOP,GESCHENKEXPRESS\nJACKY
TID_EL_PRIMO_TIGER_SKIN,EL TIGRO
TID_EL_PRIMO_TIGER_SKIN_SHOP,EL TIGRO
TID_EDGAR_SERPENT_SKIN,OROCHI EDGAR
TID_EDGAR_SERPENT_SKIN_SHOP,OROCHI\nEDGAR
TID_DRUNKEN_MASTER_BARLEY_SKIN,KUNG-FU-MEISTER BARLEY
TID_DRUNKEN_MASTER_BARLEY_SKIN_SHOP,KUNG-FU-MEISTER\nBARLEY
TID_NIAN_NITA_SKIN,NIAN NITA
TID_NIAN_NITA_SKIN_SHOP,NIAN\nNITA
TID_ROSA_MILITARY_SKIN,MAJOR ROSA
TID_ROSA_MILITARY_SKIN_SHOP,MAJOR\nROSA
TID_RANKED_FRIENDLY_TOGGLE_TITLE,POWER-MATCH
TID_RANKED_FRIENDLY_TOGGLE_DESC,"Nutze dasselbe Format wie in der Power-Liga, mit mehreren Runden sowie Brawlerauswahl und -sperren."
TID_RANKED_FRIENDLY_BEST_OF_TITLE,ANZAHL AN RUNDEN
TID_RANKED_FRIENDLY_BEST_OF_DESC,Passe die Anzahl an zu spielenden Kämpfen an.
TID_RANKED_FRIENDLY_TIMER_TITLE,VORBEREITUNGSTIMER
TID_RANKED_FRIENDLY_TIMER_DESC,Passe die Dauer der Brawlerauswahl an.
TID_RANKED_FRIENDLY_BEST_OF_3,Best of 3
TID_RANKED_FRIENDLY_BEST_OF_5,Best of 5
TID_RANKED_FRIENDLY_BEST_OF_7,Best of 7
TID_RANKED_FRIENDLY_SWAP_BRAWLER_TITLE,BRAWLER TAUSCHEN?
TID_RANKED_FRIENDLY_SWAP_BRAWLER_DESC,Spiele mit:
TID_RANKED_FRIENDLY_TIMER_NORMAL,NORMAL
TID_RANKED_FRIENDLY_TIMER_LONG,"x1,5"
TID_RANKED_FRIENDLY_TIMER_VERY_LONG,x2
TID_SHOP_LNY22_SKINS,Mondbrawl-Skins
TID_SHOP_LNY22_TITLE,MONDBRAWL
TID_SHOP_LNY22_INFO,Skinset
TID_CLUB_LEAGUE_TODAYS_TICKETS,TICKETS
TID_CLUB_LEAGUE_TODAYS_TICKETS_COUNT,x<NUM>
TID_CLUB_LEAGUE_TODAYS_TICKETS_TIMER,Noch <TIME> zum Spielen
TID_CLUB_LEAGUE_TODAYS_MAX_POINTS,MAX. PUNKTE
TID_CLUB_LEAGUE_TODAYS_MAX_POINTS_EXTRA_PERCENT,+<PERCENT> %
TID_CLUB_LEAGUE_BONUS_DAY,BONUSTAG
TID_CLUB_LEAGUE_TROPHY_RESET,Clubtrophäen werden am Ende jedes Ereignistags zurückgesetzt.
TID_CLUB_LEAGUE_TROPHY_RESET_MESSAGE,"Spiele die heutigen Clubliga-Ereignisse, um Clubtrophäen zu sammeln! Clubtrophäen werden nach jedem Ereignistag zurückgesetzt. Spiele an jedem Ereignistag mit, um deinem Club so gut wie möglich zu helfen."
TID_EMOTE_BUNDLE_LNY22_PACK,Mondbrawlskins-Pinset
TID_SKIN_INFO_CAMPAIGN_LUNAR_BRAWL_22,Feiere den Mondbrawl mit diesem festlichen Skin!
TID_EVENT_POPUP_GMV_LABEL_DUEL,1 gg. 1
TID_RANKED_FRIENDLY_POWER_MATCH,POWER-MATCH-TESTSPIEL
TID_RANKED_FRIENDLY_RANDOM_MODE,ZUFALLSMODUS
TID_RANKED_FRIENDLY_RANDOM_MAP,Zufällige Map
TID_RANKED_FRIENDLY_SWAP_BRAWLER_REQUEST,ANFORDERN
TID_RANKED_FRIENDLY_SWAP,TAUSCHEN
TID_BRAWL_PASS_SEASON_9,JAHR DES TIGERS
TID_TAGTEAM_TROPHY_INFO_TITLE,DUELL-TROPHÄENBELOHNUNGEN
TID_TAGTEAM_TROPHY_INFO_LOSE_TITLE,MATCH VERLOREN
TID_TAGTEAM_TROPHY_INFO_WIN_TITLE,MATCH GEWONNEN
TID_TAGTEAM_TROPHY_INFO_LOSE_INFO,"Jeder Brawler verliert <VALUE> der Trophäen, die er in einem normalen Match verlieren würde."
TID_TAGTEAM_TROPHY_INFO_WIN_INFO,"Jeder Brawler bekommt <VALUE> der Trophäen, die er in einem normalen Match gewinnen würde."
TID_TAGTEAM_TROPHY_INFO_WIN_INFO_EXTRA,"Wenn die Summe geringer ist als die kleinste Menge an Trophäen, die ein individueller Brawler bekommen würde, wird die Differenz im Zufallsprinzip unter allen Brawlern aufgeteilt."
TID_TRUE_GOLD_ROSA_SKIN,STARGOLD ROSA
TID_TRUE_GOLD_ROSA_SKIN_SHOP,STARGOLD\nROSA
TID_TRUE_GOLD_JACKY_SKIN,STARGOLD JACKY
TID_TRUE_GOLD_JACKY_SKIN_SHOP,STARGOLD\nJACKY
TID_TRUE_GOLD_LOU_SKIN,STARGOLD LOU
TID_TRUE_GOLD_LOU_SKIN_SHOP,STARGOLD\nLOU
TID_TRUE_GOLD_PENNY_SKIN,STARGOLD PENNY
TID_TRUE_GOLD_PENNY_SKIN_SHOP,STARGOLD\nPENNY
TID_TRUE_SILVER_ROSA_SKIN,STARSILBER ROSA
TID_TRUE_SILVER_ROSA_SKIN_SHOP,STARSILBER\nROSA
TID_TRUE_SILVER_JACKY_SKIN,STARSILBER JACKY
TID_TRUE_SILVER_JACKY_SKIN_SHOP,STARSILBER\nJACKY
TID_TRUE_SILVER_LOU_SKIN,STARSILBER LOU
TID_TRUE_SILVER_LOU_SKIN_SHOP,STARSILBER\nLOU
TID_TRUE_SILVER_PENNY_SKIN,STARSILBER PENNY
TID_TRUE_SILVER_PENNY_SKIN_SHOP,STARSILBER\nPENNY
TID_SKIN_INFO_CAMPAIGN_ANNIVERSARY_2021,2021-Jubiläumsskin
TID_REWARD_INFO_RESOURCE_GEARTOKENSDAMAGE,<AMOUNT> Schadensmarken eingefordert
TID_REWARD_INFO_RESOURCE_GEARTOKENSHEAL,<AMOUNT> Heilungsmarken eingefordert
TID_REWARD_INFO_RESOURCE_GEARTOKENSRESISTANCE,<AMOUNT> Widerstandsmarken eingefordert
TID_REWARD_INFO_RESOURCE_GEARTOKENSSHIELD,<AMOUNT> Schildmarken eingefordert
TID_REWARD_INFO_RESOURCE_GEARTOKENSSPEED,<AMOUNT> Tempomarken eingefordert
TID_RESOURCE_REVOCATION,Widerruf von <NAME> (<AMOUNT>)
TID_CLAIM_VOUCHER_POPUP_TEXT,Möchtest du deine Belohnung jetzt einfordern?
TID_CLAIM_VOUCHER_POPUP_TITLE,Belohnung einfordern
TID_CLAIM_VOUCHER_BUTTON_CLAIM,Einfordern
TID_CLAIM_VOUCHER_BUTTON_CANCEL,Abbrechen
TID_SPELL_FACTORY_CLAIM_FAILED_TITLE,Fehler beim Einfordern
TID_SPELL_FACTORY_CLAIM_FAILED_REASON_UNKNOWN,Einfordern von Belohnung nicht möglich.
TID_SPELL_FACTORY_CLAIM_FAILED_REASON_ALREADY_CLAIMED,Einfordern nicht möglich. Die Belohnung wurde bereits eingefordert.
TID_SPELL_FACTORY_CLAIM_FAILED_REASON_INVALID_CODE,Einfordern nicht möglich. Der Code ist ungültig.
TID_SPELL_FACTORY_CLAIM_FAILED_REASON_EXPIRED,Einfordern nicht möglich. Die Belohnung ist verfallen.
TID_RANKED_FRIENDLY_BEST_OF_TOGGLE_TITLE,BEST OF
TID_FLEA,EVE
TID_FLEA_SHORT_DESC,DAMAGE-DEALERIN
TID_FLEA_DESC,"Eve glaubt, dass jeder einen Wert hat ... als Ressource für ihre Babys."
TID_FLEA_WEAPON,EIERGESCHOSSE
TID_FLEA_WEAPON_DESC,"Eve verschießt drei Eier hintereinander, wobei jedes Ei größer ist und mehr Schaden verursacht als das vorherige."
TID_FLEA_ULTI,BABYBOOM
