TID,HE
TID_CLUB_LEAGUE_EVENTS_TITLE,אירועים
TID_CLUB_LEAGUE_EVENT_UNLOCKS_AT,מתקבלת גישה ב-
TID_CLUB_LEAGUE_SHOW_TICKETS_TOGGLE,הצג <cFFDA14>מקסימום</c> גביעי מועדונים הניתנים לצבירה
TID_CLUB_LEAGUE_INFO_TITLE,פרטי ליגת מועדונים
TID_CLUB_LEAGUE_INFO_PAGE_1_MARKER,ברוכים הבאים
TID_CLUB_LEAGUE_INFO_PAGE_1_TITLE,<cFCBC22>ברוכים הבאים למשחק המועדונים</c>
TID_CLUB_LEAGUE_INFO_PAGE_1_DESC,"שחקו עם המועדון שלכם והרוויחו פרסי <cFCBC22>חנות מועדון</c> מדי שבוע!\n\nמשחק מועדון אחד יהיה פעיל בכל שבוע:\n<cFCBC22>שבוע ליגת המועדונים</c> - התחרו נגד מועדונים אחרים בליגת המועדונים כדי להרוויח את פרס הדירוג הגבוה ביותר והעפילו במעלה הליגות.\n<cFCBC22>שבוע קווסטים של מועדונים</c> - השלימו 3 קווסטים של מועדונים כדי לצבור נקודות עבור המועדון שלכם. ככל שכל חברי המועדון ישלימו יותר קווסטים, כך הפרס שכל אחד מהם יקבל יהיה שווה יותר."
TID_CLUB_LEAGUE_INFO_PAGE_2_MARKER,ליגת מועדונים
TID_CLUB_LEAGUE_INFO_PAGE_2_TITLE,<cFCBC22>שבוע ליגת מועדונים</c>
TID_CLUB_LEAGUE_INFO_PAGE_2_DESC,בשבוע ליגת המועדונים התחרו נגד 7 מועדונים בליגה שלכם. שחקו באירועי ליגת המועדונים ב-<cFCBC22>3 ימים שונים</c> והתחרו על <cFCBC22>גביע המועדון</c> בדירוג הגבוה ביותר. על השתתפות במשחקי ליגת המועדונים משלמים ב<cFCBC22>כרטיסים</c>.\n\nהמועדון שיפגין את הביצועים הטובים ביותר במהלך השבוע יזכה בפרסים השווים ביותר. <cFCBC22>קידומים</c> ו<cFCBC22>הורדות בדרגה</c> יתבצעו בסוף השבוע.\n\nבונוס: שחקו עם חברי מועדון אחרים וזכו ב<cFCBC22>עוד גביעי מועדון</c> במשחקים.
TID_CLUB_LEAGUE_INFO_PAGE_3_MARKER,קווסטים של מועדונים
TID_CLUB_LEAGUE_INFO_PAGE_3_TITLE,<cFCBC22>שבוע קווסטים של מועדונים</c>
TID_CLUB_LEAGUE_INFO_PAGE_3_DESC,"בשבוע הקווסטים של המועדונים אפשר להתחרות ב<cFCBC22>3 קווסטים</c>.\n\nהשלמת קווסט מועדונים מזכה את המועדון ב-<cFCBC22>נקודות</c>. ככל שמרוויחים יותר נקודות, כך הפרס שכל משתתף מקבל גדול יותר. צריך להשלים לפחות קווסט מועדונים אחד כדי לקבל את הפרס.\n\nבונוס: התחרו עם חבר מועדון כלשהו כדי <cFCBC22>להכפיל את התקדמות הקווסט</c>."
TID_CLUB_LEAGUE_INFO_PAGE_4_MARKER,חנות מועדון
TID_CLUB_LEAGUE_INFO_PAGE_4_TITLE,<cFCBC22>מה זו חנות מועדון</c>
TID_CLUB_LEAGUE_INFO_PAGE_4_DESC,צריך להשתתף במשחקי מועדון כדי לזכות ב<cFCBC22>מטבעות מועדון</c>. אפשר להשתמש במטבעות מועדון בחנות המועדון!\nבחנות המועדון אפשר\n<cFCBC22>לשפר את ההתקדמות</c> בעד 50% ולמצוא <cFCBC22>סקינים בלעדיים</c>!
TID_CLUB_LEAGUE_INFO_PAGE_1_IMAGE_1,תחרות נגד 7 מועדונים
TID_CLUB_LEAGUE_INFO_PAGE_1_IMAGE_2,3 ימי אירוע
TID_CLUB_LEAGUE_INFO_PAGE_1_IMAGE_3,משתתפים באירועים בשביל גביעי מועדון
TID_CLUB_LEAGUE_INFO_PAGE_1_IMAGE_4,תנו את המקסימום בכל יום אירוע...
TID_CLUB_LEAGUE_INFO_PAGE_1_IMAGE_5,כדי להעפיל לפסגת לוח המובילים העונתי!
TID_CLUB_LEAGUE_INFO_PAGE_2_IMAGE_1,צריך כרטיסים כדי להשתתף באירועים
TID_CLUB_LEAGUE_INFO_PAGE_2_IMAGE_2,מקבלים כרטיסים בכל יום אירוע
TID_CLUB_LEAGUE_INFO_PAGE_2_IMAGE_3,לקבלת הפרס המקסימלי צריך להשתמש בכל הכרטיסים
TID_CLUB_LEAGUE_INFO_PAGE_3_IMAGE_1,העונה מסתיימת לאחר יום אירוע 3
TID_CLUB_LEAGUE_INFO_PAGE_3_IMAGE_2,המועדונים המדורגים בראש עולים ליגה
TID_CLUB_LEAGUE_INFO_PAGE_3_IMAGE_3,המועדונים המדורגים בתחתית יורדים ליגה
TID_CLUB_LEAGUE_INFO_PAGE_3_IMAGE_4,כל שחקן משתתף מקבל פרסי מטבעות מועדון
TID_CLUB_LEAGUE_INFO_PAGE_4_IMAGE_1,בקרו בחנות המועדון עבור...
TID_CLUB_LEAGUE_INFO_PAGE_4_IMAGE_2,סקינים בלעדיים!
TID_CLUB_LEAGUE_INFO_PAGE_4_IMAGE_3,נקודות כוח עבור כל בראולר!
TID_CLUB_LEAGUE_INFO_PAGE_4_IMAGE_4,פריטי ציוד עבור בראולרים מעל רמת כוח 10!
TID_CLUB_LEAGUE_ONBOARDING_TITLE,ליגת מועדונים
TID_CLUB_LEAGUE_ONBOARDING_WELCOME,תחרות מועדונים שבועית
TID_CLUB_LEAGUE_ONBOARDING_COMPETE_DESC,8 מועדונים מתחרים בכל עונה
TID_CLUB_LEAGUE_ONBOARDING_TAP_TO_CONTINUE,הקישו כדי להמשיך
TID_CLUB_LEAGUE_ONBOARDING_LETS_GO,קדימה
TID_CLUB_LEAGUE_ONBOARDING_EVENT_DAYS,3 ימי אירוע
TID_CLUB_LEAGUE_ONBOARDING_TEAM_UP,הצטרפו לקבוצה עם המועדון שלך!
TID_CLUB_LEAGUE_ONBOARDING_EVENTS,אירועים
TID_CLUB_LEAGUE_ONBOARDING_TICKETS,עולים כרטיסים כדי לשחק
TID_CLUB_LEAGUE_ONBOARDING_CLUB_TROPHIES,צברו גביעי מועדון
TID_CLUB_LEAGUE_ONBOARDING_MORE_TROPHIES_1,יותר גביעים
TID_CLUB_LEAGUE_ONBOARDING_MORE_TROPHIES_2,זה יותר נקודות
TID_CLUB_LEAGUE_ONBOARDING_MORE_TROPHIES_3,כדי להעפיל בלוח המובילים
TID_CLUB_LEAGUE_ONBOARDING_CLUB_COIN_REWARDS,פרסי מטבעות מועדון ניתנים בסיום השבוע!
TID_CLUB_LEAGUE_ONBOARDING_CLUB_SHOP,כדאי להשתמש במטבעות המועדון בחנות המועדון!
TID_CLUB_LEAGUE_ONBOARDING_DAY_1,יום 1
TID_CLUB_LEAGUE_ONBOARDING_DAY_2,יום 2
TID_CLUB_LEAGUE_ONBOARDING_DAY_3,יום 3
TID_CLUB_LEAGUE_SEASON_MAX_REWARD,פרס מקסימלי:
TID_CLUB_SHOP_TITLE,חנות המועדון
TID_CLUB_SHOP_BUTTON,חנות המועדון
TID_CLUB_SHOP_DESC,הגבירו את ההתקדמות שלכם וקנו סקינים בלעדיים!
TID_CLUB_SHOP_SKIN_BRAWLER_LOCKED,בראולר נעול
TID_CLUB_SHOP_SKIN_BRAWLER_LOCKED_DESC,צריך לפתוח את הבראולר כדי לקנות את הסקין
TID_CLUB_LEAGUE_SEASON_END_NOTIFICATION,"סיום שבוע ליגת המועדונים: המועדון שלך הגיע לדירוג <RANKING>, וכפרס צברת <COINS> <cEE1B39>מטבעות מועדון</c>!"
TID_CLUB_LEAGUE_SEASON_END_NOTIFICATION_NO_REWARD,סיום שבוע ליגת המועדונים: המועדון שלך הגיע לדירוג <RANKING> אך לא התחרית השבוע. כדאי להשתתף בשבוע הבא כדי לצבור מטבעות מועדון!
TID_CLUB_LEAGUE_SEASON_REWARD_TABLE_TITLE,פרסים מקסימליים בסיום השבוע
TID_CLUB_LEAGUE_SEASON_REWARD_TABLE_SUBTITLE,שימוש בכל הכרטיסים השבוע יזכה אותך בפרס המקסימלי!
TID_CLUB_LEAGUE_SEASON_REWARD_MAX,מקסימום
TID_CLUB_LEAGUE_SEASON_PROMOTING_DESC,העפלה לליגה גבוהה יותר
TID_CLUB_LEAGUE_SEASON_DEMOTING_DESC,ירידה לליגה נמוכה יותר
TID_CLUB_LEAGUE_LOOKING_FOR_TEAM,מחפשים קבוצה
TID_CLUB_LEAGUE_LOOKING_FOR_PLAYERS,מחפשים שחקנים:
TID_CLUB_INFO_TAB_PLAYER_RANKS,דירוג שחקנים
TID_CLUB_INFO_TAB_LEAGUE_SEASON,שבוע ליגת מועדונים
TID_CLUB_INFO_TAB_LEAGUE_EVENT_DAY,יום אירוע <NUM>
TID_CLUB_INFO_TAB_LEAGUE_EVENT_DAY_NONE,יום אירוע
TID_CLUB_MEMBER_LEAGUE_TICKETS,<MAX>/<NUM>
TID_CLUB_UNLOCK_ALREADY_IN_CLUB,הצטרפת כבר למועדון!
TID_LOOKING_FOR_CLUB_TEAM_FOUND_SUGGESTION,יש כבר קבוצת מועדון!
TID_LOOKING_FOR_CLUB_PLAYERS_FOUND_SUGGESTION,ישנם חברי מועדון מחוברים!
TID_CLUB_MIGRATION_POPUP_TITLE,ברוכים הבאים למועדון החדש שלכם
TID_CLUB_MIGRATION_POPUP_DESC,"כל המועדונים ישתתפו בליגת מועדונים, בה לכל מועדון מותרים עד <NUM> חברים. זהו המועדון החדש שלך להשתתפות בתחרות זו!\n\nאנו מאחלים לך שיהיה בכיף במועדון החדש שלך ובמשחקי הליגה!"
TID_CLUB_MIGRATION_LETS_GO,קדימה!
TID_CLUB_MIGRATION_NEW_CLUB_DESC,הצטרפת למועדון:
TID_FRIEND_STATUS_POWER_MATCH,משחק כוח
TID_CLAN_MEMBER_ONLINE_STATUS_16,<cE8004C>משחק כוח</c>
TID_TEAM_MEMBER_STATUS_16,<cE8004C>משחק כוח</c>
TID_TEAM_MEMBER_STATUS_NEW_16,משחק כוח
TID_CLUB_INFO_COLUMN_TROPHIES,גביעים
TID_CLUB_INFO_COLUMN_POWER_LEAGUE_RANK,דירוג ליגת הכוח
TID_CLUB_INFO_COLUMN_LAST_ONLINE,סטטוס
TID_CLUB_INFO_COLUMN_NAME,שם
TID_CLUB_INFO_COLUMN_TICKETS_USED,כרטיסים שנעשה בהם שימוש
TID_CLUB_INFO_COLUMN_CLUB_TROPHIES,גביעי מועדון
TID_BATTLE_LOG_RANKED_CLUB_LEAGUE,משחק כוח ליגת מועדונים
TID_BATTLE_LOG_REPLAY_INFO_REPLAYS_RANKED_CLUB_LEAGUE,כדאי להעפיל לדירוג <RANK> לשחרור הילוכים חוזרים של משחקי כוח
TID_RANKED_COOLDOWN_FLOATER_CLUB_LEAGUE,אין באפשרותך להתחיל במשחק. הורחקת ממשחקי כוח של ליגת המועדונים למשך <TIME>.
TID_MSG_RANKED_CLUB_LEAGUE_ABANDON_MATCH,נטשת משחק כוח בליגת המועדונים לפני סיומו! נטישות חוזרות יובילו להשעיה זמנית ממשחקי כוח בליגת המועדונים.
TID_MSG_RANKED_CLUB_LEAGUE_ABANDON_MATCH_BANNED,הושעית באופן זמני ממשחקי כוח בליגת המועדונים כתוצאה מנטישות מרובות של משחקים!\n\nהמשך התנהגות זו יוביל להשעיות ארוכות יותר.
TID_CLUB_EVENT_INFO_WIN_MATCH,ניצחון במשחק
TID_CLUB_EVENT_INFO_DRAW_MATCH,תיקו במשחק
TID_CLUB_EVENT_INFO_LOSE_MATCH,הפסד במשחק
TID_CLUB_EVENT_INFO_TEAM_UP_RANDOMS,הצטרפו לקבוצה עם שחקנים אקראיים
TID_CLUB_EVENT_INFO_TEAM_UP_CLUB_MEMBERS,הצטרפו לקבוצה עם חברי מועדון
TID_CLUB_EVENT_INFO_CLUB_TROPHY_REWARDS,פרסי גביע מועדון
TID_CLUB_LEAGUE_REGISTRATION_CLOSED_RACE_MESSAGE,היי! נראה שאיחרת להצטרף למשחק השבוע.\n\nבאפשרותך לשוטט ולצפות במועדון שלך עד שהשבוע הבא יתחיל!
TID_CLUB_LEAGUE_REGISTRATION_CLOSED_SHOP_MESSAGE,כדאי לראות מה יש בחנות המועדון!
TID_CLUB_LEAGUE_FLOW_END_OF_SEASON_LEADERBOARD_TITLE,תוצאות סופיות:
TID_CLUB_LEAGUE_TEASER_TITLE,ליגת מועדונים
TID_CLUB_LEAGUE_TEASER_JOIN_CLUB,הצטרפות למועדון
TID_CLUB_LEAGUE_TEASER_MESSAGE,התחרו עם המועדון שלכם כדי להגביר את ההתקדמות ולהרוויח סקינים בלעדיים!
TID_CLUB_LEAGUE_TEASER_REACH_TROPHIES_TO_UNLOCK,צריך <NUM> גביעים כדי לפתוח מועדונים!
TID_CLUB_LEAGUE_TEASER_JOIN_A_CLUB,הצטרף/י למועדון כדי לשחק!
TID_CLUB_LEAGUE_TEASER_FIND_OUT_MORE,מידע נוסף
TID_CLUB_LEAGUE_EVENTS_DAYS_CURRENT_SEASON,לו\qז השבוע הנוכחי:
TID_CLUB_LEAGUE_EVENTS_DAYS_NEXT_SEASON,לו\qז השבוע הבא:
TID_CLUB_LEAGUE_EVENTS_DAY_STARTS_IN,מתחיל בעוד: <TIME>
TID_CLUB_LEAGUE_EVENTS_DAY_ENDS_IN,מסתיים בעוד:<TIME>
TID_CLUB_LEAGUE_EVENTS_INFO_BUTTON,מהי ליגת המועדונים?
TID_CLUB_LEAGUE_EVENT_SCHEDULE_BUTTON_CURRENT_SEASON,השבוע הנוכחי
TID_CLUB_LEAGUE_EVENT_SCHEDULE_BUTTON_ENDS_IN,מסתיים בעוד <TIME>
TID_CLUB_LEAGUE_EVENT_SCHEDULE_BUTTON_NEXT_SEASON,השבוע הבא
TID_CLUB_LEAGUE_EVENT_SCHEDULE_BUTTON_STARTS_IN,מתחיל בעוד <TIME>
TID_CLUBS_MEMBERS_CLUB_TROPHIES,גביעי מועדון
TID_CLUBS_MEMBERS_TICKETS_USED,כרטיסים שנעשה בהם שימוש
TID_CLUBS_MEMBERS_POWER_LEAGUE_RANK,דירוג ליגת הכוח
TID_CLUB_TEAM_INVITE,זה הזמן להצטוות עם חברי המועדון שלך
TID_SHOP_SCMAKE_INFO,ערכת סקינים
TID_SKIN_GROUP_OWNED,<MAX>/<NUM> נרכש
TID_SHOP_SCMAKE_SKINS,סקינים SUPERCELL MAKE
TID_SKIN_INFO_LEGENDARYSET_SKINS,סקין אגדי
TID_SHOP_LEGENDARYSET_SKINS_GROUP,סקינים אגדיים
TID_SHOP_LEGENDARYSET_TITLE,אגדית
TID_SHOP_LEGENDARYSET_INFO,ערכת סקינים
TID_SHOP_HERO_OFFER_LABEL,בראולר חדש: <BRAWLER>
TID_MATCHMAKE_FAILED_24,אין מספיק כרטיסים!
TID_EMOTE_BUNDLE_BRAWLOWEEN_PACK,חבילת סיכות לליל כל הבראולרים
TID_SKIN_INFO_BRAWLYWOOD,סקין של בראוליווד
TID_SHOP_BRAWLYWOOD_INFO,ערכת סקינים
TID_SHOP_BRAWLYWOOD_TITLE,בראוליווד
TID_SHOP_BRAWLYWOOD_SKINS,סקינים של בראוליווד
TID_SHOP_OFFER_INFO_STARTER_PACK_GUARANTEED_BOX,בראולר <RARITY> אקראי!
TID_TEAM_SETTING_TOURNAMENT_MODE,מצב טורניר
TID_GATCHA_SCREEN_GEAR_SCRAP_DROP_TITLE,גרוטאת ציוד
TID_GATCHA_SCREEN_GEAR_SCRAP_DROP_DESC,כדאי להשתמש בגרוטאות ציוד כדי לשדרג ציוד
TID_TEAM_ERROR_49,בקשת הצטרפות לקבוצה נכשלה. אינכם חברים באותו המועדון
TID_TEAM_ERROR_50,לא ניתן להצטרף לקבוצה. אינכם באותו המועדון
TID_GHOST_SQUEAK_SKIN,סקוויק רוח רפאים
TID_SURGE_KONG_SKIN,סרג‘ קונג
TID_HEADLESS_RIDER_STU_SKIN,סטו פרש-בלי-ראש
TID_COUNT_PENGULA_MRP_SKIN,הרוזנת פנגולה
TID_SWAMP_GENE_SKIN,ג‘ין הביצות
TID_GHOST_SQUEAK_SKIN_SHOP,סקוויק\nרוח רפאים
TID_SURGE KONG_SKIN_SHOP,סרג‘\nקונג
TID_HEADLESS_RIDER_STU_SKIN_SHOP,סטו\nפרש-בלי-ראש
TID_COUNT_PENGULA_MRP_SKIN_SHOP,הרוזנת\nפנגולה
TID_SWAMP_GENE_SKIN_SHOP,ג‘ין\nהביצות
TID_DIRECTOR_BUZZ_SKIN,באז הבמאי
TID_DIRECTOR_BUZZ_SKIN_SHOP,באז\nהבמאי
TID_CAT_BURGLAR_JESSIE_SKIN,ג‘סי הגנבת
TID_CAT_BURGLAR_JESSIE_SKIN_SHOP,ג‘סי\nהגנבת
TID_CAPTAIN_CROW_SKIN,קפטן קרואו
TID_CAPTAIN_CROW_SKIN_SHOP,קפטן\nקרואו
TID_SQUEAKBUSTER_GALE_SKIN,סקוויקבאסטר גייל
TID_SQUEAKBUSTER_GALE_SKIN_SHOP,סקוויקבאסטר\nגייל
TID_B800_BULL_SKIN,B-800
TID_B800_BULL_SKIN_SHOP,B-800
TID_TRUE_GOLD_BIBI_SKIN,יציקת באבל מזהב
TID_TRUE_GOLD_BIBI_SKIN_SHOP,יציקת באבל\nמזהב
TID_TRUE_SILVER_BIBI_SKIN,יציקת באבל מכסף
TID_TRUE_SILVER_BIBI_SKIN_SHOP,יציקת באבל\nמכסף
TID_TRUE_GOLD_CARL_SKIN,יציקת קארל מזהב
TID_TRUE_GOLD_CARL_SKIN_SHOP,יציקת קארל\nמזהב
TID_TRUE_SILVER_CARL_SKIN,יציקת קארל מכסף
TID_TRUE_SILVER_CARL_SKIN_SHOP,יציקת קארל\nמכסף
TID_TRUE_GOLD_AMBER_SKIN,יציקת אמבר מזהב
TID_TRUE_GOLD_AMBER_SKIN_SHOP,יציקת אמבר\nמזהב
TID_TRUE_SILVER_AMBER_SKIN,יציקת אמבר מכסף
TID_TRUE_SILVER_AMBER_SKIN_SHOP,יציקת אמבר\nמכסף
TID_TRUE_GOLD_COLETTE_SKIN,יציקת סופיה מזהב
TID_TRUE_GOLD_COLETTE_SKIN_SHOP,יציקת סופיה\nמזהב
TID_TRUE_SILVER_COLETTE_SKIN,יציקת סופיה מכסף
TID_TRUE_SILVER_COLETTE_SKIN_SHOP,יציקת סופיה\nמכסף
TID_TRUE_GOLD_DYNAMIKE_SKIN,יציקת דינ-מייק מזהב
TID_TRUE_GOLD_DYNAMIKE_SKIN_SHOP,יציקת דינ-מייק\nמזהב
TID_TRUE_SILVER_DYNAMIKE_SKIN,יציקת דינ-מייק מכסף
TID_TRUE_SILVER_DYNAMIKE_SKIN_SHOP,יציקת דינ-מייק\nמכסף
TID_MATCHMAKE_FAILED_8,התאמת השחקן נכשלה. האירוע אינו זמין.
TID_TEAM_ERROR_51,בקשת הצטרפות לקבוצה נכשלה. האירוע אינו זמין
TID_TEAM_ERROR_52,לא ניתן להצטרף לקבוצה. האירוע אינו זמין
TID_TEAM_ERROR_53,לקבוצה נדרשים יותר חברים
TID_TEAM_ERROR_54,לא ניתן לבחור באירוע. אירוע זה מיועד לחברי מועדון בלבד
TID_CROSS_BOMBER,גרום
TID_CROSS_BOMBER_SHORT_DESC,ארטילריה
TID_CROSS_BOMBER_DESC,"הגנה נמצאת בראש סדר העדיפויות של גרום השומר. הוא משליך את באד, מכשיר הקשר שלו על אויביו. תכונת הסופר שלו היא פצצה גדולה ואכזרית שמנפצת קירות ומרחיקה אויבים!"
TID_CROSS_BOMBER_WEAPON,באד מתפוצץ!
TID_CROSS_BOMBER_WEAPON_DESC,"גרום זורק את באד, מכשיר הקשר המתפוצץ שלו! הפיצוץ נע בצורת צלב ומעיף אחורה כל יריב שנקרה בדרכו."
TID_CROSS_BOMBER_ULTI,פצצת גרום
TID_CROSS_BOMBER_ULTI_DESC,"גרום משגר פצצה הרסנית באמצעות באד! פצצת הגרום גורמת נזק רב, שוברת קירות, והדף הפיצוץ שלה מעיף אחורה את כל האויבים."
TID_SPEC_ABI_CROSS_BOMBER_1,סיור רגלי
TID_SPEC_ABI_CROSS_BOMBER_1_DESC,"כאשר הסופר של גרום מוטען במלואו, הוא זוכה לשיפור מהירות תנועה של <c00cc00>+<VALUE1>%</c>!"
TID_SPEC_ABI_CROSS_BOMBER_2,אקס פקטור
TID_SPEC_ABI_CROSS_BOMBER_2_DESC,"הפיצול מהמתקפה העיקרית של גרום, גורם לתוספת נזק של עד <c00cc00>+<VALUE1>%</c> במרחק המרבי."
TID_ACCESSORY_CROSS_BOMBER_WATCHTOWER,מגדל שמירה
TID_ACCESSORY_CROSS_BOMBER_WATCHTOWER_DESC,גרום משגר מגדל שמירה מפצצת הגרום שלו המאפשר לכל בני בריתו לתצפת על כל השיחים בשטח נרחב. מגדל השמירה לאט לאט מאבד את בריאותו עם הזמן.
TID_HOMEPAGE_GUIDE_FIRST_GEAR,משבצת הציוד נפתחה!
TID_HOMEPAGE_GUIDE_FIRST_GEAR_2,לבחירתך פריט ציוד ראשון חינם
TID_ITEMS_HUB_GUIDE_GADGET,כאן באפשרותך לבחור גאדג‘טים ייחודיים עבור <BRAWLER> ולרכוש אותם
TID_ITEMS_HUB_GUIDE_GADGET_TAB,גאדג‘טים זמינים עכשיו כאן
TID_ITEMS_HUB_GUIDE_STARPOWER,כאן באפשרותך לבחור כוחות כוכב ייחודיים עבור <BRAWLER> ולרכוש אותם
TID_ITEMS_HUB_GUIDE_STARPOWER_TAB,כוחות כוכב זמינים עכשיו כאן
TID_HEROSCREEN_GUIDE_FIRST_GADGET,גאדג‘טים זמינים עכשיו כאן
TID_HEROSCREEN_GUIDE_FIRST_STARPOWER,כוחות כוכב זמינים עכשיו כאן
TID_FIRST_GEAR_TUTORIAL_TITLE,ציוד
TID_FIRST_GEAR_TUTORIAL_TITLE_DESC,קיבלת גישה!
TID_FIRST_GEAR_TUTORIAL_HEADER,ציוד
TID_FIRST_GEAR_TUTORIAL_HEADER_DESC,ניתן לעצב יכולות נוספות עבור הבראולרים האהובים שלך
TID_FIRST_GEAR_TUTORIAL_UNLOCK,בראולרים מקבלים גישה למשבצת הציוד הראשונה שלהם ברמת כוח 10
TID_FIRST_GEAR_TUTORIAL_COLLECT,אספו פריטי עיצוב ציוד
TID_FIRST_GEAR_TUTORIAL_CRAFT,ניתן לעצב את הציוד. לכל ציוד ניתן ליצור 3 רמות!
TID_FIRST_GEAR_TUTORIAL_GET_SCRAP_TOKENS,הבה נעצב את הציוד הראשון שלך!
TID_FIRST_GEAR_TUTORIAL_GET_SCRAP_TOKENS_DESC,הנה כל הפריטים שצריך
TID_FIRST_GEAR_TUTORIAL_BUTTON_NEXT,קדימה!
TID_FIRST_GEAR_TUTORIAL_BUTTON_COLLECT,אספו!
TID_FIRST_GEAR_TUTORIAL_UNLOCK_POWER,כוח
TID_FIRST_GEAR_TUTORIAL_UNLOCK_POWER_AMOUNT,10
TID_SETTINGS_HAPTICS,רטט אינטראקטיבי
TID_HERO_INFO_GEAR_BLOCKED,משיגים שיפור של <HERONAME> בעזרת הציוד הזה! משבצת הציוד הזו זמינה כשמגיעים לרמת כוח <LEVEL>.
TID_BRAWL_PASS_SEASON_8,בראוליווד
TID_CHOLLA_SKIN,לולה הסוררת
TID_CHOLLA_SKIN_SHOP,לולה\nהסוררת
TID_SKIN_INFO_WF_2021,סקין של הגמר העולמי 2021
TID_POTATO_SQUEAK_SKIN,סקוויק בטטה
TID_POTATO_SQUEAK_SKIN_SHOP,סקוויק\nבטטה
TID_RANCID_MIKE_SKIN,מייק המעופש
TID_RANCID_MIKE_SKIN_SHOP,מייק\nהמעופש
TID_CHICKEN_RICO_SKIN,ריקו הפחדן
TID_CHICKEN_RICO_SKIN_SHOP,ריקו\nהפחדן
TID_TEAM_AD_JOIN_FAIL_PLAYER_NOT_IN_CLUB_LEAGUE,לא ניתן להצטרף. אתם לא משתתפים בעונת ליגת המועדונים של הקבוצה.
TID_TEAM_REQUEST_INVITE_FAIL_PLAYER_NOT_IN_CLUB_LEAGUE,לא ניתן להזמין. שחקן או שחקנית אלה לא משתתפים בעונת ליגת המועדונים שלך.
TID_CLUB_LEAGUE_MIGRATION_REMAIN,חדשות מעולות: נשארת במועדון שלך! לא הושפעת מצמצום גודל המועדונים שבוצע לאחרונה. רוצה לדעת מה קרה לאחרים? העברנו אותם למועדונים אחרים.
TID_CLUB_LEAGUE_MIGRATION_NEW_CLUB_LEADER,"עקב הצמצום שבוצע לאחרונה בגודל המועדונים, הועברת למועדון אחר. כתוצאה מכך, קודמת לנשיאות המועדון החדש.\n\nלעוצמה רבה מתלווה אחריות רבה."
TID_CLUB_LEAGUE_MIGRATION_NEW_CLUB_MEMBER,"עקב הצמצום שבוצע לאחרונה בגודל המועדונים, הועברת למועדון אחר. אינך לבד - כמה מחבריך מהמועדון הקודם הועברו גם הם. השינוי לא מחייב אותך ובאפשרותך לעזוב ולחפש מועדון אחר."
TID_CLUB_LEAGUE_MIGRATION_KICKED,"עקב הצמצום שבוצע לאחרונה בגודל המועדונים סולקת למצב של חוסר פעילות. אם ברצונך להשתתף בליגת המועדונים, באפשרותך לחפש מועדון חדש ונמצא לך בית חדש!"
TID_CLUB_LEAGUE_MIGRATION_NO_CLUB_FOUND,"אוף, לא הצלחנו למצוא בשבילך מועדון מתאים. אם ברצונך לשחק בליגת המועדונים, האפשרות הכי טובה היא שימוש בחיפוש כדי למצוא מועדון חדש."
TID_LOOKING_TOGGLE_LOOKING_FOR_A_TEAM,כעת אחרים ברשת רואים אותך כמחפש/ת קבוצה
TID_LOOKING_TOGGLE_LOOKING_FOR_PLAYERS,כעת אחרים ברשת רואים את הקבוצה שלך כקבוצה שמחפשת שחקנים
