"Name","FileName","StartFrame","EndFrame","FaceFreezeFrame","Speed","TransitionInMs","TransitionOutMs","AutoFadeMs","Looping","Humanoid","Priority"
"NinjaChampionshipIntro","leon_champion_portrait.glb","","","","","","","","","",""
"DeadMariachiGoodRandomsIdle","poco_goodrandoms_idle.glb","","-1","","","100","100","","true","",""
"DeadMariachiGoodRandomsWalk","poco_goodrandoms_walk.glb","","-1","","160","100","100","","true","","1"
"DeadMariachiGoodRandomsAttack","poco_goodrandoms_attack.glb","","5","","","100","100","100","","","spine_lower_s#3"
"DeadMariachiGoodRandomsSecondary","poco_goodrandoms_attack.glb","4","20","","","100","100","100","","","spine_lower_s#3"
"DeadMariachiGoodRandomsRecoil","poco_goodrandoms_attack.glb","4","20","","","100","100","100","","","spine_lower_s#4"
"DeadMariachiGoodRandomsReload","poco_goodrandoms_idle.glb","1","2","","","100","200","200","","","spine_lower_s#2"
"DeadMariachiGoodRandomsPushback","poco_goodrandoms_idle.glb","","-1","","","200","300","500","","","5"
"DeadMariachiGoodRandomsWin","poco_goodrandoms_win_120.glb","1","659","","","","","","","",""
"DeadMariachiGoodRandomsWinloop","poco_goodrandoms_win_120.glb","504","659","","","","","","true","",""
"DeadMariachiGoodRandomsLose","poco_goodrandoms_lose_120.glb","1","731","","","","","","","",""
"DeadMariachiGoodRandomsLoseloop","poco_goodrandoms_lose_120.glb","595","731","","","","","","true","",""
"DeadMariachiGoodRandomsProfile","poco_goodrandoms_portrait.glb","1","1","","","","","","","",""
"RopeDudeGoodRandomsIdle","buzz_good_randoms_idle.glb","","28","-1","","100","100","","true","",""
"RopeDudeGoodRandomsWalk","buzz_goodrandoms_walk.glb","","27","-1","","100","100","","true","","1"
"RopeDudeGoodRandomsAttack","buzz_good_randoms_attack.glb","","28","-1","","100","100","50","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"RopeDudeGoodRandomsSuperThrow","buzz_goodrandoms_super_throw.glb","","5","-1","","","","","","","3"
"RopeDudeGoodRandomsSuperThrowRecoil","buzz_goodrandoms_super_throw.glb","3","20","-1","","","200","50","","","4"
"RopeDudeGoodRandomsSuperJump","buzz_goodrandoms_super_jump.glb","","-1","-1","","100","","50","true","","5"
"RopeDudeGoodRandomsWin","buzz_goodrandoms_win.glb","1","167","-1","","","","","","",""
"RopeDudeGoodRandomsWinloop","buzz_goodrandoms_win.glb","129","167","-1","","","","","true","",""
"RopeDudeGoodRandomsLose","buzz_goodrandoms_lose.glb","1","189","-1","","","","","","",""
"RopeDudeGoodRandomsLoseloop","buzz_goodrandoms_lose.glb","150","189","-1","","","","","true","",""
"RopeDudeGoodRandomsPortrait","buzz_goodrandoms_portrait.glb","","-1","-1","","","","","","",""
"GaleAstronautWalk","gale_astronaut_walk.glb","1","22","","","200","200","","true","","1"
"GaleAstronautPrimary","gale_astronaut_attack.glb","1","5","","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"GaleAstronautRecoil","gale_astronaut_attack.glb","5","20","","","","","50","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"MeepleBowlingProfile","meeple29_portrait.glb","","","","","","","","true","","5"
"MeepleGadgetPrimary","meeple_gadget_attack1.glb","1","15","","","","","1","","","3"
"MeepleGadgetRecoil","meeple_gadget_attack1.glb","15","30","","","","","100","","","4"
"GeneMonkeyProfile","gene_monkey_portrait.glb","1","1","","","","","","","",""
"CrowMaverickProfile","crow_maverick_portrait.glb","1","1","","","","","","","",""
"ArtilleryGalCyberProfile","penny_cyber_portrait.glb","","","","","","","","","",""
"GaleAstronautIdle","gale_astronaut_idle.glb","1","59","","","200","200","","true","",""
"MechanicTurretSBIdle","jessie_sandy_turret_idle.glb","","-1","-1","","50","50","","true","",""
"MechanicTurretSBAttack","jessie_sandy_turret_attack.glb","","11","-1","","","","20","","",""
"MechanicTurretSBSpawn","jessie_sandy_turret_spawn.glb","","-1","-1","","","","50","","",""
"RuffsSandsOfTimesIdle","ruffs_anubis_idle.glb","1","29","-1","","100","100","","true","",""
"RuffsSandsOfTimesWalk","ruffs_anubis_walk.glb","1","22","-1","","100","100","","true","","1"
"RuffsSandsOfTimesAttack","ruffs_anubis_attack.glb","1","5","-1","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"RuffsSandsOfTimesSuper","ruffs_anubis_super.glb","1","5","-1","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"RuffsSandsOfTimesRecoil","ruffs_anubis_attack.glb","1","30","-1","","","","120","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"RuffsSandsOfTimesSuperRecoil","ruffs_anubis_super.glb","5","20","-1","","","","120","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"RuffsSandsOfTimesPushback","ruffs_anubis_pushback.glb","","-1","-1","","50","100","100","","","5"
"RuffsSandsOfTimesWin","ruffs_anubis_win.glb","1","97","-1","","","","","","",""
"RuffsSandsOfTimesWinloop","ruffs_anubis_win.glb","98","128","-1","","","","","true","",""
"RuffsSandsOfTimesLose","ruffs_anubis_lose.glb","","79","-1","","","","","","",""
"RuffsSandsOfTimesLoseloop","ruffs_anubis_lose.glb","80","143","-1","","","","","true","",""
"RuffsSandsOfTimesPortrait","ruffs_anubis_portrait.glb","","","-1","","","","","","",""
"WeaponThrowerSupercellMakeIdle","sam_mistico_idle.glb","1","98","","","100","100","","true","",""
"WeaponThrowerSupercellMakeWalk","sam_mistico_walk.glb","1","29","","","100","100","","true","","1"
"WeaponThrowerSupercellMakeAttack","sam_mistico_attack.glb","12","25","","","","","10","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"WeaponThrowerSupercellMakeAttackRecoil","sam_mistico_attack.glb","22","30","","","10","","50","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"WeaponThrowerSupercellMakeAttackRecoil2","sam_mistico_attack.glb","30","35","","","1","100","100","","","hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0"
"WeaponThrowerSupercellMakeUltRecoil","sam_mistico_super.glb","10","30","","","1","100","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"WeaponThrowerSupercellMakeUltRecoil2","sam_mistico_small_super.glb","","-1","","","1","100","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"WeaponThrowerSupercellMakeWin","sam_mistico_win.glb","1","220","","","","","","","",""
"WeaponThrowerSupercellMakeWinloop","sam_mistico_win.glb","182","220","","","100","100","100","true","",""
"WeaponThrowerSupercellMakeLose","sam_mistico_lose.glb","","208","","","100","100","200","","",""
"WeaponThrowerSupercellMakeLoseloop","sam_mistico_lose.glb","265","328","","","1","100","200","true","",""
"WeaponThrowerSupercellMakeProfile","sam_mistico_portrait.glb","1","1","","","","","","","",""
"WeaponThrowerSupercellMakeIdle_transform","sam_mistico_small_idle.glb","1","100","","","100","100","","true","",""
"WeaponThrowerSupercellMakeWalk_transform","sam_mistico_small_walk.glb","1","29","","150","100","100","","true","","1"
"WeaponThrowerSupercellMakeAttack_transform","sam_mistico_small_attack.glb","10","25","","","","","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"WeaponThrowerSupercellMakeAttackRecoil_transform","sam_mistico_small_attack.glb","15","30","","","","","100","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"WeaponThrowerSupercellMakeAttackRecoil2_transform","sam_mistico_attack.glb","35","35","","200","1","100","100","","","hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0"
"CrossBomberSupercellMakeIdle","grom_lordofgod_idle.glb","1","33","","","200","200","","true","",""
"CrossBomberSupercellMakeWalk","grom_lordofgod_walk.glb","1","26","","120","150","150","","true","","1"
"CrossBomberSupercellMakeAttack","grom_lordofgod_attack.glb","","5","","","","100","50","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"CrossBomberSupercellMakeSecondary","grom_lordofgod_attack.glb","3","20","","","100","100","50","","","5"
"CrossBomberSupercellMakeRecoil","grom_lordofgod_attack.glb","5","20","","","","","50","","","hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0"
"CrossBomberSupercellMakePushback","grom_lordofgod_idle.glb","","10","","","50","100","50","","","5"
"CrossBomberSupercellMakeWin","grom_lordofgod_win.glb","1","196","","","","200","","","","5"
"CrossBomberSupercellMakeWinloop","grom_lordofgod_win.glb","197","238","","","100","100","","true","","1"
"CrossBomberSupercellMakeLose","grom_lordofgod_lose.glb","1","119","","","","300","300","","","5"
"CrossBomberSupercellMakeLoseloop","grom_lordofgod_lose.glb","120","157","","","100","100","","true","","1"
"CrossBomberSupercellMakeProfile","grom_lordofgod_portrait.glb","1","1","","","","","","true","","5"
"MorningstarDefaultIdle","lumi_idle.glb","","-1","","","50","50","","true","",""
"MorningstarDefaultWalk","lumi_walk.glb","","-1","","","100","100","","true","","1"
"MorningstarDefaultPrimary","lumi_attack.glb","","11","","","50","100","100","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"MorningstarDefaultSecondary","lumi_super.glb","","39","","120","50","100","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"MorningstarDefaultRecoil","lumi_attack.glb","","11","","","50","100","100","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"MorningstarDefaultPushback","lumi_idle.glb","","","","","100","100","100","","","5"
"MorningstarDefaultWin","lumi_win.glb","","286","","","","150","500","","","5"
"MorningstarDefaultWinloop","lumi_win.glb","238","287","","","150","","500","true","","5"
"MorningstarDefaultLose","lumi_lose.glb","1","107","","","","","","","","5"
"MorningstarDefaultLoseloop","lumi_lose.glb","93","107","","","","","","true","","5"
"MorningstarDefaultProfile","lumi_portrait.glb","1","1","","","","","","","","5"
"Morningstar29GemProfile","lumi_29_gem_portrait.glb","1","1","","","","","","","","5"
"JetpackGirlSupercellMakeIdle","janet_phoenix_heart_idle.glb","","-1","-1","","100","100","","true","",""
"JetpackGirlSupercellMakeWalk","janet_phoenix_heart_walk.glb","","-1","-1","80","100","100","","true","","1"
"JetpackGirlSupercellMakeAttack","janet_phoenix_heart_attack.glb","","5","-1","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"JetpackGirlSupercellMakeSuper","janet_phoenix_heart_super.glb","","-1","-1","","200","200","250","true","","4"
"JetpackGirlSupercellMakeAttackRecoil","janet_phoenix_heart_attack.glb","1","-1","-1","","","","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"JetpackGirlSupercellMakePushback","janet_pushback.glb","","10","-1","","10","","200","","",""
"JetpackGirlSupercellMakeWin","janet_phoenix_heart_win.glb","","137","-1","","","","","","",""
"JetpackGirlSupercellMakeWinloop","janet_phoenix_heart_win.glb","138","167","-1","","","","","true","",""
"JetpackGirlSupercellMakeLose","janet_phoenix_heart_lose.glb","","99","-1","","","","","","",""
"JetpackGirlSupercellMakeLoseloop","janet_phoenix_heart_lose.glb","100","207","-1","","","","","true","",""
"JetpackGirlSupercellMakePortrait","janet_phoenix_heart_portrait.glb","","-1","-1","","","","","","",""
"SkaterSandsoftimeIdle","ollie_pharaoh_idle.glb","1","38","-1","","100","100","","true","",""
"SkaterSandsoftimeWalk","ollie_pharaoh_walk.glb","1","40","-1","","100","100","","true","","1"
"SkaterSandsoftimeAttack","ollie_pharaoh_attack1.glb","8","22","-1","","25","","50","","","3"
"SkaterSandsoftimeRecoil","ollie_pharaoh_attack1.glb","","10","-1","","","","200","","","4"
"SkaterSandsoftimeSecondary","ollie_pharaoh_super.glb","","28","-1","","25","200","50","","","3"
"SkaterSandsoftimeRecoil2","ollie_pharaoh_super.glb","9","20","-1","","","","200","","","4"
"SkaterSandsoftimePushback","ollie_pharaoh_idle.glb","","1","-1","","25","200","100","true","",""
"SkaterSandsoftimeWin","ollie_pharaoh_win.glb","1","258","-1","","","","","","",""
"SkaterSandsoftimeWinloop","ollie_pharaoh_win.glb","259","298","-1","","","","","true","",""
"SkaterSandsoftimeLose","ollie_pharaoh_lose.glb","","168","-1","","","","","","",""
"SkaterSandsoftimeLoseloop","ollie_pharaoh_lose.glb","147","168","-1","","","","","true","",""
"SkaterSandsoftimePortrait","ollie_pharaoh_portrait.glb","1","1","-1","","","","","true","",""
"SkaterSandsoftimeGadgetPrimary","ollie_pharaoh_gadget1.glb","1","15","","","","","1","","","3"
"SkaterSandsoftimeGadgetRecoil","ollie_pharaoh_gadget1.glb","15","30","","","","","100","","","4"
"WhirlwindSupercellMakeIdle","carl_make_idle.glb","","-1","","","100","100","","true","","cart_frame_s#1"
"WhirlwindSupercellMakeWalk","carl_make_walk.glb","","-1","","","100","100","","true","","1"
"WhirlwindSupercellMakeAttack","carl_make_attack.glb","1","5","","","100","100","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"WhirlwindSupercellMakeSecondary","carl_make_super.glb","1","59","","","200","200","200","true","","5"
"WhirlwindSupercellMakeAttackRecoil","carl_make_attack.glb","5","35","","","100","200","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"WhirlwindSupercellMakeSecondaryRecoil","carl_make_super.glb","1","59","","","","","","true","","5"
"WhirlwindSupercellMakeReload","carl_make_attack.glb","17","25","","","100","100","100","","","5"
"WhirlwindSupercellMakeWin","carl_make_win.glb","","156","","","200","1000","500","","",""
"WhirlwindSupercellMakeWinloop","carl_make_win.glb","157","183","","","2000","100","500","true","",""
"WhirlwindSupercellMakeLose","carl_make_lose.glb","","121","","","100","1000","500","","",""
"WhirlwindSupercellMakeLoseloop","carl_make_lose.glb","122","138","","","2000","100","500","true","",""
"WhirlwindSupercellMakeProfile","carl_make_portrait.glb","1","10","","","","","","true","",""
"ShieldTankSupercellMakeIdle","buster_time_protector_idle.glb","","28","","","74","74","","true","",""
"ShieldTankSupercellMakeWalk","buster_time_protector_walk.glb","","29","","","100","100","","true","","1"
"ShieldTankSupercellMakePrimary","buster_time_protector_attack.glb","","-1","","","1","300","300","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"ShieldTankSupercellMakeSecondary","buster_time_protector_super.glb","","-1","","","1","","","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"ShieldTankSupercellMakeRecoil","buster_time_protector_attack.glb","","-1","","","1","100","100","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"ShieldTankSupercellMakeRecoil2","buster_time_protector_super.glb","","-1","","","1","100","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"ShieldTankSupercellMakePushback","buster_time_protector_idle.glb","","-1","","","100","100","100","","","5"
"ShieldTankSupercellMakeWin","buster_time_protector_win.glb","","356","","","","150","500","","","5"
"ShieldTankSupercellMakeWinloop","buster_time_protector_win.glb","326","354","","","150","","500","true","","5"
"ShieldTankSupercellMakeLose","buster_time_protector_lose.glb","","249","","","","","","","","5"
"ShieldTankSupercellMakeLoseloop","buster_time_protector_lose.glb","249","249","","","","","","true","","5"
"ShieldTankSupercellMakeProfile","buster_time_protector_portrait.glb","1","1","","","","","","","","5"
"ShieldTankSupercellMakeIdle_transform","buster_time_protector_idle_transform.glb","","28","","","74","74","","true","",""
"ShieldTankSupercellMakeWalk_transform","buster_time_protector_walk_transform.glb","","29","","","100","100","","true","","1"
"MeepleSandsofTimesIdle","meeple_aladdin_idle.glb","1","167","","","100","100","","true","",""
"MeepleSandsofTimesWalk","meeple_aladdin_walk.glb","1","27","","","100","100","","true","","1"
"MeepleSandsofTimesAttack","meeple_aladdin_attack.glb","8","28","","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"MeepleSandsofTimesSecondary","meeple_aladdin_super.glb","","-1","","","50","50","50","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"MeepleSandsofTimesRecoil","meeple_aladdin_attack.glb","8","28","","","","","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"MeepleSandsofTimesReload","meeple_aladdin_idle.glb","","10","","","100","100","500","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"MeepleSandsofTimesPushback","meeple_aladdin_idle.glb","1","1","","","50","50","100","true","","5"
"MeepleSandsofTimesWin","meeple_aladdin_win.glb","1","150","","","","","","","","5"
"MeepleSandsofTimesWinloop","meeple_aladdin_win.glb","151","180","","","","","","true","","1"
"MeepleSandsofTimesLose","meeple_aladdin_lose.glb","1","104","","","","","","","","5"
"MeepleSandsofTimesLoseloop","meeple_aladdin_lose.glb","105","135","","","","","","true","","1"
"MeepleSandsofTimesProfile","meeple_alladin_portrait.glb","","","","","","","","","","5"
"MeepleSandsofTimesGadgetPrimary","meeple_aladdin_extra_anim1.glb","1","15","","","","","1","","","3"
"MeepleSandsofTimesGadgetRecoil","meeple_aladdin_extra_anim2.glb","15","30","","","","","100","","","4"
"HammerDudeSandsOfTimesIdle","frank_mummy_idle.glb","","-1","","","500","500","","true","",""
"HammerDudeSandsOfTimesWalk","frank_mummy_walk.glb","1","29","","120","300","300","","true","","5"
"HammerDudeSandsOfTimesPrimary","frank_mummy_attack.glb","1","45","","","","","100","","","5"
"HammerDudeSandsOfTimesSecondary","frank_mummy_super.glb","1","50","","","100","100","","true","","5"
"HammerDudeSandsOfTimesRecoil","frank_mummy_attack.glb","22","35","","","","","200","","","5"
"HammerDudeSandsOfTimesRecoil2","frank_mummy_super.glb","36","50","","","1","1","100","","","5"
"HammerDudeSandsOfTimesReloading","frank_mummy_idle.glb","","6","","","","","50","","",""
"HammerDudeSandsOfTimesPushback","frank_pushback.scw","","-1","","","120","120","400","","","5"
"HammerDudeSandsOfTimesWin","frank_mummy_win.glb","","218","","","","","","","","5"
"HammerDudeSandsOfTimesWinloop","frank_mummy_win.glb","218","260","","","","","","true","","1"
"HammerDudeSandsOfTimesLose","frank_mummy_lose.glb","1","148","","","","","","","","5"
