"TID","IT"
"TID_TENCENT_AUTH_CANCEL","Hai cancellato l'autorizzazione per l'accesso."
"TID_GOLDRUSH_57","Fonte inesauribile"
"TID_GOLDRUSH_58","Area collezionisti"
"TID_GOLDRUSH_59","Taglio netto"
"TID_GOLDRUSH_60","Non plus ultra"
"TID_GOLDRUSH_61","Bivio"
"TID_GOLDRUSH_62","Miniera Rocciadura II"
"TID_GOLDRUSH_63","Paradiso viola"
"TID_MASK_SPIKE_SKIN","SPIKE MASCHERATO"
"TID_SUPER_FAN_EMZ_SKIN","EMZ FAN SFEGATATA"
"TID_SUGAR_RUSH_SANDY_SKIN","SANDY GOLOSONE"
"TID_LUNAR_SPROUT_SKIN","SEMINO LUNARE"
"TID_TRIXIE_COLETTE_SKIN","COLETTE MALIGNA"
"TID_EL_ATOMICO_SKIN","EL ATOMICO"
"TID_POCO_STARR_SKIN","POCHO STARR"
"TID_MASK_SPIKE_SKIN_SHOP","SPIKE\nMASCHERATO"
"TID_SUPER_FAN_EMZ_SKIN_SHOP","EMZ\nFAN SFEGATATA"
"TID_SUGAR_RUSH_SANDY_SKIN_SHOP","SANDY\nGOLOSONE"
"TID_LUNAR_SPROUT_SKIN_SHOP","SEMINO\nLUNARE"
"TID_TRIXIE_COLETTE_SKIN_SHOP","COLETTE\nMALIGNA"
"TID_EL_ATOMICO_SKIN_SHOP","EL ATOMICO"
"TID_POCO_STARR_SKIN_SHOP","POCHO\nSTARR"
"TID_IAP_STARR_09001","OFFERTA SPECIALE"
"TID_IAP_STARR_09002","PACCHETTO STAGIONALE"
"TID_IAP_STARR_09003","PACCHETTO CONVENIENZA"
"TID_IAP_STARR_09004","PACCHETTO CONVENIENZA"
"TID_IAP_STARR_09005","PACC. FESTA DELLA LUNA"
"TID_IAP_STARR_09006","PACC. FESTA DELLA LUNA"
"TID_SHOP_OFFER_PURCHASE_ERROR_6","L'acquisto di questa offerta è già in elaborazione."
"TID_FRIENDLY_MIN_TEAMS","Servono almeno 2 squadre per questo evento."
"TID_FRIENDLY_MIN_PLAYERS","Servono almeno 2 giocatori per questo evento."
"TID_GOLDRUSH_32T","Antro dei portali"
"TID_GOLDRUSH_33T","Salto nel vuoto"
"TID_GOLDRUSH_34T","Marea di portali"
"TID_CC_POPUP_TITLE_BRAWLOWEEN","SFIDA DI BRAWL-O-WEEN"
"TID_CC_POPUP_QUALIFY_INFO_GENERIC","Completa la sfida per vincere la skin \q<SKIN>\q e un pacchetto di reazioni esclusive!"
"TID_QUALIFIED_INFO_GENERIC","Complimenti, hai vinto la <CHALLENGE>! Hai sbloccato la skin \q<SKIN>\q e un pacchetto di reazioni esclusive!"
"TID_BATTLE_END_BRAWLOWEEN_WIN_INFO","Complimenti, hai vinto la SFIDA DI BRAWL-O-WEEN!"
"TID_CHALLENGE_TEASER_INFO_GENERIC","Dimostra quanto vali nella <CHALLENGE>!\n\nVinci <WIN> partite per ottenere la skin gratuita \q<SKIN>\q e un pacchetto di reazioni esclusive! Gioca con gli amici o usa la funzione \qTrova una squadra\q per aumentare le tue possibilità.\n\nLa sfida sarà attiva solo per <DURATION> ore, quindi non perdertela!"
"TID_ACCESSORY_BULL_STOMP","FRENO PORTATILE"
"TID_ACCESSORY_BULL_STOMP_DESC","Con questo gadget, Bull interrompe la super e calpesta il suolo tanto violentemente da rallentare i nemici nelle vicinanze per <c00cc00><VALUE1></c> secondi."
"TID_ACCESSORY_REWIND","SCARPE DELLO SPAZIOTEMPO"
"TID_ACCESSORY_REWIND_DESC","Maxine si trasporta in un batter d'occhio in una zona dell'arena di tua scelta dopo <c00cc00><VALUE1></c> secondi dall'attivazione del gadget e guarisce da qualsiasi danno ricevuto in quel frangente."
"TID_ACCESSORY_EXTRA_BEE","API PESTIFERE"
"TID_ACCESSORY_EXTRA_BEE_DESC","Bea libera <c00cc00><VALUE1></c> api infuriate, che prendono il volo e causano sempre più danni man mano che si allontanano dalla loro padrona, fino a un massimo di <c00cc00><VALUE2></c> punti danno."
"TID_ACCESSORY_BARREL_SLOW","SPARGICATRAME"
"TID_ACCESSORY_BARREL_SLOW_DESC","Barryl crea un'area attorno a sé in grado di rallentare i nemici per <c00cc00><VALUE1></c> secondi."
"TID_ACCESSORY_SHAMAN_SHIELD","PELLICCIA SINTETICA"
"TID_ACCESSORY_SHAMAN_SHIELD_DESC","Una volta attivato il gadget, l'orso di Nita ottiene uno scudo che riduce i danni subiti del <c00cc00><VALUE2>%</c> per <c00cc00><VALUE1></c> secondi."
"TID_ACCESSORY_WALLY_REPOSITION","SRADICATORE"
"TID_ACCESSORY_WALLY_REPOSITION_DESC","Semino distrugge la sua Siepe improvvisa, ma ricarica istantaneamente la super."
"TID_ACCESSORY_MEGA_ROCKET","SUPER MISCELA PER RAZZI"
"TID_ACCESSORY_MEGA_ROCKET_DESC","L'attacco successivo all'attivazione del gadget permette a Brock di lanciare un razzo dalla dimensione, velocità e raggio di azione maggiori, che causa il <c00cc00><VALUE1>%</c> di danni in più."
"TID_ACCESSORY_WHIRLWIND_FLY","GANCIO ESTENDIBILE"
"TID_ACCESSORY_WHIRLWIND_FLY_DESC","L'attacco successivo all'attivazione del gadget permette a Carl di lanciarsi verso il punto più lontano raggiunto dal suo piccone."
"TID_ACCESSORY_ARCADE_DOUBLE","MUNIZIONI BONUS"
"TID_ACCESSORY_ARCADE_DOUBLE_DESC","Con l'attacco successivo all'attivazione del gadget, 8-BIT spara più raggi laser del solito, per un totale di <c00cc00><VALUE1></c>."
"TID_ACCESSORY_GUNSLINGER_BIG_BULLET","PROIETTILE D'ARGENTO"
"TID_ACCESSORY_GUNSLINGER_BIG_BULLET_DESC","Con l'attacco successivo all'attivazione del gadget, Colt spara un unico proiettile che non solo infligge gli stessi danni causati dalla normale raffica di colpi, ma è anche in grado di attraversare gli ostacoli e i brawler nemici."
"TID_MULTIPLE_PURCHASE_RESTART_WARNING_TITLE","Ripetere l'acquisto?"
"TID_MULTIPLE_PURCHASE_RESTART_WARNING","Hai già avviato l'acquisto di questa offerta, che puoi ottenere una sola volta. Gli acquisti accidentali successivi al primo non ti faranno ottenere più volte gli stessi articoli. Se hai annullato l'acquisto precedente e non hai dubbi a riguardo, puoi provare nuovamente. Confermi la scelta?"
"TID_FIRE_DUDE","AMBRA"
"TID_FIRE_DUDE_SHORT_DESC","SPUTAFUOCO"
"TID_FIRE_DUDE_DESC","La passione di Ambra per il fuoco la porta ad avere atteggiamenti a dir poco incendiari nei confronti del mondo che la circonda... e dei brawler nemici."
"TID_FIRE_DUDE_WEAPON","FIAMMATA DEL DRAGO"
"TID_FIRE_DUDE_WEAPON_DESC","Ambra lancia una serie di fiamme infernali in direzione dei nemici, creando uno spettacolo tanto avvincente quanto pericoloso per chiunque si trovi nelle vicinanze!"
"TID_FIRE_DUDE_ULTI","INCENERIMENTO"
"TID_FIRE_DUDE_ULTI_DESC","Ambra crea una pozza che può incendiare con i suoi attacchi da sputafuoco e con cui può arrostire brawler e cespugli. La pozza originale scomparirà se ne viene creata un'altra."
"TID_SPEC_ABI_FIRE_DUDE_1","FIAMME INCENDIARIE"
"TID_SPEC_ABI_FIRE_DUDE_1_DESC","Ambra può creare due pozzanghere di combustibile allo stesso momento, che le permettono di ricaricare automaticamente la super, se si trova nelle vicinanze di una o dell'altra."
"TID_SPEC_ABI_FIRE_DUDE_2","BENZINA SUL FUOCO"
"TID_SPEC_ABI_FIRE_DUDE_2_DESC","Quando si trova vicino a una pozzanghera incendiaria, Ambra ricarica la sua fiammata del drago due volte più velocemente del normale."
"TID_ACCESSORY_FIRE_DUDE_SPILL","SCIA INFERNALE"
"TID_ACCESSORY_FIRE_DUDE_SPILL_DESC","Ambra corre più forte che può per <c00cc00><VALUE1></c> secondi e versa il liquido incendiario lungo il tragitto, a cui può dare fuoco con i suoi attacchi."
"TID_EMOTE_EQUIP_ALREADY_IN_USE","Stai già usando questa reazione!"
"TID_ALLIANCE_CHAT_DISABLED_FOR_YP_IN_NON_FF","La chat è disponibile solo nei club adatti a ogni età."
"TID_KING_OF_HILL_15F","Ring"
"TID_KING_OF_HILL_16F","Ring di fuoco"
"TID_KING_OF_HILL_17F","Campo dei grattacapi"
"TID_KING_OF_HILL_18F","Imbuto"
"TID_KING_OF_HILL_19F","Checkpoint"
"TID_WANTED_30T","Terra dei portali"
"TID_BANKHEIST_29T","Arena delle svolte"
"TID_EMOTE_BUNDLE_ROSALLOWEEN","REAZ. DI ROSA A BRAWL-O-WEEN"
"TID_EMOTE_BUNDLE_WF","REAZIONI DELLE FINALI MONDIALI"
"TID_EMOTE_PLAYERS","DEL GIOCATORE"
"TID_KING_OF_HILL_30","Arena sbalorditiva"
"TID_KING_OF_HILL_31","Arena delle imboscate"
"TID_PLAYER_MAP_SLOT_CREATE_NEW_TITLE","CREA NUOVA"
"TID_PLAYER_MAP_SLOT_CREATE_NEW_DESC","Generatore di mappe"
"TID_KING_OF_HILL_20F","Distesa degli scarafaggi"
"TID_CONTEXT_MENU_EDIT","MODIFICA"
"TID_CONTEXT_MENU_RENAME","RINOMINA"
"TID_CONTEXT_MENU_DELETE","ELIMINA"
"TID_CONTEXT_MENU_SUBMIT","INVIA"
"TID_MAP_EDITOR_RENAME_MAP_TITLE","RINOMINA LA MAPPA"
"TID_MAP_EDITOR_PENDING","Operazione in corso, riprova più tardi."
"TID_MAP_EDITOR_RENAME_OK","Hai rinominato la mappa."
"TID_MAP_EDITOR_UNAVAILABLE_TROPHY_LIMIT","Ti servono <NUM> trofei per accedere al generatore di mappe."
"TID_MAP_EDITOR_NAME_ERROR","Impossibile rinominare la mappa."
"TID_MAP_EDITOR_NAME_EMPTY_NAME","Inserisci un nome per la mappa."
"TID_MAP_EDITOR_NAME_SHORT_NAME","Il nome è troppo corto."
"TID_MAP_EDITOR_NAME_LONG_NAME","Il nome è troppo lungo."
"TID_MAP_EDITOR_NAME_INVALID_NAME","Nome non accettato."
"TID_MAP_EDITOR_NAME_OK","Operazione riuscita."
"TID_MAP_EDITOR_MAP_DELETE_TITLE","ELIMINAZIONE MAPPA"
"TID_MAP_EDITOR_MAP_DELETE_TEXT","Vuoi davvero eliminare\n\q<NAME>\q?"
"TID_MAP_EDITOR_MAP_DELETE_OK","La mappa è stata eliminata."
"TID_MAP_EDITOR_MAP_DELETE_ERROR","Eliminazione non riuscita, si è verificato un errore."
"TID_MAP_EDITOR_QUIT_TITLE","Uscire dal generatore di mappe?"
"TID_MAP_EDITOR_QUIT_TEXT","Se abbandoni questa sessione, perderai tutte le modifiche effettuate."
"TID_MAP_EDITOR_PLACEMENT_MODE_NORMAL","Piazzamento singolo"
"TID_MAP_EDITOR_PLACEMENT_MODE_MIRROR_X","Piazzamento orizzontale a specchio"
"TID_MAP_EDITOR_PLACEMENT_MODE_MIRROR_Y","Piazzamento verticale a specchio"
"TID_MAP_EDITOR_PLACEMENT_MODE_MIRROR_DIAGONAL","Piazzamento diagonale a specchio"
"TID_MAP_EDITOR_PLACEMENT_MODE_MIRROR_BOTH","Piazzamento a specchio (ogni direzione)"
"TID_MAP_EDITOR_BUTTON_QUIT","Esci"
"TID_MAP_EDITOR_BUTTON_UNDO","Annulla"
"TID_MAP_EDITOR_BUTTON_REDO","Ripristina"
"TID_MAP_EDITOR_BUTTON_LOAD","Carica"
"TID_MAP_EDITOR_BUTTON_SAVE","Salva"
"TID_MAP_EDITOR_BUTTON_CLEAR_ALL","Togli tutto"
"TID_MAP_EDITOR_CANNOT_SAVE","Impossibile salvare la mappa. Uno o più oggetti sono posizionati in modo errato."
"TID_MAP_EDITOR_CANNOT_SAVE_BLOCK_SPACING","Non c'è abbastanza spazio tra gli oggetti."
"TID_MAP_EDITOR_CANNOT_SAVE_WATER","Ci deve essere più di un blocco d'acqua."
"TID_MAP_EDITOR_CANNOT_SAVE_CLOSED_AREA","Impossibile creare aree chiuse."
"TID_MAP_EDITOR_CANNOT_SAVE_RESTRICTED_AREA","Impossibile mettere oggetti in questo punto."
"TID_MAP_EDITOR_CANNOT_SAVE_MAX_OBJECTS","Numero massimo di questi oggetti posizionato."
"TID_MAP_EDITOR_SAVE_ERROR","Impossibile salvare la mappa, si è verificato un errore."
"TID_MAP_EDITOR_SAVE_OK","La mappa è stata salvata."
"TID_MAP_EDITOR_HEIST_SAFE","Ogni squadra deve avere una cassaforte nel proprio lato della mappa."
"TID_MAP_EDITOR_BUTTON_REMOVE","DESELEZIONA"
"TID_PLAYER_MAP_SLOT_MAPS_MADE","Mappe create: <NUM>/<MAX>"
"TID_PLAYER_MAP_SLOT_DRAFT_MAPS","Bozze: <NUM>/<MAX>"
"TID_PLAYER_MAP_SLOT_STATUS","Stato: <STATUS>"
"TID_PLAYER_MAP_SLOT_STATUS_UNKNOWN","Sconosciuto"
"TID_PLAYER_MAP_SLOT_STATUS_DRAFT","Bozza"
"TID_PLAYER_MAP_SLOT_STATUS_SUBMITTED","Inviata. <APPROVAL>"
"TID_PLAYER_MAP_SLOT_STATUS_GREENLIGHTED","Approvata"
"TID_PLAYER_MAP_SLOT_STATUS_PUBLISHED","Mappa pubblicata"
"TID_PLAYER_MAP_SLOT_STATUS_BANNED","Mappa bandita"
"TID_PLAYER_MAP_SLOT_STATUS_WINNER","Mappa vincitrice"
"TID_PLAYER_MAP_SLOT_STATUS_REJECTED","Rifiutata"
"TID_PLAYER_MAP_STATUS_INFO_TITLE","Stato della mappa"
"TID_PLAYER_MAP_STATUS_INFO_DRAFT","Puoi inviare nuove mappe da far testare e approvare nelle amichevoli. Per far sì che siano pubblicate e partecipino alla gara delle mappe, è necessaria l'approvazione di quei giocatori che le provano nelle amichevoli."
"TID_PLAYER_MAP_STATUS_INFO_SUBMITTED","Se un numero sufficiente di giocatori approva una mappa nelle amichevoli, essa parteciperà alla gara delle mappe. Tuttavia, ogni modifica apportata successivamente rimuoverà l'approvazione e la mappa tornerà ad essere una bozza."
"TID_PLAYER_MAP_STATUS_INFO_GREENLIGHTED","La mappa parteciperà alla gara quando gli altri giocatori l'avranno approvata, ma ricorda che ogni modifica successiva rimuoverà qualsiasi tipo di approvazione."
"TID_PLAYER_MAP_STATUS_INFO_PUBLISHED","Le mappe pubblicate partecipano alla gara delle mappe e da quel momento gli altri giocatori potranno giocarci e votarle. A seconda dei voti ricevuti, le mappe vincitrici passeranno successivamente all'evento dei vincitori."
"TID_PLAYER_MAP_STATUS_INFO_BANNED","Le mappe bandite non possono essere modificate, ma solo cancellate."
"TID_PLAYER_MAP_STATUS_INFO_REJECTED","Se la tua mappa è stata rifiutata, puoi sempre modificarla e inviarla nuovamente."
"TID_PLAYER_MAP_STATUS_INFO_WINNER","Congratulazioni a tutti i vincitori! Le loro mappe figureranno nell'evento dei vincitori."
"TID_PLAYER_MAP_CREATE_POPUP_TITLE","CREA UNA NUOVA MAPPA"
"TID_PLAYER_MAP_CREATE_POPUP_MAP_NAME","NOME DELLA MAPPA"
"TID_PLAYER_MAP_CREATE_POPUP_SELECT_MODE","SCEGLI L'EVENTO"
"TID_PLAYER_MAP_CREATE_POPUP_SELECT_MODE_WARNING","Devi prima scegliere un evento!"
"TID_PLAYER_MAP_CREATE_POPUP_SELECT_ENVIRONMENT","SCEGLI L'AMBIENTE"
"TID_PLAYER_MAP_CREATE_POPUP_SELECT_ENVIRONMENT_WARNING","Devi prima scegliere un ambiente!"
"TID_PLAYER_MAP_CREATE_POPUP_BUTTON_CREATE","CREA"
"TID_BUTTON_MAP_EDITOR","GENERATORE DI MAPPE"
"TID_PLAYER_MAP_LIST_TITLE","GENERATORE DI MAPPE"
"TID_PLAYER_MAP_UNNAMED","Senza nome"
"TID_CREATE_MAP_ERROR_INTERNAL","Errore interno nella creazione della mappa. Prova più tardi."
"TID_CREATE_MAP_ERROR_MISSING_NAME","Nome della mappa mancante."
"TID_CREATE_MAP_ERROR_EXISTING_NAME","C'è già una mappa con questo nome."
"TID_CREATE_MAP_ERROR_NAME_TOO_SHORT","Il nome è troppo corto."
"TID_CREATE_MAP_ERROR_NAME_TOO_LONG","Il nome è troppo lungo."
"TID_CREATE_MAP_ERROR_INVALID_NAME","Nome non valido."
"TID_CREATE_MAP_ERROR_GAME_MODE_VARIATION_NOT_SUPPORTED","Al momento non è possibile scegliere questo evento."
"TID_CREATE_MAP_ERROR_INELIGIBLE","Al momento non ti è possibile creare una mappa."
"TID_CREATE_MAP_ERROR_DRAFT_MAP_NUMBER_LIMIT","Hai già raggiunto il numero massimo di bozze."
"TID_CREATE_MAP_ERROR_TOTAL_MAP_NUMBER_LIMIT","Hai già creato il numero massimo di mappe concesso."
"TID_CREATE_MAP_ERROR_INVALID_MAP_ENV","Al momento non è possibile scegliere questo ambiente."
"TID_CREATE_MAP_ERROR_UNKNOWN","Errore nella creazione della mappa. Prova più tardi."
"TID_CREATE_MAP_TROPHY_REQUIREMENTS","Il generatore di mappe è disponibile una volta ottenuti <TROPHIES> trofei."
"TID_TRUE_SILVER_BULL_SKIN","BULL ARGENTEO"
"TID_TRUE_SILVER_BULL_SKIN_SHOP","BULL\nARGENTEO"
"TID_TRUE_GOLD_BULL_SKIN","BULL 24 CARATI"
"TID_TRUE_GOLD_BULL_SKIN_SHOP","BULL\n24 CARATI"
"TID_TRUE_SILVER_BARLEY_SKIN","BOMBARDINO ARGENTEO"
"TID_TRUE_SILVER_BARLEY_SKIN_SHOP","BOMBARDINO\nARGENTEO"
"TID_TRUE_GOLD_BARLEY_SKIN","BOMBARDINO 24 CARATI"
"TID_TRUE_GOLD_BARLEY_SKIN_SHOP","BOMBARDINO\n24 CARATI"
"TID_TRUE_SILVER_RICO_SKIN","STECCA ARGENTEO"
"TID_TRUE_SILVER_RICO_SKIN_SHOP","STECCA\nARGENTEO"
"TID_TRUE_GOLD_RICO_SKIN","STECCA 24 CARATI"
"TID_TRUE_GOLD_RICO_SKIN_SHOP","STECCA\n24 CARATI"
"TID_TRUE_SILVER_FRANK_SKIN","FRANK ARGENTEO"
"TID_TRUE_SILVER_FRANK_SKIN_SHOP","FRANK\nARGENTEO"
"TID_TRUE_GOLD_FRANK_SKIN","FRANK 24 CARATI"
"TID_TRUE_GOLD_FRANK_SKIN_SHOP","FRANK\n24 CARATI"
"TID_TRUE_SILVER_MORTIS_SKIN","MORTIS ARGENTEO"
"TID_TRUE_SILVER_MORTIS_SKIN_SHOP","MORTIS\nARGENTEO"
"TID_TRUE_GOLD_MORTIS_SKIN","MORTIS 24 CARATI"
"TID_TRUE_GOLD_MORTIS_SKIN_SHOP","MORTIS\n24 CARATI"
"TID_CHALLENGER_COLT_SKIN","COLT SFIDANTE"
"TID_CHALLENGER_COLT_SKIN_SHOP","COLT\nSFIDANTE"
"TID_ZOMBIBI_SKIN","ZOMBIBI"
"TID_ZOMBIBI_SKIN_SHOP","ZOMBIBI"
"TID_UNDERWORLD_BO_SKIN","BO DIABOLICO"
"TID_UNDERWORLD_BO_SKIN_SHOP","BO\nDIABOLICO"
"TID_BRAWLOWEEN_ROSA_SKIN","ROSA A BRAWL-O-WEEN"
"TID_BRAWLOWEEN_ROSA_SKIN_SHOP","ROSA\nA BRAWL-O-WEEN"
"TID_ENVIRONMENT_MINE","Miniera"
"TID_ENVIRONMENT_DEFAULT","Deserto"
"TID_ENVIRONMENT_OLDTOWN","Città vecchia"
"TID_ENVIRONMENT_WAREHOUSE","Magazzino"
"TID_ENVIRONMENT_OASIS","Oasi"
"TID_ENVIRONMENT_MORTUARY","Cimitero di Mortis"
"TID_ENVIRONMENT_GRASSFIELD","Prato"
"TID_ENVIRONMENT_BEACHBALL","Campo da beach brawl"
"TID_ENVIRONMENT_ARCADE","Città dei videogiochi"
"TID_ENVIRONMENT_BBARENA","Arena di Footbrawl"
"TID_ENVIRONMENT_BAZAAR","Bazar di Tara"
"TID_ENVIRONMENT_MINICITY","Mini City"
"TID_ENVIRONMENT_GIFTSHOP","Negozio di souvenir"
"TID_PERCENT_DAMAGE_STAT_DESC","<PERCENT>% (min. <MIN_DAMAGE>)"
"TID_VOTE_MAP_TO_CONTINUE","VOTA PER CONTINUARE"
"TID_VOTE_MAP_TO_CONTINUE_2","VOTA\nPER CONTINUARE"
"TID_VOTE_PLAYED_MAP_TITLE","MAPPA PER LA GARA COMPLETATA"
"TID_VOTE_PLAYED_MAP_TITLE_2","TEST DELLA MAPPA COMPLETATO!"
"TID_VOTE_PLAYED_MAP_DESC","Questa mappa ti è piaciuta?"
"TID_VOTE_PLAYED_MAP_DESC_2","Hai trovato questa mappa divertente?"
"TID_BATTLE_END_MAP_TEST_COMPLETE","TEST MAPPA\nCOMPLETATO"
"TID_BATTLE_END_MAP_TEST_CREATOR_DESC","di <NAME>"
"TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY","MAPPA PER LA GARA"
"TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_2","TESTA UNA MAPPA E VOTALA!"
"TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_3","ATTRAZIONI SPERIMENTALI"
"TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_DESC","Gioca a questa mappa per votarla nella gara di mappe!"
"TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_DESC_2","Testa le mappe e votale!"
"TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_DESC_3","Gioca nelle mappe create dagli altri giocatori e votale!"
"TID_PLAYER_MAP_SLOT_COMPETITION_WINNER","VINCITORE DELLA GARA"
"TID_PLAYER_MAP_SLOT_COMPETITION_WINNER_MODE","MAPPA VINCITRICE PER <MODE>"
"TID_PLAYER_MAP_SLOT_COMPETITION_WINNER_DESC","Questa mappa è stata la vincitrice della gara precedente!"
"TID_PLAYER_MAP_SLOT_COMPETITION_WINNER_DESC_2","Gioca nelle mappe che hanno ricevuto più voti!"
"TID_PLAYER_MAP_SLOT_COMPETITION_WINNER_MODE_DESC","Vincitrice della gara di mappe per <MODE>."
"TID_PLAYER_MAP_SLOT_COMING_SOON","PROSSIMAMENTE"
"TID_PLAYER_MAP_TAG_BETA","BETA"
"TID_SKIN_INFO_CAMPAIGN_15_NOT_AVAILABLE","Skin delle finali mondiali del 2020"
"TID_CONTEXT_MENU_PUBLISH","PUBBLICA"
"TID_CONTEXT_MENU_INFO","INFORMAZIONI"
"TID_CONTEXT_MENU_REPORT_MAP","SEGNALA MAPPA"
"TID_CONTEXT_MENU_STATUS_INFO","INFO SULLO STATO"
"TID_SUBMIT_MAP_TITLE","Invio della mappa"
"TID_SUBMIT_MAP_DESC","Le mappe inviate devono essere approvate dagli altri giocatori nelle amichevoli e possono essere pubblicate dai propri autori solo se ricevono abbastanza voti. Vuoi inviare la mappa \q<NAME>\q?"
"TID_EDIT_SUBMITTED_MAP_TITLE","Modifica della mappa inviata"
"TID_EDIT_SUBMITTED_MAP_DESC","Hai già inviato la mappa \q<NAME>\q e se salvi delle modifiche che le hai apportato, annullerai l'approvazione, facendola diventare nuovamente una bozza. Vuoi davvero modificarla?"
"TID_SUBMIT_MAP_ERROR_GENERIC","Al momento non puoi inviare questa mappa."
"TID_SUBMIT_MAP_ERROR_NUM_LIMIT","Non puoi inviare altre mappe perché hai raggiunto il limite massimo."
"TID_FEATURE_NOT_AVAILABLE_TO_UNDERAGE","La funzionalità non è disponibile per i giocatori più giovani."
"TID_SUBMIT_MAP_ERROR_NOT_ENOUGH_TROPHY","Ti servono <TROPHIES> trofei per inviare una mappa."
"TID_PUBLISH_MAP_TITLE","Pubblicazione della mappa"
"TID_PUBLISH_MAP_DESC","Vuoi davvero pubblicare la mappa \q<NAME>\q?"
"TID_PUBLISH_MAP_ERROR_GENERIC","Al momento non puoi pubblicare questa mappa."
"TID_PUBLISH_MAP_ERROR_NOT_GREENLIGHTED","Solo le mappe approvate possono essere pubblicate."
"TID_PUBLISH_MAP_ERROR_NUM_LIMIT","Hai raggiunto il numero massimo di mappe."
"TID_MAP_EDITOR_UNAVAILABLE","Il generatore di mappe non è al momento disponibile."
"TID_MAP_EDITOR_MENU_BLOCKED_IN_HOMESCREEN_TEAM","Il generatore di mappe non è disponibile mentre si è una squadra!"
"TID_MAP_EDITOR_MENU_BLOCKED_IN_FRIENDLY_TEAM_OWNER","Vai alla schermata degli eventi e seleziona la mappa in cui giocare con una squadra di amici!"
"TID_MAP_EDITOR_MENU_BLOCKED_IN_FRIENDLY_TEAM","Il generatore di mappe non è disponibile mentre si forma una squadra di amici!"
"TID_MAP_FEATURE_UNAVAILABLE","La funzionalità non è al momento disponibile."
"TID_MAP_SUBMITTED_INFO_TITLE","Mappa inviata"
"TID_MAP_SUBMITTED_INFO","La tua mappa \q<NAME>\q è stata inviata!"
"TID_MAP_GREENLIGHTED_INFO_TITLE","Mappa approvata"
"TID_MAP_GREENLIGHTED_INFO","La tua mappa \q<NAME>\q è stata approvata e sarà pubblicata!"
"TID_MAP_PUBLISHED_INFO_TITLE","Mappa pubblicata"
"TID_MAP_PUBLISHED_INFO","La tua mappa \q<NAME>\q è stata pubblicata!"
"TID_MAP_WINNER_INFO_TITLE","La tua mappa ha vinto!"
"TID_MAP_WINNER_INFO","La tua mappa \q<NAME>\q è stata votata come la migliore!"
"TID_MAP_BANNED_INFO_TITLE","Mappa bandita"
"TID_MAP_BANNED_INFO","La tua mappa \q<NAME>\q è stata bandita."
"TID_SIGNOFF_MAP_TITLE","Approvazione della pubblicazione"
"TID_SIGNOFF_MAP_DESC","Ritieni che la mappa a cui hai appena giocato (\q<NAME>\q) debba essere resa disponibile a tutti i giocatori?"
"TID_SIGNOFF_MAP_BUTTON_YES","SÌ"
"TID_SIGNOFF_MAP_BUTTON_NO","NO"
"TID_SIGNOFF_MAP_BUTTON_REPORT","SEGNALA CONTENUTO"
"TID_MAP_GREENLIGHT_APPROVE_RATE","Mappe approvate: <NUM>/<TOTAL>"
"TID_MAP_GREENLIGHT_APPROVE_PERCENT","Tasso di approvazione: <PERCENT>%"
"TID_MAP_GREENLIGHT_APPROVE_FULL","Approvazioni: <NUM>/<LIMIT>; approvazione: <c<COLOR>><PERCENT>%</c>"
"TID_REPORT_MAP_BUTTON","SEGNALA"
"TID_MAP_REPORT_CONFIRMATION_TITLE","Segnalare la mappa?"
"TID_MAP_REPORT_CONFIRMATION","Vuoi davvero segnalare la mappa \q<NAME>\q per la presenza di contenuto inappropriato?"
"TID_MAP_REPORT_CONFIRMATION_UNAPPROVED","La mappa \q<NAME>\q non è stata approvata. C'erano dei contenuti che possono essere considerati offensivi?"
"TID_MAP_REPORTED_INFO_TITLE","Mappa segnalata"
"TID_MAP_REPORTED_INFO","La mappa \q<NAME>\q è stata segnalata per la presenza di contenuto inappropriato."
