TID,MS
TID_BRAWL_PASS_QUEST_REROLL_REFRESH_TIME,Segar semula: <time>
TID_YOU_HAVE_USED_ALL_REROLLS,Anda telah menggunakan semua rawak semula! Dapatkan lebih banyak dengan Brawl Pass.
TID_YOU_HAVE_USED_ALL_REROLLS_HAS_PREMIUM,Anda telah menggunakan semua rawak semula yang ada!
TID_QUEST_REROLL_INTRO,PILIH MISI UNTUK DIRAWAK SEMULA
TID_QUEST_REROLL_ACCEPT,TERIMA
TID_QUEST_REROLL_REJECT,TOLAK
TID_REROLL_NOT_POSSIBLE_FOR_ITEM,Tidak boleh merawak semula item ini.
TID_CONFIRM_QUEST_REROLL,RAWAK SEMULA MISI?
TID_CONFIRM_QUEST_REROLL_DESC,Misi baharu anda tidak akan mengenakan syarat <char> atau <type>....\nBaki rawak semula: <rerolls>
TID_CONFIRM_QUEST_REROLL_DESC_ONLY_TYPE,Misi baharu anda tidak akan mengenakan syarat <type>....\nBaki rawak semula: <rerolls>
TID_QUEST_TYPE_REQ_WIN,MENANG
TID_QUEST_TYPE_REQ_KILL,MENGALAHKAN MUSUH
TID_QUEST_TYPE_REQ_DEAL_DAMAGE,KEROSAKAN
TID_QUEST_TYPE_REQ_HEAL,PENYEMBUHAN
TID_QUEST_TYPE_REQ_PLAY_AGAIN,MAIN LAGI
TID_QUEST_TYPE_REQ_TEAM_PLAY,PERMAINAN BERPASUKAN
TID_QUEST_TYPE_REQ_MODE_SPECIFIC,MOD KHUSUS
TID_CHINA_PRIVACY_SHOW_IN_LEADERBOARDS,TUNJUKKAN DI PAPAN PENDAHULU
TID_CHINA_PRIVACY_SHOW_PLAYER_PROFILE,TUNJUKKAN PROFIL PEMAIN
TID_CHINA_PRIVACY_SHOW_CLUB_DETAILS,TUNJUKKAN MAKLUMAT KELAB
TID_CHINA_PRIVACY_ALLOW_SPECTATE,MEMBENARKAN PENONTON
TID_CHINA_PRIVACY_INFO_OLD_PLAYERS_TITLE,Notis Penting
TID_CHINA_PRIVACY_INFO_OLD_PLAYERS_DESC,Kepada pemain Brawl Stars yang dihormati:\nKami telah menambah tetapan privasi pada permainan yang dihidupkan secara lalai. Anda boleh melaraskan tetapan dalam Tetapan -> Tetapan Privasi.
TID_CHINA_PRIVACY_INFO_NEW_PLAYERS_TITLE,Notis Penting
TID_CHINA_PRIVACY_INFO_NEW_PLAYERS_DESC,Kepada pemain Brawl Stars yang dihormati:\nKami telah menambah tetapan privasi pada permainan yang dimatikan secara lalai. Membenarkan permainan menghidupkannya?
TID_CHINA_PRIVACY_INFO_NEW_PLAYERS_BUTTON_ACCEPT,TERIMA
TID_CHAT_JUST_DISABLED,Pemain lain melaporkan anda atas komen yang tidak sesuai. Ruang bual anda telah dilumpuhkan selama <TIME>.
TID_CHAT_UNAVAILABLE,Ruang bual dilumpuhkan selama <TIME>.
TID_CHAT_BANNED_REASON,Pemain lain melaporkan anda atas komen yang tidak sesuai.
TID_CHAT_BANNED_PERIOD_OF,Anda dibisukan dalam ruang bual global selama:
TID_CHAT_FAIL_BANNED,Anda telah dibisukan selama <TIME>.
TID_CHAT_JUST_BANNED,Pemain lain melaporkan anda atas komen yang tidak sesuai. Anda telah dibisukan selama <TIME>.
TID_TENCENT_CUSTOMER_SUPPORT,Sokongan Pelanggan Tencent
TID_SELF_SERVICE_BUTTON,Layan Diri
TID_REPORT_CLUB_CONFIRMATION_TITLE,Melaporkan <NAME>?
TID_REPORT_CLUB_CONFIRMATION,Adakah anda pasti ingin melaporkan <NAME> atas kelakuan tidak wajar?
TID_REPORT_PLAYER_CONFIRMATION_TITLE,Melaporkan <NAME>?
TID_REPORT_PLAYER_CONFIRMATION,Adakah anda pasti ingin melaporkan <NAME> atas kelakuan tidak wajar?
TID_REPORT_BATTLE_PLAYER_CONFIRMATION_TITLE,Melaporkan <NAME>?
TID_REPORT_BATTLE_PLAYER_CONFIRMATION,Adakah anda pasti ingin melaporkan <NAME> atas kelakuan tidak wajar?
TID_DELETE_ACCOUNT_TITLE,Menghapuskan Akaun Saya
TID_UGC_INPUT_FEATURE_UNAVAILABLE,Ciri ini tidak tersedia sekarang.
TID_PLAYER_PROFILE_PRIVATE,Pemain ini telah menetapkan profil sebagai peribadi.
TID_PLAYER_CLUB_INFO_PRIVATE,Pemain ini telah menetapkan maklumat kelab sebagai peribadi.
TID_CLAN_RESPONSE_111,Ciri ini tidak tersedia sekarang.
TID_CLAN_RESPONSE_120,"Kandungan perihalan ini tidak dibenarkan, sila cuba yang lain."
TID_CHINA_LOGIN_DESC_YOOZOO,本公司积极履行《网络游戏行业防沉迷自律公约》抵制不良游戏，拒绝盗版游戏。注意自我保护，谨防受骗上当。适度游戏益脑，沉迷游戏伤身。合理安排时间，享受健康生活。根据国家新闻出版署《关于防止未成年人沉迷网络游戏的通知》、《关于进一步严格管理切实防止未成年人沉迷网络游戏的通知》，所有网络游戏用户均需使用有效身份信息完成账号实名注册后方可进入游戏，认证为未成年的玩家将受到防沉迷功能限制。沪网文【2018】8544-517号、新出网证（沪）字33号 著作权人：SUPERCELL OY 出版单位：上海游族信息技术有限公司 运营单位：上海游族信息技术有限公司 批准文号：国新出审【2020】552号 出版物号：ISBN 978-7-498-07472-0
TID_YOOZOO_LOGIN_AGREEMENTS,"Saya telah membaca dengan teliti dan bersetuju dengan <TOS>, <PP>, <CHILDREN> dan <THIRDPARTY>."
TID_YOOZOO_TERMS_CHILDREN,Panduan Perlindungan Privasi Kanak-kanak Yoozoo
TID_TERMS_CHILDREN_BUTTON_YOOZOO,Panduan Perlindungan Privasi Kanak-kanak Yoozoo
TID_YOOZOO_THIRDPARTY_INFO,Senarai maklumat yang dikongsi kepada pihak ketiga
TID_THIRD_PARTY_SHARING_BUTTON_YOOZOO,Senarai maklumat yang dikongsi kepada pihak ketiga
TID_YOOZOO_SYSTEM_SETTINGS_BUTTON,Tetapan Sistem
TID_SKIN_PIN_INCLUDED,+ pin eksklusif!
TID_SKIN_PINS_INCLUDED,+ pek pin eksklusif!
TID_OWN_TEAM_BANS,PASUKAN BIRU MELARANG
TID_ENEMY_TEAM_BANS,PASUKAN MERAH MELARANG
TID_PRE_PICK_YOUR_BRAWLER,Pilih brawler anda dahulu
TID_PRE_PICK,PILIH DAHULU
TID_CANCEL,BATAL
TID_WANTS_TO_PLAY,INGIN BERMAIN
TID_WANT_TO_PLAY,INGIN BERMAIN
TID_WANTS_TO_PLAY_MULTIPLE_TEAMMATES,<num> RAKAN SEPASUKAN
TID_BRAWL_PASS_SEASON_11,PERTUNJUKAN LAGAK NGERI
TID_SHOP_STUNTSHOW_SKINS,Kulit pertunjukan lagak ngeri
TID_SHOP_STUNTSHOW_TITLE,PERTUNJUKAN LAGAK NGERI
TID_SHOP_STUNTSHOW_INFO,Set kulit
TID_SKIN_INFO_CAMPAIGN_STUNTSHOW,Kulit pertunjukan lagak ngeri
TID_EMOTE_BUNDLE_STUNTSHOW_PACK,Pin kulit pertunjukan lagak ngeri
TID_EMOTE_BUNDLE_GOLDENWEEK_PACK,Pin kulit Minggu Emas
TID_SKIN_INFO_CAMPAIGN_GOLDENWEEK,Kulit Minggu Emas
TID_SHOP_GOLDENWEEK_SKINS,Kulit Minggu Emas
TID_SHOP_GOLDENWEEK_TITLE,MINGGU EMAS
TID_SHOP_GOLDENWEEK_INFO,Set kulit
TID_SPRAY_BRAWLER_COMING_SOON,Semburan Brawler akan datang
TID_SHOP_VILLAINS_SKINS,Kulit kumpulan dahsyat
TID_SHOP_VILLAINS_TITLE,KUMPULAN DAHSYAT
TID_SHOP_VILLAINS_INFO,Set kulit
TID_EMOTE_BUNDLE_VILLAINS_PACK,Pin kulit kumpulan dahsyat
TID_SKIN_INFO_CAMPAIGN_VILLAINS,Kulit kumpulan dahsyat
TID_HOTZONE_33,Zon Terbuka
TID_KNOCKOUT_18,Perspektif Baharu
TID_TRUE_GOLD_BELLE_SKIN,BELLE EMAS
TID_TRUE_GOLD_BELLE_SKIN_SHOP,BELLE\nEMAS
TID_TRUE_SILVER_BELLE_SKIN,BELLE PERAK
TID_TRUE_SILVER_BELLE_SKIN_SHOP,BELLE\nPERAK
TID_TRUE_GOLD_STU_SKIN,STU EMAS
TID_TRUE_GOLD_STU_SKIN_SHOP,STU\nEMAS
TID_TRUE_SILVER_STU_SKIN,STU PERAK
TID_TRUE_SILVER_STU_SKIN_SHOP,STU\nPERAK
TID_TRUE_GOLD_ASH_SKIN,ASH EMAS
TID_TRUE_GOLD_ASH_SKIN_SHOP,ASH\nEMAS
TID_TRUE_SILVER_ASH_SKIN,ASH PERAK
TID_TRUE_SILVER_ASH_SKIN_SHOP,ASH\nPERAK
TID_TRUE_GOLD_MEG_SKIN,MEG EMAS
TID_TRUE_GOLD_MEG_SKIN_SHOP,MEG\nEMAS
TID_TRUE_SILVER_MEG_SKIN,MEG PERAK
TID_TRUE_SILVER_MEG_SKIN_SHOP,MEG\nPERAK
TID_TRUE_GOLD_LOLA_SKIN,LOLA EMAS
TID_TRUE_GOLD_LOLA_SKIN_SHOP,LOLA\nEMAS
TID_TRUE_SILVER_LOLA_SKIN,LOLA PERAK
TID_TRUE_SILVER_LOLA_SKIN_SHOP,LOLA\nPERAK
TID_CRASH_TEST_DARRYL_SKIN,DARRYL BONEKA UJIAN
TID_CRASH_TEST_DARRYL_SKIN_SHOP,DARRYL\nBONEKA UJIAN
TID_BIKER_CARL_SKIN,CARL PENUNGGANG MOTOSIKAL
TID_BIKER_CARL_SKIN_SHOP,CARL\nPENUNGGANG MOTOSIKAL
TID_PYRO_SPIKE_SKIN,SPIKE PIRO
TID_PYRO_SPIKE_SKIN_SHOP,SPIKE\nPIRO
TID_MONSTER_TRUCK_MEG_SKIN,MEG TRAK RAKSASA
TID_MONSTER_TRUCK_MEG_SKIN_SHOP,MEG\nTRAK RAKSASA
TID_OVERLORD_BYRON_SKIN,TUAN BYRON
TID_OVERLORD_BYRON_SKIN_SHOP,TUAN\nBYRON
TID_GALAXY_STORM_LOLA_SKIN,LOLA RIBUT GALAKSI
TID_GALAXY_STORM_LOLA_SKIN_SHOP,LOLA\nRIBUT GALAKSI
TID_EMPRESS_BONNIE_SKIN,MAHARANI BONNIE
TID_EMPRESS_BONNIE_SKIN_SHOP,MAHARANI\nBONNIE
TID_TEMPEST_TARA_SKIN,TARA RIBUT
TID_TEMPEST_TARA_SKIN_SHOP,TARA\nRIBUT
TID_VALKYRIE_JANET_SKIN,JANET VALKYRIE
TID_VALKYRIE_JANET_SKIN_SHOP,JANET\nVALKYRIE
TID_DARUMA_MRP_SKIN,MR. P DARUMA
TID_DARUMA_MRP_SKIN_SHOP,MR. P\nDARUMA
TID_SKIN_INFO_CAMPAIGN_LANTERN,PASIR WAKTU
TID_ACCESSORY_DRILLER_REBUILD,BINA SEMULA
TID_ACCESSORY_DRILLER_REBUILD_DESC,Jacky membina semula persekitaran dalam radius kecil di sekelilingnya.
TID_ACCESSORY_ASSAULT_SHOTGUN_PROJECTILES,HUJAN SYILING
TID_ACCESSORY_ASSAULT_SHOTGUN_PROJECTILES_DESC,Lambung Syiling Griff yang seterusnya menembak <c00cc00><VALUE1>%</c> lebih syiling.
TID_ACCESSORY_FIRE_DUDE_FLAME_SHIELD,TARIAN API
TID_ACCESSORY_FIRE_DUDE_FLAME_SHIELD_DESC,"Amber mencipta <c00cc00><VALUE2></c> api yang mengorbit di sekelilingnya selama <c00cc00><VALUE1></c> saat, melakukan <c00cc00><VALUE3></c> kerosakan apabila terkena sasaran."
TID_ACCESSORY_MECHA_DUDE_TOWER_RELOAD,KOTAK ALAT
TID_ACCESSORY_MECHA_DUDE_TOWER_RELOAD_DESC,Meg menjatuhkan kotak alat yang meningkatkan kelajuan isi semula untuk sekutu berdekatan sebanyak <c00cc00><VALUE1>%</c> sehingga ia musnah.
TID_ACCESSORY_ROPE_DUDE_VISION,BEBAYANG SINAR-X
TID_ACCESSORY_ROPE_DUDE_VISION_DESC,Buzz boleh boleh melihat ke dalam semak dalam kawasan pengecasan Super selama <c00cc00><VALUE1></c> saat.
TID_LOGIN_CALENDAR_ALREADY_HAVE_BRAWLER,Anda sudah memiliki brawler ini.
TID_LOGIN_CALENDAR_ALREADY_HAVE_GADGET,Anda sudah memiliki alat ini.
TID_LOGIN_CALENDAR_ALREADY_HAVE_STAR_POWER,Anda sudah memiliki kuasa bintang ini.
TID_LOGIN_CALENDAR_FINAL_REWARD_MESSAGE,BRAWLER <cFF92F9>EPIK</c> PERCUMA PADA HARI KE-15.
TID_LOGIN_CALENDAR_WARNING_MESSAGE,<cFFB820>JANGAN TERLEPAS SEHARI</c> atau hadiah anda yang selebihnya akan hilang!
TID_POWER_LEAGUE_BRAWLER_REQUIREMENT_SELECT,Buka sekurang-kurangnya 12 brawler untuk bermain acara ini.
TID_TEAM_ERROR_134,Buka sekurang-kurangnya 12 brawler untuk bermain acara ini.
TID_MATCHMAKE_FAILED_25,Buka sekurang-kurangnya 12 brawler untuk bermain acara ini.
TID_POWER_LEAGUE_BRAWLER_REQUIREMENT_INVITE,Pemain ini belum membuka brawler yang cukup untuk bermain dalam acara ini.
TID_TEAM_ERROR_133,Pemain ini belum membuka brawler yang cukup untuk bermain dalam acara ini.
TID_REWARD_SPRAY_SLOT,SLOT SEMBURAN TAMBAHAN
TID_SPRAY_SLOT_TITLE,SLOT SEMBURAN
TID_KNOCKOUT_19,Tanda X
TID_BANKHEIST_31,Dilarang Menyentuh
TID_LOGIN_CALENDAR_FINAL_REWARD,BRAWLER <cFF92F9>EPIK</c> PERCUMA
TID_LOGIN_CALENDAR_OR,ATAU
TID_LOGIN_CALENDAR_BRAWLER_UPGRADED,BRAWLER DINAIK TARAF!
TID_LOGIN_CALENDAR_TOOLTIP_SKIN,"Buka kulit brawler baharu ini\n\nSelepas memilikinya, anda boleh memilih kulit daripada skrin brawler. Jika brawler itu ada sekurang-kurangnya 1 kulit, pilih brawler itu dan ketik butang dengan ikon penyangkut baju."
TID_LOGIN_CALENDAR_TOOLTIP_CHOOSE_BRAWLER,Pilih Brawler yang ingin dibuka seterusnya!
TID_LOGIN_CALENDAR_TOOLTIP_UPGRADE_BRAWLER,"Naik taraf brawler anda! Setiap TAHAP KUASA baharu akan meningkatkan nilai nyawa, kerosakan serangan dan kerosakan Super mereka. Slot alat brawler dibuka pada TAHAP KUASA 7 dan slot kuasa bintang dibuka pada TAHAP KUASSA 9."
TID_LOGIN_CALENDAR_TOOLTIP_PIN_1,Guna pin untuk meluahkan emosi dalam pertempuran. Pin boleh dipilih daripada skrin brawler.
TID_LOGIN_CALENDAR_TOOLTIP_PIN_2,Guna pin untuk meluahkan emosi dalam pertempuran. Pin boleh dipilih daripada skrin brawler.
TID_LOGIN_CALENDAR_TOOLTIP_GADGETS,Pilih alat untuk brawler anda. Alat ialah keupayaan tambahan yang boleh digunakan sehingga 3 kali setiap pertempuran. Setiap brawler ada kuasa bintang tersendiri.
TID_LOGIN_CALENDAR_TOOLTIP_STAR_POWER,Pilih kuasa bintang untuk Brawler anda. Kuasa bintang ialah keupayaan pasif tambahan untuk Brawler anda. Setiap Brawler ada kuasa bintang tersendiri.
TID_LOGIN_CALENDAR_TUTORIAL_TOOLTIP,Hadiah harian pertama anda menanti anda!\nKetik untuk KUMPUL.
TID_LOGIN_CALENDAR_STARR_PARK,STARR PARK
TID_LOGIN_CALENDAR_LOYALTY_PROGRAM,PROGRAM KESETIAAN
TID_LOGIN_CALENDAR_TITLE,PROGRAM KESETIAAN STARR PARK
TID_REWARD_DESC_PLAYER_ICON_REGULAR,IKON PEMAIN
TID_CLUB_LEAGUE_CLUB_COINS_HOW_TO_GET,Bersaing dalam permainan kelab untuk memperoleh syiling kelab.
TID_CLUB_EVENTS_TITLE,PERMAINAN KELAB
TID_CLUB_EVENTS_LEAGUE_TAB_DAY,HARI ACARA
TID_CLUB_EVENTS_LEAGUE_TAB_EVENT_DAY,HARI ACARA <NUM>
TID_CLUB_EVENTS_LEAGUE_TAB_EVENT_DAY_COMPLETE,SELESAI
TID_CLUB_EVENTS_LEAGUE_TAB_SEASON,MINGGU
TID_CLUB_EVENTS_TAB_LEAGUE,LIGA
TID_CLUB_EVENTS_TAB_QUESTS,MISI
TID_CLUB_EVENTS_BUTTON_CLUB_SHOP,KEDAI KELAB
TID_CLUB_LEAGUE_MEMBER_RANKINGS_NUM_DESC_IS_TOP,Hanya <TOP> keputusan terbaik setiap kelab akan dikira. Anda berada di kedudukan <NUM>.
TID_CLUB_LEAGUE_MEMBER_RANKINGS_NUM_DESC_NOT_TOP,Hanya <TOP> keputusan terbaik setiap kelab akan dikira. Anda berada di kedudukan <cF76263><NUM></c>.
TID_CLUB_LEAGUE_MEMBER_RANKINGS_NUM_DESC_NOT_RANKED,Hanya <TOP> keputusan terbaik setiap kelab akan dikira. <cF76263>Anda belum menyertainya.</c>
TID_CLUB_INFO_TOP_EVENT_DAY_PLAYER_DIVIDER,Hanya keputusan <TOP> peserta kelab terbaik akan dikira.
TID_CLUB_QUESTS_PLAYER_REWARD_DESC,GANJARAN HUJUNG MINGGU ANDA
TID_CLUB_QUESTS_LOCKED_REWARD_DESC,SELESAIKAN SEBARANG MISI KELAB UNTUK MEMBUKA
TID_CLUB_QUESTS_REWARD_TRACK_OVERLAY,Meraih <POINTS> mata dengan kelab anda untuk mendapatkan ini sebagai ganjaran hujung minggu!
TID_CLUB_QUESTS_REWARD_TRACK_OVERLAY_CURRENT,Ini ialah ganjaran hujung minggu untuk misi kelab semasa.
TID_CLUB_QUESTS_REWARD_TRACK_OVERLAY_LOCKED,Ini ialah ganjaran hujung minggu untuk misi kelab semasa. Selesaikan misi kelab untuk menerimanya pada hujung minggu!
TID_CLUB_QUESTS_LEAGUES_BUTTON,LIGA
TID_CLUB_QUESTS_LEAGUES_DESC,Naik pangkat ke Liga Kelab lebih tinggi untuk meningkatkan GANJARAN MAKSIMUM anda.
TID_CLUB_QUESTS_RANKS_CURRENT_LEAGUE,LIGA SEMASA
TID_CLUB_QUESTS_RANKS_MAX_REWARD,GANJARAN MAKSIMUM
TID_CLUB_QUESTS_RANKS_MESSAGE,Kedudukan Liga Kelab anda akan menentukan ganjaran maksimum untuk minggu Misi Kelab. Memanjat liga untuk meningkatkan ganjaran syiling kelab anda!
TID_CLUB_QUESTS_RANKS_TITLE,LIGA
TID_CLUB_QUESTS_FLOW_NEW_SEASON,Minggu Baharu!
TID_CLUB_QUESTS_FLOW_SEASON_ENDED,Minggu telah tamat
TID_CLUB_QUESTS_FLOW_CLUB_QUESTS,MISI KELAB
TID_CLUB_QUESTS_FLOW_MAX_REWARD,GANJARAN MAKSIMUM
TID_CLUB_QUESTS_FLOW_BUTTON_GO,TERIMA
TID_CLUB_QUESTS_FLOW_BUTTON_GO_SEASON_START,JOM
TID_CLUB_QUESTS_FLOW_BUTTON_GO_SEASON_END,OK
TID_CLUB_QUESTS_FLOW_SEASON_RANK,Kedudukan Minggu Ini
TID_CLUB_QUESTS_FLOW_END_OF_SEASON_REWARD,GANJARAN HUJUNG MINGGU ANDA
TID_CLUB_QUESTS_FLOW_CLUB_COIN_REWARD,<NUM>/<MAX>
TID_CLUB_QUESTS_DOUBLE_PROGRESS_BADGE,<cFCF044>x2</c>
TID_CLUB_QUESTS_DOUBLE_PROGRESS_DESC,Bermain bersama sekurang-kurangnya 1 ahli kelab untuk <cFCF044>MENGGANDAKAN</c> kemajuan misi kelab anda.
TID_CLUB_QUESTS_ALL_COMPLETED_DESC,Semua misi kelab minggu ini telah selesai!
TID_CLUB_QUEST_ALREADY_COMPLETED,Misi kelab ini telah diselesaikan!
TID_CLUB_QUESTS_SEASON_ENDS_IN_TIME,Minggu tamat dalam:
TID_CLUB_QUESTS_REWARD_LOCKED_DESC,Misi pertama membuka ganjaran!
TID_CLUB_QUESTS_COMPLETED_NUM,Misi selesai: <NUM>/<MAX>
TID_CLUB_QUESTS_TITLE,MISI KELAB
TID_CLUB_QUESTS_NEW_SEASON,MINGGU BAHARU!
TID_CLUB_QUESTS_SEASON_END_NOTIFICATION,"MISI KELAB TAMAT: Sebagai ganjaran minggu ini, anda mendapat <COINS> <cEE1B39>syiling kelab</c>!"
TID_CLUB_QUESTS_CONTRIBUTIONS_TITLE,SUMBANGAN MINGGU INI
TID_CLUB_QUESTS_CONTRIBUTIONS_MEMBERS,Ahli kelab: <NUM>
TID_CLUB_QUESTS_CLUB_TEAM_BONUS,x2 BONUS PASUKAN KELAB
TID_CLUB_QUESTS_TEAM_BONUS_POPUP_TITLE,BONUS KERJASAMA!
TID_CLUB_QUESTS_TEAM_BONUS_POPUP_DESC,Main bersama sekurang-kurangnya 1 ahli kelab untuk <cFCF044>MENGGANDAKAN</c> kemajuan misi kelab anda!
TID_CLUB_QUESTS_TEAM_BONUS_POPUP_PROGRESS,Kemajuan Misi Kelab
TID_CLUB_QUESTS_TEAM_BONUS_POPUP_X2,x2
TID_CLUB_QUESTS_TEAM_BONUS_POPUP_PLAY_SOLO,MAIN SOLO
TID_CLUB_QUESTS_TEAM_BONUS_POPUP_ONLINE,<NUM> dalam talian
TID_CLUB_QUESTS_TEAM_BONUS_POPUP_TEAM_UP,MEMBENTUK PASUKAN!
TID_CLUB_QUESTS_WARNING_NOT_AVAILABLE,Anda hanya boleh menyumbang kepada kelab yang anda bermula minggu ini.\n\nTunggu sehingga minggu seterusnya untuk menyumbang kepada kelab ini!
TID_CLUB_QUESTS_SEASON_END_REWARD_CLAIMED,DIKUMPUL
TID_CLUB_LEAGUE_WARNING_NOT_AVAILABLE,Hei! Nampaknya kelab anda belum menyertai minggu Liga Kelab. Anda boleh bersaing dengan kelab lain apabila minggu Liga Kelab seterusnya bermula.
TID_CLUB_EVENT_TIME_LEFT,Baki <TIME>
TID_SHOP_CLUB_SHOP_SEE_OFFERS,LIHAT TAWARAN
TID_SHOP_CLUB_SHOP_TITLE,KEDAI KELAB
TID_SHOP_CLUB_SHOP_DESC,GALAKKAN KEMAJUAN ANDA
TID_SHOP_OFFER_INFO_25,Ikon pemain baharu!
TID_LOGIN_CALENDAR_TUTORIAL_COME_BACK,<cFFB820>KEMBALI LAGI ESOK</c> untuk KUMPUL hadiah ini atau tempoh akan diset semula!
TID_BRAWLBALL_49,Melantun Kuat
TID_BRAWLBALL_50,Senget Sepenuhnya
TID_BRAWLBALL_51,Mata Tinggi
TID_BRAWLBALL_52,Pingpong
TID_INBOX_CAPTION_72_68,PEMBERIAN: SEMBURAN
TID_SILENCER,OTIS
TID_SILENCER_SHORT_DESC,PENGAWAL
TID_SILENCER_DESC,Otis ialah seorang artis jalanan yang bersantai di laut dalam bersama rakan tapak sulaiman bernama Cil. Pasangan ini menconteng grafiti bersama di seluruh Starr Park.
TID_SILENCER_WEAPON,SENI DAKWAT
TID_SILENCER_WEAPON_DESC,Otis memancutkan titisan dakwat daripada senapang semburan di lengannya.
TID_SILENCER_ULTI,DASAR LAUT SENYAP
TID_SILENCER_ULTI_DESC,Otis melempar Cil yang menahan serangan pertama musuh dan menghalang mereka daripada menyerang buat seketika.
TID_SPEC_ABI_SILENCER_1,GLU STENSIL
TID_SPEC_ABI_SILENCER_1_DESC,Cil memicit musuh dengan sepenuh tenaga. Menghalang mereka daripada menyerang selama <c00cc00><VALUE1>%</c> lebih lama.
TID_SPEC_ABI_SILENCER_2,ISI SEMULA DAKWAT
TID_SPEC_ABI_SILENCER_2_DESC,Otis kini menembak <c00cc00><VALUE1>%</c> titisan dakwat tambahan.
TID_ACCESSORY_SILENCER_GADGET_1,BINTANG DORMAN
TID_ACCESSORY_SILENCER_GADGET_1_DESC,"Tapak sulaiman seterusnya akan kekal di atas tanah jika tidak terkena musuh, tidak bergerak sehingga musuh mendekatinya."
TID_ACCESSORY_SILENCER_GADGET_2,PERCIKAN BESAR
TID_ACCESSORY_SILENCER_GADGET_2_DESC,"Serangan Otis seterusnya menembak bola dakwat gergasi yang meninggalkan tompokan, melakukan <c00cc00><VALUE1></c> kerosakan apabila masa berlalu selama <c00cc00><VALUE2></c> saat."
TID_RANDOM_GAME_MODE,MISTERI
TID_ADVENTURE_GAME_MODE,KEMBARA
TID_NOTIFICATION_RANDOM,Peta MISTERI baharu tersedia! Masa untuk memenangi ganjaran baharu!
TID_SKIN_INFO_DEEPSEA,Kulit Brawl Laut Dalam
TID_EMOTE_BUNDLE_DEEPSEA_PACK,Pin Kulit Brawl Laut Dalam
TID_SUGGEST,SARANKAN
TID_SUGGEST_CANCEL,BATAL
TID_PURCHASE_BRAWL_PASS_INFO_SHOP,BUKA GANJARAN BRAWL PASS + MISI TAMBAHAN & RAWAK SEMULA!
TID_SUGGESTED_BY,Disarankan oleh
TID_SHOP_DEEPSEA_SKINS,Kulit Brawl Laut Dalam
TID_SHOP_DEEPSEA_TITLE,BRAWL LAUT DALAM
TID_SHOP_DEEPSEA_INFO,Set kulit
TID_SKIN_INFO_BT21,Kulit BT21
TID_CLUB_EVENTS_ONBOARDING_TITLE,PERMAINAN KELAB
TID_CLUB_EVENTS_ONBOARDING_SUBTITLE,Galakkan kemajuan anda & dapatkan kulit eksklusif!
TID_CLUB_EVENTS_ONBOARDING_PAGE_1_TITLE,Selamat datang ke\nPERMAINAN KELAB mingguan!
TID_CLUB_EVENTS_ONBOARDING_NEW_GAME,Permainan Kelab Baharu!
TID_CLUB_EVENTS_ONBOARDING_PAGE_2_TITLE,LIGA KELAB
TID_CLUB_EVENTS_ONBOARDING_PAGE_2_DESCRIPTION,Bersaing dengan kelab lain!\nNaiki tangga Liga!
TID_CLUB_EVENTS_ONBOARDING_PAGE_3_TITLE,MISI KELAB
TID_CLUB_EVENTS_ONBOARDING_PAGE_3_DESCRIPTION,Selesaikan misi bersama kelab anda!
TID_CLUB_EVENTS_ONBOARDING_PAGE_4_1,Main bersama kelab anda! 1 permainan kelab setiap minggu.
TID_CLUB_EVENTS_ONBOARDING_PAGE_4_2,Meraih syiling kelab!
TID_CLUB_EVENTS_ONBOARDING_PAGE_4_3,Galakkan kemajuan anda di kedai kelab!
TID_SUGGEST_TITLE,Sarankan Brawler
TID_CLUB_LEAGUE_TOP_24_REWARDS,Semua pemain layak mengumpul ganjaran hujung minggu
TID_CLUB_LEAGUE_STARTS_IN,Liga Kelab bermula dalam:
TID_CLUB_QUESTS_STARTS_IN,Misi Kelab bermula dalam:
TID_SHOWDOWN_71,Taman Melompat
TID_SHOWDOWN_72,Litar Brawler
TID_SHOWDOWN_73,Medan Teleportasi
TID_CLUB_QUESTS_NOT_AVAILABLE,Misi Kelab tidak tersedia sekarang
TID_CLUB_LEAGUE_NOT_AVAILABLE,Liga Kelab tidak tersedia sekarang
TID_CLUB_QUESTS_WEEK_ACTIVE,MINGGU MISI aktif selama:
TID_CLUB_LEAGUE_WEEK_ACTIVE,MINGGU LIGA aktif selama:
TID_CLUB_EVENTS_ACTIVE,Aktif
TID_CLUB_EVENTS_STARTING,Bakal bermula
TID_CLUB_EVENTS_WAITING,Menunggu
TID_CLUB_LEAGUE_PREVIOUS_WEEK,MINGGU LEPAS
TID_CLUB_LEAGUE_RESULTS,Keputusan:
TID_CLUB_LEAGUE_WEEK_STARTS_IN_SHORT,MINGGU LIGA bermula dalam:
TID_CLUB_QUESTS_WEEK_STARTS_IN_SHORT,MINGGU MISI bermula dalam:
TID_CLUB_LEAGUE_WEEK_STARTS_IN,Minggu Liga Kelab seterusnya bermula dalam: <TIME>
TID_CLUB_QUESTS_WEEK_STARTS_IN,Minggu Misi Kelab seterusnya bermula dalam: <TIME>
TID_CLUB_LEAGUE_WEEK_SCHEDULE,JADUAL
TID_CLUB_QUESTS_PREVIOUS_WEEK_REWARD,GANJARAN MINGGU LEPAS
