TID,JP
TID_CLUB_EVENTS_TITLE,クラブゲーム
TID_CLUB_EVENTS_LEAGUE_TAB_DAY,イベント日
TID_CLUB_EVENTS_LEAGUE_TAB_EVENT_DAY,イベント<NUM>日目
TID_CLUB_EVENTS_LEAGUE_TAB_EVENT_DAY_COMPLETE,終了
TID_CLUB_EVENTS_LEAGUE_TAB_SEASON,週
TID_CLUB_EVENTS_TAB_LEAGUE,リーグ
TID_CLUB_EVENTS_TAB_QUESTS,クエスト
TID_CLUB_EVENTS_BUTTON_CLUB_SHOP,クラブショップ
TID_CLUB_LEAGUE_MEMBER_RANKINGS_NUM_DESC_IS_TOP,各クラブ内の上位<TOP>位までの結果のみがカウントされます。現在あなたは<NUM>位です。
TID_CLUB_LEAGUE_MEMBER_RANKINGS_NUM_DESC_NOT_TOP,各クラブ内の上位<TOP>位までの結果のみがカウントされます。現在あなたは<cF76263><NUM></c>位です。
TID_CLUB_LEAGUE_MEMBER_RANKINGS_NUM_DESC_NOT_RANKED,各クラブ内の上位<TOP>位までの結果のみがカウントされます。<cF76263>あなたはまだ参加していません。</c>
TID_CLUB_INFO_TOP_EVENT_DAY_PLAYER_DIVIDER,クラブ内の結果のうち、上位<TOP>位までの結果のみがカウントされます
TID_CLUB_QUESTS_PLAYER_REWARD_DESC,週の終わりの報酬
TID_CLUB_QUESTS_LOCKED_REWARD_DESC,クエストクリアでアンロック
TID_CLUB_QUESTS_REWARD_TRACK_OVERLAY,クラブ全体で<POINTS>ポイントに到達すると、こちらの報酬を週の終わりに獲得できます！
TID_CLUB_QUESTS_REWARD_TRACK_OVERLAY_CURRENT,週の終わりに獲得できるクラブクエストの報酬です
TID_CLUB_QUESTS_REWARD_TRACK_OVERLAY_LOCKED,現在のクラブクエストの報酬です。クラブクエストをクリアして、週の終わりに受け取りましょう！
TID_CLUB_QUESTS_LEAGUES_BUTTON,リーグ
TID_CLUB_QUESTS_LEAGUES_DESC,上位のクラブリーグに昇格すると、最大報酬が増加します。
TID_CLUB_QUESTS_RANKS_CURRENT_LEAGUE,現在のリーグ
TID_CLUB_QUESTS_RANKS_MAX_REWARD,最大報酬
TID_CLUB_QUESTS_RANKS_MESSAGE,クラブリーグのランクによってクラブクエストウィークの最大報酬が決まります。上位リーグに昇格してクラブコインをたくさん獲得しましょう！
TID_CLUB_QUESTS_RANKS_TITLE,リーグ
TID_CLUB_QUESTS_FLOW_NEW_SEASON,新たな週が開始！
TID_CLUB_QUESTS_FLOW_SEASON_ENDED,今週のイベント終了
TID_CLUB_QUESTS_FLOW_CLUB_QUESTS,クラブクエスト
TID_CLUB_QUESTS_FLOW_MAX_REWARD,最大報酬
TID_CLUB_QUESTS_FLOW_BUTTON_GO,OK
TID_CLUB_QUESTS_FLOW_BUTTON_GO_SEASON_START,始める
TID_CLUB_QUESTS_FLOW_BUTTON_GO_SEASON_END,OK
TID_CLUB_QUESTS_FLOW_SEASON_RANK,今週のランク
TID_CLUB_QUESTS_FLOW_END_OF_SEASON_REWARD,週の終わりの報酬
TID_CLUB_QUESTS_FLOW_CLUB_COIN_REWARD,<NUM>/<MAX>
TID_CLUB_QUESTS_DOUBLE_PROGRESS_BADGE,<cFCF044>x2</c>
TID_CLUB_QUESTS_DOUBLE_PROGRESS_DESC,クラブメンバーと一緒にプレイすると、クラブクエストが<cFCF044>2倍早く</c>進みます
TID_CLUB_QUESTS_ALL_COMPLETED_DESC,今週のクラブクエストはすべてクリアしました！
TID_CLUB_QUEST_ALREADY_COMPLETED,このクラブクエストはクリア済みです！
TID_CLUB_QUESTS_SEASON_ENDS_IN_TIME,イベント終了まで
TID_CLUB_QUESTS_REWARD_LOCKED_DESC,最初のクエストで報酬開放
TID_CLUB_QUESTS_COMPLETED_NUM,クリアしたクエスト：<NUM>/<MAX>
TID_CLUB_QUESTS_TITLE,クラブクエスト
TID_CLUB_QUESTS_NEW_SEASON,新たな週が開始！
TID_CLUB_QUESTS_SEASON_END_NOTIFICATION,クラブクエストウィーク終了：今週の報酬として、<COINS><cEE1B39>クラブコイン</c>を獲得しました！
TID_CLUB_QUESTS_CONTRIBUTIONS_TITLE,今週の貢献
TID_CLUB_QUESTS_CONTRIBUTIONS_MEMBERS,クラブメンバー：<NUM>人
TID_CLUB_QUESTS_CLUB_TEAM_BONUS,x2クラブチームボーナス
TID_CLUB_QUESTS_TEAM_BONUS_POPUP_TITLE,チームアップボーナス！
TID_CLUB_QUESTS_TEAM_BONUS_POPUP_DESC,クラブメンバーと一緒にプレイすると、クラブクエストが<cFCF044>2倍早く</c>進みます！
TID_CLUB_QUESTS_TEAM_BONUS_POPUP_PROGRESS,クラブクエストの進捗
TID_CLUB_QUESTS_TEAM_BONUS_POPUP_X2,x2
TID_CLUB_QUESTS_TEAM_BONUS_POPUP_PLAY_SOLO,1人でプレイ
TID_CLUB_QUESTS_TEAM_BONUS_POPUP_ONLINE,<NUM>人オンライン
TID_CLUB_QUESTS_TEAM_BONUS_POPUP_TEAM_UP,チームを組もう！
TID_CLUB_QUESTS_WARNING_NOT_AVAILABLE,獲得したポイントは、今週のイベント開始時に所属していたクラブにのみ加算されます。\n\nこのクラブに貢献するには来週まで待ちましょう！
TID_CLUB_QUESTS_SEASON_END_REWARD_CLAIMED,回収済
TID_CLUB_LEAGUE_WARNING_NOT_AVAILABLE,所属しているクラブは、今週のクラブリーグに参加していないようです。次のクラブリーグウィークが始まったら、他のクラブと対戦できるようになります。
TID_CLUB_EVENT_TIME_LEFT,残り<TIME>
TID_SHOP_CLUB_SHOP_SEE_OFFERS,オファーを見る
TID_SHOP_CLUB_SHOP_TITLE,クラブショップ
TID_SHOP_CLUB_SHOP_DESC,強化を促進
TID_SHOP_OFFER_INFO_25,新しいプレイヤーアイコン！
TID_LOGIN_CALENDAR_TUTORIAL_COME_BACK,このギフトを<cFFB820>明日忘れずに回収</c>しましょう！回収を忘れると、それ以降のギフトは入手できなくなります。
TID_BRAWLBALL_49,バウンシングゾーン
TID_BRAWLBALL_50,全力疾走
TID_BRAWLBALL_51,ハイスコア
TID_BRAWLBALL_52,ピンポン
TID_INBOX_CAPTION_72_68,寄付：スプレー
TID_SILENCER,オーティス
TID_SILENCER_SHORT_DESC,コントローラー
TID_SILENCER_DESC,オーティスは、ヒトデの相棒シルと共に深海で静かに暮らしているストリートアーティスト。ふたりでタッグを組んで、スターパークをストリートアートでいっぱいにする。
TID_SILENCER_WEAPON,インクアート
TID_SILENCER_WEAPON_DESC,腕のように操れるスプレーガンから、敵に向かってインク玉を放つ。
TID_SILENCER_ULTI,サイレントシー
TID_SILENCER_ULTI_DESC,放り投げられたヒトデのシルが、最初に当たった1体の敵に張り付き、少しの間攻撃を封じる。
TID_SPEC_ABI_SILENCER_1,ぺったんこシール
TID_SPEC_ABI_SILENCER_1_DESC,ヒトデのシルが全力で敵にへばりつき、敵の攻撃を封じる時間が<c00cc00><VALUE1>％</c>長くなる。
TID_SPEC_ABI_SILENCER_2,詰替用インク
TID_SPEC_ABI_SILENCER_2_DESC,オーティスの放つインク玉が<c00cc00><VALUE1>％</c>増える。
TID_ACCESSORY_SILENCER_GADGET_1,スリープスター
TID_ACCESSORY_SILENCER_GADGET_1_DESC,次にシルを投げたときに敵に当たらなかった場合は地面に張り付き、敵が近付くまで目を覚まさない。
TID_ACCESSORY_SILENCER_GADGET_2,黒潮
TID_ACCESSORY_SILENCER_GADGET_2_DESC,次にオーティスが放つ攻撃が巨大なインク玉となり、落ちた場所にインクの水たまりを作る。水たまりは<c00cc00><VALUE2></c>秒にわたって、敵に<c00cc00><VALUE1></c>ずつダメージを与える。
TID_RANDOM_GAME_MODE,ミステリー
TID_ADVENTURE_GAME_MODE,アドベンチャー
TID_NOTIFICATION_RANDOM,新しいミステリーマップが登場！新しい報酬を獲得しましょう！
TID_SKIN_INFO_DEEPSEA,深海スキン
TID_EMOTE_BUNDLE_DEEPSEA_PACK,深海スキンのピンズ
TID_SUGGEST,提案
TID_SUGGEST_CANCEL,キャンセル
TID_PURCHASE_BRAWL_PASS_INFO_SHOP,ブロスタパス報酬のアンロック + 追加クエスト＆クエスト入替回数増加
TID_SUGGESTED_BY,提案者：
TID_SHOP_DEEPSEA_SKINS,深海スキン
TID_SHOP_DEEPSEA_TITLE,深海バトル
TID_SHOP_DEEPSEA_INFO,スキンセット
TID_SKIN_INFO_BT21,BT21スキン
TID_CLUB_EVENTS_ONBOARDING_TITLE,クラブゲーム
TID_CLUB_EVENTS_ONBOARDING_SUBTITLE,強化アイテムと限定スキンをゲット！
TID_CLUB_EVENTS_ONBOARDING_PAGE_1_TITLE,ウィークリークラブゲームへ\nようこそ！
TID_CLUB_EVENTS_ONBOARDING_NEW_GAME,新しいクラブゲーム！
TID_CLUB_EVENTS_ONBOARDING_PAGE_2_TITLE,クラブリーグ
TID_CLUB_EVENTS_ONBOARDING_PAGE_2_DESCRIPTION,他のクラブと対戦！\n上位リーグを目指せ！
TID_CLUB_EVENTS_ONBOARDING_PAGE_3_TITLE,クラブクエスト
TID_CLUB_EVENTS_ONBOARDING_PAGE_3_DESCRIPTION,クラブの仲間とクエストをクリア！
TID_CLUB_EVENTS_ONBOARDING_PAGE_4_1,クラブの仲間と\n毎週入れ替わる\nイベントをプレイ！
TID_CLUB_EVENTS_ONBOARDING_PAGE_4_2,クラブコインを\n獲得！
TID_CLUB_EVENTS_ONBOARDING_PAGE_4_3,クラブショップで強化アイテムをゲット！
TID_SUGGEST_TITLE,キャラクターを提案
TID_CLUB_LEAGUE_TOP_24_REWARDS,報酬はすべてのプレイヤーが週の終わりに獲得できます
TID_CLUB_LEAGUE_STARTS_IN,クラブリーグ開始まで：
TID_CLUB_QUESTS_STARTS_IN,クラブクエスト開始まで：
TID_SHOWDOWN_71,ジャンプパーク
TID_SHOWDOWN_72,バトルハイウェイ
TID_SHOWDOWN_73,ワープおに
TID_CLUB_QUESTS_NOT_AVAILABLE,クラブクエストは現在プレイできません
TID_CLUB_LEAGUE_NOT_AVAILABLE,クラブリーグは現在プレイできません
TID_CLUB_QUESTS_WEEK_ACTIVE,クエストウィーク終了まで：
TID_CLUB_LEAGUE_WEEK_ACTIVE,リーグウィーク終了まで：
TID_CLUB_EVENTS_ACTIVE,プレイ可能
TID_CLUB_EVENTS_STARTING,まもなく開始
TID_CLUB_EVENTS_WAITING,開始待ち
TID_CLUB_LEAGUE_PREVIOUS_WEEK,前の週
TID_CLUB_LEAGUE_RESULTS,結果：
TID_CLUB_LEAGUE_WEEK_STARTS_IN_SHORT,リーグウィーク\n開始まで：
TID_CLUB_QUESTS_WEEK_STARTS_IN_SHORT,クエストウィーク\n開始まで：
TID_CLUB_LEAGUE_WEEK_STARTS_IN,次のクラブリーグウィーク開始まで：<TIME>
TID_CLUB_QUESTS_WEEK_STARTS_IN,次のクラブクエストウィーク開始まで：<TIME>
TID_CLUB_LEAGUE_WEEK_SCHEDULE,スケジュール
TID_CLUB_QUESTS_PREVIOUS_WEEK_REWARD,前の週の報酬
TID_CLUB_LEAGUE_WEEK_STARTS_IN_TEXT,次のクラブリーグウィーク
TID_CLUB_LEAGUE_WEEK_STARTS_IN_TIME,開始まで：<TIME>
TID_CLUB_EVENTS_PREVIOUS_WEEK,今週のイベント終了！
TID_BT21_SANDY_SKIN,サンディ KOYA
TID_BT21_SANDY_SKIN_SHOP,サンディ\nKOYA
TID_BT21_EDGAR_SKIN,エドガー TATA
TID_BT21_EDGAR_SKIN_SHOP,エドガー\nTATA
TID_BT21_RUFFS_SKIN,ラフス CHIMMY
TID_BT21_RUFFS_SKIN_SHOP,ラフス\nCHIMMY
TID_BT21_BULL_SKIN,ブル MANG
TID_BT21_BULL_SKIN_SHOP,ブル\nMANG
TID_BT21_BIBI_SKIN,ビビ RJ
TID_BT21_BIBI_SKIN_SHOP,ビビ\nRJ
TID_BT21_JACKY_SKIN,ジャッキー COOKY
TID_BT21_JACKY_SKIN_SHOP,ジャッキー\nCOOKY
TID_BT21_TICK_SKIN,ティック SHOOKY
TID_BT21_TICK_SKIN_SHOP,ティック\nSHOOKY
TID_POSTAL_BROCK_SKIN,郵便屋 ブロック
TID_POSTAL_BROCK_SKIN_SHOP,郵便屋\nブロック
TID_MAKE_EMZ_SKIN,DJ 3.M.Z
TID_MAKE_EMZ_SKIN_SHOP,DJ 3.M.Z
TID_SHARK_JAW_COLT_SKIN,シャーク コルト
TID_SHARK_JAW_COLT_SKIN_SHOP,シャーク\nコルト
TID_OCTO_FANG_SKIN,オクトパス ファング
TID_OCTO_FANG_SKIN_SHOP,オクトパス\nファング
TID_CORAL_BELLE_SKIN,サンゴ ベル
TID_CORAL_BELLE_SKIN_SHOP,サンゴ\nベル
TID_PHARA_OTIS_SKIN,ファラオーティス
TID_PHARA_OTIS_SKIN_SHOP,ファラオーティス
TID_RANKED_SUGGESTING_BRAWLER,<NAME>にキャラクターを提案
TID_RANKED_BRAWLER_SUGGESTED,キャラクターを提案しました
TID_RANKED_SUGGESTION,<NAME>が<BRAWLER>を提案しました
TID_CLUB_EVENTS_STARTS_IN,開始まで：
TID_CLUB_EVENTS_ACTIVE_FOR,終了まで：
TID_GAME_MODE_28,ハンター
TID_GAME_MODE_28_DESC,狩猟シーズンが到来！\n\n敵を倒してポイントを集めよう。最初に<MAX_SCORE>ポイントを集めたプレイヤーが勝利！
TID_DEATHMATCH_FFA_INTRO_TEXT,敵を撃破しよう！
TID_NOTIFICATION_DEATHMATCH_FFA,新しいハンターマップが登場！新しい報酬を獲得しましょう！
TID_DEATHMATCH_FFA_1,試練と苦難
TID_DEATHMATCH_FFA_2,狩猟シーズン
TID_DEATHMATCH_FFA_3,獲物
TID_DEATHMATCH_FFA_4,素早くそして絶え間なく
TID_DEATHMATCH_FFA_5,解放
TID_DEATHMATCH_FFA_6,真実の道
TID_DEATHMATCH_FFA_7,オメガ
TID_CLUB_EVENTS_CHANGED_CLUB,獲得したポイントは、今週のイベント開始時に所属していたクラブにのみ加算されます。\n\nこのクラブに貢献するには来週まで待ちましょう！\n\n来週のイベント開始まで：<TIME>
TID_CLUB_QUESTS_CURRENT_CLUB_POINTS,所属クラブが今週獲得した合計ポイント
TID_CLUB_QUESTS_THIS_WEEKS_QUESTS,今週のクラブクエスト
TID_SPEC_ABI_ARTILLERY_DUDE_1,お宝ザクザク
TID_SPEC_ABI_ARTILLERY_DUDE_1_DESC,金貨の飛び散る範囲が、敵に命中するたびに<c00cc00><VALUE1>％</c>広くなる。
TID_SPEC_ABI_ARTILLERY_DUDE_2,マスターブラスター
TID_SPEC_ABI_ARTILLERY_DUDE_2_DESC,大砲を配置した場所にいる敵をノックバックし、<c00cc00><VALUE1></c>ダメージを与える。
TID_ACCESSORY_ARTILLERY_DUDE_GADGET_1,ソルティーバレル
TID_ACCESSORY_ARTILLERY_DUDE_GADGET_1_DESC,塩の入ったタルを出現させて敵の攻撃を防ぐ。自らタルを攻撃すると、袋の金貨が拡散される。
TID_ACCESSORY_ARTILLERY_DUDE_GADGET_2,カリブの望遠鏡
TID_ACCESSORY_ARTILLERY_DUDE_GADGET_2_DESC,ペニーの大砲が、射程内の見える敵すべてに砲撃を放つ。
TID_RANDOM_GAME_MODE_DESC,さまざまなゲームモード、マップ、特別ルールからランダムに構成されたマッチをプレイしましょう。まさに「ミステリー」な展開をお楽しみください！
TID_CLUB_QUESTS_EXPIRED,クエストは終了しました
TID_CLUB_LEAGUE_ACTIVE,リーグウィーク\n開催中
TID_CLUB_QUESTS_TUTORIAL,1週間以内に3つのクラブクエストをクリアして、クラブのためにポイントを獲得しましょう
TID_CLUB_QUESTS_YOUR_QUESTS,今週のクラブクエスト
TID_CLUB_QUESTS_NEW_QUESTS,新しいクラブクエスト
TID_CLUB_QUESTS_REWARDS_INCREASED,クラブリーグとクラブクエストでの最大報酬が増加しました
TID_BRAWLBALL_441,ダブルリスク
TID_BRAWLBALL_442,バウンドボール
TID_KNOCKOUT_441,陰にひそむ敵
TID_KNOCKOUT_442,オープンフィールド
TID_BANKHEIST_441,川岸
TID_BANKHEIST_442,ツリーポイント
TID_GEMGRAB_441,楽観
TID_GEMGRAB_442,双対関係
TID_BOUNTY_441,振り向き禁止
TID_BOUNTY_442,隣り合わせ
TID_HOTZONE_441,三つ又の槍
TID_HOTZONE_442,アンバランス
TID_SHOWDOWN_441,箱詰め
TID_SHOWDOWN_442,ズームアウト
TID_TRUE_GOLD_FANG_SKIN,トゥルーゴールド ファング
TID_TRUE_GOLD_FANG_SKIN_SHOP,トゥルーゴールド\nファング
TID_TRUE_SILVER_FANG_SKIN,トゥルーシルバー ファング
TID_TRUE_SILVER_FANG_SKIN_SHOP,トゥルーシルバー\nファング
TID_TRUE_GOLD_BONNIE_SKIN,トゥルーゴールド ボニー
TID_TRUE_GOLD_BONNIE_SKIN_SHOP,トゥルーゴールド\nボニー
TID_TRUE_SILVER_BONNIE_SKIN,トゥルーシルバー ボニー
TID_TRUE_SILVER_BONNIE_SKIN_SHOP,トゥルーシルバー\nボニー
TID_TRUE_GOLD_JANET_SKIN,トゥルーゴールド ジャネット
TID_TRUE_GOLD_JANET_SKIN_SHOP,トゥルーゴールド\nジャネット
TID_TRUE_SILVER_JANET_SKIN,トゥルーシルバー ジャネット
TID_TRUE_SILVER_JANET_SKIN_SHOP,トゥルーシルバー\nジャネット
TID_TRUE_GOLD_GROM_SKIN,トゥルーゴールド グロム
TID_TRUE_GOLD_GROM_SKIN_SHOP,トゥルーゴールド\nグロム
TID_TRUE_SILVER_GROM_SKIN,トゥルーシルバー グロム
TID_TRUE_SILVER_GROM_SKIN_SHOP,トゥルーシルバー\nグロム
TID_TRUE_GOLD_EVE_SKIN,トゥルーゴールド イヴ
TID_TRUE_GOLD_EVE_SKIN_SHOP,トゥルーゴールド\nイヴ
TID_TRUE_SILVER_EVE_SKIN,トゥルーシルバー イヴ
TID_TRUE_SILVER_EVE_SKIN_SHOP,トゥルーシルバー\nイヴ
TID_BRAWL_PASS_SEASON_12,深海バトル
TID_TRIPLE_TAKEDOWN,3人撃破！
TID_QUAD_TAKEDOWN,4人撃破！
TID_WEAPON_THROWER,サム
TID_WEAPON_THROWER_SHORT_DESC,アサシン
TID_WEAPON_THROWER_DESC,かつて工場労働者だったサム・ブロンソンは、あらゆるロボットを憎んでいる。今やゴールドアーム ギャングきっての武闘派である彼は、自らの拳でロボットへの怨みを晴らしながら、喜々としてお宝を略奪する！
TID_WEAPON_THROWER_WEAPON,ヘビーパンチ
TID_WEAPON_THROWER_WEAPON_DESC,強烈なパンチを2発繰り出す。ナックルバスターをつけると、ダメージが大幅に増加する。
TID_WEAPON_THROWER_ULTI,ナックルバスター
TID_WEAPON_THROWER_ULTI_DESC,ナックルバスターが拳から放たれ、直線上の敵にダメージを与えたのち、地上に落ちる。再度発動するとナックルが拳に引き寄せられ、接触した敵にダメージを与える。
TID_SPEC_ABI_WEAPON_THROWER_1,元気復活
TID_SPEC_ABI_WEAPON_THROWER_1_DESC,ナックルバスターを呼び戻すと、失ったHPの<c00cc00><VALUE1>％</c>を瞬時に回復する。
TID_SPEC_ABI_WEAPON_THROWER_2,リモートチャージ
TID_SPEC_ABI_WEAPON_THROWER_2_DESC,地上のナックルバスターの近くに敵がいると、必殺技がチャージされる。
TID_ACCESSORY_WEAPON_THROWER_GADGET_1,磁界
TID_ACCESSORY_WEAPON_THROWER_GADGET_1_DESC,ナックルバスターが地上にある状態で発動すると、近くの敵がナックルに引き寄せられる。
TID_ACCESSORY_WEAPON_THROWER_GADGET_2,パルスウェーブ
TID_ACCESSORY_WEAPON_THROWER_GADGET_2_DESC,次にナックルバスターを発動すると、地上に落ちると同時に電磁パルスが発生して敵をノックバックする。
TID_ACCESSORY_BLOCKED_MISSING_GAUNTLETS,ナックルバスターが地上にありません！
TID_ACCESSORY_BLOCKED_GAUNTLETS_TOO_FAR,ナックルバスターが遠すぎます！
TID_ACCESSORY_BLOCKED_GAUNTLETS_REQUIRED,ナックルバスターが必要です！
TID_SOUL_COLLECTOR,ガス
TID_SOUL_COLLECTOR_SHORT_DESC,サポート
TID_SOUL_COLLECTOR_DESC,廃列車で暮らすガスは、風船が大好きな男の子だ。ウワサによると、ある日、風船で作った犬を追いかけて道に迷い、それ以来列車に住みつくようになったらしい...
TID_SOUL_COLLECTOR_WEAPON,クレイジーバルーン
TID_SOUL_COLLECTOR_WEAPON_DESC,敵に向かって風船を投げつける。何発か命中するとゴーストが現れ、これを回収するとHPが回復する。味方も回収可能。
TID_SOUL_COLLECTOR_ULTI,スプーキー
TID_SOUL_COLLECTOR_ULTI_DESC,風船で作った親友のスプーキーを使って、自分または味方1人の周りにシールドを発生させる。
TID_SPEC_ABI_SOUL_COLLECTOR_1,ヒールアップ
TID_SPEC_ABI_SOUL_COLLECTOR_1_DESC,ゴースト回収によるHPの回復量を<c00cc00><VALUE1>％</c>増加させる。
TID_SPEC_ABI_SOUL_COLLECTOR_2,スピリットアニマル
TID_SPEC_ABI_SOUL_COLLECTOR_2_DESC,味方1人のダメージ量を<c00cc00><VALUE2></c>秒にわたって<c00cc00><VALUE1>％</c>増加させる。
TID_ACCESSORY_SOUL_COLLECTOR_GADGET_1,ゴーストクラッカー
TID_ACCESSORY_SOUL_COLLECTOR_GADGET_1_DESC,回収していないゴーストをすべて破裂させて、近くにいる敵に<c00cc00><VALUE1></c>ダメージを与える。
