TID,FR
TID_EMOTE_BUNDLE_BRAWLENTINES_PACK,Set d'émotes des skins de la Saint-Brawlentin
TID_EMOTE_BUNDLE_BRAWLIDAYS_PACK,Set d'émotes des skins des fêtes Brawl
TID_TAGTEAM_2,LA VICTOIRE OU LA MORT
TID_TAGTEAM_3,SERPENT SILENCIEUX
TID_TAGTEAM_4,PARADE ET RIPOSTE
TID_TAGTEAM_5,ÂME DE GUERRIER
TID_TAGTEAM_6,DUEL DU DESTIN
TID_TAGTEAM_7,CHAMP DE LA GRUE
TID_TAGTEAM_8,CHECKMATE NINJA
TID_TAGTEAM_9,RAVINS RIGIDES
TID_TAGTEAM_10,DÉDALE DU SINGE
TID_TAGTEAM_11,PIÈGE DU TIGRE
TID_TAGTEAM_12,ZONE DANGEREUSE
TID_MATCHMAKE_FAILED_10,Fonctionnalité non prise en charge
TID_RANKED_TEAM_SELECT_HINT_GEAR,Choisissez vos équipements.
TID_SHORT_ORDINAL_1,1er
TID_SHORT_ORDINAL_2,2e
TID_SHORT_ORDINAL_3,3e
TID_SHORT_ORDINAL_4,4e
TID_SHORT_ORDINAL_5,5e
TID_SHORT_ORDINAL_6,6e
TID_SHORT_ORDINAL_7,7e
TID_SHORT_ORDINAL_8,8e
TID_SHORT_ORDINAL_9,9e
TID_SHORT_ORDINAL_10,10e
TID_RANKED_TEAM_SELECT_HINT_SP_GADGET_GEAR,"Sélectionnez un pouvoir star, un gadget et des équipements."
TID_CLUB_LEAGUE_SEASON_END_PROMOTION_INBOX,"Félicitations ! Votre club ayant fini la saison de ligue des clubs au rang <POSITION>, il est promu en ligue <CLUBTIERS>."
TID_EMOTE_BUNDLE_LNY2022_PACK,Set d'émotes des skins Brawl lunaire
TID_POWER_LEVEL_INFO,"Augmenter le niveau de pouvoir d'un brawler augmente sa santé et les dégâts qu'il inflige. Utilisez vos points de pouvoir et vos pièces pour améliorer vos brawlers.\n\nAtteignez le niveau 7 de pouvoir pour débloquer les gadgets, le niveau 9 pour débloquer les pouvoirs star et les niveaux 10 et 11 pour débloquer les équipements."
TID_FURIOUS_FANG_SKIN,FANG LE FURIEUX
TID_FURIOUS_FANG_SKIN_SHOP,FANG\nLE FURIEUX
TID_CLASSIC MIKE_SKIN,DYNAMIKE CLASSIQUE
TID_CLASSIC MIKE_SKIN_SHOP,DYNAMIKE\nCLASSIQUE
TID_EL_PRIMO_VALENTINES,EL CORAZÓN
TID_EL_PRIMO_VALENTINES_SHOP,EL\nCORAZÓN
TID_GRIFF_SLEIGH_SKIN,GRIFF TRAÎNEAU
TID_GRIFF_SLEIGH_SKIN_SHOP,GRIFF\nTRAÎNEAU
TID_SANTA_BO_SKIN,BO HO HO HO
TID_SANTA_BO_SKIN_SHOP,BO\nHO HO HO
TID_LOG_SPIKE_SKIN,SPIKE BÛCHE ROYALE
TID_LOG_SPIKE_SKIN_SHOP,SPIKE\nBÛCHE ROYALE
TID_XMAS_GIFT_JACKY_SKIN,JACKY CADEAUX EXPRESS
TID_XMAS_GIFT_JACKY_SKIN_SHOP,JACKY\nCADEAUX EXPRESS
TID_EL_PRIMO_TIGER_SKIN,EL TIGRO
TID_EL_PRIMO_TIGER_SKIN_SHOP,EL TIGRO
TID_EDGAR_SERPENT_SKIN,EDGAR OROCHI
TID_EDGAR_SERPENT_SKIN_SHOP,EDGAR\nOROCHI
TID_DRUNKEN_MASTER_BARLEY_SKIN,BARTABA MAÎTRE KUNG-FU
TID_DRUNKEN_MASTER_BARLEY_SKIN_SHOP,BARTABA\nMAÎTRE KUNG-FU
TID_NIAN_NITA_SKIN,NITA NIAN
TID_NIAN_NITA_SKIN_SHOP,NITA\nNIAN
TID_ROSA_MILITARY_SKIN,MAJOR ROSA
TID_ROSA_MILITARY_SKIN_SHOP,MAJOR\nROSA
TID_RANKED_FRIENDLY_TOGGLE_TITLE,MATCH STAR
TID_RANKED_FRIENDLY_TOGGLE_DESC,Permet d'utiliser le même format que la Coupe star avec choix/interdictions de brawlers et plusieurs rounds.
TID_RANKED_FRIENDLY_BEST_OF_TITLE,NOMBRE DE ROUNDS
TID_RANKED_FRIENDLY_BEST_OF_DESC,Permet de changer le nombre de combats à livrer.
TID_RANKED_FRIENDLY_TIMER_TITLE,DÉLAIS DE PRÉPARATION
TID_RANKED_FRIENDLY_TIMER_DESC,Permet de changer la durée de sélection des brawlers.
TID_RANKED_FRIENDLY_BEST_OF_3,En 3 manches
TID_RANKED_FRIENDLY_BEST_OF_5,En 5 manches
TID_RANKED_FRIENDLY_BEST_OF_7,En 7 manches
TID_RANKED_FRIENDLY_SWAP_BRAWLER_TITLE,CHANGER DE BRAWLER ?
TID_RANKED_FRIENDLY_SWAP_BRAWLER_DESC,Jouer avec :
TID_RANKED_FRIENDLY_TIMER_NORMAL,NORMAL
TID_RANKED_FRIENDLY_TIMER_LONG,"x1,5"
TID_RANKED_FRIENDLY_TIMER_VERY_LONG,x2
TID_SHOP_LNY22_SKINS,Skins Brawl lunaire
TID_SHOP_LNY22_TITLE,BRAWL LUNAIRE
TID_SHOP_LNY22_INFO,Ensemble de skins
TID_CLUB_LEAGUE_TODAYS_TICKETS,TICKETS
TID_CLUB_LEAGUE_TODAYS_TICKETS_COUNT,x<NUM>
TID_CLUB_LEAGUE_TODAYS_TICKETS_TIMER,Temps restant : <TIME>
TID_CLUB_LEAGUE_TODAYS_MAX_POINTS,POINTS MAX
TID_CLUB_LEAGUE_TODAYS_MAX_POINTS_EXTRA_PERCENT,+<PERCENT> %
TID_CLUB_LEAGUE_BONUS_DAY,JOUR BONUS
TID_CLUB_LEAGUE_TROPHY_RESET,Les trophées de club sont réinitialisés à la fin de chaque jour d'événement.
TID_CLUB_LEAGUE_TROPHY_RESET_MESSAGE,Participez aux événements du jour dans la ligue des clubs pour obtenir des trophées de club. Ces trophées sont réinitialisés en fin de journée. Jouez chaque jour pour en faire gagner un maximum à votre club.
TID_EMOTE_BUNDLE_LNY22_PACK,Set d'émotes des skins Brawl lunaire
TID_SKIN_INFO_CAMPAIGN_LUNAR_BRAWL_22,Un skin de saison pour le Brawl lunaire !
TID_EVENT_POPUP_GMV_LABEL_DUEL,1 vs 1
TID_RANKED_FRIENDLY_POWER_MATCH,MATCH STAR AMICAL
TID_RANKED_FRIENDLY_RANDOM_MODE,MODE ALÉATOIRE
TID_RANKED_FRIENDLY_RANDOM_MAP,Carte aléatoire
TID_RANKED_FRIENDLY_SWAP_BRAWLER_REQUEST,DEMANDER
TID_RANKED_FRIENDLY_SWAP,ÉCHANGER
TID_BRAWL_PASS_SEASON_9,ANNÉE DU TIGRE
TID_TAGTEAM_TROPHY_INFO_TITLE,TROPHÉES DE DUELS
TID_TAGTEAM_TROPHY_INFO_LOSE_TITLE,MATCH PERDU
TID_TAGTEAM_TROPHY_INFO_WIN_TITLE,MATCH GAGNÉ
TID_TAGTEAM_TROPHY_INFO_LOSE_INFO,Chaque brawler perd <VALUE> des trophées qu'il aurait perdus lors d'un match normal
TID_TAGTEAM_TROPHY_INFO_WIN_INFO,Chaque brawler gagne <VALUE> des trophées qu'il aurait gagnés lors d'un match normal
TID_TAGTEAM_TROPHY_INFO_WIN_INFO_EXTRA,"Si la somme est inférieure au plus petit nombre de trophées qu'obtiendrait un brawler individuel, la différence est distribuée aléatoirement entre tous les brawlers."
TID_TRUE_GOLD_ROSA_SKIN,ROSA OR MASSIF
TID_TRUE_GOLD_ROSA_SKIN_SHOP,ROSA\nOR MASSIF
TID_TRUE_GOLD_JACKY_SKIN,JACKY OR MASSIF
TID_TRUE_GOLD_JACKY_SKIN_SHOP,JACKY\nOR MASSIF
TID_TRUE_GOLD_LOU_SKIN,LOU OR MASSIF
TID_TRUE_GOLD_LOU_SKIN_SHOP,LOU\nOR MASSIF
TID_TRUE_GOLD_PENNY_SKIN,PENNY OR MASSIF
TID_TRUE_GOLD_PENNY_SKIN_SHOP,PENNY\nOR MASSIF
TID_TRUE_SILVER_ROSA_SKIN,ROSA ARGENT MASSIF
TID_TRUE_SILVER_ROSA_SKIN_SHOP,ROSA\nARGENT MASSIF
TID_TRUE_SILVER_JACKY_SKIN,JACKY ARGENT MASSIF
TID_TRUE_SILVER_JACKY_SKIN_SHOP,JACKY\nARGENT MASSIF
TID_TRUE_SILVER_LOU_SKIN,LOU ARGENT MASSIF
TID_TRUE_SILVER_LOU_SKIN_SHOP,LOU\nARGENT MASSIF
TID_TRUE_SILVER_PENNY_SKIN,PENNY ARGENT MASSIF
TID_TRUE_SILVER_PENNY_SKIN_SHOP,PENNY\nARGENT MASSIF
TID_SKIN_INFO_CAMPAIGN_ANNIVERSARY_2021,Skin anniversaire 2021
TID_REWARD_INFO_RESOURCE_GEARTOKENSDAMAGE,<AMOUNT> jetons de dégâts récupérés
TID_REWARD_INFO_RESOURCE_GEARTOKENSHEAL,<AMOUNT> jetons de soins récupérés
TID_REWARD_INFO_RESOURCE_GEARTOKENSRESISTANCE,<AMOUNT> jetons de résistance récupérés
TID_REWARD_INFO_RESOURCE_GEARTOKENSSHIELD,<AMOUNT> jetons de bouclier récupérés
TID_REWARD_INFO_RESOURCE_GEARTOKENSSPEED,<AMOUNT> jetons de vitesse récupérés
TID_RESOURCE_REVOCATION,Révocation : <NAME> x<AMOUNT>
TID_CLAIM_VOUCHER_POPUP_TEXT,Voulez-vous récupérer la récompense maintenant ?
TID_CLAIM_VOUCHER_POPUP_TITLE,Récupérer la récompense
TID_CLAIM_VOUCHER_BUTTON_CLAIM,Récupérer
TID_CLAIM_VOUCHER_BUTTON_CANCEL,Annuler
TID_SPELL_FACTORY_CLAIM_FAILED_TITLE,Erreur de récupération
TID_SPELL_FACTORY_CLAIM_FAILED_REASON_UNKNOWN,Impossible de récupérer la récompense.
TID_SPELL_FACTORY_CLAIM_FAILED_REASON_ALREADY_CLAIMED,Impossible de récupérer la récompense. Elle a déjà été récupérée.
TID_SPELL_FACTORY_CLAIM_FAILED_REASON_INVALID_CODE,Impossible de récupérer la récompense. Le code n'est pas valide.
TID_SPELL_FACTORY_CLAIM_FAILED_REASON_EXPIRED,Impossible de récupérer la récompense. Elle n'est plus disponible.
TID_RANKED_FRIENDLY_BEST_OF_TOGGLE_TITLE,MEILLEUR RANG
TID_FLEA,EVE
TID_FLEA_SHORT_DESC,DÉGÂTS BRUTS
TID_FLEA_DESC,Eve croit dur comme fer que n'importe qui peut lui être utile... et lui servir de ressource pour ses larves.
TID_FLEA_WEAPON,LANCE-ŒUFS
TID_FLEA_WEAPON_DESC,Eve lance trois œufs en série ; chaque œuf est plus gros et inflige plus de dégâts que le précédent.
TID_FLEA_ULTI,BABY BOOM
TID_FLEA_ULTI_DESC,Eve lance un gros œuf. Il couve un groupe de larves qui s'accrochent aux ennemis et leur infligent des dégâts sur la durée.
TID_SPEC_ABI_FLEA_1,DÉSORDRE NATUREL
TID_SPEC_ABI_FLEA_1_DESC,Inverse l'ordre de grosseur des œufs tirés grâce au lance-œufs.
TID_SPEC_ABI_FLEA_2,SURPRISE !
TID_SPEC_ABI_FLEA_2_DESC,"Toutes les <c00cc00><VALUE1></c> secondes, le prochain gros œuf de son lance-œufs qui touche un ennemi produit une larve."
TID_ACCESSORY_FLEA_JUMP,PROPULSEUR
TID_ACCESSORY_FLEA_JUMP_DESC,Eve s'échappe avec un grand saut et laisse derrière elle une larve.
TID_ACCESSORY_FLEA_SYMBIOSIS,AMOUR MATERNEL
TID_ACCESSORY_FLEA_SYMBIOSIS_DESC,Les larves sortant d'un gros œuf soignent les alliés sur la durée au lieu d'infliger des dégâts aux ennemis.
TID_ACCESSORY_BLOCKED_MISSING_BIG_EGG,Impossible d'activer sans un gros œuf.
TID_ACCESSORY_BLOCKED_BIG_EGG_TOO_FAR,Le gros œuf est trop loin.
TID_BIG_EGG_HEALTH,Santé du gros œuf
TID_HATCHLING_HEALTH,Santé des larves
TID_HATCHLING_DAMAGE,Dégâts des larves
TID_HATCHLING_COUNT,Nombre de larves
TID_ACCESSORY_DUPLICATOR_SWAP,DOUBLURE
TID_ACCESSORY_DUPLICATOR_SWAP_DESC,"Lola et son ego échangent leur place, et Lola récupère <c00cc00><VALUE1></c> points de santé."
TID_ACCESSORY_BLOCKED_EGO_TOO_FAR,L'ego est trop loin.
TID_ACCESSORY_BLOCKED_MISSING_EGO,Impossible d'activer sans l'ego.
TID_GAME_MODE_25,CHASSE OUVERTE
TID_GAME_MODE_25_DESC,Récupérez des points en éliminant les ennemis. La première équipe à atteindre <MAX_SCORE> points remporte le match.
TID_DEATHMATCH_INTRO_TEXT,Éliminez vos adversaires !
TID_NOTIFICATION_DEATHMATCH,Nouvelle carte en mode Chasse ouverte. Gagnez des récompenses !
TID_GAME_MODE_26,CARGAISON
TID_GAME_MODE_26_DESC,"Poussez le wagon de votre équipe en vous tenant près de lui ! La première équipe à amener le wagon jusqu'au but gagne le match. En vous tenant près du wagon de l'équipe adverse, vous pouvez le ralentir. Si le temps est écoulé, l'équipe qui est allée le plus loin l'emporte."
TID_PAYLOAD_INTRO_TEXT,Poussez le wagon !
TID_NOTIFICATION_PAYLOAD,Nouvelle carte en mode Cargaison. Gagnez des récompenses !
TID_ACCESSORY_PERCENTER_LIFESTEAL,POIGNÉE DE PV
TID_ACCESSORY_PERCENTER_LIFESTEAL_DESC,Les tirs de Colette lui permettent de se soigner pendant <c00cc00><VALUE1></c> secondes à hauteur de <c00cc00><VALUE2> %</c> des dégâts infligés.
TID_ACCESSORY_BASEBALL_STICKY,SUPER GLUE
TID_ACCESSORY_BASEBALL_STICKY_DESC,La prochaine chewing-balle de Billie ralentit les ennemis touchés pendant <c00cc00><VALUE1></c> secondes.
TID_ACCESSORY_MUMMY_ACID,ACIDE EN SPRAY
TID_ACCESSORY_MUMMY_ACID_DESC,"Le spray d'Eliz@ traverse les murs, mais inflige <ccc0000><VALUE1> %</c> de dégâts en moins."
TID_FIRST_BLOOD,Première élimination\n<name> !
TID_KILL_NUMBER_OWN,Encore 4 éliminations !
TID_KILL_NUMBER_OPPONENT,Encore 4 éliminations pour vos adversaires !
TID_ONE_POINT_FROM_VICTORY,Encore 1 élimination avant la victoire !
TID_OPPONENT_ONE_POINT_FROM_VICTORY,Encore 1 élimination avant la défaite !
TID_VICTORY_MATCH_OVER,VICTOIRE !\nMatch terminé
TID_LOSS_MATCH_OVER,DÉFAITE !\nMatch terminé
TID_SKIN_INFO_CAMPAIGN_LUNAR_BRAWL_2022,Skin du Brawl lunaire 2022
TID_LOGIN_CALENDAR_LEFT_TITLE,Série de cadeaux journaliers
TID_LOGIN_CALENDAR_LEFT_SUBTITLE,<cfffc11>Connectez-vous chaque jour pendant 15 jours</c> pour récupérer des <cfffc11>cadeaux</c> !
TID_LOGIN_CALENDAR_RIGHT_TITLE,RÉCOMPENSES DU JOUR
TID_LOGIN_CALENDAR_BUTTON_CLAIM,RÉCUPÉRER
TID_LOGIN_CALENDAR_BUTTON_CLOSE,FERMER
TID_LOGIN_CALENDAR_AVAILABLE_IN_TIMER,Disponible : <TIME>
TID_LOGIN_CALENDAR_CARD_DAY_NUM,JOUR <NUM>
TID_LOGIN_CALENDAR_CARD_AVAILABLE_IN_TIMER,Disponible : <TIME>
TID_LOGIN_CALENDAR_CARD_TIME_TO_CLAIM,À récupérer : <TIME>
TID_LOGIN_CALENDAR_REWARD_BRAWLER_CHOICE,BRAWLER AU CHOIX
TID_LOGIN_CALENDAR_REWARD_LEVEL_UPGRADE,BRAWLER\nÀ AMÉLIORER
TID_LOGIN_CALENDAR_REWARD_PIN,NOUVELLE ÉMOTE
TID_LOGIN_CALENDAR_REWARD_SKIN,NOUVEAU SKIN
TID_LOGIN_CALENDAR_REWARD_GADGET_CHOICE,GADGET AU CHOIX
TID_LOGIN_CALENDAR_REWARD_PIN_X2,2 NOUVELLES ÉMOTES
TID_LOGIN_CALENDAR_REWARD_STARPOWER_CHOICE,POUVOIR STAR AU CHOIX
TID_LOGIN_CALENDAR_REWARD_DESC_BRAWLER_CHOICE,Débloquez au choix <HERONAME1> ou <HERONAME2>.
TID_LOGIN_CALENDAR_REWARD_DESC_LEVEL_UPGRADE,Améliorez <HERONAME> au niveau <VALUE> de pouvoir.
TID_LOGIN_CALENDAR_REWARD_DESC_PIN,<VALUE1> émote <VALUE2>/<VALUE3>. Utilisez les émotes au combat !
TID_LOGIN_CALENDAR_REWARD_DESC_SKIN,Personnalisez <VALUE> avec ce nouveau skin.
TID_LOGIN_CALENDAR_REWARD_DESC_GADGET_CHOICE,Choisissez un gadget pour <VALUE>. Les gadgets peuvent être utilisés jusqu'à 3 fois au combat !
TID_LOGIN_CALENDAR_REWARD_DESC_PIN_X2,Recevez 2 nouvelles émotes !
TID_LOGIN_CALENDAR_REWARD_DESC_STARPOWER_CHOICE,Choisissez un pouvoir star pour <VALUE>. Les pouvoirs star donnent à vos brawlers des capacités passives.
TID_LOGIN_CALENDAR_ERROR_REWARD_EXPIRED,La récompense a expiré.
TID_CHINA_PRIVACY_SETTINGS_BUTTON,Paramètres de confidentialité
TID_CHINA_PRIVACY_SETTINGS_TITLE,PARAMÈTRES DE CONFIDENTIALITÉ
TID_CHINA_PRIVACY_HIDE_IN_LEADERBOARDS,CACHER DANS LE CLASSEMENT
TID_ACCESSORY_CROSS_BOMBER_BURST,CHAÎNE DE MONTAGE
TID_ACCESSORY_CROSS_BOMBER_BURST_DESC,La prochaine attaque de Grom lance <c00cc00><VALUE1></c> Bud les uns à la suite des autres.
TID_ACCESSORY_SNAKE_OIL_SPREAD,INJECTIONS BOOSTÉES
TID_ACCESSORY_SNAKE_OIL_SPREAD_DESC,La prochaine attaque de Byron lance <c00cc00><VALUE1></c> fléchettes au lieu d'une. Chacune inflige <ccc0000><VALUE2> %</c> moins de dégâts et restaure <ccc0000><VALUE3> %</c> moins de points de santé.
TID_GEMGRAB_48,Plaines de saphir
TID_ACCESSORY_STICKY_BOMB_VISION,RÉSIDUS CHIMIQUES
TID_ACCESSORY_STICKY_BOMB_VISION_DESC,La prochaine bombe gluante de Squeak répand des résidus chimiques qui ralentissent les adversaires et permettent aux équipiers de voir dans les buissons pendant <c00cc00><VALUE1></c> secondes.
TID_ACCESSORY_ELECTRO_SNIPER_BOUNCE,GÉNÉRATEUR MAGNÉTIQUE
TID_ACCESSORY_ELECTRO_SNIPER_BOUNCE_DESC,La prochaine décharge électrique de Belle rebondit contre les murs.
TID_TUTORIAL_SD_FIRSTBATTLE,"Le dernier brawler en jeu l'emporte ! Récupérez des cubes de pouvoir dans les boîtes pour multiplier votre puissance. Le brouillard empoisonné se rapproche, alors ne traînez pas !"
TID_ACCESSORY_KICKER_DUDE_SWEEP,SEMELLES EN ACIER
TID_ACCESSORY_KICKER_DUDE_SWEEP_DESC,"Fang tournoie et frappe tous les ennemis autour de lui, les étourdissant pendant <c00cc00><VALUE1></c> secondes."
TID_TDM_30_SECONDS,PLUS QUE 30 SECONDES !
TID_TDM_DOUBLE_TAKEDOWN,DOUBLÉ !
TID_TDM_TEAM_TAKEDOWN,TRAVAIL D'ÉQUIPE !
TID_ACCESSORY_KNIGHT_RAGE,BANANE TROP MÛRE
TID_ACCESSORY_KNIGHT_RAGE_DESC,Ash sacrifie <ccc0000><VALUE1> %</c> de sa santé pour gagner <c00cc00><VALUE2> %</c> de rage.
TID_ACCESSORY_BLOCKED_REQUIRES_HEALTH,Il vous faut plus de santé.
TID_ACCESSORY_BLOCKED_RAGE_ALREADY_FULL,Le niveau de rage est déjà au maximum.
TID_STAT_BIG_EGG_DAMAGE,Dégâts du gros œuf
TID_TUTORIAL_SD_FIRST,Île d'entraînement
TID_OVERTIME_PAYLOAD,Temps additionnel !\nLes wagons vont plus vite !
TID_GATCHA_SCREEN_WCPP_DROP_TITLE,POINTS DE POUVOIR
TID_GATCHA_SCREEN_WCPP_DROP_DESC,Choisissez un brawler après avoir récupéré toutes les récompenses.
TID_EMOTE_BUNDLE_BIODOME_PACK,Set d'émotes des skins biodôme
TID_SHOP_BIODOME_SKINS,Skins biodôme
TID_SHOP_BIODOME_TITLE,BIODÔME
TID_SHOP_BIODOME_INFO,Ensemble de skins
TID_SKIN_INFO_CAMPAIGN_BIODOME,Skin biodôme
TID_LOGIN_CALENDAR_RIGHT_TITLE_WAIT,PROCHAINE RÉCOMPENSE
TID_LOGIN_CALENDAR_REWARD_BRAWLER,NOUVEAU BRAWLER
TID_LOGIN_CALENDAR_NOTIFICATIONS_TITLE,Notification de récompense
TID_LOGIN_CALENDAR_NOTIFICATIONS_DESCRIPTION,Recevez une notification dès qu'une récompense est disponible !
TID_LOGIN_CALENDAR_NOTIFICATIONS_DECLINE,PLUS TARD
TID_LOGIN_CALENDAR_NOTIFICATIONS_ACCEPT,ACTIVER
TID_LOGIN_CALENDAR_WARNING,N'oubliez pas de vous connecter pour le jour <VALUE> ou vous manquerez les récompenses restantes !
TID_LOGIN_CALENDAR_TIP_TITLE,Un petit conseil
TID_LOGIN_CALENDAR_TIP_SKINS,Utilisez le bouton des skins lorsque vous choisissez Shelly pour modifier son apparence.
TID_LOGIN_CALENDAR_TIP_PINS,Utilisez des émotes au combat !
TID_LOGIN_CALENDAR_TIP_GADGET,Les gadgets peuvent être utilisés jusqu'à 3 fois au combat !
TID_LOGIN_CALENDAR_TIP_STAR_POWER,Les pouvoirs star donnent à vos brawlers des capacités passives.
TID_LOGIN_CALENDAR_PINS_DESCRIPTION,Prochaine émote disponible le jour <VALUE>.\nConnectez-vous tous les jours pour compléter la collection.
TID_LOGIN_CALENDAR_BUTTON_TITLE,Prochain cadeau journalier
TID_LOGIN_CALENDAR_REMINDER_1_TITLE,Récompenses gratuites pour <HERONAME> pendant 14 jours.
TID_LOGIN_CALENDAR_REMINDER_1_DESCRIPTION,Boostez la progression pour <HERONAME> et collectionnez des récompenses géniales en vous connectant chaque jour !
TID_LOGIN_CALENDAR_REMINDER_1_BUTTON,Suiv.
TID_LOGIN_CALENDAR_REMINDER_2_TITLE,Brawler <cff92f9>épique</c> gratuit le jour 15
TID_LOGIN_CALENDAR_REMINDER_2_DESCRIPTION,Connectez-vous tous les jours pour récupérer toutes les récompenses !
TID_LOGIN_CALENDAR_REMINDER_2_BUTTON,C'est parti !
TID_LOGIN_CALENDAR_REWARD_DESC_GADGET,Débloquez le gadget <VALUE> pour <HERONAME>. Les gadgets peuvent être utilisés jusqu'à 3 fois au combat !
TID_LOGIN_CALENDAR_REWARD_DESC_STARPOWER,Débloquez le pouvoir star <VALUE> pour <HERONAME>. Les pouvoirs star donnent à vos brawlers des capacités passives.
TID_LOGIN_CALENDAR_SCREEN_BRAWLER_CHOICE_TAGLINE_1,Fusil double
TID_LOGIN_CALENDAR_SCREEN_BRAWLER_CHOICE_TAGLINE_2,Dégâts de zone
TID_LOGIN_CALENDAR_CHOICE_OR,OU
TID_LOGIN_CALENDAR_SCREEN_UPGRADE_TITLE,<HERONAME> AMÉLIORÉ(E)
TID_LOGIN_CALENDAR_SCREEN_UPGRADE_ATTACK_DAMAGE,Dégâts d'attaque
TID_LOGIN_CALENDAR_SCREEN_UPGRADE_SUPER_DAMAGE,Dégâts du super
TID_LOGIN_CALENDAR_SCREEN_PINS_TITLE,ÉMOTES POUR <HERONAME>
TID_LOGIN_CALENDAR_SCREEN_PINS_COLLECTED,<VALUE1>/<VALUE2> récupérée(s)
TID_LOGIN_CALENDAR_BUTTON_CHOOSE,CHOISIR
TID_LOGIN_CALENDAR_REWARD_DESC_BRAWLER,Débloquer <HERONAME>
TID_DOCTOR_EDGAR_SKIN,DOCTEUR EDGAR
TID_DOCTOR_EDGAR_SKIN_SHOP,DOCTEUR\nEDGAR
TID_FIREFLY_RICO_SKIN,RICOCHET LUCIOLE
TID_FIREFLY_RICO_SKIN_SHOP,RICOCHET\nLUCIOLE
TID_STAG_BEETLE_MEG_SKIN,MEG SCARABÉE
TID_STAG_BEETLE_MEG_SKIN_SHOP,MEG\nSCARABÉE
TID_SAVAGE_BULL_SKIN,BULL LION
TID_SAVAGE_BULL_SKIN_SHOP,BULL\nLION
TID_WASP_BO_SKIN,BO FRELON
TID_WASP_BO_SKIN_SHOP,BO\nFRELON
TID_MR_FLY_SKIN,M. MOUCHE
TID_MR_FLY_SKIN_SHOP,M. MOUCHE
TID_BUNNY_GROM_SKIN,GROM DE PÂQUES
TID_BUNNY_GROM_SKIN_SHOP,GROM\nDE PÂQUES
TID_MANTIS_ROSA_SKIN,ROSA MANTE RELIGIEUSE
TID_MANTIS_ROSA_SKIN_SHOP,ROSA\nMANTE RELIGIEUSE
TID_SPIKY_EVE_SKIN,EVE CUIRASSÉE
TID_SPIKY_EVE_SKIN_SHOP,EVE\nCUIRASSÉE
TID_CORRUPTED_SPROUT_SKIN,WALLY MUTANT
TID_CORRUPTED_SPROUT_SKIN_SHOP,WALLY\nMUTANT
TID_IVY_BELLE_SKIN,BELLE PLANTE
TID_IVY_BELLE_SKIN_SHOP,BELLE\nPLANTE
TID_TRUE_GOLD_SPROUT_SKIN,WALLY OR MASSIF
TID_TRUE_GOLD_SPROUT_SKIN_SHOP,WALLY\nOR MASSIF
TID_TRUE_GOLD_SURGE_SKIN,SURGE OR MASSIF
TID_TRUE_GOLD_SURGE_SKIN_SHOP,SURGE\nOR MASSIF
TID_TRUE_GOLD_RUFFS_SKIN,MÉDOR OR MASSIF
TID_TRUE_GOLD_RUFFS_SKIN_SHOP,MÉDOR\nOR MASSIF
TID_TRUE_GOLD_BUZZ_SKIN,BUZZ OR MASSIF
TID_TRUE_GOLD_BUZZ_SKIN_SHOP,BUZZ\nOR MASSIF
TID_TRUE_SILVER_SPROUT_SKIN,WALLY ARGENT MASSIF
TID_TRUE_SILVER_SPROUT_SKIN_SHOP,WALLY\nARGENT MASSIF
TID_TRUE_SILVER_SURGE_SKIN,SURGE ARGENT MASSIF
TID_TRUE_SILVER_SURGE_SKIN_SHOP,SURGE\nARGENT MASSIF
TID_TRUE_SILVER_RUFFS_SKIN,MÉDOR ARGENT MASSIF
TID_TRUE_SILVER_RUFFS_SKIN_SHOP,MÉDOR\nARGENT MASSIF
TID_TRUE_SILVER_BUZZ_SKIN,BUZZ ARGENT MASSIF
TID_TRUE_SILVER_BUZZ_SKIN_SHOP,BUZZ\nARGENT MASSIF
TID_DEATHMATCH_1,Damnation éternelle
TID_DEATHMATCH_2,Site de camping
TID_DEATHMATCH_3,Tirs amicaux
TID_DEATHMATCH_4,Échange de translocateur
TID_DEATHMATCH_5,Paradis de l'éradicateur
TID_DEATHMATCH_6,Brindille tordue
TID_DEATHMATCH_7,Dégât de quad
TID_PAYLOAD_5,Retraite
TID_PAYLOAD_7,Chargement
TID_PAYLOAD_8,Force majeure
TID_PAYLOAD_9,Facture de trajet
TID_PAYLOAD_10,Contenance cubique
TID_PAYLOAD_13,Dégâts dissimulés
TID_PAYLOAD_15,Livraison spéciale
TID_BRAWL_PASS_SEASON_10,LE BIODÔME
TID_DEATHMATCH_8,Strafe-jumping
TID_CLUB_LEAGUE_TIE_BREAKER_TITLE,RÈGLES DE DÉPARTAGE
TID_CLUB_LEAGUE_TIE_BREAKER_DESCRIPTION,RÈGLES DE DÉPARTAGE\n\n1. Points de club\n2. Trophées de club (total)\n3. Tickets utilisés (total)\n4. Nombre de membres actifs\n5. Premier changement de résultat\n
TID_GEMGRAB_49,Espace ouvert
TID_BRAWLBALL_47,Désaligné
TID_KNOCKOUT_16,Bord de rivière
TID_KNOCKOUT_17,Sources abondantes
TID_HOTZONE_32,L'autre côté
TID_BRAWLBALL_48,Brushing professionnel
TID_GEMGRAB_50,Échange de gemmes
TID_GEMGRAB_51,Forts opposés
TID_SHOWDOWN_69,Canyon à flots
TID_SHOWDOWN_70,Pompes funèbres
TID_RANKED_BATTLE_END_EPIC,Victoire épique !
