Name,FileName,StartFrame,EndFrame,FaceFreezeFrame,Speed,TransitionInMs,TransitionOutMs,AutoFadeMs,Looping,Priority
GromLose,grom_lose.glb,1,80,,,,300,300,,5
GromLoseloop,grom_loseloop.glb,1,43,,,100,100,,true,1
GromProfile,grom_idle.glb,1,1,,,,,,true,5
EnragerSnakeIdle,edgar_serpent_idle.glb,1,44,-1,,100,100,,true,
EnragerSnakeWalk,edgar_serpent_walk.glb,1,21,-1,,100,100,,true,1
EnragerSnakeAttack,edgar_serpent_attack.glb,1,5,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
EnragerSnakeSuper,edgar_serpent_super.glb,5,50,-1,,,250,250,,3
EnragerSnakeRecoil,edgar_serpent_attack.glb,6,30,-1,,,200,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
EnragerSnakePushback,edgar_serpent_pushback.glb,,10,-1,,50,100,100,,5
EnragerSnakeWin,edgar_serpent_win.glb,,128,-1,,,,,,
EnragerSnakeWinloop,edgar_serpent_win.glb,129,193,-1,,,,,true,
EnragerSnakeLose,edgar_serpent_lose.glb,,101,-1,,,,,,
EnragerSnakeLoseloop,edgar_serpent_lose.glb,102,250,-1,,,,,true,
EnragerSnakeProfile,edgar_serpent_portrait.glb,,,-1,,,,,true,
CactusLogIdle,spike_log_win_idlebreaker.glb,,-1,,,100,100,,true,
CactusLogWalk,spike_log_walk.glb,,-1,,,100,100,,true,1
CactusLogPrimary,spike_log_attack.glb,8,20,,,,,100,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
CactusLogSecondary,spike_log_attack.glb,5,20,,,,,100,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
CactusLogRecoil,spike_log_attack.glb,8,20,,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
CactusLogRecoil2,spike_log_attack.glb,5,20,,,,,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
CactusLogReload,spike_log_idle.glb,1,2,,,200,200,200,,5
CactusLogWin,spike_log_win.glb,1,43,,,,,,,5
CactusLogWinloop,spike_log_win.glb,43,63,,,,,,true,1
CactusLogLose,spike_log_lose.glb,1,79,,,,,,,5
CactusLogLoseloop,spike_log_lose.glb,80,-1,,,,,,true,1
CactusLogProfile,spike_log_win.glb,34,34,,,,,,,5
BarkeepDrunkenIdle,barley_drunkenmaster_win_balance.glb,,-1,,,100,100,250,true,
BarkeepDrunkenWalk,barley_drunkenmaster_walk.glb,,19,,120,100,100,,true,1
BarkeepDrunkenPrimary,barley_drunkenmaster_attack.glb,3,12,,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
BarkeepDrunkenSecondary,barley_drunkenmaster_attack.glb,,-1,,,100,50,200,true,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
BarkeepDrunkenRecoil,barley_drunkenmaster_attack.glb,3,12,,,10,10,10,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BarkeepDrunkenReload,barley_drunkenmaster_reload.glb,,17,,,200,200,200,,hips_s#2+L_upperLeg_s#0+R_upperLeg_s#0
BarkeepDrunkenPushback,barley_drunkenmaster_knockback.glb,,8,,,100,100,100,,5
BarkeepDrunkenWin,barley_drunkenmaster_win.glb,,214,,,50,250,250,,
BarkeepDrunkenWinloop,barley_drunkenmaster_win_balance.glb,,107,,,25,,,true,
BarkeepDrunkenLose,barley_drunkenmaster_lose.glb,,190,,130,,,38,,
BarkeepDrunkenLoseloop,barley_drunkenmaster_lose.glb,138,191,,120,,,,true,
BarkeepDrunkenWinidleloop,barley_drunkenmaster_win_balance.glb,,107,,,,,,true,
BarkeepDrunkenProfile,barley_drunkenmaster_win.glb,212,212,,,,,,,
BarkeepDrunkenIntro,barley_intro_pose.scw,,,,,,,,,
DrillerGiftIdle,jacky_gift_express_idle.glb,1,45,,,100,100,,true,
DrillerGiftWalk,jacky_gift_express_walk.glb,1,23,,,100,100,,true,1
DrillerGiftAttack,jacky_gift_express_attack.glb,6,20,,,,,,,3
DrillerGiftSuper,jacky_gift_express_super.glb,1,-1,,120,,,83,true,3
DrillerGiftRecoil,jacky_gift_express_attack.glb,6,20,,,,,100,,4
DrillerGiftSuperRecoil,jacky_gift_express_super.glb,1,-1,,120,,,83,true,4
DrillerGiftHappy,jacky_gift_express_win.glb,,122,,,100,,,,
DrillerGiftHappyLoop,jacky_gift_express_win.glb,123,171,,,,,,true,
DrillerGiftLose,jacky_gift_express_lose.glb,,-1,,200,,,,,
DrillerGiftLoseloop,jacky_gift_express_lose.glb,80,-1,,,,,,true,
DrillerGiftPortrait,jacky_gift_express_win.glb,1,1,,,,,,,
DrillerGiftIntro,jacky_intro_pose.glb,,-1,,,,,,,
LuchadorTigerIdle,primo_tiger_idle.glb,1,49,,,200,200,,true,
LuchadorTigerWalk,primo_tiger_walk.glb,1,27,,120,150,150,,true,1
LuchadorTigerPrimary,primo_tiger_attack.glb,,5,,,1,100,50,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
LuchadorTigerSecondary,primo_tiger_super.glb,,-1,,,100,100,,,5
LuchadorTigerRecoil,primo_tiger_attack.glb,5,12,,,,,50,,hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0
LuchadorTigerRecoil2,primo_tiger_attack.glb,16,24,,,,,50,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
LuchadorTigerPushback,primo_tiger_idle.glb,,20,,,100,100,400,,5
LuchadorTigerWin,primo_tiger_win.glb,1,98,,,,,,,5
LuchadorTigerWinloop,primo_tiger_win.glb,99,129,,,,,,true,1
LuchadorTigerLose,primo_tiger_lose.glb,1,133,,,,,200,,5
LuchadorTigerLoseloop,primo_tiger_lose.glb,134,164,,,,,,true,1
LuchadorTigerProfile,primo_portrait.scw,1,1,,,,,,true,5
LuchadorTigerIntro,primo_intro_pose.scw,,,,,,,,,
BowDudeSantaIdle,bo_santa_idle.glb,1,29,,,100,100,,true,
BowDudeSantaWalk,bo_santa_walk.glb,1,20,,,100,100,,true,1
BowDudeSantaAttack,bo_santa_attack.glb,1,12,,,50,50,350,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BowDudeSantaSecondary,bo_ult.scw,1,12,,,50,50,350,true,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BowDudeSantaRecoil,bo_santa_attack.glb,13,30,,,50,50,350,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BowDudeSantaRecoil2,bo_ult.scw,13,30,,,50,50,350,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
BowDudeSantaWin,bo_santa_win.glb,,157,,,100,,,,
BowDudeSantaWinloop,bo_santa_win.glb,158,239,,,,,,true,
BowDudeSantaLose,bo_santa_lose.glb,1,97,,,,,,,
BowDudeSantaLoseloop,bo_santa_lose.glb,98,196,,,,,,true,
BowDudeSantaProfile,bo_santa_idle.glb,1,1,,,,,,,
AssaultShotgunSledIdle,griff_sled_idle.glb,,38,-1,,100,100,,true,
AssaultShotgunSledWalk,griff_sled_walk.glb,,-1,-1,,100,100,,true,
AssaultShotgunSledAttack,griff_sled_attack.glb,,3,-1,,,,,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
AssaultShotgunSledRecoil,griff_sled_attack.glb,4,-1,-1,,,100,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
AssaultShotgunSledWin,griff_sled_win.glb,,177,-1,,,,,,
AssaultShotgunSledWinloop,griff_sled_win.glb,178,298,-1,,,,,true,
AssaultShotgunSledLose,griff_sled_lose.glb,,116,-1,,50,,,,
AssaultShotgunSledLoseloop,griff_sled_lose.glb,117,159,-1,,,,,true,
AssaultShotgunSledPortrait,griff_sled_win.glb,298,-1,-1,,,,,true,
FangAttack,fang_attack.glb,,5,,,,,,,3
FangRecoil,fang_attack.glb,,25,,,,,100,,4
FangSuper,fang_attack.glb,10,13,,,,100,50,true,3
FangWalk,fang_walk.glb,,-1,-1,,100,100,,true,1
FangIdle,fang_idle.glb,,-1,-1,,100,100,,true,
LuchadorCorazonIdle,primo_corazon_idle.glb,1,49,,,200,200,,true,
LuchadorCorazonWalk,primo_corazon_walk.glb,1,27,,120,150,150,,true,1
LuchadorCorazonPrimary,primo_rey_attack.scw,,5,,,1,100,50,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
LuchadorCorazonSecondary,primo_rey_super.scw,,-1,,,100,100,,,5
LuchadorCorazonRecoil,primo_rey_attack.scw,5,12,,,,,50,,hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0
LuchadorCorazonRecoil2,primo_rey_attack.scw,16,24,,,,,50,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
LuchadorCorazonPushback,primo_corazon_idle.glb,,20,,,100,100,400,,5
LuchadorCorazonWin,primo_corazon_win.glb,1,111,,,,,,,5
LuchadorCorazonWinloop,primo_corazon_win.glb,112,-1,,,,,,true,1
LuchadorCorazonLose,primo_lose.scw,1,41,,,,,200,,5
LuchadorCorazonLoseloop,primo_lose.scw,42,89,,,,,,true,1
LuchadorCorazonProfile,primo_corazon_win.glb,154,154,,,,,,true,5
LuchadorCorazonIntro,primo_intro_pose.scw,,,,,,,,,
KickerDudeFuriousIdle,fang_fireball_idle.glb,,-1,-1,,100,100,,true,
KickerDudeFuriousWalk,fang_fireball_walk.glb,,-1,-1,,100,100,,true,1
KickerDudeFuriousAttack,fang_fireball_attack.glb,,5,,,,,,,3
KickerDudeFuriousSuper,fang_fireball_attack.glb,10,13,,,,100,50,true,3
KickerDudeFuriousRecoil,fang_fireball_attack.glb,,25,,,,,100,,4
FangWin,fang_win.glb,,178,-1,,,,,,
FangWinloop,fang_win.glb,179,-1,-1,,,,,true,
FangLose,fang_lose.glb,,96,-1,,,,,,
FangLoseloop,fang_lose.glb,97,-1,-1,,,,,true,
KickerDudeFuriousWin,fang_fireball_win.glb,,91,-1,,,,,,
KickerDudeFuriousWinloop,fang_fireball_win.glb,92,141,-1,,,,,true,
KickerDudeFuriousLose,fang_fireball_lose.glb,,145,-1,,,,,,
KickerDudeFuriousLoseloop,fang_fireball_lose.glb,146,168,-1,,,,,true,
ShamanDragonIdle,nita_nian_idle.glb,1,34,,,100,100,,true,
ShamanDragonWalk,nita_nian_walk.glb,1,29,,170,100,100,,true,1
ShamanDragonAttack,nita_nian_attack.glb,3,26,,,,,200,,spine_lower_s#4
ShamanDragonSecondary,nita_nian_attack.glb,3,26,,,,,200,,spine_lower_s#4
ShamanDragonRecoil,nita_nian_attack.glb,3,26,,,,,200,,spine_lower_s#4
ShamanDragonReload,nita_nian_idle.glb,,-1,,,,,100,,ChestBone#2
ShamanDragonPushback,nita_nian_pushback.glb,,-1,,,100,100,100,,5
ShamanDragonWin,nita_nian_win.glb,1,79,,,,,,,5
ShamanDragonWinloop,nita_nian_win.glb,80,113,,,,,,true,1
ShamanDragonLose,nita_nian_lose.glb,1,30,,,,,,,5
ShamanDragonLoseloop,nita_nian_lose.glb,30,35,,,,,,true,1
ShamanDragonProfile,nita_nian_win.glb,88,88,,,,,,,5
ShamanPetDragonIdle,bear_shiba_idle.scw,1,59,,,100,100,,true,
ShamanPetDragonBearWalk,nita_bear_walk.scw,1,40,,170,100,100,,true,1
ShamanPetDragonBearAttack,nita_bear_attack.scw,-1,-1,,,100,200,150,,spine_lower_s#4
ShamanPetDragonBearRecoil,nita_bear_attack.scw,-1,-1,,,1,1,50,,spine_lower_s#4
ShamanPetDragonBearPushback,nita_bear_idle.scw,-1,-1,,,200,300,500,,5
RosaBPIdle,rosa_sergeant_idle.glb,1,25,,,100,100,,true,
RosaBPWalk,rosa_sergeant_walk.glb,1,24,,,100,100,,true,1
RosaBPAttack,rosa_sergeant_attack.glb,1,11,,,100,100,50,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
RosaBPAttackRecoil,rosa_sergeant_attack.glb,12,19,,,1,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
RosaBPAttackRecoil2,rosa_sergeant_attack.glb,20,28,,,1,100,100,,hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0
RosaBPUltRecoil,rosa_sergeant_ult.glb,,30,,,1,100,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
RosaBPUltRecoil2,rosa_sergeant_detransform.glb,,-1,,,1,100,200,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
RosaBPWin,rosa_sergeant_win.glb,1,130,,,100,200,500,,
RosaBPWinloop,rosa_sergeant_win.glb,131,159,,,500,100,300,true,
RosaBPLose,rosa_sergeant_lose.glb,1,49,,,100,100,200,,
RosaBPLoseloop,rosa_sergeant_lose.glb,50,79,,,1,100,200,true,
RosaBPProfile,rosa_sergeant_idle.glb,1,1,,,,,,true,
KickerDudeFuriousPortrait,fang_fireball_portrait.glb,,-1,-1,,,,,,
FangPortrait,fang_portrait.glb,-1,-1,-1,,,,,,
RosaBPIdle_transform,rosa_sergeant_idle_transform.glb,1,25,,,100,100,,true,
RosaBPWalk_transform,rosa_sergeant_walk_transform.glb,1,24,,,100,100,,true,1
RosaBPAttack_transform,rosa_sergeant_attack_transform.glb,1,38,,,100,100,50,,hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0
RosaBPAttackRecoil_transform,rosa_sergeant_attack_transform.glb,,21,,,1,100,100,,hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0
RosaBPAttackRecoil2_transform,rosa_sergeant_attack_transform.glb,20,28,,,1,100,100,,hips_s#5+L_upperLeg_s#0+R_upperLeg_s#0
TntDudeRetroIdle,dynamike_retro_anim_idle.glb,,-1,,,100,100,,true,0
TntDudeRetroWalk,dynamike_retro_anim_walk.glb,1,29,,150,100,100,,true,1
TntDudeRetroPrimary,dynamike_retro_anim_attack.glb,1,5,,,,,10,,hips_s#3
TntDudeRetroSecondary,dynamike_retro_anim_super.glb,1,5,,,,,10,,hips_s#3
TntDudeRetroRecoil,dynamike_retro_anim_attack.glb,5,20,,,,,100,,hips_s#4
TntDudeRetroUlti,dynamike_retro_anim_super.glb,5,20,,,,,100,,hips_s#4
TntDudeRetroReload,dynamike_retro_anim_walk.glb,1,5,,150,66,66,6,,spine_lower_s#0
TntDudeRetroPushback,dynamike_retro_anim_pushback.glb,,-1,,,100,100,100,,5
TntDudeRetroWin,dynamike_retro_anim_win.glb,1,88,,,,,,,
TntDudeRetroWinloop,dynamike_retro_anim_win.glb,60,87,,80,,,,true,
TntDudeRetroLose,dynamike_lose.scw,,50,,,,,,,
TntDudeRetroLoseloop,dynamike_lose.scw,41,50,,,,,,true,
TntDudeRetroProfile,dynamike_retro_anim_idle.glb,20,20,,,,,,true,
