"Name","Conf","Disabled","Campaigns","IconOverride","SkinGroupId","ObtainType","ObtainTypeCN","LastChance","MasterSkin","PetSkin","PetSkin2","PriceClubCoins","PriceStarPoints","PriceBling","PriceGems","DiscountPriceGems","PriceCoins","Rarity","TID","ShopTID","Features","CommunityCredit","MaterialsFile","BlueTexture","RedTexture","BlueSpecular","RedSpecular","OutlineShader","PackOfferAnimOverride","BattleIntroXOffset","BattleIntroZOffset","BattleIntroVFX","DisableCatalogRelease","CatalogPreRequirementSkin","CatalogNewDaysAdjustment","NotInCatalogTID"
"SilencerOni","SilencerOni","","MASKS","emoji_otis_mask","","","","","","","","","","5000","149","","","EPIC","TID_ONI_OTIS_SKIN","TID_ONI_OTIS_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","otis_oni_tex.pvr","otis_oni_tex.pvr","otis_oni_tex.pvr","otis_oni_tex.pvr","","","","","","","","",""
"TntDudeTengu","TntDudeTengu","","MASKS","emoji_dynamike_mask","","","","","","","","","","5000","149","","","EPIC","TID_TENGU_MIKE_SKIN","TID_TENGU_MIKE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","dynamike_tengu_tex.pvr+hue(masks/dynamike/dynamike_red_blue_msk.png,221.860001)","dynamike_tengu_tex.pvr","dynamike_tengu_tex.pvr+hue(masks/dynamike/dynamike_red_blue_msk.png,213.488007)","dynamike_tengu_tex.pvr","","","","","","","","",""
"SilencerOniAddonStarfish","SilencerOniAddonStarfish","","","","","","","","","","","","","","","","","","","","","","","otis_oni_tex.pvr","otis_oni_tex.pvr","otis_oni_tex.pvr","otis_oni_tex.pvr","","","","","","","","",""
"DoorManDetective","DoorManDetective","","HUB","emoji_gray_detective","","","","","","","","","","2750","79","","","SUPER_RARE","TID_DETECTIVE_GRAY_SKIN","TID_DETECTIVE_GRAY_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","gray_investigator_tex.pvr","gray_investigator_tex.pvr","gray_investigator_tex.pvr","gray_investigator_tex.pvr","","","-200","","","","","",""
"BullDudeAlleycat","BullDudeAlleycat","","HUB","emoji_bull_alleycat","","","","","","","","","","5000","149","","","EPIC","TID_ALLEYCAT_BULL_SKIN","TID_ALLEYCAT_BULL_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","bull_alleycat_tex.pvr","bull_alleycat_tex.pvr","bull_alleycat_tex.pvr","bull_alleycat_tex.pvr","","","","","","","","",""
"SniperMariposa","SniperMariposa","","RANKED_OLD","","","3","3","","","","","","","5000","149","","","EPIC","TID_MARIPOSA_PIPER_SKIN","TID_MARIPOSA_PIPER_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","piper_noir_tex.pvr","piper_noir_tex.pvr","piper_noir_tex.pvr","piper_noir_tex.pvr","","","-200","-100","","","","",""
"SplitterDefault","SplitterDefault","","","","","","","","","SplitterLegsDefault","","","","","","","","","","","","","","rt_tex.pvr","rt_tex.pvr","rt_tex.pvr","rt_tex.pvr","","","","","","","","",""
"SplitterLegsDefault","SplitterLegsDefault","","","","","","","","","","","","","","","","","","","","","","","rt_tex.pvr","rt_tex.pvr","rt_tex.pvr","rt_tex.pvr","","","","","","","","",""
"PuppeteerDefault","PuppeteerDefault","","","","","","","","","","","","","","","","","","","","","","","willow_tex.pvr","willow_tex.pvr","willow_tex.pvr","willow_tex.pvr","","","","","","","","",""
"LuchadorButler","LuchadorButler","","BRAWLPASS","emoji_primo_waiter","","3","3","","","","","","","2750","79","","","SUPER_RARE","TID_EL_MAYORDOMO_SKIN","TID_EL_MAYORDOMO_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","primo_el_butler_tex.pvr","primo_el_butler_tex.pvr","primo_el_butler_tex.pvr","primo_el_butler_tex.pvr","","","200","200","","","","",""
"","","","HUB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JetpackGirlPopstar","JetpackGirlPopstar","","","","","","","","","","","","","2750","79","","","SUPER_RARE","TID_POPSTAR_JANET_SKIN","TID_POPSTAR_JANET_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","janet_popstar_tex.pvr","janet_popstar_tex.pvr","janet_popstar_tex.pvr","janet_popstar_tex.pvr","","","","","","","","",""
"ControllerEaster","ControllerEaster","","BUNNY_BRIGADE","","","","","","","","","","","2750","79","","","SUPER_RARE","TID_BELL_NANI_SKIN","TID_BELL_NANI_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","nani_easter_tex.pvr","nani_easter_tex.pvr","nani_easter_tex.pvr","nani_easter_tex.pvr","","","","","","","","",""
"ControllerEasterAddon","ControllerEasterAddon","","","","","","","","","ControllerEaster","","","","","","","","","","","","","","nani_easter_tex.pvr","nani_easter_tex.pvr","nani_easter_tex.pvr","nani_easter_tex.pvr","","","","","","","","",""
"WhirlwindRamadan","WhirlwindRamadan","","LANTERN","","","","","","","","","","","5000","149","","","EPIC","TID_MAGIC_CARPET_CARL_SKIN","TID_MAGIC_CARPET_CARL_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","carl_ramandan_tex.pvr","carl_ramandan_tex.pvr","carl_ramandan_tex.pvr","carl_ramandan_tex.pvr","","","","","","","","",""
"DoorManDoorManDetectiveChroma","DoorManDoorManDetectiveChroma","","HUB","","","","","","","","","","","1000","29","","","RARE","TID_DETECTIVE_GRAY_NOIR_SKIN","TID_DETECTIVE_GRAY_NOIR_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","gray_investigator_chroma_tex.pvr","gray_investigator_chroma_tex.pvr","gray_investigator_chroma_tex.pvr","gray_investigator_chroma_tex.pvr","","","-200","","","","DoorManDetective","",""
"SplitterCultist","SplitterCultist","","BRAWLPASS","","","3","3","","","SplitterLegsCultist","","","","5000","149","","","EPIC","TID_CRIMSON_RT_SKIN","TID_CRIMSON_RT_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","rt_cultist_tex.pvr","rt_cultist_tex.pvr","rt_cultist_tex.pvr","rt_cultist_tex.pvr","","","","","","","","",""
"SplitterPolice","SplitterPolice","","","","","","","","","SplitterLegsPolice","","","","1000","29","","","RARE","TID_ROTOCOP_SKIN","TID_ROTOCOP_SKIN_SHOP","MODEL,TEXTURE","","","rt_police_tex.pvr","rt_police_tex.pvr","rt_police_tex.pvr","rt_police_tex.pvr","","","","","","","","",""
"PuppeteerAxl","PuppeteerAxl","","","","","","","","","","","","","1000","29","","","RARE","TID_AXL_WILLOW_SKIN","TID_AXL_WILLOW_SHOP","MODEL,TEXTURE","","","willow_axl_tex.pvr","willow_axl_tex.pvr","willow_axl_tex.pvr","willow_axl_tex.pvr","","","","","","","","",""
"BeamerGold","BeamerGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_MANDY_SKIN","TID_TRUE_GOLD_MANDY_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","mandy_gold_tex.pvr","mandy_gold_tex.pvr","mandy_gold_tex.pvr","mandy_gold_tex.pvr","","","","","","","","",""
"SplitterLegsCultist","SplitterLegsCultist","","","","","","","","","","","","","","","","","","","","","","","rt_cultist_tex.pvr","rt_cultist_tex.pvr","rt_cultist_tex.pvr","rt_cultist_tex.pvr","","","","","","","","",""
"SplitterLegsPolice","SplitterLegsPolice","","","","","","","","","","","","","","","","","","","","","","","rt_police_tex.pvr","rt_police_tex.pvr","rt_police_tex.pvr","rt_police_tex.pvr","","","","","","","","",""
"BeamerSilver","BeamerSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_MANDY_SKIN","TID_TRUE_SILVER_MANDY_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","mandy_silver_tex.pvr","mandy_silver_tex.pvr","mandy_silver_tex.pvr","mandy_silver_tex.pvr","","","","","","","","",""
"ShieldTankGold","ShieldTankGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_BUSTER_SKIN","TID_TRUE_GOLD_BUSTER_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","buster_gold_tex.pvr","buster_gold_tex.pvr","buster_gold_tex.pvr","buster_gold_tex.pvr","","","","","","","","",""
"ShieldTankSilver","ShieldTankSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_BUSTER_SKIN","TID_TRUE_SILVER_BUSTER_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","buster_silver_tex.pvr","buster_silver_tex.pvr","buster_silver_tex.pvr","buster_silver_tex.pvr","","","","","","","","",""
"SoulCollectorGold","SoulCollectorGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_GUS_SKIN","TID_TRUE_GOLD_GUS_SKIN_SHOP","MODEL,TEXTURE","","gold_materials_clip.scw","gus_gold_tex.pvr","gus_gold_tex.pvr","gus_gold_tex.pvr","gus_gold_tex.pvr","","","","","","","","",""
"SoulCollectorSilver","SoulCollectorSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_GUS_SKIN","TID_TRUE_SILVER_GUS_SKIN_SHOP","MODEL,TEXTURE","","silver_materials_clip.scw","gus_silver_tex.pvr","gus_silver_tex.pvr","gus_silver_tex.pvr","gus_silver_tex.pvr","","","","","","","","",""
"JesterGold","JesterGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_CHESTER_SKIN","TID_TRUE_GOLD_CHESTER_SKIN_SHOP","MODEL,TEXTURE","","gold_materials_clip.scw","chester_gold_tex.pvr","chester_gold_tex.pvr","chester_gold_tex.pvr","chester_gold_tex.pvr","","","","","","","","",""
"JesterSilver","JesterSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_CHESTER_SKIN","TID_TRUE_SILVER_CHESTER_SKIN_SHOP","MODEL,TEXTURE","","silver_materials_clip.scw","chester_silver_tex.pvr","chester_silver_tex.pvr","chester_silver_tex.pvr","chester_silver_tex.pvr","","","","","","","","",""
"WeaponThrowerGold","WeaponThrowerGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_SAM_SKIN","TID_TRUE_GOLD_SAM_SKIN_SHOP","MODEL,TEXTURE","","gold_materials_clip.scw","bronson_gold_tex.pvr","bronson_gold_tex.pvr","bronson_gold_tex.pvr","bronson_gold_tex.pvr","","","","","","","","",""
"WeaponThrowerSilver","WeaponThrowerSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_SAM_SKIN","TID_TRUE_SILVER_SAM_SKIN_SHOP","MODEL,TEXTURE","","silver_materials_clip.scw","bronson_silver_tex.pvr","bronson_silver_tex.pvr","bronson_silver_tex.pvr","bronson_silver_tex.pvr","","","","","","","","",""
"DoorManGold","DoorManGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_GRAY_SKIN","TID_TRUE_GOLD_GRAY_SKIN_SHOP","MODEL,TEXTURE","","gold_materials_clip.scw","gray_gold_tex.pvr","gray_gold_tex.pvr","gray_gold_tex.pvr","gray_gold_tex.pvr","","","","","","","","",""
"DoorManSilver","DoorManSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_GRAY_SKIN","TID_TRUE_SILVER_GRAY_SKIN_SHOP","MODEL,TEXTURE","","silver_materials_clip.scw","gray_silver_tex.pvr","gray_silver_tex.pvr","gray_silver_tex.pvr","gray_silver_tex.pvr","","","","","","","","",""
"ClusterBombDudeCerberus","ClusterBombDudeCerberus","","OLYMPUS","emoji_tick_olympus","","","","","","ClusterBombPetCerberus","","","","","199","","","MYTHIC","TID_CERBERUS_TICK_SKIN","TID_CERBERUS_TICK_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","tick_cerberus_tex.pvr","tick_cerberus_tex.pvr","tick_cerberus_tex.pvr","tick_cerberus_tex.pvr","","","","140","","","","",""
"ClusterBombPetCerberus","ClusterBombPetCerberus","","","","","","","","","","","","","","","","","","","","","","","tick_cerberus_tex_face.pvr","tick_cerberus_tex_face.pvr","tick_cerberus_tex_face.pvr","tick_cerberus_tex_face.pvr","","","","","","","","",""
"ControllerAres","ControllerAres","","OLYMPUS","emoji_nani_olympus","","","","","","","","","","","199","","","MYTHIC","TID_ARES_NANI_SKIN","TID_ARES_NANI_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","nani_ares_tex.pvr","nani_ares_tex.pvr","nani_ares_tex.pvr","nani_ares_tex.pvr","","","100","-200","","","","",""
"RocketGirlZeus","RocketGirlZeus","","OLYMPUS","emoji_brock_olympus","","","","","","","","","","","199","","","MYTHIC","TID_ZEUS_BROCK_SKIN","TID_ZEUS_BROCK_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","brock_zeus_tex.pvr","brock_zeus_tex.pvr","brock_zeus_tex.pvr","brock_zeus_tex.pvr","","","-200","-150","","","","",""
"MummyHarajuku","MummyHarajuku","","GOLDENWEEK","","","","","","","","","","","2750","79","","","SUPER_RARE","TID_HARAJUKU_EMZ_SKIN","TID_HARAJUKU_EMZ_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","emz_harajuku_tex.pvr","emz_harajuku_tex.pvr","emz_harajuku_tex.pvr","emz_harajuku_tex.pvr","","","-150","","","","","",""
"ControllerAresAddon","ControllerAresAddon","","","","","","","","","ControllerAres","","","","","","","","","","","","","","nani_ares_tex.pvr","nani_ares_tex.pvr","nani_ares_tex.pvr","nani_ares_tex.pvr","","","","","","","","",""
"BaseballBubblegum","BaseballBubblegum","","","","","","","","","","","","","1000","29","","","RARE","TID_BUBBLEGUM_BIBI_SKIN","TID_BUBBLEGUM_BIBI_SKIN_SHOP","MODEL,TEXTURE","","","bibi_bubblegum_tex.pvr","bibi_bubblegum_tex.pvr","bibi_bubblegum_tex.pvr","bibi_bubblegum_tex.pvr","","","","","","","","",""
"NinjaCat","NinjaCat","","","","","","","","","","","","","1000","29","","","RARE","TID_CAT_LEON_SKIN","TID_CAT_LEON_SKIN_SHOP","MODEL,TEXTURE","","","leon_cat_tex.pvr","leon_cat_tex.pvr","leon_cat_tex.pvr","leon_cat_tex.pvr","","","","","","","","",""
"MechaDudeJaguar","MechaDudeJaguar","","RANKED_OLD","","","3","3","","","MechaDudeBigJaguar","MechaDudeReloadTowerDefault","","","5000","149","","","EPIC","TID_JAGUAR_MEG_SKIN","TID_JAGUAR_MEG_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","meg_jaguar_tex.pvr","meg_jaguar_tex.pvr","meg_jaguar_tex.pvr","meg_jaguar_tex.pvr","","","-150","-100","","","","",""
"MechaDudeBigJaguar","MechaDudeBigJaguar","","","","","","","","","","","","","","","","","","","","","","","meg_jaguar_mecha_tex.pvr","meg_jaguar_mecha_tex.pvr","meg_jaguar_mecha_tex.pvr","meg_jaguar_mecha_tex.pvr","","","","","","","","",""
"RopeDudeKaiju","RopeDudeKaiju","","","","","","","","","","","","","1000","29","","","RARE","TID_KAIJU_BUZZ_SKIN","TID_KAIJU_BUZZ_SKIN_SHOP","MODEL,TEXTURE","","","buzz_kaiju_redux_tex.pvr","buzz_kaiju_redux_tex.pvr","buzz_kaiju_redux_tex.pvr","buzz_kaiju_redux_tex.pvr","","","","","","","","",""
"MaisieDefault","MaisieDefault","","","","","","","","","","","","","","","","","","","","","","","maisie_tex.pvr","maisie_tex.pvr","maisie_tex.pvr","maisie_tex.pvr","","","","","","","","",""
"FishTankDefault","FishTankDefault","","","","","","","","","","","","","","","","","","","","","","","fishtank_tex.pvr","fishtank_tex.pvr","fishtank_tex.pvr","fishtank_tex.pvr","","","","","","","","",""
"WhirlwindGoblin","WhirlwindGoblin","","","","","","","","","","","","","1000","29","","","RARE","TID_GOBLIN_CARL_SKIN","TID_GOBLIN_CARL_SKIN_SHOP","MODEL,TEXTURE","","","carl_goblin_tex.pvr","carl_goblin_tex.pvr","carl_goblin_tex.pvr","carl_goblin_tex.pvr","","","","","","","","",""
"SpeedyLeopard","SpeedyLeopard","","JUNGLE","emoji_max_jungle","","","","","","","","","","2750","79","","","SUPER_RARE","TID_LEOPARD_MAX_SKIN","TID_LEOPARD_MAX_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","max_leopard_tex.pvr","max_leopard_tex.pvr","max_leopard_tex.pvr","max_leopard_tex.pvr","","","450","800","","","","",""
"ShieldTankCroc","ShieldTankCroc","","JUNGLE","emoji_cameron_jungle","","","","","","","","","","5000","149","","","EPIC","TID_CROCODILE_BUSTER_SKIN","TID_CROCODILE_BUSTER_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","cameron_crocodile_tex.pvr","cameron_crocodile_tex.pvr","cameron_crocodile_tex.pvr","cameron_crocodile_tex.pvr","","","240","-20","","","","",""
"GunslingerMonkey","GunslingerMonkey","","JUNGLE","emoji_colt_jungle","","","","","","","","","","5000","149","","","EPIC","TID_MONKEY_COLT_SKIN","TID_MONKEY_COLT_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","colt_monkey_tex.pvr","colt_monkey_tex.pvr","colt_monkey_tex.pvr","colt_monkey_tex.pvr","","","","","","","","",""
"EnragerVigilante","EnragerVigilante","","","","","","","","","","","","","1000","29","","","RARE","TID_VIGILANTE_EDGAR_SKIN","TID_VIGILANTE_EDGAR_SKIN_SHOP","MODEL,TEXTURE","","","edgar_vigilante_tex.pvr","edgar_vigilante_tex.pvr","edgar_vigilante_tex.pvr","edgar_vigilante_tex.pvr","","","","","","","","",""
"SpeedyBlackPanther","SpeedyBlackPanther","","","","","","","","","","","","","1000","29","","","SUPER_RARE","TID_PANTHER_MAX_SKIN","TID_PANTHER_MAX_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","max_black_panther__tex.pvr","max_black_panther__tex.pvr","max_black_panther__tex.pvr","max_black_panther__tex.pvr","","","450","800","","","SpeedyLeopard","",""
"MechaDudeBigJaguarAddon","MechaDudeBigJaguarAddon","","","","","","","","","","","","","","","","","","","","","","","meg_jaguar_tex.pvr","meg_jaguar_tex.pvr","meg_jaguar_tex.pvr","meg_jaguar_tex.pvr","","","","","","","","",""
"MaisieMaisieCyber","MaisieMaisieCyber","","","","","","","","","","","","","1000","29","","","RARE","TID_TECH_MAISIE_SKIN","TID_TECH_MAISIE_SKIN_SHOP","MODEL,TEXTURE","","","maisie_cyber_tex.pvr","maisie_cyber_tex.pvr","maisie_cyber_tex.pvr","maisie_cyber_tex.pvr","","","","","","","","",""
"FishTankShark","FishTankShark","","","","","","","","","","","","","1000","29","","","RARE","TID_SHARK_HANK_SKIN","TID_SHARK_HANK_SKIN_SHOP","MODEL,TEXTURE","","","fishtank_shark_tex.pvr","fishtank_shark_tex.pvr","fishtank_shark_tex.pvr","fishtank_shark_tex.pvr","","","","","","","","",""
"MaisieSnake","MaisieSnake","","BRAWLPASS","","","3","3","","","","","","","5000","149","","","EPIC","TID_JUNGLE_QUEEN_MAISIE_SKIN","TID_JUNGLE_QUEEN_MAISIE_SKIN_MAISIE","MODEL,TEXTURE,ANIM,VFX","","","maisie_snake_tex.pvr","maisie_snake_tex.pvr","maisie_snake_tex.pvr","maisie_snake_tex.pvr","","","50","120","","","","",""
"DuelistDefault","DuelistDefault","","","","","","","","","","","","","","","","","","","","","","","cordelius_tex.pvr","cordelius_tex.pvr","cordelius_tex.pvr","cordelius_tex.pvr","","","","","","","","",""
"ReviverDefault","ReviverDefault","","","","","","","","","","","","","","","","","","","","","","","doug_tex.pvr","doug_tex.pvr","doug_tex.pvr","doug_tex.pvr","","","","","","","","",""
"IceDudeStonetroll","IceDudeStonetroll","","RANKED","emoji_lou_enchanted","","","","","","","","","","5000","149","","","EPIC","TID_STONE_TROLL_LOU_SKIN","TID_STONE_TROLL_LOU_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","lou_stone_troll_tex.pvr","lou_stone_troll_tex.pvr","lou_stone_troll_tex.pvr","lou_stone_troll_tex.pvr","","","","","","","","",""
"AssaultShotgunTreasure","AssaultShotgunTreasure","","CURSED","emoji_griff_cursed","","","","","","","","","","5000","149","","","EPIC","TID_CHEST_GRIFF_SKIN","TID_CHEST_GRIFF_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","griff_sunken_treasure_tex.pvr","griff_sunken_treasure_tex.pvr","griff_sunken_treasure_tex.pvr","griff_sunken_treasure_tex.pvr","","","200","","","","","",""
"JesterWoodspirit","JesterWoodspirit","","ENCHANTED","emoji_chester_enchanted","","","","","","","","","","2750","79","","","SUPER_RARE","TID_WOOD_SPIRIT_CHESTER_SKIN","TID_WOOD_SPIRIT_CHESTER_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","chester_wood_spirit_tex.pvr","chester_wood_spirit_tex.pvr","chester_wood_spirit_tex.pvr","chester_wood_spirit_tex.pvr","","","-150","400","","","","",""
"ArcadeHauntedHouse","ArcadeHauntedHouse","","ENCHANTED","emoji_8bit_enchanted","","","","","","DamageBoosterHauntedHouse","","","","5000","149","","","EPIC","TID_HAUNTED_HOUSE_8BIT_SKIN","TID_HAUNTED_HOUSE_8BIT_SHOP","MODEL,TEXTURE,ANIM,VFX","","","8bit_haunted_house_tex.pvr","8bit_haunted_house_tex.pvr","8bit_haunted_house_tex.pvr","8bit_haunted_house_tex.pvr","","","","","","","","",""
"BaseballPirate","BaseballPirate","","CURSED","emoji_bibi_cursed","","","","","","","","","","5000","149","","","EPIC","TID_PIRATE_BIBI_SKIN","TID_PIRATE_BIBI_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","bibi_cursed_pirate_tex.pvr","bibi_cursed_pirate_tex.pvr","bibi_cursed_pirate_tex.pvr","bibi_cursed_pirate_tex.pvr","","","-250","-130","","","","",""
"MechaDudePirate","MechaDudePirate","","CURSED","emoji_meg_cursed","","","","","","MechaDudeBigPirate","MechaDudeReloadTowerDefault","","","","199","","","MYTHIC","TID_SHARK_MEG_SKIN","TID_SHARK_MEG__SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","","","","","","","300","200","","","","",""
"MechaDudeBigPirate","MechaDudeBigPirate","","","","","","","","","","","","","","","","","","","","","","","meg_pirate_mecha_tex.pvr","meg_pirate_mecha_tex.pvr","meg_pirate_mecha_tex.pvr","meg_pirate_mecha_tex.pvr","","","","","","","","",""
"MechaDudeBigPirateAddon","MechaDudeBigPirateAddon","","","","","","","","","","","","","","","","","","","","","","","meg_pirate_tex.pvr","meg_pirate_tex.pvr","meg_pirate_tex.pvr","meg_pirate_tex.pvr","","","","","","","","",""
"CannonGirlUnicorn","CannonGirlUnicorn","","","","","","","","","CannonGirlSmallUnicorn","","","","1000","29","","","RARE","TID_UNICORN_BONNIE_SKIN","TID_UNICORN_BONNIE_SKIN_SHOP","MODEL,TEXTURE","","","bonnie_unicorn_tex.pvr","bonnie_unicorn_tex.pvr","bonnie_unicorn_tex.pvr","bonnie_unicorn_tex.pvr","","","","","","","","",""
"CannonGirlSmallUnicorn","CannonGirlSmallUnicorn","","","","","","","","","","","","","","","","","","","","","","","bonnie_unicorn_tex.pvr","bonnie_unicorn_tex.pvr","bonnie_unicorn_tex.pvr","bonnie_unicorn_tex.pvr","","","","","","","","",""
"DamageBoosterHauntedHouse","DamageBoosterHauntedHouse","","","","","","","","","","","","","","","","","","","","","","","8bit_haunted_house_tex.pvr","8bit_haunted_house_tex.pvr","8bit_haunted_house_tex.pvr","8bit_haunted_house_tex.pvr","","","","","","","","",""
"PowerLevelerKraken","PowerLevelerKraken","","SC_MAKE","emoji_surge_cursed","","","","","","","","","","5000","149","","","EPIC","TID_KRAKEN_SURGE_SKIN","TID_KRAKEN_SURGE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","Steamfish","","surge_kraken_tex.pvr","surge_kraken_tex.pvr","surge_kraken_tex.pvr","surge_kraken_tex.pvr","","","200","-120","","","","",""
"","","","CURSED","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JetpackGirlDarkFairy","JetpackGirlDarkFairy","","ENCHANTED","emoji_janet_enchanted","","","","","","","","","","5000","149","","","EPIC","TID_DARK_FAIRY_JANET_SKIN","TID_DARK_FAIRY_JANET_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","janet_dark_fairy_tex.pvr","janet_dark_fairy_tex.pvr","janet_dark_fairy_tex.pvr","janet_dark_fairy_tex.pvr","","","150","-100","","","","",""
