"Name","Conf","Disabled","Campaigns","IconOverride","SkinGroupId","ObtainType","ObtainTypeCN","LastChance","MasterSkin","PetSkin","PetSkin2","PriceClubCoins","PriceStarPoints","PriceBling","PriceGems","DiscountPriceGems","PriceCoins","Rarity","TID","ShopTID","Features","CommunityCredit","MaterialsFile","BlueTexture","RedTexture","BlueSpecular","RedSpecular","OutlineShader","PackOfferAnimOverride","BattleIntroXOffset","BattleIntroZOffset","BattleIntroVFX","DisableCatalogRelease","CatalogPreRequirementSkin","CatalogNewDaysAdjustment","NotInCatalogTID"
"MaisieGold","MaisieGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_MAISIE_SKIN","TID_TRUE_GOLD_MAISIE_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","maisie_face_gold_tex.ktx","maisie_face_gold_tex.ktx","maisie_face_gold_tex.ktx","maisie_face_gold_tex.ktx","","","","","","","","",""
"MaisieSilver","MaisieSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_MAISIE_SKIN","TID_TRUE_SILVER_MAISIE_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","maisie_face_silver_tex.ktx","maisie_face_silver_tex.ktx","maisie_face_silver_tex.ktx","maisie_face_silver_tex.ktx","","","","","","","","",""
"CookerGold","CookerGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_PEARL_SKIN","TID_TRUE_GOLD_PEARL_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","pearl_gold_face_tex.ktx","pearl_gold_face_tex.ktx","pearl_gold_face_tex.ktx","pearl_gold_face_tex.ktx","","","","","","","","",""
"CookerSilver","CookerSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_PEARL_SKIN","TID_TRUE_SILVER_PEARL_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","pearl_silver_face_tex.ktx","pearl_silver_face_tex.ktx","pearl_silver_face_tex.ktx","pearl_silver_face_tex.ktx","","","","","","","","",""
"SplitterGold","SplitterGold","","GOLD","","","","","","","SplitterLegsGold","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_R-T_SKIN","TID_TRUE_GOLD_R-T_SKIN_SHOP","MODEL,TEXTURE","","gold_materials_clip.scw","rt_gold_face_tex.ktx","rt_gold_face_tex.ktx","rt_gold_face_tex.ktx","rt_gold_face_tex.ktx","","","","","","","","",""
"SplitterSilver","SplitterSilver","","SILVER","","","","","","","SplitterLegsSilver","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_R-T_SKIN","TID_TRUE_SILVER_R-T_SKIN_SHOP","MODEL,TEXTURE","","silver_materials_clip.scw","rt_silver_face_tex.ktx","rt_silver_face_tex.ktx","rt_silver_face_tex.ktx","rt_silver_face_tex.ktx","","","","","","","","",""
"DuelistGold","DuelistGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_CORDELIUS_SKIN","TID_TRUE_GOLD_CORDELIUS_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","cordelius_gold_face_tex.ktx","cordelius_gold_face_tex.ktx","cordelius_gold_face_tex.ktx","cordelius_gold_face_tex.ktx","","","","","","","","",""
"DuelistSilver","DuelistSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_CORDELIUS_SKIN","TID_TRUE_SILVER_CORDELIUS_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","cordelius_silver_face_tex.ktx","cordelius_silver_face_tex.ktx","cordelius_silver_face_tex.ktx","cordelius_silver_face_tex.ktx","","","","","","","","",""
"NinjaMechaLight","NinjaMechaLight","","MECHA","","","","","","","","","","","","49","","","LEGENDARY","TID_RADIANT_MECHA_LEON_SKIN","TID_RADIANT_MECHA_LEON_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,VOICE,TAKEDOWN","","","leon_mecha_croma_tex.ktx","leon_mecha_croma_tex.ktx","leon_mecha_croma_tex.ktx","leon_mecha_croma_tex.ktx","","","-250","400","","","NinjaMecha","",""
"RopeDudeFenrirBlack","RopeDudeFenrirBlack","","BRAWLPASS","","","7","7","","","","","","","5000","149","","","EPIC","TID_MØRK_FENRIR_BUZZ_SKIN","TID_MØRK_FENRIR_BUZZ_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","buzz_fenrir_tex_chroma_02_tex.ktx","buzz_fenrir_tex_chroma_02_tex.ktx","buzz_fenrir_tex_chroma_02_tex.ktx","buzz_fenrir_tex_chroma_02_tex.ktx","","","100","200","","","RopeDudeFenrir","",""
"","","","NORSEGODS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KickerDudeBaseballBlue","KickerDudeBaseballBlue","","SUPERBOWL","","","","","","","","","","","5000","149","","","EPIC","TID_BLUE_PITCHER_FANG_SKIN","TID_BLUE_PITCHER_FANG_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","fang_baseball_croma_tex.ktx","fang_baseball_croma_tex.ktx","fang_baseball_croma_tex.ktx","fang_baseball_croma_tex.ktx","","","200","","","","","",""
"NinjaMechaDark","NinjaMechaDark","","MECHA","","","","","","","","","","","","49","","","LEGENDARY","TID_SHADOW_MECHA_LEON_SKIN","TID_SHADOW_MECHA_LEON_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,VOICE,TAKEDOWN","","","leon_mecha_chroma_02_tex.ktx","leon_mecha_chroma_02_tex.ktx","leon_mecha_chroma_02_tex.ktx","leon_mecha_chroma_02_tex.ktx","","","-250","400","","","NinjaMecha","",""
"GunslingerMechaGold","GunslingerMechaGold","","MECHA","","","","","","","","","","","","49","","","LEGENDARY","TID_PARAGON_MECHA_COLT_SKIN","TID_PARAGON_MECHA_COLT_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,VOICE,TAKEDOWN","","","colt_mecha_chroma_02_tex.ktx","colt_mecha_chroma_02_tex.ktx","colt_mecha_chroma_02_tex.ktx","colt_mecha_chroma_02_tex.ktx","","","","","","","GunslingerMecha","",""
"GunslingerMechaPurple","GunslingerMechaPurple","","MECHA","","","","","","","","","","","","49","","","LEGENDARY","TID_RENEGADE_MECHA_COLT_SKIN","TID_RENEGADE_MECHA_COLT_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,VOICE,TAKEDOWN","","","colt_mecha_chorma_01_tex.ktx","colt_mecha_chorma_01_tex.ktx","colt_mecha_chorma_01_tex.ktx","colt_mecha_chorma_01_tex.ktx","","","","","","","GunslingerMecha","",""
"JesterLoki","JesterLoki","","RANKED","","","3","3","","","","","","","5000","149","","","EPIC","TID_LOKI_CHESTER_SKIN","TID_LOKI_CHESTER_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","chester_loki_tex.ktx","chester_loki_tex.ktx","chester_loki_tex.ktx","chester_loki_tex.ktx","","","","","","","","",""
"ReviverGold","ReviverGold","","GOLD","","","","","","","","","","","","","","25000","COLLECTORS","TID_TRUE_GOLD_DOUG_SKIN","TID_TRUE_GOLD_DOUG_SKIN_SHOP","MODEL,TEXTURE","","gold_materials.scw","doug_gold_face_tex.ktx","doug_gold_face_tex.ktx","doug_gold_face_tex.ktx","doug_gold_face_tex.ktx","","","","","","","","",""
"ReviverSilver","ReviverSilver","","SILVER","","","","","","","","","","","","","","10000","COLLECTORS","TID_TRUE_SILVER_DOUG_SKIN","TID_TRUE_SILVER_DOUG_SKIN_SHOP","MODEL,TEXTURE","","silver_materials.scw","doug_silver_face_tex.ktx","doug_silver_face_tex.ktx","doug_silver_face_tex.ktx","doug_silver_face_tex.ktx","","","","","","","","",""
"AxeJugglerRare","AxeJugglerRare","","NORSEGODS","","","","","","","","","","","1000","29","","","RARE","TID_SIF_MELODIE_SKIN","TID_SIF_MELODIE_SKIN_SHOP","MODEL,TEXTURE","","","melodie_sif_tex.ktx","melodie_sif_tex.ktx","melodie_sif_tex.ktx","melodie_sif_tex.ktx","","","","","","","","",""
"InsectManRare","InsectManRare","","ENCHANTED","","","","","","","","","","","1000","29","","","RARE","TID_ELF_ANGELO_SKIN","TID_ELF_ANGELO_SKIN_SHOP","MODEL,TEXTURE","","","angelo_elf_tex.ktx","angelo_elf_tex.ktx","angelo_elf_tex.ktx","angelo_elf_tex.ktx","","","","","","","","",""
"SplitterLegsSilver","SplitterLegsSilver","","","","","","","","","","","","","","","","","","","","","","gold_materials_clip.scw","rt_silver_face_tex.ktx","rt_silver_face_tex.ktx","rt_silver_face_tex.ktx","rt_silver_face_tex.ktx","","","","","","","","",""
"SplitterLegsGold","SplitterLegsGold","","","","","","","","","","","","","","","","","","","","","","silver_materials_clip.scw","rt_gold_face_tex.ktx","rt_gold_face_tex.ktx","rt_gold_face_tex.ktx","rt_gold_face_tex.ktx","","","","","","","","",""
"TrophyCritterDefault","TrophyCritterDefault","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CocoonerVirus","CocoonerVirus","","HACKER","","","3","3","","","CocoonerCocoonVirus","CocoonerPetVirus","","","","299","","","LEGENDARY","TID_VIRUS_CHARLIE_SKIN","TID_VIRUS_CHARLIE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,VOICE,TAKEDOWN","","","charlie_virus_tex.ktx","charlie_virus_tex.ktx","charlie_virus_tex.ktx","charlie_virus_tex.ktx","","","300","700","","","","",""
"CocoonerCocoonVirus","CocoonerCocoonVirus","","","","","","","","","","","","","","","","","","","","","","","charlie_virus_tex.ktx","charlie_virus_tex.ktx","charlie_virus_tex.ktx","charlie_virus_tex.ktx","","","","","","","","",""
"CocoonerPetVirus","CocoonerPetVirus","","","","","","","","","","","","","","","","","","","","","","","charlie_virus_tex.ktx","charlie_virus_tex.ktx","charlie_virus_tex.ktx","charlie_virus_tex.ktx","","","","","","","","",""
"RocketGirlVirus","RocketGirlVirus","","BRAWLPASS","","","7","7","","","","","","","5000","149","","","EPIC","TID_HACKER_BROCK_SKIN","TID_HACKER_BROCK_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","brock_hacker_tex.ktx","brock_hacker_tex.ktx","brock_hacker_tex.ktx","brock_hacker_tex.ktx","","","-150","","","","","",""
"","","","HACKER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TwinsVirus","TwinsVirus","","RANKED","","","3","3","","","TwinsPetVirus","","","","5000","149","","","EPIC","TID_GLITCH_LARRY_&_LAWRIE_SKIN","TID_GLITCH_LARRY_&_LAWRIE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","twins_good_hacker_tex.ktx","twins_good_hacker_tex.ktx","twins_good_hacker_tex.ktx","twins_good_hacker_tex.ktx","","","","500","","","","",""
"","","","HACKER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TwinsPetVirus","TwinsPetVirus","","","","","","","","","","","","","","","","","","","","","","","twins_bad_hacker_tex.ktx","twins_bad_hacker_tex.ktx","twins_bad_hacker_tex.ktx","twins_bad_hacker_tex.ktx","","","","","","","","",""
"KickerDudeVirus","KickerDudeVirus","","HACKER","","","3","3","","","","","","","","199","","","MYTHIC","TID_FANGUARD_SKIN","TID_FANGUARD_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","fang_hacker_tex.ktx","fang_hacker_tex.ktx","fang_hacker_tex.ktx","fang_hacker_tex.ktx","","","","440","","","","",""
"ShamanGodzilla","ShamanGodzilla","","GODZILLA","","","3","3","","","ShamanPetGodzilla","","","","","199","","","MYTHIC","TID_MECHAGODZILLA_NITA_SKIN","TID_MECHAGODZILLA_NITA_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","nita_mechagodzilla_tex.ktx","nita_mechagodzilla_tex.ktx","nita_mechagodzilla_tex.ktx","nita_mechagodzilla_tex.ktx","","","","","","","","",""
"ShamanPetGodzilla","ShamanPetGodzilla","","","","","","","","","","","","","","","","","","","","","","","nita_mechagodzilla_bear_face_tex.ktx","nita_mechagodzilla_bear_face_tex.ktx","nita_mechagodzilla_bear_face_tex.ktx","nita_mechagodzilla_bear_face_tex.ktx","","","","","","","","",""
"RopeDudeGodzilla","RopeDudeGodzilla","","GODZILLA","","","3","3","","","","","","","","799","","","HYPERCHARGE","TID_GODZILLA_BUZZ_SKIN","TID_GODZILLA_BUZZ_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX,VOICE,TAKEDOWN","","","","","","","","","","200","","","","",""
"FleaGodzilla","FleaGodzilla","","RANKED","","","3","3","","","FleaBigEggGodzilla","FleaPetGodzilla","","","5000","149","","","EPIC","TID_MOTHRA_EVE_SKIN","TID_MOTHRA_EVE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","eve_mothra_tex.ktx","eve_mothra_tex.ktx","eve_mothra_tex.ktx","eve_mothra_tex.ktx","","","","","","","","",""
"FleaPetGodzilla","FleaPetGodzilla","","","","","","","","","","","","","","","","","","","","","","","eve_mothra_tex.ktx","eve_mothra_tex.ktx","eve_mothra_tex.ktx","eve_mothra_tex.ktx","","","","","","","","",""
"FleaBigEggGodzilla","FleaBigEggGodzilla","","RANKED","","","","","","","","","","","","","","","","","","","","","eve_mothra_tex.ktx","eve_mothra_tex.ktx","eve_mothra_tex.ktx","eve_mothra_tex.ktx","","","","","","","","",""
"","","","GODZILLA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BeeSniperVirus","BeeSniperVirus","","HACKER","","","3","3","","","BeeSniperSlowPotDefault","","","","2750","79","","","SUPER_RARE","TID_BEA_BYTE_SKIN","TID_BEA_BYTE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","bea_hacker_tex.ktx","bea_hacker_tex.ktx","bea_hacker_tex.ktx","bea_hacker_tex.ktx","","","150","-200","","","","",""
"HammerDudeVacation","HammerDudeVacation","","SUMMER","","","3","3","","","","","","","1000","29","","","RARE","TID_PARASOL_FRANK_SKIN","TID_PARASOL_FRANK_SKIN_SHOP","MODEL,TEXTURE","","","frank_vacation_tex.ktx","frank_vacation_tex.ktx","frank_vacation_tex.ktx","frank_vacation_tex.ktx","","","","","","","","",""
"SnakeOilTropical","SnakeOilTropical","","SUMMER","","","3","3","","","","","","","1000","29","","","RARE","TID_BEACH_BYRON_SKIN","TID_BEACH_BYRON_SKIN_SHOP","MODEL,TEXTURE","","","byron_tropical_tex.ktx","byron_tropical_tex.ktx","byron_tropical_tex.ktx","byron_tropical_tex.ktx","","","","","","","","",""
"UndertakerGala","UndertakerGala","","HUB","","1","3","3","","","","","","","1000","29","","","RARE","TID_GALA_MORTIS_SKIN","TID_GALA_MORTIS_SKIN_SHOP","MODEL,TEXTURE","","","mortis_gala_tex.ktx","mortis_gala_tex.ktx","mortis_gala_tex.ktx","mortis_gala_tex.ktx","","","","","","","","",""
"SandstormMake","SandstormMake","","SC_MAKE","","","3","3","","","","","","","5000","149","","","EPIC","TID_NIGHTMARE_SANDY_SKIN","TID_NIGHTMARE_SANDY_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","sandy_nightmare_tex.ktx","sandy_nightmare_tex.ktx","sandy_nightmare_tex.ktx","sandy_nightmare_tex.ktx","","","","","","","","",""
"HookDudeMake","HookDudeMake","","SC_MAKE","","","3","3","","","","","","","5000","149","","","EPIC","TID_DARK_SAMURAI_GENE_SKIN","TID_DARK_SAMURAI_GENE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","gene_samurai_tex.ktx","gene_samurai_tex.ktx","gene_samurai_tex.ktx","gene_samurai_tex.ktx","","","200","100","","","","",""
"BaseballGamer_remake","BaseballGamer_remake","","LNY","","","","","","","","","","","","199","","","MYTHIC","TID_GAMER_BIBI_SKIN","TID_GAMER_BIBI_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","bibi_heroine_tex.ktx","bibi_heroine_tex.ktx","bibi_heroine_tex.ktx","bibi_heroine_tex.ktx","","","","","","","","",""
"BlackHoleStreetNinja_remake","BlackHoleStreetNinja_remake","","LNY","","","","","","","","","","","5000","149","","","EPIC","TID_URBAN_NINJA_TARA_SKIN","TID_URBAN_NINJA_TARA_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","tara_streetninja_remake_tex.ktx","tara_streetninja_remake_tex.ktx","tara_streetninja_remake_tex.ktx","tara_streetninja_remake_tex.ktx","","","100","","","","","",""
"PowerLevelerKnight_red","PowerLevelerKnight_red","","MAXFORCE","","","3","3","","","","","","","5000","149","","","EPIC","TID_SCARLET_PALADIN_SURGE_SKIN","TID_SCARLET_PALADIN_SURGE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","surge_mecha_paladdin_face_tex.ktx","surge_mecha_paladdin_face_tex.ktx","surge_mecha_paladdin_face_tex.ktx","surge_mecha_paladdin_face_tex.ktx","","","","","","","","",""
"RocketGirlRanger_red","RocketGirlRanger_red","","MAXFORCE","","","3","3","","","","","","","5000","149","","","EPIC","TID_RED_RANGER_BROCK_SKIN","TID_RED_RANGER_BROCK_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","brock_sentai_tex.ktx","brock_sentai_tex.ktx","brock_sentai_tex.ktx","brock_sentai_tex.ktx","","","400","250","","","","",""
"RocketGirlRanger_blue","RocketGirlRanger_blue","","MAXFORCE","","","3","3","","","","","","","5000","149","","","EPIC","TID_BLUE_RANGER_BROCK_SKIN","TID_BLUE_RANGER_BROCK_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","brock_sentai_tex_blue.ktx","brock_sentai_tex_blue.ktx","brock_sentai_tex_blue.ktx","brock_sentai_tex_blue.ktx","","","400","250","","","","",""
"RocketGirlRanger_yellow","RocketGirlRanger_yellow","","MAXFORCE","","","3","3","","","","","","","5000","149","","","EPIC","TID_YELLOW_RANGER_BROCK_SKIN","TID_YELLOW_RANGER_BROCK_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","brock_sentai_tex_yellow.ktx","brock_sentai_tex_yellow.ktx","brock_sentai_tex_yellow.ktx","brock_sentai_tex_yellow.ktx","","","400","250","","","","",""
"RocketGirlRanger_pink","RocketGirlRanger_pink","","MAXFORCE","","","3","3","","","","","","","5000","149","","","EPIC","TID_PINK_RANGER_BROCK_SKIN","TID_PINK_RANGER_BROCK_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","brock_sentai_tex_pink.ktx","brock_sentai_tex_pink.ktx","brock_sentai_tex_pink.ktx","brock_sentai_tex_pink.ktx","","","400","250","","","","",""
"RocketGirlRanger_black","RocketGirlRanger_black","","MAXFORCE","","","3","3","","","","","","","5000","149","","","EPIC","TID_BLACK_RANGER_BROCK_SKIN","TID_BLACK_RANGER_BROCK_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","brock_sentai_tex_black_01.ktx","brock_sentai_tex_black_01.ktx","brock_sentai_tex_black_01.ktx","brock_sentai_tex_black_01.ktx","","","400","250","","","","",""
"ClusterBombDudeGodzilla","ClusterBombDudeGodzilla","","BRAWLPASS","","","7","7","","","ClusterBombPetGodzilla","","","","5000","149","","","EPIC","TID_MECHA-TICK_GHIDORAH_SKIN","TID_MECHA-TICK_GHIDORAH_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","tick_gidorah_tex.ktx","tick_gidorah_tex.ktx","tick_gidorah_tex.ktx","tick_gidorah_tex.ktx","","","-50","400","","","","",""
"","","","GODZILLA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ClusterBombPetGodzilla","ClusterBombPetGodzilla","","","","","","","","","","","","","","","","","","","","","","","tick_ghidorah_face_tex.ktx","tick_ghidorah_face_tex.ktx","tick_ghidorah_face_tex.ktx","tick_ghidorah_face_tex.ktx","","","","","","","","",""
"ShotgunGirlSquad","ShotgunGirlSquad","","SQUAD","","","3","3","","","","","","","","199","","","MYTHIC","TID_SQUAD_BUSTER_SHELLY_SKIN","TID_SQUAD_BUSTER_SHELLY_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","shelly_squadbuster_tex.ktx","shelly_squadbuster_tex.ktx","shelly_squadbuster_tex.ktx","shelly_squadbuster_tex.ktx","impostor_outline_thick","","200","100","","","","",""
"SnakeOilWizard_white","SnakeOilWizard_white","","RANKED","","","3","3","","","","","","","5000","149","","","EPIC","TID_BYRON_THE_WHITE_SKIN","TID_BYRON_THE_WHITE_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","byron_wizard_pl_chroma.ktx","byron_wizard_pl_chroma.ktx","byron_wizard_pl_chroma.ktx","byron_wizard_pl_chroma.ktx","","","","","","","","",""
"DrillerJetski_purple","DrillerJetski_purple","","RANKED","","","","","","","","","","","5000","149","","","EPIC","TID_WAVE_HOPPER_JACKY_SKIN","TID_WAVE_HOPPER_JACKY_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","jacky_power_league_croma(jetski).ktx","jacky_power_league_croma(jetski).ktx","jacky_power_league_croma(jetski).ktx","jacky_power_league_croma(jetski).ktx","","","-250","","","","","",""
"RopeDudeDirector_blue","RopeDudeDirector_blue","","RANKED","","","","","","","","","","","5000","149","","","EPIC","TID_FILMMAKER_BUZZ_SKIN","TID_FILMMAKER_BUZZ_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","buzz_director_powerleague_chroma_tex.ktx","buzz_director_powerleague_chroma_tex.ktx","buzz_director_powerleague_chroma_tex.ktx","buzz_director_powerleague_chroma_tex.ktx","","","","200","","","","",""
"ArtilleryDudeSmuggler_orange","ArtilleryDudeSmuggler_orange","","RANKED","","","3","3","","","ArtilleryDudeTurretSmuggler_orange","ArtilleryDudeCoverDefault","","","5000","149","","","EPIC","TID_MOON-CURSER_PENNY_SKIN","TID_MOON-CURSER_PENNY_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","penny_power_league_chroma_tex.ktx","penny_power_league_chroma_tex.ktx","penny_power_league_chroma_tex.ktx","penny_power_league_chroma_tex.ktx","","","","","","","","",""
"ArcadePiano_black","ArcadePiano_black","","RANKED","","","3","3","","","DamageBoosterPiano_black","","","","5000","149","","","EPIC","TID_PIANO_8-BIT_SKIN","TID_PIANO_8-BIT_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","8bit_piano_powerleague_croma_face_tex.ktx","8bit_piano_powerleague_croma_face_tex.ktx","8bit_piano_powerleague_croma_face_tex.ktx","8bit_piano_powerleague_croma_face_tex.ktx","","","","","","","","",""
"ShamanDragon_black","ShamanDragon_black","","RANKED","","","3","3","","","ShamanPetDragon_black","","","","5000","149","","","EPIC","TID_RUI_SHOU_NITA_SKIN","TID_RUI_SHOU_NITA_SKIN_SHOP","MODEL,TEXTURE,ANIM,VFX","","","nita_power_league_chroma_tex.ktx","nita_power_league_chroma_tex.ktx","nita_power_league_chroma_tex.ktx","nita_power_league_chroma_tex.ktx","","","","","","","","",""
"ShamanPetDragon_black","ShamanPetDragon_black","","","","","","","","","","","","","","","","","","","","","","","nita_bear_power_league_chroma_nian_face_tex.ktx","nita_bear_power_league_chroma_nian_face_tex.ktx","nita_bear_power_league_chroma_nian_face_tex.ktx","nita_bear_power_league_chroma_nian_face_tex.ktx","","","","","","","","",""
"ArtilleryDudeTurretSmuggler_orange","ArtilleryDudeTurretSmuggler_orange","","","","","","","","","","","","","","","","","","","","","","","penny_power_league_chroma_tex.ktx","penny_power_league_chroma_tex.ktx","penny_power_league_chroma_tex.ktx","penny_power_league_chroma_tex.ktx","","","","","","","","",""
"DragonRiderDefault","DragonRiderDefault","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AmbusherDefault","AmbusherDefault","","","","","","","","","","","","","","","","","","","","","","","lily_tex.ktx","lily_tex.ktx","lily_tex.ktx","lily_tex.ktx","","","","","","","","",""
"GodzillaDefault","GodzillaDefault","","","","","","","","","","","","","","","","","","","","","","","buzz_godzilla_hypercharge_face_tex.ktx","buzz_godzilla_hypercharge_face_tex.ktx","buzz_godzilla_hypercharge_face_tex.ktx","buzz_godzilla_hypercharge_face_tex.ktx","","","","","","","","",""
