"Name","Logic","Disabled","FileName","OwnExportName","BlueExportName","RedExportName","NeutralExportName","Layer","ExportNameTop","ExportNameTopRed","ExportNameObject","Effect","LoopingEffect","ScaleLoopingEffect","HitEffect","AllowEffectInterrupt","PlaybackType","RotationType","Scale","IgnoreFadeout","SkinnedCustomValue","BlueSCW","RedSCW","SCWLayer"
"MegaBossCrowPushBackL1","MegaBossCrowPushBackL1","","sc/effects_brawler.sc","","","","","GroundHigh","","","","","","100","","","","","100","","","","",""
"MegaBossCrowPushBackL2","MegaBossCrowPushBackL2","","sc/effects_brawler.sc","","","","","GroundHigh","","","","","","100","","","","","125","","","","",""
"MegaBossCrowPushBackL3","MegaBossCrowPushBackL3","","sc/effects_brawler.sc","","","","","GroundHigh","","","","","","100","","","","","150","","","","",""
"MegaBossDragonCrowUltiKnifesL1","MegaBossDragonCrowUltiKnifesL1","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","","","","",""
"MegaBossDragonCrowUltiKnifesSmallL3","MegaBossDragonCrowUltiKnifesSmallL3","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","","","","",""
"MegaBossDragonCrowUltiKnifesL3","MegaBossDragonCrowUltiKnifesL3","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","","","","",""
"MegaBossCrowFire","MegaBossCrowFire","","sc/effects_brawler.sc","fireball_ground","fireball_ground","fireball_ground_red","","GroundHigh","","","","burning_ground_raid_boss","","100","","","","","100","","","","",""
"MegaBossCrowFireExplosion","MegaBossCrowFireExplosion","","sc/effects.sc","","","","","GroundHigh","","","","penny_def_turret_explosion","","100","","","","","100","","","","",""
"MegaBossCrowFireWarningEffect","MegaBossCrowFireWarningEffect","","sc/effects_brawler.sc","gadget_primo_meteor_target","gadget_primo_meteor_target","warning_spawn_opposite","","GroundHigh","","","","boss_vecna_blackhole_far_warning","","100","","","","","280","","","","",""
"SpeederExplosion","SpeederExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","explosion_tnt_dude_ulti","","100","","","","","165","","","","",""
"SpeederDestroyEnvironment","SpeederDestroyEnvironment","","sc/effects_brawler.sc","","","","","GroundHigh","","","","","","100","","","","","165","","","","",""
"SandstormModifierSandstorm","SandstormModifierSandstorm","","sc/effects_brawler.sc","","","","","GroundHigh","","","","modifier_sandstorm","","100","","","","","1000","","","","",""
"SandyNanoSandstorm","SandyNanoSandstorm","","sc/effects_brawler.sc","","","","","GroundHigh","","","","modifier_sandstorm_3sec","","100","","","","","1000","","","","",""
"BullDudeStompBuddy","BullDudeStompBuddy","","sc/effects.sc","","","","","GroundHigh","","","","bull_def_buddy_gadget2_area","","100","","","","","80","","","","",""
"NinjaBuddyGadgetTeleportEffect","Bo_def_ulti1_area","","sc/effects.sc","","","","","GroundHigh","","","","leon_def_buddy_gadget1_swap","","100","","","","","70","","","","",""
"GladiatorFire","GladiatorFire","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","200","","","","",""
"AssaultShotgunGadgetDamageArea","AssaultShotgunGadgetDamageArea","","sc/effects_brawler_griff.sc","","","","","GroundHigh","","","","","griff_def_gadget2_area","60","","","","","","","","","",""
"AssaultShotgunGadgetDamageAreaBuddy","AssaultShotgunGadgetDamageAreaBuddy","","sc/effects_brawler_griff.sc","","","","","GroundHigh","","","","","griff_def_buddy_gadget2_area","60;100","","","","","","","","","",""
"SuperNovaCactusExplosion","SuperNovaCactusExplosion","","sc/effects.sc","","","","","GroundHigh","","","","spike_010_atk1_explosion","","100","","","","","70","","","","",""
"SuperNovaCactusSpikeExplosion","SuperNovaCactusSpikeExplosion","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","","","","",""
"SuperNovaCactusSpikeExplosionMini","SuperNovaCactusSpikeExplosionMini","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","","","","",""
"SuperNovaCactusUltiExplosion","SuperNovaCactusUltiExplosion","","sc/effects.sc","","","","","GroundHigh","","","","spike_010_ulti_explosion_large","","100","","","","","100","","","","",""
"SuperNovaCactusUltiSpikeExplosion","SuperNovaCactusUltiSpikeExplosion","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","","","","",""
"SuperNovaVoodooAttackEarthLarge","SuperNovaVoodooAttackEarthLarge","","sc/effects.sc","","","","","GroundHigh","","","","juju_003_atk1_area_large","","100","","","","","55","","","","",""
"SuperNovaVoodooAttackEarthMid","SuperNovaVoodooAttackEarthMid","","sc/effects.sc","","","","","GroundHigh","","","","juju_003_atk1_area","","100","","","","","41","","","","",""
"SuperNovaVoodooAttackEarthSmall","SuperNovaVoodooAttackEarthSmall","","sc/effects.sc","","","","","GroundHigh","","","","juju_003_atk1_area_small","","100","","","","","27","","","","",""
"SuperNovaVoodooAttackForestLarge","SuperNovaVoodooAttackForestLarge","","sc/effects.sc","","","","","GroundHigh","","","","juju_003_atk2_area_large","","100","","","","","55","","","","",""
"SuperNovaVoodooAttackForestMid","SuperNovaVoodooAttackForestMid","","sc/effects.sc","","","","","GroundHigh","","","","juju_003_atk2_area","","100","","","","","55","","","","",""
"SuperNovaVoodooAttackForestSmall","SuperNovaVoodooAttackForestSmall","","sc/effects.sc","","","","","GroundHigh","","","","juju_003_atk2_area_small","","100","","","","","55","","","","",""
"SuperNovaVoodooAttackWaterLarge","SuperNovaVoodooAttackWaterLarge","","sc/effects.sc","","","","","GroundHigh","","","","juju_003_atk3_area_large","","100","","","","","55","","","","",""
"SuperNovaVoodooAttackWaterMid","SuperNovaVoodooAttackWaterMid","","sc/effects.sc","","","","","GroundHigh","","","","juju_003_atk3_area","","100","","","","","55","","","","",""
"SuperNovaVoodooAttackWaterSmall","SuperNovaVoodooAttackWaterSmall","","sc/effects.sc","","","","","GroundHigh","","","","juju_003_atk3_area_small","","100","","","","","55","","","","",""
"SuperNovaVoodooSlowDebuffLarge","SuperNovaVoodooSlowDebuffLarge","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","55","","","","",""
"SuperNovaVoodooSlowDebuffMid","SuperNovaVoodooSlowDebuffMid","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","55","","","","",""
"SuperNovaVoodooSlowDebuffSmall","SuperNovaVoodooSlowDebuffSmall","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","55","","","","",""
"MagicalGirlFlyArea","MagicalGirlFlyArea","","sc/effects_brawler_stella.sc","stella_def_gadget1_flyarea","stella_def_gadget1_flyarea","stella_def_gadget1_flyarea_red","","GroundHigh","","","","stella_def_gadget1","stella_def_gadget1_loop","100","","","","","290","","","","",""
"MagicalGirlBonusSkillHealingBlinkLeave","MagicalGirlBonusSkillHealingBlinkLeave","","sc/effects.sc","","","","","GroundHigh","","","","stella_def_gadget2_teleport_leave","","100","","","","","70","","","","",""
"MagicalGirlBonusSkillHealingBlinkEnter","MagicalGirlBonusSkillHealingBlinkEnter","","sc/effects.sc","","","","","GroundHigh","","","","stella_def_gadget2_teleport_enter","","100","","","","","70","","","","",""
"GladiatorGadgetSkillWallArea","GladiatorGadgetSkillWallArea","","sc/effects_brawler.sc","","","","","GroundHigh","","","","damian_def_gadget2_spawn","","200","","","","","200","","","","",""
"GladiatorFireExplosion","GladiatorFireExplosion","","sc/effects.sc","range450_blue","range450_blue","range450_red","","GroundHigh","","","","damian_def_atk3_explosion","","100","","","","","133","","","","",""
"GladiatorFireFx","GladiatorFireFx","","sc/effects.sc","","","","","GroundHigh","","","","modifier_sandstorm","","100","","","","","70","","","","",""
"AssaultShotgunGadgetBombExplosion","AssaultShotgunGadgetBombExplosion","","sc/effects_brawler.sc","","","","","GroundHigh","","","","explosion_tnt_dude_ulti","","100","","","","","100","","","","",""
"StarNovaPickupSpawn_Spike","StarNovaPickupSpawn_Spike","","sc/effects_brawler2.sc","","","","","GroundHigh","","","","modifier_starnova_spike_ground","","100","","","","","200","","","","",""
"StarNovaPickupSpawn_Fast_Spike","StarNovaPickupSpawn_Fast_Spike","","sc/effects.sc","","","","","GroundHigh","","","","powerup_indicator","","100","","","","","0","","","","",""
"StarNovaPickupSpawnIndicator_Spike","StarNovaPickupSpawnIndicator_Spike","","sc/effects_brawler2.sc","","","","","GroundHigh","","","","modifier_starnova_spike_light","","100","","","","","200","","","","",""
"StarNovaPickupSpawn_Amber","StarNovaPickupSpawn_Amber","","sc/effects_brawler2.sc","","","","","GroundHigh","","","","modifier_starnova_amber_ground","","100","","","","","200","","","","",""
"StarNovaPickupSpawn_Fast_Amber","StarNovaPickupSpawn_Fast_Amber","","sc/effects.sc","","","","","GroundHigh","","","","powerup_indicator","","100","","","","","0","","","","",""
"StarNovaPickupSpawnIndicator_Amber","StarNovaPickupSpawnIndicator_Amber","","sc/effects_brawler2.sc","","","","","GroundHigh","","","","modifier_starnova_amber_light","","100","","","","","200","","","","",""
"StarNovaPickupSpawn_Bea","StarNovaPickupSpawn_Bea","","sc/effects_brawler2.sc","","","","","GroundHigh","","","","modifier_starnova_bea_ground","","100","","","","","200","","","","",""
"StarNovaPickupSpawn_Fast_Bea","StarNovaPickupSpawn_Fast_Bea","","sc/effects.sc","","","","","GroundHigh","","","","powerup_indicator","","100","","","","","0","","","","",""
"StarNovaPickupSpawnIndicator_Bea","StarNovaPickupSpawnIndicator_Bea","","sc/effects_brawler2.sc","","","","","GroundHigh","","","","modifier_starnova_bea_light","","100","","","","","200","","","","",""
"StarNovaPickupSpawn_Juju","StarNovaPickupSpawn_Juju","","sc/effects_brawler2.sc","","","","","GroundHigh","","","","modifier_starnova_juju_ground","","100","","","","","200","","","","",""
"StarNovaPickupSpawn_Fast_Juju","StarNovaPickupSpawn_Fast_Juju","","sc/effects.sc","","","","","GroundHigh","","","","powerup_indicator","","100","","","","","0","","","","",""
"StarNovaPickupSpawnIndicator_Juju","StarNovaPickupSpawnIndicator_Juju","","sc/effects_brawler2.sc","","","","","GroundHigh","","","","modifier_starnova_juju_light","","100","","","","","200","","","","",""
"StarNovaPickupSpawn_Stella","StarNovaPickupSpawn_Stella","","sc/effects_brawler2.sc","","","","","GroundHigh","","","","modifier_starnova_stella_ground","","100","","","","","200","","","","",""
"StarNovaPickupSpawn_Fast_Stella","StarNovaPickupSpawn_Fast_Stella","","sc/effects.sc","","","","","GroundHigh","","","","powerup_indicator","","100","","","","","0","","","","",""
"StarNovaPickupSpawnIndicator_Stella","StarNovaPickupSpawnIndicator_Stella","","sc/effects_brawler2.sc","","","","","GroundHigh","","","","modifier_starnova_stella_light","","100","","","","","200","","","","",""
"GladiatorUltiArenaAreaEffect","GladiatorUltiArenaAreaEffect","","sc/effects_brawler_kaze.sc","","","","","GroundHigh","","","","","","100","","","","","100","","","","",""
"GladiatorOverchargedUltiAreaEffect","GladiatorOverchargedUltiAreaEffect","","sc/effects_brawler.sc","fireball_ground","fireball_ground","fireball_ground_red","","GroundHigh","","","","damian_def_oc_ulti_ground","","100","","","","","150","","","","",""
"GladiatorUltiArenaDestroy","GladiatorUltiArenaDestroy","","sc/effects.sc","","","","","GroundHigh","","","","damian_def_ulti_destroy","","100","","","","","70","","","","",""
"GladiatorUltiSlowAreaNanoPower","GladiatorUltiSlowAreaNanoPower","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","70","","","","",""
"PowerLevelerSlowAreaNanoPower","PowerLevelerSlowAreaNanoPower","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","70","","","","",""
"MegaBossFinxTimebend","MegaBossFinxTimebend","","sc/effects_brawler_finx.sc","finx_def_ulti_area","finx_def_ulti_area","finx_def_ulti_area_red","","GroundHigh","","","","","finx_def_ulti_area_loop","100","","","","","100","","","","",""
"MegaBossFinxTowerTimebend","MegaBossFinxTowerTimebend","","sc/effects_brawler_finx.sc","finx_def_ulti_area","finx_def_ulti_area","finx_boss_heal_area","","GroundHigh","","","","boss_finx_tower_heal_area_active","boss_finx_tower_heal_particle_loop","100","","","","","120","","","","",""
"MegaBossFinxTimeStopBulletExplosion","MegaBossFinxTimeStopBulletExplosion","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","","","","",""
"SwarmCardSelectionSlowArea","SwarmCardSelectionSlowArea","","sc/effects_brawler_finx.sc","finx_def_ulti_area","finx_def_ulti_area","finx_def_ulti_area_red","","GroundHigh","","","","","finx_def_ulti_area_loop","222","","","","","222","","","","",""
"MegaBossFinxTimeRiftBulletExplosion","MegaBossFinxTimeRiftBulletExplosion","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","","","","",""
"MegaBossFinxAddWarning","MegaBossFinxAddWarning","","sc/effects_brawler.sc","warning_bosskenji_spawn","warning_bosskenji_spawn","warning_bosskenji_spawn","","GroundHigh","","","","","","100","","","","","100","","","","",""
"MegaBossFinxAddTrigger","MegaBossFinxAddTrigger","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","","","","",""
"MegaBossFinxTrailArea","MegaBossFinxTrailArea","","sc/effects_brawler.sc","fireball_ground","fireball_ground","fireball_ground_red","","GroundHigh","","","","frank_boss_aoe_red","","100","","","","","50","","","","",""
"MegaBossFinxStasisAreaWarning","MegaBossFinxStasisAreaWarning","","sc/effects_brawler.sc","warning_bosskenji_spawn","warning_bosskenji_spawn","warning_bosskenji_spawn","","GroundHigh","","","","","","100","","","","","200","","","","",""
"MegaBossFinxStasisAreaStun","MegaBossFinxStasisAreaStun","","sc/effects_brawler.sc","","","","","GroundHigh","","","","boss_vecna_360explosion","","","","","","","122","","","","",""
"MegaBossFinxTimebendSelf","MegaBossFinxTimebendSelf","","sc/effects_brawler_finx.sc","finx_def_oc_ulti_area","finx_def_oc_ulti_area","finx_boss_timebend_self_area_red","","GroundHigh","","","","","boss_finx_timebend_self_area_loop_red","100","","","","","150","","","","",""
"MegaBossFinxStasisAreaDamage","MegaBossFinxStasisAreaDamage","","sc/effects_brawler.sc","","","","","GroundHigh","","","","boss_finx_aoe_explosion","","100","","","","","150","","","","",""
"MegaBossColetteChargeProjectileArea","MegaBossColetteChargeProjectileArea","","sc/effects.sc","","","","","GroundHigh","","","","moe_def_atk1_explosion","","100","","","","","300","","","","",""
"MegaBossColetteProjectileExplodeArea","MegaBossColetteProjectileExplodeArea","","sc/effects.sc","","","","","GroundHigh","","","","moe_def_atk1_explosion","","100","","","","","300","","","","",""
"MegaBossColetteProjectileExplodeAreaSmall","MegaBossColetteProjectileExplodeAreaSmall","","sc/effects.sc","","","","","GroundHigh","","","","moe_def_atk1_explosion","","100","","","","","300","","","","",""
"MegaBossColetteProjectileExplodeAreaSmallDense","MegaBossColetteProjectileExplodeAreaSmallDense","","sc/effects.sc","","","","","GroundHigh","","","","moe_def_atk1_explosion","","100","","","","","300","","","","",""
"NanoColetteChargeProjectileArea","NanoColetteChargeProjectileArea","","sc/effects.sc","","","","","GroundHigh","","","","moe_def_atk1_explosion","","100","","","","","500","","","","",""
"SwarmFireAuraL1","SwarmFireAuraL1","","sc/effects_brawler.sc","demon_revenge_fire_ground","demon_revenge_fire_ground","demon_revenge_fire_ground_red","","GroundHigh","","","","toy_demon_revenge_fires","","100","","","","","140","TRUE","","","",""
"SwarmFireAuraL2","SwarmFireAuraL2","","sc/effects_brawler.sc","demon_revenge_fire_ground","demon_revenge_fire_ground","demon_revenge_fire_ground_red","","GroundHigh","","","","toy_demon_revenge_fires","","100","","","","","175","TRUE","","","",""
"SwarmFireAuraL3","SwarmFireAuraL3","","sc/effects_brawler.sc","demon_revenge_fire_ground","demon_revenge_fire_ground","demon_revenge_fire_ground_red","","GroundHigh","","","","toy_demon_revenge_fires","","100","","","","","210","TRUE","","","",""
"MegaBossFinxTowerStasisAreaWarning","MegaBossFinxTowerStasisAreaWarning","","sc/effects_brawler.sc","warning_bosskenji_spawn","warning_bosskenji_spawn","warning_bosskenji_spawn","","GroundHigh","","","","","","100","","","","","200","","","","",""
