"Name","FileName","StartFrame","EndFrame","FaceFreezeFrame","Speed","TransitionInMs","TransitionOutMs","AutoFadeMs","Looping","Humanoid","Priority"
"SandyGreekIdle","sandy_hypnos_idle.glb","1","128","","","100","100","100","true","","5"
"SandyGreekWalk","sandy_hypnos_walk.glb","1","20","","","100","100","100","true","","1"
"SandyGreekAttack","sandy_hypnos_attack.glb","","2","","","","","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SandyGreekRecoil","sandy_hypnos_attack.glb","2","12","","","","","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"SandyGreekReload","sandy_hypnos_idle.glb","","10","","","100","100","100","","","hips_s#0+L_upperLeg_s#0+R_upperLeg_s#0"
"SandyGreekWin","sandy_hypnos_win.glb","1","267","","","","","","","",""
"SandyGreekWinloop","sandy_hypnos_win.glb","202","267","","","","","","true","","1"
"SandyGreekLose","sandy_hypnos_lose.glb","","312","","","","","","","",""
"SandyGreekLoseloop","sandy_hypnos_lose.glb","205","312","","","","","","true","",""
"SandyGreekPushBack","sandy_hypnos_pushback.glb","","10","","","100","100","100","","",""
"SandyGreekProfile","sandy_hypnos_portrait.glb","220","220","","","","","","true","","1"
"DrillerFantasyIdle","jacky_knight_idle.glb","1","45","","","100","100","","true","",""
"DrillerFantasyWalk","jacky_knight_walk.glb","1","-1","","","100","100","","true","","1"
"DrillerFantasyAttack","jacky_knight_attack.glb","6","20","","","","","","true","","3"
"DrillerFantasySuper","jacky_knight_super.glb","1","-1","","120","","","83","true","","3"
"DrillerFantasyRecoil","jacky_knight_attack.glb","6","20","","","","","100","","","4"
"DrillerFantasySuperRecoil","jacky_knight_super.glb","1","-1","","120","","","83","true","","4"
"DrillerFantasyHappy","jacky_knight_win.glb","","186","","","","","100","","",""
"DrillerFantasyHappyLoop","jacky_knight_win.glb","145","186","","","","","","true","",""
"DrillerFantasyLose","jacky_knight_lose.glb","","-1","","200","","","","","",""
"DrillerFantasyLoseloop","jacky_knight_lose.glb","122","163","","","","","","true","",""
"DrillerFantasyPortrait","jacky_knight_portrait.glb","1","1","","","","","","","",""
"DrillerFantasyIntro","jacky_intro.glb","","-1","","","","","","","",""
"AmbusherFantasyIdle","lily_fantasy_idle.glb","","23","","","100","100","","true","",""
"AmbusherFantasyWalk","lily_fantasy_run.glb","","23","","170","100","100","","true","","1"
"AmbusherFantasyAttack","lily_fantasy_attack.glb","4","14","","","","","10","","","spine_lower_s#4"
"AmbusherFantasySecondary","lily_fantasy_super.glb","4","14","","","","","10","","","spine_lower_s#4"
"AmbusherFantasyRecoil","lily_fantasy_attack.glb","15","26","","","100","100","10","","","spine_lower_s#4"
"AmbusherFantasyRecoil2","lily_fantasy_super.glb","15","26","","","100","100","10","","","spine_lower_s#4"
"AmbusherFantasyReload","lily_fantasy_idle.glb","","-1","","","","","100","","","ChestBone#2"
"AmbusherFantasyPushback","lily_fantasy_idle.glb","1","34","","","100","100","100","","","5"
"AmbusherFantasyWin","lily_fantasy_win.glb","","152","","","","10","100","","","5"
"AmbusherFantasyWinloop","lily_fantasy_win.glb","122","152","","","10","","","true","","1"
"AmbusherFantasyLose","lily_fantasy_lose.glb","","126","","","","","","","","5"
"AmbusherFantasyLoseloop","lily_fantasy_lose.glb","","126","","","","","","true","","1"
"AmbusherFantasyProfile","lily_fantasy_portrait.glb","1","10","","","","","","true","","5"
"AmbusherFantasyIntro","lily_fantasy_portrait.glb","","","","","","","","","",""
"ReviverFantasyIdle","doug_fantasy_idle.glb","1","28","","","100","100","","true","",""
"ReviverFantasyWalk","doug_fantasy_walk.glb","1","-1","","","100","100","","true","","1"
"ReviverFantasyAttack","doug_fantasy_attack.glb","6","20","","","","","","","","3"
"ReviverFantasyRecoil","doug_fantasy_attack.glb","6","20","","","","","100","","","4"
"ReviverFantasyHappy","doug_fantasy_win.glb","","114","","","100","","","","",""
"ReviverFantasyHappyLoop","doug_fantasy_win.glb","92","114","","","100","200","200","true","",""
"ReviverFantasyLose","doug_fantasy_lose.glb","","81","","","","","","","",""
"ReviverFantasyLoseloop","doug_fantasy_lose.glb","59","82","","","","","","true","",""
"ReviverFantasyPortrait","doug_fantasy_portrait.glb","1","1","","","","","","true","",""
"ReviverFantasyIntro","doug_fantasy_portrait.glb","","-1","","","","","","","",""
"TntGuyProgressionSkinLevel4Idle","dynamike_ranked_base_idle.glb","","-1","","","100","100","","true","","0"
"TntGuyProgressionSkinLevel4Walk","dynamike_ranked_base_walk.glb","1","29","","150","100","100","","true","","1"
"TntGuyProgressionSkinLevel4Primary","dynamike_ranked_base_attack.glb","1","5","","","","","10","","","hips_s#3"
"TntGuyProgressionSkinLevel4Secondary","dynamike_ranked_base_super.glb","1","5","","","","","10","","","hips_s#3"
"TntGuyProgressionSkinLevel4Recoil","dynamike_ranked_base_attack.glb","5","20","","","","","100","","","hips_s#4"
"TntGuyProgressionSkinLevel4Ulti","dynamike_ranked_base_super.glb","5","20","","","","","100","","","hips_s#4"
"TntGuyProgressionSkinLevel4Reload","dynamike_ranked_base_idle.glb","1","5","","150","66","66","6","","","spine_lower_s#0"
"TntGuyProgressionSkinLevel4Pushback","dynamike_ranked_base_pushback.glb","","-1","","","100","100","100","","","5"
"TntGuyProgressionSkinLevel4Win","dynamike_ranked_base_win.glb","","215","","","","","","","",""
"TntGuyProgressionSkinLevel4Winloop","dynamike_ranked_base_win.glb","156","215","","80","","","","true","",""
"TntGuyProgressionSkinLevel4Lose","dynamike_ranked_base_lose.glb","","58","","","","","","","",""
"TntGuyProgressionSkinLevel4Loseloop","dynamike_ranked_base_lose.glb","","58","","","","","","true","",""
"TntGuyProgressionSkinLevel4Profile","dynamike_ranked_base_portrait.glb","20","20","","","","","","","",""
"AllieIdle","alli_idle.glb","1","45","","","100","100","","true","",""
"AllieWalk","alli_walk.glb","1","29","","170","100","100","","true","","1"
"AllieAttack","alli_attack.glb","1","10","","","50","50","50","","","spine_lower_s#3"
"AllieSecondary","alli_attack_transform.glb","1","20","","","","","10","","","spine_lower_s#3"
"AllieRecoil","alli_attack.glb","10","-1","","","20","20","20","","","spine_lower_s#4"
"AllieRecoil2","alli_attack.glb","7","11","","","","","10","","","spine_lower_s#4"
"AlliePushback","alli_idle.glb","1","34","","","100","100","100","","","5"
"AllieWin","alli_win.glb","1","185","","","","10","100","","","5"
"AllieWinloop","alli_win.glb","186","218","","","10","","","true","","1"
"AllieLose","alli_lose.glb","","131","","","","","","","","5"
"AllieLoseloop","alli_lose.glb","132","208","","","","","","true","","1"
"AllieProfile","alli_portrait.glb","1","1","","","","","","","","5"
"AllieIntro","leon_intro_pose.glb","","","","","","","","","",""
"AllieIdle_transform","alli_idle_transform.glb","","-1","","","100","100","","true","",""
"AllieWalk_transform","alli_walk_transform.glb","","-1","","144","100","100","100","true","","1"
"AllieAttack_transform","alli_attack_transform.glb","1","22","","150","50","50","50","","","4"
"AllieIdle_transform_2","alli_idle_transform2.glb","1","-1","-1","120","100","100","50","true","",""
"AllieWalk_transform_2","alli_walk_transform2.glb","1","-1","-1","200","100","100","50","true","","1"
"AllieAttack_transform_2","alli_attack_transform.glb","1","22","","150","50","50","50","","","4"
"FangDemonAttack","fang_demon_attack.glb","","5","","","","","","","","3"
"FangDemonRecoil","fang_demon_attack.glb","","25","","","","","100","","","4"
"FangDemonSuper","fang_demon_attack.glb","10","13","","","","100","50","true","","3"
"FangDemonWalk","fang_demon_walk.glb","","-1","-1","","100","100","","true","","1"
"FangDemonIdle","fang_demon_idle.glb","","-1","-1","","100","100","","true","",""
"FangDemonWin","fang_demon_win.glb","","92","-1","","","","","","",""
"FangDemonWinloop","fang_demon_win.glb","93","126","-1","","","","","true","",""
"FangDemonLose","fang_demon_lose.glb","","53","-1","","","","","","",""
"FangDemonLoseloop","fang_demon_lose.glb","54","83","-1","","","","","true","",""
"FangDemonPortrait","fang_demon_portrait.glb","","-1","-1","","","","","","",""
"GusDemonIdle","gus_demon_idle.glb","1","-1","-1","","200","200","200","true","",""
"GusDemonWalk","gus_demon_walk.glb","1","24","-1","","200","200","200","true","","1"
"GusDemonPrimary","gus_demon_attack.glb","","4","-1","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"GusDemonPrimaryRecoil","gus_demon_attack.glb","","23","-1","","","100","250","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"GusDemonWin","gus_demon_win_120.glb","","658","-1","","","","","","",""
"GusDemonWinloop","gus_demon_win_120.glb","659","783","-1","","","","","true","",""
"GusDemonLose","gus_demon_lose.glb","","86","-1","","","","","","",""
"GusDemonLoseloop","gus_demon_lose.glb","55","86","-1","","","","","true","",""
"GusDemonPushback","gus_demon_idle.glb","","15","-1","","20","250","250","","",""
"GusDemonPortrait","gus_demon_portrait.glb","","-1","-1","","","","","","",""
"MechaDudeAngelIdle","meg_angel_idle.glb","","-1","-1","","100","100","","true","",""
"MechaDudeAngelWalk","meg_angel_walk.glb","","-1","-1","","100","100","","true","","1"
"MechaDudeAngelAttack","meg_angel_attack.glb","","4","-1","","50","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"MechaDudeAngelSuper","meg_angel_super.glb","","38","-1","","","","","","",""
"MechaDudeAngelRecoil","meg_angel_attack.glb","4","15","-1","","","","50","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"MechaDudeAngelSuperRecoil","meg_angel_super.glb","30","-1","-1","","","","50","","",""
"MechaDudeAngelReload","meg_angel_idle.glb","","","-1","","200","200","50","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"MechaDudeAngelBeaPushback","meg_angel_idle.glb","","-1","","","25","100","200","","","5"
"MechaDudeAngelWin","meg_angel_win.glb","","178","-1","","","","","","","5"
"MechaDudeAngelWinloop","meg_angel_win.glb","140","178","-1","","","","","true","","1"
"MechaDudeAngelLose","meg_angel_lose.glb","","260","-1","","","","","","","5"
"MechaDudeAngelLoseloop","meg_angel_lose.glb","230","260","-1","","","","","true","","1"
"MechaDudeAngelPortrait","meg_angel_portrait.glb","","-1","-1","","","","","","",""
"MechaDudeBigAngelIdle","meg_mecha_angel_idle.glb","","-1","-1","","200","200","","true","",""
"MechaDudeBigAngelWalk","meg_mecha_angel_walk.glb","","-1","-1","","200","200","","true","","1"
"MechaDudeBigAngelAttack","meg_mecha_angel_attack_l.glb","","5","-1","","100","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"MechaDudeBigAngelSuper","meg_mecha_angel_super.glb","","5","-1","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"MechaDudeBigAngelRecoilL","meg_mecha_angel_attack_l.glb","2","20","-1","","","100","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"MechaDudeBigAngelRecoilR","meg_mecha_angel_attack_r.glb","2","20","-1","","","100","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"MechaDudeBigAngelSuperRecoil","meg_mecha_angel_super.glb","6","-1","-1","","","","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"MechaDudeBigAngelDarrylDroidReload","meg_mecha_angel_idle.glb","","10","","","800","800","800","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"MechaDudeBigAngelDarrylDroidPushback","meg_mecha_angel_idle.glb","1","10","","","50","100","200","","","5"
"MechaDudeBigAngelWin","meg_mecha_angel_win.glb","","-1","-1","","","","","","",""
"MegAddonAngelIdle","meg_angel_driver_idle.glb","","-1","-1","","200","200","","true","",""
"MegAddonAngelWalk","meg_angel_driver_walk.glb","","-1","-1","","200","200","","true","","1"
"MegAddonAngelAttack","meg_angel_driver_attack_l.glb","","5","-1","","100","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"MegAddonAngelSuper","meg_angel_driver_super.glb","","5","-1","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"MegAddonAngelRecoilL","meg_angel_driver_attack_l.glb","2","20","-1","","","100","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"MegAddonAngelRecoilR","meg_angel_driver_attack_r.glb","2","20","-1","","","100","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"MegAddonAngelSuperRecoil","meg_angel_driver_super.glb","6","-1","-1","","","","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"TntGuyProgressionSkinLevel9Idle","dynamike_ranked_hc_idle.glb","","-1","","","100","100","","true","","0"
"TntGuyProgressionSkinLevel9Walk","dynamike_ranked_hc_walk.glb","1","29","","150","100","100","","true","","1"
"TntGuyProgressionSkinLevel9Primary","dynamike_ranked_hc_attack.glb","1","5","","","","","10","","","hips_s#3"
"TntGuyProgressionSkinLevel9Secondary","dynamike_ranked_hc_super.glb","1","5","","","","","10","","","hips_s#3"
"TntGuyProgressionSkinLevel9Recoil","dynamike_ranked_hc_attack.glb","5","20","","","","","100","","","hips_s#4"
"TntGuyProgressionSkinLevel9Ulti","dynamike_ranked_hc_super.glb","5","20","","","","","100","","","hips_s#4"
"TntGuyProgressionSkinLevel9Reload","dynamike_ranked_hc_walk.glb","1","5","","150","66","66","6","","","spine_lower_s#0"
"TntGuyProgressionSkinLevel9Pushback","dynamike_ranked_hc_pushback.glb","","-1","","","100","100","100","","","5"
"TntGuyProgressionSkinLevel9Win","dynamike_ranked_hc_win.glb","1","210","","","","","","","",""
"TntGuyProgressionSkinLevel9Winloop","dynamike_ranked_hc_win.glb","181","210","","80","","","","true","",""
"TntGuyProgressionSkinLevel9Lose","dynamike_ranked_hc_lose.glb","","100","","","","","","","",""
"TntGuyProgressionSkinLevel9Loseloop","dynamike_ranked_hc_lose.glb","114","143","","","","","","true","",""
"TntGuyProgressionSkinLevel9Profile","dynamike_ranked_hc_portrait.glb","20","20","","","","","","","",""
"UndertakerGreekGodIdle","mortis_hades_idle.glb","1","32","","","200","200","","true","",""
"UndertakerGreekGodWalk","mortis_hades_walk.glb","1","32","","150","100","100","","true","","1"
"UndertakerGreekGodAttack","mortis_hades_attack.glb","3","30","","","","250","200","","","3"
"UndertakerGreekGodUltiAttack","mortis_hades_ulti.glb","","5","","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"UndertakerGreekGodRecoil1","mortis_hades_attack.glb","3","30","","","","250","200","","","4"
"UndertakerGreekGodUltiRecoil1","mortis_hades_ulti.glb","5","40","","","","","200","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"UndertakerGreekGodPushback","mortis_pushback.glb","","-1","","","100","100","100","","","5"
"UndertakerGreekGodWin","mortis_hades_win.glb","1","152","","","","","","","","1"
"UndertakerGreekGodWinloop","mortis_hades_win.glb","123","152","","","","","","true","","1"
"UndertakerGreekGodLose","mortis_hades_lose.glb","","134","","","","","","","","1"
"UndertakerGreekGodLoseloop","mortis_hades_lose.glb","95","134","","","","","","true","","1"
"UndertakerGreekGodProfile","mortis_hades_portrait.glb","49","49","","","","","","","","1"
"BullDudeDemonIdle","bull_demon_idle.glb","","29","","","150","150","","true","",""
"BullDudeDemonWalk","bull_demon_walk.glb","","21","","","100","100","","true","","1"
"BullDudeDemonPrimary","bull_demon_attack.glb","1","3","","","","","","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"BullDudeDemonSecondary","bull_demon_super.glb","","21","","150","66","66","133","true","","5"
"BullDudeDemonRecoil","bull_demon_attack.glb","4","20","","","50","","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"BullDudeDemonReload","bull_demon_idle.glb","1","10","","200","250","250","250","","","ChestBone#2"
"BullDudeDemonPushback","bull_rock_pushback.glb","","-1","","","100","100","100","","","5"
"BullDudeDemonWin","bull_demon_win.glb","","172","","","","","","","","5"
"BullDudeDemonWinloop","bull_demon_win.glb","115","172","","","","","","true","","5"
"BullDudeDemonLose","bull_demon_lose.glb","","119","","","","","","","","5"
"BullDudeDemonLoseloop","bull_demon_lose.glb","70","119","","","","","","true","","5"
"BullDudeDemonProfile","bull_demon_portrait.glb","1","1","","","","","","true","","5"
"TntGuyProgressionSkinLevel9Idle_transform","dynamike_ranked_hc_idle_transform.glb","","-1","","","100","100","","true","","0"
"TntGuyProgressionSkinLevel9Walk_transform","dynamike_ranked_hc_walk_transform.glb","1","44","","150","100","100","","true","","1"
"TntGuyProgressionSkinLevel9Primary_transform","dynamike_ranked_hc_attack_transform.glb","1","5","","","","","10","","","hips_s_hc#3"
"TntGuyProgressionSkinLevel9Secondary_transform","dynamike_ranked_hc_super_transform.glb","1","5","","","","","10","","","hips_s_hc#3"
"TntGuyProgressionSkinLevel9Recoil_transform","dynamike_ranked_hc_attack_transform.glb","5","20","","","","","100","","","hips_s_hc#4"
"TntGuyProgressionSkinLevel9Ulti_transform","dynamike_ranked_hc_super_transform.glb","5","20","","","","","100","","","hips_s_hc#4"
"TntGuyProgressionSkinLevel9Reload_transform","dynamike_ranked_hc_walk_transform.glb","1","5","","150","66","66","6","","","spine_lower_s_hc#0"
"TntGuyProgressionSkinLevel9Pushback_transform","dynamike_ranked_hc_pushback_transform.glb","","-1","","","100","100","100","","","5"
"ShieldTankAngelIdle","buster_angel_idle.glb","","28","","","74","74","","true","",""
"ShieldTankAngelWalk","buster_angel_walk.glb","","29","","","100","100","","true","","1"
"ShieldTankAngelPrimary","buster_attack.glb","","-1","","","1","300","300","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"ShieldTankAngelSecondary","buster_angel_super.glb","","-1","","","1","","","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"ShieldTankAngelRecoil","buster_attack.glb","","-1","","","1","100","100","","","hips_s#3+L_upperLeg_s#0+R_upperLeg_s#0"
"ShieldTankAngelRecoil2","buster_angel_super.glb","","-1","","","1","100","100","","","hips_s#4+L_upperLeg_s#0+R_upperLeg_s#0"
"ShieldTankAngelPushback","buster_angel_idle.glb","","-1","","","100","100","100","","","5"
"ShieldTankAngelWin","buster_angel_win.glb","","138","","","","150","500","","","5"
"ShieldTankAngelWinloop","buster_angel_win.glb","112","138","","","150","","500","true","","5"
"ShieldTankAngelLose","buster_angel_lose.glb","","72","","","","","","","","5"
"ShieldTankAngelLoseloop","buster_angel_lose.glb","46","72","","","","","","true","","5"
"ShieldTankAngelProfile","buster_angel_portrait.glb","1","1","","","","","","","","5"
"ShieldTankAngelIdle_transform","buster_angel_idle_transform.glb","","28","","","74","74","","true","",""
"ShieldTankAngelWalk_transform","buster_angel_walk_transform.glb","","29","","","100","100","","true","","1"
"ArcadeAngelIdle","8bit_angel_idle.glb","1","29","","","100","100","","true","",""
"ArcadeAngelWalk","8bit_angel_walk.glb","1","20","","","100","100","","true","","1"
