"Name","Loop","AngleToSpawnOffset","FollowParent","FollowParentAngle","FollowBone","IgnoreInitialAngle","OwnScreenShake","OthersScreenShake","OwnHapticLevel","OthersHapticLevel","Time","Sound","Type","FileName","ExportName","ParticleEmitterName","Effect","Layer","FakeObject3D","GroundBasis","Scale","SWFScaleX","SWFScaleY","EnemyVersion","ChinaReplacement","TargetedAnimation","EffectZ","EffectSpace","TargetOffsetZ","UseForcedZ","ForcedZ"
"shelly_def_buddy_gadget_trail",,,,,,,,,,,,,"ParticleEmitter",,,"shelly_def_buddy_gadget_trail",,"Above",,,100,,,"shelly_def_buddy_gadget_trail_red",,,,,,,
"shelly_def_buddy_gadget_trail_red",,,,,,,,,,,,,"ParticleEmitter",,,"shelly_def_buddy_gadget_trail_red",,"Above",,,100,,,,,,,,,,
"shelly_def_oc",,,,,,,450,150,,,,,"SWF","sc/effects_brawler.sc","shelly_def_oc_muzzle",,,"Above",,,,100,100,"shelly_def_oc_red",,,500,,,,
,,,,,,,,,,,,"Slimey_shotgun_ulti","Sound",,,,,,,,,,,,,,,,,,
"shelly_def_oc_atk",,,,,,,,,,,,,"ParticleEmitter",,,"shelly_def_oc_atk",,"Above",,,100,,,"shelly_def_oc_atk_red",,,,,,,
,,,,,,,,,,,,"Shelly_OC_Atk","Sound",,,,,,,,,,,,,,,,,,
"shelly_def_oc_atk_hit",,,,,,,,,,,,,"ParticleEmitter",,,"colt_def_oc_atk_hit",,"Above",,,100,,,"shelly_def_oc_atk_hit_red",,,,,,,
"shelly_def_oc_atk_hit_red",,,,,,,,,,,,,"ParticleEmitter",,,"colt_def_oc_atk_hit_red",,"Above",,,100,,,,,,,,,,
"shelly_def_oc_atk_reached",,,,,,,,,,,,,"ParticleEmitter",,,"colt_def_oc_atk_reached",,"Above",,,100,,,"shelly_def_oc_atk_reached_red",,,,,,,
"shelly_def_oc_atk_reached_red",,,,,,,,,,,,,"ParticleEmitter",,,"colt_def_oc_atk_reached_red",,"Above",,,100,,,,,,,,,,
"shelly_def_oc_atk_red",,,,,,,,,,,,,"ParticleEmitter",,,"shelly_def_oc_atk_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,"Shelly_OC_Atk","Sound",,,,,,,,,,,,,,,,,,
"shelly_def_oc_atk_trail",,,,,,,,,,,,,"ParticleEmitter",,,"shelly_def_oc_atk_trail_elec",,"Above",,,100,,,"shelly_def_oc_atk_trail_red",,,,,,,
"shelly_def_oc_atk_trail_red",,,,,,,,,,,,,"ParticleEmitter",,,"shelly_def_oc_atk_trail_elec_red",,"Above",,,100,,,,,,,,,,
"shelly_def_oc_hit",,,,,,,,,,,,,"ParticleEmitter",,,"shelly_def_oc_hit",,"Above",,,100,,,"shelly_def_oc_hit_red",,,,,,,
"shelly_def_oc_hit_red",,,,,,,,,,,,,"ParticleEmitter",,,"shelly_def_oc_hit_red",,"Above",,,100,,,,,,,,,,
"shelly_def_oc_hitenv",,,,,,,,,,,,,"ParticleEmitter",,,"shelly_def_oc_hit",,"Above",,,85,,,"shelly_def_oc_hitenv_red",,,,,,,
"shelly_def_oc_hitenv_red",,,,,,,,,,,,,"ParticleEmitter",,,"shelly_def_oc_hit_red",,"Above",,,85,,,,,,,,,,
"shelly_def_oc_reached",,,,,,,,,,,,,"ParticleEmitter",,,"gunsmoke_reached_multi_oc",,"Above",,,100,,,"shelly_def_oc_reached_red",,,,,,,
"shelly_def_oc_reached_red",,,,,,,,,,,,,"ParticleEmitter",,,"gunsmoke_reached_multi_oc_red",,"Above",,,100,,,,,,,,,,
"shelly_def_oc_red",,,,,,,450,150,,,,,"SWF","sc/effects_brawler.sc","shelly_def_oc_muzzle_red",,,"Above",,,,100,100,,,,,,,,
,,,,,,,,,,,,"Slimey_shotgun_ulti","Sound",,,,,,,,,,,,,,,,,,
"shelly_def_oc_trail",,,"true",,,,,,,,,,"ParticleEmitter",,,"shelly_def_oc_trail_fire",,"Above",,,100,,,"shelly_def_oc_trail_red",,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"shelly_def_oc_trail_lt",,"Above",,,100,,,,,,,,,,
"shelly_def_oc_trail_red",,,"true",,,,,,,,,,"ParticleEmitter",,,"shelly_def_oc_trail_fire_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"shelly_def_oc_trail_lt_red",,"Above",,,100,,,,,,,,,,
"shelly_def_overcharge",,,,,,,450,150,,,,,"SWF","sc/effects_brawler.sc","shelly_003_atk",,,"Above",,,,150,150,"shelly_def_overcharge_red",,,500,,,,
,,,,,,,,,,,,"Slimey_shotgun_ulti","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"shelly_003_atk_bubble_burst",,"Above",,,100,,,,,,,,,,
"shelly_def_overcharge_red",,,,,,,450,150,,,,,"SWF","sc/effects_brawler.sc","shelly_003_atk_red",,,"Above",,,,150,150,,,,500,,,,
,,,,,,,,,,,,"Slimey_shotgun_ulti","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"shelly_003_atk_bubble_burst_red",,"Above",,,100,,,,,,,,,,
"shelly_def_ulti",,,,,,,450,150,,,,,"SWF","sc/effects_brawler.sc","shelly_def_ulti_attack_blue",,,"Above",,,,100,100,"shelly_def_ulti_red",,,500,,,,
,,,,,,,,,,,,"Utilshotgun","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"shell_shotgun",,"Above",,,100,,,,,,,,,,
"shelly_def_ulti_reached",,,,,,,,,,,,,"ParticleEmitter",,,"gunsmoke_reached_multi_ulti",,"Above",,,100,,,"shelly_def_ulti_reached_red",,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"ground_fragments_small",,"Above",,,100,,,,,,,,,,
"shelly_def_ulti_reached_red",,,,,,,,,,,,,"ParticleEmitter",,,"gunsmoke_reached_multi_ulti_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"ground_fragments_small",,"Above",,,100,,,,,,,,,,
"shelly_def_ulti_red",,,,,,,450,150,,,,,"SWF","sc/effects_brawler.sc","shelly_def_ulti_attack_red",,,"Above",,,,100,100,,,,500,,,,
,,,,,,,,,,,,"Utilshotgun","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"shell_shotgun",,"Above",,,100,,,,,,,,,,
"shield_boss_race","true",,"true",,,,,,,,,,"SWF","sc/effects.sc","spawnshield_fx",,,"Above",,,,240,240,,,,,,,,
"shield_king","true",,"true",,,,,,,,,,"SWF","sc/effects.sc","spawnshield_fx",,,"Above",,,,120,120,,,,,,,,
"ship_cannon_fire_1","true",,,,,,450,150,,,,,"ParticleEmitter",,,"ship_cannon_fire_r1",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,"Sound_TNT_explosion","Sound",,,,,,,,,,,,,,,,,,
"ship_cannon_fire_2","true",,,,,,450,150,,,,,"ParticleEmitter",,,"ship_cannon_fire_l1",,"Above",,,300,,,,,,,,,,
,,,,,,,,,,,,"Sound_TNT_explosion","Sound",,,,,,,,,,,,,,,,,,
"shotgun_girl_attack",,,,,,,200,,,,,"Shotgun","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"shell_shotgun",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"muzzle_flash",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"shooting_spark_emitter",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"gen_small_smoke_emitter",,"Above",,,100,,,,,,,,,,
"shotgun_girl_attack_ulti",,,,,,,450,150,,,,"Utilshotgun","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"shooting_spark_emitter",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"gen_small_smoke_emitter",,"Above",,,100,,,,,,,,,,
"shotgun_hit",,,,,,,,,,,,,"ParticleEmitter",,,"hit_dust_100",,"Above",,,100,,,,,,,,,,
"shotgun_trail_small","true",,"true",,,,,,,,,,"ParticleEmitter",,,"shotgun_trail_small_particle",,"Above",,,100,,,,,,,,,,
"siege_base_attack",,,,,,,,,,,,,"SWF","sc/effects_brawler.sc","siegeSmoke",,,"Above",,,,100,100,,,,600,,,,
,,,,,,,,,,,,"explosion_rocket_rose","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"muzzle_flash_smaller",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"shooting_spark_emitter",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"gen_small_smoke_emitter",,"Above",,,100,,,,,,,,,,
"siege_base_destroyed",,,,,,,450,150,,,,,"ParticleEmitter",,,"siegebase_cloudexplode_huge",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,"Sound_TNT_explosion","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"SWF","sc/effects_brawler.sc","dynamike_attack_huge_red",,,"GroundHigh",,"true",,100,100,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"siegebase_attack_explode_huge",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"siegebase_cloudexplode_huge_ground",,"GroundHigh",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"fire_spark_red_shorthuge",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"explosion_debris_strong",,"GroundHigh",,,100,,,,,,,,,,
"silver_pickup_glow",,,"true",,,,,,,,,,"ParticleEmitter",,,"silver_pickup_twinkle",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"silver_pickup_top_glow",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"silver_pickup_glow",,"GroundTop",,,100,,,,,,,,,,
"sirius_def_atk",,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_atk",,"Above",,,100,,,"sirius_def_atk_red",,,,,,,
,,,,,,,,,,,,"Dummy","Sound",,,,,,,,,,,,,,,,,,
"sirius_def_atk_gadget_trail",,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_atk_prj1_trail_smoke",,"Above",,,100,,,"sirius_def_atk_gadget_trail_red",,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_atk_gadget_trail_twinkle",,"Above",,,100,,,,,,,,,,
"sirius_def_atk_gadget_trail_red",,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_atk_prj1_trail_smoke_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_atk_gadget_trail_twinkle",,"Above",,,100,,,,,,,,,,
"sirius_def_atk_hit",,,,,,,,,,,,,"ParticleEmitter",,,"emz_002_atk_hitcloud",,"Above",,,100,,,"sirius_def_atk_hit_red",,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_atk_hit_twinkle",,"Above",,,100,,,,,,,,,,
"sirius_def_atk_hit_red",,,,,,,,,,,,,"ParticleEmitter",,,"emz_002_atk_hitcloud_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_atk_hit_twinkle_red",,"Above",,,100,,,,,,,,,,
"sirius_def_atk_prj1_trail",,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_atk_prj1_trail_smoke",,"Above",,,100,,,"sirius_def_atk_prj1_trail_red",,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_atk_prj1_trail_twinkle",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,"Sirius_Atk_Moon_Sfx","Sound",,,,,,,,,,,,,,,,,,
"sirius_def_atk_prj1_trail_red",,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_atk_prj1_trail_smoke_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_atk_prj1_trail_twinkle_red",,"Above",,,100,,,,,,,,,,
"sirius_def_atk_prj2_explode",,,,,,,200,50,1,,,,"ParticleEmitter",,,"mrp_004_atk_explode_ground",,"GroundLow",,"true",100,,,"sirius_def_atk_prj2_explode_red",,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"twin_004_atk_exp_cloud_01",,"Above",,"true",100,,,,,,,,,,
,,,,,,,,,,,,"Robotwin_Explo","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_atk_prj2_explo",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"twin_004_explode_blue",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"SWF","sc/effects_brawler.sc","kit_def_ulti_ground",,,"GroundTop",,"true",,90,90,,,,,,,,
"sirius_def_atk_prj2_explode_red",,,,,,,200,50,1,,,,"ParticleEmitter",,,"mrp_004_atk_explode_ground_red",,"GroundLow",,"true",100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"twin_004_atk_exp_cloud_01_red",,"Above",,"true",100,,,,,,,,,,
,,,,,,,,,,,,"Robotwin_Explo","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_atk_prj2_explo_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"twin_004_explode_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"SWF","sc/effects_brawler.sc","kit_def_ulti_ground_red",,,"GroundTop",,"true",,90,90,,,,,,,,
"sirius_def_atk_prj2_trail",,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_atk_prj2_trail_smoke",,"Above",,,80,,,"sirius_def_atk_prj2_trail_red",,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_atk_prj2_trail_twinkle",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,"Sirius_Atk_Star_Sfx","Sound",,,,,,,,,,,,,,,,,,
"sirius_def_atk_prj2_trail_red",,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_atk_prj2_trail_smoke_red",,"Above",,,80,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_atk_prj2_trail_twinkle_red",,"Above",,,100,,,,,,,,,,
"sirius_def_atk_red",,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_atk_red",,"Above",,,100,,,,,,,,,,
"sirius_def_gadget2_end",,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_gadget_light_leave",,"Above",,,100,,,"sirius_def_gadget2_end_red",,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_ulti_summon_gas",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"mode_hold_spawn_frags",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_ulti_summon_twinkle",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_ulti_summon_gas_add",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"kit_002_ulti_explode_explosion",,"Object",,,80,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"kit_002_ulti_explode_explosion2",,"Object",,,80,,,,,,,,,,
"sirius_def_gadget2_end_red",,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_gadget_light_leave_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_ulti_summon_gas_red",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"mode_hold_spawn_frags",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_ulti_summon_twinkle_red",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_ulti_summon_gas_add_red",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"kit_002_ulti_explode_explosion_red",,"Object",,,80,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"kit_002_ulti_explode_explosion2_red",,"Object",,,80,,,,,,,,,,
"sirius_def_gadget2_start",,,,,,,,,,,,,"ParticleEmitter",,,"gadget_activate_speedline",,"Object",,"true",80,,,"sirius_def_gadget2_start_red",,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_ulti_summon_gas",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"mode_hold_spawn_frags",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_ulti_summon_twinkle",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_ulti_summon_gas_add",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"kit_002_ulti_explode_explosion",,"Object",,,80,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"kit_002_ulti_explode_explosion2",,"Object",,,80,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"specialmode_glow",,"GroundTop",,"true",150,,,,,,,,,,
"sirius_def_gadget2_start_red",,,,,,,,,,,,,"ParticleEmitter",,,"gadget_activate_speedline_red",,"Object",,"true",80,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_ulti_summon_gas_red",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"mode_hold_spawn_frags",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_ulti_summon_twinkle_red",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_ulti_summon_gas_add_red",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"kit_002_ulti_explode_explosion_red",,"Object",,,80,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"kit_002_ulti_explode_explosion2_red",,"Object",,,80,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"specialmode_glow_red",,"GroundTop",,"true",150,,,,,,,,,,
"sirius_def_lobby",,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_lobby_smoke_01",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_lobby_smoke_02",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_lobby_glitch",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_lobby_speedline_01",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_lobby_smoke_03",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_lobby_beam_01",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_lobby_speedline_02",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_lobby_smoke_04",,"GroundLow",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_lobby_beam_02",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_lobby_smoke_05",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_lobby_smoke_06",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_lobby_twinkle_final",,"Above",,,100,,,,,,,,,,
"sirius_def_ulti_arrow_indicator",,,,,,,,,,,,"Robotwin_Atk","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"SWF","sc/effects_brawler_sirius.sc","sirius_def_ulti_arrow",,,"Above",,,,100,100,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_ulti_arrow_base",,"GroundLow",,"true",100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_ulti_arrow_ring_add",,"GroundLow",,"true",100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_ulti_arrow_ring",,"GroundLow",,"true",100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_ulti_arrow_twinkle",,"Above",,,100,,,,,,,,,,
"sirius_def_ulti_summon",,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_ulti_summon_light",,"Above",,,100,,,"sirius_def_ulti_summon_red",,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_ulti_summon_gas",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"mode_hold_spawn_frags",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_ulti_summon_twinkle",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"kit_002_ulti_explode_explosion",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"kit_002_ulti_explode_explosion2",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_ulti_summon_gas_add",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,"Sirus_Ulti_Sfx","Sound",,,,,,,,,,,,,,,,,,
"sirius_def_ulti_summon_red",,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_ulti_summon_light_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_ulti_summon_gas_red",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"mode_hold_spawn_frags",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_ulti_summon_twinkle_red",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"kit_002_ulti_explode_explosion_red",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"kit_002_ulti_explode_explosion2_red",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"sirius_def_ulti_summon_gas_add_red",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,"Sirus_Ulti_Sfx","Sound",,,,,,,,,,,,,,,,,,
"sirius_dryfire",,,"true",,,,,,,,,"Sirius_Dryfire_sfx","Sound",,,,,,,,,,,,,,,,,,
"sirius_reload",,,"true",,,,,,,,,"Sirius_Reload_Sfx","Sound",,,,,,,,,,,,,,,,,,
"skatepark_barrel_explo",,,,,,,300,300,,,,,"ParticleEmitter",,,"barrel_debris1_skatepark",,"Above",,,170,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"jessie_002_watersplat",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"doug_def_atk_waterfloor",,"GroundLow",,"true",30,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bench_explo_debris",,"Above",,,130,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"explo_dust_100",,"Above",,,100,,,,,,,,,,
"skatepark_barrel_hit",,,,,,,,,,,,,"ParticleEmitter",,,"barrel_hit_skatepark",,"GroundHigh",,,100,,,,,,,,,,
,,,,,,,,,,,,"Bullet_rico_rock","Sound",,,,,,,,,,,,,,,,,,
"skatepark_crate_explo",,,,,,,300,300,,,,,"ParticleEmitter",,,"crate_debris1_skatepark",,"Above",,,208,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"crate_debris2_skatepark",,"Above",,,130,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"explo_dust_100",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"ground_explosion_small_100",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_def_atk_hit_elec",,"Above",,,100,,,,,,,,,,
"skatepark_crate_hit",,,,,,,,,,,,,"ParticleEmitter",,,"crate_hit_skatepark",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,"Bullet_rico_rock","Sound",,,,,,,,,,,,,,,,,,
"skatepark_fence_explo",,,,,,,,,,,,,"ParticleEmitter",,,"fence_explo_debris1_skatepark",,"Above",,,90,,,,,,,,,,
,,,,,,,,,,,,"Bullet_rico_rock","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"fence_explo_debris2_skatepark",,"Above",,,120,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"explo_dust_100",,"Above",,,100,,,,,,,,,,
"skatepark_fence_hit",,,,,,,,,,,,,"ParticleEmitter",,,"fence_hit_skatepark",,"Above",,,100,,,,,,,,,,
"skatepark_fragile_explo",,,,,,,,,,,,,"ParticleEmitter",,,"fragile_explo_debris_skatepark",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"fragile_explo_debris2_skatepark",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"explo_dust_100",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"ground_explosion_small_50",,"GroundHigh",,"true",100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_def_atk_hit_elec",,"Above",,,100,,,,,,,,,,
"skatepark_rope_explo",,,,,,,300,300,,,,,"ParticleEmitter",,,"rope_explo_debris1_skatepark",,"Above",,,70,,,,,,700,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"buzz_003_ulti_shards",,"Above",,,150,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"explo_dust_100",,"Above",,,100,,,,,,,,,,
"skatepark_themed_explo",,,,,,,300,300,,,,,"ParticleEmitter",,,"themed_explo_debris1_skatepark",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,"Bullet_rico_rock","Sound",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"crate_explo_debris1_brawlywood",,"Above",,,140,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"explo_dust_100",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"ground_explosion_small_50",,"GroundHigh",,"true",100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"bronson_def_atk_hit_elec",,"Above",,,100,,,,,,,,,,
"skatepark_themed_hit",,,,,,,,,,,,,"ParticleEmitter",,,"crate_hit_skatepark",,"Above",,,100,,,,,,,,,,
"skatepark_wall1_explo",,,,,,,,,,,,,"ParticleEmitter",,,"wall1_explo_debris1_skatepark",,"Object",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"wall1_explo_debris2_skatepark",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,,"ParticleEmitter",,,"explo_dust_100",,"Above",,,100,,,,,,,,,,
"skatepark_wall1_hit",,,,,,,,,,,,,"ParticleEmitter",,,"wall_hit_skatepark",,"Above",,,100,,,,,,,,,,
,,,,,,,,,,,,"Bullet_rico_rock","Sound",,,,,,,,,,,,,,,,,,
