"Name","ParentAreaEffectForSkin","Disabled","FileName","OwnExportName","BlueExportName","RedExportName","NeutralExportName","Layer","ExportNameTop","ExportNameTopRed","ExportNameObject","Effect","LoopingEffect","ScaleLoopingEffect","HitEffect","AllowEffectInterrupt","PlaybackType","RotationType","Scale","TimeMs","MinTimeMs","Radius","Damage","DontOverrideDmg","DamageScaleType","CustomValue","CustomValue2","Type","StatusEffectSelf","StatusEffectAlly","StatusEffectEnemy","StatusEffectTickInterval","DelayFirstTick","IsPersonal","TargetEnemiesOnly","BulletExplosionBullet","BulletExplosionBulletDistance","BulletExplosionBulletOffset","BulletExplosionItem","ExpandOnDistance","BulletAngleOffset","BulletApplyAngle","DestroysEnvironment","DestroysDecorations","DestroysOnlyBushes","PushbackStrength","PushbackStrengthSelf","PushbackDeadzone","CanStopGrapple","StunTicks","SlowStrength","FreezeTicks","IgnoreFadeout","ShouldShowEvenIfOutsideScreen","SameAreaEffectCanNotDamageMs","RelatedImmunityAreas","DontShowToEnemy","RequireLineOfSight","ChainAreaEffect","ChainAreaEffect2","ChainAreaEffect3","OverchargedChainAreaEffect","OverchargedChainAreaEffect2","OverchargedChainAreaEffect3","SkinnedCustomValue","SpawnItem","SnapToTile","DamageScaleDistanceNear","DamageScaleDistanceFar","SourceType","OverHealTicks","StackOverHeal","MaxOverHeal","OverHealMultiplier","AffectOnlyHeroes","AffectProjectiles","IgnoreCharacters","InnerRadius","InnerRadiusDamagePercent","ExpireTypes","CurveBall","CurveBallAddDistance"
"MegaBossCactusPushAwayArea","","","sc/effects.sc","","","","","GroundHigh","","","","bo_def_ulti2_explosion","","100","","","","","133","700","","600","800","","","","","Damage","","","","","","","","","","","","","","","true","","","150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SubwayJetpackDamage","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","subway_skill_jetpack_spread","","100","","","","","100","300","","500","","","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SubwayJetpackSlow","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","subway_skill_jetpack_spread_lv3","","100","","","","","100","300","","500","","","","","","StatusEffect","","","SS_JetpackSlow","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TrailRunWin","","","sc/effects.sc","","","","","GroundHigh","","","","trailrun_win","","100","","","","","100","700","","300","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossCrowMidSizeIndicator","","","sc/effects_brawler.sc","warning_bosskenji_spawn","warning_bosskenji_spawn","warning_bosskenji_spawn","","GroundHigh","","","","","","100","","","","","150","2500","","450","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaKenjiBulletExplosionPet","","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","1000","","600","500","","","10","","BulletExplosion","","","","","","","","MegaKenjiProjectileFast360","80","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossCrowJumpKnifesSmallMore","","","sc/effects.sc","","","","","GroundHigh","","","","crow_009_ulti","","100","","","","","100","700","","300","","","","4","","BulletExplosion","","","","","","","","MegaBossCrowJumpProjectile","80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossTrickShotDestroyArea","","","sc/effects.sc","","","","","GroundHigh","","","","boss_explosion_large","","300","","","","","300","700","","1200","500","","","","","Damage","","","","","","","","","","","","","","","true","","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossIndicatorLarge","","","sc/effects_brawler.sc","warning_bosskenji_spawn","warning_bosskenji_spawn","warning_bosskenji_spawn","","GroundHigh","","","","","","100","","","","","300","2500","","1200","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DaredevilDamageArea","","","sc/effects.sc","","","","","GroundHigh","","","","","gigi_def_atk_spin_impact","70","gigi_def_atk_spin_hit","","","","70","300","","700","500","","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DaredevilUltiNoDamageLeave","","","sc/effects.sc","","","","","GroundHigh","","","","gigi_def_ulti_teleport_up","","100","","","","","70","700","","700","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DaredevilUltiNoDamageEnter","","","sc/effects.sc","","","","","GroundHigh","","","","gigi_def_ulti_teleport_down","","100","","","","","70","700","","700","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DaredevilUltiDamage","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","gigi_def_ulti_teleport_damage","","100","","","","","100","700","","700","","","","","","Damage","","","","","","","","","","","","","","","","","","","150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DaredevilUltiWarning","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","gigi_def_ulti_teleport_mark","","100","","TRUE","","","100","500","","450","","","","","","Effect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DaredevilGadgetHide","","","sc/effects_brawler_gigi.sc","gigi_def_gadget2_area","gigi_def_gadget2_area","gigi_def_gadget2_area_red","","GroundHigh","","","","gigi_def_gadget2","","100","","TRUE","","","100","3000","","600","","","","","","SmokeScreen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DaredevilSuperChargeArea","","","sc/effects_brawler.sc","range_dashed","range_dashed","range_dashed_red","","GroundHigh","","","","","","100","","","","","56","600000","","720","","","","200","","ChargeSuperFromProjectiles","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"DaredevilSuperChargeAreaGadget","","","sc/effects_brawler.sc","range_dashed","range_dashed","range_dashed_red","","GroundHigh","","","","","","100","","","","","110","600000","","1400","","","","200","","ChargeSuperFromProjectiles","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","",""
"TankBushGrowArea","","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","170","500","","100","800","","","","","WallSpawn","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","","","","","","","","","","","","","","","","",""
"TankBushGrowAreaLarge","","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","300","500","","500","800","","","","","WallSpawn","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","",""
"HealOnMove","","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","1","","1","","","","200","","HealAbsolute","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","",""
"b371a6b43bda4e4b9f6dd6221bbd2bb203f1cee8","Brock_def_ulti_area","true","sc/effects.sc","","","","","GroundHigh","","","","brock_def_oc_ultiExp_purple","","100","","","","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"64cb809d1c267e645d5eb3b7046097ad8c579840","Brock_def_ulti_area","true","sc/effects.sc","","","","","GroundHigh","","","","brock_def_oc_ultiExp_purple","","100","","","","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4ff257f150685da0778e1dcd2b2d875351da8717","Brock_def_ulti_area","true","sc/effects.sc","","","","","GroundHigh","","","","brock_def_oc_ultiExp_purple","","100","","","","","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KnockBackReceivingDmg","","","sc/effects.sc","","","","","GroundHigh","","","","bo_def_ulti2_explosion","","100","","","","","133","700","","600","500","","","","","Damage","","","","","","","","","","","","","","","","","","90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ControllerVisionArea","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","","","100","","","","","240","5000","","50000","","","","","","Vision","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OnHitSpeedyUpArea","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","speedUp_active","","100","","","","","20","60","","20","550","","","6","","SpeedBuff","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OnGadgetSpeedyUpArea","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","speedUp_active","","100","","","","","100","150","","100","700","","","6","","SpeedBuff","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OnKillHealArea","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","jaeyong_def_ulti","","100","","","","","100","50","","1250","-20","","","","","Heal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TRUE","","","","","","",""
"MegaBossDgPushBack","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","","","100","","","","","165","700","","1000","500","","","","","Damage","","","","","","","","","","","","","","","","","","150","250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossDgDamageArea","","","sc/effects.sc","","","","","GroundHigh","","","","doug_def_atk_area","","100","","","","","100","300","","1000","1500","","","","","Damage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossDgSpawnBullets","","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","700","","300","","","","6","","BulletExplosion","","","","","","","","MegaBossDgSpawnProjectile","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossVecPushBack","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","","","100","","","","","165","700","","1200","2200","","","","","Damage","","","","","","","","","","","","","","","","","","150","250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossVecBigBlackhole","","","sc/effects.sc","range450_blue","range450_blue","range450_red","","GroundHigh","","","","boss_vecna_blackhole_center","","100","","","","","483","700","","2500","0","","0","","","Pushback","","","","","","","","","","","","","","","","","","-350","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossVecFreezeArea","","","sc/effects.sc","","","","","GroundHigh","","","","","","100","","","","","100","500","","300","","","","","","StatusEffect","","","VecnaStunSmash","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossVecFreezeExplosion","","","sc/effects.sc","range450_blue","range450_blue","range450_red","","GroundHigh","","","","blackhole_ulti_damage","","100","","","","","100","2100","","300","","","","2000","","DelayedDamage","","","","","","","","","","","","","","","true","","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossFrankStunArea","","","sc/effects_brawler.sc","","","","","GroundHigh","","","","","","100","","","","","720","200","","3000","1200","","","40","","Stun","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
