"Name","Type","Index","ProgressStart","Progress","League","Tier","Season","HeroPowerUnlock","PrimaryLvlUpRewardType","PrimaryLvlUpRewardCount","PrimaryLvlUpRewardExtraData","PrimaryLvlUpRewardData","SecondaryLvlUpRewardType","SecondaryLvlUpRewardCount","SecondaryLvlUpRewardExtraData","SecondaryLvlUpRewardData","DependsOnIndex","RankAssetFrame","RankNumberValue","RankFaceFrame","RankHexTextColor"
"Goal_10_39_10",10,10,1650,350,0,0,39,0,41,1000,0,,-1,,,,-1,,,,
"Goal_10_39_11",10,11,2000,950,0,0,39,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_39_12",10,12,2950,950,0,0,39,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_39_13",10,13,3900,950,0,0,39,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_39_14",10,14,4850,950,0,0,39,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_39_15",10,15,5800,950,0,0,39,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_39_16",10,16,6750,950,0,0,39,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_39_17",10,17,7700,950,0,0,39,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_39_18",10,18,8650,950,0,0,39,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_39_19",10,19,9600,950,0,0,39,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_39_20",10,20,10550,950,0,0,39,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_39_21",10,21,11500,950,0,0,39,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_39_22",10,22,12450,950,0,0,39,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_39_23",10,23,13400,950,0,0,39,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_39_24",10,24,14350,950,0,0,39,0,41,1000,0,,-1,,,,-1,,,,
"Goal_10_39_25",10,25,15300,950,0,0,39,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_39_26",10,26,16250,950,0,0,39,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_39_27",10,27,17200,950,0,0,39,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_39_28",10,28,18150,950,0,0,39,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_39_29",10,29,19100,950,0,0,39,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_39_30",10,30,20050,950,0,0,39,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_39_31",10,31,21000,950,0,0,39,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_39_32",10,32,21950,950,0,0,39,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_39_33",10,33,22900,950,0,0,39,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_39_34",10,34,23850,950,0,0,39,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_39_35",10,35,24800,950,0,0,39,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_39_36",10,36,25750,950,0,0,39,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_39_37",10,37,26700,950,0,0,39,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_39_38",10,38,27650,950,0,0,39,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_39_39",10,39,28600,950,0,0,39,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_39_40",10,40,29550,950,0,0,39,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_39_41",10,41,30500,950,0,0,39,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_39_42",10,42,31450,950,0,0,39,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_39_43",10,43,32400,950,0,0,39,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_39_44",10,44,33350,950,0,0,39,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_39_45",10,45,34300,950,0,0,39,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_39_46",10,46,35250,950,0,0,39,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_39_47",10,47,36200,950,0,0,39,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_39_48",10,48,37150,950,0,0,39,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_39_49",10,49,38100,950,0,0,39,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_39_50",10,50,39050,950,0,0,39,0,49,1,5,,-1,,,,-1,,,,
"BP_Tail_39_0",11,0,0,0,0,0,39,0,50,1,0,,-1,,,,-1,,,,
"Goal_12_39_0",12,0,-1,1,0,0,39,0,45,1500,0,,-1,,,,-1,,,,
"Goal_12_39_2",12,2,50,200,0,0,39,0,1,1500,0,,-1,,,,-1,,,,
"Goal_12_39_6",12,6,850,200,0,0,39,0,16,10,0,,-1,,,,-1,,,,
"Goal_12_39_10",12,10,1650,350,0,0,39,0,41,1500,0,,-1,,,,-1,,,,
"Goal_12_39_18",12,18,8650,950,0,0,39,0,16,10,0,,-1,,,,-1,,,,
"Goal_12_39_28",12,28,18150,950,0,0,39,0,16,10,0,,-1,,,,-1,,,,
"Goal_12_39_38",12,38,27650,950,0,0,39,0,16,10,0,,-1,,,,-1,,,,
"Goal_12_39_42",12,42,31450,950,0,0,39,0,16,10,0,,-1,,,,-1,,,,
"Goal_12_39_44",12,44,33350,950,0,0,39,0,1,1500,0,,-1,,,,-1,,,,
"Goal_12_39_46",12,46,35250,950,0,0,39,0,4,1,0,"UndertakerGreekGodChroma1",1,10,,,-1,,,,
"Goal_12_39_48",12,48,37150,950,0,0,39,0,4,1,0,"UndertakerGreekGodChroma2",1,10,,,-1,,,,
"Goal_12_39_50",12,50,39050,950,0,0,39,0,43,1,0,"TitleBP40",1,10,,,-1,,,,
"Goal_9_40_0",9,0,-1,1,0,0,40,0,45,1000,0,,-1,,,,-1,,,,
"Goal_9_40_1",9,1,0,50,0,0,40,0,19,1,0,"emoji_bp_fantasy",1,10,,,-1,,,,
"Goal_9_40_2",9,2,50,200,0,0,40,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_40_3",9,3,250,200,0,0,40,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_40_4",9,4,450,200,0,0,40,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_40_5",9,5,650,200,0,0,40,0,19,1,0,"emoji_bp_fantasy_angry",1,10,,,-1,,,,
"Goal_9_40_6",9,6,850,200,0,0,40,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_40_7",9,7,1050,200,0,0,40,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_40_8",9,8,1250,200,0,0,40,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_40_9",9,9,1450,200,0,0,40,0,19,1,0,"emoji_bp_fantasy_clap",1,10,,,-1,,,,
"Goal_9_40_10",9,10,1650,350,0,0,40,0,41,1000,0,,-1,,,,-1,,,,
"Goal_9_40_11",9,11,2000,950,0,0,40,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_40_12",9,12,2950,950,0,0,40,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_40_13",9,13,3900,950,0,0,40,0,19,1,0,"emoji_bp_fantasy_happy",1,10,,,-1,,,,
"Goal_9_40_14",9,14,4850,950,0,0,40,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_40_15",9,15,5800,950,0,0,40,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_40_16",9,16,6750,950,0,0,40,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_40_17",9,17,7700,950,0,0,40,0,19,1,0,"emoji_bp_fantasy_gg",1,10,,,-1,,,,
"Goal_9_40_18",9,18,8650,950,0,0,40,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_40_19",9,19,9600,950,0,0,40,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_40_20",9,20,10550,950,0,0,40,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_40_21",9,21,11500,950,0,0,40,0,35,1,0,"spray_bp_fantasybo",1,10,,,-1,,,,
"Goal_9_40_22",9,22,12450,950,0,0,40,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_40_23",9,23,13400,950,0,0,40,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_40_24",9,24,14350,950,0,0,40,0,41,1000,0,,-1,,,,-1,,,,
"Goal_9_40_25",9,25,15300,950,0,0,40,0,51,1000,0,,-1,,,,-1,,,,
"Goal_9_40_26",9,26,16250,950,0,0,40,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_40_27",9,27,17200,950,0,0,40,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_40_28",9,28,18150,950,0,0,40,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_40_29",9,29,19100,950,0,0,40,0,19,1,0,"emoji_bp_fantasy_phew",1,10,,,-1,,,,
"Goal_9_40_30",9,30,20050,950,0,0,40,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_40_31",9,31,21000,950,0,0,40,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_40_32",9,32,21950,950,0,0,40,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_40_33",9,33,22900,950,0,0,40,0,19,1,0,"emoji_bp_fantasy_sad",1,10,,,-1,,,,
"Goal_9_40_34",9,34,23850,950,0,0,40,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_40_35",9,35,24800,950,0,0,40,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_40_36",9,36,25750,950,0,0,40,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_40_37",9,37,26700,950,0,0,40,0,19,1,0,"emoji_bp_fantasy_thanks",1,10,,,-1,,,,
"Goal_9_40_38",9,38,27650,950,0,0,40,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_40_39",9,39,28600,950,0,0,40,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_40_40",9,40,29550,950,0,0,40,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_40_41",9,41,30500,950,0,0,40,0,19,1,0,"emoji_bp_fantasy_special",1,10,,,-1,,,,
"Goal_9_40_42",9,42,31450,950,0,0,40,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_40_43",9,43,32400,950,0,0,40,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_40_44",9,44,33350,950,0,0,40,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_40_45",9,45,34300,950,0,0,40,0,25,1,0,"player_icon_bp_fantasy",1,10,,,-1,,,,
"Goal_9_40_46",9,46,35250,950,0,0,40,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_40_47",9,47,36200,950,0,0,40,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_40_48",9,48,37150,950,0,0,40,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_40_49",9,49,38100,950,0,0,40,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_40_50",9,50,39050,950,0,0,40,0,4,1,0,"BowDudeFantasy",1,10,,,-1,,,,
"Goal_10_40_0",10,0,-1,1,0,0,40,0,1,500,0,,-1,,,,-1,,,,
"Goal_10_40_1",10,1,0,50,0,0,40,0,41,500,0,,-1,,,,-1,,,,
"Goal_10_40_2",10,2,50,200,0,0,40,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_40_3",10,3,250,200,0,0,40,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_40_4",10,4,450,200,0,0,40,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_40_5",10,5,650,200,0,0,40,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_40_6",10,6,850,200,0,0,40,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_40_7",10,7,1050,200,0,0,40,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_40_8",10,8,1250,200,0,0,40,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_40_9",10,9,1450,200,0,0,40,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_40_10",10,10,1650,350,0,0,40,0,41,1000,0,,-1,,,,-1,,,,
"Goal_10_40_11",10,11,2000,950,0,0,40,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_40_12",10,12,2950,950,0,0,40,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_40_13",10,13,3900,950,0,0,40,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_40_14",10,14,4850,950,0,0,40,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_40_15",10,15,5800,950,0,0,40,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_40_16",10,16,6750,950,0,0,40,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_40_17",10,17,7700,950,0,0,40,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_40_18",10,18,8650,950,0,0,40,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_40_19",10,19,9600,950,0,0,40,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_40_20",10,20,10550,950,0,0,40,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_40_21",10,21,11500,950,0,0,40,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_40_22",10,22,12450,950,0,0,40,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_40_23",10,23,13400,950,0,0,40,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_40_24",10,24,14350,950,0,0,40,0,41,1000,0,,-1,,,,-1,,,,
"Goal_10_40_25",10,25,15300,950,0,0,40,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_40_26",10,26,16250,950,0,0,40,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_40_27",10,27,17200,950,0,0,40,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_40_28",10,28,18150,950,0,0,40,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_40_29",10,29,19100,950,0,0,40,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_40_30",10,30,20050,950,0,0,40,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_40_31",10,31,21000,950,0,0,40,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_40_32",10,32,21950,950,0,0,40,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_40_33",10,33,22900,950,0,0,40,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_40_34",10,34,23850,950,0,0,40,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_40_35",10,35,24800,950,0,0,40,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_40_36",10,36,25750,950,0,0,40,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_40_37",10,37,26700,950,0,0,40,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_40_38",10,38,27650,950,0,0,40,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_40_39",10,39,28600,950,0,0,40,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_40_40",10,40,29550,950,0,0,40,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_40_41",10,41,30500,950,0,0,40,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_40_42",10,42,31450,950,0,0,40,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_40_43",10,43,32400,950,0,0,40,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_40_44",10,44,33350,950,0,0,40,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_40_45",10,45,34300,950,0,0,40,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_40_46",10,46,35250,950,0,0,40,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_40_47",10,47,36200,950,0,0,40,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_40_48",10,48,37150,950,0,0,40,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_40_49",10,49,38100,950,0,0,40,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_40_50",10,50,39050,950,0,0,40,0,49,1,5,,-1,,,,-1,,,,
"BP_Tail_40_0",11,0,0,0,0,0,40,0,50,1,0,,-1,,,,-1,,,,
"Goal_12_40_0",12,0,-1,1,0,0,40,0,45,1500,0,,-1,,,,-1,,,,
"Goal_12_40_2",12,2,50,200,0,0,40,0,1,1500,0,,-1,,,,-1,,,,
"Goal_12_40_6",12,6,850,200,0,0,40,0,16,10,0,,-1,,,,-1,,,,
"Goal_12_40_10",12,10,1650,350,0,0,40,0,41,1500,0,,-1,,,,-1,,,,
"Goal_12_40_18",12,18,8650,950,0,0,40,0,16,10,0,,-1,,,,-1,,,,
"Goal_12_40_28",12,28,18150,950,0,0,40,0,16,10,0,,-1,,,,-1,,,,
"Goal_12_40_38",12,38,27650,950,0,0,40,0,16,10,0,,-1,,,,-1,,,,
"Goal_12_40_42",12,42,31450,950,0,0,40,0,16,10,0,,-1,,,,-1,,,,
"Goal_12_40_44",12,44,33350,950,0,0,40,0,1,1500,0,,-1,,,,-1,,,,
"Goal_12_40_46",12,46,35250,950,0,0,40,0,4,1,0,"BowDudeFantasyChroma1",1,10,,,-1,,,,
"Goal_12_40_48",12,48,37150,950,0,0,40,0,4,1,0,"BowDudeFantasyChroma2",1,10,,,-1,,,,
"Goal_12_40_50",12,50,39050,950,0,0,40,0,43,1,0,"TitleBP41",1,10,,,-1,,,,
"Goal_9_41_0",9,0,-1,1,0,0,41,0,45,1000,0,,-1,,,,-1,,,,
"Goal_9_41_1",9,1,0,50,0,0,41,0,19,1,0,"emoji_bp_street",1,10,,,-1,,,,
"Goal_9_41_2",9,2,50,200,0,0,41,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_41_3",9,3,250,200,0,0,41,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_41_4",9,4,450,200,0,0,41,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_41_5",9,5,650,200,0,0,41,0,19,1,0,"emoji_bp_street_angry",1,10,,,-1,,,,
"Goal_9_41_6",9,6,850,200,0,0,41,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_41_7",9,7,1050,200,0,0,41,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_41_8",9,8,1250,200,0,0,41,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_41_9",9,9,1450,200,0,0,41,0,19,1,0,"emoji_bp_street_clap",1,10,,,-1,,,,
"Goal_9_41_10",9,10,1650,350,0,0,41,0,41,1000,0,,-1,,,,-1,,,,
"Goal_9_41_11",9,11,2000,950,0,0,41,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_41_12",9,12,2950,950,0,0,41,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_41_13",9,13,3900,950,0,0,41,0,19,1,0,"emoji_bp_street_happy",1,10,,,-1,,,,
"Goal_9_41_14",9,14,4850,950,0,0,41,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_41_15",9,15,5800,950,0,0,41,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_41_16",9,16,6750,950,0,0,41,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_41_17",9,17,7700,950,0,0,41,0,19,1,0,"emoji_bp_street_gg",1,10,,,-1,,,,
"Goal_9_41_18",9,18,8650,950,0,0,41,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_41_19",9,19,9600,950,0,0,41,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_41_20",9,20,10550,950,0,0,41,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_41_21",9,21,11500,950,0,0,41,0,35,1,0,"spray_bp_street",1,10,,,-1,,,,
"Goal_9_41_22",9,22,12450,950,0,0,41,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_41_23",9,23,13400,950,0,0,41,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_41_24",9,24,14350,950,0,0,41,0,41,1000,0,,-1,,,,-1,,,,
"Goal_9_41_25",9,25,15300,950,0,0,41,0,51,1000,0,,-1,,,,-1,,,,
"Goal_9_41_26",9,26,16250,950,0,0,41,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_41_27",9,27,17200,950,0,0,41,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_41_28",9,28,18150,950,0,0,41,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_41_29",9,29,19100,950,0,0,41,0,19,1,0,"emoji_bp_street_phew",1,10,,,-1,,,,
"Goal_9_41_30",9,30,20050,950,0,0,41,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_41_31",9,31,21000,950,0,0,41,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_41_32",9,32,21950,950,0,0,41,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_41_33",9,33,22900,950,0,0,41,0,19,1,0,"emoji_bp_street_sad",1,10,,,-1,,,,
"Goal_9_41_34",9,34,23850,950,0,0,41,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_41_35",9,35,24800,950,0,0,41,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_41_36",9,36,25750,950,0,0,41,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_41_37",9,37,26700,950,0,0,41,0,19,1,0,"emoji_bp_street_thanks",1,10,,,-1,,,,
"Goal_9_41_38",9,38,27650,950,0,0,41,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_41_39",9,39,28600,950,0,0,41,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_41_40",9,40,29550,950,0,0,41,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_41_41",9,41,30500,950,0,0,41,0,19,1,0,"emoji_bp_street_special",1,10,,,-1,,,,
"Goal_9_41_42",9,42,31450,950,0,0,41,0,16,10,0,,-1,,,,-1,,,,
"Goal_9_41_43",9,43,32400,950,0,0,41,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_41_44",9,44,33350,950,0,0,41,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_41_45",9,45,34300,950,0,0,41,0,25,1,0,"player_icon_bp_graffiti",1,10,,,-1,,,,
"Goal_9_41_46",9,46,35250,950,0,0,41,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_41_47",9,47,36200,950,0,0,41,0,45,100,0,,-1,,,,-1,,,,
"Goal_9_41_48",9,48,37150,950,0,0,41,0,1,1000,0,,-1,,,,-1,,,,
"Goal_9_41_49",9,49,38100,950,0,0,41,0,38,100,0,,-1,,,,-1,,,,
"Goal_9_41_50",9,50,39050,950,0,0,41,0,4,1,0,"MummySurfer",1,10,,,-1,,,,
"Goal_10_41_0",10,0,-1,1,0,0,41,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_41_1",10,1,0,50,0,0,41,0,41,1000,0,,-1,,,,-1,,,,
"Goal_10_41_2",10,2,50,200,0,0,41,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_41_3",10,3,250,200,0,0,41,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_41_4",10,4,450,200,0,0,41,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_41_5",10,5,650,200,0,0,41,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_41_6",10,6,850,200,0,0,41,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_41_7",10,7,1050,200,0,0,41,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_41_8",10,8,1250,200,0,0,41,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_41_9",10,9,1450,200,0,0,41,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_41_10",10,10,1650,350,0,0,41,0,41,1000,0,,-1,,,,-1,,,,
"Goal_10_41_11",10,11,2000,950,0,0,41,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_41_12",10,12,2950,950,0,0,41,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_41_13",10,13,3900,950,0,0,41,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_41_14",10,14,4850,950,0,0,41,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_41_15",10,15,5800,950,0,0,41,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_41_16",10,16,6750,950,0,0,41,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_41_17",10,17,7700,950,0,0,41,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_41_18",10,18,8650,950,0,0,41,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_41_19",10,19,9600,950,0,0,41,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_41_20",10,20,10550,950,0,0,41,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_41_21",10,21,11500,950,0,0,41,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_41_22",10,22,12450,950,0,0,41,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_41_23",10,23,13400,950,0,0,41,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_41_24",10,24,14350,950,0,0,41,0,41,1000,0,,-1,,,,-1,,,,
"Goal_10_41_25",10,25,15300,950,0,0,41,0,38,300,0,,-1,,,,-1,,,,
"Goal_10_41_26",10,26,16250,950,0,0,41,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_41_27",10,27,17200,950,0,0,41,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_41_28",10,28,18150,950,0,0,41,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_41_29",10,29,19100,950,0,0,41,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_41_30",10,30,20050,950,0,0,41,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_41_31",10,31,21000,950,0,0,41,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_41_32",10,32,21950,950,0,0,41,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_41_33",10,33,22900,950,0,0,41,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_41_34",10,34,23850,950,0,0,41,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_41_35",10,35,24800,950,0,0,41,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_41_36",10,36,25750,950,0,0,41,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_41_37",10,37,26700,950,0,0,41,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_41_38",10,38,27650,950,0,0,41,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_41_39",10,39,28600,950,0,0,41,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_41_40",10,40,29550,950,0,0,41,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_41_41",10,41,30500,950,0,0,41,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_41_42",10,42,31450,950,0,0,41,0,16,10,0,,-1,,,,-1,,,,
"Goal_10_41_43",10,43,32400,950,0,0,41,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_41_44",10,44,33350,950,0,0,41,0,1,1000,0,,-1,,,,-1,,,,
"Goal_10_41_45",10,45,34300,950,0,0,41,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_41_46",10,46,35250,950,0,0,41,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_41_47",10,47,36200,950,0,0,41,0,50,1,0,,-1,,,,-1,,,,
"Goal_10_41_48",10,48,37150,950,0,0,41,0,1,3500,0,,-1,,,,-1,,,,
"Goal_10_41_49",10,49,38100,950,0,0,41,0,38,100,0,,-1,,,,-1,,,,
"Goal_10_41_50",10,50,39050,950,0,0,41,0,49,1,5,,-1,,,,-1,,,,
"BP_Tail_41_0",11,0,0,0,0,0,41,0,50,1,0,,-1,,,,-1,,,,
"Goal_12_41_0",12,0,-1,1,0,0,41,0,45,1500,0,,-1,,,,-1,,,,
"Goal_12_41_2",12,2,50,200,0,0,41,0,1,1500,0,,-1,,,,-1,,,,
"Goal_12_41_6",12,6,850,200,0,0,41,0,16,10,0,,-1,,,,-1,,,,
"Goal_12_41_10",12,10,1650,350,0,0,41,0,41,1500,0,,-1,,,,-1,,,,
"Goal_12_41_18",12,18,8650,950,0,0,41,0,16,10,0,,-1,,,,-1,,,,
"Goal_12_41_26",12,26,16250,950,0,0,41,0,16,10,0,,-1,,,,-1,,,,
