"TID","FI"
"TID_KING_OF_HILL_32","Mitä ihmettä"
"TID_KING_OF_HILL_33","Splät"
"TID_TRUE_GOLD_TICK_SKIN","JALOKULTA-TICK"
"TID_TRUE_GOLD_TICK_SKIN_SHOP","JALOKULTA-\nTICK"
"TID_TRUE_GOLD_CROW_SKIN","JALOKULTA-CROW"
"TID_TRUE_GOLD_CROW_SKIN_SHOP","JALOKULTA-\nCROW"
"TID_TRUE_GOLD_DARRYL_SKIN","JALOKULTA-DARRYL"
"TID_TRUE_GOLD_DARRYL_SKIN_SHOP","JALOKULTA-\nDARRYL"
"TID_TRUE_GOLD_TARA_SKIN","JALOKULTA-TARA"
"TID_TRUE_GOLD_TARA_SKIN_SHOP","JALOKULTA-\nTARA"
"TID_TRUE_GOLD_JESSIE_SKIN","JALOKULTA-JESSIE"
"TID_TRUE_GOLD_JESSIE_SKIN_SHOP","JALOKULTA-\nJESSIE"
"TID_WARRIOR_BO_SKIN","SOTURI-BO"
"TID_WARRIOR_BO_SKIN_SHOP","SOTURI-\nBO"
"TID_GOLDRUSH_35C","Tulvinut pato"
"TID_TRUE_SILVER_TICK_SKIN","JALOHOPEA-TICK"
"TID_TRUE_SILVER_TICK_SKIN_SHOP","JALOHOPEA-\nTICK"
"TID_TRUE_SILVER_CROW_SKIN","JALOHOPEA-CROW"
"TID_TRUE_SILVER_CROW_SKIN_SHOP","JALOHOPEA-\nCROW"
"TID_TRUE_SILVER_DARRYL_SKIN","JALOHOPEA-DARRYL"
"TID_TRUE_SILVER_DARRYL_SKIN_SHOP","JALOHOPEA-\nDARRYL"
"TID_TRUE_SILVER_TARA_SKIN","JALOHOPEA-TARA"
"TID_TRUE_SILVER_TARA_SKIN_SHOP","JALOHOPEA-\nTARA"
"TID_TRUE_SILVER_JESSIE_SKIN","JALOHOPEA-JESSIE"
"TID_TRUE_SILVER_JESSIE_SKIN_SHOP","JALOHOPEA-\nJESSIE"
"TID_EMOTE_BUNDLE_BRALWMAS_GIFT","RÄMÄPÄIDEN MERKKILAHJA"
"TID_EMOTE_BUNDLE_BRALWMAS_PACK","RÄMÄPÄIDEN JUHLAPYHÄMERKIT"
"TID_MAP_EDITOR_LEGAL_WARNING_TITLE","Tärkeä ilmoitus"
"TID_MAP_EDITOR_LEGAL_WARNING_DESC","Kiitos, kun käytät kartantekijää. Muistathan kartantekijää käyttäessäsi noudattaa Tencent Gamesin lisenssi- ja palvelusopimusta ja muita sovellettavissa olevia sääntöjä. Älä luo tai levitä sopimatonta sisältöä, kuten eroottista tai siveetöntä materiaalia tai materiaalia, joka vaarantaa kansallisen yhtenäisyyden, suvereniteetin tai alueellisen koskemattomuuden, tai joka rikkoo lakeja ja muita määräyksiä."
"TID_MAP_EDITOR_LEGAL_WARNING_DESC_YOOZOO","Kiitos, kun käytät kartantekijää. Muistathan kartantekijää käyttäessäsi noudattaa käyttäjäsopimusta ja muita sovellettavissa olevia sääntöjä. Älä luo tai levitä sopimatonta sisältöä, kuten eroottista tai siveetöntä materiaalia tai materiaalia, joka vaarantaa kansallisen yhtenäisyyden, suvereniteetin tai alueellisen koskemattomuuden, tai joka rikkoo lakeja ja muita määräyksiä."
"TID_RUFFS","EVERSTI RUFFS"
"TID_RUFFS_SHORT_DESC","VAHVISTUS"
"TID_RUFFS_DESC","Ruffs ampuu kaksoislaukauksen laserilla, joka kimpoaa muureista. Hänen supervoimansa on avustuslähetys, joka vahingoittaa vastustajia putoamisalueella ja antaa tehosteen oman joukkueen kerättäväksi."
"TID_RUFFS_WEAPON","TUPLALASER"
"TID_RUFFS_WEAPON_DESC","Ruffsin kaksoislaser kimpoaa muureista useita kertoja ja voi osua myös esteiden taakse piiloutuneisiin vastustajiin."
"TID_RUFFS_ULTI","AVUSTUSLÄHETYS"
"TID_RUFFS_ULTI_DESC","Ruffs tilaa paikalle avustuslähetyksen, joka vahingoittaa vastustajia osuessaan ja jättää omille rämäpäille elin- ja tuhovoimaa lisäävän tehosteen. Useamman tehosteen kerääminen ei moninkertaista vaikutusta, ja vaikutus katoaa tyrmäyksestä."
"TID_SPEC_ABI_RUFFS_1","ILMAYLIVOIMA"
"TID_SPEC_ABI_RUFFS_1_DESC","Avustuslähetys sisältää nyt myös pommin, joka lisää lähetyksen tuhovoimaa <c00cc00><VALUE1></c> pisteellä ja saa sen myös tuhoamaan muureja."
"TID_SPEC_ABI_RUFFS_2","KENTTÄYLENNYS"
"TID_SPEC_ABI_RUFFS_2_DESC","Joka sekunti, jonka oman joukkueen rämäpäät viipyvät Ruffsin aktiivisen voiman vaikutusalueella, heidän maksimielinvoimansa kasvaa <c00cc00><VALUE1></c> pisteellä. Tehostus päättyy, kun rämäpää tyrmätään."
"TID_ACCESSORY_RUFFS_COVER","SUOJAPAIKKA"
"TID_ACCESSORY_RUFFS_COVER_DESC","Ruffs luo itselleen suojan sijoittamalla <c00cc00><VALUE1></c> hiekkasäkkiä, joista jokaisella on <c00cc00><VALUE2></c> pistettä elinvoimaa."
"TID_SKIN_INFO_CAMPAIGN_ANNIVERSARY_2019","Vuoden 2019 synttäriasu"
"TID_SKIN_INFO_CAMPAIGN_ANNIVERSARY_2020","Vuoden 2020 synttäriasu"
"TID_ENTER_AGE_TIP_NUM_PAD","Jatka syöttämällä ikäsi."
"TID_ACCESSORY_ROSA_BUSH_CONTROL","PAHAT PENSAAT"
"TID_ACCESSORY_ROSA_BUSH_CONTROL_DESC","Kaikki pensaissa piileksivät vastustajat kärsivät <c00cc00><VALUE2></c> pisteen verran vahinkoa ja hidastuvat <c00cc00><VALUE1></c> sekunnin ajaksi."
"TID_ACCESSORY_SPAWNER_DUDE_EXTRA_PORTER","LISÄKANTAJA"
"TID_ACCESSORY_SPAWNER_DUDE_EXTRA_PORTER_DESC","Seuraavan hyökkäyksen osumispaikkaan ilmestyy heikko kantaja."
"TID_ACCESSORY_POCO_CLEANSE","SUOJELEVAT SÄVELET"
"TID_ACCESSORY_POCO_CLEANSE_DESC","Poistaa oman joukkueen rämäpäihin kohdistuvan vahingon vaikutusta laajalla alueella ja antaa vahingoittumattomuuden <c00cc00><VALUE2></c> sekunnin ajaksi."
"TID_ACCESSORY_FRANK_PULL","VASTUSTAMATON VETOVOIMA"
"TID_ACCESSORY_FRANK_PULL_DESC","Frankin seuraava hyökkäys myös vetää vastustajia hänen luokseen."
"TID_ACCESSORY_GENE_HOMING","KOSTON HENGET"
"TID_ACCESSORY_GENE_HOMING_DESC","Gene ampuu hakeutuvan ohjuksen kaikkia laajalla alueella näkyvissä olevia vastustajia kohti. Ohjus aiheuttaa etäisyydestä riippuen jopa <c00cc00><VALUE2></c> pistettä tuhoa."
"TID_ACCESSORY_CONTROLLER_BOUNCE_BACK","PALAUTETAAN LÄHETTÄJÄLLE"
"TID_ACCESSORY_CONTROLLER_BOUNCE_BACK_DESC","Seuraavan kerran, kun Nani kärsii vastustajan aiheuttamaa tuhoa, tuhosta <c00cc00><VALUE1> %</c> palautuu vastustajalle."
"TID_ACCESSORY_TICK_EXPLOSION","VIIMEISET SANAT"
"TID_ACCESSORY_TICK_EXPLOSION_DESC","Tick saa <c00cc00><VALUE3> %:n</c> suojan <c00cc00><VALUE1></c> sekunniksi, jonka jälkeen suoja räjähtää aiheuttaen <c00cc00><VALUE2></c> pistettä tuhoa."
"TID_ACCESSORY_TARA_SHADOWS","TUKEA TUONPUOLEISESTA"
"TID_ACCESSORY_TARA_SHADOWS_DESC","Taran ympärille ilmestyy kolme heikkoa varjoa, jotka hyökkäävät vastustajia kohti ja katoavat <c00cc00><VALUE1></c> sekunnin kuluttua."
"TID_ACCESSORY_ICE_DUDE_AREA_FREEZE","JÄÄSIIRAPPI"
"TID_ACCESSORY_ICE_DUDE_AREA_FREEZE_DESC","Lisää heti <c00cc00><VALUE1> %:n</c> jäädytyksen Loun supervoiman sisällä oleville vastustajille."
"TID_ACCESSORY_ROLLER_MEGA_STUNT","LÄPIMURTO"
"TID_ACCESSORY_ROLLER_MEGA_STUNT_DESC","Seuraavalla superlatauksellaan Stu voi rysäyttää esteiden läpi. Hajonneen esteen kappaleet lentävät ympäriinsä, ja niistä jokainen aiheuttaa <c00cc00><VALUE1></c> pistettä vahinkoa vastustajaan osuessaan."
"TID_ACCESSORY_RUFFS_AIR_STRIKE","ILMATUKI"
"TID_ACCESSORY_RUFFS_AIR_STRIKE_DESC","Ruffs tilaa lähimmän vastustajan kohdalle yläilmoista kunnon tulituksen, jonka jokainen osuma aiheuttaa <c00cc00><VALUE1></c> pistettä vahinkoa."
"TID_ACCESSORY_ENRAGER_PROTECTION","SUOJAKUORI"
"TID_ACCESSORY_ENRAGER_PROTECTION_DESC","Edgar saa suojan, joka estää seuraavat <c00cc00><VALUE1></c> pistettä vahinkoa. Suoja heikkenee ajan mittaan."
"TID_ACCESSORY_MINIGUN_DUDE_AMMO_SINK","ROMUNRYÖSTÄJÄ"
"TID_ACCESSORY_MINIGUN_DUDE_AMMO_SINK_DESC","Jokainen Pamin seuraavan hyökkäyksen osumista poistaa <c00cc00><VALUE1> %</c> vastustajarämäpään ammuksista. Näistä Pam saa <c00cc00><VALUE2> %</c> itselleen."
"TID_ACCESSORY_SANDSTORM_STUN_SLEEP","KAUNIITA UNIA"
"TID_ACCESSORY_SANDSTORM_STUN_SLEEP_DESC","Sandyn seuraava hyökkäys tuudittaa vastustajan uneen <c00cc00><VALUE1></c> sekunniksi. Vastustaja kuitenkin herää, jos hänelle aiheutuu vahinkoa."
"TID_ACCESSORY_CACTUS_COVER","KASVIVOIMAA"
"TID_ACCESSORY_CACTUS_COVER_DESC","Spike kasvattaa ison kaktuksen, joka jakaa <c00cc00><VALUE1></c> pistettä elinvoimaa oman joukkueen rämäpäille. Kun kaktus tuhotaan, se räjähtää, ja lähellä olevat oman joukkueen jäsenet saavat takaisin <c00cc00><VALUE2></c> pistettä elinvoimaa."
"TID_ACCESSORY_BLOWER_STOPPER","PYÖRREMYRSKY"
"TID_ACCESSORY_BLOWER_STOPPER_DESC","Gale aiheuttaa lehtipuhaltimellaan paikallisen tornadon, joka työntää kauemmas kaikki vastustajat, jotka yrittävät siitä läpi."
"TID_ACCESSORY_NINJA_INVISIBLE_AREA","TIKKARIKIKKA"
"TID_ACCESSORY_NINJA_INVISIBLE_AREA_DESC","Leon luo piilon, johon hänen oma joukkueensa voi piiloutua."
"TID_ACCESSORY_TRICKSHOT_DUDE_BOUNCE_HEAL","POMPPULINNA"
"TID_ACCESSORY_TRICKSHOT_DUDE_BOUNCE_HEAL_DESC","Ricon seuraavan hyökkäyksen aikana ammuksen jokainen pomppu parantaa häntä <c00cc00><VALUE1></c> pisteen verran."
"TID_TRAIT_CHARGE_SUPER_FROM_DAMAGE","Tämän rämäpään supervoima latautuu kärsitystä tuhosta."
"TID_TRAIT_CHARGE_SUPER_AUTOMATIC","Tämän rämäpään supervoima latautuu ajan mittaan."
"TID_TRAIT_CHARGE_SUPER_FROM_DISTANCE","Tämän rämäpään supervoima latautuu hänen ollessaan lähellä vastustajarämäpäitä."
"TID_SECTION_SHORTCUT_0","ERITYINEN"
"TID_SECTION_SHORTCUT_1","TÄHTILIIGA"
"TID_SECTION_SHORTCUT_2","POKAALIT"
"TID_SECTION_SHORTCUT_3","YHTEISÖ"
"TID_SECTION_SHORTCUT_4","TÄHTITAISTELU"
"TID_SECTION_SHORTCUT_5","ERITYINEN"
"TID_SECTION_SHORTCUT_6","TÄHTILIIGA"
"TID_SECTION_HEADER_0","ERIKOISTAPAHTUMAT"
"TID_SECTION_HEADER_1","TÄHTILIIGA"
"TID_SECTION_HEADER_2","POKAALITAPAHTUMAT"
"TID_SECTION_HEADER_3","KARTANTEKIJÄ"
"TID_SECTION_HEADER_4","TÄHTITAISTELU"
"TID_SECTION_HEADER_5","ERIKOISTAPAHTUMAT"
"TID_SECTION_HEADER_6","TÄHTILIIGA"
"TID_SECTION_HEADER_OWN","OMAT KARTTASI"
"TID_RANKED2_ROUNDS_HEADER","Rähinäkierrokset"
"TID_RANKED2_ROUNDS_INFO","Ottelun voittaa joukkue, joka voittaa ensimmäisenä kaksi peliä!"
"TID_RANKED2_ROUNDS_NEXT_TIMER","<NUM>. kierroksen alkamiseen:"
"TID_RANKED2_ROUNDS_NEXT_TIMER_TIME","<SECONDS>"
"TID_RONIN_RUFFS_SKIN","RONIN-RUFFS"
"TID_RONIN_RUFFS_SKIN_SHOP","RONIN-\nRUFFS"
"TID_DARK_LORD_SPIKE_SKIN","VALTIAS-SPIKE"
"TID_DARK_LORD_SPIKE_SKIN_SHOP","VALTIAS-\nSPIKE"
"TID_SPACE_OX_BULL_SKIN","AVARUUSHÄRKÄ-BULL"
"TID_SPACE_OX_BULL_SKIN_SHOP","AVARUUSHÄRKÄ-\nBULL"
"TID_NAVIGATOR_COLETTE_SKIN","NAVIGOIJA-COLETTE"
"TID_NAVIGATOR_COLETTE_SHOP","NAVIGOIJA-\nCOLETTE"
"TID_DARK_TIDE_CARL_SKIN","MYRSKY-CARL"
"TID_DARK_TIDE_CARL_SKIN_SHOP","MYRSKY-\nCARL"
"TID_SMOOTH_LOU_SKIN","HURMAAVA LOU"
"TID_SMOOTH_LOU_SKIN_SHOP","HURMAAVA\nLOU"
"TID_D4R-RY1_SKIN","D4R-RY1"
"TID_D4R-RY1_SKIN_SHOP","D4R-RY1"
"TID_EMOTE_BUNDLE_LUNARBRAWL21_GIFT","KIINALAISEN UUDENVUODEN MERKIT"
"TID_JAN2021MAPS_1","Haltuunotto"
"TID_JAN2021MAPS_2","Talvikekkerit"
"TID_JAN2021MAPS_3","Anarkiaa areenalla"
"TID_JAN2021MAPS_4","Rustiikkinen pelihalli"
"TID_JAN2021MAPS_5","Motitus"
"TID_JAN2021MAPS_6","Pomppivat pavut"
"TID_JAN2021MAPS_7","Tarkka laukaus"
"TID_JAN2021MAPS_8","Pakettiralli"
"TID_JAN2021MAPS_9","Triumviraatti"
"TID_JAN2021MAPS_10","Pikamatka"
"TID_JAN2021MAPS_11","Myrkyllinen maaperä"
"TID_JAN2021MAPS_12","Karut kalliot"
"TID_JAN2021MAPS_13","Tulvivat alangot"
"TID_JAN2021MAPS_14","Kanjonikuume"
"TID_JAN2021MAPS_15","Liukuhihnahuolia"
"TID_JAN2021MAPS_16","Pikamatka"
"TID_JAN2021MAPS_17","Punainen silli"
"TID_JAN2021MAPS_18","Putkinäkö"
"TID_JAN2021MAPS_19","Suuri suma"
"TID_JAN2021MAPS_20","Käärmemäinen hyökkäys"
"TID_JAN2021MAPS_21","Bottikapina"
"TID_JAN2021MAPS_22","Avoin patio"
"TID_JAN2021MAPS_23","Avaruusjalokivet"
"TID_JAN2021MAPS_24","Ensiluokkainen esitys"
"TID_JAN2021MAPS_25","Putipuhdas"
"TID_JAN2021MAPS_26","Flip flap"
"TID_JAN2021MAPS_27","Kovanaama"
"TID_JAN2021MAPS_28","Keskikentän ankkuri"
"TID_JAN2021MAPS_29","Kierrosta kerrakseen"
"TID_JAN2021MAPS_30","Kevyesti karkaava"
"TID_JAN2021MAPS_31","Nopea haarukka"
"TID_JAN2021MAPS_32","Magneettikenttä"
"TID_JAN2021MAPS_33","Galaksi"
"TID_ROLLER","STU"
"TID_ROLLER_SHORT_DESC","TOIMINTASANKARI"
"TID_ROLLER_DESC","Stu on stunttikuskien huippu, jonka suonissa virtaa bensa! Hän tekee näyttävän sisääntulon kaahaten ympäriinsä renkaat käryten."
"TID_ROLLER_WEAPON","SÄIHKYLAUKAUS"
"TID_ROLLER_WEAPON_DESC","Stu laukaisee kaksi pyroteknistä ammusta, joista lähtee melkoinen räiske."
"TID_ROLLER_ULTI","TURBOKAASUTUS"
"TID_ROLLER_ULTI_DESC","Kun Stu osuu vastustajaan säihkylaukauksella, hänen turbokaasutuksensa latautuu. Se jättää jälkeensä vanan palavaa kumia, joka sytyttää kaikki siihen koskevat vastustajat tuleen."
"TID_SPEC_ABI_ROLLER_1","NOLLAKITKA"
"TID_SPEC_ABI_ROLLER_1_DESC","Stun turbokaasutus-superin spurttietäisyys kasvaa <c00cc00><VALUE1> %:lla</c>."
"TID_SPEC_ABI_ROLLER_2","BENSAPARANNUS"
"TID_SPEC_ABI_ROLLER_2_DESC","Kun Stu käyttää turbokaasutus-superiaan, hän saa takaisin <c00cc00><VALUE1></c> pistettä elinvoimaa."
"TID_ACCESSORY_ROLLER_SPEED","VAUHTIVYÖHYKE"
"TID_ACCESSORY_ROLLER_SPEED_DESC","Stu pudottaa tehosteen, joka saa oman joukkueen rämäpäät ja hänet itsensä liikkumaan nopeammin tehosteen vaikutusalueen sisällä."
"TID_RANKED2_PICK_NEXT","SEURAAVA"
"TID_RANKED2_BAN","ESTÄ"
"TID_RANKED2_BANNED","ESTETTY"
"TID_RANKED2_BAN_QUESTION","ESTETÄÄNKÖ?"
"TID_RANKED2_COIN_FLIP_HEADER","Kumpi joukkue aloittaa rämäpäiden valinnan?"
"TID_RANKED2_COIN_FLIP_TITLE","KOLIKON-\nHEITTO"
"TID_RANKED2_CON_FLIP_RED","PUNAISET ALOITTAVAT"
"TID_RANKED2_CON_FLIP_BLUE","SINISET ALOITTAVAT"
"TID_EVENT_NAME_POWER_LEAGUE","TÄHTILIIGA"
"TID_EVENT_LOCATION_POWER_LEAGUE","3v3-tapahtumat"
"TID_RANKED_SOLO","YKSINPELI"
"TID_RANKED_TEAM","JOUKKUE"
"TID_RANKED_LEADERBOARDS_POPUP_LEADERBOARDS_LABEL","PISTETAULUKOT"
"TID_RANKED_LEADERBOARDS_POPUP_TITLE","TÄHTILIIGAN PISTETAULUKOT"
"TID_RANKED_LEADERBOARDS_POPUP_INFO","Testaa taitojasi Tähtiliigassa! Nouse arvoasteikolla ja kohoa Brawl Stars -mestariksi!"
"TID_RANKED_LEADERBOARDS_POPUP_CURRENT_SEASON","NYKYINEN LIIGA"
"TID_RANKED_LEADERBOARDS_POPUP_PREVIOUS_SEASON","EDELLINEN LIIGA"
"TID_RANKED_LEADERBOARDS_POPUP_SOLO","YKSINPELI"
"TID_RANKED_LEADERBOARDS_POPUP_TEAM","JOUKKUE"
"TID_RANKED_SOLO_MODE","Yksinpelitila"
"TID_RANKED_TEAM_MODE","Joukkuetila"
"TID_BATTLE_END_RANKED_RANK_UP_TITLE","TÄHTILIIGA"
"TID_BATTLE_END_RANKED_RANK_UP_TITLE_NEW_HIGH","TÄHTILIIGA - <cFFEF49>UUSI KORKEIN ARVO!</c>"
"TID_BATTLE_END_RANKED_RANK_UP","NOUSIT ARVOASTEIKOLLA!"
"TID_RANKED_EVENT_GAMEMODE_INFO","TÄHTILIIGA"
"TID_RANKED_EVENT_LOCATION_INFO","Satunnainen pelitila ja kartta"
"TID_RANKED_EVENT_DESC_1","Kilpaile 3v3-otteluissa oman joukkueesi tai muiden itsesi tasoisten pelaajien kanssa."
"TID_RANKED_EVENT_DESC_2","Ottelun voittaa joukkue, joka voittaa ensimmäisenä kaksi peliä."
"TID_RANKED_EVENT_DESC_3","Pelitilat ja kartat vaihtuvat satunnaisesti ja usein, joten ole valmiina!"
"TID_RANKED_EVENT_DESC_4","Kauden päätyttyä saat palkintoja korkeimman kauden aikana saavuttamasi arvon perusteella."
"TID_RANKED_EVENT_SEASON_REWARDS_BUTTON","KAUSIPALKINNOT"
"TID_RANKED_EVENT_SOLO","TÄHTILIIGA"
"TID_RANKED_EVENT_TEAMS","TÄHTILIIGA"
"TID_RANKED_BUTTON_WARNING_TEAMS","Joukkueottelu: tarvitaan kolme pelaajaa"
"TID_RANKED_BUTTON_WARNING_SOLO","Yksinpeliottelu: vain yksi pelaaja"
"TID_RANKED_START_MATCH_WARNING_TEXT_SOLO","Yksinpelejä ei voi pelata joukkueena!"
"TID_RANKED_START_MATCH_WARNING_TEXT_TEAMS","Joukkueotteluihin tarvitaan kolmen hengen joukkue!"
"TID_GAME_INTRO_ROUND","<NUM>. KIERROS"
"TID_RANKED_LOOKING_FOR_EVENT","Valitaan tapahtumaa..."
"TID_GACHA_HERO_DROP_NEW_BRAWLER","UUSI RÄMÄPÄÄ!"
"TID_GACHA_HERO_DROP_NEW_SKIN","UUSI ASU!"
"TID_RANKED_SEASON_ENDS_IN","Kauden päättymiseen: <TIME>"
"TID_RANKED_SEASON_END_POPUP_TITLE","TÄHTILIIGAN KAUSI PÄÄTTYI"
"TID_RANKED_SEASON_END_POPUP_HIGHEST_RANK","KAUDEN KORKEIN ARVO"
"TID_RANKED_SEASON_END_POPUP_CLAIM","LUNASTA"
"TID_RANKED_SEASON_END_NOTIFICATION","TÄHTILIIGAN PÄÄTÖSPALKINTO: ansaitsit <AMOUNT> <cff00ff>tähtipistettä</c>!"
"TID_RANKED_SEASON_END_REWARD_DESC","KAUDEN PÄÄTÖSPALKINTOSI"
"TID_RANKED_MIDSEASON_REWARD_POPUP_TITLE","TÄHTILIIGA-PALKINTO"
"TID_RANKED_MIDSEASON_REWARD_POPUP_CLAIM","LUNASTA"
"TID_RANKED_MIDSEASON_REWARD_POPUP_SHOW_OFFER","NÄYTÄ TARJOUS"
"TID_RANKED_MIDSEASON_NOTIFICATION_RANK","TÄHTILIIGA-PALKINTO ARVON <RANK> SAAVUTTAMISESTA"
"TID_RANKED_MIDSEASON_NOTIFICATION","TÄHTILIIGA-PALKINTO"
"TID_RANKED_MIDSEASON_REWARD_NEEDS_BRAWLER","Sinun on ensin avattava <BRAWLER>!"
"TID_RANKED_REWARD_QUEST_DESC_26","ASUN OSTOMAHDOLLISUUS"
"TID_REWARD_DESC_PURCHASE_OPTION_SKIN","AINUTLAATUINEN ASUN OSTOMAHDOLLISUUS"
"TID_REWARD_DESC_PURCHASE_OPTION","AINUTLAATUINEN OSTOMAHDOLLISUUS"
"TID_REWARD_DESC_PLAYER_ICON","AINUTLAATUINEN PELAAJAKUVAKE"
"TID_RANKED_GOAL_REWARD_NEW","UUSI!"
"TID_SKIN_INFO_CAMPAIGN_RANKED","Tähtiliiga-asu"
"TID_RANKED_MATCH_VICTORY","VOITTO!"
"TID_RANKED_BRONZE_I","PRONSSI I"
"TID_RANKED_BRONZE_II","PRONSSI II"
"TID_RANKED_BRONZE_III","PRONSSI III"
"TID_RANKED_SILVER_I","HOPEA I"
"TID_RANKED_SILVER_II","HOPEA II"
"TID_RANKED_SILVER_III","HOPEA III"
"TID_RANKED_GOLD_I","KULTA I"
"TID_RANKED_GOLD_II","KULTA II"
"TID_RANKED_GOLD_III","KULTA III"
"TID_RANKED_DIAMOND_I","TIMANTTI I"
"TID_RANKED_DIAMOND_II","TIMANTTI II"
"TID_RANKED_DIAMOND_III","TIMANTTI III"
"TID_RANKED_MYTHIC_I","MYYTTINEN I"
"TID_RANKED_MYTHIC_II","MYYTTINEN II"
"TID_RANKED_MYTHIC_III","MYYTTINEN III"
"TID_RANKED_LEGENDARY_I","LEGENDAARINEN I"
"TID_RANKED_LEGENDARY_II","LEGENDAARINEN II"
"TID_RANKED_LEGENDARY_III","LEGENDAARINEN III"
"TID_RANKED_MASTERS","MESTARIT"
"TID_RANKED_GOAL_PLAY_MATCHES","PELAA <NUM> OTTELUA TÄLLÄ KAUDELLA"
"TID_RANKED_GOAL_REACH_RANK","SAAVUTA ARVO <RANK> TÄLLÄ KAUDELLA"
"TID_RANKED_GOAL_WIN_MATCHES","VOITA <NUM> OTTELUA TÄLLÄ KAUDELLA"
"TID_RANKED_GET_READY_TURN","VALMISTAUDU!"
"TID_RANKED_BAN_TURN","<cfcbc21>JOUKKUEENJOHTAJAN ESTOVUORO</c>"
"TID_RANKED_YOU_BAN_TURN","<cfcbc21>RÄMÄPÄÄN ESTÄMINEN</c>"
"TID_RANKED_OWN_TEAM_PICK_TURN","<c94d7f4>VALINTAVUOROSSA: <PLAYER></c>"
"TID_RANKED_ENEMY_TEAM_PICK_TURN","<cf75252>VALINTAVUOROSSA: <PLAYER></c>"
"TID_RANKED_OWN_PICK_TURN","<cffffff>SINUN VALINTAVUOROSI</c>"
"TID_RANKED_FINAL_TURN","<cffffff>LOPULLINEN VALMISTAUTUMINEN</c>"
"TID_ELECTRO_SNIPER","BELLE"
"TID_ELECTRO_SNIPER_SHORT_DESC","TARKKA-AMPUJA"
"TID_ELECTRO_SNIPER_DESC","Belle herättää ihastusta porukassaan. Hänen sähkökiväärinsä tielle osuvat vastustajat taas suhtautuvat häneen tietyllä... negatiivisella varauksella!"
"TID_ELECTRO_SNIPER_WEAPON","PALLOSALAMA"
"TID_ELECTRO_SNIPER_WEAPON_DESC","Belle ampuu pitkän kantaman sähköammuksen, joka vahingoittaa kaikkea, mihin osuu. Osuttuaan se siirtyy pienellä viiveellä toiseen lähellä olevaan kohteeseen, vahingoittaa sitä ja siirtyy vielä seuraavaan."
"TID_ELECTRO_SNIPER_ULTI","MERKITSIJÄ"
"TID_ELECTRO_SNIPER_ULTI_DESC","Belle ampuu laukauksen, joka jättää merkin vastustajaan. Merkitty vastustaja kärsii ylimääräistä tuhoa kenen tahansa hyökkäyksestä. Merkittyjä kohteita voi olla vain yksi kerrallaan."
"TID_SPEC_ABI_ELECTRO_SNIPER_1","POSITIIVINEN PALAUTE"
"TID_SPEC_ABI_ELECTRO_SNIPER_1_DESC","Belle saa <c00cc00><VALUE1> %:n</c> suojan aina, kun sähköammus osuu kohteeseen."
"TID_SPEC_ABI_ELECTRO_SNIPER_2","MAADOITUS"
"TID_SPEC_ABI_ELECTRO_SNIPER_2_DESC","Bellen supervoiman merkitsemä kohde ei pysty lataamaan asettaan <c00cc00><VALUE2></c> sekuntiin."
"TID_ACCESSORY_ELECTRO_SNIPER_TRAP","PESÄMUNA"
"TID_ACCESSORY_ELECTRO_SNIPER_TRAP_DESC","Belle sijoittaa maahan ansan, joka laukeaa vastustajan tullessa lähelle. Ansa tekee <c00cc00><VALUE1></c> pistettä tuhoa ja hidastaa kantamansa alueella olevia <c00cc00><VALUE2></c> sekunnin ajaksi."
"TID_STICKY_BOMB","SQUEAK"
"TID_STICKY_BOMB_SHORT_DESC","TAISTELIJA"
"TID_STICKY_BOMB_DESC","Eversin Ruffsin vahinkoluomus, Squeak, on synnynnäinen noutaja!"
"TID_STICKY_BOMB_WEAPON","LIMAPOMMI"
"TID_STICKY_BOMB_WEAPON_DESC","Squeak lähettää epämääräisestä mönjästään tehtyjä limapommeja, joiden mojova poksahdus pistää tutisemaan! Limapommi kiinnittyy vastustajaan osuessaan tähän."
"TID_STICKY_BOMB_ULTI","JÄTTIMÖNJÄ"
"TID_STICKY_BOMB_ULTI_DESC","Squeak viskaa pallon mönjää, joka räjähtää suureellisesti pienen viiveen jälkeen. Tahmea räjähdys lähettää kuusi pienempää limapommia eri suuntiin."
"TID_SPEC_ABI_STICKY_BOMB_1","KETJUREAKTIO"
"TID_SPEC_ABI_STICKY_BOMB_1_DESC","Limapommin tuhovoima kasvaa <c00cc00><VALUE1> %:lla</c> jokaisesta sen vaikutusalueella olevasta vastustajasta."
"TID_SPEC_ABI_STICKY_BOMB_2","SUPERTAHMEA"
"TID_SPEC_ABI_STICKY_BOMB_2_DESC","Myös Squeakin superin aiheuttamat lisälimapommit hidastavat räjähtäessään vastustajia <c00cc00><VALUE2></c> sekunnin ajan."
"TID_ACCESSORY_STICKY_BOMB_RANGE","VENYTYS"
"TID_ACCESSORY_STICKY_BOMB_RANGE_DESC","Squeakin seuraavan limapommin kantama on <c00cc00><VALUE1> %</c> pidempi."
"TID_RANKED2_CONFIRM_QUESTION","VALITAANKO?"
"TID_RANKED_PICK_ERROR_BRAWLER_NOT_OWNED","Sinulla ei ole tätä rämäpäätä!"
"TID_RANKED_PICK_ERROR_BRAWLER_BANNED","Tämä rämäpää on estetty, valitse toinen!"
"TID_RANKED_PICK_ERROR_BRAWLER_PICKED","Tämä rämäpää on jo valittu, valitse toinen!"
