TID,PL
TID_CLUB_LEAGUE_TICKET_SHOP_TITLE,ZŁOTE BILETY
TID_CLUB_LEAGUE_TICKETS_GET_MORE,Zdobądź więcej...
TID_CLUB_LEAGUE_TICKETS_GET_MORE_ONE,Zdobądź jeszcze jeden złoty bilet!
TID_CLUB_LEAGUE_TICKETS_GET_MORE_UP_TO_NUM,Uzyskaj więcej złotych biletów — nawet <NUM>!
TID_CLUB_LEAGUE_TICKETS_NO_MORE_TICKETS,Brak złotych biletów dostępnych do zakupu
TID_CLUB_LEAGUE_TICKETS_OWNED,Masz: <NUM>
TID_CLUB_LEAGUE_TICKETS_PLAYED,<NUM>/<MAX> rozegranych
TID_CLUB_LEAGUE_YOUR_GOLDEN_TICKETS_THIS_SEASON,Twoje złote bilety w tym sezonie:
TID_CLUB_LEAGUE_GOLDEN_TICKET_PACK,PAKIET ZŁOTYCH BILETÓW
TID_CLUB_LEAGUE_GOLDEN_TICKET,ZŁOTY BILET
TID_CLUB_LEAGUE_TICKET_OUT_OF_STOCK,Brak oferty
TID_CLUB_LEAGUE_TICKET_NOT_ENOUGH_SPACE,Za mało miejsca
TID_CLUB_LEAGUE_GOLDEN_TICKETS_NOT_AVAILABLE,Zakup biletów jest obecnie niedostępny
TID_CLUB_LEAGUE_GOLDEN_TICKET_TUTORIAL,"Potrzebujesz dodatkowych biletów, by kontynuować rozgrywki w Lidze Klubowej!\n\nW sezonie możesz kupić i zagrać do <NUM> <cFEA305>złotych biletów</c>! Mądrze użyte złote bilety mogą poprawić pozycję klubu w dziennych rankingach w dniu wydarzenia."
TID_CLUB_LEAGUE_EVENT_SCHEDULE_BUTTON,DNI WYDARZENIA
TID_CLUB_LEAGUE_EVENT_DAYS_TITLE,DNI WYDARZENIA
TID_CLUB_LEAGUE_EVENT_SCHEDULE_DAY_TITLE,DZIEŃ WYDARZENIA <NUM>
TID_CLUB_LEAGUE_EVENTS_TITLE,WYDARZENIA
TID_CLUB_LEAGUE_EVENT_UNLOCKS_AT,Odblokowanie przy
TID_CLUB_LEAGUE_SHOW_TICKETS_TOGGLE,Pokaż <cFFDA14>maks.</c> liczbę pucharów klubowych do zdobycia
TID_CLUB_LEAGUE_INFO_TITLE,INFORMACJE O LIDZE KLUBOWEJ
TID_CLUB_LEAGUE_INFO_PAGE_1_MARKER,Sezony i dni wydarzeń
TID_CLUB_LEAGUE_INFO_PAGE_1_TITLE,<cFCBC22>SEZONY I DNI WYDARZEŃ</c>
TID_CLUB_LEAGUE_INFO_PAGE_1_DESC,"Podczas każdego tygodniowego sezonu Twój klub będzie rywalizował z 7 innymi klubami w swojej lidze.\n\nRozgrywaj wydarzenia Ligi Klubowej na przestrzeni 3 osobnych dni wydarzenia i zdobywaj puchary dla klubu. Kluby z największą liczbą trofeów na koniec dnia zdobędą najwięcej punktów w rankingu sezonu.\n\nPuchaty klubowe resetują się na koniec każdego dnia wydarzenia.\n\n<cFCBC22>PORADA: Połącz siły z innymi członkami klubu, aby zdobyć bonusowe puchary klubowe!</c>"
TID_CLUB_LEAGUE_INFO_PAGE_2_MARKER,Bilety
TID_CLUB_LEAGUE_INFO_PAGE_2_TITLE,<cFCBC22>BILETY</c>
TID_CLUB_LEAGUE_INFO_PAGE_2_DESC,Udział w wydarzeniach Ligi Klubowej wymaga biletów. Każdy członek klubu otrzyma 4 darmowe bilety do rozegrania w każdym dniu wydarzenia.\n\nWszyscy członkowie klubu mogą też kupić i zagrać do 4 złotych biletów na sezon. Mądrze użyte złote bilety mogą poprawić pozycję klubu w dziennych rankingach w dniu wydarzenia.\n\nZłote bilety pozostałe na koniec sezonu przechodzą do następnego tygodnia.
TID_CLUB_LEAGUE_INFO_PAGE_3_MARKER,Ligi
TID_CLUB_LEAGUE_INFO_PAGE_3_TITLE,<cFCBC22>LIGI</c>
TID_CLUB_LEAGUE_INFO_PAGE_3_DESC,"Kluby z największa liczbą punktów sezonowych na koniec tygodnia zostaną awansowane do następnej ligi, a te z najgorszym wynikiem zostaną zdegradowane. Wejdź do najwyższej ligi, aby uzyskać dostęp do największych wyzwań i nagród."
TID_CLUB_LEAGUE_INFO_PAGE_4_MARKER,Sklep klubu
TID_CLUB_LEAGUE_INFO_PAGE_4_TITLE,<cFCBC22>SKLEP KLUBU</c>
TID_CLUB_LEAGUE_INFO_PAGE_4_DESC,"Za udział w Lidze Klubowej otrzymujesz monety klubowe. Im wyższa jest Twoja liga i pozycja w rankingu sezonu, tym więcej monet klubowych możesz wygrać. Rozegraj wszystkie bilety w sezonie, aby zgarnąć wszystkie nagrody w postaci monet klubowych.\n\nMonety klubowe można wydać w sklepie klubu! Znajdziesz w nim wyjątkowe przebrania. Możesz też kupić dodatkowe punkty mocy, monety i wyposażenie. Zobacz ofertę!"
TID_CLUB_LEAGUE_INFO_PAGE_1_IMAGE_1,RYWALIZUJ Z 7 KLUBAMI
TID_CLUB_LEAGUE_INFO_PAGE_1_IMAGE_2,3 DNI WYDARZENIA
TID_CLUB_LEAGUE_INFO_PAGE_1_IMAGE_3,"ROZGRYWAJ WYDARZENIA, ABY ZDOBYWAĆ PUCHARY KLUBOWE"
TID_CLUB_LEAGUE_INFO_PAGE_1_IMAGE_4,DAJ Z SIEBIE WSZYSTKO KAŻDEGO DNIA WYDARZENIA...
TID_CLUB_LEAGUE_INFO_PAGE_1_IMAGE_5,ABY WSKOCZYĆ NA SZCZYT TABELI WYNIKÓW SEZONU!
TID_CLUB_LEAGUE_INFO_PAGE_2_IMAGE_1,UDZIAŁ W WYDARZENIACH WYMAGA BILETÓW
TID_CLUB_LEAGUE_INFO_PAGE_2_IMAGE_2,ZDOBĄDŹ 4 DARMOWE BILETY NA DZIEŃ WYDARZENIA
TID_CLUB_LEAGUE_INFO_PAGE_2_IMAGE_3,4 ZŁOTE BILETY DOSTĘPNE NA SEZON
TID_CLUB_LEAGUE_INFO_PAGE_3_IMAGE_1,SEZON KOŃCZY SIĘ PO 3. DNIU WYDARZENIA
TID_CLUB_LEAGUE_INFO_PAGE_3_IMAGE_2,KLUBY NA NAJWYŻSZYM MIEJSCU AWANSUJĄ
TID_CLUB_LEAGUE_INFO_PAGE_3_IMAGE_3,KLUBY NA NAJNIŻSZYM MIEJSCU SĄ DEGRADOWANE
TID_CLUB_LEAGUE_INFO_PAGE_3_IMAGE_4,KAŻDY UCZESTNICZĄCY GRACZ OTRZYMUJE NAGRODY W POSTACI MONET KLUBOWYCH
TID_CLUB_LEAGUE_INFO_PAGE_4_IMAGE_1,"ODWIEDŹ SKLEP KLUBU, ABY KUPIĆ..."
TID_CLUB_LEAGUE_INFO_PAGE_4_IMAGE_2,WYJĄTKOWE PRZEBRANIA!
TID_CLUB_LEAGUE_INFO_PAGE_4_IMAGE_3,PUNKTY MOCY DLA DOWOLNEGO ZADYMIARZA!
TID_CLUB_LEAGUE_INFO_PAGE_4_IMAGE_4,ELEMENTY WYPOSAŻENIA DLA ZADYMIARZY O POZIOMIE MOCY POWYŻEJ 10!
TID_CLUB_LEAGUE_ONBOARDING_TITLE,LIGA KLUBOWA
TID_CLUB_LEAGUE_ONBOARDING_WELCOME,Tygodniowy turniej klubowy
TID_CLUB_LEAGUE_ONBOARDING_COMPETE_DESC,W każdym sezonie rywalizuje 8 klubów
TID_CLUB_LEAGUE_ONBOARDING_TAP_TO_CONTINUE,"Stuknij, aby kontynuować"
TID_CLUB_LEAGUE_ONBOARDING_LETS_GO,DO DZIEŁA
TID_CLUB_LEAGUE_ONBOARDING_EVENT_DAYS,3 dni wydarzenia
TID_CLUB_LEAGUE_ONBOARDING_TEAM_UP,Połącz siły z klubem!
TID_CLUB_LEAGUE_ONBOARDING_EVENTS,WYDARZENIA
TID_CLUB_LEAGUE_ONBOARDING_TICKETS,Do gry wymagane są bilety
TID_CLUB_LEAGUE_ONBOARDING_CLUB_TROPHIES,Zdobywaj puchary klubowe
TID_CLUB_LEAGUE_ONBOARDING_MORE_TROPHIES_1,Więcej pucharów
TID_CLUB_LEAGUE_ONBOARDING_MORE_TROPHIES_2,"oznacza więcej punktów,"
TID_CLUB_LEAGUE_ONBOARDING_MORE_TROPHIES_3,dzięki którym wskoczysz na szczyt tabeli wyników
TID_CLUB_LEAGUE_ONBOARDING_CLUB_COIN_REWARDS,Monety klubowe są przyznawane na koniec tygodnia!
TID_CLUB_LEAGUE_ONBOARDING_CLUB_SHOP,Wydawaj monety klubowe w sklepie klubu!
TID_CLUB_LEAGUE_ONBOARDING_DAY_1,DZIEŃ 1
TID_CLUB_LEAGUE_ONBOARDING_DAY_2,DZIEŃ 2
TID_CLUB_LEAGUE_ONBOARDING_DAY_3,DZIEŃ 3
TID_CLUB_LEAGUE_SEASON_MAX_REWARD,Maks. nagroda:
TID_CLUB_SHOP_TITLE,SKLEP KLUBU
TID_CLUB_SHOP_BUTTON,SKLEP KLUBU
TID_CLUB_SHOP_SKIN_BRAWLER_LOCKED,Zablokowany
TID_CLUB_SHOP_SKIN_BRAWLER_LOCKED_DESC,"Żeby kupić to przebranie, musisz odblokować zadymiarza!"
TID_CLUB_LEAGUE_SEASON_END_NOTIFICATION,KONIEC SEZONU LIGI KLUBOWEJ: Twój klub zdobył POZYCJĘ <RANKING>. W nagrodę otrzymujesz <COINS> <cEE1B39>szt. monet klubowych</c>!
TID_CLUB_LEAGUE_SEASON_END_NOTIFICATION_NO_REWARD,"KONIEC SEZONU LIGI KLUBOWEJ: Twój klub zdobył POZYCJĘ <RANKING>, ale nie rywalizowałeś(-aś) w tym sezonie. Dołącz do następnego sezonu, aby zdobyć monety klubowe!"
TID_CLUB_LEAGUE_SEASON_REWARD_TABLE_TITLE,MAKSYMALNE NAGRODY NA KONIEC SEZONU LIGI KLUBOWEJ
TID_CLUB_LEAGUE_SEASON_REWARD_TABLE_SUBTITLE,"Rozegraj wszystkie bilety w sezonie, aby otrzymać maksymalną liczbę nagród!"
TID_CLUB_LEAGUE_SEASON_REWARD_MAX,MAKS
TID_CLUB_LEAGUE_SEASON_PROMOTING_DESC,Awans do wyższej ligi
TID_CLUB_LEAGUE_SEASON_DEMOTING_DESC,Degradacja do niższej ligi
TID_CLUB_LEAGUE_LOOKING_FOR_TEAM,Szukanie drużyny:
TID_CLUB_LEAGUE_LOOKING_FOR_PLAYERS,Szukanie graczy:
TID_CLUB_INFO_TAB_PLAYER_RANKS,POZYCJE GRACZY
TID_CLUB_INFO_TAB_LEAGUE_SEASON,SEZON LIGI KLUBOWEJ
TID_CLUB_INFO_TAB_LEAGUE_EVENT_DAY,DZIEŃ WYDARZENIA <NUM>
TID_CLUB_INFO_TAB_LEAGUE_EVENT_DAY_NONE,DZIEŃ WYDARZENIA
TID_CLUB_MEMBER_LEAGUE_TICKETS,<NUM>/<MAX>
TID_CLUB_UNLOCK_ALREADY_IN_CLUB,Jesteś już w klubie!
TID_LOOKING_FOR_CLUB_TEAM_FOUND_SUGGESTION,Jesteś już w drużynie klubowej!
TID_LOOKING_FOR_CLUB_PLAYERS_FOUND_SUGGESTION,Członkowie klubu są online!
TID_CLUB_MIGRATION_POPUP_TITLE,WITAJ W NOWYM KLUBIE
TID_CLUB_MIGRATION_POPUP_DESC,"Wszystkie kluby wejdą do Ligi Klubowej, w której każdy klub może mieć do <NUM> członków. To Twój nowy klub, z którym będziesz grać w tym turnieju!\n\nŻyczymy powodzenia w nowym klubie i dobrej zabawy podczas rywalizacji ligowej!"
TID_CLUB_MIGRATION_LETS_GO,DO DZIEŁA!
TID_CLUB_MIGRATION_NEW_CLUB_DESC,Jesteś teraz członkiem klubu:
TID_FRIEND_STATUS_POWER_MATCH,Mecz mocy
TID_CLAN_MEMBER_ONLINE_STATUS_16,<cE8004C>MECZ MOCY</c>
TID_TEAM_MEMBER_STATUS_16,<cE8004C>MECZ MOCY</c>
TID_TEAM_MEMBER_STATUS_NEW_16,MECZ MOCY
TID_CLUB_INFO_COLUMN_TROPHIES,PUCHARY
TID_CLUB_INFO_COLUMN_POWER_LEAGUE_RANK,MIEJSCE W LIDZE MOCY
TID_CLUB_INFO_COLUMN_LAST_ONLINE,OSTATNIO ONLINE
TID_CLUB_INFO_COLUMN_NAME,NAZWA
TID_CLUB_INFO_COLUMN_TICKETS_USED,UŻYTE BILETY
TID_CLUB_INFO_COLUMN_CLUB_TROPHIES,PUCHARY KLUBOWE
TID_BATTLE_LOG_RANKED_CLUB_LEAGUE,MECZ MOCY LIGI KLUBOWEJ
TID_BATTLE_LOG_REPLAY_INFO_REPLAYS_RANKED_CLUB_LEAGUE,"Zajmij <RANK>. MIEJSCE, aby odblokować powtórki z meczu mocy"
TID_RANKED_COOLDOWN_FLOATER_CLUB_LEAGUE,"Nie można rozpocząć meczu, zawieszono cię w meczach mocy Ligi Klubowej na <TIME>."
TID_MSG_RANKED_CLUB_LEAGUE_ABANDON_MATCH,"Opuściłeś(aś) mecz mocy w Lidze Klubowej przed jego zakończeniem! Jeśli takie sytuacje będą się powtarzać, będziemy musieli tymczasowo zawiesić Twoje konto w meczach mocy Ligi Klubowej."
TID_MSG_RANKED_CLUB_LEAGUE_ABANDON_MATCH_BANNED,Tymczasowo zawiesiliśmy Twoje konto w meczach mocy Ligi Klubowej z powodu opuszczenia zbyt dużej liczby meczów!\n\nKolejne naruszenia będą skutkować dłuższymi okresami zawieszenia.
TID_CLUB_EVENT_INFO_WIN_MATCH,WYGRANA
TID_CLUB_EVENT_INFO_DRAW_MATCH,REMIS
TID_CLUB_EVENT_INFO_LOSE_MATCH,PRZEGRANA
TID_CLUB_EVENT_INFO_TEAM_UP_RANDOMS,Walcz drużynowo z losowymi graczami
TID_CLUB_EVENT_INFO_TEAM_UP_CLUB_MEMBERS,Walcz drużynowo z członkami klubu
TID_CLUB_EVENT_INFO_CLUB_TROPHY_REWARDS,NAGRODY ZA PUCHARY KLUBOWE
TID_REWARD_DESC_GEAR_TOKENS,ŻETONY WYPOSAŻENIA
TID_REWARD_DESC_GEAR_TOKEN_SINGLE,ŻETON WYPOSAŻENIA
TID_REWARD_DESC_GEAR_SCRAP,ZŁOM WYPOSAŻENIA
TID_CLUB_LEAGUE_REGISTRATION_CLOSED_RACE_MESSAGE,"Hej! Jest już za późno, aby zagrać w tym sezonie.\n\nRozejrzyj się i obejrzyj rozgrywki Twojego klubu przed rozpoczęciem następnego sezonu!"
TID_CLUB_LEAGUE_REGISTRATION_CLOSED_SHOP_MESSAGE,Zobacz ofertę sklepu klubu!
TID_CLUB_LEAGUE_FLOW_END_OF_SEASON_LEADERBOARD_TITLE,Końcowe wyniki:
TID_CLUB_LEAGUE_TEASER_TITLE,LIGA KLUBOWA
TID_CLUB_LEAGUE_TEASER_JOIN_CLUB,DOŁĄCZ DO KLUBU
TID_CLUB_LEAGUE_TEASER_MESSAGE,"Rywalizuj z członkami swojego klubu, aby przyspieszyć postępy i zdobyć wyjątkowe przebrania!"
TID_CLUB_LEAGUE_TEASER_REACH_TROPHIES_TO_UNLOCK,"Zdobądź <NUM> pucharów, aby odblokować misje"
TID_CLUB_LEAGUE_TEASER_JOIN_A_CLUB,"Dołącz do klubu, aby rywalizować w następnym sezonie"
TID_CLUB_LEAGUE_TEASER_FIND_OUT_MORE,DOWIEDZ SIĘ WIĘCEJ
TID_CLUB_LEAGUE_EVENTS_DAYS_CURRENT_SEASON,Harmonogram bieżącego sezonu:
TID_CLUB_LEAGUE_EVENTS_DAYS_NEXT_SEASON,Harmonogram następnego sezonu:
TID_CLUB_LEAGUE_EVENTS_DAY_STARTS_IN,Początek za: <TIME>
TID_CLUB_LEAGUE_EVENTS_DAY_ENDS_IN,Koniec za: <TIME>
TID_CLUB_LEAGUE_EVENTS_INFO_BUTTON,CZYM JEST LIGA KLUBOWA?
TID_CLUBS_MEMBERS_CLUB_TROPHIES,Puchary klubowe
TID_CLUBS_MEMBERS_TICKETS_USED,Użyte bilety
TID_CLUBS_MEMBERS_POWER_LEAGUE_RANK,Miejsce w Lidze Mocy
TID_CLUB_TEAM_INVITE,WALCZ DRUŻYNOWO Z CZŁONKAMI KLUBU
TID_SHOP_SCMAKE_INFO,Zestaw przebrań
TID_SKIN_GROUP_OWNED,Posiadasz <NUM>/<MAX>
TID_SHOP_SCMAKE_SKINS,PRZEBRANIA SUPERCELL MAKE
TID_SKIN_INFO_LEGENDARYSET_SKINS,Legendarne przebrania
TID_SHOP_LEGENDARYSET_SKINS_GROUP,Legendarne przebrania
TID_SHOP_LEGENDARYSET_TITLE,LEGENDARNE
TID_SHOP_LEGENDARYSET_INFO,Zestaw przebrań
TID_SHOP_HERO_OFFER_LABEL,NOWY ZADYMIARZ: <BRAWLER>
TID_MATCHMAKE_FAILED_24,Za mało biletów!
TID_EMOTE_BUNDLE_BRAWLOWEEN_PACK,Pakiet odznak na Brawl-o-ween
TID_SKIN_INFO_BRAWLYWOOD,Brawlywoodzkie przebrania
TID_SHOP_BRAWLYWOOD_INFO,Zestaw przebrań
TID_SHOP_BRAWLYWOOD_TITLE,BRAWLYWOOD
TID_SHOP_BRAWLYWOOD_SKINS,Brawlywoodzkie przebrania
TID_SHOP_OFFER_INFO_STARTER_PACK_GUARANTEED_BOX,Losowy zadymiarz (<RARITY>)!
TID_TEAM_SETTING_TOURNAMENT_MODE,Tryb turnieju
TID_GATCHA_SCREEN_GEAR_SCRAP_DROP_TITLE,ZŁOM WYPOSAŻENIA
TID_GATCHA_SCREEN_GEAR_SCRAP_DROP_DESC,"Użyj złomu wyposażenia, aby ulepszyć wyposażenie"
TID_TEAM_ERROR_49,Prośba o dołączenie do drużyny nie powiodła się. Nie należysz do tego samego klubu
TID_TEAM_ERROR_50,Nie można dołączyć do drużyny. Nie należysz do tego samego klubu
TID_GHOST_SQUEAK_SKIN,SQUEAK DUCH
TID_SURGE_KONG_SKIN,SURGE KONG
TID_HEADLESS_RIDER_STU_SKIN,BEZGŁOWY JEŹDZIEC STU
TID_COUNT_PENGULA_MRP_SKIN,HRABIA PENGULA
TID_SWAMP_GENE_SKIN,BAGNISTY GENE
TID_GHOST_SQUEAK_SKIN_SHOP,SQUEAK\nDUCH
TID_SURGE KONG_SKIN_SHOP,SURGE KONG
TID_HEADLESS_RIDER_STU_SKIN_SHOP,BEZGŁOWY JEŹDZIEC\nSTU
TID_COUNT_PENGULA_MRP_SKIN_SHOP,HRABIA\nPENGULA
TID_SWAMP_GENE_SKIN_SHOP,BAGNISTY\nGENE
TID_DIRECTOR_BUZZ_SKIN,REŻYSER BUZZ
TID_DIRECTOR_BUZZ_SKIN_SHOP,REŻYSER\nBUZZ
TID_CAT_BURGLAR_JESSIE_SKIN,WŁAMYWACZKA JESSIE
TID_CAT_BURGLAR_JESSIE_SKIN_SHOP,WŁAMYWACZKA\nJESSIE
TID_CAPTAIN_CROW_SKIN,KAPITAN KRUK
TID_CAPTAIN_CROW_SKIN_SHOP,KAPITAN\nKRUK
TID_SQUEAKBUSTER_GALE_SKIN,ŁOWCA DUCHÓW GALE
TID_SQUEAKBUSTER_GALE_SKIN_SHOP,ŁOWCA DUCHÓW\nGALE
TID_B800_BULL_SKIN,B-800
TID_B800_BULL_SKIN_SHOP,B-800
TID_TRUE_GOLD_BIBI_SKIN,ZŁOTA BIBI
TID_TRUE_GOLD_BIBI_SKIN_SHOP,ZŁOTA\nBIBI
TID_TRUE_SILVER_BIBI_SKIN,SREBRNA BIBI
TID_TRUE_SILVER_BIBI_SKIN_SHOP,SREBRNA\nBIBI
TID_TRUE_GOLD_CARL_SKIN,ZŁOTY CARL
TID_TRUE_GOLD_CARL_SKIN_SHOP,ZŁOTY\nCARL
TID_TRUE_SILVER_CARL_SKIN,SREBRNY CARL
TID_TRUE_SILVER_CARL_SKIN_SHOP,SREBRNY\nCARL
TID_TRUE_GOLD_AMBER_SKIN,ZŁOTA AMBER
TID_TRUE_GOLD_AMBER_SKIN_SHOP,ZŁOTA\nAMBER
TID_TRUE_SILVER_AMBER_SKIN,SREBRNA AMBER
TID_TRUE_SILVER_AMBER_SKIN_SHOP,SREBRNA\nAMBER
TID_TRUE_GOLD_COLETTE_SKIN,ZŁOTA COLETTE
TID_TRUE_GOLD_COLETTE_SKIN_SHOP,ZŁOTA\nCOLETTE
TID_TRUE_SILVER_COLETTE_SKIN,SREBRNA COLETTE
TID_TRUE_SILVER_COLETTE_SKIN_SHOP,SREBRNA\nCOLETTE
TID_TRUE_GOLD_DYNAMIKE_SKIN,ZŁOTY DYNAMIKE
TID_TRUE_GOLD_DYNAMIKE_SKIN_SHOP,ZŁOTY\nDYNAMIKE
TID_TRUE_SILVER_DYNAMIKE_SKIN,SREBRNY DYNAMIKE
TID_TRUE_SILVER_DYNAMIKE_SKIN_SHOP,SREBRNY\nDYNAMIKE
TID_MATCHMAKE_FAILED_8,Łączenie graczy nie powiodło się: wydarzenie niedostępne
TID_TEAM_ERROR_51,Prośba o dołączenie do drużyny nie powiodła się: wydarzenie niedostępne
TID_TEAM_ERROR_52,Nie można dołączyć do drużyny: wydarzenie niedostępne
TID_TEAM_ERROR_53,Drużyna potrzebuje więcej członków
TID_TEAM_ERROR_54,Nie można wybrać wydarzenia. To wydarzenie jest tylko dla członków klubu
TID_CROSS_BOMBER,GROM
TID_CROSS_BOMBER_SHORT_DESC,MASZYNA ZNISZCZENIA
TID_CROSS_BOMBER_DESC,"Głównym priorytetem wartownika Groma jest pełnienie warty. Rzuca we wrogów swoim wiernym radiem. Jego superatak to duża bomba, która niszczy ściany i odpycha wrogów!"
TID_CROSS_BOMBER_WEAPON,KOLEGA BUM!
TID_CROSS_BOMBER_WEAPON_DESC,"Grom rzuca Kolegą, czyli wybuchającą krótkofalówką, powodując eksplozję w kształcie krzyża, która razi wrogów w swoim zasięgu."
TID_CROSS_BOMBER_ULTI,BOMBA GROMOWA
TID_CROSS_BOMBER_ULTI_DESC,"Grom wystrzeliwuje z pomocą Kolegi niszczycielską bombę. Bomba gromowa zadaje ogromne obrażenia, niszczy ściany i odrzuca wszystkich wrogów do tyłu."
TID_SPEC_ABI_CROSS_BOMBER_1,PIESZY PATROL
TID_SPEC_ABI_CROSS_BOMBER_1_DESC,Po pełnym naładowaniu superataku Grom zyskuje <c00cc00>+<VALUE1>%</c> do szybkości ruchu!
TID_SPEC_ABI_CROSS_BOMBER_2,WSPÓŁCZYNNIK X
TID_SPEC_ABI_CROSS_BOMBER_2_DESC,Rozszczepienie głównego ataku Groma zadaje do <c00cc00>+<VALUE1>%</c> dodatkowych obrażeń na maks. odległości.
TID_ACCESSORY_CROSS_BOMBER_WATCHTOWER,WIEŻA STRAŻNICZA
TID_HOMEPAGE_GUIDE_FIRST_GEAR,Wytwórz pierwsze wyposażenie
TID_FIRST_GEAR_TUTORIAL_COLLECT_MORE,"Zbierz więcej złomu i żetonów wyposażenia ze Skrzynek Zadymiarza lub sklepu klubu, aby wytworzyć i ulepszyć wyposażenie"
TID_FIRST_GEAR_TUTORIAL_TITLE,MIEJSCE NA WYPOSAŻENIE
TID_FIRST_GEAR_TUTORIAL_TITLE_DESC,Odblokowano!
TID_FIRST_GEAR_TUTORIAL_HEADER,Wyposażenie
TID_FIRST_GEAR_TUTORIAL_HEADER_DESC,Wytwórz dodatkowe zdolności dla wybranych Zadymiarzy
TID_FIRST_GEAR_TUTORIAL_UNLOCK,Zadymiarze odblokowują 1. miejsce na wyposażenie po osiągnięciu 10. poziomu mocy
TID_FIRST_GEAR_TUTORIAL_COLLECT,Zbieraj przedmioty do wytwarzania wyposażenia
TID_FIRST_GEAR_TUTORIAL_CRAFT,Wytwarzaj wyposażenie. Każdy element wyposażenia może mieć 3 poziomy!
TID_FIRST_GEAR_TUTORIAL_GET_SCRAP_TOKENS,Wytwórzmy pierwsze wyposażenie!
TID_FIRST_GEAR_TUTORIAL_GET_SCRAP_TOKENS_DESC,Oto potrzebne przedmioty
TID_FIRST_GEAR_TUTORIAL_BUTTON_NEXT,DO DZIEŁA!
TID_FIRST_GEAR_TUTORIAL_BUTTON_COLLECT,ZBIERAJ!
TID_FIRST_GEAR_TUTORIAL_UNLOCK_POWER,MOC
TID_FIRST_GEAR_TUTORIAL_UNLOCK_POWER_AMOUNT,10
TID_SETTINGS_HAPTICS,SPRZĘŻENIE ZWROTNE
TID_HERO_INFO_GEAR_BLOCKED,Wzmocnij postać <HERONAME> wyposażeniem! To miejsce na wyposażenie jest dostępne po osiągnięciu <LEVEL>. poziomu mocy.
TID_BRAWL_PASS_SEASON_8,BRAWLYWOOD
TID_CHOLLA_SKIN,LOLA REBELIANTKA
TID_CHOLLA_SKIN_SHOP,LOLA\nREBELIANTKA
TID_SKIN_INFO_WF_2021,Przebranie finału światowego 2021
TID_POTATO_SQUEAK_SKIN,KARTOFLANY SQUEAK
TID_POTATO_SQUEAK_SKIN_SHOP,KARTOFLANY\nSQUEAK
TID_RANCID_MIKE_SKIN,PLEŚNIOWY MIKE
TID_RANCID_MIKE_SKIN_SHOP,PLEŚNIOWY\nMIKE
TID_CHICKEN_RICO_SKIN,KURCZAK RICO
TID_CHICKEN_RICO_SKIN_SHOP,KURCZAK\nRICO
TID_TEAM_AD_JOIN_FAIL_PLAYER_NOT_IN_CLUB_LEAGUE,Nie można dołączyć. Nie uczestniczysz w sezonie Ligi Klubowej tej drużyny.
TID_TEAM_REQUEST_INVITE_FAIL_PLAYER_NOT_IN_CLUB_LEAGUE,Nie można wysłać zaproszenia. Ten gracz nie uczestniczy w tym sezonie Ligi Klubowej.
TID_CLUB_LEAGUE_MIGRATION_REMAIN,"Świetne wieści - zostajesz w klubie! Ostatnie zmniejszenie maksymalnej liczby członków w klubach nie wpłynęło na Twoją sytuację. Jeśli zastanawiasz się, co się stało z innymi członkami, przenieśliśmy ich do innych klubów."
TID_CLUB_LEAGUE_MIGRATION_NEW_CLUB_LEADER,Z powodu ostatniego zmniejszenia maksymalnej liczby członków w klubach przenieśliśmy Cię do nowego klubu. W rezultacie otrzymujesz awans - jesteś teraz nowym dowódcą klubu.\n\nTwoja nowa pozycja to wielka odpowiedzialność.
TID_CLUB_LEAGUE_MIGRATION_NEW_CLUB_MEMBER,Z powodu ostatniego zmniejszenia maksymalnej liczby członków w klubach przenieśliśmy Cię do nowego klubu wraz z niektórymi innymi członkami. Zmiana ta nie jest zobowiązująca - możesz opuścić klub i poszukać nowego.
TID_CLUB_LEAGUE_MIGRATION_KICKED,"Ze względu na ostatnie zmniejszenie maksymalnej liczby członków w klubach wyrzucono Cię z powodu nieaktywności. Jeśli chcesz uczestniczyć w Lidze Klubowej, poszukaj nowego klubu dla siebie."
TID_CLUB_LEAGUE_MIGRATION_NO_CLUB_FOUND,"Uff, nie mogliśmy znaleźć odpowiedniego klubu dla Ciebie. Jeśli chcesz grać w Lidze Klubowej, musisz poszukać nowego klubu."
TID_LOOKING_TOGGLE_LOOKING_FOR_A_TEAM,"Inni gracze online widzą teraz, że SZUKASZ DRUŻYNY"
TID_LOOKING_TOGGLE_LOOKING_FOR_PLAYERS,"Inni gracze online widzą teraz, że Twoja drużyna SZUKA GRACZY"
TID_CLUB_JOIN_FAIL_FEATURE_LOCKED,Nie można dołączyć do klubu. Kluby są odblokowywane po zdobyciu <NUM> pucharów.
TID_CLUB_LEAGUE_LEAGUES_POPUP_CURRENT_LEAGUE,BIEŻĄCA LIGA
TID_CLUB_LEAGUE_LEAGUES_POPUP_MESSAGE,"Na koniec każdego sezonu Ligi Klubowej klub może zostać awansowany lub zdegradowany!\nWspinaj się na szczyty rankingów, aby zwiększyć limit monet klubowych do wygrania."
TID_CLUB_LEAGUE_LEAGUES_POPUP_BUTTON,OK
TID_CLUB_LEAGUE_LEAGUES_POPUP_TITLE,LIGI
TID_IMPORTANT_MESSAGE_TITLE,WAŻNY KOMUNIKAT
