"TID","MS"
"TID_TENCENT_LOGIN_AGREEMENT_NOTE","Anda perlu baca dengan teliti dan bersetuju dengan\n<TOS>,\n<PP> dan\n<CHILDREN>\nsebelum mengakses permainan."
"TID_KING_OF_HILL_29","Lonjakan Kuasa"
"TID_QUESTS_GMV_NOT_AVAILABLE","Mod permainan tidak tersedia buat masa ini"
"TID_IAP_SOM_072001","TAWARAN MUSIM PANAS"
"TID_IAP_SOM_072002","MENGALU-ALUKAN OGOS!"
"TID_IAP_SOM_072003","MENGALU-ALUKAN SEPTEMBER!"
"TID_IAP_SOM_072004","NILAI BESAR"
"TID_IAP_SOM_072005","NILAI BESAR"
"TID_IAP_SOM_072006","NAK LEBIH PERMATA!"
"TID_IAP_SOM_072007","NAK LEBIH PERMATA!"
"TID_IAP_SOM_072008","PEK MUSIM!"
"TID_IAP_SOM_072009","APA KATA BELI BRAWL PASS?"
"TID_IAP_SOM_072010","SAYA PERLUKAN SYILING!"
"TID_BRAWL_PASS_INFO_EXTRA_CHINA","乱斗金券每个主题季只能购买一次"
"TID_VALUE_MULTIPLIER","<NUM>x"
"TID_DEVICE_LINK_CODE_VALID_TIME","Kod sah:"
"TID_CONFIRM_DEVICE_LINKING","Sahkan pemautan"
"TID_CONFIRM_DEVICE_LINK_TEXT","Anda pasti ingin menghapuskan kemajuan semasa dan gantikannya dengan:"
"TID_DEVICE_LINK_ERROR_GAME_CENTER","Tidak log masuk ke Game Center"
"TID_DEVICE_LINK_ERROR_GAME_CENTER_TEXT","Sila log masuk ke Game Center untuk memautkan peranti. Kemudian cuba lagi."
"TID_DEVICE_LINK_ERROR_GAME_CENTER_ANDROID","Tidak rakam masuk ke Google Play"
"TID_DEVICE_LINK_ERROR_GAME_CENTER_TEXT_ANDROID","Sila rakam masuk ke Google Play untuk memautkan peranti. Untuk melakukan ini, ketik butang Rakam Masuk Google Play di skrin tetapan. Kemudian cuba lagi."
"TID_DEVICE_LINK_ERROR_TIMEOUT","Kod pautan tamat tempoh"
"TID_DEVICE_LINK_ERROR_TIMEOUT_TEXT","Kod pautan telah tamat tempoh. Kod mesti dimasukkan ke peranti baharu dalam <time>.\n\nAnda boleh dapatkan kod baharu dengan masuk semula ke skrin kod pautan."
"TID_DEVICE_LINK_ERROR_TOO_MANY_DEVICES","Terlalu banyak peranti dipautkan"
"TID_DEVICE_LINK_ERROR_TOO_MANY_DEVICES_TEXT","Anda telah memautkan 10 peranti iaitu jumlah maksimum yang dibenarkan.\n\nSekiranya anda ingin membuang beberapa peranti lama, sila hubungi kami melalui halaman Bantuan dan Sokongan."
"TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE","Kod pautan tidak sah"
"TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE_TEXT","Kod yang anda masukkan adalah salah atau telah tamat tempoh. Pastikan anda memasukkan kod yang sama seperti yang ditunjukkan pada peranti lain.\n\nSila ketik anak panah kembali untuk cuba lagi.\n\nPerhatian: Kod hanya boleh digunakan sekali dan akan tamat tempoh dalam <time>. Anda boleh dapatkan kod baharu dengan keluar dan masuk semula skrin pautan."
"TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE","Peranti lama tidak aktif"
"TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE_TEXT","Peranti lama harus aktif dan memaparkan skrin kod pautan agar dapat memautkan peranti anda."
"TID_DEVICE_LINKED_MAIL_ITEM","Peranti baharu dipautkan ke kemajuan permainan anda."
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_TITLE","Tidak disambungkan ke Game Center"
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED","Kemajuan anda belum disambungkan ke akaun Game Center. Sila pastikan anda log masuk ke akaun Game Center tanpa kemajuan sedia ada disambungkan dan memulakan semula permainan.\n\nAnda akan ditanya jika anda mahu menyambungkan kemajuan semasa ke akaun Game Center. Ketik 'Ya'.\n\nAMARAN: Menyambungkan kemajuan adalah kekal dan tidak boleh diubah kemudian."
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_TITLE_ANDROID","Tidak disambungkan ke Google Play"
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_ANDROID","Kemajuan anda belum disambungkan ke akaun Google. Kembali ke skrin tetapan dan rakam masuk dengan Google Play tanpa kemajuan sedia ada disambung.\n\nAMARAN: Menyambungkan kemajuan adalah kekal dan tidak boleh diubah kemudian."
"TID_DEVICE_LINK_WRONG_ACCOUNT_TITLE","Log masuk akaun salah"
"TID_DEVICE_LINK_WRONG_ACCOUNT","Kemajuan semasa disambungkan ke akaun Game Center berbeza daripada yang anda log masuk.\n\nSila log keluar daripada aplikasi Game Center dan log masuk semula dengan akaun yang disambungkan kepada kemajuan ini.\n\nKemudian cuba memautkan lagi."
"TID_DEVICE_LINK_WRONG_ACCOUNT_ANDROID","Kemajuan semasa disambungkan ke akaun Google berbeza daripada yang anda rakam masuk.\n\nSila rakamr keluar daripada akaun Google dari skrin tetapan dan daftar masuk dengan akaun yang disambungkan kepada kemajuan ini.\n\nKemudian cuba memautkan lagi."
"TID_DEVICE_LINK_ERROR_ALREADY_BOUND_TO_ALL_PLATFORMS_TITLE","Sudah dipautkan"
"TID_DEVICE_LINK_ERROR_ALREADY_BOUND_TO_ALL_PLATFORMS","Kemajuan semasa sudah dipautkan. Pemautan hanya boleh dilakukan sekali."
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH","Tidak boleh tulis ganti kemajuan"
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT","Kemajuan semasa anda sudah disambungkan secara kekal ke akaun yang anda rakam masuk.\n\nKemajuan tidak boleh ditulis ganti kerana sudah ada kemajuan (Tahap <level> atau pernah membuat pembelian)."
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM","Pemautan kod tidak tersedia"
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT","Anda tidak perlu guna pautan kod untuk main pada pelbagai peranti iOS.\n\nUntuk bermain pada peranti iOS lain, pastikan anda log masuk ke Game Center dengan peranti lain. Kemudian, pada peranti ini, log masuk dengan akaun Game Center yang sama.\n\nKemajuan anda akan diselaraskan secara automatik melalui akaun Game Center anda."
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_ANDROID","Anda tidak perlu guna pautan kod untuk bermain pada berbilang peranti Android.\n\nUntuk bermain pada peranti Android yang lain, pastikan anda log masuk dengan Daftar Masuk Google Play pada peranti lain terlebih dahulu. Kemudian, pada peranti ini, gunakan Daftar Masuk Google Play. (Anda dapat mencari Daftar Masuk Google Play dari tetapan permainan.)\n\nKemajuan anda akan disegerakkan secara automatik."
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_KUNLUN","Anda tidak perlu menggunakan pautan kod untuk bermain pada berbilang peranti Android.\n\nUntuk bermain pada peranti Android yang lain, muat turun Brawl Stars dari kedai aplikasi Android yang sama dan rakam masuk menggunakan akaun yang sama.\n\nKemajuan anda akan disegerakkan secara automatik."
"TID_DEVICE_LINK_SUCCESFULL_TITLE","Pemautan berjaya!"
"TID_DEVICE_LINK_SUCCESFULL_NEW","Anda berjaya menghubungkan peranti ini ke akaun anda. Untuk mula bermain, ketik OK dan akaun anda akan dimuat. Semoga bergembira!"
"TID_DEVICE_LINK_SUCCESFULL_OLD_NO_DEVICE","Anda berjaya menghubungkan peranti baharu ke akaun anda!"
"TID_DEVICE_LINK_SUCCESFULL_OLD","Anda berjaya menghubungkan peranti berikut ke akaun anda:"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_0_TITLE","Ralat Berlaku (100)"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_0","Ada sesuatu yang tidak kena. Sila cuba lagi!"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_1_TITLE","Ralat Berlaku (101)"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_1","Ada sesuatu yang tidak kena. Sila cuba lagi!"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_2_TITLE","Ralat Berlaku (102)"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_2","Ada sesuatu yang tidak kena. Sila cuba lagi!"
"TID_DEVICE_LINK_CONFIRMATION_PLAYER_DESC","Tahap <level>"
"TID_DEVICE_LINK_ERROR_BOTH_HAVE_OPEN_ID","Untuk bermain pada berbilang peranti, pastikan anda log masuk ke WeChat atau QQ pada peranti ini.\n\nKemudian, log masuk ke WeChat atau QQ dengan peranti lain. Kemajuan anda akan disegerakkan secara automatik."
"TID_DEVICE_LINK_ERROR_BOTH_HAVE_OPEN_ID_KUNLUN","Kemajuan semasa sudah dipautkan. Pemautan hanya boleh dilakukan sekali."
"TID_LINK_NEW_DEVICE_TITLE","Pautkan satu peranti"
"TID_LINK_NEW_DEVICE_TEXT","Sekiranya anda ingin bermain pada dua peranti atau ingin memindahkan akaun anda ke peranti baharu, anda boleh melakukannya di sini."
"TID_LINK_NEW_DEVICE_TEXT2","Ketik satu untuk bermula:"
"TID_LINK_NEW_DEVICE_GAME_CENTER_NOTE","PERHATIAN: Jika anda hanya bermain pada peranti iOS dan menggunakan akaun Game Center anda, anda tidak perlu memautkan peranti anda. Cuma log masuk dengan akaun Game Center yang sama."
"TID_LINK_NEW_DEVICE_OLD_BUTTON","Ini ialah PERANTI LAMA"
"TID_LINK_NEW_DEVICE_NEW_BUTTON","Ini ialah PERANTI BAHARU"
"TID_LINK_CODE_TITLE","Kod pautan"
"TID_LINK_CODE_TEXT","Sekarang, biarkan skrin ini terbuka. Pada peranti lain, pergi ke skrin pautan dan ketik butang \qIni ialah peranti BAHARU\q."
"TID_LINK_CODE_TEXT2","Masukkan kod ini ke peranti baharu anda:"
"TID_LINK_CODE_WARNING_TEXT","AMARAN: Jangan sekali-kali memberikan kod ini kepada orang lain! Ia hanya untuk kegunaan peribadi. Harap maklum bahawa pautan akan kekal."
"TID_LINK_DEVICES_ENTER_CODE_TITLE","Masukkan kod pautan"
"TID_LINK_DEVICES_ENTER_CODE_TEXT","(Untuk mendapatkan kod pautan: pergi ke skrin pautan pada peranti lama dan ketik butang \qIni ialah peranti LAMA\q.)"
"TID_LINK_DEVICES_ENTER_CODE_TEXT2","Masukkan kod pautan di sini:"
"TID_LINK_TARGET_IOS_BUTTON","Saya mahu memautkan ke iPhone, iPad atau iPod"
"TID_LINK_TARGET_IOS_BUTTON_ANDROID","Saya mahu memautkan ke peranti Android"
"TID_LINK_TARGET_OTHER_BUTTON","Saya mahu memautkan ke\nperanti lain"
"TID_LINK_TARGET_DEVICE_TYPE","Peranti Sasaran"
"TID_LINK_TARGET_DEVICE_TEXT","Pilih jenis peranti yang anda mahu pautkan:"
"TID_LINK_SAME_PLATFORM_TITLE","Segerak dengan Game Center"
"TID_LINK_SAME_PLATFORM_TITLE_ANDROID","Segerak dengan akaun Google"
"TID_LINK_SAME_PLATFORM_TITLE_KUNLUN","Segerak dengan akaun anda"
"TID_LINK_SAME_PLATFORM","Untuk bermain pada berbilang peranti iOS, pastikan anda log masuk ke Game Center pada peranti ini.\n\nKemudian, log masuk ke Game Center dengan peranti lain. Kemajuan anda akan disegerakkan secara automatik."
"TID_LINK_SAME_PLATFORM_ANDROID","Untuk bermain pada berbilang peranti Android, pastikan anda telah rakam masuk ke akaun Google anda dalam tetapan permainan.\n\nKemudian, rakam masuk dengan akaun Google juga pada peranti lain. Kemajuan anda akan disegerakkan secara automatik."
"TID_LINK_SAME_PLATFORM_KUNLUN","Untuk bermain pada berbilang peranti Android, muat turun Brawl Stars dari kedai aplikasi Android yang sama dan rakam masuk menggunakan akaun yang sama. Kemajuan anda akan disegerakkan secara automatik."
"TID_LINK_CANCELLED_TITLE","Pautan dibatalkan"
"TID_LINK_CANCELLED","Anda telah membatalkan pautan. Tiada peranti yang dipautkan."
"TID_LINK_CODE_GENERATE_CODE_TEXT","Guna kod pautan di bawah untuk memindahkan kemajuan anda ke kedai aplikasi Android yang lain. Lihat tutorial untuk panduan terperinci!"
"TID_LINK_DEVICES_ENTER_CODE_KUNLUN_TEXT","Anda boleh mendapatkan kod pautan dari kemajuan anda dengan pergi ke Tetapan - Pautkan peranti. Lihat tutorial kami untuk mendapatkan panduan terperinci!"
"TID_DEVICE_LINK_MIGRATION_TEXT","Untuk terus bermain, kemajuan permainan mesti dipindahkan ke aplikasi lain dengan kod pautan peranti."
"TID_DEVICE_LINK_MIGRATION_INSTALL_BUTTON","PASANG"
"TID_DEVICE_LINK_MIGRATION_LAUNCH_BUTTON","BUKA PERMAINAN"
"TID_DEVICE_LINK_MIGRATION_HELP_BUTTON","BANTUAN"
"TID_DEVICE_LINK_CODE_COPIED","Kod pautan disalin ke papan keratan"
"TID_DEVICE_LINK_CODE_BUTTON_LINK","PAUTAN"
"TID_PERCENTER","COLETTE"
"TID_PERCENTER_SHORT_DESC","PEJUANG"
"TID_PERCENTER_DESC","Pergerakannya lincah dan serangannya menyusutkan nilai nyawa pihak lawan. Colette akan datang memburu anda!"
"TID_PERCENTER_WEAPON","TEMBAKAN MENCUKAI"
"TID_PERCENTER_WEAPON_DESC","Colette melepaskan tembakan untuk menuntut hutang! Semakin tinggi nilai nyawa anda, semakin banyak yang anda berhutang."
"TID_PERCENTER_ULTI","KUMPUL HASIL"
"TID_PERCENTER_ULTI_DESC","Colette memecut ke depan dan ke belakang, menyusutkan nilai nyawa semua orang di laluannya berdasarkan nilai nyawa maksimum mereka."
"TID_SPEC_ABI_PERCENTER_1","FAKTOR TOLAK"
"TID_SPEC_ABI_PERCENTER_1_DESC","Semua brawler musuh yang terkena serangan Colette dibawa ke titik paling jauh dari julat serangan!"
"TID_SPEC_ABI_PERCENTER_2","CUKAI TINGGI"
"TID_SPEC_ABI_PERCENTER_2_DESC","Super Colette memberi dia <c00cc00><VALUE1>%</c> perisai selama <c00cc00><VALUE2></c> saat. Setiap brawler musuh yang terkena Supernya akan menambah lagi <c00cc00><VALUE1>%</c> perlindungan."
"TID_ACCESSORY_PERCENTER_STATIC_DAMAGE","BAYARAN TAMBAHAN!"
"TID_ACCESSORY_PERCENTER_STATIC_DAMAGE_DESC","Tembakan Colette seterusnya melakukan kerosakan berdasarkan nilai nyawa maksimum pihak lawan atau menggandakan kerosakan menentang sasaran khas."
"TID_TUTORIAL_PLAYED_BEFORE","Pernah bermain sebelum ini?"
"TID_SUPPORT_NEW_VERSION_TITLE","Perlu mengemas kini!"
"TID_SUPPORT_NEW_VERSION_TEXT","Versi baharu Brawl Stars tersedia. Kemas kini permainan anda sebelum mengakses Bantuan dan Sokongan."
"TID_SUPPORT_NEW_VERSION_BUTTON","KEMAS KINI"
"TID_TENCENT_LOGIN_AGREEMENT_POPUP_TITLE","Maklumat"
"TID_TENCENT_LOGIN_AGREEMENT_POPUP","Sebelum menggunakan perkhidmatan Tencent, sila baca dengan teliti <TOS>, <PP> dan <CHILDREN> serta pastikan anda memahami sepenuhnya item dan peraturan pemprosesan kami. Sementara itu, perhatikan item dalam perjanjian ini yang mengecualikan atau mengehadkan tanggungjawab kami, item yang mengehadkan hak anda, penyelesaian pertikaian dan klausa bidang kuasa ditetapkan. Sila tekan \qSetuju\q jika anda telah membaca dengan teliti dan bersetuju dengan <TOS>, <PP> dan <CHILDREN>."
"TID_TENCENT_LOGIN_AGREEMENT_POPUP_AGREE","Setuju"
"TID_TENCENT_LOGIN_AGREEMENT_POPUP_REFUSE","Tidak Setuju"
"TID_TENCENT_LOGIN_AGREEMENT_POPUP_2_TITLE","Notis penting"
"TID_TENCENT_LOGIN_AGREEMENT_POPUP_2","Adalah dimaklumkan bahawa anda perlu baca dengan teliti dan bersetuju dengan\n<TOS>,\n<PP> dan\n<CHILDREN>\nsebelum mengakses permainan."
"TID_TENCENT_LOGIN_AGREEMENT_POPUP_BACK","Kembali"
"TID_TENCENT_LOGIN_AGREEMENT_POPUP_NO","Tidak"
"TID_BRAWL_PASS_SEASON_2","STARR PARK DAH BUKA!"
"TID_BRAWL_PASS_INFO_TEXT_2","Memperoleh longgokan ganjaran tambahan termasuk:\n\n<BRAWLER>- Brawler kenandiran Kromatik baharu!\n\nKULIT EKSKLUSIF: <SKIN_1>!\n\nKULIT EKSKLUSIF:<SKIN_2>!\n\nPIN HEBAT dan EKSKLUSIF untuk <BRAWLER>\n\n<NUM> KOTAK MEGA!\n\nSYILING dan MATA KUASA TAMBAHAN!\n\n\nMISI TAMBAHAN untuk menyelesaikan Brawl Pass lebih cepat!\n\nNAMA KROMATIK EKSKLUSIF sepanjang musim!"
"TID_BRAWL_PASS_SEASON_3","HARI PERCUTIAN"
"TID_BRAWL_PASS_INFO_TEXT_3","Dapatkan banyak ganjaran tambahan termasuk:\n\n<BRAWLER>- Brawler kenadiran Kromatik baharu!\n\nKULIT EKSKLUSIF: <SKIN_1>!\n\nKULIT EKSKLUSIF: <SKIN_2>!\n\nPIN COMEL dan EKSKLUSIF untuk <BRAWLER>\n\n<NUM> KOTAK MEGA!\n\nSYILING TAMBAHAN dan MATA KUASA!\n\n\nMISI TAMBAHAN untuk menyelesaikan Brawl Pass lebih cepat!\n\nNAMA KROMATIK EKSKLUSIF sepanjang musim!"
"TID_QUESTS_MORE","Tunjuk Semua Misi"
"TID_QUESTS_MORE_NEXT_SEASON","Anda telah melengkapkan semua misi untuk musim <THIS_SEASON>. Misi baharu akan tersedia apabila musim <NEXT_SEASON> bermula."
"TID_BRAWL_PASS_AUTOCOLLECT_TITLE","Ganjaran Musim <NUM>"
"TID_BRAWL_PASS_AUTOCOLLECT","Ganjaran Musim <NUM> anda telah dikumpul secara automatik."
"TID_BRAWL_PASS_AUTOCOLLECT_INFO","Kumpul ganjaran Musim <OLD> anda sebelum Musim <CURRENT> tamat. Jika tidak, ganjaran akan dikumpul secara automatik."
"TID_AUTH_WECHAT_SUCCESS","Kebenaran diberi."
"TID_AUTH_WECHAT_CANCEL","Anda telah membatalkan kebenaran Wechat."
"TID_AUTH_QQ_SUCCESS","Kebenaran diberi."
"TID_AUTH_QQ_CANCEL","Anda telah membatalkan kebenaran QQ."
"TID_TENCENT_AUTH_SUCCESS","Kebenaran diberi."
"TID_TENCENT_AUTH_CANCEL","Anda telah membatalkan kebenaran log masuk."
"TID_GOLDRUSH_57","Permata Tanpa Had"
"TID_GOLDRUSH_58","Kegembiraan Pengumpul"
"TID_GOLDRUSH_59","Potongan Tajam"
"TID_GOLDRUSH_60","Kelas Teratas"
"TID_GOLDRUSH_61","Kiri atau Kanan"
"TID_GOLDRUSH_62","Lombong Batu II"
"TID_GOLDRUSH_63","Syurga Ungu"
"TID_MASK_SPIKE_SKIN","SPIKE BERTOPENG"
"TID_SUPER_FAN_EMZ_SKIN","EMZ PEMINAT SUPER"
"TID_SUGAR_RUSH_SANDY_SKIN","SANDY PENCINTA GULA"
"TID_LUNAR_SPROUT_SKIN","SPROUT ANGKASAWAN"
"TID_TRIXIE_COLETTE_SKIN","COLETTE SERAM"
"TID_EL_ATOMICO_SKIN","EL PRIMO ATOMICO"
"TID_POCO_STARR_SKIN","POCO STARR"
"TID_MASK_SPIKE_SKIN_SHOP","SPIKE\nBERTOPENG"
"TID_SUPER_FAN_EMZ_SKIN_SHOP","EMZ\nPEMINAT SUPER"
"TID_SUGAR_RUSH_SANDY_SKIN_SHOP","SANDY\nPENCINTA GULA"
"TID_LUNAR_SPROUT_SKIN_SHOP","SPROUT\nANGKASAWAN"
"TID_TRIXIE_COLETTE_SKIN_SHOP","COLETTE\nSERAM"
"TID_EL_ATOMICO_SKIN_SHOP","EL PRIMO\nATOMICO"
"TID_POCO_STARR_SKIN_SHOP","POCO\nSTARR"
"TID_IAP_STARR_09001","TAWARAN ISTIMEWA"
"TID_IAP_STARR_09002","PEK MUSIM"
"TID_IAP_STARR_09003","PEK NILAI BESAR"
"TID_IAP_STARR_09004","PEK NILAI BESAR"
"TID_IAP_STARR_09005","PEK PESTA BULAN"
"TID_IAP_STARR_09006","PEK PESTA BULAN"
"TID_SHOP_OFFER_PURCHASE_ERROR_6","Pembelian tawaran ini dalam proses"
"TID_FRIENDLY_MIN_TEAMS","Mod in perlukan sekurang-kurangnya 2 pasukan"
"TID_FRIENDLY_MIN_PLAYERS","Mod in perlukan sekurang-kurangnya 2 pemain"
"TID_GOLDRUSH_32T","Kasus Miring"
"TID_GOLDRUSH_33T","Loncat, Langkau dan Lompat"
"TID_GOLDRUSH_34T","Beban Lebih Portal"
"TID_CC_POPUP_TITLE_BRAWLOWEEN","CABARAN BRAWL-O-WEEN"
"TID_CC_POPUP_QUALIFY_INFO_GENERIC","Menang cabaran untuk memenangi kulit <SKIN> dan satu pek pin eksklusif!"
"TID_QUALIFIED_INFO_GENERIC","Tahniah, anda memenangi <CHALLENGE>! Anda telah membuka kunci kulit <SKIN> dan satu pek pin eksklusif!"
"TID_BATTLE_END_BRAWLOWEEN_WIN_INFO","Tahniah! Anda memenangi CABARAN BRAWL-O-WEEN!"
"TID_CHALLENGE_TEASER_INFO_GENERIC","Bersedia untuk <CHALLENGE>!\n\nMenang <WIN> perlawanan dan dapatkan kulit <SKIN> percuma dan satu pek pin eksklusif! Main bersama rakan atau guna ciri \qMencari Pasukan\q untuk meningkatkan kebarangkalian anda.\n\nCabaran hanya berlangsung selama <DURATION> jam, jadi fikir baik-baik!"
"TID_ACCESSORY_BULL_STOMP","PENGHENTAK"
"TID_ACCESSORY_BULL_STOMP_DESC","Bull boleh menyampuk caj supernya dan memperlahankan semua pihak lawan yang berdekatan dengan hentakan besar selama <c00cc00><VALUE1></c> saat."
"TID_ACCESSORY_REWIND","KASUT LINCAH"
"TID_ACCESSORY_REWIND_DESC","Max menuju ke tempat pilihannya dalam sekelip mata selepas <c00cc00><VALUE1></c> saat, sementara itu memulihkan sebarang kerosakan yang dikenakan terhadapnya."
"TID_ACCESSORY_EXTRA_BEE","SARANG LEBAH BERGEGAR"
"TID_ACCESSORY_EXTRA_BEE_DESC","Bea melepaskan <c00cc00><VALUE1></c> lebah marah yang berpusing-pusing di sekelilingnya, melakukan lebih banyak kerosakan apabila terbang semakin jauh (sehingga <c00cc00><VALUE2></c> kerosakan)."
"TID_ACCESSORY_BARREL_SLOW","TONG TAR"
"TID_ACCESSORY_BARREL_SLOW_DESC","Darryl mencipta kawasan memperlahankan di sekelilingnya selama <c00cc00><VALUE1></c> saat."
"TID_ACCESSORY_SHAMAN_SHIELD","BULU TIRUAN"
"TID_ACCESSORY_SHAMAN_SHIELD_DESC","Untuk <c00cc00><VALUE1></c> saat seterusnya, beruang Nita mendapat <c00cc00><VALUE2>%</c> perisai untuk melindunginya terhadap kerosakan."
"TID_ACCESSORY_WALLY_REPOSITION","PEMINDAHAN"
"TID_ACCESSORY_WALLY_REPOSITION_DESC","Sprout memusnahkan pepagar yang ada tetapi akan cas penuh Supernya dengan segera."
"TID_ACCESSORY_MEGA_ROCKET","PETROL ROKET"
"TID_ACCESSORY_MEGA_ROCKET_DESC","Serangan Brock yang seterusnya ialah roket mega yang lebih besar dan cepat, meletup dengan radius lebih besar, memusnahkan benteng dan melakukan <c00cc00><VALUE1>%</c> kerosakan tambahan."
"TID_ACCESSORY_WHIRLWIND_FLY","CANGKUK TERBANG"
"TID_ACCESSORY_WHIRLWIND_FLY_DESC","Serangan Carl yang seterusnya membuat beliungnya menarik dia ke titik serangan paling jauh."
"TID_ACCESSORY_ARCADE_DOUBLE","KREDIT TAMBAHAN"
"TID_ACCESSORY_ARCADE_DOUBLE_DESC","Serangan 8-BIT yang seterusnya meningkatkan jumlah projektil ke <c00cc00><VALUE1></c>."
"TID_ACCESSORY_GUNSLINGER_BIG_BULLET","PELURU PERAK"
"TID_ACCESSORY_GUNSLINGER_BIG_BULLET_DESC","Serangan Colt yang seterusnya ialah tembakan berkuasa yang melakukan kerosakan sebanyak keseluruhan tembakan biasa yang menembusi halangan dan pihak lawan."
"TID_MULTIPLE_PURCHASE_RESTART_WARNING_TITLE","Mulakan semula pembelian?"
"TID_MULTIPLE_PURCHASE_RESTART_WARNING","Pembelian tawaran ini pernah dimulakan sebelum ini. Tawaran ini hanya boleh dibeli sekali. Beberapa pembelian secara tidak sengaja tidak akan memberikan item yang sama pada kali kedua. Jika anda pasti bahawa pembelian sebelumnya telah dibatalkan, anda boleh cuba membeli lagi atas risiko anda sendiri. Teruskan?"
"TID_FIRE_DUDE","AMBER"
"TID_FIRE_DUDE_SHORT_DESC","PENGHEMBUS API"
"TID_FIRE_DUDE_DESC","Amber suka bermain api. Dia suka menerangi dunia dan membakar pihak lawan yang mendekatinya!"
"TID_FIRE_DUDE_WEAPON","NAFAS NAGA"
"TID_FIRE_DUDE_WEAPON_DESC","Amber menghembus api ke arah pihak lawannya. Ini nampak hebat tetapi berhati-hati agar tidak terbakar!"
"TID_FIRE_DUDE_ULTI","BAKAR SEMUANYA!"
"TID_FIRE_DUDE_ULTI_DESC","Amber melemparkan termos bendalir api yang dia boleh bakar dengan hembusan apinya. Semak dan Brawler pihak lawan akan terbakar! (Satu demi satu!)"
"TID_SPEC_ABI_FIRE_DUDE_1","API LIAR"
"TID_SPEC_ABI_FIRE_DUDE_1_DESC","Amber meninggalkan dua lopak petrol di tanah secara serentak dan dia akan mengecas Supernya secara automatik semasa berdiri berdekatannya."
"TID_SPEC_ABI_FIRE_DUDE_2","SIFON TERIK"
"TID_SPEC_ABI_FIRE_DUDE_2_DESC","Semasa berada berdekatan lopak bendalir api, Amber menggunakannya untuk memuat semula hembusan apinya dua kali lebih cepat."
"TID_ACCESSORY_FIRE_DUDE_SPILL","PEMULA API"
"TID_ACCESSORY_FIRE_DUDE_SPILL_DESC","Amber lari pantas selama <c00cc00><VALUE1></c> saat sambil menumpahkan bendalir api yang boleh dinyalakan."
"TID_EMOTE_EQUIP_ALREADY_IN_USE","Pin ini sudah digunakan!"
"TID_ALLIANCE_CHAT_DISABLED_FOR_YP_IN_NON_FF","Anda hanya boleh berbual di dalam kelab mesra keluarga"
"TID_KING_OF_HILL_15F","Pit Hempasan"
"TID_KING_OF_HILL_16F","Bulatan Api"
"TID_KING_OF_HILL_17F","Titik Utama"
"TID_KING_OF_HILL_18F","Corong"
"TID_KING_OF_HILL_19F","Tempat Pemeriksaan"
"TID_WANTED_30T","Langkau Pantas"
"TID_BANKHEIST_29T","Pusing Balik"
"TID_EMOTE_BUNDLE_ROSALLOWEEN","PIN ROSA BRAWL-O-WEEN"
"TID_EMOTE_BUNDLE_WF","PIN PERINGKAT AKHIR DUNIA"
"TID_EMOTE_PLAYERS","MILIK PEMAIN"
"TID_KING_OF_HILL_30","Berhati-hati"
"TID_KING_OF_HILL_31","Kejutan Membara"
"TID_PLAYER_MAP_SLOT_CREATE_NEW_TITLE","CIPTA BAHARU!"
"TID_PLAYER_MAP_SLOT_CREATE_NEW_DESC","Pembuat Peta"
"TID_KING_OF_HILL_20F","Kumbang Bertengkar"
"TID_CONTEXT_MENU_EDIT","EDIT"
"TID_CONTEXT_MENU_RENAME","MENAMAKAN SEMULA"
"TID_CONTEXT_MENU_DELETE","HAPUS"
"TID_CONTEXT_MENU_SUBMIT","SERAH"
"TID_MAP_EDITOR_RENAME_MAP_TITLE","MENAMAKAN SEMULA PETA"
"TID_MAP_EDITOR_PENDING","Operasi belum selesai, sila cuba sebentar lagi"
"TID_MAP_EDITOR_RENAME_OK","Peta dinamakan semula"
"TID_MAP_EDITOR_UNAVAILABLE_TROPHY_LIMIT","Anda perlu ada <NUM> trofi untuk menggunakan Pembuat Peta"
"TID_MAP_EDITOR_NAME_ERROR","Gagal menamakan semula peta"
"TID_MAP_EDITOR_NAME_EMPTY_NAME","Nama peta tidak boleh kosong"
"TID_MAP_EDITOR_NAME_SHORT_NAME","Nama peta terlalu pendek"
