"TID","DE"
"TID_KING_OF_HILL_17","Wespennest"
"TID_KING_OF_HILL_18","Perimeter"
"TID_KING_OF_HILL_19","Der See"
"TID_KING_OF_HILL_20","Kluft"
"TID_KING_OF_HILL_21","Blockbuster"
"TID_KING_OF_HILL_22","Tag der offenen Tür"
"TID_KING_OF_HILL_23","Parallele Plays"
"TID_KING_OF_HILL_24","Schicksalspfade"
"TID_KING_OF_HILL_25","Dreifachzone"
"TID_KING_OF_HILL_26","Roulette"
"TID_KING_OF_HILL_27","Vertikalschnitt"
"TID_KING_OF_HILL_28","Kolossale Kontrolle"
"TID_EMOTE_EQUIP_NOT_OWNED_SPECIAL","Sammlerstück-Pin! Dieser Pin ist nicht leicht zu bekommen!"
"TID_LOGIN_WITH_FACEBOOK","Mit Facebook anmelden"
"TID_TERMS_OF_SERVICE_BUTTON_TENCENT","Lizenz- und Dienstleistungsvereinbarung für Tencent-Spiele"
"TID_PRIVACY_POLICY_BUTTON_TENCENT","Richtlinien zum Schutz der Privatsphäre für Tencent-Spiele"
"TID_PARENTS_GUIDE_BUTTON_TENCENT","Richtlinien zum Schutz der Privatsphäre von Kindern für Tencent-Spiele"
"TID_TENCENT_LOGIN_AGREEMENTS","Ich habe mir die <TOS>, <PP> und <CHILDREN> sorgfältig durchgelesen und bestätige meine Zustimmung."
"TID_TENCENT_LOGIN_TOS","Lizenz- und Dienstleistungsvereinbarung für Tencent-Spiele"
"TID_TENCENT_LOGIN_PP","Richtlinien zum Schutz der Privatsphäre für Tencent-Spiele"
"TID_TENCENT_LOGIN_CHILDREN","Richtlinien zum Schutz der Privatsphäre von Kindern für Tencent-Spiele"
"TID_TENCENT_LOGIN_AGREEMENT_NOTE","Bevor du Zugriff auf das Spiel bekommst,\nmusst du die <TOS>,\n<PP> und\n<CHILDREN>\nsorgfältig durchlesen und deine Zustimmung bestätigen."
"TID_KING_OF_HILL_29","Stromsprung"
"TID_QUESTS_GMV_NOT_AVAILABLE","Der Spielmodus ist aktuell nicht verfügbar."
"TID_IAP_SOM_072001","SOMMERANGEBOT"
"TID_IAP_SOM_072002","WILLKOMMEN IM AUGUST!"
"TID_IAP_SOM_072003","WILLKOMMEN IM SEPTEMBER!"
"TID_IAP_SOM_072004","TOPANGEBOT"
"TID_IAP_SOM_072005","TOPANGEBOT"
"TID_IAP_SOM_072006","MEHR JUWELEN, BITTE!"
"TID_IAP_SOM_072007","MEHR JUWELEN, BITTE!"
"TID_IAP_SOM_072008","SAISONPAKET!"
"TID_IAP_SOM_072009","BRAWLPASS GEFÄLLIG?"
"TID_IAP_SOM_072010","ICH BRAUCHE MÜNZEN!"
"TID_BRAWL_PASS_INFO_EXTRA_CHINA","乱斗金券每个主题季只能购买一次"
"TID_VALUE_MULTIPLIER","<NUM>x"
"TID_DEVICE_LINK_CODE_VALID_TIME","Code ist gültig für:"
"TID_CONFIRM_DEVICE_LINKING","Verknüpfung bestätigen"
"TID_CONFIRM_DEVICE_LINK_TEXT","Bist du sicher, dass du den aktuellen Spielfortschritt löschen und ihn mit dem folgenden ersetzen willst?"
"TID_DEVICE_LINK_ERROR_GAME_CENTER","Nicht bei Game Center angemeldet"
"TID_DEVICE_LINK_ERROR_GAME_CENTER_TEXT","Bitte melde dich bei Game Center an, um die Geräteverknüpfung abzuschließen. Versuche es dann erneut."
"TID_DEVICE_LINK_ERROR_GAME_CENTER_ANDROID","Nicht bei Google Play angemeldet"
"TID_DEVICE_LINK_ERROR_GAME_CENTER_TEXT_ANDROID","Bitte melde dich bei Google Play an, um die Geräteverknüpfung abzuschließen. Tippe dafür auf den Google-Play-Button im Einstellungsmenü. Versuche es dann erneut."
"TID_DEVICE_LINK_ERROR_TIMEOUT","Verknüpfungscode abgelaufen"
"TID_DEVICE_LINK_ERROR_TIMEOUT_TEXT","Der Verknüpfungscode ist abgelaufen. Der Code muss innerhalb von <time> im neuen Gerät eingegeben werden.\n\nDu kannst einen neuen Code anfordern, indem du das Verknüpfungscode-Menü erneut aufrufst."
"TID_DEVICE_LINK_ERROR_TOO_MANY_DEVICES","Zu viele verknüpfte Geräte"
"TID_DEVICE_LINK_ERROR_TOO_MANY_DEVICES_TEXT","Du hast bereits 10 Geräte mit deinem Spielkonto verknüpft. Dies ist die maximal erlaubte Anzahl.\n\nWenn du einige der alten Geräte entfernen willst, kontaktiere uns bitte über die Hilfe-und-Support-Funktion."
"TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE","Ungültiger Verknüpfungscode"
"TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE_TEXT","Der eingegebene Code ist inkorrekt oder abgelaufen. Stelle sicher, dass du den Code, der auf dem anderen Gerät angezeigt wird, richtig eingibst.\n\nBitte tippe auf den \qZurück\q-Pfeil, um es erneut zu versuchen.\n\nHinweis: Ein Code kann nur ein Mal genutzt werden und läuft in <time> ab. Du kannst einen neuen Code anfordern, indem du das Verknüpfungsmenü erneut aufrufst."
"TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE","Altes Gerät ist nicht aktiv"
"TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE_TEXT","Um deine Geräte erfolgreich zu verknüpfen, muss das alte Gerät aktiv sein und den Verknüpfungscode anzeigen."
"TID_DEVICE_LINKED_MAIL_ITEM","Das neue Gerät wurde mit deinem Spielfortschritt verknüpft."
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_TITLE","Nicht mit Game Center verknüpft"
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED","Dein Spielfortschritt wurde noch nicht mit Game Center verknüpft. Bitte stelle sicher, dass du mit einem Game-Center-Konto angemeldet bist, das noch mit keinem Spiel verknüpft ist, und starte das Spiel neu.\n\nDaraufhin wirst du gefragt, ob du deinen aktuellen Spielfortschritt mit einem Game-Center-Konto verknüpfen möchtest. Beantworte diese Frage mit ,,Ja\q.\n\nACHTUNG: Die Verknüpfung ist permanent und kann später nicht rückgängig gemacht werden."
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_TITLE_ANDROID","Nicht mit Google Play verknüpft"
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_ANDROID","Dein Spielfortschritt wurde noch nicht mit Google Play verknüpft. Öffne die Spieleinstellungen und melde dich mit einem Google-Play-Konto an, das mit noch keinem Spielfortschritt verknüpft ist.\n\nACHTUNG: Die Verknüpfung ist permanent und kann später nicht rückgängig gemacht werden."
"TID_DEVICE_LINK_WRONG_ACCOUNT_TITLE","Mit falschem Konto angemeldet"
"TID_DEVICE_LINK_WRONG_ACCOUNT","Der aktuelle Spielfortschritt ist mit einem Game-Center-Konto verknüpft, das sich von dem unterscheidet, mit dem du angemeldet bist.\n\nBitte melde dich in der Game-Center-App ab. Melde dich dann mit dem Konto an, das mit diesem Spielkonto verknüpft ist.\n\nProbiere die Verknüpfung dann erneut."
"TID_DEVICE_LINK_WRONG_ACCOUNT_ANDROID","Der aktuelle Spielfortschritt ist mit einem Google-Play-Konto verknüpft, das sich von dem unterscheidet, mit dem du angemeldet bist.\n\nBitte melde dich in den Einstellungen bei dem aktuellen Google-Konto ab. Melde dich dann mit dem Konto an, das mit diesem Spielkonto verknüpft ist.\n\nProbiere die Verknüpfung dann erneut."
"TID_DEVICE_LINK_ERROR_ALREADY_BOUND_TO_ALL_PLATFORMS_TITLE","Bereits verknüpft"
"TID_DEVICE_LINK_ERROR_ALREADY_BOUND_TO_ALL_PLATFORMS","Dein aktueller Spielfortschritt ist bereits verknüpft. Dein Spielkonto kann nur ein Mal verknüpft werden."
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH","Spielfortschritt kann nicht überschrieben werden"
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT","Dein aktueller Spielfortschritt ist bereits permanent mit dem Konto verbunden, mit dem du eingeloggt bist.\n\nDa bereits ein Spielfortschritt existiert (weil Level <level> erreicht oder ein Kauf getätigt wurde), kann das Spielkonto nicht mehr überschrieben werden."
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM","Codeverknüpfung nicht verfügbar"
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT","Du musst die Codeverknüpfung nicht nutzen, um auf mehreren iOS-Geräten zu spielen.\n\nUm auf einem anderen iOS-Gerät zu spielen, logge dich dort mit einem Game-Center-Konto ein. Melde dich danach mit demselben Konto auf diesem Gerät an.\n\nDein Spielfortschritt wird daraufhin automatisch mit deinem Game-Center-Konto synchronisiert."
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_ANDROID","Du musst die Codeverknüpfung nicht nutzen, um auf mehreren Android-Geräten zu spielen.\n\nUm auf einem weiteren Android-Gerät zu spielen, vergewissere dich zuerst, dass du auf dem anderen Gerät im Spiel mit Google Play verknüpft bist. Melde dich dann auf diesem Gerät bei demselben Google-Play-Konto an. Du findest diese Option in den Spieleinstellungen.\n\nDein Spielfortschritt wird daraufhin automatisch synchronisiert."
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_KUNLUN","Du musst die Codeverknüpfung nicht nutzen, um auf mehreren Android-Geräten zu spielen.\nUm auf einem anderen Android-Gerät zu spielen, lade Brawl Stars im selben Android-App-Store herunter und melde dich mit demselben Konto an.\n\nDein Spielfortschritt wird daraufhin automatisch synchronisiert."
"TID_DEVICE_LINK_SUCCESFULL_TITLE","Verknüpfung erfolgreich!"
"TID_DEVICE_LINK_SUCCESFULL_NEW","Du hast dieses Gerät erfolgreich mit deinem Spielkonto verknüpft! Tippe auf \qOkay\q, um loszulegen, und dein Spielkonto wird geladen. Viel Spaß!"
"TID_DEVICE_LINK_SUCCESFULL_OLD_NO_DEVICE","Du hast erfolgreich ein neues Gerät mit deinem Spielkonto verknüpft!"
"TID_DEVICE_LINK_SUCCESFULL_OLD","Du hast das folgende Gerät erfolgreich mit deinem Spielkonto verknüpft:"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_0_TITLE","Fehler (100)"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_0","Etwas ist schiefgelaufen. Bitte versuche es erneut."
"TID_DEVICE_LINK_ERROR_CODE_ERROR_1_TITLE","Fehler (101)"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_1","Etwas ist schiefgelaufen. Bitte versuche es erneut."
"TID_DEVICE_LINK_ERROR_CODE_ERROR_2_TITLE","Fehler (102)"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_2","Etwas ist schiefgelaufen. Bitte versuche es erneut."
"TID_DEVICE_LINK_CONFIRMATION_PLAYER_DESC","Level <level>"
"TID_DEVICE_LINK_ERROR_BOTH_HAVE_OPEN_ID","Um auf mehreren Geräten spielen zu können, melde dich auf diesem Gerät bei WeChat oder QQ an.\n\nMelde dich danach mit dem anderen Gerät bei WeChat oder QQ an. Dein Spielfortschritt wird daraufhin automatisch synchronisiert."
"TID_DEVICE_LINK_ERROR_BOTH_HAVE_OPEN_ID_KUNLUN","Dein aktueller Spielfortschritt ist bereits verknüpft. Dein Spielkonto kann nur ein Mal verknüpft werden."
"TID_LINK_NEW_DEVICE_TITLE","Gerät verknüpfen"
"TID_LINK_NEW_DEVICE_TEXT","Wenn du auf zwei Geräten spielen möchtest oder dein Spielkonto auf ein neues Gerät übertragen willst, kannst du dies hier tun."
"TID_LINK_NEW_DEVICE_TEXT2","Wähle eine Option:"
"TID_LINK_NEW_DEVICE_GAME_CENTER_NOTE","HINWEIS: Wenn du nur auf iOS-Geräten spielst und ein Game-Center-Konto verwendest, musst du deine Geräte nicht verknüpfen. Melde dich einfach mit demselben Game-Center-Konto an."
"TID_LINK_NEW_DEVICE_OLD_BUTTON","Dies ist das ALTE GERÄT"
"TID_LINK_NEW_DEVICE_NEW_BUTTON","Dies ist das NEUE GERÄT"
"TID_LINK_CODE_TITLE","Verknüpfungscode"
"TID_LINK_CODE_TEXT","Lass dieses Menü nun offen. Öffne auf dem anderen Gerät das Verknüpfungsmenü und tippe auf die Schaltfläche \qDies ist das NEUE GERÄT\q."
"TID_LINK_CODE_TEXT2","Gib diesen Code auf deinem neuen Gerät ein:"
"TID_LINK_CODE_WARNING_TEXT","ACHTUNG: Gib diesen Code an niemanden sonst weiter! Er dient nur dem Eigengebrauch. Bitte beachte, dass die Verknüpfung dauerhaft gilt."
"TID_LINK_DEVICES_ENTER_CODE_TITLE","Verknüpfungscode eingeben"
"TID_LINK_DEVICES_ENTER_CODE_TEXT","(So bekommst du einen Verknüpfungscode: Öffne das Verknüpfungsmenü auf deinem alten Gerät und tippe auf die Schaltfläche \qDies ist das ALTE GERÄT\q.)"
"TID_LINK_DEVICES_ENTER_CODE_TEXT2","Gib den Verknüpfungscode hier ein:"
"TID_LINK_TARGET_IOS_BUTTON","Verknüpfung mit\niPhone, iPad oder iPod"
"TID_LINK_TARGET_IOS_BUTTON_ANDROID","Verknüpfung mit\nAndroid-Gerät"
"TID_LINK_TARGET_OTHER_BUTTON","Verknüpfung mit\nanderem Gerät"
"TID_LINK_TARGET_DEVICE_TYPE","Zielgerät"
"TID_LINK_TARGET_DEVICE_TEXT","Wähle die Art des Geräts, das du mit deinem Konto verknüpfen willst:"
"TID_LINK_SAME_PLATFORM_TITLE","Mit Game Center synchronisieren"
"TID_LINK_SAME_PLATFORM_TITLE_ANDROID","Mit Google-Konto synchronisieren"
"TID_LINK_SAME_PLATFORM_TITLE_KUNLUN","Mit deinem Konto synchronisieren"
"TID_LINK_SAME_PLATFORM","Um auf mehreren iOS-Geräten zu spielen, logge dich auf diesem Gerät mit einem Game-Center-Konto ein.\n\nMelde dich danach mit demselben Konto auf dem anderen Gerät an. Dein Spielfortschritt wird daraufhin automatisch mit deinem Game-Center-Konto synchronisiert."
"TID_LINK_SAME_PLATFORM_ANDROID","Um auf mehreren Android-Geräten zu spielen, vergewissere dich, dass du in den Spieleinstellungen bei deinem Google-Konto angemeldet bist.\n\nMelde dich dann auf dem anderen Gerät bei demselben Google-Konto an. Dein Spielfortschritt wird daraufhin automatisch synchronisiert."
"TID_LINK_SAME_PLATFORM_KUNLUN","Um auf mehreren Android-Geräten zu spielen, lade Brawl Stars im selben Android-App-Store herunter und melde dich mit demselben Konto an. Dein Spielfortschritt wird daraufhin automatisch synchronisiert."
"TID_LINK_CANCELLED_TITLE","Verknüpfung abgebrochen"
"TID_LINK_CANCELLED","Du hast die Verknüpfung abgebrochen. Es wurden keine Geräte verknüpft."
"TID_LINK_CODE_GENERATE_CODE_TEXT","Nutze den Verknüpfungscode unten, um deinen Spielfortschritt auf einen anderen Android-App-Store zu übertragen. Im Tutorial erfährst du, wie dies im Detail funktioniert!"
"TID_LINK_DEVICES_ENTER_CODE_KUNLUN_TEXT","Du kannst dir einen Verknüpfungscode anzeigen lassen, indem du die Spieleinstellungen öffnest und dort auf \qGerät verknüpfen\q tippst. Im Tutorial erfährst du mehr!"
"TID_DEVICE_LINK_MIGRATION_TEXT","Um weiterzuspielen, muss dein Spielfortschritt mithilfe eines Verknüpfungscodes auf eine andere App übertragen werden."
"TID_DEVICE_LINK_MIGRATION_INSTALL_BUTTON","INSTALLIEREN"
"TID_DEVICE_LINK_MIGRATION_LAUNCH_BUTTON","SPIEL STARTEN"
"TID_DEVICE_LINK_MIGRATION_HELP_BUTTON","HILFE"
"TID_DEVICE_LINK_CODE_COPIED","Verknüpfungscode wurde in die Zwischenablage kopiert"
"TID_DEVICE_LINK_CODE_BUTTON_LINK","VERKNÜPFEN"
"TID_PERCENTER","COLETTE"
"TID_PERCENTER_SHORT_DESC","KÄMPFERIN"
"TID_PERCENTER_DESC","Colette kriegt dich! Je mehr Trefferpunkte ihre Gegner haben, desto mehr zieht sie ihnen ab - und ist dabei auch noch schnell unterwegs!"
"TID_PERCENTER_WEAPON","STEUERSTRAPAZEN"
"TID_PERCENTER_WEAPON_DESC","Colette feuert einen Schuss ab und holt sich, was du ihr schuldest! Je mehr du hast, desto mehr ist das."
"TID_PERCENTER_ULTI","ZINSENZERSTÖRUNG"
"TID_PERCENTER_ULTI_DESC","Colette schnellt vorwärts und zurück. Dabei verursacht sie Schaden, dessen Höhe von den maximalen Trefferpunkten der getroffenen Gegner abhängt."
"TID_SPEC_ABI_PERCENTER_1","STOSSSPRINT"
"TID_SPEC_ABI_PERCENTER_1_DESC","Alle gegnerischen Brawler, die von Colettes Ansturm getroffen werden, werden auf die maximale Reichweite der Attacke zurückgestoßen."
"TID_SPEC_ABI_PERCENTER_2","BILANZBEWAHRUNG"
"TID_SPEC_ABI_PERCENTER_2_DESC","Colettes Superskill verleiht ihr einen Schild in Höhe von <c00cc00><VALUE1> %</c>, der <c00cc00><VALUE2></c> Sekunden lang anhält. Jeder von ihrem Superskill getroffene Gegner fügt dem Schild <c00cc00><VALUE1> %</c> zusätzlichen Schutz hinzu."
"TID_ACCESSORY_PERCENTER_STATIC_DAMAGE","TP-TRANSFORMATOR"
"TID_ACCESSORY_PERCENTER_STATIC_DAMAGE_DESC","Colettes nächster Schuss verursacht Schaden, der von den maximalen Trefferpunkten des getroffenen Gegners abhängt. Trifft er ein Spezialziel, verursacht er doppelten Schaden."
"TID_TUTORIAL_PLAYED_BEFORE","Hast du schon ein Spielkonto?"
"TID_SUPPORT_NEW_VERSION_TITLE","Es ist ein Update notwendig!"
"TID_SUPPORT_NEW_VERSION_TEXT","Eine neue Version von Brawl Stars ist verfügbar. Aktualisiere dein Spiel, um Zugriff auf die Hilfe-und-Support-Sektion zu bekommen."
"TID_SUPPORT_NEW_VERSION_BUTTON","UPDATEN"
"TID_TENCENT_LOGIN_AGREEMENT_POPUP_TITLE","Details"
"TID_TENCENT_LOGIN_AGREEMENT_POPUP","Bevor du Tencents Dienste nutzen kannst, lies dir bitte sorgfältig unsere <TOS>, <PP> und <CHILDREN> durch und vergewissere dich, dass du sämtliche darin genannten Bedingungen sowie unsere Regeln zur Datenverarbeitung vollständig verstanden hast. Bitte beachte dabei vor allem die Artikel zur Haftungsbeschränkung, zum Umfang deiner Rechte und die Klauseln zur Beilegung von Rechtsstreitigkeiten sowie Gerichtsstand. Bitte tippe auf \qZustimmen\q, wenn du unsere <TOS>, <PP> und <CHILDREN> sorgfältig durchgelesen hast und ihnen zustimmst."
"TID_TENCENT_LOGIN_AGREEMENT_POPUP_AGREE","Zustimmen"
"TID_TENCENT_LOGIN_AGREEMENT_POPUP_REFUSE","Ablehnen"
"TID_TENCENT_LOGIN_AGREEMENT_POPUP_2_TITLE","Wichtiger Hinweis"
"TID_TENCENT_LOGIN_AGREEMENT_POPUP_2","Bitte beachte, dass du die\n<TOS>,\n<PP> und\n<CHILDREN>\nsorgfältig durchlesen und ihnen zustimmen musst, bevor du spielst."
"TID_TENCENT_LOGIN_AGREEMENT_POPUP_BACK","Zurück"
"TID_TENCENT_LOGIN_AGREEMENT_POPUP_NO","Nein"
"TID_BRAWL_PASS_SEASON_2","STARR-PARK-ERÖFFNUNG!"
"TID_BRAWL_PASS_INFO_TEXT_2","Verdiene tonnenweise Extrabelohnungen; unter anderem:\n\n<BRAWLER>, den neuen chromatischen Brawler!\n\nEXKLUSIVER SKIN: <SKIN_1>!\n\nEXKLUSIVER SKIN: <SKIN_2>!\n\nEXKLUSIVE und COOLE PINS für <BRAWLER>\n\n<NUM> MEGABOXEN!\n\nEXTRAMÜNZEN und POWERPUNKTE!\n\nEXTRAQUESTS zur schnelleren Komplettierung deines Brawlpasses!\n\nEXKLUSIVER CHROMATISCHER NAME für die Dauer der Saison!"
"TID_BRAWL_PASS_SEASON_3","URLAUBSTRIP"
"TID_BRAWL_PASS_INFO_TEXT_3","Verdiene tonnenweise Extrabelohnungen; unter anderem:\n\n<BRAWLER>, den neuen chromatischen Brawler!\n\nEXKLUSIVER SKIN: <SKIN_1>!\n\nEXKLUSIVER SKIN: <SKIN_2>!\n\nEXKLUSIVE und COOLE PINS für <BRAWLER>\n\n<NUM> MEGABOXEN!\n\nEXTRAMÜNZEN und POWERPUNKTE!\n\n\nEXTRAQUESTS zur schnelleren Komplettierung deines Brawlpasses!\n\nEXKLUSIVER CHROMATISCHER NAME für die Dauer der Saison!"
"TID_QUESTS_MORE","Alle Quests anzeigen"
"TID_QUESTS_MORE_NEXT_SEASON","Du hast alle Quests für Saison <THIS_SEASON> abgeschlossen. Neue Quests sind verfügbar, sobald Saison <NEXT_SEASON> beginnt."
"TID_BRAWL_PASS_AUTOCOLLECT_TITLE","Belohnungen der Saison <NUM>"
"TID_BRAWL_PASS_AUTOCOLLECT","Deine Belohnungen für Saison <NUM> wurden automatisch abgeholt."
"TID_BRAWL_PASS_AUTOCOLLECT_INFO","Hol deine Saison-<OLD>-Belohnungen ab, bevor Saison <CURRENT> endet. Tust du dies nicht, werden sie automatisch eingesammelt."
"TID_AUTH_WECHAT_SUCCESS","Autorisierung erfolgreich"
"TID_AUTH_WECHAT_CANCEL","Du hast die WeChat-Autorisierung rückgängig gemacht."
"TID_AUTH_QQ_SUCCESS","Autorisierung erfolgreich"
"TID_AUTH_QQ_CANCEL","Du hast die QQ-Autorisierung rückgängig gemacht."
"TID_TENCENT_AUTH_SUCCESS","Autorisierung erfolgreich."
"TID_TENCENT_AUTH_CANCEL","Du hast die Login-Autorisierung abgebrochen."
"TID_GOLDRUSH_57","Endlose Juwelen"
"TID_GOLDRUSH_58","Sammlertraum"
"TID_GOLDRUSH_59","Scharfer Schliff"
"TID_GOLDRUSH_60","Topflug"
"TID_GOLDRUSH_61","Links oder rechts"
"TID_GOLDRUSH_62","Mysteriöse Mine II"
"TID_GOLDRUSH_63","Lila Paradies"
"TID_MASK_SPIKE_SKIN","MASKIERTER SPIKE"
"TID_SUPER_FAN_EMZ_SKIN","SUPERFAN EMZ"
"TID_SUGAR_RUSH_SANDY_SKIN","ZUCKERFREAK SANDY"
"TID_LUNAR_SPROUT_SKIN","ASTRONAUT SPROUT"
"TID_TRIXIE_COLETTE_SKIN","TRIXIE COLETTE"
"TID_EL_ATOMICO_SKIN","EL ATOMICO"
"TID_POCO_STARR_SKIN","POCO STARR"
"TID_MASK_SPIKE_SKIN_SHOP","MASKIERTER\nSPIKE"
"TID_SUPER_FAN_EMZ_SKIN_SHOP","SUPERFAN\nEMZ"
"TID_SUGAR_RUSH_SANDY_SKIN_SHOP","ZUCKERFREAK\nSANDY"
"TID_LUNAR_SPROUT_SKIN_SHOP","ASTRONAUT\nSPROUT"
"TID_TRIXIE_COLETTE_SKIN_SHOP","TRIXIE\nCOLETTE"
"TID_EL_ATOMICO_SKIN_SHOP","EL ATOMICO"
"TID_POCO_STARR_SKIN_SHOP","POCO\nSTARR"
"TID_IAP_STARR_09001","SONDERANGEBOT"
"TID_IAP_STARR_09002","SAISONPAKET"
"TID_IAP_STARR_09003","TOPANGEBOT-PAKET"
"TID_IAP_STARR_09004","TOPANGEBOT-PAKET"
"TID_IAP_STARR_09005","MONDFEST-PAKET"
"TID_IAP_STARR_09006","MONDFEST-PAKET"
"TID_SHOP_OFFER_PURCHASE_ERROR_6","Der Kauf dieses Angebots wird bereits verarbeitet."
"TID_FRIENDLY_MIN_TEAMS","Für diesen Modus werden mindestens zwei Teams benötigt."
"TID_FRIENDLY_MIN_PLAYERS","Für diesen Modus werden mindestens zwei Spieler benötigt."
"TID_GOLDRUSH_32T","Um die Ecke"
"TID_GOLDRUSH_33T","Ins kalte Wasser"
"TID_GOLDRUSH_34T","Brutale Portale"
"TID_CC_POPUP_TITLE_BRAWLOWEEN","BRAWL-O-WEEN-HERAUSFORDERUNG"
"TID_CC_POPUP_QUALIFY_INFO_GENERIC","Gewinne die Herausforderung, um den Skin \q<SKIN>\q und exklusive Pins zu gewinnen!"
"TID_QUALIFIED_INFO_GENERIC","<CHALLENGE> gemeistert - herzlichen Glückwunsch! Du hast den Skin \q<SKIN>\q und exklusive Pins freigeschaltet!"
"TID_BATTLE_END_BRAWLOWEEN_WIN_INFO","Herzlichen Glückwunsch! Du hast die BRAWL-O-WEEN-HERAUSFORDERUNG gewonnen!"
"TID_CHALLENGE_TEASER_INFO_GENERIC","Mach dich bereit für die <CHALLENGE>!\n\nGewinne <WIN> Matches und sichere dir den Skin \q<SKIN>\q und exklusive Pins gratis! Spiel mit Freunden oder nutze die \qTeamsuche\q-Funktion, um deine Siegeschancen zu erhöhen.\n\nDiese Herausforderung ist nur <DURATION> Stunden verfügbar, also mach das Beste draus!"
"TID_ACCESSORY_BULL_STOMP","STAMPFSTIEFEL"
"TID_ACCESSORY_BULL_STOMP_DESC","Bull kann seinen Superskill-Ansturm unterbrechen und alle Gegner in der Nähe mit einem massiven Stampfer <c00cc00><VALUE1></c> Sekunden lang verlangsamen."
"TID_ACCESSORY_REWIND","SCHLEICHSCHUHE"
"TID_ACCESSORY_REWIND_DESC","Max teleportiert sich nach <c00cc00><VALUE1></c> Sekunden an einen beliebigen Ort zurück und heilt jeglichen Schaden, den sie währenddessen erleidet."
"TID_ACCESSORY_EXTRA_BEE","ZORNIGER SCHWARM"
"TID_ACCESSORY_EXTRA_BEE_DESC","Bea lässt <c00cc00><VALUE1></c> ärgerliche Bienen auf Gegner los, die sich von ihr entfernen. Je weiter sie fliegen, desto mehr Schaden verursachen sie (bis zu <c00cc00><VALUE2></c> Trefferpunkte)."
"TID_ACCESSORY_BARREL_SLOW","TEERFASS"
"TID_ACCESSORY_BARREL_SLOW_DESC","Darryl erzeugt einen Bereich um sich herum, der Gegner <c00cc00><VALUE1></c> Sekunden lang verlangsamt."
"TID_ACCESSORY_SHAMAN_SHIELD","FALSCHES FELL"
"TID_ACCESSORY_SHAMAN_SHIELD_DESC","Die nächsten <c00cc00><VALUE1></c> Sekunden lang erhält Nitas Bär einen Schild, der <c00cc00><VALUE2> %</c> Schaden absorbiert."
"TID_ACCESSORY_WALLY_REPOSITION","TRANSPFLANZATION"
"TID_ACCESSORY_WALLY_REPOSITION_DESC","Sprout zerstört seine aktuelle Hecke und lädt so seinen Superskill voll auf."
"TID_ACCESSORY_MEGA_ROCKET","RAKETENTREIBSTOFF"
"TID_ACCESSORY_MEGA_ROCKET_DESC","Brocks nächste Attacke ist eine Megarakete, die größer und schneller ist. Ihre Explosion hat einen größeren Radius, zerstört Mauern und verursacht <c00cc00><VALUE1> %</c> zusätzlichen Schaden."
"TID_ACCESSORY_WHIRLWIND_FLY","FLUGHAKEN"
"TID_ACCESSORY_WHIRLWIND_FLY_DESC","Bei Carls nächster Attacke zieht er sich mit seiner Spitzhacke zum weitesten mit dem Angriff erreichbaren Punkt."
"TID_ACCESSORY_ARCADE_DOUBLE","EXTRA-CREDITS"
"TID_ACCESSORY_ARCADE_DOUBLE_DESC","Bei 8-BITs nächster Attacke werden <c00cc00><VALUE1></c> Projektile abgefeuert."
"TID_ACCESSORY_GUNSLINGER_BIG_BULLET","SILBERKUGEL"
"TID_ACCESSORY_GUNSLINGER_BIG_BULLET_DESC","Colts nächste Attacke ist ein mächtiger Schuss, der so viel Schaden wie seine gesamte normale Salve anrichtet und sowohl Hindernisse als auch Gegner durchstößt."
"TID_MULTIPLE_PURCHASE_RESTART_WARNING_TITLE","Kauf neu starten?"
"TID_MULTIPLE_PURCHASE_RESTART_WARNING","Ein Kauf dieses Angebots wurde bereits zuvor gestartet. Dieses Angebot kann nur einmal gekauft werden. Versehentliche mehrfache Käufe führen nicht dazu, dass du dieselben Gegenstände nochmals bekommst. Wenn du dir sicher bist, dass der vorherige Kauf rückgängig gemacht wurde, kannst du auf eigene Gefahr versuchen, ihn erneut durchzuführen. Möchtest du fortfahren?"
"TID_FIRE_DUDE","AMBER"
"TID_FIRE_DUDE_SHORT_DESC","FEUERSPUCKERIN"
