"TID","TH"
"TID_PLAYER_MAP_STATUS_INFO_REJECTED_AUTOREVIEW","หากแผนที่ของคุณถูกปฏิเสธ อย่ากังวลไป เพราะคุณยังสามารถแก้ไข ปรับปรุง รวมทั้งส่งแผนที่ใหม่ได้"
"TID_PLAYER_MAP_CREATE_POPUP_TITLE","สร้างแผนที่ใหม่"
"TID_PLAYER_MAP_CREATE_POPUP_MAP_NAME","ชื่อแผนที่"
"TID_PLAYER_MAP_CREATE_POPUP_SELECT_MODE","เลือกโหมดเกม"
"TID_PLAYER_MAP_CREATE_POPUP_SELECT_MODE_WARNING","เลือกโหมดเกมก่อน!"
"TID_PLAYER_MAP_CREATE_POPUP_SELECT_ENVIRONMENT","เลือกสิ่งแวดล้อม"
"TID_PLAYER_MAP_CREATE_POPUP_SELECT_ENVIRONMENT_WARNING","เลือกสิ่งแวดล้อมก่อน!"
"TID_PLAYER_MAP_CREATE_POPUP_BUTTON_CREATE","สร้าง"
"TID_BUTTON_MAP_EDITOR","ตัวสร้างแผนที่"
"TID_PLAYER_MAP_LIST_TITLE","ตัวสร้างแผนที่"
"TID_PLAYER_MAP_UNNAMED","ไม่มีชื่อ"
"TID_CREATE_MAP_ERROR_INTERNAL","เกิดข้อผิดพลาดภายในระหว่างสร้างแผนที่ โปรดลองอีกครั้งในภายหลัง"
"TID_CREATE_MAP_ERROR_MISSING_NAME","ขาดชื่อแผนที่"
"TID_CREATE_MAP_ERROR_EXISTING_NAME","มีแผนที่ชื่อนี้แล้ว"
"TID_CREATE_MAP_ERROR_NAME_TOO_SHORT","ชื่อแผนที่สั้นเกินไป"
"TID_CREATE_MAP_ERROR_NAME_TOO_LONG","ชื่อแผนที่ยาวเกินไป"
"TID_CREATE_MAP_ERROR_INVALID_NAME","ชื่อแผนที่ไม่ถูกต้อง"
"TID_CREATE_MAP_ERROR_GAME_MODE_VARIATION_NOT_SUPPORTED","โหมดเกมที่คุณเลือกไม่สามารถใช้ได้ในตอนนี้"
"TID_CREATE_MAP_ERROR_INELIGIBLE","คุณไม่มีคุณสมบัติที่จะสร้างแผนที่ในตอนนี้"
"TID_CREATE_MAP_ERROR_DRAFT_MAP_NUMBER_LIMIT","คุณมีแผนที่กำลังสร้างถึงจำนวนสูงสุดที่มีได้แล้ว"
"TID_CREATE_MAP_ERROR_TOTAL_MAP_NUMBER_LIMIT","คุณมีแผนที่ทั้งหมดถึงจำนวนสูงสุดที่มีได้แล้ว"
"TID_CREATE_MAP_ERROR_INVALID_MAP_ENV","สิ่งแวดล้อมที่คุณเลือกไม่สามารถใช้ได้ในตอนนี้"
"TID_CREATE_MAP_ERROR_UNKNOWN","เกิดข้อผิดพลาดระหว่างสร้างแผนที่ โปรดลองอีกครั้งในภายหลัง"
"TID_CREATE_MAP_TROPHY_REQUIREMENTS","คุณจะสามารถใช้ตัวสร้างแผนที่ได้เมื่อมีถ้วยรางวัล <TROPHIES> ถ้วย"
"TID_TRUE_SILVER_BULL_SKIN","บูล ร่างเงินล้วน"
"TID_TRUE_SILVER_BULL_SKIN_SHOP","บูล\nร่างเงินล้วน"
"TID_TRUE_GOLD_BULL_SKIN","บูล ร่างทองล้วน"
"TID_TRUE_GOLD_BULL_SKIN_SHOP","บูล\nร่างทองล้วน"
"TID_TRUE_SILVER_BARLEY_SKIN","บาร์ลีย์ ร่างเงินล้วน"
"TID_TRUE_SILVER_BARLEY_SKIN_SHOP","บาร์ลีย์\nร่างเงินล้วน"
"TID_TRUE_GOLD_BARLEY_SKIN","บาร์ลีย์ ร่างทองล้วน"
"TID_TRUE_GOLD_BARLEY_SKIN_SHOP","บาร์ลีย์\nร่างทองล้วน"
"TID_TRUE_SILVER_RICO_SKIN","ริโค ร่างเงินล้วน"
"TID_TRUE_SILVER_RICO_SKIN_SHOP","ริโค\nร่างเงินล้วน"
"TID_TRUE_GOLD_RICO_SKIN","ริโค ร่างทองล้วน"
"TID_TRUE_GOLD_RICO_SKIN_SHOP","ริโค\nร่างทองล้วน"
"TID_TRUE_SILVER_FRANK_SKIN","แฟรงค์ ร่างเงินล้วน"
"TID_TRUE_SILVER_FRANK_SKIN_SHOP","แฟรงค์\nร่างเงินล้วน"
"TID_TRUE_GOLD_FRANK_SKIN","แฟรงค์ ร่างทองล้วน"
"TID_TRUE_GOLD_FRANK_SKIN_SHOP","แฟรงค์\nร่างทองล้วน"
"TID_TRUE_SILVER_MORTIS_SKIN","มอร์ติส ร่างเงินล้วน"
"TID_TRUE_SILVER_MORTIS_SKIN_SHOP","มอร์ติส\nร่างเงินล้วน"
"TID_TRUE_GOLD_MORTIS_SKIN","มอร์ติส ร่างทองล้วน"
"TID_TRUE_GOLD_MORTIS_SKIN_SHOP","มอร์ติส\nร่างทองล้วน"
"TID_CHALLENGER_COLT_SKIN","ผู้ท้าทายโคลท์"
"TID_CHALLENGER_COLT_SKIN_SHOP","ผู้ท้าทาย\nโคลท์"
"TID_ZOMBIBI_SKIN","ซอมบีบี"
"TID_ZOMBIBI_SKIN_SHOP","ซอมบีบี"
"TID_UNDERWORLD_BO_SKIN","ยมบาลโบ"
"TID_UNDERWORLD_BO_SKIN_SHOP","ยมบาล\nโบ"
"TID_BRAWLOWEEN_ROSA_SKIN","บรอว์โอวีนโรซ่า"
"TID_BRAWLOWEEN_ROSA_SKIN_SHOP","บรอว์โอวีน\nโรซ่า"
"TID_ENVIRONMENT_MINE","เหมือง"
"TID_ENVIRONMENT_DEFAULT","ทะเลทราย"
"TID_ENVIRONMENT_OLDTOWN","เมืองเก่า"
"TID_ENVIRONMENT_WAREHOUSE","โกดัง"
"TID_ENVIRONMENT_OASIS","โอเอซิส"
"TID_ENVIRONMENT_MORTUARY","สุสานของมอร์ติส"
"TID_ENVIRONMENT_GRASSFIELD","ทุ่งหญ้า"
"TID_ENVIRONMENT_BEACHBALL","ลูกบอลชายหาด"
"TID_ENVIRONMENT_ARCADE","ตู้เกมอาเขต"
"TID_ENVIRONMENT_BBARENA","สนามศึกชิงบอล"
"TID_ENVIRONMENT_BAZAAR","ตลาดบาซาร์ของทาร่า"
"TID_ENVIRONMENT_MINICITY","เมืองจิ๋ว"
"TID_ENVIRONMENT_GIFTSHOP","ร้านของที่ระลึก"
"TID_ENVIRONMENT_SCRAPYARD","ลานเศษเหล็ก"
"TID_PERCENT_DAMAGE_STAT_DESC","<PERCENT>% (อย่างน้อย <MIN_DAMAGE>)"
"TID_VOTE_MAP_TO_CONTINUE","โหวดเพื่อไปต่อ"
"TID_VOTE_MAP_TO_CONTINUE_2","โหวตเพื่อ\nไปต่อ"
"TID_VOTE_PLAYED_MAP_TITLE","แผนที่ผู้ท้าชิงเสร็จแล้ว!"
"TID_VOTE_PLAYED_MAP_TITLE_2","ทดสอบแผนที่เสร็จแล้ว!"
"TID_VOTE_PLAYED_MAP_DESC","คุณรู้สึกเช่นใดกับแผนที่นี้?"
"TID_VOTE_PLAYED_MAP_DESC_2","แผนที่ดีหรือไม่?"
"TID_BATTLE_END_MAP_TEST_COMPLETE","ทดสอบแผนที่\nเสร็จสิ้นแล้ว"
"TID_BATTLE_END_MAP_TEST_CREATOR_DESC","โดย <NAME>"
"TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY","ผู้ท้าชิงประจำวัน"
"TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_2","ทดสอบและโหวดแผนที่!"
"TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_3","เครื่องเล่นทดลอง"
"TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_DESC","เล่นแผนที่นี้เพื่อโหวตในการประกวดแผนที่!"
"TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_DESC_2","ทดสอบและโหวตแผนที่!"
"TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_DESC_3","เล่นและโหวตแผนที่ที่ผู้เล่นสร้าง!"
"TID_PLAYER_MAP_SLOT_COMPETITION_WINNER","ผู้ชนะประจำวัน"
"TID_PLAYER_MAP_SLOT_COMPETITION_WINNER_MODE","แผนที่ผู้ชนะในโหมด<MODE>"
"TID_PLAYER_MAP_SLOT_COMPETITION_WINNER_DESC","แผนที่นี้ชนะการประกวดครั้งก่อน!"
"TID_PLAYER_MAP_SLOT_COMPETITION_WINNER_DESC_2","เล่นแผนที่ที่ได้เสียงโหวตมากที่สุด!"
"TID_PLAYER_MAP_SLOT_COMPETITION_WINNER_MODE_DESC","ผู้ชนะการประกวดแผนที่ในโหมด<MODE>"
"TID_PLAYER_MAP_SLOT_COMING_SOON","เร็วๆ นี้"
"TID_PLAYER_MAP_FRIENDLY_REQUIRES_GREENLIGHT","แผนที่ต้องมีสถานะผ่านแล้วก่อนที่จะใช้เล่นกับเพื่อนได้"
"TID_PLAYER_MAP_FRIENDLY_INVITE_REQUIRES_GREENLIGHT","แผนที่ที่เลือกต้องได้รับสถานะผ่านแล้วก่อนที่จะชวนเพื่อนได้"
"TID_PLAYER_MAP_TAG_BETA","เบต้า"
"TID_DRAFT_MAP_WATERMARK","แผนที่ที่ไม่ได้เผยแพร่ของผู้เล่น <TAG>"
"TID_SKIN_INFO_CAMPAIGN_15_NOT_AVAILABLE","สกินชิงแชมป์โลก 2020"
"TID_CONTEXT_MENU_PUBLISH","เผยแพร่"
"TID_CONTEXT_MENU_INFO","รายละเอียด"
"TID_CONTEXT_MENU_REPORT_MAP","รายงานแผนที่"
"TID_CONTEXT_MENU_STATUS_INFO","ข้อมูลสถานะ"
"TID_CONTEXT_MENU_FRIENDLY_GAME","การต่อสู้ฉันมิตร"
"TID_SUBMIT_MAP_TITLE","ส่งแผนที่หรือไม่?"
"TID_SUBMIT_MAP_DESC","แผนที่ที่ส่งแล้วจะต้องได้รับการอนุมัติจากผู้เล่นคนอื่นๆ ในการต่อสู้ฉันมิตร หากได้รับการอนุมัติมากพอ คุณจะสามารถเผยแพร่แผนที่นั้นได้ คุณต้องการส่งแผนที่ \q<NAME>\q นี้หรือไม่?"
"TID_SUBMIT_MAP_DESC_AUTOREVIEW","แผนที่ที่ส่งแล้วต้องรอรับสถานะผ่าน ซึ่งในระหว่างนี้จะมีการตรวจสอบว่ามีเนื้อหาที่ไม่เหมาะสมหรือไม่ เมื่อได้รับสถานะผ่านแล้ว คุณจะสามารถเผยแพร่แผนที่ได้ คุณต้องการส่งแผนที่ \q<NAME>\q อันนี้หรือไม่?"
"TID_EDIT_SUBMITTED_MAP_TITLE","แก้ไขแผนที่ที่ส่งไปแล้วหรือไม่?"
"TID_EDIT_SUBMITTED_MAP_DESC","แผนที่ \q<NAME>\q ถูกส่งไปแล้ว การบันทึกแผนที่ที่แก้ไขจะทำให้แผนที่คืนสู่สถานะกำลังสร้างและรีเซ็ตการอนุมัติที่ได้รับมา คุณต้องการแก้ไขหรือไม่?"
"TID_SUBMIT_MAP_ERROR_GENERIC","ไม่สามารถส่งแผนที่นี้ได้ในตอนนี้"
"TID_SUBMIT_MAP_ERROR_NUM_LIMIT","คุณได้ส่งแผนที่ถึงจำนวนสูงสุดที่สามารถส่งได้แล้ว"
"TID_SUBMIT_MAP_ERROR_GREENLIT_NUM_LIMIT","แผนที่ที่ผ่านแล้วต้องได้รับการเผยแพร่ก่อน!"
"TID_FEATURE_NOT_AVAILABLE_TO_UNDERAGE","ผู้เล่นวัยเยาว์ไม่สามารถใช้งานได้"
"TID_SUBMIT_MAP_ERROR_NOT_ENOUGH_TROPHY","คุณต้องการถ้วยรางวัล <TROPHIES> ถ้วยเพื่อส่งแผนที่"
"TID_PUBLISH_MAP_TITLE","เผยแพร่แผนที่หรือไม่?"
"TID_PUBLISH_MAP_DESC","คุณต้องการเผยแพร่แผนที่ \q<NAME>\q หรือไม่?"
"TID_PUBLISH_MAP_ERROR_GENERIC","ไม่สามารถเผยแพร่แผนที่นี้ได้ในตอนนี้"
"TID_PUBLISH_MAP_ERROR_NOT_GREENLIGHTED","เฉพาะแผนที่ที่มีสถานะผ่านแล้วเท่านั้นที่สามารถเผยแพร่ได้"
"TID_PUBLISH_MAP_ERROR_NUM_LIMIT","คุณมีแผนที่ถึงจำนวนสูงสุดที่สามารถมีได้แล้ว"
"TID_MAP_EDITOR_UNAVAILABLE","ไม่สามารถใช้งานตัวสร้างแผนที่ได้ในตอนนี้"
"TID_MAP_EDITOR_BLOCKED_WITH_GUEST_LOGIN","บัญชีผู้เยี่ยมชมไม่สามารถใช้ตัวสร้างแผนที่ได้"
"TID_MAP_EDITOR_MENU_BLOCKED_IN_HOMESCREEN_TEAM","ไม่สามารถใช้ตัวสร้างแผนที่ขณะอยู่ในระหว่างการจัดทีมได้"
