"TID","PL"
"TID_UNDERTAKER_NIGHTWITCH_SKIN_SHOP","NOCNY CZAROWNIK\nMORTIS"
"TID_FRIEND_ADDED","<FRIEND> jest teraz twoim znajomym!"
"TID_IAP_REFRESHER_BUNDLE","Zestaw odświeżający"
"TID_IAP_REFRESHER_PACK","Paczka odświeżająca"
"TID_IAP_WOMENS_DAY_1","Potęga dziewczyn"
"TID_IAP_WOMENS_DAY_2","Wszystkiego najlepszego z okazji Międzynarodowego Dnia Kobiet!"
"TID_IAP_LIMITED_TIME_DISCOUNT","Zniżka ograniczona czasowo"
"TID_IAP_GOLDENWEEK_PACK","Pakiet Złotego Tygodnia"
"TID_IAP_GOLDENWEEK_PACK_DESC","Świętujemy Złoty Tydzień"
"TID_LIMITED_AVAILABILITY","Skorzystaj, zanim będzie za późno"
"TID_ROBO_WARS_2","Mecha walka"
"TID_ROBO_WARS_3","Szaleństwo w fabryce"
"TID_ROBO_WARS_4","Atak konstruktów"
"TID_ROBO_WARS_5","Pogromcy baz"
"TID_ROBO_WARS_6","Zrzut botów"
"TID_ROBO_WARS_7","Nakrętki i śruby"
"TID_ROBO_WARS_8","Wymagany montaż własny"
"TID_ROBO_WARS_9","Oblężenie fabryki"
"TID_GOLDRUSH_12","Diamentowy pył"
"TID_GOLDRUSH_13","Kwadratowo"
"TID_GOLDRUSH_14","Punkt widokowy"
"TID_GOLDRUSH_15","Hop hop hop"
"TID_GOLDRUSH_16","Odliczanie"
"TID_GOLDRUSH_17","Prędkość ucieczki"
"TID_GOLDRUSH_18","Głęboka więź"
"TID_BATTLE_ROYALE_13","Gorący punkt"
"TID_BATTLE_ROYALE_14","Dziedziniec"
"TID_BATTLE_ROYALE_15","Zegar słoneczny"
"TID_BATTLE_ROYALE_16","Supergwiazda"
"TID_BATTLE_ROYALE_17","Przejście"
"TID_BATTLE_ROYALE_18","Mechanizm"
"TID_BALL_8","Strzelanina w banku"
"TID_BALL_9","Skrzynia"
"TID_BALL_10","Rzut karny"
"TID_BALL_11","Zastępstwo"
"TID_BANKHEIST_14","Królewska danina"
"TID_HERO_DISABLED_CURRENTLY_PRINT","Ten Zadymiarz jest chwilowo niedostępny. Spróbuj ponownie później!"
"TID_NEXT_ROBO_IN","Następne oblężenie za:"
"TID_ROBO_WARS_OWN_ROBO_SPAWNED","<c998888ff>ATAKUJ</c> <c998888ff>BOTEM OBLĘŻNICZYM</c> <num>. poziomu!"
"TID_ROBO_WARS_ENEMY_ROBO_SPAWNED","<c99dd3333>BROŃ SIĘ</c> przed <c99dd3333>BOTEM OBLĘŻNICZYM</c> <num>. poziomu!"
"TID_HERO_DISABLED_CURRENTLY_START_GAME","Ten Zadymiarz jest chwilowo niedostępny. Wybierz innego Zadymiarza!"
"TID_HERO_COMING_SOON","Zadymiarz pojawi się już wkrótce!"
"TID_NO_ROBOS_SPAWNED","Remis! Brak OBLĘŻENIA"
"TID_LAST_ROBO_IN","Ostatnie oblężenie za:"
"TID_ROBO_LEVEL","POZ. BOTA OBLĘŻNICZEGO: <num>"
"TID_BATTLE_ROYALE_19","Obłędne bloki"
"TID_BATTLE_ROYALE_20","Upadła gwiazda"
"TID_BATTLE_ROYALE_21","Oko cyklonu"
"TID_BATTLE_ROYALE_22","Teren zalewowy"
"TID_BATTLE_ROYALE_23","Wartka rzeka"
"TID_BATTLE_ROYALE_24","Podstęp"
"TID_BATTLE_ROYALE_25","Ogród"
"TID_BATTLE_ROYALE_26","Stary dziedziniec"
"TID_BATTLE_ROYALE_27","Śnieg i sadza"
"TID_BALL_12","Tupot małych stóp"
"TID_BALL_13","Stań w szranki"
"TID_BALL_14","Automat do gry"
"TID_BALL_15","Pinballowe marzenia"
"TID_BALL_16","Skarbiec z beczkami"
"TID_GOLDRUSH_19","Pułapka sprężynowa"
"TID_GOLDRUSH_20","Goniec do króla 4"
"TID_GOLDRUSH_21","Cięcie poprzeczne"
"TID_GOLDRUSH_22","Kąt ostry"
"TID_GOLDRUSH_23","Odbijające się echo"
"TID_GOLDRUSH_24","Podział komórek"
"TID_GOLDRUSH_25","Podwójny szum"
"TID_GOLDRUSH_26","Yin Yang"
"TID_ROBO_HEALTH","BOT OBLĘŻNICZY:"
"TID_TEAMING_WARNING","<c99dd3333>ATAKUJ WROGÓW</c> albo trafi cię <c99dd3333>SUPERMETEORYT</c>!!!"
"TID_FREE_NAME_CHANGE_INTRO_TEXT","Bezpłatnie zmienić imię możesz tylko raz. Dobrze się zastanów. Każda kolejna zmiana imienia będzie cię kosztować klejnoty."
"TID_PAID_NAME_CHANGE_INTRO_TEXT","Chcesz zużyć klejnoty, by wybrać nowe imię?\nJeśli nowe imię będzie niestosowne, zmienimy je według naszego uznania, ale odzyskanie klejnotów nie będzie już możliwe."
"TID_NAME_CHANGE_INTRO_TITLE","ZMIEŃ IMIĘ"
"TID_NAME_CHANGE_ON_COOLDOWN","Aby móc ponownie zmienić imię, musisz zaczekać jeszcze <time>."
"TID_NAME_CHANGE_FREE","ZA DARMO"
"TID_PLAYER_YOU","TY"
"TID_NEWS_TAB_NEWS","AKTUALNOŚCI"
"TID_NEWS_TAB_VIDEOS","FILMY"
"TID_VS_TRAINING","Jaskinia treningowa"
"TID_TRAINING_DPS","Obrażenia na sekundę:"
"TID_SHOP_SHORTCUT_1","OFERTY"
"TID_SHOP_SHORTCUT_2","OFERTY DNIA"
"TID_SHOP_SHORTCUT_NOT_USED","SKRZYNKI"
"TID_SHOP_SHORTCUT_3","PRZEBRANIA"
"TID_SHOP_SHORTCUT_4","GWIEZDNY SKLEP"
"TID_SHOP_SHORTCUT_5","ZASOBY"
"TID_SHOP_NOTIFICATION_NEW","NOWOŚĆ!"
"TID_SHOP_NOTIFICATION_FREE","ZA DARMO!"
"TID_SKIN_INFO_INCLUDES","Przebranie zawiera:\n"
"TID_SKIN_INFO_NORMAL","- Specjalny model Zadymiarza"
"TID_SKIN_INFO_NORMAL_PET","- Specjalny model Zadymiarza\n- Specjalny model pupila"
"TID_SKIN_INFO_NORMAL_TURRET","- Specjalny model Zadymiarza\n- Specjalny model wieżyczki"
"TID_SKIN_INFO_FX","- Specjalny model Zadymiarza\n- Specjalne efekty"
"TID_SKIN_INFO_ANIM_PET","- Specjalny model Zadymiarza\n- Specjalny model pupila\n- Specjalne animacje"
"TID_SKIN_INFO_ANIM_TURRET","- Specjalny model Zadymiarza\n- Specjalny model wieżyczki\n- Specjalne animacje"
"TID_SKIN_INFO_ANIM_FX","- Specjalny model Zadymiarza\n- Specjalne efekty\n- Specjalne animacje"
"TID_SKIN_INFO_ANIM_FX_PET","- Specjalny model Zadymiarza\n- Specjalny model pupila\n- Specjalne efekty\n- Specjalne animacje"
"TID_SKIN_INFO_ANIM_FX_SOUND_PET","- Specjalny model Zadymiarza\n- Specjalny model pupila\n- Specjalne efekty\n- Specjalne animacje\n- Specjalne dźwięki"
"TID_SKIN_INFO_ANIM_FX_TURRET","- Specjalny model Zadymiarza\n- Specjalny model wieżyczki\n- Specjalne efekty\n- Specjalne animacje"
"TID_SKIN_INFO_ANIM","- Specjalny model Zadymiarza\n- Specjalne animacje"
"TID_SKIN_INFO_ANIM_SOUND_FX","- Specjalny model Zadymiarza\n- Specjalne efekty\n- Specjalne animacje\n- Specjalne dźwięki"
"TID_GOLDRUSH_27","Trollowa kolejka"
"TID_BUTTON_SETTINGS","USTAWIENIA"
"TID_BUTTON_BATTLELOG","DZIENNIK BITEW"
"TID_BUTTON_LEADERBOARD","TABELE WYNIKÓW"
"TID_BUTTON_BRAWLTV","BRAWLTV"
"TID_BUTTON_NEWS","AKTUALNOŚCI"
"TID_BRAWL_TV_LIVE","NA ŻYWO"
"TID_BUTTON_TEST_HERO","WYPRÓBUJ"
"TID_CONTENT_UPDATE","Pobieranie treści..."
"TID_BATTLE_ROYALE_28","Powietrzne fantazje"
"TID_SHAMAN_SHIBA_SKIN","SHIBA NITA"
"TID_PENNY_BUNNY_SKIN","PENNY KRÓLICZEK"
"TID_SHAMAN_SHIBA_SKIN_SHOP","SHIBA NITA"
"TID_PENNY_BUNNY_SKIN_SHOP","PENNY KRÓLICZEK"
"TID_PURCHASE_POPUP_CONFIRM_OFFER","KUPIĆ TĘ OFERTĘ?"
"TID_PURCHASE_POPUP_CONFIRM_SKIN","KUPIĆ PRZEBRANIE?"
"TID_PURCHASE_POPUP_CONFIRM_HERO","KUPIĆ ZADYMIARZA?"
"TID_SELECT_COLOR_TITLE","WYBIERZ KOLOR"
"TID_PROFILE_COLOR","KOLOR"
"TID_POPUP_BRAWLTV_TITLE","BRAWLTV"
"TID_POPUP_BRAWLTV_TEXT","Oglądaj topowych graczy Brawl Stars z całego świata"
"TID_POPUP_BRAWLTV_BUTTON","RUSZAJ!"
"TID_GOLDRUSH_28","Ciuchcia"
"TID_GOLDRUSH_29","Wszyscy wsiadać"
"TID_GOLDRUSH_30","Zwariowany pociąg"
"TID_GOLDRUSH_31","Szalone wagoniki"
"TID_GOLDRUSH_32","Pociąg cierpienia"
"TID_GOLDRUSH_33","Wężowa jaskinia"
"TID_GOLDRUSH_34","Taśmociągi"
"TID_ROBO_WARS_10","Linia strzału"
"TID_ROBO_WARS_11","Sparring"
"TID_ROBO_WARS_12","Robostrada"
"TID_ROBO_WARS_13","Park rozgrywki"
"TID_ROBO_WARS_14","Strefa zagrożenia"
"TID_BATTLE_ROYALE_29","Gorączka złota"
"TID_BATTLE_ROYALE_30","Zadyma na plaży"
"TID_BATTLE_ROYALE_31","Królewski trakt"
"TID_BATTLE_ROYALE_32","Wyspy Tęczowe"
"TID_BATTLE_ROYALE_33","W dychę"
"TID_BALL_17","Scena główna"
"TID_BALL_18","Zagęszcza się"
"TID_BALL_19","Pewny strzał"
"TID_BALL_20","Niedzielny pojedynek"
"TID_BALL_21","Podkręcona piłka"
"TID_SUPPORT_CREATOR_BUTTON","Wesprzyj twórcę"
"TID_SUPPORT_CREATOR_LABEL","Wspierasz: <NAME>"
"TID_SUPPORT_CREATOR_POPUP_TITLE","WSPARCIE DLA TWÓRCÓW"
"TID_SUPPORT_CREATOR_POPUP_TEXT","Pomóż ulubionemu autorowi. Wydając klejnoty, wspierasz wybraną osobę."
"TID_SUPPORT_CREATOR_POPUP_ENTER_CODE","Wpisz kod twórcy:"
"TID_SUPPORT_CREATOR_POPUP_INPUT_CODE","Wpisz tutaj kod twórcy"
"TID_SUPPORT_CREATOR_POPUP_BUTTON","WPISZ"
"TID_SUPPORT_CREATOR_POPUP_BUTTON_MORE","Więcej informacji"
"TID_SUPPORT_CREATOR_POPUP_INVALID_NAME","Niepoprawny kod twórcy. Sprawdź ponownie!"
"TID_SUPPORT_SUCCESS_FLOATER","<NAME> otrzymuje od ciebie wsparcie!"
"TID_SUPPORT_LINK_FAIL_FLOATER","Link do wsparcia twórcy wygasł lub jest niepoprawny!"
"TID_SUPPORT_CREATOR_SHOP_TITLE","WSPARCIE DLA TWÓRCÓW"
"TID_SUPPORT_CREATOR_BTN_SUPPORT","WPISZ KOD"
"TID_SUPPORT_CREATOR_BTN_CHANGE","ZMIEŃ"
"TID_SUPPORT_CREATOR_BTN_STOP","WSTRZYMAJ"
"TID_SUPPORT_CREATOR_INFO","Wspieraj twórców, ilekroć kupujesz coś za klejnoty. Wystarczy podać kod twórcy!"
"TID_SUPPORT_CREATOR_SUPPORTING","Obecnie wspierasz:"
"TID_SUPPORT_CREATOR_NOT_SUPPORTING","Nie wspierasz obecnie żadnego twórcy."
"TID_STOP_SUPPORTING_CREATOR_TITLE","Przestań wspierać twórcę"
"TID_STOP_SUPPORTING_CREATOR_DESC","Czy chcesz wstrzymać wsparcie dla twórcy <NAME>?"
"TID_STAT_DAMAGE_PER_PROXIMITY_MINE","Obrażenia na minę"
"TID_OFFER_POPUP_CONFIRMATION_POPUP","Czy na pewno chcesz kupić <offer_name>?"
"TID_OFFER_POPUP_CONFIRMATION_POPUP_NO_NAME","Czy na pewno chcesz kupić tę ofertę?"
"TID_BRAWLTV_FAILED","Nie udało się wczytać Brawl TV, spróbuj ponownie później!"
"TID_LINE_ACCOUNT_BIND_INFO_TITLE","Połącz się z LINE"
"TID_LINE_ACCOUNT_BIND_INFO","Połączenie konta z LINE pozwala wyświetlić konta znajomych z LINE na liście znajomych w Brawl Stars. Oni również będą mogli zobaczyć twoje konto i status online, a także zaprosić cię do wspólnej gry. Połączyć teraz?"
"TID_LINE_LOG_OUT_TITLE","Rozłącz z LINE"
"TID_LINE_LOG_OUT_DESC","Czy chcesz rozłączyć swoje konto z LINE?"
"TID_LINE_CONNECT","Połącz z LINE"
"TID_LINE_CONNECT_UP","POŁĄCZ Z LINE"
"TID_LINE_CONNECTED","Połączono z LINE"
"TID_LINE_CONNECTED_UP","POŁĄCZONO Z LINE"
"TID_SKIN_INFO_FX_TURRET","- Specjalny model Zadymiarza\n- Specjalny model wieżyczki\n- Specjalne efekty"
"TID_SPEC_ABI_SPED_FULL_AMMO","Turbo"
"TID_SPEC_ABI_SPED_FULL_AMMO_DESC","Po napełnieniu paska Turbo Bibi zwiększa swą szybkość o <c00cc00><VALUE1>%</c>."
"TID_BASEBALL","BIBI"
"TID_BASEBALL_SHORT_DESC","PAŁKARZ"
"TID_BASEBALL_DESC","W baseballu jest siła! Bibi ma potężny wymach odrzucający wrogów do tyłu, jeśli jej pasek Turbo jest pełny. Jej superatak to skoczna piłka z gumy zadająca masę obrażeń."
"TID_BASEBALL_WEAPON","TRZY UDERZENIA"
"TID_BASEBALL_ULTI","ŻUJKA"
"TID_BASEBALL_WEAPON_DESC","Bibi wymachuje kijem. Trzy wymachy napełniają jej pasek Turbo. Po napełnieniu kolejny wymach spowoduje odepchnięcie wrogów do tyłu!"
"TID_BASEBALL_ULTI_DESC","Bibi wybija skaczącą piłkę z gumy do żucia, która przenika przez wrogów, a nawet może trafić kilka razy w ten sam cel!"
"TID_BARLEY_MS_SKIN","CUKIERNIK BARLEY"
"TID_BARLEY_MS_SKIN_SHOP","CUKIERNIK\nBARLEY"
"TID_BROCK_HOTROD_SKIN","WYŚCIGOWIEC BROCK"
"TID_BROCK_HOTROD_SKIN_SHOP","WYŚCIGOWIEC\nBROCK"
"TID_CARL_RR_SKIN","PIRAT DROGOWY CARL"
"TID_CARL_RR_SKIN_SHOP","PIRAT DROGOWY\nCARL"
"TID_BARLEY_MAPLE_SKIN","KLONOWY BARLEY"
"TID_BARLEY_MAPLE_SKIN_SHOP","KLONOWY\nBARLEY"
"TID_BANKHEIST_14B","Serwis"
"TID_BANKHEIST_15","Historia"
"TID_IAP_RETROPOLIS_PACK","Pakiet klejnotów Retropolis"
"TID_IAP_RETROCOIN_PACK_1","Pakiet monet (1/3)"
"TID_IAP_RETROCOIN_PACK_2","Pakiet monet (2/3)"
"TID_IAP_RETROCOIN_PACK_3","Pakiet monet (3/3)"
"TID_GOLDRUSH_21C","Krach"
"TID_SPEC_SPOT_FROM_AIR","Dostrzeż"
"TID_SPEC_SUPER_RANGE","Ostrzał ze śrutówki"
"TID_SPEC_SUPER_RANGE_DESC","Zasięg i szybkość strzału superataku Shelly są zwiększone o <c00cc00><VALUE1>%</c>, z zachowaniem mniejszego rozrzutu."
"TID_SPEC_ABI_PET_ATTACK_SPEED","Nadpobudliwy niedźwiedź"
"TID_SPEC_ABI_PET_ATTACK_SPEED_DESC","Niedźwiedź Nity atakuje szybciej. Odstęp między ciosami jest mniejszy o <c00cc00><VALUE1>%</c>."
"TID_SPEC_ABI_LOW_HEALTH_SHIELD","Twardziel"
"TID_SPEC_ABI_LOW_HEALTH_SHIELD_DESC","Jeśli punkty życia Bulla spadną poniżej <c00cc00><VALUE1>%</c>, to zyska on tarczę, która będzie zmniejszać wszystkie doznawane przez niego obrażenia o <c00cc00><VALUE2>%</c>."
"TID_SPEC_ABI_ATTACK_RANGE","Specjalne magnum"
"TID_SPEC_ABI_ATTACK_RANGE_DESC","Szybkość strzałów i zakres ataku Colta zwiększają się o <c00cc00><VALUE1>%</c>."
"TID_SPEC_ABI_TURRET_AOE","Uścisk mamusi"
"TID_SPEC_ABI_TURRET_AOE_DESC","Działko leczące zadaje teraz wrogom <c00cc00><VALUE1></c> pkt. obrażeń na sekundę."
"TID_SPEC_ABI_SPEED_AFTER_ULTI","Fala Meteorytów"
"TID_SPEC_ABI_SPEED_AFTER_ULTI_DESC","Po użyciu swojego superataku El Primo przyspiesza o <c00cc00><VALUE1>%</c> przez <c00cc00><VALUE2></c>s."
"TID_SPEC_ABI_HOT_INVISIBLE","Niewidzialne leczenie"
"TID_SPEC_ABI_HOT_INVISIBLE_DESC","Po aktywowaniu swojego superataku Leon odzyskuje <c00cc00><VALUE1></c> pkt. życia na sekundę."
"TID_SPEC_ULTI_BURN","Kule ognia"
"TID_SPEC_ULTI_BURN_DESC","Kule armatnie z działka Penny wzniecają ogień na 3s. Wrogowie na atakowanym obszarze doznają <c00cc00><VALUE1></c> pkt. obrażeń na sekundę!"
"TID_SPEC_ABI_REPAIR_SELF","Porządne smarowanie"
"TID_SPEC_ABI_REPAIR_SELF_DESC","Gdy Tick nie odnosi obrażeń i nie atakuje, odzyskuje punkty życia o <c00cc00><VALUE1></c> s szybciej niż normalnie."
"TID_HEAD_HEALTH","PŻ głowy"
"TID_CLUSTER_BOMB_DUDE_SHORT_DESC","MIOTACZ"
"TID_CLUSTER_BOMB_DUDE_DESC","Tick to kula nieokiełznanej pasji i zakutej w metal energii - wybuchowej energii! Ciska we wrogów minami, a przy superataku jego głowa oddziela się od tułowia, naprowadza się na cel i eksploduje."
"TID_CLUSTER_BOMB_DUDE_WEAPON","MINIMINY"
"TID_CLUSTER_BOMB_DUDE_ULTI","GŁÓWKA"
"TID_CLUSTER_BOMB_DUDE_WEAPON_DESC","Tick miota we wrogów pękiem min, które rozdzielają się przed uderzeniem i eksplodują, gdy trafią w cel lub kilka sekund później."
"TID_CLUSTER_BOMB_DUDE_ULTI_DESC","Tick oddziela swoją głowę i ciska nią. Gdy głowa spadnie, toczy się do najbliższego celu i wybucha po zetknięciu!"
"TID_CLUSTER_BOMB_DUDE","TICK"
"TID_SPEC_ABI_PREY_ON_THE_WEAK","Padlinożerczy Kruk"
"TID_SPEC_DAMAGE_SUPER","Skrzekliwe solo"
"TID_SPEC_DAMAGE_SUPER_DESC","Superatak Poco teraz także trafia wrogów, zadając <c00cc00><VALUE1></c> pkt. obrażeń."
"TID_SPEC_ABI_SUPER_DESTROY_WALLS","Niszczący wir"
"TID_SPEC_ABI_SUPER_DESTROY_WALLS_DESC","Superatak Carla teraz także niszczy osłonę i przeszkody."
"TID_SPEC_ABI_SUPER_SLOW","Klejąca guma do żucia"
"TID_SPEC_ABI_SUPER_SLOW_DESC","Superatak Bibi spowalnia wrogów przez <c00cc00><VALUE1></c> s!"
"TID_SPEC_ABI_DAMAGE_BUFF_SUPER","Kolczaste rękawice"
"TID_SPEC_ABI_DAMAGE_BUFF_SUPER_DESC","Ciosy Rosy zyskują podczas jej superataku <c00cc00>+<VALUE1></c> pkt. obrażeń."
"TID_SPEC_ABI_STUN_TRAP","Sidła na niedźwiedzia"
"TID_SPEC_ABI_STUN_TRAP_DESC","Pułapki Bo teraz ogłuszają wroga na <c00cc00><VALUE1></c> s zamiast go odpychać."
"TID_SPEC_ABI_TURRET_ELECTRICITY","Szok"
"TID_SPEC_ABI_TURRET_ELECTRICITY_DESC","Działko Złomek wystrzeliwuje kule energii, które skaczą pomiędzy wrogami. Zasięg kuli po odbiciu wynosi <c00cc00><VALUE1>%</c> jej normalnego zasięgu."
"TID_SPEC_EXTRA_BULLET","Rakieta nr 4"
"TID_SPEC_EXTRA_BULLET_DESC","Brock ładuje czwartą rakietę do swojej wyrzutni, zwiększając liczbę pocisków (i wyrzucając termos, który trzymał w wyrzutni nr 4)."
"TID_SPEC_ABI_SPIKES_LOW_HEALTH","Kolczasty wybuch"
"TID_SPEC_ABI_SPIKES_LOW_HEALTH_DESC","Jeśli punkty życia Spike´a spadną poniżej <c00cc00><VALUE1>%</c>, zaczyna strzelać kolcami, które zadają po <c00cc00><VALUE2></c> pkt. obrażeń!"
"TID_SPEC_ABI_RELOAD_ON_HIT","Nieprzerwane strzelanie"
"TID_SPEC_ABI_RELOAD_ON_HIT_DESC","Gdy podczas swojego ataku Piper trafi wroga, natychmiast przeładowuje <c00cc00><VALUE1></c> szt. amunicji."
"TID_SPEC_ABI_GAIN_HEALTH","Gąbka"
"TID_SPEC_ABI_GAIN_HEALTH_DESC","Frank zyskuje <c00cc00>+<VALUE1></c> pkt. życia."
"TID_SPEC_ABI_DASH_SHIELD","Za szybko"
"TID_SPEC_ABI_DASH_SHIELD_DESC","Gdy Mortis pędzi do przodu, wszystkie doznane przez niego obrażenia zmniejszają się o <c00cc00><VALUE2>%</c> na <c00cc00><VALUE1></c>s."
"TID_SPEC_ABI_SUPER_DAMAGE","Demolka"
"TID_SPEC_ABI_SUPER_DAMAGE_DESC","Dodaje <c00cc00>+<VALUE1></c> pkt. obrażeń do superataku Mike'a."
"TID_SPEC_ABI_SPEED_LOW_HEALTH","Odwrót robota"
"TID_SPEC_ABI_SPEED_LOW_HEALTH_DESC","Jeśli punkty życia Rico spadną poniżej <c00cc00><VALUE2>%</c>, to biegnie on o <c00cc00><VALUE1>%</c> szybciej!"
"TID_SPEC_ABI_SUPER_RELOAD","Nieprzerwane przeładowywanie"
"TID_SPEC_ABI_SUPER_RELOAD_DESC","Podczas swojego superataku Darryl natychmiastowo przeładowuje <c00cc00><VALUE1></c> szt. amunicji."
"TID_SPEC_ABI_DAMAGE_MAIN_ATTACK","Dodatkowe szkody"
"TID_SPEC_ABI_DAMAGE_MAIN_ATTACK_DESC","Dodaje <c00cc00>+<VALUE1></c> pkt. obrażeń na sekundę do ataku Barleya."
"TID_SPEC_ABI_SUPER_HEALS","Koleżeńska pomoc"
"TID_SPEC_ABI_SUPER_HEALS_DESC","Trafienie członków drużyny superatakiem Gene´a dodaje im <c00cc00><VALUE1></c> pkt. życia."
"TID_SPEC_ABI_BLACK_HOLE_HEALER","Uzdrawiający cień"
"TID_SPEC_ABI_BLACK_HOLE_HEALER_DESC","Superatak Tary otwiera międzywymiarowy portal! Pojawia się wersja Tary z krainy cieni, by uzdrowić ją i jej towarzyszy."
"TID_SPEC_ABI_RECHARGE","Automatyczne przeładowanie"
"TID_SPEC_ABI_RECHARGE_DESC","Czas przeładowania Ticka jest teraz o <c00cc00><VALUE1>%</c> krótszy."
"TID_SPEC_ABI_CURVEBALL","Podkręcona piłka"
"TID_SPEC_ABI_CURVEBALL_DESC","Kolce z kaktusowego granatu lecą po łuku, przez co łatwiej trafiają w cel."
"TID_SPEC_ABI_MEDIKIT","Plaster"
"TID_SPEC_ABI_MEDIKIT_DESC","Jeśli punkty życia Shelly spadną poniżej <c00cc00><VALUE1>%</c>, natychmiast odzyska ona <c00cc00><VALUE2></c> zdrowia. Plaster ładuje się w <c00cc00><VALUE3></c>s."
"TID_SPEC_ABI_IMMUNE_TO_CC","Wielki B"
"TID_SPEC_ABI_IMMUNE_TO_CC_DESC","Bull jest teraz odporny na odpychanie, spowalnianie i ogłuszenie."
"TID_SPEC_ABI_CURE_DEBUFFS","Muzyczne oczyszczenie"
"TID_SPEC_ABI_CURE_DEBUFFS_DESC","Ataki Poco usuwają efekty spowolnienia, ogłuszenia, zatrucia i oparzenia dla członków drużyny, w których trafią."
"TID_SPEC_ABI_SHIELD_HOMERUN","Pozycja obronna"
"TID_SPEC_ABI_SHIELD_HOMERUN_DESC","Jeśli pasek Turbo Bibi jest w pełni naładowany, wszelkie doznawane przez nią obrażenia są mniejsze o <c00cc00><VALUE1>%</c>."
"TID_SPEC_ABI_WHIRLWIND_SHIELD","Piruet ochronny"
"TID_SPEC_ABI_WHIRLWIND_SHIELD_DESC","Podczas superataku Carla wszelkie doznawane przez niego obrażenia są mniejsze o <c00cc00><VALUE2>%</c>."
"TID_SELFHELP_UNAVAILABLE","Pomoc i wsparcie są teraz niedostępne. Spróbuj ponownie później."
"TID_SPEC_ABI_LONGER_DASH","Zwinięty wąż"
"TID_SPEC_ABI_LONGER_DASH_DESC","Mortis zyskuje pasek sprintu! Gdy jest on pełny, zasięg sprintu zwiększa się o <c00cc00><VALUE1>%</c>. Po wykonaniu trzech sprintów potrzeba <c00cc00><VALUE3></c> sekund, aby pasek się naładował."
"TID_HERO_BUNDLE_HOOK","Dar Gene´a"
"TID_HERO_BUNDLE_CLUSTER_BOMB_DUDE","Graciarnia Ticka"
"TID_HERO_BUNDLE_NINJA","Skrzynia łupów Leona"
"TID_HERO_BUNDLE_ROSA","Zestaw Rosy"
"TID_HERO_BUNDLE_WHIRLWIND","Ładunek Carla"
"TID_HERO_BUNDLE_BASEBALL","Okazja Bibi"
"TID_BO_MECHA_SKIN","MECHA BO"
"TID_BO_MECHA_SKIN_SHOP","MECHA\nBO"
"TID_CROW_MECHA_SKIN","MECHA KRUK"
"TID_CROW_MECHA_SKIN_SHOP","MECHA\nKRUK"
"TID_MIKE_ROBO_SKIN","ROBOT MIKE"
"TID_MIKE_ROBO_SKIN_SHOP","ROBOT\nMIKE"
"TID_SPIKE_ROBO_SKIN","ROBOT SPIKE"
"TID_SPIKE_ROBO_SKIN_SHOP","ROBOT\nSPIKE"
"TID_BO_MECHA_GOLD_SKIN","ZŁOTY MECHA BO"
"TID_BO_MECHA_GOLD_SKIN_SHOP","ZŁOTY MECHA\nBO"
"TID_CROW_MECHA_GOLD_SKIN","ZŁOTY MECHA KRUK"
"TID_CROW_MECHA_GOLD_SKIN_SHOP","ZŁOTY MECHA\nKRUK"
"TID_BO_MECHA_LIGHT_SKIN","JASNY MECHA BO"
"TID_BO_MECHA_LIGHT_SKIN_SHOP","JASNY MECHA\nBO"
"TID_CROW_MECHA_NIGHT_SKIN","NOCNY MECHA KRUK"
"TID_CROW_MECHA_NIGHT_SKIN_SHOP","NOCNY MECHA\nKRUK"
"TID_BULL_LINEBACKER_SKIN","POMOCNIK BULL"
"TID_BULL_LINEBACKER_SKIN_SHOP","POMOCNIK\nBULL"
"TID_COLT_OUTLAW_SKIN","BANITA COLT"
"TID_COLT_OUTLAW_SKIN_SHOP","BANITA\nCOLT"
"TID_CARL_HOG_RIDER_SKIN","CARL WIEPRZOWY JEŹDZIEC"
"TID_CARL_HOG_RIDER_SKIN_SHOP","CARL\nWIEPRZOWY JEŹDZIEC"
"TID_SKIN_INFO_ANIM_SOUND_FX_VOICE","- Specjalny model Zadymiarza\n- Specjalne efekty\n- Specjalne animacje\n- Specjalne dźwięki\n- Specjalny głos"
"TID_SHOP_OFFER_STAR_SKIN_LABEL","GWIEZDNE PRZEBRANIE"
"TID_WANTED_15","Plażowa nagroda"
"TID_WANTED_16","Udar słoneczny"
"TID_WANTED_17","Rozpalone piaski"
"TID_BANKHEIST_16","Plażowi zbieracze"
"TID_BANKHEIST_17","Piaskowe klejnoty"
"TID_BANKHEIST_18","Gorący ziemniak"
"TID_BANKHEIST_18B","Rysunek 8"
"TID_BALL_22","Piłka plażowa"
"TID_BALL_23","Plażowy futbol"
"TID_BALL_24","Zadyma na bosaka"
"TID_BALL_25","Letnia zabawa"
"TID_STARPOINTSGAINED","<TOTALDECAY> pucharów zamieniono na <STARPOINTSGAINED> gwiezdnych punktów"
"TID_TROPHIES_LOST","Utracone puchary łącznie: <AMOUNT>"
"TID_TROPHIES_CONVERTED","Utracone puchary zamieniono na: <AMOUNT> gwiezdnych punktów"
"TID_IAP_SOM_PACK_1","LETNIA OFERTA"
"TID_IAP_SOM_PACK_2","LETNIA OFERTA"
"TID_IAP_SOM_PACK_3","LETNIA OFERTA"
"TID_IAP_SOM_PACK_4","LETNIA OFERTA"
"TID_IAP_AUGUST_PACK_1","LETNIA OFERTA"
