"TID","AR"
"TID_BUTTON_SETTINGS","الإعدادات"
"TID_BUTTON_BATTLELOG","سجل المعارك"
"TID_BUTTON_LEADERBOARD","لوحات الصدارة"
"TID_BUTTON_BRAWLTV","BRAWL TV"
"TID_BUTTON_NEWS","الأخبار"
"TID_BRAWL_TV_LIVE","مباشر"
"TID_BUTTON_TEST_HERO","التجربة"
"TID_CONTENT_UPDATE","يجري تنزيل المحتوى..."
"TID_BATTLE_ROYALE_28","الأحلام العابرة"
"TID_SHAMAN_SHIBA_SKIN","نيتا شيبا"
"TID_PENNY_BUNNY_SKIN","بيني الأرنب"
"TID_SHAMAN_SHIBA_SKIN_SHOP","نيتا شيبا"
"TID_PENNY_BUNNY_SKIN_SHOP","بيني الأرنب"
"TID_PURCHASE_POPUP_CONFIRM_OFFER","أتريد شراء العرض؟"
"TID_PURCHASE_POPUP_CONFIRM_SKIN","أتريد شراء المظهر؟"
"TID_PURCHASE_POPUP_CONFIRM_HERO","أتريد شراء البطل؟"
"TID_SELECT_COLOR_TITLE","تحديد اللون"
"TID_PROFILE_COLOR","اللون"
"TID_POPUP_BRAWLTV_TITLE","BRAWL TV"
"TID_POPUP_BRAWLTV_TEXT","شاهد أفضل لاعبي Brawl Stars حول العالم"
"TID_POPUP_BRAWLTV_BUTTON","بدء"
"TID_GOLDRUSH_28","تشو تشو"
"TID_GOLDRUSH_29","نداء الركاب"
"TID_GOLDRUSH_30","القطار المجنون"
"TID_GOLDRUSH_31","مجانين المنجم"
"TID_GOLDRUSH_32","قطار الألم"
"TID_GOLDRUSH_33","كهف الثعابين"
"TID_GOLDRUSH_34","السير المتحرك"
"TID_ROBO_WARS_10","الطلقة المباشرة"
"TID_ROBO_WARS_11","مواجهة ترفيهية"
"TID_ROBO_WARS_12","طريق الروبوت السريع"
"TID_ROBO_WARS_13","متنزه الخردة"
"TID_ROBO_WARS_14","منطقة الخطر"
"TID_BATTLE_ROYALE_29","حمى الذهب"
"TID_BATTLE_ROYALE_30","مواجهة الشاطئ"
"TID_BATTLE_ROYALE_31","المدرج الملكي"
"TID_BATTLE_ROYALE_32","جزر ألوان الطيف"
"TID_BATTLE_ROYALE_33","نقطة التصويب"
"TID_BALL_17","تحت الأضواء"
"TID_BALL_18","اندلاع الفوضى"
"TID_BALL_19","الإصابة الأكيدة"
"TID_BALL_20","مواجهة الأحد الحاسمة"
"TID_BALL_21","الضربة المنحنية"
"TID_SUPPORT_CREATOR_BUTTON","دعم منشئ محتوى"
"TID_SUPPORT_CREATOR_LABEL","مدعوم: <NAME>"
"TID_SUPPORT_CREATOR_POPUP_TITLE","دعم منشئ محتوى"
"TID_SUPPORT_CREATOR_POPUP_TEXT","ادعم منشئ المحتوى المفضل لديك. ستساهم أي جواهر تنفقها في دعم منشئ المحتوى هذا."
"TID_SUPPORT_CREATOR_POPUP_ENTER_CODE","أدخل رمز منشئ المحتوى:"
"TID_SUPPORT_CREATOR_POPUP_INPUT_CODE","أدخل رمز منشئ المحتوى هنا"
"TID_SUPPORT_CREATOR_POPUP_BUTTON","إدخال"
"TID_SUPPORT_CREATOR_POPUP_BUTTON_MORE","المزيد"
"TID_SUPPORT_CREATOR_POPUP_INVALID_NAME","رمز منشئ المحتوى غير صالح! الرجاء التحقق!"
"TID_SUPPORT_SUCCESS_FLOATER","أنت الآن تدعم <NAME>!"
"TID_SUPPORT_LINK_FAIL_FLOATER","رابط دعم منشئ المحتوى غير صالح أو انتهت مدة صلاحيته!"
"TID_SUPPORT_CREATOR_SHOP_TITLE","دعم منشئ المحتوى"
"TID_SUPPORT_CREATOR_BTN_SUPPORT","إدخال الرمز"
"TID_SUPPORT_CREATOR_BTN_CHANGE","التغيير"
"TID_SUPPORT_CREATOR_BTN_STOP","الوقف"
"TID_SUPPORT_CREATOR_INFO","ادعم منشئ محتوى عند إنفاق الجواهر بإدخال رمز منشئ المحتوى الخاص به!"
"TID_SUPPORT_CREATOR_SUPPORTING","تدعم حاليًا:"
"TID_SUPPORT_CREATOR_NOT_SUPPORTING","أنت لا تدعم أي منشئ محتوى حاليًا."
"TID_STOP_SUPPORTING_CREATOR_TITLE","وقف دعم منشئ المحتوى"
"TID_STOP_SUPPORTING_CREATOR_DESC","أتريد وقف دعم <NAME>؟"
"TID_STAT_DAMAGE_PER_PROXIMITY_MINE","ضرر اللغم الواحد"
"TID_OFFER_POPUP_CONFIRMATION_POPUP","هل ترغب بالتأكيد في شراء <offer_name>؟"
"TID_OFFER_POPUP_CONFIRMATION_POPUP_NO_NAME","أمتأكد من أنك تريد الاستفادة من هذا العرض؟"
"TID_BRAWLTV_FAILED","فشل تحميل Brawl TV! حاول لاحقًا."
"TID_LINE_ACCOUNT_BIND_INFO_TITLE","الاتصال بـ LINE"
"TID_LINE_ACCOUNT_BIND_INFO","يمكّنك ربط حسابك بـ LINE من رؤية حسابات Brawl Stars الخاصة بأصدقائك في LINE ضمن قائمة الأصدقاء. سيكون بإمكانهم أيضًا رؤية حساب Brawl Stars الخاص بك وحالة اتصالك بالإنترنت، كما سيكون بإمكانهم دعوتك إلى اللعب. أتريد ربط حسابك الآن؟"
"TID_LINE_LOG_OUT_TITLE","إلغاء الربط بـ LINE"
"TID_LINE_LOG_OUT_DESC","هل تريد إلغاء الربط بحساب LINE؟"
"TID_LINE_CONNECT","الاتصال بـ LINE"
"TID_LINE_CONNECT_UP","الاتصال بـ LINE"
"TID_LINE_CONNECTED","متصل بـ LINE"
"TID_LINE_CONNECTED_UP","متصل بـ LINE"
"TID_SKIN_INFO_FX_TURRET","- نموذج بطل مخصص\n- نموذج برج مخصص\n- مؤثرات مخصصة"
"TID_SPEC_ABI_SPED_FULL_AMMO","ضربة التسجيل"
"TID_SPEC_ABI_SPED_FULL_AMMO_DESC","ترتفع سرعة تحرك بيبي بنسبة <c00cc00><VALUE1>%</c> عندما يمتلئ شريط ضربة التسجيل كليًا."
"TID_BASEBALL","بيبي"
"TID_BASEBALL_SHORT_DESC","فئة ضارب"
"TID_BASEBALL_DESC","تضرب بيبي الأعداء فتلقي بهم إلى الخلف عندما يكون شريط ضربة التسجيل ممتلئًا. عند استخدامها الزخم، ترمي كرة علكة نطاطة تلحق بهم ضررًا."
"TID_BASEBALL_WEAPON","الضربة الثلاثية"
"TID_BASEBALL_ULTI","كرة العلكة"
"TID_BASEBALL_WEAPON_DESC","يمتلئ شريط ضربة التسجيل عند تلويح بيبي بمضرب البيسبول ثلاث مرات، وعند امتلائه كليًا، تلقي ضربتها التالية بأعدائها إلى الخلف."
"TID_BASEBALL_ULTI_DESC","تستخدم بيبي مضربها لرمي كرة علكة نطاطة قادرة على اختراق الأعداء وإصابة نفس الهدف عدة مرات."
"TID_BARLEY_MS_SKIN","بارلي صانعة الفطائر"
"TID_BARLEY_MS_SKIN_SHOP","بارلي\nصانعة الفطائر"
"TID_BROCK_HOTROD_SKIN","بروك سائق السيارات المعدلة"
"TID_BROCK_HOTROD_SKIN_SHOP","بروك\nسائق السيارات المعدلة"
"TID_CARL_RR_SKIN","كارل السائق الغاضب"
"TID_CARL_RR_SKIN_SHOP","كارل\nالسائق الغاضب"
"TID_BARLEY_MAPLE_SKIN","بارلي الكندي"
"TID_BARLEY_MAPLE_SKIN_SHOP","بارلي\nالعسلي"
"TID_BANKHEIST_14B","استراحة الصيانة"
"TID_BANKHEIST_15","قصة جانبية"
"TID_IAP_RETROPOLIS_PACK","باقة جواهر ريتروبوليس"
"TID_IAP_RETROCOIN_PACK_1","باقة نقود (3/1)"
"TID_IAP_RETROCOIN_PACK_2","باقة نقود (3/2)"
"TID_IAP_RETROCOIN_PACK_3","باقة نقود (3/3)"
"TID_GOLDRUSH_21C","الانهيار المالي"
"TID_SPEC_SPOT_FROM_AIR","الرصد"
"TID_SPEC_SUPER_RANGE","سلسلة هجوم الخردق"
"TID_SPEC_SUPER_RANGE_DESC","يرتفع مدى زخم شيلي وسرعة إطلاقها النار بنسبة <c00cc00><VALUE1>%</c>، ويصبح نطاق انتشار طلقاتها أضيق."
"TID_SPEC_ABI_PET_ATTACK_SPEED","الدب السريع"
"TID_SPEC_ABI_PET_ATTACK_SPEED_DESC","يهاجم دب نيتا بشكل أسرع، ويقل الوقت بين الضربات بنسبة <c00cc00><VALUE1>%</c>."
"TID_SPEC_ABI_LOW_HEALTH_SHIELD","الدرع المتين"
"TID_SPEC_ABI_LOW_HEALTH_SHIELD_DESC","عندما تقل صحة بول عن <c00cc00><VALUE1>%</c>، يحصل على درع يقلل كل الضرر الذي يتلقاه بنسبة <c00cc00><VALUE2>%</c>."
"TID_SPEC_ABI_ATTACK_RANGE","الرصاصة القاتلة"
"TID_SPEC_ABI_ATTACK_RANGE_DESC","يزيد مدى هجوم كولت وسرعة رصاصه بنسبة <c00cc00><VALUE1></c> في المائة."
"TID_SPEC_ABI_TURRET_AOE","الدفاع السري"
"TID_SPEC_ABI_TURRET_AOE_DESC","يكتسب برج التعافي القدرة على إلحاق ضرر بالأعداء قدره <c00cc00><VALUE1></c> في الثانية."
"TID_SPEC_ABI_SPEED_AFTER_ULTI","اندفاع النيازك"
"TID_SPEC_ABI_SPEED_AFTER_ULTI_DESC","ترتفع سرعة إل بريمو بنسبة <c00cc00><VALUE1>%</c> لمدة <c00cc00><VALUE2></c> ث بعد استخدام الزخم."
"TID_SPEC_ABI_HOT_INVISIBLE","التعافي المتخفي"
"TID_SPEC_ABI_HOT_INVISIBLE_DESC","يستعيد ليون <c00cc00><VALUE1></c> من الصحة في الثانية طوال مدة فعالية الزخم."
"TID_SPEC_ULTI_BURN","كرات النيران"
"TID_SPEC_ULTI_BURN_DESC","تشعل كرات مدافع النيران التي يطلقها برج بيني النيران في الأرض لمدة 3 ثوانٍ، وهي تلحق ضررًا قدره <c00cc00><VALUE1></c> في الثانية بالأعداء الموجودين في منطقة التأثير."
"TID_SPEC_ABI_REPAIR_SELF","استراحة التعافي"
"TID_SPEC_ABI_REPAIR_SELF_DESC","عند توقف تيك عن الهجوم وتلقي الضرر، يبدأ في استعادة صحته بسرعة أعلى من السرعة العادية بـ <c00cc00><VALUE1></c> ث."
"TID_HEAD_HEALTH","صحة الرأس"
"TID_CLUSTER_BOMB_DUDE_SHORT_DESC","قاذف"
"TID_CLUSTER_BOMB_DUDE_DESC","تيك كرة معدنية من الحماس والطاقة المتفجرة، فهو يلقي بالألغام، وعند استخدام الزخم، يفصل رأسه عن جسمه ليبحث عن أحد الأهداف وينفجر."
"TID_CLUSTER_BOMB_DUDE_WEAPON","الألغام الصغيرة"
"TID_CLUSTER_BOMB_DUDE_ULTI","الرأس المتفجر"
"TID_CLUSTER_BOMB_DUDE_WEAPON_DESC","يلقي تيك بعنقود من الألغام التي تتشتت قبل سقوطها على الأرض. تنفجر الألغام عند إصابة الهدف أو بعد بضع ثوانٍ."
"TID_CLUSTER_BOMB_DUDE_ULTI_DESC","يفصل تيك رأسه عن جسمه ثم يطلقه، وبعد الهبوط، يقفز الرأس في اتجاه أقرب هدف وينفجر عند إصابته!"
"TID_CLUSTER_BOMB_DUDE","تيك"
"TID_SPEC_ABI_PREY_ON_THE_WEAK","الغراب"
"TID_SPEC_DAMAGE_SUPER","الصراخ الفتاك"
"TID_SPEC_DAMAGE_SUPER_DESC","يضرب الآن زخم بوكو الأعداء أيضًا، ويلحق بهم <c00cc00><VALUE1></c> من الضرر."
"TID_SPEC_ABI_SUPER_DESTROY_WALLS","الدوران الساحق"
"TID_SPEC_ABI_SUPER_DESTROY_WALLS_DESC","يدمر الآن زخم كارل السواتر والعراقيل."
"TID_SPEC_ABI_SUPER_SLOW","العلكة اللاصقة"
"TID_SPEC_ABI_SUPER_SLOW_DESC","يبطئ زخم بيبي الأعداء لمدة <c00cc00><VALUE1></c> ث!"
"TID_SPEC_ABI_DAMAGE_BUFF_SUPER","القفازات الشائكة"
"TID_SPEC_ABI_DAMAGE_BUFF_SUPER_DESC","يزيد ضرر لكمة روزا بـ <c00cc00>+<VALUE1></c> أثناء الزخم."
"TID_SPEC_ABI_STUN_TRAP","نصاب الفخاخ"
"TID_SPEC_ABI_STUN_TRAP_DESC","تضعف الآن فخاخ بو الأعداء لمدة <c00cc00><VALUE1></c> ث بدلاً من دفعهم للخلف."
"TID_SPEC_ABI_TURRET_ELECTRICITY","الصاعق"
"TID_SPEC_ABI_TURRET_ELECTRICITY_DESC","يطلق الآن البرج الطائر كرات طاقة تنط من عدو إلى آخر. يعادل نطاق الكرة بعد الارتداد <c00cc00><VALUE1>%</c> من النطاق العادي."
"TID_SPEC_EXTRA_BULLET","الصاروخ رقم أربعة"
"TID_SPEC_EXTRA_BULLET_DESC","يحمل بروك صاروخًا رابعًا في القاذف، وهو ما يزيد ذخيرته (ويزيل الكظيمة التي كان يحتفظ بها في الأنبوب رقم 4)."
"TID_SPEC_ABI_SPIKES_LOW_HEALTH","الاندلاع الشوكي"
"TID_SPEC_ABI_SPIKES_LOW_HEALTH_DESC","عندما تقل صحة سبايك عن <c00cc00><VALUE1>%</c>، يبدأ في إطلاق أشواك تلحق كل واحدة منها <c00cc00><VALUE2></c> من الضرر!"
"TID_SPEC_ABI_RELOAD_ON_HIT","القنص السريع"
"TID_SPEC_ABI_RELOAD_ON_HIT_DESC","عندما تضرب بايبر أحد الأعداء تعيد تعبئة <c00cc00><VALUE1></c> من الذخيرة على الفور."
"TID_SPEC_ABI_GAIN_HEALTH","الإسفنج"
"TID_SPEC_ABI_GAIN_HEALTH_DESC","يحصل فرانك على <c00cc00>+<VALUE1></c> من الصحة."
"TID_SPEC_ABI_DASH_SHIELD","سريع للغاية"
"TID_SPEC_ABI_DASH_SHIELD_DESC","عندما يندفع مورتيس، يتم خفض كل الضرر الذي يتلقاه بنسبة <c00cc00><VALUE2>%</c> لمدة <c00cc00><VALUE1></c> ث."
"TID_SPEC_ABI_SUPER_DAMAGE","الهدم"
"TID_SPEC_ABI_SUPER_DAMAGE_DESC","تضيف <c00cc00>+<VALUE1></c> من الضرر إلى زخم مايك."
"TID_SPEC_ABI_SPEED_LOW_HEALTH","انسحاب الروبوتات"
"TID_SPEC_ABI_SPEED_LOW_HEALTH_DESC","عندما تقل صحة ريكو عن <c00cc00><VALUE2>%</c>، ترتفع سرعة ركضه بنسبة <c00cc00><VALUE1></c> في المائة!"
"TID_SPEC_ABI_SUPER_RELOAD","الذخيرة المستمرة"
"TID_SPEC_ABI_SUPER_RELOAD_DESC","عندما يستخدم داريل الزخم، يعيد تعبئة <c00cc00><VALUE1></c> من الذخيرة على الفور."
"TID_SPEC_ABI_DAMAGE_MAIN_ATTACK","الأذى الإضافي"
"TID_SPEC_ABI_DAMAGE_MAIN_ATTACK_DESC","تضيف <c00cc00>+<VALUE1></c> من الضرر في الثانية إلى هجوم بارلي."
"TID_SPEC_ABI_SUPER_HEALS","الصديق الوفي"
"TID_SPEC_ABI_SUPER_HEALS_DESC","يؤدي الآن ضرب الزملاء في الفريق باستخدام زخم الجني إلى معافاتهم بقدر <c00cc00><VALUE1></c> من الصحة."
"TID_SPEC_ABI_BLACK_HOLE_HEALER","ظل التعافي"
"TID_SPEC_ABI_BLACK_HOLE_HEALER_DESC","عندما تستخدم تارا الزخم، تفتح بوابة ذات أبعاد، وتظهر نسختها الشبحية لتعالج تارا وزملاءها في الفريق."
"TID_SPEC_ABI_RECHARGE","إعادة تذخير تيك التلقائية"
"TID_SPEC_ABI_RECHARGE_DESC","يقل وقت إعادة تذخير تيك بنسبة <c00cc00><VALUE1></c> بالمائة."
"TID_SPEC_ABI_CURVEBALL","الضربة المنحنية"
"TID_SPEC_ABI_CURVEBALL_DESC","تتطاير الأشواك من قنبلة الصبار وفق مسار منحن، وهو ما يسهل إصابة الأهداف."
"TID_SPEC_ABI_MEDIKIT","الإسعافات الأولية"
"TID_SPEC_ABI_MEDIKIT_DESC","عندما تقل صحة شيلي عن <c00cc00><VALUE1>%</c>، تسترجع <c00cc00><VALUE2></c> من الصحة على الفور. تتجدد الإسعافات الأولية بعد <c00cc00><VALUE3></c> ث."
"TID_SPEC_ABI_IMMUNE_TO_CC","بول المحصن"
"TID_SPEC_ABI_IMMUNE_TO_CC_DESC","يصبح بول محصنًا ضد الدفع والإبطاء والصعق."
"TID_SPEC_ABI_CURE_DEBUFFS","التطهير الموسيقي"
"TID_SPEC_ABI_CURE_DEBUFFS_DESC","تزيل هجمات بوكو تأثيرات التباطؤ والصعق والسم والحرق عن أي زميل في الفريق تضربه."
"TID_SPEC_ABI_SHIELD_HOMERUN","وضعية القتال"
"TID_SPEC_ABI_SHIELD_HOMERUN_DESC","عند امتلاء شريط ضربة التسجيل الخاص ببيبي بشكل كامل، تحصن نفسها ضد جميع أنواع الضرر بنسبة <c00cc00><VALUE1></c> في المائة."
"TID_SPEC_ABI_WHIRLWIND_SHIELD","الدوران الوقائي"
"TID_SPEC_ABI_WHIRLWIND_SHIELD_DESC","أثناء مدة فعالية زخم كارل، يتم خفض الضرر الذي يتلقاه بنسبة <c00cc00><VALUE2></c> في المائة."
"TID_SELFHELP_UNAVAILABLE","المساعدة والدعم غير متاحين الآن. يُرجى المحاولة لاحقًا."
"TID_SPEC_ABI_LONGER_DASH","الثعبان الملتف"
"TID_SPEC_ABI_LONGER_DASH_DESC","يحصل مورتيس على شريط اندفاع! يزيد مدى اندفاعه بنسبة <c00cc00><VALUE1>%</c> عندما يمتلئ الشريط بالكامل. يستغرق ملء الشريط <c00cc00><VALUE3></c> ث عندما تكون اندفاعات مورتيس الثلاثة كلها جاهزة."
"TID_HERO_BUNDLE_HOOK","منحة الجني"
"TID_HERO_BUNDLE_CLUSTER_BOMB_DUDE","كنز تيك"
"TID_HERO_BUNDLE_NINJA","صندوق غنائم ليون"
"TID_HERO_BUNDLE_ROSA","باقة روزا"
"TID_HERO_BUNDLE_WHIRLWIND","حمولة كارل"
"TID_HERO_BUNDLE_BASEBALL","صفقة بيبي"
"TID_BO_MECHA_SKIN","بو الآلي"
"TID_BO_MECHA_SKIN_SHOP","بو\nالآلي"
"TID_CROW_MECHA_SKIN","كرو الآلي"
"TID_CROW_MECHA_SKIN_SHOP","كرو\nالآلي"
"TID_MIKE_ROBO_SKIN","مايك الروبوت"
"TID_MIKE_ROBO_SKIN_SHOP","مايك\nالروبوت"
"TID_SPIKE_ROBO_SKIN","سبايك الروبوت"
"TID_SPIKE_ROBO_SKIN_SHOP","سبايك\nالروبوت"
"TID_BO_MECHA_GOLD_SKIN","بو الآلي الذهبي"
"TID_BO_MECHA_GOLD_SKIN_SHOP","بو\nالآلي الذهبي"
"TID_CROW_MECHA_GOLD_SKIN","كرو الآلي الذهبي"
"TID_CROW_MECHA_GOLD_SKIN_SHOP","كرو\nالآلي الذهبي"
"TID_BO_MECHA_LIGHT_SKIN","بو الآلي الأبيض"
"TID_BO_MECHA_LIGHT_SKIN_SHOP","بو\nالآلي الأبيض"
"TID_CROW_MECHA_NIGHT_SKIN","كرو الآلي الأسود"
"TID_CROW_MECHA_NIGHT_SKIN_SHOP","كرو\nالآلي الأسود"
"TID_BULL_LINEBACKER_SKIN","بول المدافع"
"TID_BULL_LINEBACKER_SKIN_SHOP","بول\nالمدافع"
"TID_COLT_OUTLAW_SKIN","كولت راعي البقر"
"TID_COLT_OUTLAW_SKIN_SHOP","كولت\nالشقي"
"TID_CARL_HOG_RIDER_SKIN","كارل راكب الخنزير"
"TID_CARL_HOG_RIDER_SKIN_SHOP","كارل\nراكب الخنزير"
"TID_SKIN_INFO_ANIM_SOUND_FX_VOICE","- نموذج بطل مخصص\n- تأثيرات مخصصة\n- رسوم متحركة مخصصة\n- أصوات مخصصة\n- صوت مخصص"
"TID_SHOP_OFFER_STAR_SKIN_LABEL","مظهر نجم"
"TID_WANTED_15","جائزة الشاطئ"
"TID_WANTED_16","ضربة شمس"
"TID_WANTED_17","الرمال الحارقة"
"TID_BANKHEIST_16","مهمة الشاطئ"
"TID_BANKHEIST_17","الجواهر الرملية"
"TID_BANKHEIST_18","وضع حرج"
"TID_BANKHEIST_18B","الميدان 8"
"TID_BALL_22","كرة الشاطئ"
"TID_BALL_23","شمس ومرح"
"TID_BALL_24","عراك الصيف"
"TID_BALL_25","ألعاب الصيف"
"TID_STARPOINTSGAINED","تم تحويل <TOTALDECAY> من الكؤوس إلى <STARPOINTSGAINED> من نقاط النجوم."
"TID_TROPHIES_LOST","إجمالي الكؤوس المفقودة: <AMOUNT>"
"TID_TROPHIES_CONVERTED","تم تحويل الكؤوس المفقودة إلى: <AMOUNT> من نقاط النجوم"
"TID_IAP_SOM_PACK_1","عرض الصيف"
"TID_IAP_SOM_PACK_2","عرض الصيف"
"TID_IAP_SOM_PACK_3","عرض الصيف"
"TID_IAP_SOM_PACK_4","عرض الصيف"
"TID_IAP_AUGUST_PACK_1","عرض الصيف"
"TID_IAP_AUGUST_PACK_2","وادعًا يا عطلة الصيف!"
"TID_IAP_FLASH_PACK_1","إضافة صغيرة"
"TID_IAP_FLASH_PACK_2","قيمة كبيرة"
"TID_IAP_MOON_19_PACK_1","مهرجان القمر"
"TID_IAP_MOON_19_PACK_2","مهرجان القمر"
"TID_SPEC_ABI_RESURRECT","روح جديدة"
"TID_SPEC_ABI_RESURRECT_DESC","عندما ينهزم 8-بت لأول مرة في الجولة، يُبعث من جديد على الفور."
"TID_SPEC_ABI_GROW_FROM_DAMAGE","التقوية"
"TID_SPEC_ABI_GROW_FROM_DAMAGE_DESC","عندما يجهز زخم إل بريمو، يكتمل شريط النمو أيضًا. عندما يمتلئ هذا الشريط، يزداد الحد الأقصى لصحة إل بريمو بمعدل <c00cc00><VALUE1></c>، وتضيع هذه الزيادة عندما ينهزم."
"TID_SPEC_ABI_ARMOR","السترة المضادة للرصاص"
"TID_SPEC_ABI_ARMOR_DESC","تمتص السترة النقاط الـ <c00cc00><VALUE1></c> الأولى من الضرر. عندما ينهزم كولت، يحصل على سترة جديدة. يشير الشريط الأصفر إلى صحة السترة."
"TID_SPEC_ABI_WALKING_TURRET","رفيق الدرب"
"TID_SPEC_ABI_WALKING_TURRET_DESC","الآن يتبع البرج الطائر جيسي."
"TID_SPEC_SHIELD_ULTI","الدرع"
"TID_SPEC_SHIELD_ULTI_DESC","عندما يمتلئ زخم بروك بالكامل (دون أن يستخدمه)، يحصل على درع يخفض الضرر الذي يتلقاه بنسبة <c00cc00><VALUE1></c> في المائة."
