"TID","TH"
"TID_EDGAR_DRIFTER_SKIN_SHOP","อสูร\nดริฟต์เอ็ดการ์"
"TID_EDGAR_NEURAL_LINK_SKIN","อสูรมาสก์เอ็ดการ์"
"TID_EDGAR_NEURAL_LINK_SKIN_SHOP","อสูร\nมาสก์เอ็ดการ์"
"TID_SHADE_STREET_SKIN","เฉดสายสตรีท"
"TID_SHADE_STREET_SKIN_SHOP","เฉด\nสายสตรีท"
"TID_MANDY_WITCH_SKIN","แม่มดแมนดี้"
"TID_MANDY_WITCH_SKIN_SHOP","แม่มด\nแมนดี้"
"TID_DYNAMIKE_FIRECRACKER_WIZARD_SKIN","พ่อมดพลุไฟไมค์"
"TID_DYNAMIKE_FIRECRACKER_WIZARD_SKIN_SHOP","พ่อมดพลุไฟ\nไมค์"
"TID_MEG_WHISKED_SKIN","เม็กมืออบคัพเค้ก"
"TID_MEG_WHISKED_SKIN_SHOP","เม็ก\nมืออบคัพเค้ก"
"TID_BULL_KANSAI_DRAGON_SKIN","บูล แก๊งมังกรคันไซ"
"TID_BULL_KANSAI_DRAGON_SKIN_SHOP","บูล\nแก๊งมังกรคันไซ"
"TID_SURGE_SECRET_SURGEVICE_SKIN","หน่วยราชการลับเซิร์จ"
"TID_SURGE_SECRET_SURGEVICE_SKIN_SHOP","หน่วยราชการลับเซิร์จ"
"TID_ASH_SANDCASTLE_SKIN","แอชปราสาททราย"
"TID_ASH_SANDCASTLE_SKIN_SHOP","แอช\nปราสาททราย"
"TID_LOU_BANDITO_SKIN","จอมโจรลู"
"TID_LOU_BANDITO_SKIN_SHOP","จอมโจรลู"
"TID_ROSA_SUNFLOWER_SKIN","โรซ่า ดอกทานตะวัน"
"TID_ROSA_SUNFLOWER_SKIN_SHOP","โรซ่า ดอกทานตะวัน"
"TID_GROM_GROMMING_HOOD_SKIN","กร็อมบินฮู้ด"
"TID_GROM_GROMMING_HOOD_SKIN_SHOP","กร็อมบิน\nฮู้ด"
"TID_GAME_MODE_60","ซามูไรพิฆาต"
"TID_SAMURAI_SMASH_1","แนวปะการังดรากอนโรล"
"TID_SAMURAI_SMASH_2","ป้อมปราการวาซาบิ"
"TID_GAME_MODE_61","ล่าอสูรโอนิ"
"TID_GAME_MODE_61_DESC","ทุกครั้งที่เอาชนะอสูรโอนิเคนจิได้ เขาจะกลับมาอย่างแข็งแกร่งยิ่งกว่าเดิม!"
"TID_EVENT_POPUP_GMV_LABEL_MEGA_BOSS","ผู้เล่น 3 คน vs บอสใหญ่"
"TID_MEGA_BOSS_INTRO_TEXT","เอาชนะอสูรโอนิเคนจิ!"
"TID_MEGA_BOSS_1","วาซาบิเข้าตา"
"TID_MEGA_BOSS_2","รอยเปื้อนซอสโชยุ"
"TID_DAILY_STREAK_TITLE_SHORT","ติดต่อกัน"
"TID_DAILY_STREAK_LOST_TITLE_SHORT","สูญเสีย"
"TID_WELCOME_BACK_LEVEL_UP_TEXT","+<NUM>"
"TID_COLLAB_KATANA_SKIN_COLLECTION_COMPLETE_REWARD","รางวัลเก็บคอลเลคชันครบ"
"TID_MUTATION_DRAGON_RIDER_DESC","หลังเปิดใช้ท่าไม้ตายแล้ว ดราโก้จะขี่มังกรไปจนกว่าจะแพ้!"
"TID_MUTATION_8BIT_DESC","8 บิตสามารถวางป้อมปืนได้หลายป้อมและมีพลังชีวิตเพิ่มขึ้น!"
"TID_MUTATION_BULL_DESC","ชาร์จท่าไม้ตายเร็วขึ้นและชาร์จตามระยะเวลา!"
"TID_MUTATION_BARLEY_DESC","แอ่งเพลิงจากการโจมตีหลักของเขาจะอยู่นานขึ้น!"
"TID_MUTATION_JESSIE_DESC","สแครปปี้ยิงกระสุนมากขึ้น มีพลังชีวิตมากขึ้น และมีขนาดใหญ่ขึ้นด้วย!"
"TID_MUTATION_GUS_DESC","การโจมตีหลักปล่อยดวงวิญญาณออกมาทุกครั้งที่ยิงโดน!"
"TID_MUTATION_COLETTE_DESC","ยิงไปข้างๆ เมื่อเธอเปิดใช้ท่าไม้ตาย!"
"TID_MUTATION_BERRY_DESC","ทิ้งไอศกรีมไว้ข้างหลังเป็นทาง!"
"TID_MUTATION_SHADE_DESC","การกอดศัตรูที่อยู่ตรงกลางจะทำให้เฉดเปิดใช้ท่าไม้ตายเป็นระยะเวลาสั้นๆ และชาร์จท่าไม้ตายเร็วมากขึ้น!"
"TID_MUTATION_MEEPLE_DESC","การโจมตีหลักยิงกระสุนออกมามากขึ้นและติดตามเป้าหมายมากขึ้น!"
"TID_MUTATION_MORTIS_DESC","ท่าพุ่งที่ไกลขึ้นของเขาปล่อยท่าไม้ตายออกมาด้วย!"
"TID_MUTATION_TARA_DESC","ท่าไม้ตายจะเรียกเงาออกมามากขึ้น"
"TID_MUTATION_GENE_DESC","ตอนนี้ท่าไม้ตายจะพุ่งใส่เป้าหมาย!"
"TID_MUTATION_MRP_DESC","การโจมตีหลักแยกออกเป็นกระเป๋าหลายใบมากขึ้นหลังจากกระดอนครั้งที่สอง!"
"TID_MUTATION_BYRON_DESC","การโจมตีหลักยิงลูกดอกออกมามากขึ้น!"
"TID_MUTATION_FANG_DESC","ลูกเตะพิเศษในท่าไม้ตายของแฟงมีระยะไกลมากขึ้น แฟงมีพลังชีวิตมากขึ้น และชาร์จท่าไม้ตายได้เร็วมากขึ้น!"
"TID_MUTATION_LILY_DESC","ท่าไม้ตายของเธอกระดอนได้หลายครั้ง"
"TID_MUTATION_MOE_DESC","สว่านอยู่ได้นานขึ้นและพุ่งเร็วมากขึ้น!"
"TID_MUTATION_JUJU_DESC","กริส-กริสตัวใหญ่ขึ้นและมีพลังชีวิตมากขึ้น! สยองแท้"
"TID_MUTATION_OLLI_DESC","มีพลังชีวิตเพิ่มขึ้น และสะกดจิตศัตรูได้นานขึ้น!"
"TID_MUTATION_FINX_DESC","ท่าไม้ตายทำงานรอบๆ ตัวฟิงซ์และติดตามไปด้วยเมื่อเขาเคลื่อนที่"
"TID_MUTATION_KENJI_DESC","ความเร็วในการชาร์จเร็วสุดๆ ไปเลย!"
"TID_SHOP_OFFER_TITLE_66","ซูชิโรล"
"TID_COLLAB_KATANA_WASABI_POWER","พลังวาซาบิ"
"TID_COLLAB_KATANA_WASABI_POWER_ACTIVE_FOR","ใช้งานได้ชั่วคราวเป็นเวลา <TIME>"
"TID_COLLAB_KATANA_WASABI_POWERS_ACTIVE_IN","ใช้งานได้ในโหมดเกมที่มีตัวดัดแปลงวาซาบิ"
"TID_ARENA_BLUE_TEAM_HAS_DEFEATED_THE_KAIJU","ทีมสีน้ำเงินปราบไคจูได้แล้ว"
"TID_ARENA_RED_TEAM_HAS_DEFEATED_THE_KAIJU","ทีมสีแดงปราบไคจูได้แล้ว"
"TID_COLLAB_KATANA_LETS_EAT","กินกันเถอะ!"
"TID_COLLAB_KATANA_EVENT_CHAPTER_3_TEXT_1","ทุกครั้งที่เอาชนะอสูรโอนิเคนจิได้ เขาจะกลับมาอย่างแข็งแกร่งยิ่งกว่าเดิม!"
"TID_COLLAB_KATANA_EVENT_CHAPTER_3_TEXT_2","รับซูชิเมื่อเอาชนะความยากระดับยอดฝีมือและบ้าคลั่ง"
"TID_COLLAB_KATANA_EVENT_CHAPTER_1_TEXT_1","บรอว์เลอร์และหุ่นยนต์ซามูไรที่พ่ายแพ้จะดรอปตุ๊กตาดารุมะ\nทีมแรกที่รวบรวมตุ๊กตาได้ 50 ตัวก่อนจะเป็นฝ่ายชนะ!"
"TID_SAMURAI_POINTS_LEFT","อีก <points> แต้มจะชนะแล้ว!"
"TID_SHOP_OFFER_INFO_66","ซูชิโรลแต่ละชิ้นมีโอกาสแยกออกเป็นรางวัลหลายชิ้น (สูงสุด 8 ชิ้น) และอาจมีพลังวาซาบิชั่วคราวด้วย"
"TID_ARENA_BLUE_TEAM_HAS_DESTROYED_A_TOWER","ทีมสีน้ำเงินได้ทำลายหอคอยสองแห่ง!"
"TID_ARENA_RED_TEAM_HAS_DESTROYED_A_TOWER","ทีมสีแดงได้ทำลายหอคอยสองแห่ง!"
"TID_COLLAB_KATANA_SKIN_COLLECTION_COMPLETE_REWARD_GET","รับสเปรย์อีเวนท์พิเศษนี้!"
"TID_RAID_BOSS_LEVEL","ความท้าทาย: <LEVEL>"
"TID_ARENA_XP_BOUNTY","ล่าค่าหัว"
"TID_COLLAB_KATANA_CONTEST_WIN_SUSHI","ชิงซูชิ!"
"TID_COLLAB_KATANA_CONTEST_TITLE","ศึกสุดท้าย"
"TID_COLLAB_KATANA_CONTEST_SUBTITLE","การแข่งขันรายวัน"
"TID_COLLAB_KATANA_CONTEST_CHOOSE_TITLE","เลือกชะตาของคุณ!"
"TID_COLLAB_KATANA_CONTEST_CHOOSE_SUBTITLE","สำหรับการแข่งขันวันนี้"
"TID_TILE_BATTLEPASSPLUS_SEASON38","นักรบวาซาบิ"
"TID_TILE_BATTLEPASSPLUS_SEASON39","เกินต้านทาน"
"TID_BRAWL_PASS_SEASON_37","ศึกชิงอาณาจักรคาตานะ"
"TID_BRAWL_PASS_SEASON_38","พิฆาตไคจู"
"TID_SKIN_ALBUM_GET_IT_BUTTON","ซื้อเลยตอนนี้!"
"TID_ARENA_DEFEND_YOUR_BASE","ฐานตกอยู่ในอันตราย!"
"TID_ULTRA_TRAIT_KAZE_DESCRIPTION","เปลี่ยนบรอว์เลอร์ไปมา\nระหว่างสองร่าง!"
"TID_ULTRA_GEISHA_INFO_TITLE","คุณสมบัติอัลตร้า"
"TID_ULTRA_GEISHA_INFO_TXT1","บรอว์เลอร์ 2 ร่างในคนเดียว!"
"TID_ULTRA_GEISHA_INFO_TXT2","เปิดใช้อุปกรณ์เสริมเพื่อเปลี่ยนร่าง!"
"TID_ULTRA_GEISHA_INFO_TXT3","ร่างเกอิชา"
"TID_ULTRA_GEISHA_INFO_TXT4","ร่างนินจา"
"TID_ULTRA_GEISHA_INFO_TXT5","อุปกรณ์เสริม พลังดวงดาว และไฮเปอร์ชาร์จจะมีคุณสมบัติต่างกันไปในแต่ละร่าง"
"TID_GAME_MODE_60_DESC","รวบรวมแต้มด้วยการเก็บ<cFFDD00>ตุ๊กตาดารุมะ</c>ที่ดรอปจากหุ่นยนต์ซามูไรและบรอว์เลอร์ที่พ่ายแพ้\n\nทีมที่ได้ <cFFDD00><MAX_SCORE> แต้ม</c>ก่อนจะเป็นฝ่ายชนะ!"
"TID_SAMURAI_SMASH_INTRO_TEXT","เก็บตุ๊กตาดารุมะ"
"TID_GAME_MODE_62","ซามูไรพิฆาต"
"TID_GAME_MODE_62_DESC","รวบรวมแต้มด้วยการเก็บ<cFFDD00>ตุ๊กตาดารุมะ</c>ที่ดรอปจากหุ่นยนต์ซามูไรและบรอว์เลอร์ที่พ่ายแพ้\n\nทีมที่ได้ <cFFDD00><MAX_SCORE> แต้ม</c>ก่อนจะเป็นฝ่ายชนะ!"
"TID_MUTATION_JAE_DESC","ทิ้งร่องรอยเอกสารที่ช่วยเพิ่มความเร็วให้เพื่อนร่วมทีม เขายังชาร์จท่าไม้ตายเร็วขึ้นด้วย!"
"TID_COLLAB_KATANA_SAMURAI_SMASH_COVER_INFO","สู้กับหุ่นยนต์ซามูไรและรวบรวมตุ๊กตาดารุมะให้มากพอเพื่อชนะแมตช์!"
"TID_CONTEST_KATANA_INFO_TEXT_1","เลือกโหมดเกมที่จะแข่งขันในแต่ละวัน! การเล่นหนึ่งแมตช์ต้องใช้ตั๋วหนึ่งใบ!"
"TID_CONTEST_KATANA_INFO_TEXT_2","เพิ่มคะแนนรวมด้วยการสร้างความเสียหาย กำจัดคู่ต่อสู้ เยียวยา และการทำตามเป้าหมาย คะแนนของเพื่อนร่วมทีมจะบวกรวมกับของคุณ คะแนนของทีมที่ชนะจะเพิ่มขึ้นตามโบนัสเวลาคงเหลือและตัวคูณชัยชนะ!"
"TID_CONTEST_KATANA_INFO_TEXT_3","รับซูชิโรลเมื่อจบการแข่งขันแต่ละครั้ง ยิ่งได้อันดับสูงมากเท่าไหร่ ก็ยิ่งได้ซูชิโรลมากขึ้นเท่านั้น!"
"TID_CLUB_PIGGY_SUSHI_END_UNCOLLECTED_SUSHI","ยังไม่ได้เก็บซูชิ <NUM> ชิ้น"
"TID_CLUB_PIGGY_SUSHI_END_COLLECT_NOW","เก็บเลยตอนนี้!"
"TID_CLUB_PIGGY_SUSHI_END_CLOSED","บุฟเฟ่ต์ปิดแล้ว"
"TID_CLUB_PIGGY_SUSHI_END_CLUB_WINS","ชนะอีเวนท์คลับ <NUM> ครั้ง"
"TID_CLUB_PIGGY_SUSHI_END_EARNED_SUSHI","คุณได้ซูชิ <NUM> ชิ้น"
"TID_CLUB_PIGGY_SUSHI_TIMER","บุฟเฟ่ต์เปิดแล้ว"
"TID_CLUB_PIGGY_SUSHI_PROGRESS_BAR","ชนะอีเวนท์คลับอีก <WINS> ครั้งเพื่อรับซูชิ!"
"TID_COLLAB_KATANA_SUSHI_METER_INFO_TOOLTIP","หาซูชิได้จากการชนะแมตช์ การเล่นในโหมดอีเวนท์พิเศษ หรือจากร้านค้า!"
