Name,ParentProjectileForSkin,Disabled,Speed,FileName,BlueSCW,RedSCW,BlueExportName,RedExportName,ShadowExportName,BlueGroundGlowExportName,RedGroundGlowExportName,PreExplosionBlueExportName,PreExplosionRedExportName,PreExplosionTimeMs,HitEffectEnv,HitEffectChar,MaxRangeReachedEffect,CancelEffect,Radius,IgnoreCloseWalls,Indirect,ConstantFlyTime,TriggerWithDelayMs,BouncePercent,Gravity,EarlyTicks,HideTime,Scale,RandomStartFrame,SpawnAreaEffectObject,SpawnAreaEffectObject2,AreaEffect2DamagePercent,SpawnCharacter,SpawnItem,SpawnAreaEffectTrail,TrailEffect,ShotByHero,IsBeam,IsBouncing,DistanceAddFromBounce,MaxDistanceBounces,Rendering,PiercesCharacters,PiercesEnvironment,PiercesEnvironmentLikeButter,PushbackStrength,PushbackType,ChainsToEnemies,ChainBullets,ChainSpread,ChainTravelDistance,ChainBullet,ExecuteChainSpecialCase,DamagePercentStart,DamagePercentEnd,DamageChangeStartPromille,DamageChangeEndPromille,IgnoreDamageChangeForUltiCharge,DamagesConstantlyTickDelay,FreezeStrength,FreezeDurationMS,StunLengthMS,PartialStunPromille,ScaleStart,ScaleEnd,AttractsPet,LifeStealPercent,PassesEnvironment,PoisonDamagePercent,SuppressHealing,SuppressHealingTicks,DamageOnlyWithOneProj,HealOwnPercent,CanGrowStronger,HideFaster,GrapplesEnemy,KickBack,UseColorMod,RedAdd,GreenAdd,BlueAdd,RedMul,GreenMul,BlueMul,GroundBasis,MinDistanceForSpread,IsFriendlyHomingMissile,IsBoomerang,CanHitAgainAfterBounce,IsHomingMissile,UltiChargeChangePercent,PoisonType,AppliedEffectVisualType,TravelType,TravelTypeVariable,SteerStrength,SteerIgnoreTicks,HomeDistance,SteerLifeTime,VisualizeEndPoint,UniqueProperty,CustomUniquePropertyValue,CustomObject,CustomObject2
BeeSniperCirclingProjectile,,,560,sc/effects_brawler.sc,,,gadget_bea_circlingBea,gadget_bea_circlingBea_red,shadow_normal_circle,,,,,,bea_def_atk2_hitEnv,gadget_bea_circlingBea_hit,bea_def_atk2_hitEnv,,200,,,,,,0,10,0,100,,,,,,,,gadget_bea_circlingBea_trail,true,,,,,,,,,,,,,,,,,35,100,0,850,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,97,,,,,
RocketGirlGadgetProjectile,,,3500,sc/effects_brawler.sc,sc3d/gadget_brock_rocket.scw,sc3d/gadget_brock_rocket_red.scw,,,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,150,,,,,,0,1,0,80,,BrockAttackAreaGadget,,,,,,gadget_brock_rocket_tail,true,,,,,UseZFrames,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GunslingerBigProjectile,,,3804,sc/effects_brawler.sc,,,gadget_colt_bullet,gadget_colt_bullet_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,colt_def_atk_reached,,100,,,,,,0,2,0,260,,,,,,,,bo_003_ulti_trail,true,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IceDudeUltiProjectile,,,1739,sc/effects_brawler.sc,,,lou_def_ulti_projectile,lou_def_ulti_projectile_red,shadow_normal_circle,,,,,,lou_def_ulti_hit,lou_def_ulti_hit,lou_def_ulti_hit,,0,,true,,,,240,1,0,100,,IceDudeUltiArea,,,,,,lou_def_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IceDudeProjectile,,,4000,sc/effects_brawler.sc,,,lou_def_atk_projectile,lou_def_atk_projectile_red,shadow_normal_circle,,,,,,lou_def_atk_reached,lou_def_atk_hit,lou_def_atk_reached,,50,,,,,,0,2,0,130,2,,,,,,,gale_def_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lou002UltiProjectile,IceDudeUltiProjectile,,1739,sc/effects_brawler.sc,,,lou_002_ulti_projectile,lou_002_ulti_projectile_red,shadow_normal_circle,,,,,,lou_002_ulti_hit,lou_002_ulti_hit,lou_002_ulti_hit,,0,,true,,,,240,1,0,100,,IceDudeKingUltiArea,,,,,,lou_def_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lou002Projectile,IceDudeProjectile,,4000,sc/effects_brawler.sc,,,lou_002_atk_projectile,lou_002_atk_projectile_red,shadow_normal_circle,,,,,,lou_002_atk_reached,lou_002_atk_hit,lou_002_atk_reached,,50,,,,,,0,2,0,130,2,,,,,,,lou_002_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lou003UltiProjectile,IceDudeUltiProjectile,,1739,sc/effects_brawler.sc,,,lou_003_ulti_projectile,lou_003_ulti_projectile_red,shadow_normal_circle,,,,,,lou_003_ulti_hit,lou_003_ulti_hit,lou_003_ulti_hit,,0,,true,,,,240,1,0,100,,IceDudeValentineUltiArea,,,,,,lou_003_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lou003Projectile,IceDudeProjectile,,4000,sc/effects_brawler.sc,,,lou_003_atk_projectile,lou_003_atk_projectile_red,shadow_normal_circle,,,,,,lou_003_atk_reached,lou_003_atk_hit,lou_003_atk_reached,,50,,,,,,0,2,0,130,2,,,,,,,lou_003_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lou004UltiProjectile,IceDudeUltiProjectile,,1739,sc/effects_brawler.sc,,,lou_004_ulti_projectile,lou_004_ulti_projectile_red,shadow_normal_circle,,,,,,lou_004_ulti_hit,lou_004_ulti_hit,lou_004_ulti_hit,,0,,true,,,,240,1,0,100,,IceDudeBurgerUltiArea,,,,,,lou_004_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lou004Projectile,IceDudeProjectile,,4000,sc/effects_brawler.sc,,,lou_004_atk_projectile,lou_004_atk_projectile_red,shadow_normal_circle,,,,,,lou_004_atk_hitEnv,lou_004_atk_hit,lou_004_atkEnd,,50,,,,,,0,2,0,130,2,,,,,,,lou_004_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SnakeOilProjectile,,,4000,sc/effects_brawler.sc,,,byron_def_atk_projectile,byron_def_atk_projectile_red,shadow_normal_circle,,,,,,byron_def_atk_hitEnv,byron_def_atk_hit,byron_def_atk_hitEnv,,150,,,,,,0,1,0,150,,,,,,,,byron_def_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,2,,,
SnakeOilUltiProjectile,,,2000,sc/effects_brawler.sc,,,byron_def_ulti_projectile,byron_def_ulti_projectile_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,,,,330,1,0,100,,SnakeOilUltiExplosion,,,,,,byron_def_ulti_trail,true,,,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Byron002Projectile,SnakeOilProjectile,,4000,sc/effects_brawler.sc,,,byron_002_atk_projectile,byron_002_atk_projectile_red,shadow_normal_circle,,,,,,byron_002_atk_hitEnv,byron_002_atk_hit,byron_002_atk_hitEnv,,150,,,,,,0,1,0,150,2,,,,,,,byron_002_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,2,,,
Byron002UltiProjectile,SnakeOilUltiProjectile,,2000,sc/effects_brawler.sc,,,byron_002_ulti_projectile,byron_002_ulti_projectile_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,,,,330,1,0,100,,SnakeOilWizardUltiExplosion,,,,,,byron_002_ulti_trail,true,,,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EnragerProjectile,,,3500,sc/effects_brawler.sc,,,edgar_def_atk,edgar_def_atk_red,,,,,,,,edgar_def_atkHit,,,300,,,,,,0,0,0,80,,,,,,,,edgar_def_atk_trail,true,,,,,UseZFrames,true,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enrager002Projectile,EnragerProjectile,,3500,sc/effects_brawler.sc,,,edgar_002_atk,edgar_002_atk_red,,,,,,,,edgar_def_atkHit,,,300,,,,,,0,0,0,80,,,,,,,,edgar_002_atk_trail,true,,,,,UseZFrames,true,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enrager003Projectile,EnragerProjectile,,3500,sc/effects_brawler.sc,sc3d/edgar_003_atk_projectile.scw,sc3d/edgar_003_atk_projectile_red.scw,edgar_003_atk_projectile,edgar_003_atk_projectile_red,,,,,,,,edgar_003_atkHit,,,300,,,,,,0,0,0,80,,,,,,,,edgar_003_atk_trail,true,,,,,UseZFrames,true,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enrager004Projectile,EnragerProjectile,,3500,sc/effects_brawler.sc,,,edgar_004_atk,edgar_004_atk_red,,,,,,,,edgar_004_atkHit,,,300,,,,,,0,0,0,80,,,,,,,,edgar_004_atk_trail,true,,,,,UseZFrames,true,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RuffsProjectile,,,3500,sc/effects_brawler.sc,,,ruffs_def_atk_projectile,ruffs_def_atk_projectile_red,shadow_normal_circle,,,,,,ruffs_def_atkEnv,ruffs_def_atkHit,ruffs_def_atkEnv,,70,,,,,,0,3,0,130,,,,,,,,ruffs_def_atk_trail,true,,true,500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RuffsUltiProjectile,,,1700,sc/effects_brawler.sc,,,ruffs_def_ulti_projectile,ruffs_def_ulti_projectile_red,shadow_normal_circle,,,,,,,,,,0,,true,,,,240,1,0,100,,RuffsSupplySpawn,,,,,,ruffs_def_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruffs002Projectile,RuffsProjectile,,3500,sc/effects_brawler.sc,,,ruffs_002_atk_projectile,ruffs_002_atk_projectile_red,shadow_normal_circle,,,,,,ruffs_def_atkEnv,ruffs_def_atkHit,ruffs_def_atkEnv,,70,,,,,,0,3,0,130,2,,,,,,,ruffs_002_atk_trail,true,,true,500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruffs002UltiProjectile,RuffsUltiProjectile,,1700,sc/effects_brawler.sc,,,ruffs_002_ulti_projectile,ruffs_002_ulti_projectile_red,shadow_normal_circle,,,,,,,,,,0,,true,,,,240,1,0,100,,Ruffs002SupplySpawn,,,,,,ruffs_def_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruffs003Projectile,RuffsProjectile,,3500,sc/effects_brawler.sc,,,ruffs_003_atk_projectile,ruffs_003_atk_projectile_red,shadow_normal_circle,,,,,,ruffs_003_atk_hitEnv,ruffs_003_atk_hit,ruffs_003_atk_end,,70,,,,,,0,3,0,130,2,,,,,,,ruffs_003_atk_trail,true,,true,500,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruffs003UltiProjectile,RuffsUltiProjectile,,1700,sc/effects_brawler.sc,,,ruffs_003_ulti_projectile,ruffs_003_ulti_projectile_red,shadow_normal_circle,,,,,,,,,,0,,true,,,,240,1,0,100,,Ruffs003SupplySpawn,,,,,,ruffs_003_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GeneHomingProjectile,,,2500,sc/effects_brawler.sc,,,gadget_gene_homing,gadget_gene_homing_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,50,,,,,,1900,2,0,100,1,,,,,,,gadget_gene_homing_trail,true,,,,,,,,,,,,,,,,,25,100,0,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,4,2,8,40,,,,,
NaniBounceProjectile,,,6000,sc/effects_brawler.sc,,,gadget_nani_shield_missile,gadget_nani_shield_missile_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,,,,1900,2,0,100,1,RoboWarsBaseExplosion,,,,,,gadget_nani_reflect_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
RollerProjectile,,,3300,sc/effects_brawler.sc,,,stu_def_atk_projectile,stu_def_atk_projectile_red,shadow_normal_circle,,,,,,stu_def_atkEnv,stu_def_atkHit,stu_def_atkEnd,,150,,,,,,0,3,0,100,2,,,,,,,stu_def_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roller002Projectile,RollerProjectile,,3300,sc/effects_brawler.sc,,,stu_002_atk_bullet_blue,stu_002_atk_bullet_red,shadow_normal_circle,,,,,,stu_002_atkEnv,stu_002_atkHit,stu_002_atkEnd,,150,,,,,,0,3,0,100,2,,,,,,,stu_002_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ElectroSniperProjectile,,,4000,sc/effects_brawler.sc,,,belle_def_atk_projectile,belle_def_atk_projectile_red,,projectile_light,projectile_light_red,,,,belle_def_atk_hitEnv,belle_def_atk_hit,belle_def_atk_reached,,101,,,,,,0,3,0,100,,,,,,,,belle_def_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,3,3,,
ElectroSniperSecondaryProjectile_001,,,4000,sc/effects_brawler.sc,,,jessie_elecBall_blue,jessie_elecBall_red,,projectile_light,projectile_light_red,,,,belle_def_atk_hitEnv,belle_def_atk_hit,belle_def_atk_reached,,50,,,,,,0,1,0,110,,,,,,,,belle_def_atk2_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,,4,2,8,40,,3,3,,
ElectroSniperUltiProjectile,,,4000,sc/effects_brawler.sc,,,belle_def_ulti_projectile,belle_def_ulti_projectile_red,,projectile_light,projectile_light_red,,,,belle_def_ulti_hitEnv,belle_def_ulti_hit,belle_def_ulti_reached,,150,,,,,,0,2,0,200,,,,,,,,belle_def_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Belle002Projectile,ElectroSniperProjectile,,4000,sc/effects_brawler.sc,,,belle_002_atk_projectile,belle_002_atk_projectile_red,,projectile_light,projectile_light_red,,,,belle_002_atk_hitEnv,belle_002_atk_hit,colt_def_atk_reached,,101,,,,,,0,3,0,100,,,,,,,,belle_002_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,3,,,
ElectroSniperSecondaryProjectile_002,ElectroSniperSecondaryProjectile_001,,4000,sc/effects_brawler.sc,,,belle_002_atk2_projectile,belle_002_atk2_projectile_red,,projectile_light,projectile_light_red,,,,belle_def_atk_hitEnv,belle_def_atk_hit,belle_def_atk_reached,,50,,,,,,0,1,0,110,,,,,,,,belle_002_atk2_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,4,2,8,40,,3,,,
Belle002UltiProjectile,ElectroSniperUltiProjectile,,4000,sc/effects_brawler.sc,,,belle_002_ulti_projectile,belle_002_ulti_projectile_red,,projectile_light,projectile_light_red,,,,belle_def_ulti_hitEnv,belle_def_ulti_hit,belle_def_ulti_reached,,150,,,,,,0,2,0,200,,,,,,,,belle_002_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
Belle003Projectile,ElectroSniperProjectile,,4000,sc/effects_brawler.sc,,,belle_003_atk_bullet,belle_003_atk_bullet_red,,projectile_light,projectile_light_red,,,,belle_002_atk_hitEnv,belle_003_atk_hit,belle_003_atk_reached,,101,,,,,,0,3,0,100,,,,,,,,belle_003_atk_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,3,,,
ElectroSniperSecondaryProjectile_003,ElectroSniperSecondaryProjectile_001,,4000,sc/effects_brawler.sc,,,belle_003_atk2_projectile,belle_003_atk2_projectile_red,,projectile_light,projectile_light_red,,,,belle_003_atk_reached,belle_003_atk_hit,belle_003_atk_reached,,50,,,,,,0,1,0,110,,,,,,,,belle_003_atk2_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,,4,2,8,40,,3,,,
Belle003UltiProjectile,ElectroSniperUltiProjectile,,4000,sc/effects_brawler.sc,,,belle_003_ulti_projectile,belle_003_ulti_projectile_red,,projectile_light,projectile_light_red,,,,belle_003_ulti_hitEnv,belle_003_ulti_hit,belle_003_ulti_reached,,150,,,,,,0,2,0,200,,,,,,,,belle_003_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
StickyBombProjectile,,,4000,sc/effects_brawler.sc,,,sticky_def_atk_projectile,sticky_def_atk_projectile_red,shadow_normal_circle_big,,,,,,sticky_def_atk_hitEnv,,sticky_def_atk_reached,,50,,,,,,0,2,0,100,1,,,,,StickyBomb,,sticky_def_atk_trail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StickyBombUltiProjectile,,,800,sc/effects_brawler.sc,,,sticky_def_ulti_projectile,sticky_def_ulti_projectile_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,true,,,60,1,0,150,,StickyBombClusterExplosion,,,,,,sticky_def_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
StickyBombUltiProjectile2,,,3000,sc/effects_brawler.sc,,,sticky_def_atk_projectile,sticky_def_atk_projectile_red,shadow_normal_circle_big,,,,,,sticky_def_atk_hitEnv,,sticky_def_ulti_reached,,100,,,,,,0,2,0,75,1,,,,,StickyBombUlti,,sticky_def_ulti2_trail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Squeak002Projectile,StickyBombProjectile,,4000,sc/effects_brawler.sc,,,sticky_002_atk_projectile,sticky_002_atk_projectile_red,shadow_normal_circle_big,,,,,,sticky_002_atk_hitEnv,,sticky_002_atk_reached,,50,,,,,,0,2,0,100,1,,,,,Sticky002Bomb,,sticky_002_atk_trail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Squeak002UltiProjectile,StickyBombUltiProjectile,,1600,sc/effects_brawler.sc,,,sticky_002_ulti_projectile,sticky_002_ulti_projectile_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,,,15,230,1,0,150,,Squeak002ClusterExplosion,,,,,,sticky_002_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
Squeak002UltiProjectile2,StickyBombUltiProjectile2,,3000,sc/effects_brawler.sc,,,sticky_002_ulti_projectile2,sticky_002_ulti_projectile2_red,shadow_normal_circle_big,,,,,,,,,,100,,,,,,0,2,0,75,1,,,,,Sticky002BombUlti,,sticky_002_ulti2_trail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Squeak003Projectile,StickyBombProjectile,,4000,sc/effects_brawler.sc,,,squeak_003_atk_projectile,squeak_003_atk_projectile_red,shadow_normal_circle_big,,,,,,squeak_003_atk_hitEnv,,squeak_003_atk_reached,,50,,,,,,0,2,0,100,1,,,,,Sticky003Bomb,,squeak_003_atk_trail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Squeak003UltiProjectile,StickyBombUltiProjectile,,800,sc/effects_brawler.sc,,,squeak_003_ulti_projectile,squeak_003_ulti_projectile_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,,,0,,true,true,,,60,1,0,150,,Squeak003ClusterExplosion,,,,,,squeak_003_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
Squeak003UltiProjectile2,StickyBombUltiProjectile2,,3000,sc/effects_brawler.sc,,,squeak_003_ulti_projectile2,squeak_003_ulti_projectile2_red,shadow_normal_circle_big,,,,,,squeak_003_atk_hitEnv,,squeak_003_ulti_reached,,100,,,,,,0,2,0,75,1,,,,,Sticky003BombUlti,,squeak_003_ulti2_trail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Squeak004Projectile,StickyBombProjectile,,4000,sc/effects_brawler.sc,,,squeak_004_atk_projectile,squeak_004_atk_projectile_red,,projectile_light,projectile_light_red,,,,squeak_004_atk_hitEnv,,squeak_004_atk_reached,,50,,,,,,0,2,0,100,1,,,,,Sticky004Bomb,,squeak_004_atk_trail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Squeak004UltiProjectile,StickyBombUltiProjectile,,800,sc/effects_brawler.sc,,,squeak_004_ulti_projectile,squeak_004_ulti_projectile_red,,projectile_light,projectile_light_red,,,,Gen_hit,Gen_hit,,,0,,true,true,,,60,1,0,150,,Squeak004ClusterExplosion,,,,,,squeak_004_ulti_trail,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
Squeak004UltiProjectile2,StickyBombUltiProjectile2,,3000,sc/effects_brawler.sc,,,squeak_004_ulti_projectile2,squeak_004_ulti_projectile2_red,,projectile_light,projectile_light_red,,,,squeak_004_ulti_hitEnv,,squeak_004_ulti_reached,,100,,,,,,0,2,0,75,1,,,,,Sticky004BombUlti,,squeak_004_atk_trail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CrossBomberProjectile,,,1100,sc/effects_brawler.sc,,,grom_def_atk1_projectile,grom_def_atk1_projectile_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,grom_def_atk_spawn,,0,,true,true,,,150,1,0,50,,CrossBomberClusterExplosion,,,,,,grom_def_atk1_trail,true,,,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
CrossBomberProjectile2,,,3000,sc/effects_brawler.sc,,,grom_def_atk2_projectile,grom_def_atk2_projectile_red,shadow_normal_circle,,,,,,grom_def_atkEnv,grom_def_atk_hit,grom_def_atk2_reached,,125,,,,,,0,0,0,50,,,,,,,,grom_def_atk2_trail,true,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CrossBomberUltiProjectile,CrossBomberUltiProjectile,,800,sc/effects_brawler.sc,,,grom_def_ulti1_projectile,grom_def_ulti1_projectile_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,grom_def_ulti_spawn,,0,,true,true,,,75,1,0,100,,CrossBomberUltiClusterExplosion,,,,,,grom_def_ulti1_trail,true,,,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
CrossBomberUltiProjectile2,,,3000,sc/effects_brawler.sc,,,grom_def_ulti2_projectile,grom_def_ulti2_projectile_red,shadow_normal_circle,,,,,,Gen_hit,grom_def_ulti_hit,grom_def_ulti2_reached,,375,,,,,,0,0,0,150,,,,,,,,grom_def_ulti2_trail,true,,,,,,true,true,,70,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grom002Projectile,CrossBomberProjectile,,1100,sc/effects_brawler.sc,,,grom_002_atk1_projectile,grom_002_atk1_projectile_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,grom_002_atk_spawn,,0,,true,true,,,150,1,0,50,,Grom002ClusterExplosion,,,,,,grom_002_atk1_trail,true,,,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
Grom002Projectile2,CrossBomberProjectile2,,3000,sc/effects_brawler.sc,,,grom_002_atk2_projectile,grom_002_atk2_projectile_red,shadow_normal_circle,,,,,,grom_002_atkEnv,grom_002_atk_hit,grom_002_atk2_reached,,125,,,,,,0,0,0,50,,,,,,,,grom_002_atk2_trail,true,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grom002UltiProjectile,CrossBomberUltiProjectile,,800,sc/effects_brawler.sc,,,grom_002_ulti1_projectile,grom_002_ulti1_projectile_red,shadow_normal_circle,,,,,,Gen_hit,Gen_hit,grom_002_ulti_spawn,,0,,true,true,,,75,1,0,125,,Grom002UltiClusterExplosion,,,,,,grom_002_ulti1_trail,true,,,,,DoNotRotateClip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
Grom002UltiProjectile2,CrossBomberUltiProjectile2,,3000,sc/effects_brawler.sc,,,grom_002_ulti2_projectile,grom_002_ulti2_projectile_red,shadow_normal_circle,,,,,,Gen_hit,grom_def_ulti_hit,grom_002_ulti2_reached,,375,,,,,,0,0,0,150,,,,,,,,grom_002_ulti2_trail,true,,,,,DoNotRotateClip,true,true,,70,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
