"rmsep","Loop","FollowParent","FollowParentAngle","FollowBone","OwnScreenShake","OthersScreenShake","OwnHapticLevel","OthersHapticLevel","Time","Sound","Type","FileName","ExportName","ParticleEmitterName","Effect","Layer","GroundBasis","FlashColor","Scale","FlashDuration","TextInstanceName","TextParentInstanceName","EnemyVersion","ChinaReplacement","FlashWidth","EffectZ"
,,,,,,,,,,,"SWF","sc/effects_brawler.sc","squeak_004_ulti_hit_remain_red",,,"Above",,,100,,,,,,,
"squeak_004_ulti_hitEnv",,,,,,,,,,,"ParticleEmitter",,,"sprout_003_atk_hit_gas",,"Object",,,100,,,,"squeak_004_ulti_hitEnv_red",,,
,,,,,,,,,,,"ParticleEmitter",,,"squeak_004_atk_frags",,"Above",,,100,,,,,,,
,,,,,,,,,,,"SWF","sc/effects_brawler.sc","squeak_004_ulti_reached_ground",,,"Above",,,,,,,,,,
"squeak_004_ulti_hitEnv_red",,,,,,,,,,,"ParticleEmitter",,,"sprout_003_atk_hit_gas_red",,"Object",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"squeak_004_atk_frags_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"SWF","sc/effects_brawler.sc","squeak_004_ulti_reached_ground_red",,,"Above",,,,,,,,,,
"squeak_004_ulti_reached",,,,,,,,,,,"SWF","sc/effects_brawler.sc","squeak_004_ulti_reached_ground",,,"Above",,,,,,,"squeak_004_ulti_reached_red",,,
"squeak_004_ulti_reached_red",,,,,,,,,,,"SWF","sc/effects_brawler.sc","squeak_004_ulti_reached_ground_red",,,"Above",,,,,,,,,,
"squeak_004_ulti_trail",,,,,,,,,,,"ParticleEmitter",,,"pam_003_ulti_trail_gas",,"GroundTop",,,100,,,,"squeak_004_ulti_trail_red",,,
,,,,,,,,,,,"ParticleEmitter",,,"squeak_004_ulti_trail_frags",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"squeak_004_ulti_trail_ghost",,"Above",,,100,,,,,,,
"squeak_004_ulti_trail_red",,,,,,,,,,,"ParticleEmitter",,,"pam_003_ulti_trail_gas_red",,"GroundTop",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"squeak_004_ulti_trail_frags_red",,"Object",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"squeak_004_ulti_trail_ghost_red",,"Above",,,100,,,,,,,
"squeak_004_ulti_explode",,,,,150,150,,,,"Sound_Gen_small_explosion","ParticleEmitter",,,"ground_fragments_lot_100",,"GroundHigh",,,70,,,,"squeak_004_ulti_explode_red",,,
,,,,,,,,,,,"ParticleEmitter",,,"squeak_004_ulti_gas_base",,"Object","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"squeak_004_ulti_gas_add",,"Above","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"squeak_004_ulti_area",,"GroundTop","true",,50,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"squeak_004_ulti_twinkles",,"Above","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"squeak_004_ulti_ghost",,"Object",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"squeak_004_ulti_frag",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"squeak_004_atkHit_flash",,"Above",,,100,,,,,,,
"squeak_004_ulti_explode_red",,,,,,,,,,"Byron_Ulti_Hit","ParticleEmitter",,,"ground_fragments_lot_100",,"GroundHigh",,,70,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"squeak_004_ulti_gas_base_red",,"Object","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"squeak_004_ulti_gas_add_red",,"Above","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"squeak_004_ulti_area_red",,"GroundTop","true",,50,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"squeak_004_ulti_twinkles_red",,"Above","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"squeak_004_ulti_ghost_red",,"Object",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"squeak_004_ulti_frag_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"squeak_004_atkHit_flash_red",,"Above",,,100,,,,,,,
"stu_def_atk",,,,,,,,,,"Stu_Atk","ParticleEmitter",,,"stu_def_atk_firework",,"Above",,,100,,,,"stu_def_atk_red",,,600
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_atk_frags",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_atk_twinkle",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_atk",,"Above",,,60,,,,,,,
"stu_def_atk_red",,,,,,,,,,"Stu_Atk","ParticleEmitter",,,"stu_def_atk_firework_red",,"Above",,,100,,,,,,,600
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_atk_frags_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_atk_twinkle_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_atk_red",,"Above",,,60,,,,,,,
"stu_def_atk_trail",,,,,,,,,,,"ParticleEmitter",,,"stu_def_atk_trail_twinkle",,"Above",,,100,,,,"stu_def_atk_trail_red",,,
"stu_def_atk_trail_red",,,,,,,,,,,"ParticleEmitter",,,"stu_def_atk_trail_twinkle_red",,"Above",,,100,,,,,,,
"stu_def_atkHit",,,,,,,,,,,"ParticleEmitter",,,"stu_def_atkHit_firework",,"Object",,,100,,,,"stu_def_atkHit_red",,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_atkHit_twinkle",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_atkHit_stars",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_atkHit_flash",,"Above",,,100,,,,,,,
"stu_def_atkHit_red",,,,,,,,,,,"ParticleEmitter",,,"stu_def_atkHit_firework_red",,"Object",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_atkHit_twinkle_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_atkHit_stars_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_atkHit_flash",,"Above",,,100,,,,,,,
"stu_def_atkEnd",,,,,,,,,,,"ParticleEmitter",,,"stu_def_atkEnd_twinkle",,"Above",,,100,,,,"stu_def_atkEnd_red",,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_atkEnd_firework",,"Above",,,100,,,,,,,
"stu_def_atkEnd_red",,,,,,,,,,,"ParticleEmitter",,,"stu_def_atkEnd_twinkle_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_atkEnd_firework_red",,"Above",,,100,,,,,,,
"stu_def_atkEnv",,,,,,,,,,,"ParticleEmitter",,,"stu_def_atkEnd_twinkle",,"Above",,,100,,,,"stu_def_atkEnv_red",,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_atkEnd_firework",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_atkEnd_flash",,"Above",,,95,,,,,,,
"stu_def_atkEnv_red",,,,,,,,,,,"ParticleEmitter",,,"stu_def_atkEnd_twinkle_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_atkEnd_firework_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_atkEnd_flash_red",,"Above",,,95,,,,,,,
"stu_def_ulti_cover",,"true","true",,,,,,,,"SWF","sc/effects_brawler.sc","colette_def_ulti_glow",,,"Above",,,90,,,,"stu_def_ulti_cover_red",,,300
"stu_def_ulti_cover_red",,"true","true",,,,,,,,"SWF","sc/effects_brawler.sc","colette_def_ulti_glow_red",,,"Above",,,90,,,,,,,300
"stu_def_ulti_trail",,,,,,,,,,"Stu_Ulti","ParticleEmitter",,,"stu_def_ulti_trail_residual",,"Above",,,100,,,,"stu_def_ulti_trail_red",,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_ulti_trail_smoke",,"GroundHigh",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_ulti_trail_amber",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_ulti_trail_soot",,"GroundLow","true",,100,,,,,,,
"stu_def_ulti_trail_red",,,,,,,,,,"Stu_Ulti","ParticleEmitter",,,"stu_def_ulti_trail_residual_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_ulti_trail_smoke_red",,"GroundHigh",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_ulti_trail_amber_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_ulti_trail_soot",,"GroundLow","true",,100,,,,,,,
"stu_def_moving",,"true","true",,,,,,,,"ParticleEmitter",,,"stu_def_moving_skid",,"GroundLow",,,100,,,,,,,
"stu_def_lobby",,,,,,,,,,,"Effect",,,,"stu_def_lobby_L","Above",,,100,,,,,,,
,,,,,,,,,,,"Effect",,,,"stu_def_lobby_R","Above",,,100,,,,,,,
,,,,,,,,,,,"Effect",,,,"stu_def_lobby_hat","Above",,,100,,,,,,,
,,,,,,,,,,,"Effect",,,,"stu_def_lobby_residual_L","Above",,,100,,,,,,,
,,,,,,,,,,,"Effect",,,,"stu_def_lobby_residual_R","Above",,,100,,,,,,,
"stu_def_lobby_L",,"true",,"L_index_02_s",,,,,,,"ParticleEmitter",,,"stu_def_lobby_L_shoot1",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_lobby_L_shoot2",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_lobby_L_firework1",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_lobby_L_firework2",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_lobby_L_twinkle1",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_lobby_L_twinkle2",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_lobby_L_frags1",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_lobby_L_frags2",,"Above",,,100,,,,,,,
"stu_def_lobby_R",,"true",,"R_index_02_s",,,,,,,"ParticleEmitter",,,"stu_def_lobby_R_shoot1",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_lobby_R_shoot2",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_lobby_R_firework1",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_lobby_R_firework2",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_lobby_R_twinkle1",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_lobby_R_twinkle2",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_lobby_R_frags1",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_lobby_R_frags2",,"Above",,,100,,,,,,,
"stu_def_lobby_residual_L",,"true",,"L_index_02_s",,,,,,,"ParticleEmitter",,,"stu_def_lobby_residual_L_spark",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_lobby_residual_L_spark_gold",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_lobby_residual_L_glow",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_lobby_residual_L_twinkle",,"Above",,,100,,,,,,,
"stu_def_lobby_residual_R",,"true",,"R_index_02_s",,,,,,,"ParticleEmitter",,,"stu_def_lobby_residual_R_spark",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_lobby_residual_R_spark_gold",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_lobby_residual_R_glow",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_lobby_residual_R_twinkle",,"Above",,,100,,,,,,,
"stu_def_lobby_hat",,"true",,"hat_02_s",,,,,,,"ParticleEmitter",,,,,"Above",,,100,,,,,,,
"stu_002_moving",,"true","true",,,,,,,,"ParticleEmitter",,,"stu_002_moving_skid",,"GroundLow",,,100,,,,,,,
"stu_002_ulti_moving",,"true","true",,,,,,,,"ParticleEmitter",,,"stu_002_moving_ulti_skid",,"GroundHigh",,,100,,,,"stu_002_ulti_moving_red",,,
"stu_002_ulti_moving_red",,"true","true",,,,,,,,"ParticleEmitter",,,"stu_002_moving_ulti_skid_red",,"GroundHigh",,,100,,,,,,,
"stu_002_atk",,,,,,,,,,"Stu_Atk","ParticleEmitter",,,"stu_002_atk_fire",,"Above",,,100,,,,"stu_002_atk_red",,,600
"stu_002_atk_red",,,,,,,,,,"Stu_Atk","ParticleEmitter",,,"stu_002_atk_fire_red",,"Above",,,100,,,,,,,600
"stu_002_atk_trail",,,,,,,,,,,"ParticleEmitter",,,"stu_002_atk_trail_smoke_2",,"GroundHigh",,,100,,,,"stu_002_atk_trail_red",,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_002_atk_trail_spark",,"GroundHigh",,,100,,,,,,,
"stu_002_atk_trail_red",,,,,,,,,,,"ParticleEmitter",,,"stu_002_atk_trail_smoke_2_red",,"GroundLow",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_002_atk_trail_spark_red",,"GroundLow",,,100,,,,,,,
"stu_002_atkHit",,,,,,,,,,,"ParticleEmitter",,,"stu_002_atk_hit_particle",,"Object",,,100,,,,"stu_002_atkHit_red",,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_002_atk_hit",,"Above",,,100,,,,,,,
"stu_002_atkHit_red",,,,,,,,,,,"ParticleEmitter",,,"stu_002_atk_hit_particle_red",,"Object",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_002_atk_hit_red",,"Above",,,100,,,,,,,
"stu_002_atkEnd",,,,,,,,,,,"ParticleEmitter",,,"stu_002_hit_cloud",,"Above",,,100,,,,"stu_002_atkEnd_red",,,
"stu_002_atkEnd_red",,,,,,,,,,,"ParticleEmitter",,,"stu_002_hit_cloud_red",,"Above",,,100,,,,,,,
"stu_002_atkEnv",,,,,,,,,,,"ParticleEmitter",,,"stu_002_hit_gas",,"Above",,,100,,,,"stu_002_atkEnv_red",,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_002_hit_cloud",,"Above",,,100,,,,,,,
"stu_002_atkEnv_red",,,,,,,,,,,"ParticleEmitter",,,"stu_002_hit_gas_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_002_hit_cloud_red",,"Above",,,100,,,,,,,
"stu_002_ulti_trail",,"true","true",,,,,,,"Stu_Ulti","ParticleEmitter",,,"stu_002_ulti_trail_residual",,"Above",,,100,,,,"stu_002_ulti_trail_red",,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_002_ulti_trail_smoke",,"GroundHigh",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_def_ulti_trail_amber",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_002_ulti_trail_soot",,"GroundLow","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"emz_def_atk_hitCloud",,"GroundLow","true",,100,,,,,,,
"stu_002_ulti_trail_red",,"true","true",,,,,,,"Stu_Ulti","ParticleEmitter",,,"stu_002_ulti_trail_residual_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_002_ulti_trail_smoke_red",,"GroundHigh",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_002_ulti_trail_amber_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_002_ulti_trail_soot",,"GroundLow","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"emz_def_atk_hitCloud_red",,"GroundLow","true",,100,,,,,,,
"stu_002_lobby",,,,,,,,,,,"Effect",,,,"stu_002_lobby_scratch_f","Above",,,100,,,,,,,
,,,,,,,,,,,"Effect",,,,"stu_002_lobby_scratch_b","GroundHigh",,,300,,,,,,,
,,,,,,,,,,,"Effect",,,,"stu_002_lobby_head_fire","Above",,,50,,,,,,,
,,,,,,,,,,,"Effect",,,,"stu_002_lobby_jump","Above",,,100,,,,,,,
,,,,,,,,,,,"Effect",,,,"stu_002_lobby_jump2","Above",,,100,,,,,,,
"stu_002_lobby_jump",,,,,,,,,,,"ParticleEmitter",,,"stu_002_lobby_jump",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_002_lobby_jump_sparkle",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_002_lobby_jump_fire",,"Above",,,100,,,,,,,
"stu_002_lobby_jump2",,,,,,,,,,,"ParticleEmitter",,,"stu_002_lobby_jump2",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_002_lobby_jump_sparkle2",,"Above",,,,,,,,,,
"stu_002_lobby_scratch_f",,,,,,,,,,,"ParticleEmitter",,,"stu_002_lobby_scratch_front",,"Above",,,100,,,,,,,
"stu_002_lobby_scratch_b",,,,,,,,,,,"ParticleEmitter",,,"stu_002_lobby_scratch_back",,"GroundHigh",,,100,,,,,,,
"stu_002_lobby_head_fire",,,,,,,,,,,"ParticleEmitter",,,"stu_002_lobby_head_fire",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_002_lobby_head_fire_sparkle",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_002_lobby_head_fire_smoke",,"GroundHigh",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_002_lobby_head_fire_smoke2",,"Above",,,,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_002_lobby_head_fire_spark2",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_002_lobby_head_fire_spark",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_002_lobby_head_light",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"stu_002_lobby_head_fire_flash",,"Above",,,100,,,,,,,
"surge_def_atk",,,,,200,,,,,"Surge_Atk","SWF","sc/effects_brawler.sc","gunSmoke_M",,,"Above",,,100,,,,,,,500
,,,,,,,,,,,"ParticleEmitter",,,"penny_def_atk_twinkles",,"Above",,,100,,,,,,,
"surge_def_atk1_trail",,"true","true",,,,,,,,"ParticleEmitter",,,"surge_def_atk1_trail_below",,"GroundHigh",,,105,,,,"surge_def_atk1_trail_red",,,
,,,,,,,,,,,"ParticleEmitter",,,"surge_def_atk1_trail_drop",,"GroundHigh",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"surge_def_atk1_trail_above",,"Above",,,105,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"surge_def_atk1_trail_twinkles",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"surge_def_atk1_trail_bubble",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"jessie_002_waterStain_trail",,"GroundHigh","true",,100,,,,,,,
"surge_def_atk1_trail_red",,"true","true",,,,,,,,"ParticleEmitter",,,"surge_def_atk1_trail_below_red",,"GroundHigh",,,105,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"surge_def_atk1_trail_drop_red",,"GroundHigh",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"surge_def_atk1_trail_above_red",,"Above",,,105,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"surge_def_atk1_trail_twinkles_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"surge_def_atk1_trail_bubble_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"jessie_002_waterStain_trail",,"GroundHigh","true",,100,,,,,,,
"surge_def_atk2_trail",,"true","true",,,,,,,,"ParticleEmitter",,,"surge_def_atk1_trail_drop",,"GroundHigh",,,65,,,,"surge_def_atk2_trail_red",,,
,,,,,,,,,,,"ParticleEmitter",,,"surge_def_atk1_trail_twinkles",,"Above",,,75,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"jessie_002_waterStain_trail",,"GroundHigh","true",,,,,,,,,
"surge_def_atk2_trail_red",,"true","true",,,,,,,,"ParticleEmitter",,,"surge_def_atk1_trail_drop_red",,"GroundHigh",,,65,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"surge_def_atk1_trail_twinkles_red",,"Above",,,75,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"jessie_002_waterStain_trail",,"GroundHigh","true",,,,,,,,,
"surge_def_atk1_end",,,,,,,,,,,"SWF","sc/effects_brawler.sc","surge_def_atk1_end",,,"Above",,,80,,,,"surge_def_atk1_end_red",,,
,,,,,,,,,,,"ParticleEmitter",,,"surge_def_atk1_end_droplet",,"Above",,,80,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"jessie_002_waterStain",,"GroundHigh","true",,80,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"jessie_002_waterStain_circles",,"GroundHigh","true",,80,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"surge_def_atk1_end_bubble",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"surge_def_atk1_end_twinkles",,"Above",,,100,,,,,,,
"surge_def_atk1_end_red",,,,,,,,,,,"SWF","sc/effects_brawler.sc","surge_def_atk1_end_red",,,"Above",,,80,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"surge_def_atk1_end_droplet_red",,"Above",,,80,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"jessie_002_waterStain",,"GroundHigh","true",,80,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"jessie_002_waterStain_circles",,"GroundHigh","true",,80,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"surge_def_atk1_end_bubble_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"surge_def_atk1_end_twinkles_red",,"Above",,,100,,,,,,,
"surge_def_atk2_end",,,,,,,,,,,"SWF","sc/effects_brawler.sc","surge_def_atk1_end",,,"Above",,,60,,,,"surge_def_atk2_end_red",,,
,,,,,,,,,,,"ParticleEmitter",,,"surge_def_atk1_end_droplet",,"Above",,,60,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"jessie_002_waterStain",,"GroundHigh","true",,70,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"jessie_002_waterStain_circles",,"GroundHigh","true",,70,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"surge_def_atk1_end_bubble",,"Above",,,80,,,,,,,
"surge_def_atk2_end_red",,,,,,,,,,,"SWF","sc/effects_brawler.sc","surge_def_atk1_end_red",,,"Above",,,60,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"surge_def_atk1_end_droplet_red",,"Above",,,60,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"jessie_002_waterStain",,"GroundHigh","true",,70,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"jessie_002_waterStain_circles",,"GroundHigh","true",,70,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"surge_def_atk1_end_bubble_red",,"Above",,,80,,,,,,,
"surge_def_atk1_hit",,,,,,,,,,,"SWF","sc/effects_brawler.sc","surge_def_atk1_hit",,,"Above",,,125,,,,"surge_def_atk1_hit_red",,,
,,,,,,,,,,,"SWF","sc/effects_brawler.sc","surge_def_atk1_hit_ground",,,"GroundHigh","true",,85,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"surge_def_atk1_hit_shock",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"surge_def_atk1_end_droplet",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"jessie_002_waterStain_circles",,"GroundLow","true",,100,,,,,,,
"surge_def_atk1_hit_red",,,,,,,,,,,"SWF","sc/effects_brawler.sc","surge_def_atk1_hit_red",,,"Above",,,125,,,,,,,
,,,,,,,,,,,"SWF","sc/effects_brawler.sc","surge_def_atk1_hit_ground_red",,,"GroundHigh","true",,85,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"surge_def_atk1_hit_shock_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"surge_def_atk1_end_droplet_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"jessie_002_waterStain_circles",,"GroundLow","true",,100,,,,,,,
"surge_def_ulti_use",,,,,,,,,,"Surge_Ulti","ParticleEmitter",,,"piper_002_ulti_use",,"GroundHigh",,,120,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"piper_002_ulti_use_smoke",,"GroundLow",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"ground_fragments_some",,"GroundLow",,,100,,,,,,,
"surge_def_ulti_ground",,,,,450,150,,,,"Surge_Ulti_Land","ParticleEmitter",,,"cloudExplode_ground_turquoise",,"GroundLow",,,100,,,,"surge_def_ulti_ground_red",,,
,,,,,,,,,,,"ParticleEmitter",,,"cloudExplode_turquoise",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"surge_def_ulti_crack",,"GroundLow","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"surge_def_ulti_bubble",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"ground_fragments_lot_230",,"GroundHigh",,,100,,,,,,,
,,,,,,,,,,,"SWF","sc/effects_brawler.sc","surge_def_ulti_flash",,,"Above",,,100,,,,,,,
"surge_def_ulti_ground_red",,,,,,,,,,"Surge_Ulti_Land","ParticleEmitter",,,"cloudExplode_ground_red",,"GroundLow",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"cloudExplode_redpurple",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"surge_def_ulti_crack_red",,"GroundLow","true",,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"surge_def_ulti_bubble_red",,"Above",,,100,,,,,,,
,,,,,,,,,,,"ParticleEmitter",,,"ground_fragments_lot_230",,"GroundHigh",,,100,,,,,,,
,,,,,,,,,,,"SWF","sc/effects_brawler.sc","surge_def_ulti_flash_red",,,"Above",,,100,,,,,,,
"surge_002_atk",,,,,200,,,,,"Surge_Atk","SWF","sc/effects_brawler.sc","gunSmoke_M",,,"Above",,,100,,,,"surge_002_atk_red",,,500
,,,,,,,,,,,"ParticleEmitter",,,"surge_002_atk_bottleCap",,"GroundTop",,,100,,,,,,,
"surge_002_atk_red",,,,,200,,,,,"Surge_Atk","SWF","sc/effects_brawler.sc","gunSmoke_M",,,"Above",,,100,,,,,,,500
,,,,,,,,,,,"ParticleEmitter",,,"surge_002_atk_bottleCap_red",,"GroundTop",,,100,,,,,,,
"surge_002_atk1_trail",,"true","true",,,,,,,,"ParticleEmitter",,,"surge_def_atk1_trail_drop",,"GroundHigh",,,100,,,,"surge_002_atk1_trail_red",,,
