"TID","HE"
"TID_UNDERWORLD_BO_SKIN_SHOP","בו\nבליעל"
"TID_BRAWLOWEEN_ROSA_SKIN","רוזה ליל כל הבראולרים"
"TID_BRAWLOWEEN_ROSA_SKIN_SHOP","רוזה\nליל כל הבראולרים"
"TID_ENVIRONMENT_MINE","מוקש"
"TID_ENVIRONMENT_DEFAULT","מדבר"
"TID_ENVIRONMENT_OLDTOWN","עיר עתיקה"
"TID_ENVIRONMENT_WAREHOUSE","מחסן"
"TID_ENVIRONMENT_OASIS","נווה מדבר"
"TID_ENVIRONMENT_MORTUARY","חדר המתים של מורטיס"
"TID_ENVIRONMENT_GRASSFIELD","שדה ירוק"
"TID_ENVIRONMENT_BEACHBALL","כדור ים"
"TID_ENVIRONMENT_ARCADE","ארקייד"
"TID_ENVIRONMENT_BBARENA","זירת כדור-בראולר"
"TID_ENVIRONMENT_BAZAAR","הבזאר של טארה"
"TID_ENVIRONMENT_MINICITY","עיר זעירה"
"TID_ENVIRONMENT_GIFTSHOP","חנות מתנות"
"TID_ENVIRONMENT_SCRAPYARD","מגרש גרוטאות"
"TID_PERCENT_DAMAGE_STAT_DESC","%<PERCENT> (מינימום <MIN_DAMAGE>)"
"TID_VOTE_MAP_TO_CONTINUE","יש להצביע כדי להמשיך"
"TID_VOTE_MAP_TO_CONTINUE_2","צריך להצביע\nכדי להמשיך"
"TID_VOTE_PLAYED_MAP_TITLE","המפה המועמדת הושלמה!"
"TID_VOTE_PLAYED_MAP_TITLE_2","מפת הניסיון הושלמה!"
"TID_VOTE_PLAYED_MAP_DESC","האם אהבת את המפה?"
"TID_VOTE_PLAYED_MAP_DESC_2","האם המפה הייתה מוצלחת?"
"TID_BATTLE_END_MAP_TEST_COMPLETE","בדיקת המפה\nהושלמה"
"TID_BATTLE_END_MAP_TEST_CREATOR_DESC","ע\qי <NAME>"
"TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY","מועמדות היום"
"TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_2","יש לבחון את המפה ולהצביע!"
"TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_3","נסיעות מבחן"
"TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_DESC","שחקו במפה כדי להצביע עבורה בתחרות המפות!"
"TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_DESC_2","בחנו את המפות והצביעו עבורן!"
"TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_DESC_3","שחקו והצביעו בעד מפות שנוצרו על ידי שחקנים!"
"TID_PLAYER_MAP_SLOT_COMPETITION_WINNER","הזוכה היום"
"TID_PLAYER_MAP_SLOT_COMPETITION_WINNER_MODE","המפה המנצחת עבור <MODE>"
"TID_PLAYER_MAP_SLOT_COMPETITION_WINNER_DESC","מפה זו זכתה בתחרות הקודמת!"
"TID_PLAYER_MAP_SLOT_COMPETITION_WINNER_DESC_2","שחקו במפות שזכו ברוב הקולות!"
"TID_PLAYER_MAP_SLOT_COMPETITION_WINNER_MODE_DESC","המנצחת <MODE> בתחרות המפות"
"TID_PLAYER_MAP_SLOT_COMING_SOON","בקרוב"
"TID_PLAYER_MAP_FRIENDLY_REQUIRES_GREENLIGHT","המפה חייבת לקבל אישור לפני שתאושר למשחק עם חברים"
"TID_PLAYER_MAP_FRIENDLY_INVITE_REQUIRES_GREENLIGHT","מפה נבחרת חייבת לקבל אישור לפני שמזמינים חברים לשחק בה."
"TID_PLAYER_MAP_TAG_BETA","ביטא"
"TID_DRAFT_MAP_WATERMARK","מפה שלא פורסמה של השחקן <TAG>"
"TID_SKIN_INFO_CAMPAIGN_15_NOT_AVAILABLE","סקין של הגמר העולמי 2020"
"TID_CONTEXT_MENU_PUBLISH","פרסום"
"TID_CONTEXT_MENU_INFO","מידע"
"TID_CONTEXT_MENU_REPORT_MAP","דיווח על מפה"
"TID_CONTEXT_MENU_STATUS_INFO","מידע על סטטוס"
"TID_CONTEXT_MENU_FRIENDLY_GAME","קרב ידידותי"
"TID_SUBMIT_MAP_TITLE","לשלוח את המפה?"
"TID_SUBMIT_MAP_DESC","המפות שהוגשו צריכות לקבל אישור משחקנים אחרים בקרבות ידידותיים. אם המפה מקבלת מספיק אישורים, אפשר לפרסם אותה. האם ברצונך להגיש את המפה '<NAME>' הנוכחית?"
"TID_SUBMIT_MAP_DESC_AUTOREVIEW","מפות שהוגשו חייבות להמתין לקבלת אישור לפרסום לאחר שמוודאים שאין בהן תוכן בלתי הולם. אם המפה מקבלת אישור, אפשר לפרסם אותה. רוצה להגיש את המפה הנוכחית <NAME>?"
"TID_EDIT_SUBMITTED_MAP_TITLE","לערוך את המפה שהוגשה?"
"TID_EDIT_SUBMITTED_MAP_DESC","המפה '<NAME>' כבר הוגשה. שמירת מפה שעברה עריכה תחזיר אותה למצב טיוטה ותאפס את האישורים. האם ברצונך לערוך?"
"TID_SUBMIT_MAP_ERROR_GENERIC","לא ניתן לשלוח את המפה כרגע"
"TID_SUBMIT_MAP_ERROR_NUM_LIMIT","כבר שלחת את מספר המפות המקסימלי"
"TID_SUBMIT_MAP_ERROR_GREENLIT_NUM_LIMIT","מפות שקיבלו אישור צריכות להתפרסם ראשונות!"
"TID_FEATURE_NOT_AVAILABLE_TO_UNDERAGE","לא זמין לשחקנים קטינים"
"TID_SUBMIT_MAP_ERROR_NOT_ENOUGH_TROPHY","צריך <TROPHIES> גביעים כדי לשלוח מפה"
"TID_PUBLISH_MAP_TITLE","לפרסם את המפה?"
"TID_PUBLISH_MAP_DESC","האם ברצונך לפרסם את המפה '<NAME>'?"
"TID_PUBLISH_MAP_ERROR_GENERIC","לא ניתן לפרסם את המפה כרגע"
"TID_PUBLISH_MAP_ERROR_NOT_GREENLIGHTED","אפשר לפרסם רק מפות שקיבלו אור ירוק"
"TID_PUBLISH_MAP_ERROR_NUM_LIMIT","הגעת למספר המפות המקסימלי"
"TID_MAP_EDITOR_UNAVAILABLE","יוצר/ת המפות לא זמין/ה כרגע"
"TID_MAP_EDITOR_BLOCKED_WITH_GUEST_LOGIN","יוצר המפות לא זמין לחשבונות אורחים."
"TID_MAP_EDITOR_MENU_BLOCKED_IN_HOMESCREEN_TEAM","יוצר המפות לא זמין בזמן שיוצרים קבוצה"
"TID_MAP_EDITOR_MENU_BLOCKED_IN_FRIENDLY_TEAM_OWNER","משתמשים בבחירת אירוע כדי לגשת למפות בקבוצה ידידותית!"
"TID_MAP_EDITOR_MENU_BLOCKED_IN_FRIENDLY_TEAM","יוצר המפות לא זמין בזמן משחק בקבוצה ידידותית!"
"TID_MAP_FEATURE_UNAVAILABLE","תכונה זו לא זמינה כרגע"
"TID_MAP_SUBMITTED_INFO_TITLE","המפה נשלחה"
"TID_MAP_SUBMITTED_INFO","המפה '<NAME>' שלך נשלחה!"
"TID_MAP_GREENLIGHTED_INFO_TITLE","המפה מאושרת"
"TID_MAP_GREENLIGHTED_INFO","המפה '<NAME>' שלך אושרה לפרסום!"
"TID_MAP_PUBLISHED_INFO_TITLE","המפה פורסמה"
"TID_MAP_PUBLISHED_INFO","המפה '<NAME>' שלך פורסמה!"
"TID_MAP_WINNER_INFO_TITLE","המפה זכתה!"
"TID_MAP_WINNER_INFO","המפה '<NAME>' שלך זכתה בהצבעת המפות!"
"TID_MAP_BANNED_INFO_TITLE","המפה נפסלה"
"TID_MAP_BANNED_INFO","המפה '<NAME>' שלך נאסרה לשימוש"
"TID_SIGNOFF_MAP_TITLE","האם לאשר את פרסום המפה?"
"TID_SIGNOFF_MAP_DESC","האם יש אישור מצדך שהמפה '<NAME>' ששיחקת בה תפורסם לכולם?"
"TID_SIGNOFF_MAP_BUTTON_YES","כן"
"TID_SIGNOFF_MAP_BUTTON_NO","לא"
"TID_SIGNOFF_MAP_BUTTON_REPORT","דיווח על תוכן"
"TID_MAP_GREENLIGHT_APPROVE_RATE","דירוג אישור: <TOTAL>/<NUM>"
"TID_MAP_GREENLIGHT_APPROVE_PERCENT","דירוג אישור: %<PERCENT>"
"TID_MAP_GREENLIGHT_APPROVE_FULL","<NUM>/<LIMIT> מאושרים, <c<COLOR>><PERCENT>%</c> חיוביים"
"TID_MAP_GREENLIGHT_APPROVE_AUTOREVIEW","בהמתנה לביקורת"
"TID_MAP_VOTE_PERCENT","הצבעה: <c<COLOR>><PERCENT>%</c> לייקים"
"TID_REPORT_MAP_BUTTON","דיווח"
"TID_MAP_REPORT_CONFIRMATION_TITLE","האם לדווח על המפה?"
"TID_MAP_REPORT_CONFIRMATION","האם באמת ברצונך לדווח על כך שהמפה '<NAME>' (<TAG>) כוללת תוכן בלתי הולם?"
"TID_MAP_REPORT_CONFIRMATION_UNAPPROVED","המפה '<NAME>' לא אושרה. האם היה בה תוכן בלתי הולם שצריך לדווח עליו כפוגעני?"
"TID_MAP_REPORTED_INFO_TITLE","המפה דווחה"
"TID_MAP_REPORTED_INFO","המפה '<NAME>' דווחה כבעלת תוכן בלתי הולם"
"TID_MAP_REPORTED_INFO_NONAME","המפה דווחה כבעלת תוכן בלתי הולם"
"TID_MAP_REPORT_ERROR_MAP_NOT_FOUND","לא ניתן למצוא את המפה שדווחה"
"TID_MAP_REPORT_ERROR_TOO_MANY_REPORTS_SENT","נשלחו יותר מדי דיווחים על מפות"
"TID_MAP_REPORT_ERROR_MAP_ALREADY_REPORTED","כבר דווח על המפה '<NAME>'!"
"TID_MAP_REPORT_ERROR_UNKNOWN","לא ניתן לדווח על המפה"
"TID_PLAYER_MAP_ERROR_INVALID_CONTENT","תוכן המפה לא תקין!"
"TID_PLAYER_MAP_ERROR_NOT_FOUND","לא ניתן למצוא את המפה!"
"TID_SPAWN_POINTS_MISSING","חסרות נקודות יצירת חיים של השחקן!"
"TID_MAP_OBJECTIVES_MISSING","חסרות מטרות המפה!"
"TID_PLAYER_OPPONENT","יריב"
"TID_TEAM_MEMBER_STATUS_14","<c999999>יוצר מפות</c>"
"TID_TEAM_MEMBER_STATUS_NEW_14","יוצר מפות"
"TID_FRIEND_STATUS_MAP_MAKER","יוצר מפות"
"TID_CLAN_MEMBER_ONLINE_STATUS_14","יוצר מפות"
"TID_ICE_DUDE","לו"
"TID_ICE_DUDE_SHORT_DESC","תמיכה"
"TID_ICE_DUDE_DESC","לו הוא טיפוס מקפיא עצמות! יש לו אוסף של כל מיני פריטים קפואים. אבל שימו לב לא להחליק על הקרח ותיזהרו לא לחטוף קיפאון מוח!"
"TID_ICE_DUDE_WEAPON","קיפאון מוח"
"TID_ICE_DUDE_WEAPON_DESC","לו מפגיז את היריבים במשקאות ברד ובסופו של דבר מקפיא אותם במקומם למשך <accumulatedStun> שניות."
"TID_ICE_DUDE_ULTI","הפַּחִית התותחית"
"TID_ICE_DUDE_ULTI_DESC","לו משליך פחית סירופ קפוא שיוצרת אזור מכוסה קרח חלקלק על הקרקע. ליריבים שלו יהיה קשה מאוד ללכת שם!"
"TID_SPEC_ABI_ICE_DUDE_1","קר כקרח"
"TID_SPEC_ABI_ICE_DUDE_1_DESC","יריבים שיעמדו באזור הסופר של לו, יקפאו לאט לאט בעקבות מתקפת קיפאון המוח שלו."
"TID_SPEC_ABI_ICE_DUDE_2","היפותרמיה"
"TID_SPEC_ABI_ICE_DUDE_2_DESC","יריבים מפסידים עד <c00cc00>%<VALUE1></c> ממהירות הטעינה שלהם בהתאם למידת הקיפאון שלהם בעקבות המתקפות של לו."
"TID_ACCESSORY_ICE_DUDE_GADGET","בלוק קרח"
"TID_ACCESSORY_ICE_DUDE_GADGET_DESC","לו מגן על עצמו בעזרת קרח והופך לבלתי פגיע למשך <c00cc00><VALUE1></c> שניות."
"TID_INVITE_CLAN_TOKEN_ERROR_FULL","אי אפשר להזמין, המועדון שלך מלא"
"TID_INVITE_CLAN_TOKEN_ERROR_TOO_MANY_INVITES","אי אפשר להזמין, כבר הזמנת יותר מדי שחקנים"
"TID_INVITE_CLAN_TOKEN_ERROR_NO_PERMISSION","אי אפשר להזמין, רק נשיאי מועדון יכולים להזמין חברי מועדון חדשים"
"TID_BRAWLPASS_PROMO_POPUP_TITLE","עונה חדשה התחילה!"
"TID_BRAWLPASS_PROMO_POPUP_TEXT","ברוכים הבאים לעונה <NUM>: <SEASON>!"
"TID_QUESTS_RECOMMENDED","מומלץ"
"TID_KING_LOU_SKIN","המלך לו"
"TID_KING_LOU_SHOP","המלך\nלו"
"TID_BELLHOP_MIKE_SKIN","מייק הסבל"
"TID_BELLHOP_MIKE_SHOP","מייק\nהסבל"
"TID_CHOCO_PIPER_SKIN","פייפר CHOCO"
"TID_CHOCO_PIPER_SHOP","פייפר\nCHOCO"
"TID_SALLY_NANI_SKIN","נאני SALLY"
"TID_SALLY_NANI_SHOP","נאני\nSALLY"
"TID_CONY_MAX_SKIN","מקס CONY"
"TID_CONY_MAX_SKIN_SHOP","מקס\nCONY"
"TID_WANTED_17B","מלון שלגון פראי"
"TID_BANKHEIST_17B","יהלומי שלג"
"TID_WANTED_3B","מבצר יהלום"
"TID_BOSS_7","גפרורים"
"TID_BOSS_8","עונת הציד החלה"
"TID_COOP_7","בהילוך גבוה"
"TID_COOP_8","ביצור אחרון"
"TID_HERO_INFO_LOCKED_BP_TIER_INFO_SHORT","בראולר מסוג זה זמין אחרי דרגה <NUM> של העונה"
"TID_HERO_INFO_LOCKED_BP_TIER_INFO","בראולר מסוג זה זמין אחרי דרגה <NUM> של העונה"
"TID_HERO_INFO_LOCKED_BP_INFO_SHORT","קבלו Brawl Pass או פתחו תיבות לשחרור"
"TID_HERO_INFO_LOCKED_BP_INFO","קבלו Brawl Pass או פתחו תיבות לשחרור"
"TID_HERO_INFO_LOCKED_BP_TIER_OWNED_INFO_SHORT","לפתוח בדרגה <NUM>של העונה"
"TID_HERO_INFO_LOCKED_BP_TIER_OWNED_INFO","לפתוח בדרגה <NUM>של העונה"
"TID_HERO_INFO_LOCKED_BP_FUTURE_SEASON_INFO","מגיע בעונה <SEASON>"
"TID_HERO_INFO_LOCKED_BP_FUTURE_SEASON_INFO_SHORT","מגיע בעונה <SEASON>"
"TID_RAID_4","מה זה פה, ג'ונגל?"
"TID_RAID_5","לעייף את היריב"
"TID_BRAWLPASS_AUTOCOLLECT_INFO","רצינו להזכיר לך שיש פרסים מעונה <NUM> שעוד לא לקחת! אם הם לא יילקחו בקרוב, הפרסים מעונה <NUM> ייאספו עבורך אוטומטית. פרסים של נקודות כוח שלא ייאספו, יומרו למטבעות בסוף עונה הנוכחית."
"TID_BRAWLPASS_AUTOCOLLECT_INFO_TITLE","הודעה חשובה!"
"TID_MSG_PLAYER_MAP_WON","מזל טוב! המפה <NAME> ששלחת זכתה ותהיה זמינה לכל השחקנים באירוע הניצחון."
"TID_MSG_PLAYER_MAP_REJECTED","לצערנו, המפה <NAME> ששלחת לא אושרה על ידי מספיק שחקנים. לא נורא, אפשר לשפר אותה ולשלוח שוב!"
"TID_MSG_PLAYER_MAP_REJECTED_AUTOREVIEW","לצערנו, המפה <NAME> ששלחת לא אושרה. לא נורא, אפשר לשפר אותה ולשלוח שוב!"
"TID_MSG_PLAYER_MAP_DELETED","טיוטת המפה <NAME> לא עברה עריכה במשך זמן רב, ונמחקה."
"TID_MSG_PLAYER_MAP_BANNED","המפה <NAME> נפסלה בעקבות דוחות שחקנים."
"TID_MSG_PLAYER_MAP_GREENLIGHTED","כל הכבוד! המפה <NAME> אושרה לפרסום על ידי מספיק שחקנים."
"TID_MSG_PLAYER_MAP_GREENLIGHTED_AUTOREVIEW","כל הכבוד! המפה <NAME> ששלחת אושרה לפרסום."
"TID_MSG_PLAYER_MAP_FEATURED","מזל טוב! המפה <NAME> ששלחת נבחרה וקיבלה %<UPVOTE_PERCENT> קולות חיוביים מתוך סך של <TOTAL_VOTES> קולות."
"TID_ESPORT_TOURNAMENTS_POPUP_TITLE","אליפות BRAWL STARS"
"TID_ESPORT_TOURNAMENTS_BUTTON","ESPORTS"
"TID_SNAKE_OIL","ביירון"
"TID_SNAKE_OIL_SHORT_DESC","תמיכה"
"TID_SNAKE_OIL_DESC","ביירון עוסק בתרופות רבות עוצמה, אך לעולם אל תאשימו אותו במכירת תרופות מזוייפות."
"TID_SNAKE_OIL_WEAPON","מינון זהיר"
"TID_SNAKE_OIL_WEAPON_DESC","יורה חץ לטווח ארוך שיכול לפגוע גם ביריבים וגם בשחקנים ידידותיים. היריבים יחטפו נזק לאורך זמן והידידים יחלימו עם הזמן."
"TID_SNAKE_OIL_ULTI","טיפול מלא"
"TID_SNAKE_OIL_ULTI_DESC","משליך בקבוקון שמשקם חברים ומזיק ליריבים."
"TID_SPEC_ABI_SNAKE_OIL_1","חולשה"
"TID_SPEC_ABI_SNAKE_OIL_1_DESC","תכונת הסופר של ביירון גם גורמת ליריבים לקבל <c00cc00><VALUE1>%</c> פחות ריפוי מכל מקור שהוא למשך <c00cc00><VALUE2></c> שניות."
"TID_SPEC_ABI_SNAKE_OIL_2","זריקה"
"TID_SPEC_ABI_SNAKE_OIL_2_DESC","כל <c00cc00><VALUE1></c> שניות המתקפה הבסיסית הבאה תחדור דרך מטרות."
"TID_ACCESSORY_SNAKE_OIL_HEAL","זריקה בזרוע"
"TID_ACCESSORY_SNAKE_OIL_HEAL_DESC","ביירון משתמש באחת המכות שלו כדי לרפא את עצמו ב-<c00cc00><VALUE1></c> לשנייה למשך <c00cc00><VALUE2></c> שניות."
"TID_ENRAGER","אדגר"
"TID_ENRAGER_SHORT_DESC","מתנקש"
"TID_ENRAGER_DESC","אין מה לומר, מדובר בילד עצבני. הוא גם חובב פארקור."
"TID_ENRAGER_WEAPON","מועדון קרב"
"TID_ENRAGER_WEAPON_DESC","מכה בבראולרים אויבים באגרופים מהירים, מרפא את עצמו עם כל אגרוף שפוגע."
"TID_ENRAGER_ULTI","כספת"
"TID_ENRAGER_ULTI_DESC","אדגר קופץ מעל כל מכשול ומשיג חיזוק מהירות זמני. תכונת הסופר שלו נטענת לאט במשך הזמן."
"TID_SPEC_ABI_ENRAGER_1","נחיתה קשה"
"TID_SPEC_ABI_ENRAGER_1_DESC","תכונת הסופר של אדגר תגרום עוד <c00cc00><VALUE1></c> נזק לאויבים שנמצאים בסביבה בזמן נחיתה."
"TID_SPEC_ABI_ENRAGER_2","הולכים מכות"
"TID_SPEC_ABI_ENRAGER_2_DESC","אדגר מקבל <c00cc00><VALUE1>%</c> יותר בריאות מהנזק שהוא גורם."
"TID_ACCESSORY_ENRAGER_SUPER_BOOST","בואו נעוף"
"TID_ACCESSORY_ENRAGER_SUPER_BOOST_DESC","תכונת הסופר של אדגר נטענת מהר יותר, <c00cc00><VALUE1>%</c> למשך <c00cc00><VALUE2></c> שניות."
"TID_SHOP_TAG_LAST_CHANCE","הזדמנות אחרונה!"
"TID_SHOP_SKIN_DESC_LAST_CHANCE_INFO","<INFO>\n\n<cFF6EEE>הזדמנות אחרונה לקנות!</c>"
"TID_SHOP_LAST_CHANCE_DESC","זאת ההזדמנות האחרונה שהסקין הזה מוצע למכירה."
"TID_SHOP_LAST_CHANCE_SKINS","הזדמנות אחרונה להשיג את הסקינים האלה!"
"TID_GALE_NUTCRACKER","גייל מפצח האגוזים"
"TID_OLD_SCHOOL_BROCK","ברוק אולדסקול"
"TID_SNOWMAN_TICK","טיק איש השלג"
"TID_HOLIDAY_PARTY_FRANK","פרנק מסיבת חג"
"TID_GALE_NUTCRACKER_SHOP","גייל\nמפצח האגוזים"
"TID_OLD_SCHOOL_BROCK_SHOP","ברוק\nאולדסקול"
"TID_SNOWMAN_TICK_SHOP","טיק\nאיש השלג"
"TID_HOLIDAY_PARTY_FRANK_SHOP","פרנק\nמסיבת חג"
"TID_CHALLENGE_BUY_LIVES_CONFIRM_TITLE","עוד ניסיונות באתגר?"
"TID_CHALLENGE_BUY_LIVES_POPUP","כדאי לקנות <NUM> ניסיונות נוספים כדי להמשיך באתגר!"
"TID_CHALLENGE_OVER_BUY_ATTEMPTS_INFO","כל הניסיונות שלך אזלו.\n\nאפשר לקנות עוד ניסיונות אם רוצים להמשיך באתגר."
"TID_CHALLENGE_OVER_BUY_ATTEMPTS_BUY","קנו <NUM> ניסיונות"
"TID_CTF_9","מתנות שוויתרת עליהם"
"TID_KING_OF_HILL_32","מה הקטע?"
"TID_KING_OF_HILL_33","ספלאט"
"TID_TRUE_GOLD_TICK_SKIN","יציקת טיק מזהב"
"TID_TRUE_GOLD_TICK_SKIN_SHOP","יציקת טיק\nמזהב"
"TID_TRUE_GOLD_CROW_SKIN","יציקת קרואו מזהב"
"TID_TRUE_GOLD_CROW_SKIN_SHOP","יציקת קרואו\nמזהב"
"TID_TRUE_GOLD_DARRYL_SKIN","יציקת דאריל מזהב"
"TID_TRUE_GOLD_DARRYL_SKIN_SHOP","יציקת דאריל\nמזהב"
"TID_TRUE_GOLD_TARA_SKIN","יציקת טארה מזהב"
"TID_TRUE_GOLD_TARA_SKIN_SHOP","יציקת טארה\nמזהב"
"TID_TRUE_GOLD_JESSIE_SKIN","יציקת ג‘סי מזהב"
"TID_TRUE_GOLD_JESSIE_SKIN_SHOP","יציקת ג‘סי\nמזהב"
"TID_WARRIOR_BO_SKIN","בו הלוחם"
"TID_WARRIOR_BO_SKIN_SHOP","בו\nהלוחם"
"TID_GOLDRUSH_35C","סכר מוצף"
"TID_TRUE_SILVER_TICK_SKIN","יציקת טיק מכסף"
"TID_TRUE_SILVER_TICK_SKIN_SHOP","יציקת טיק\nמכסף"
"TID_TRUE_SILVER_CROW_SKIN","יציקת קרואו מכסף"
"TID_TRUE_SILVER_CROW_SKIN_SHOP","יציקת קרואו\nמכסף"
"TID_TRUE_SILVER_DARRYL_SKIN","יציקת דאריל מכסף"
"TID_TRUE_SILVER_DARRYL_SKIN_SHOP","יציקת דאריל\nמכסף"
"TID_TRUE_SILVER_TARA_SKIN","יציקת טארה מכסף"
"TID_TRUE_SILVER_TARA_SKIN_SHOP","יציקת טארה\nמכסף"
"TID_TRUE_SILVER_JESSIE_SKIN","יציקת ג‘סי מכסף"
"TID_TRUE_SILVER_JESSIE_SKIN_SHOP","יציקת ג‘סי\nמכסף"
"TID_EMOTE_BUNDLE_BRALWMAS_GIFT","סיכות לחגים במתנה"
"TID_EMOTE_BUNDLE_BRALWMAS_PACK","סיכות לחגים"
"TID_MAP_EDITOR_LEGAL_WARNING_TITLE","הודעה חשובה"
"TID_MAP_EDITOR_LEGAL_WARNING_DESC","תודה על השימוש ביוצר המפות. חשוב להקפיד לפעול לפי רישיון המשחק והסכם המשתמש של Tencent Games ולפי תקנות קשורות אחרות בעת השימוש ביוצר המפות. אין ליצור או להפיץ תכנים בלתי הולמים, ארוטיים, מגונים, או המסכנים אחדות לאומית, ריבונות ושלמות טריטוריאלית, או המפרים חוקים ותקנות אחרות."
"TID_MAP_EDITOR_LEGAL_WARNING_DESC_YOOZOO","תודה על השימוש ביוצר המפות. חשוב להקפיד לפעול לפי הסכם המשתמש ולפי תקנות קשורות אחרות בעת השימוש ביוצר המפות. אין ליצור או להפיץ תכנים בלתי הולמים, ארוטיים, מגונים, או המסכנים אחדות לאומית, ריבונות ושלמות טריטוריאלית, או המפרים חוקים ותקנות אחרות."
