"TID","TR"
"TID_CHALLENGE_TEASER_INFO_GENERIC","<CHALLENGE> başlıyor!\n\n<WIN> maç kazanırsan ücretsiz <SKIN> kostümü ve özel bir rozet seti senin olur! Arkadaşlarınla oynayabilirsin veya şansını yükseltmek için \qTakım Arıyorum\q özelliğini kullanabilirsin.\n\nMücadele <DURATION> saat sürecek, kaçırma!"
"TID_CHALLENGE_TEASER_INFO_GENERIC_NO_PIN","<CHALLENGE> başlıyor!\n\n<WIN> maç kazanırsan ücretsiz <SKIN> kostümü senin olur! Arkadaşlarınla oynayabilirsin veya şansını yükseltmek için \qTakım Arıyorum\q özelliğini kullanabilirsin.\n\nMücadele <DURATION> saat sürecek, kaçırma!"
"TID_ACCESSORY_BULL_STOMP","YER SARSICI"
"TID_ACCESSORY_BULL_STOMP_DESC","Bull, süper saldırısı sırasında ayağıyla yere çok güçlü bir vuruş yaparak yakındaki düşmanları <c00cc00><VALUE1></c> saniyeliğine yavaşlatır."
"TID_ACCESSORY_REWIND","SİNSİ AYAKKABI"
"TID_ACCESSORY_REWIND_DESC","Max, <c00cc00><VALUE1></c> saniyelik gecikmenin ardından istediği yere ışınlanır ve bu esnada iyileşir."
"TID_ACCESSORY_EXTRA_BEE","SİNİRLİ KOVAN"
"TID_ACCESSORY_EXTRA_BEE_DESC","Bea, etrafında dönerek uzaklaşan <c00cc00><VALUE1></c> sinirli arı bırakır. Arılar uzaklaştıkça daha çok hasar verir (maksimum <c00cc00><VALUE2></c> hasar)."
"TID_ACCESSORY_BARREL_SLOW","KATRANLI VARİL"
"TID_ACCESSORY_BARREL_SLOW_DESC","Darryl, <c00cc00><VALUE1></c> saniyeliğine etrafında düşmanları yavaşlatan bir alan oluşturur."
"TID_ACCESSORY_SHAMAN_SHIELD","SAHTE KÜRK"
"TID_ACCESSORY_SHAMAN_SHIELD_DESC","Nita'nın ayısı, aldığı hasarı <c00cc00><VALUE1></c> saniyeliğine <c00cc00>%<VALUE2></c> azaltan bir kalkan elde eder."
"TID_ACCESSORY_WALLY_REPOSITION","BİTKİLEŞİM"
"TID_ACCESSORY_WALLY_REPOSITION_DESC","Sprout, mevcut bitki duvarını yok eder, ama süper gücü anında yeniden dolar."
"TID_ACCESSORY_MEGA_ROCKET","ROKET YAKITI"
"TID_ACCESSORY_MEGA_ROCKET_DESC","Brock bir sonraki saldırısında daha büyük, daha hızlı, daha geniş bir alanı etkileyen, duvarları yıkan ve <c00cc00>%<VALUE1></c> ekstra hasar veren bir mega roket kullanır."
"TID_ACCESSORY_WHIRLWIND_FLY","UÇAN KANCA"
"TID_ACCESSORY_WHIRLWIND_FLY_DESC","Bir sonraki saldırısında Carl, kazmasının ulaştığı en uzak noktaya çekilir."
"TID_ACCESSORY_ARCADE_DOUBLE","EKSTRA KREDİ"
"TID_ACCESSORY_ARCADE_DOUBLE_DESC","8-BIT bir sonraki saldırısında <c00cc00><VALUE1></c> mermi atar."
"TID_ACCESSORY_GUNSLINGER_BIG_BULLET","GÜMÜŞ MERMİ"
"TID_ACCESSORY_GUNSLINGER_BIG_BULLET_DESC","Colt, bir sonraki saldırısında tek bir atış yapar. Bu atış, normal saldırısındaki <c00cc00><VALUE1></c> mermi kadar hasar verir, üstelik engelleri ve düşmanları delip geçer."
"TID_MULTIPLE_PURCHASE_RESTART_WARNING_TITLE","Satın alım yeniden başlasın mı?"
"TID_MULTIPLE_PURCHASE_RESTART_WARNING","Bu teklifin satın alım işlemi önceden başlatılmış. Bu teklif yalnızca bir kez satın alınabilir. Yanlışlıkla birden fazla kez satın alındığında aynı ürünler ikinci kez alınamaz. Bir önceki satın alım işleminin iptal edildiğinden eminseniz, riski size ait olmakla beraber tekrar satın almayı deneyebilirsiniz. İşleme devam ediyor musunuz?"
"TID_FIRE_DUDE","AMBER"
"TID_FIRE_DUDE_SHORT_DESC","ATEŞ NEFESLİ"
"TID_FIRE_DUDE_DESC","Amber kendini bildi bileli ateşi çok sever. Etrafındaki şeyleri ateşe vermek ve kendisine saldıran düşmanlara sıcak bir karşılama hazırlamak en büyük tutkusudur!"
"TID_FIRE_DUDE_WEAPON","EJDERHANIN NEFESİ"
"TID_FIRE_DUDE_WEAPON_DESC","Amber düşmanlarına alev üfler. Alev çok havalı görünür, ama dikkat et, oldukça sıcak!"
"TID_FIRE_DUDE_ULTI","YAKALIM!"
"TID_FIRE_DUDE_ULTI_DESC","Amber bir şişe ateş sıvısı fırlatır, daha sonra ateş nefesiyle üfleyip sıvıyı aleve dönüştürebilir. Sıvının üzerindeki çalılar ve düşmanlar kızartmaya döner! (Her seferinde bir şişe.)"
"TID_SPEC_ABI_FIRE_DUDE_1","VAHŞİ ALEV"
"TID_SPEC_ABI_FIRE_DUDE_1_DESC","Amber aynı anda iki tane yakıt birikintisi oluşturabilir. Bu birikintilerden herhangi birinin yanındayken süper özelliği dolar."
"TID_SPEC_ABI_FIRE_DUDE_2","YANAN SİFON"
"TID_SPEC_ABI_FIRE_DUDE_2_DESC","Amber, ateş sıvısı birikintilerinin yanındayken ateş nefesini <c00cc00>%<VALUE1></c> daha hızlı doldurur."
"TID_ACCESSORY_FIRE_DUDE_SPILL","ATEŞ BAŞLATICI"
"TID_ACCESSORY_FIRE_DUDE_SPILL_DESC","Amber, <c00cc00><VALUE1></c> saniyeliğine hızlı koşar ve yere ateş sıvısından döker. Sıvıyı daha sonra aleve dönüştürebilir."
"TID_EMOTE_EQUIP_ALREADY_IN_USE","Rozet zaten kullanılıyor!"
"TID_ALLIANCE_CHAT_DISABLED_FOR_YP_IN_NON_FF","Yalnızca aile dostu kulüplerde sohbeti kullanabilirsin."
"TID_KING_OF_HILL_15F","Çılgın Çukur"
"TID_KING_OF_HILL_16F","Ateşten Halka"
"TID_KING_OF_HILL_17F","Acı Noktası"
"TID_KING_OF_HILL_18F","Huni"
"TID_KING_OF_HILL_19F","Kontrol Noktası"
"TID_WANTED_30T","Hızlı Atlama"
"TID_BANKHEIST_29T","Gidiş Dönüş"
"TID_EMOTE_BUNDLE_ROSALLOWEEN","CADILAR BAYRAMI ROSA ROZETLERİ"
"TID_EMOTE_BUNDLE_WF","DÜNYA FİNALİ ROZETLERİ"
"TID_EMOTE_PLAYERS","OYUNCUNUN"
"TID_KING_OF_HILL_30","Dikkat"
"TID_KING_OF_HILL_31","Cızırtılı Sürpriz"
"TID_PLAYER_MAP_SLOT_CREATE_NEW_TITLE","YENİ OLUŞTUR!"
"TID_PLAYER_MAP_SLOT_CREATE_NEW_DESC","Harita Oluşturucu"
"TID_KING_OF_HILL_20F","Savaşan Böcekler"
"TID_CONTEXT_MENU_EDIT","DÜZENLE"
"TID_CONTEXT_MENU_RENAME","ADI DEĞİŞTİR"
"TID_CONTEXT_MENU_DELETE","SİL"
"TID_CONTEXT_MENU_SUBMIT","GÖNDER"
"TID_MAP_EDITOR_RENAME_MAP_TITLE","HARİTANIN ADINI DEĞİŞTİR"
"TID_MAP_EDITOR_PENDING","İşlem beklemede, daha sonra tekrar dene."
"TID_MAP_EDITOR_RENAME_OK","Haritanın adı değiştirildi."
"TID_MAP_EDITOR_UNAVAILABLE_TROPHY_LIMIT","Harita oluşturucuyu kullanmak için <NUM> kupan olmalı."
"TID_MAP_EDITOR_NAME_ERROR","Haritanın adı değiştirilemedi."
"TID_MAP_EDITOR_NAME_EMPTY_NAME","Harita adı boş olamaz"
"TID_MAP_EDITOR_NAME_SHORT_NAME","Harita adı çok kısa"
"TID_MAP_EDITOR_NAME_LONG_NAME","Harita adı çok uzun"
"TID_MAP_EDITOR_NAME_INVALID_NAME","Harita adı kabul edilmedi"
"TID_MAP_EDITOR_NAME_OK","Haritanın adı değiştirildi."
"TID_MAP_EDITOR_MAP_DELETE_TITLE","HARİTAYI SİL"
"TID_MAP_EDITOR_MAP_DELETE_TEXT","Şu harita silinsin mi?\n<NAME>"
"TID_MAP_EDITOR_MAP_DELETE_OK","Harita silindi"
"TID_MAP_EDITOR_MAP_DELETE_ERROR","Harita silinirken hata oluştu"
"TID_MAP_EDITOR_QUIT_TITLE","Harita oluşturucudan çıkılsın mı?"
"TID_MAP_EDITOR_QUIT_TEXT","Şimdi çıkarsan kaydedilmemiş değişiklikleri kaybedersin."
"TID_MAP_EDITOR_PLACEMENT_MODE_NORMAL","Yerleştirme: Tekli"
"TID_MAP_EDITOR_PLACEMENT_MODE_MIRROR_X","Yerleştirme: Yatay yansıt"
"TID_MAP_EDITOR_PLACEMENT_MODE_MIRROR_Y","Yerleştirme: Dikey yansıt"
"TID_MAP_EDITOR_PLACEMENT_MODE_MIRROR_DIAGONAL","Yerleştirme: Diyagonal yansıt"
"TID_MAP_EDITOR_PLACEMENT_MODE_MIRROR_BOTH","Yerleştirme: Tümünü yansıt"
"TID_MAP_EDITOR_BUTTON_QUIT","Çık"
"TID_MAP_EDITOR_BUTTON_UNDO","Geri al"
"TID_MAP_EDITOR_BUTTON_REDO","İleri al"
"TID_MAP_EDITOR_BUTTON_LOAD","Yükle"
"TID_MAP_EDITOR_BUTTON_SAVE","Kaydet"
"TID_MAP_EDITOR_BUTTON_CLEAR_ALL","Hepsini sil"
"TID_MAP_EDITOR_BUTTON_GRID","Izgara"
"TID_MAP_EDITOR_BUTTON_MODIFIERS","Dış Etkenler"
"TID_MAP_EDITOR_CANNOT_SAVE","Harita kaydedilemiyor. Geçersiz yerleştirme yapılmış."
"TID_MAP_EDITOR_CANNOT_SAVE_BLOCK_SPACING","Nesneler arasında çok az boşluk var."
"TID_MAP_EDITOR_CANNOT_SAVE_WATER","Tekli su blok olamaz."
"TID_MAP_EDITOR_CANNOT_SAVE_CLOSED_AREA","Kapalı alan olamaz."
"TID_MAP_EDITOR_CANNOT_SAVE_RESTRICTED_AREA","Buraya nesne yerleştirilemez."
"TID_MAP_EDITOR_CANNOT_SAVE_MAX_OBJECTS","Maksimum sayıda nesne yerleştirildi."
"TID_MAP_EDITOR_SAVE_ERROR","Harita kaydedilirken hata oluştu"
"TID_MAP_EDITOR_SAVE_OK","Harita kaydedildi"
"TID_MAP_EDITOR_HEIST_SAFE","Her takımın haritadaki kendi kenarında Kasası olmalıdır."
"TID_MAP_EDITOR_SECOND_TELEPORT","İkinci ışınlanma cihazı eksik."
"TID_MAP_EDITOR_SECOND_SPAWN_POINT","Başlama noktası konumu geçersiz."
"TID_MAP_EDITOR_BUTTON_REMOVE","KALDIR"
"TID_MAP_EDITOR_HOT_ZONE_AREA","Sıcak bölgeleri yerleştirmelisin"
"TID_MAP_EDITOR_SIEGE_BOLT","Cıvata konumları yerleştirmelisin"
"TID_MAP_EDITOR_MODIFIERS_TITLE","Dış Etkenler"
"TID_PLAYER_MAP_SLOT_MAPS_MADE","Yapılan harita sayısı: <NUM>/<MAX>"
"TID_PLAYER_MAP_SLOT_DRAFT_MAPS","Taslak harita: <NUM>/<MAX>"
"TID_PLAYER_MAP_SLOT_STATUS","Durum: <STATUS>"
"TID_PLAYER_MAP_SLOT_STATUS_UNKNOWN","Bilinmiyor"
"TID_PLAYER_MAP_SLOT_STATUS_DRAFT","Taslak"
"TID_PLAYER_MAP_SLOT_STATUS_SUBMITTED","Gönderildi. <APPROVAL>"
"TID_PLAYER_MAP_SLOT_STATUS_GREENLIGHTED","Onaylandı"
"TID_PLAYER_MAP_SLOT_STATUS_PUBLISHED","Yayınlandı"
"TID_PLAYER_MAP_SLOT_STATUS_PUBLISHED_VOTE","Yayınlandı. <VOTE>"
"TID_PLAYER_MAP_SLOT_STATUS_BANNED","Engellendi"
"TID_PLAYER_MAP_SLOT_STATUS_WINNER","Kazandı"
"TID_PLAYER_MAP_SLOT_STATUS_REJECTED","Reddedildi"
"TID_PLAYER_MAP_SLOT_STATUS_FEATURED","Öne çıkan: <VOTE>"
"TID_PLAYER_MAP_STATUS_INFO_TITLE","Haritanın durumu"
"TID_PLAYER_MAP_STATUS_INFO_DRAFT","Dostluk savaşlarında onaylanması için yeni harita gönderebilirsin. Diğer oyuncular haritanı onaylarsa, haritayı Günün Haritası Adayı olarak yayınlayabilirsin."
"TID_PLAYER_MAP_STATUS_INFO_SUBMITTED","Haritan, dostluk savaşlarında yeterli sayıda oyuncu tarafından onaylanırsa harita yarışmasına katılabilir. Harita düzenlendiğinde taslak durumuna geri döner, önceki onayları kaldırılır."
"TID_PLAYER_MAP_STATUS_INFO_GREENLIGHTED","Haritan diğer oyuncuların onayını aldıktan sonra harita yarışmasına katılabilir. Haritada düzenleme yaparsan önceki tüm onayların kaldırılacağını unutma."
"TID_PLAYER_MAP_STATUS_INFO_PUBLISHED","Yayınlanan haritalar, harita yarışmasında değerlendirilir; yarışmaya katılan diğer oyuncular da bu haritaları oynayabilir. Oylama sonucuna göre kazanan haritalara kazananlar etkinliğinde yer verilir."
"TID_PLAYER_MAP_STATUS_INFO_BANNED","Engellenen haritalar düzenlenemez. Bu haritalarda sadece silme işlemi yapılabilir."
"TID_PLAYER_MAP_STATUS_INFO_REJECTED","Haritan reddedilirse endişelenme. Haritanı düzenleyip geliştirmeye devam edebilir, daha sonra tekrar gönderebilirsin."
"TID_PLAYER_MAP_STATUS_INFO_WINNER","Kazanan haritalar belli oldu. Tebrikler! Bu haritalar kazananlar etkinliğinde görünecek."
"TID_PLAYER_MAP_STATUS_INFO_FEATURED","Öne çıkan haritalar, günün adayları bölmesinde oyuncuların beğenisine sunulur. Oylama sonucuna göre kazanan haritalar, kazananlar etkinliğinde yer alır."
"TID_PLAYER_MAP_STATUS_INFO_DRAFT_AUTOREVIEW","Harita yarışmasına katılacak yeni haritalar gönderebilirsin. Gönderilen haritaların, yayınlanmadan önce uygunsuz içerik denetiminden geçmesi ve onaylanması gerekir."
"TID_PLAYER_MAP_STATUS_INFO_SUBMITTED_AUTOREVIEW","Gönderilen harita, yayınlanmadan önce onaylanmayı bekler, onay aldıktan sonra yarışmaya katılır. Haritayı düzenlersen harita taslak haline geri döner ve haritanın önceden almış olduğu onay kaldırılır."
"TID_PLAYER_MAP_STATUS_INFO_GREENLIGHTED_AUTOREVIEW","Haritan yayın onayı aldıktan sonra harita yarışmasına katılabilir. Haritada düzenleme yaparsan haritanın almış olduğu onay kaldırılır."
"TID_PLAYER_MAP_STATUS_INFO_REJECTED_AUTOREVIEW","Haritan reddedilirse endişelenme. Haritanı düzenleyip geliştirmeye devam edebilir, daha sonra tekrar gönderebilirsin."
"TID_PLAYER_MAP_CREATE_POPUP_TITLE","YENİ HARİTA OLUŞTUR"
"TID_PLAYER_MAP_CREATE_POPUP_MAP_NAME","HARİTA ADI"
"TID_PLAYER_MAP_CREATE_POPUP_SELECT_MODE","OYUN MODU SEÇ"
"TID_PLAYER_MAP_CREATE_POPUP_SELECT_MODE_WARNING","Önce oyun modunu seç!"
"TID_PLAYER_MAP_CREATE_POPUP_SELECT_ENVIRONMENT","TEMA SEÇ"
"TID_PLAYER_MAP_CREATE_POPUP_SELECT_ENVIRONMENT_WARNING","Önce temayı seç!"
"TID_PLAYER_MAP_CREATE_POPUP_BUTTON_CREATE","OLUŞTUR"
"TID_BUTTON_MAP_EDITOR","HARİTA OLUŞTURUCU"
"TID_PLAYER_MAP_LIST_TITLE","HARİTA OLUŞTURUCU"
"TID_PLAYER_MAP_UNNAMED","İsimsiz"
"TID_CREATE_MAP_ERROR_INTERNAL","Harita oluşturulurken dahili bir hata oluştu. Daha sonra tekrar dene."
"TID_CREATE_MAP_ERROR_MISSING_NAME","Harita adı eksik"
"TID_CREATE_MAP_ERROR_EXISTING_NAME","Bu harita adı zaten kullanılmış"
"TID_CREATE_MAP_ERROR_NAME_TOO_SHORT","Harita adı çok kısa"
"TID_CREATE_MAP_ERROR_NAME_TOO_LONG","Harita adı çok uzun"
"TID_CREATE_MAP_ERROR_INVALID_NAME","Geçersiz harita adı"
"TID_CREATE_MAP_ERROR_GAME_MODE_VARIATION_NOT_SUPPORTED","Seçtiğin oyun modu şu anda desteklenmiyor."
"TID_CREATE_MAP_ERROR_INELIGIBLE","Şu anda bir harita oluşturma yetkin yok."
"TID_CREATE_MAP_ERROR_DRAFT_MAP_NUMBER_LIMIT","Zaten maksimum taslak harita sayısına ulaşmışsın."
"TID_CREATE_MAP_ERROR_TOTAL_MAP_NUMBER_LIMIT","Zaten maksimum harita sayısına ulaşmışsın."
"TID_CREATE_MAP_ERROR_INVALID_MAP_ENV","Seçtiğin tema şu anda desteklenmiyor."
"TID_CREATE_MAP_ERROR_UNKNOWN","Harita oluşturulurken bir hata oluştu. Daha sonra tekrar dene."
"TID_CREATE_MAP_TROPHY_REQUIREMENTS","<TROPHIES> kupaya ulaştıktan sonra harita oluşturucuyu kullanabilirsin."
"TID_TRUE_SILVER_BULL_SKIN","SAF GÜMÜŞ BULL"
"TID_TRUE_SILVER_BULL_SKIN_SHOP","SAF GÜMÜŞ\nBULL"
"TID_TRUE_GOLD_BULL_SKIN","SAF ALTIN BULL"
"TID_TRUE_GOLD_BULL_SKIN_SHOP","SAF ALTIN\nBULL"
"TID_TRUE_SILVER_BARLEY_SKIN","SAF GÜMÜŞ BARLEY"
"TID_TRUE_SILVER_BARLEY_SKIN_SHOP","SAF GÜMÜŞ\nBARLEY"
"TID_TRUE_GOLD_BARLEY_SKIN","SAF ALTIN BARLEY"
"TID_TRUE_GOLD_BARLEY_SKIN_SHOP","SAF ALTIN\nBARLEY"
"TID_TRUE_SILVER_RICO_SKIN","SAF GÜMÜŞ RICO"
"TID_TRUE_SILVER_RICO_SKIN_SHOP","SAF GÜMÜŞ\nRICO"
"TID_TRUE_GOLD_RICO_SKIN","SAF ALTIN RICO"
"TID_TRUE_GOLD_RICO_SKIN_SHOP","SAF ALTIN\nRICO"
"TID_TRUE_SILVER_FRANK_SKIN","SAF GÜMÜŞ FRANK"
"TID_TRUE_SILVER_FRANK_SKIN_SHOP","SAF GÜMÜŞ\nFRANK"
"TID_TRUE_GOLD_FRANK_SKIN","SAF ALTIN FRANK"
"TID_TRUE_GOLD_FRANK_SKIN_SHOP","SAF ALTIN\nFRANK"
"TID_TRUE_SILVER_MORTIS_SKIN","SAF GÜMÜŞ MORTIS"
"TID_TRUE_SILVER_MORTIS_SKIN_SHOP","SAF GÜMÜŞ\nMORTIS"
"TID_TRUE_GOLD_MORTIS_SKIN","SAF ALTIN MORTIS"
"TID_TRUE_GOLD_MORTIS_SKIN_SHOP","SAF ALTIN\nMORTIS"
"TID_CHALLENGER_COLT_SKIN","MÜCADELECİ COLT"
"TID_CHALLENGER_COLT_SKIN_SHOP","MÜCADELECİ\nCOLT"
"TID_ZOMBIBI_SKIN","ZOMBIBI"
"TID_ZOMBIBI_SKIN_SHOP","ZOMBIBI"
"TID_UNDERWORLD_BO_SKIN","ZEBANİ BO"
"TID_UNDERWORLD_BO_SKIN_SHOP","ZEBANİ\nBO"
"TID_BRAWLOWEEN_ROSA_SKIN","CADILAR BAYRAMI ROSA"
"TID_BRAWLOWEEN_ROSA_SKIN_SHOP","CADILAR BAYRAMI\nROSA"
"TID_ENVIRONMENT_MINE","Maden"
"TID_ENVIRONMENT_DEFAULT","Çöl"
"TID_ENVIRONMENT_OLDTOWN","Eski Kasaba"
"TID_ENVIRONMENT_WAREHOUSE","Depo"
"TID_ENVIRONMENT_OASIS","Vaha"
"TID_ENVIRONMENT_MORTUARY","Mortis'in Morgu"
"TID_ENVIRONMENT_GRASSFIELD","Çimli Bahçe"
"TID_ENVIRONMENT_BEACHBALL","Plaj Topu"
"TID_ENVIRONMENT_ARCADE","Oyun Salonu"
"TID_ENVIRONMENT_BBARENA","Savaş Topu Arenası"
"TID_ENVIRONMENT_BAZAAR","Tara'nın Çarşısı"
"TID_ENVIRONMENT_MINICITY","Mini Şehir"
"TID_ENVIRONMENT_GIFTSHOP","Hediye Dükkanı"
"TID_ENVIRONMENT_SCRAPYARD","Hurdalık"
"TID_PERCENT_DAMAGE_STAT_DESC","%<PERCENT> (minimum: <MIN_DAMAGE>)"
"TID_VOTE_MAP_TO_CONTINUE","DEVAM ETMEK İÇİN OY VER"
"TID_VOTE_MAP_TO_CONTINUE_2","DEVAM ETMEK İÇİN\nOYLA"
"TID_VOTE_PLAYED_MAP_TITLE","ADAY HARİTA TAMAMLANDI!"
"TID_VOTE_PLAYED_MAP_TITLE_2","HARİTA TESTİ TAMAMLANDI!"
"TID_VOTE_PLAYED_MAP_DESC","Bu haritayı sevdin mi?"
"TID_VOTE_PLAYED_MAP_DESC_2","Harita güzel miydi?"
"TID_BATTLE_END_MAP_TEST_COMPLETE","HARİTA TESTİ\nTAMAMLANDI"
"TID_BATTLE_END_MAP_TEST_CREATOR_DESC","Oluşturan: <NAME>"
"TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY","GÜNÜN ADAYLARI"
"TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_2","BİR HARİTAYI TEST ET VE OY VER!"
"TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_3","DENEME SÜRÜŞÜ"
"TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_DESC","Bu haritayı deneyip yarışmada oy ver!"
"TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_DESC_2","Haritaları test et ve oy ver!"
"TID_PLAYER_MAP_SLOT_COMPETITION_ENTRY_DESC_3","Oyuncuların oluşturduğu haritaları oyna ve oyla!"
"TID_PLAYER_MAP_SLOT_COMPETITION_WINNER","GÜNÜN KAZANANI"
"TID_PLAYER_MAP_SLOT_COMPETITION_WINNER_MODE","<MODE> MODUNUN KAZANAN HARİTASI"
"TID_PLAYER_MAP_SLOT_COMPETITION_WINNER_DESC","Bu harita bir önceki yarışmayı kazandı!"
"TID_PLAYER_MAP_SLOT_COMPETITION_WINNER_DESC_2","En çok oy alan haritalarda oyna!"
"TID_PLAYER_MAP_SLOT_COMPETITION_WINNER_MODE_DESC","<MODE> modu harita yarışmasının kazananı"
"TID_PLAYER_MAP_SLOT_COMING_SOON","ÇOK YAKINDA"
"TID_PLAYER_MAP_FRIENDLY_REQUIRES_GREENLIGHT","Haritanı arkadaşlarınla birlikte oynayabilmen için haritanın onay almış olması gerekir."
"TID_PLAYER_MAP_FRIENDLY_INVITE_REQUIRES_GREENLIGHT","Arkadaşlarını davet etmeden önce, seçtiğin harita onaylanmış olmalıdır."
"TID_PLAYER_MAP_TAG_BETA","BETA"
"TID_DRAFT_MAP_WATERMARK","<TAG> ADLI KULLANICININ YAYINLANMAMIŞ HARİTASI"
"TID_SKIN_INFO_CAMPAIGN_15_NOT_AVAILABLE","2020 Dünya finali kostümü"
"TID_CONTEXT_MENU_PUBLISH","YAYINLA"
"TID_CONTEXT_MENU_INFO","BİLGİ"
"TID_CONTEXT_MENU_REPORT_MAP","HARİTAYI BİLDİR"
"TID_CONTEXT_MENU_STATUS_INFO","DURUM BİLGİSİ"
"TID_CONTEXT_MENU_FRIENDLY_GAME","DOSTLUK SAVAŞI"
"TID_SUBMIT_MAP_TITLE","Harita gönderilsin mi?"
"TID_SUBMIT_MAP_DESC","Gönderilen haritalar dostluk savaşlarında diğer oyuncular tarafından onaylanmalıdır. Yeterli sayıda oy alırsa haritayı yayınlayabilirsin. Geçerli \q<NAME>\q haritasını göndermek istiyor musun?"
"TID_SUBMIT_MAP_DESC_AUTOREVIEW","Gönderilen haritalar yayın onayı bekler ve bu esnada uygunsuz içerik denetiminden geçer. Harita onaylandığında yayınlanabilir. \q<NAME>\q adlı haritayı göndermek ister misin?"
"TID_EDIT_SUBMITTED_MAP_TITLE","Gönderilen harita düzenlensin mi?"
"TID_EDIT_SUBMITTED_MAP_DESC","\q<NAME>\q adlı harita zaten gönderilmiş. Düzenlenmiş bir harita kaydedilirse taslak durumuna geri döner ve onaylamalar sıfırlanır. Düzenlemek istiyor musun?"
"TID_SUBMIT_MAP_ERROR_GENERIC","Bu harita şu anda gönderilemiyor."
"TID_SUBMIT_MAP_ERROR_NUM_LIMIT","Harita gönderme limitine ulaştın."
"TID_SUBMIT_MAP_ERROR_GREENLIT_NUM_LIMIT","Onaylı haritaların önce yayınlanması gerekir!"
"TID_FEATURE_NOT_AVAILABLE_TO_UNDERAGE","Bu özellik küçük yaşta oyunculara kapalı."
"TID_SUBMIT_MAP_ERROR_NOT_ENOUGH_TROPHY","Harita göndermek için <TROPHIES> kupan olmalı."
"TID_PUBLISH_MAP_TITLE","Harita yayınlansın mı?"
"TID_PUBLISH_MAP_DESC","\q<NAME>\q adlı haritayı yayınlamak istiyor musun?"
"TID_PUBLISH_MAP_ERROR_GENERIC","Bu harita şu anda yayınlanamıyor."
"TID_PUBLISH_MAP_ERROR_NOT_GREENLIGHTED","Yalnızca onaylanmış haritalar yayınlanabilir."
"TID_PUBLISH_MAP_ERROR_NUM_LIMIT","Maksimum harita sayısına ulaşıldı"
"TID_MAP_EDITOR_UNAVAILABLE","Harita oluşturucu şu anda kullanılamıyor."
"TID_MAP_EDITOR_BLOCKED_WITH_GUEST_LOGIN","Konuk hesabı kullanan oyuncular harita oluşturucuyu kullanamaz."
"TID_MAP_EDITOR_MENU_BLOCKED_IN_HOMESCREEN_TEAM","Bir takımdayken harita oluşturucuyu kullanamazsın."
"TID_MAP_EDITOR_MENU_BLOCKED_IN_FRIENDLY_TEAM_OWNER","Dostluk maçı takımındayken haritalara ulaşmak için etkinlik düğmesini kullanmalısın."
"TID_MAP_EDITOR_MENU_BLOCKED_IN_FRIENDLY_TEAM","Dostluk maçı takımındayken harita oluşturucuyu kullanamazsın."
"TID_MAP_FEATURE_UNAVAILABLE","Bu özellik şu anda kullanılamıyor."
"TID_MAP_SUBMITTED_INFO_TITLE","Harita gönderildi"
"TID_MAP_SUBMITTED_INFO","<NAME> adlı haritan gönderildi!"
"TID_MAP_GREENLIGHTED_INFO_TITLE","Harita onaylandı"
"TID_MAP_GREENLIGHTED_INFO","<NAME> adlı haritan yayın onayı aldı!"
"TID_MAP_PUBLISHED_INFO_TITLE","Harita yayınlandı"
"TID_MAP_PUBLISHED_INFO","<NAME> adlı haritan yayınlandı!"
"TID_MAP_WINNER_INFO_TITLE","Bu harita yarışmayı kazandı!"
"TID_MAP_WINNER_INFO","<NAME> adlı haritan oylamanın galibi oldu!"
"TID_MAP_BANNED_INFO_TITLE","Harita engellendi"
"TID_MAP_BANNED_INFO","<NAME> adlı haritan engellendi!"
"TID_SIGNOFF_MAP_TITLE","Harita yayını onaylansın mı?"
"TID_SIGNOFF_MAP_DESC","Oynadığın \q<NAME>\q adlı haritanın tüm oyunculara yayınlanmasını onaylıyor musun?"
"TID_SIGNOFF_MAP_BUTTON_YES","EVET"
"TID_SIGNOFF_MAP_BUTTON_NO","HAYIR"
"TID_SIGNOFF_MAP_BUTTON_REPORT","İÇERİĞİ BİLDİR"
"TID_MAP_GREENLIGHT_APPROVE_RATE","Onay oranı: <NUM>/<TOTAL>"
"TID_MAP_GREENLIGHT_APPROVE_PERCENT","Onay oranı: %<PERCENT>"
"TID_MAP_GREENLIGHT_APPROVE_FULL","<NUM>/<LIMIT> onay, <c<COLOR>>%<PERCENT></c> olumlu"
"TID_MAP_GREENLIGHT_APPROVE_AUTOREVIEW","İncelenmeyi bekliyor"
"TID_MAP_VOTE_PERCENT","Oy: <c<COLOR>>%<PERCENT></c> beğeni"
"TID_REPORT_MAP_BUTTON","BİLDİR"
"TID_MAP_REPORT_CONFIRMATION_TITLE","Harita bildirilsin mi?"
"TID_MAP_REPORT_CONFIRMATION","\q<NAME>\q (<TAG>) adlı haritayı uygunsuz içerik sebebiyle bildirmek istediğine emin misin?"
"TID_MAP_REPORT_CONFIRMATION_UNAPPROVED","\q<NAME>\q adlı harita onaylanmadı. Rahatsız edici olarak bildirilmesine yol açabilecek uygunsuz içerik barındırıyor muydu?"
"TID_MAP_REPORTED_INFO_TITLE","Harita bildirildi"
