"Name","Version","VersionCN","LegacyExpLevelLimit","RequiredTotalTrophies","RequiredHero","IconSWF","IconExportName","SortOrder","IsReward","IsAvailableForOffers","LockedForChronos","PriceBling","PriceGems","DontSellInCatalog","DisableCatalogRelease","HideInCatalogWhenNotOwned","CatalogNewDaysAdjustment","CatalogPreRequirementSkin","GiveOnSkinUnlock","NotInCatalogTID","ExtraCatalogCampaign","ExtraCatalogHero","HideFromCatalogMainCategory","UnlockedByFame","BrawlerTrophyRewards","ShouldDownweight","OdditiesShopAvailability"
"player_icon_prestige_ziggy","","","0","0","","sc/ui.sc","player_icon_prestige_ziggy","8101","true","","","","","TRUE","","","","","","","","","","","","","NEVER"
"hero102","","","0","0","Redirecter","sc/player_icons_1.sc","player_icon_najia","749","","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_lily_sandsoftime","","","0","0","","sc/player_icons_66.sc","player_icon_lily_sandsoftime","3701","","true","","","","TRUE","","","","AmbusherSandsOfTime","TRUE","","","","","","","","NEVER"
"player_icon_maise_dragon","","","0","0","","sc/player_icons_66.sc","player_icon_maise_dragon","3702","","true","","","","TRUE","","","","MaisieDragons","TRUE","","","","","","","","NEVER"
"player_icon_mina_fairy","","","0","0","","sc/player_icons_66.sc","player_icon_mina_fairy","3703","","true","","","","TRUE","","","","DancerFairies","TRUE","","","","","","","","NEVER"
"player_icon_8bit_sandsoftime","","","0","0","","sc/player_icons_66.sc","player_icon_8bit_sandsoftime","3704","","true","","","","TRUE","","","","ArcadeSandsOfTime","TRUE","","","","","","","","NEVER"
"player_icon_larry_sandsoftime","","","0","0","","sc/player_icons_66.sc","player_icon_larry_sandsoftime","3705","","true","","","","TRUE","","","","TwinsSandsOfTime","TRUE","","","","","","","","NEVER"
"player_icon_doug_sandsoftime","","","0","0","","sc/player_icons_66.sc","player_icon_doug_sandsoftime","3706","","true","","","","TRUE","","","","ReviverSandsOfTime","TRUE","","","","","","","","NEVER"
"player_icon_cordelius_sandsoftime","","","0","0","","sc/player_icons_66.sc","player_icon_cordelius_sandsoftime","3707","","true","","","","TRUE","","","","DuelistSandsOfTime","TRUE","","","","","","","","NEVER"
"player_icon_bonnie_fairy","","","0","0","","sc/player_icons_66.sc","player_icon_bonnie_fairy","3708","","true","","","","TRUE","","","","CannonGirlFairy","TRUE","","","","","","","","NEVER"
"player_icon_bibi_sandsoftime","","","0","0","","sc/player_icons_66.sc","player_icon_bibi_sandsoftime","3709","","true","","","","TRUE","","","","BaseballSandsOfTime","TRUE","","","","","","","","NEVER"
"player_icon_grom_dragon","","","0","0","","sc/player_icons_66.sc","player_icon_grom_dragon","3710","","true","","","","TRUE","","","","CrossBomberDragon","TRUE","","","","","","","","NEVER"
"player_icon_griff_dragon","","","0","0","","sc/player_icons_66.sc","player_icon_griff_dragon","3711","","true","","","","TRUE","","","","AssaultShotgunDragon","TRUE","","","","","","","","NEVER"
"player_icon_buffies","","","0","0","","sc/player_icons_66.sc","player_icon_buffies","3712","","true","","","","TRUE","","","","","","","MISC","","","","","","NEVER"
"player_icon_najia_box","","","0","0","","sc/player_icons_66.sc","player_icon_najia_box","3713","","true","","","","TRUE","","","","","","","BOXES","","","","","","NEVER"
"player_icon_sirius_box","","","0","0","","sc/player_icons_66.sc","player_icon_sirius_box","3714","","true","","","","TRUE","","","","","","","BOXES","","","","","","NEVER"
"player_icon_sirius1","","","0","0","","sc/player_icons_66.sc","player_icon_sirius1","2095","true","","","","","TRUE","","","","ShadowdemonDefault","","","","","","","TrophyRewardsShadowdemon","","NEVER"
"player_icon_najia1","","","0","0","","sc/player_icons_66.sc","player_icon_najia1","2096","true","","","","","TRUE","","","","RedirecterDefault","","","","","","","TrophyRewardsRedirecter","","NEVER"
"player_icon_melody_aprilfools","","","0","0","","sc/player_icons_66.sc","player_icon_melody_aprilfools","3715","","true","","","","TRUE","","","","AxeJugglerAprilFools","TRUE","","","","","","","","NEVER"
"player_icon_trunk_scstore","","","0","0","","sc/player_icons_66.sc","player_icon_trunk_scstore","3716","","true","","","","TRUE","","","","DomainSupercellStore","TRUE","","","","","","","","NEVER"
"player_icon_bruce_aprilfools","","","0","0","","sc/player_icons_66.sc","player_icon_bruce_aprilfools","3717","","true","","","","TRUE","","","","ShamanAprilFools","TRUE","","","","","","","","NEVER"
"player_icon_barley_sway","","","0","0","","sc/player_icons_66.sc","player_icon_barley_sway","3718","","true","","","","TRUE","","","","BarkeepDrunken","TRUE","","","","","","","","NEVER"
"player_icon_crow_propass","","","0","0","","sc/player_icons_66.sc","player_icon_crow_propass","3719","","true","","","","TRUE","","","","CrowRankedProgrsesionSkinLevel1","TRUE","","","","","","","","NEVER"
"player_icon_glowbert_aprilfools","","","0","0","","sc/player_icons_66.sc","player_icon_glowbert_aprilfools","3720","","true","","","","TRUE","","","","Mender199Gem","TRUE","","","","","","","","NEVER"
"player_icon_bp_dragons","","","0","0","","sc/player_icons_66.sc","player_icon_bp_dragons","3721","true","","","750","19","TRUE","","","","","","","ONCEUPON","","","","","","AVAILABLE"
"player_icon_pierce_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_pierce_overcharge","6098","","true","","","","TRUE","","true","","","","","","Bulletstorm","","","","","NEVER"
"player_icon_glowbert_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_glowbert_overcharge","6099","","true","","","","TRUE","","true","","","","","","Mender","","","","","NEVER"
"player_icon_sirius_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_sirius_overcharge","6100","","true","","","","TRUE","","true","","","","","","Shadowdemon","","","","","NEVER"
"player_icon_bp_sandsoftime26","","","0","0","","sc/player_icons_66.sc","player_icon_bp_sandsoftime26","3722","true","","","750","19","TRUE","","","","","","","DARKSANDS","","","","","","AVAILABLE"
"player_icon_sandsoftime_anubis","","","0","0","","sc/player_icons_66.sc","player_icon_sandsoftime_anubis","3723","","true","","750","19","TRUE","","","","","","","DARKSANDS","","","","","","AVAILABLE"
"player_icon_prestige_stella","","","0","0","","sc/ui.sc","player_icon_prestige_stella","8102","true","","","","","TRUE","","","","","","","","","","","","",""
"hero103","","","0","0","Gladiator","sc/player_icons_1.sc","player_icon_damian","750","","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_prestige_gladiator","","","0","0","","sc/ui.sc","player_icon_prestige_gladiator","8103","true","","","","","TRUE","","","","","","","","","","","","",""
"hero104","","","0","0","MagicalGirl","sc/player_icons_1.sc","player_icon_stella","751","","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_adidas_cap","","","0","0","","sc/player_icons_67.sc","player_icon_adidas_cap","3724","","true","","","","TRUE","","","","","","","STRIKERS","","","","","","NEVER"
"player_icon_adidas_smokebomb","","","0","0","","sc/player_icons_67.sc","player_icon_adidas_smokebomb","3725","","true","","","","TRUE","","","","","","","STRIKERS","","","","","","NEVER"
"player_icon_football","","","0","0","","sc/player_icons_67.sc","player_icon_football","3726","","true","","","","TRUE","","","","","","","STRIKERS","","","","","","NEVER"
"player_icon_anime_gem1","","","0","0","","sc/player_icons_67.sc","player_icon_anime_gem1","3727","","true","","750","19","TRUE","","","","","","","ANIME","","","","","","AVAILABLE"
"player_icon_anime_gem2","","","0","0","","sc/player_icons_67.sc","player_icon_anime_gem2","3728","","true","","750","19","TRUE","","","","","","","ANIME","","","","","","AVAILABLE"
"player_icon_anime_gem3","","","0","0","","sc/player_icons_67.sc","player_icon_anime_gem3","3729","","true","","750","19","TRUE","","","","","","","ANIME","","","","","","AVAILABLE"
"player_icon_anime_gem4","","","0","0","","sc/player_icons_67.sc","player_icon_anime_gem4","3730","","true","","750","19","TRUE","","","","","","","ANIME","","","","","","AVAILABLE"
"player_icon_anime_gem5","","","0","0","","sc/player_icons_67.sc","player_icon_anime_gem5","3731","","true","","750","19","TRUE","","","","","","","ANIME","","","","","","AVAILABLE"
"player_icon_anime_itabag","","","0","0","","sc/player_icons_67.sc","player_icon_anime_itabag","3732","","true","","750","19","TRUE","","","","","","","ANIME","","","","","","AVAILABLE"
"player_icon_anime_juju","","","0","0","","sc/player_icons_67.sc","player_icon_anime_juju","3733","","true","","750","19","TRUE","","","","","","","ANIME","","","","","","AVAILABLE"
"player_icon_anime_spike","","","0","0","","sc/player_icons_67.sc","player_icon_anime_spike","3734","","true","","750","19","TRUE","","","","","","","ANIME","","","","","","AVAILABLE"
"player_icon_anime_stella","","","0","0","","sc/player_icons_67.sc","player_icon_anime_stella","3735","","true","","750","19","TRUE","","","","","","","ANIME","","","","","","AVAILABLE"
"player_icon_anime_amber","","","0","0","","sc/player_icons_67.sc","player_icon_anime_amber","3736","","true","","750","19","TRUE","","","","","","","ANIME","","","","","","AVAILABLE"
"player_icon_damian_box","","","0","0","","sc/player_icons_67.sc","player_icon_damian_box","3737","","true","","","","TRUE","","","","","","","BOXES","","","","","",""
"player_icon_bolt_box","","","0","0","","sc/player_icons_67.sc","player_icon_bolt_box","3738","","true","","","","TRUE","","","","","","","BOXES","","","","","","NEVER"
"player_icon_cr_26","","","0","0","","sc/player_icons_67.sc","player_icon_cr_26","3739","","true","","","","TRUE","","","","","","","WF_2020","","","","","","NEVER"
"player_icon_mha_chest","","","0","0","","sc/player_icons_67.sc","player_icon_mha_chest","3740","","true","","","","TRUE","","","","","","","MHA","","","","","","NEVER"
"player_icon_scream_bibi","","","0","0","","sc/player_icons_67.sc","player_icon_scream_bibi","3741","","true","","","","TRUE","","","","","","","MISC","","","","","","NEVER"
"player_icon_scream_edgar","","","0","0","","sc/player_icons_67.sc","player_icon_scream_edgar","3742","","true","","","","TRUE","","","","","","","MISC","","","","","","NEVER"
"player_icon_starrnova_anime1","","","0","0","","sc/player_icons_67.sc","player_icon_starrnova_anime1","3743","","true","","750","19","TRUE","","","","","","","ANIME","","","","","","AVAILABLE"
"player_icon_starrnova_anime2","","","0","0","","sc/player_icons_67.sc","player_icon_starrnova_anime2","3744","","true","","750","19","TRUE","","","","","","","ANIME","","","","","","AVAILABLE"
"player_icon_stella_box","","","0","0","","sc/player_icons_67.sc","player_icon_stella_box","3745","","true","","","","TRUE","","","","","","","BOXES","","","","","",""
"player_icon_starrnova1","","","0","0","","sc/player_icons_67.sc","player_icon_starrnova1","2097","true","","","","","TRUE","","","","MagicalGirlDefault","","","","","","","TrophyRewardsMagicalGirl","","NEVER"
"player_icon_bolt1","","","0","0","","sc/player_icons_67.sc","player_icon_bolt1","2098","true","","","","","TRUE","","","","RockDefault","","","","","","","TrophyRewardsRock","","NEVER"
"player_icon_damian1","","","0","0","","sc/player_icons_67.sc","player_icon_damian1","2099","true","","","","","TRUE","","","","GladiatorDefault","","","","","","","TrophyRewardsGladiator","","NEVER"
"player_icon_damian_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_damian_overcharge","6101","","true","","","","TRUE","","true","","","","","","Gladiator","","","","",""
"hero105","","","0","0","Rock","sc/player_icons_1.sc","player_icon_bolt","752","","","","","","TRUE","","","","","","","","","","","","","NEVER"
"player_icon_mha_2","","","0","0","","sc/player_icons_67.sc","player_icon_mha_2","3746","","true","","","","TRUE","","","","","","","MHA","","","","","","NEVER"
"player_icon_anime_gacha","","","0","1","","sc/player_icons_67.sc","player_icon_anime_gacha","3747","","true","","750","19","TRUE","","","","","","","ANIME","","","","","","AVAILABLE"
"player_icon_najia_overcharge","","","0","0","","sc/player_icons_1.sc","player_icon_najia_overcharge","6102","","true","","","","TRUE","","true","","","","","","Redirecter","","","","",""
"player_icon_bp_strikers","","","0","0","","sc/player_icons_67.sc","player_icon_bp_strikers","3748","true","","","","","TRUE","","","","","","","ADIDAS","","","","","","NEVER"
"player_icon_bp_anime","","","0","0","","sc/player_icons_67.sc","player_icon_bp_anime","3749","true","","","750","19","TRUE","","","","","","","ANIME","","","","","","AVAILABLE"
"player_icon_clawmachine","","","0","1","","sc/player_icons_67.sc","player_icon_clawmachine","3750","","true","","","","TRUE","","","","","","","MISC","","","","","","NEVER"
"player_icon_esports_brawlcup26","","","0","1","","sc/player_icons_67.sc","player_icon_esports_brawlcup26","3751","","true","","","","TRUE","","","","","","","WF_2020","","","","","","NEVER"
"player_icon_bea_starrgirl","","","0","0","","sc/player_icons_67.sc","player_icon_bea_starrgirl","3752","","true","","750","19","TRUE","","","","","","","ANIME","","","","","","AVAILABLE"
"player_icon_amber_starrgirl","","","0","0","","sc/player_icons_67.sc","player_icon_amber_starrgirl","3753","","true","","750","19","TRUE","","","","","","","ANIME","","","","","","AVAILABLE"
"player_icon_juju_starrgirl","","","0","0","","sc/player_icons_67.sc","player_icon_juju_starrgirl","3754","","true","","750","19","TRUE","","","","","","","ANIME","","","","","","AVAILABLE"
"player_icon_spike_starrgirl","","","0","0","","sc/player_icons_67.sc","player_icon_spike_starrgirl","3755","","true","","750","19","TRUE","","","","","","","ANIME","","","","","","AVAILABLE"
"player_icon_colette_starrgirl","","","0","0","","sc/player_icons_67.sc","player_icon_colette_starrgirl","3756","","true","","750","19","TRUE","","","","","","","ANIME","","","","","","AVAILABLE"
"player_icon_finx_starrgirl","","","0","0","","sc/player_icons_67.sc","player_icon_finx_starrgirl","3757","","true","","","","TRUE","","","","","","","ANIME","","","","","",""
"player_icon_deku_mha","","","0","0","","sc/player_icons_67.sc","player_icon_deku_mha","3758","","true","","","","TRUE","","","","KickerDudeMHA","TRUE","","","","","","","","NEVER"
"player_icon_edger_mha","","","0","0","","sc/player_icons_67.sc","player_icon_edger_mha","3759","","true","","","","TRUE","","","","EnragerBakugo","TRUE","","","","","","","","NEVER"
"player_icon_janet_mha","","","0","0","","sc/player_icons_67.sc","player_icon_janet_mha","3760","","true","","","","TRUE","","","","JetpackGirlMHA","TRUE","","","","","","","","NEVER"
"player_icon_mha_hand","","","0","0","","sc/player_icons_67.sc","player_icon_mha_hand","3761","","true","","","","TRUE","","","","","","","MHA","","","","","","NEVER"
"player_icon_primo_mha","","","0","0","","sc/player_icons_67.sc","player_icon_primo_mha","3762","","true","","","","TRUE","","","","LuchadorMHA","TRUE","","","","","","","","NEVER"
"player_icon_shigaraki_mha","","","0","0","","sc/player_icons_67.sc","player_icon_shigaraki_mha","3763","","true","","","","TRUE","","","","SoulCollectorMHA","TRUE","","","","","","","","NEVER"
"player_icon_carl_strikers","","","0","0","","sc/player_icons_67.sc","player_icon_carl_strikers","3764","","true","","","","TRUE","","","","","","","STRIKERS","","","","","","NEVER"
"player_icon_gene_strikers","","","0","0","","sc/player_icons_67.sc","player_icon_gene_strikers","3765","","true","","","","TRUE","","","","","","","STRIKERS","","","","","","NEVER"
"player_icon_lou_strikers","","","0","0","","sc/player_icons_67.sc","player_icon_lou_strikers","3766","","true","","","","TRUE","","","","","","","STRIKERS","","","","","","NEVER"
