"Name","LogicProjectile","Disabled","FileName","BlueSCW","RedSCW","SCWLayer","BlueExportName","RedExportName","Layer","ShadowExportName","ShadowLayer","BlueGroundGlowExportName","RedGroundGlowExportName","GroundGlowLayer","PreExplosionExportFileName","PreExplosionBlueExportName","PreExplosionRedExportName","PreExplosionScale","HitEffectEnv","HitEffectChar","MaxRangeReachedEffect","CancelEffect","MirrorReachedEffects","HideTime","Scale","RandomStartFrame","TrailEffect","SpecialTrailEffect","SpecialTrailEffect2","TrailBehaviorType","MirrorTrailEffects","TargetedToSourceEffect","TargetedToSourceEffectOnTarget","Rendering","AnimateByDistanceTravelled","SpecialVisualState","HideFaster","UseColorMod","RedAdd","GreenAdd","BlueAdd","RedMul","GreenMul","BlueMul","GroundBasis","AppliedEffectVisualType","VisualizeEndPoint","CustomObject","CustomObject2","Components"
"MegaBossBlackHoleProjectile","MegaBossBlackHoleProjectile","","sc/effects_brawler_tara.sc","","","","boss_tara_008_projectile_red_2","boss_tara_008_projectile_red_2","","boss_tara_008_shadow","","","","","","","","","","tara_008_atk_hit","","","","0","100","","sparkle_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"MegaBossBlackHoleShieldPetProjectile","MegaBossBlackHoleShieldPetProjectile","","sc/effects_brawler_tara.sc","","","","tara_008_atk_projectile","tara_008_atk_projectile_red","","boss_tara_008_shadow","","","","","","","","","tara_008_atk_hit","tara_008_atk_hit","tara_008_atk_hit","","","0","100","2","rico_ulti_trail_twinkles","","","","","","","","","","","","","","","","","","","","","","",""
"MegaBossBlackHoleUltiShieldPetProjectile","MegaBossBlackHoleUltiShieldPetProjectile","","sc/effects_brawler_tara.sc","","","","boss_tara_008_projectile_red_2","boss_tara_008_projectile_red_2","","boss_tara_008_shadow","","","","","","","","","","tara_008_atk_hit","","","","0","120","","tara_008_ulti_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"MegaBossBlackHoleUltiExplodingPetProjectile","MegaBossBlackHoleUltiExplodingPetProjectile","","sc/effects_brawler_tara.sc","","","","boss_tara_008_projectile_red_2","boss_tara_008_projectile_red_2","","boss_tara_008_shadow","","","","","","","","","","tara_008_atk_hit","","","","0","120","","tara_008_ulti_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"MegaBossBlackHoleExplosionPetProjectile","MegaBossBlackHoleExplosionPetProjectile","","sc/effects_brawler_tara.sc","","","","tara_008_atk_projectile","tara_008_atk_projectile_red","","boss_tara_008_shadow","","","","","","","","","tara_008_atk_hit","tara_008_atk_hit","tara_008_atk_hit","","","0","100","2","rico_ulti_trail_twinkles","","","","","","","","","","","","","","","","","","","","","","",""
"MechaDudeSendItProjectile","MechaDudeSendItProjectile","","sc/effects_brawler_meg.sc","sc3d/meg_mecha_projectile_geo.glb","sc3d/meg_mecha_projectile_geo.glb","","","","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","200","","mecha_def_gadget2_trail","","","1","TRUE","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"MechaDudeSendItProjectileBuddy","MechaDudeSendItProjectileBuddy","","sc/effects_brawler_meg.sc","sc3d/meg_mecha_projectile_geo.glb","sc3d/meg_mecha_projectile_geo.glb","","","","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","200","","mecha_def_buddy_gadget2_trail","","","1","TRUE","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"MegaBossBlackholeSpreadProjectile","MegaBossBlackholeSpreadProjectile","","sc/effects_brawler_tara.sc","","","","boss_tara_008_projectile","boss_tara_008_projectile_red","","boss_tara_008_shadow","","","","","","","","","tara_008_atk_hitenv","tara_008_atk_hit","tara_008_atk_reached","","","0","100","2","tara_008_atk_trail","","","","","","","UseZFrames","","","","","","","","","","","","","","","",""
"MegaBossBlackholeSpreadProjectileReturn","MegaBossBlackholeSpreadProjectileReturn","","sc/effects_brawler_tara.sc","","","","boss_tara_008_projectile","boss_tara_008_projectile_red","","boss_tara_008_shadow","","","","","","","","","tara_008_atk_hitenv","tara_008_atk_hit","tara_008_atk_reached","","","0","100","2","tara_008_atk_trail","","","","","","","UseZFrames","","","","","","","","","","","","","","","",""
"MegaBossRocketGirlProjectileBasic","MegaBossRocketGirlProjectileBasic","","sc/effects_brawler_brock.sc","","","","","boss_brock_012_atk_projectile","","shadow_normal_circle_big","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","100","","brock_012_atk_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"MegaBossRocketGirlUltiProjectile","MegaBossRocketGirlUltiProjectile","","sc/effects_brawler_brock.sc","sc3d/brock_012_ulti_projectile_geo.glb","sc3d/brock_012_ulti_projectile_geo_red.glb","","brock_012_ulti_tail","brock_011_ulti_tail_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","85","","brock_012_ulti_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"MegaBossRocketGirlStreamProjectile","MegaBossRocketGirlStreamProjectile","","sc/effects_brawler_brock.sc","","","","","boss_brock_012_atk_projectile","","shadow_normal_circle_big","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","75","","brock_012_atk_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"MegaBossBlackHoleGravityWellProjectile","MegaBossBlackHoleGravityWellProjectile","","sc/effects_brawler_tara.sc","","","","tara_008_ulti_projectile","tara_008_ulti_projectile_red","","boss_tara_008_shadow","","","","","","","","","","tara_008_atk_hit","","","","0","120","","tara_008_ulti_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"MegaBossBlackHoleBoomerangWellProjectile","MegaBossBlackHoleBoomerangWellProjectile","","sc/effects_brawler_tara.sc","","","","tara_008_ulti_projectile","tara_008_ulti_projectile_red","","boss_tara_008_shadow","","","","","","","","","","tara_008_atk_hit","","","","0","120","","tara_008_ulti_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"MegaBossBlackHoleBoomerangWellChainProjectile","MegaBossBlackHoleBoomerangWellChainProjectile","","","","","","","","","","","","","","","","","","","","","","","0","10","","","","","","","","","","","true","","","","","","","","","","","","","",""
"MegaBossRocketGirlMatryoshkaProjectile","MegaBossRocketGirlMatryoshkaProjectile","","sc/effects_brawler_dynamike.sc","","","","dynamike_012_ulti_projectile","dynamike_012_ulti_projectile_red","","shadow_normal_circle_big","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","50","","brock_012_ulti_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"MegaBossRocketGirlRainProjectile","MegaBossRocketGirlRainProjectile","","sc/effects_brawler_tara.sc","","","","tara_007_ulti_projectile","tara_007_ulti_projectile_red","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","60","","dynamike_012_ulti_trail","","","","","","","DoNotRotateClip","","","","","","","","","","","","","","","",""
"MegaBossRocketGirlClusterProjectile","MegaBossRocketGirlClusterProjectile","","sc/effects_brawler_brock.sc","sc3d/brock_011_projectile_blue_geo.glb","sc3d/brock_011_projectile_red_geo.glb","","brock_011_atk_tail","brock_011_atk_tail_red","","shadow_normal_circle_big","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","75","","brock_012_atk_trail","","","","","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"MechaDudeProjectileHyperCharged","MechaDudeProjectileHyperCharged","","sc/effects_brawler_meg.sc","","","","mecha_def_buddy_oc_atk1_projectile","mecha_def_buddy_oc_atk1_projectile_red","","","","projectile_light_purple","projectile_light_pink","","","","","","mecha_def_buddy_oc_atk1_reached","mecha_def_buddy_oc_atk1_hit","mecha_def_buddy_oc_atk1_reached","","","0","150","","mecha_def_buddy_oc_atk1_trail","","","","","","","","","","","","","","","","","","","","","","",""
"MechaDudeBigProjectileHyperChargedBuddy","MechaDudeBigProjectileHyperChargedBuddy","","sc/effects_brawler_meg.sc","","","","mecha_def_buddy_oc_atk2_projectile","mecha_def_buddy_oc_atk2_projectile_red","","","","projectile_light_purple","projectile_light_pink","","","","","","mecha_def_buddy_oc_atk2_reached","mecha_def_buddy_oc_atk2_hit","mecha_def_buddy_oc_atk2_reached","","","0","130","","mecha_def_buddy_oc_atk2_trail","","","","","","","","","","","","","","","","","","","","","","",""
"MechaDude007ProjectileHyperCharged","MechaDudeProjectileHyperCharged","","sc/effects_brawler_meg.sc","","","","mecha_007_oc_atk1_projectile","mecha_007_oc_atk1_projectile_red","","shadow_normal_circle","","","","","","","","","mecha_007_oc_atk1_reached","mecha_007_oc_atk1_hit","mecha_007_oc_atk1_reached","","","0","100","2","mecha_007_oc_atk1_trail","","","","","","","","","","","","","","","","","","","","","","",""
"MechaDude007BigProjectileHyperChargedBuddy","MechaDudeBigProjectileHyperChargedBuddy","","sc/effects_brawler_meg.sc","","","","mecha_007_oc_atk2_projectile","mecha_007_oc_atk2_projectile_red","","shadow_normal_circle_big","","","","","","","","","mecha_007_oc_atk2_reached","mecha_007_oc_atk2_hit","mecha_007_oc_atk2_reached","","","0","100","2","mecha_007_oc_atk2_trail","","","","","","","UseZFrames","","","","","","","","","","","","","","","",""
"TrickShotGadgetSkillContainerProjectile","TrickShotGadgetSkillContainerProjectile","","sc/effects_brawler_bo.sc","","","","bo_def_gadget1_projectile","bo_def_gadget1_projectile_red","","shadow_normal_circle","","","","","","","","","","","","","","0","100","","bo_def_gadget1_trail","","","","","","","DoNotRotateClip","","","true","","","","","","","","","","","","",""
"TrickshotDudeGadgetSkillSplitterShotProjectile","TrickshotDudeGadgetSkillSplitterShotProjectile","","sc/effects_brawler_rico.sc","","","","rico_def_gadget2_projectile","rico_def_gadget2_projectile_red","","shadow_normal_circle","","","","","","","","","rico_def_gadget2_hit","rico_def_gadget2_hit","rico_def_gadget2_hit","","","0","120","","","","","","","","","","","","","","","","","","","","","","","","",""
"TrickshotDudeGadgetSkillSplitterShotProjectile2","TrickshotDudeGadgetSkillSplitterShotProjectile2","","sc/effects_brawler.sc","","","","rico_def_gadget_bullet_blue","rico_def_gadget_bullet_red","","shadow_normal_circle","","","","","","","","","gen_hit","penny_def_atk2_hit","penny_def_atk2_reached","","","0","60","","","","","","","","","","","","","","","","","","","","","","","","",""
"TrickShotGadgetSkillContainerProjectileBuddy","TrickShotGadgetSkillContainerProjectileBuddy","","sc/effects_brawler_bo.sc","","","","bo_def_gadget1_projectile","bo_def_gadget1_projectile_red","","shadow_normal_circle","","","","","","","","","","","","","","0","100","","bo_def_gadget1_trail","","","","","","","DoNotRotateClip","","","true","","","","","","","","","","","","",""
"TrickshotDudeGadgetSkillSplitterShotProjectileBuddy","TrickshotDudeGadgetSkillSplitterShotProjectileBuddy","","sc/effects_brawler_rico.sc","","","","rico_def_buddy_gadget2_projectile","rico_def_buddy_gadget2_projectile_red","","shadow_normal_circle","","","","","","","","","rico_def_buddy_gadget2_hit","rico_def_buddy_gadget2_hit","rico_def_buddy_gadget2_hit","","","0","120","","rico_def_buddy_gadget2_trail","","","","","","","","","","","","","","","","","","","","","","",""
"TrickshotDudeProjectileBigBulletSplit","TrickshotDudeProjectileBigBulletSplit","","sc/effects_brawler_rico.sc","","","","rico_def_gadget2_projectile_sub","rico_def_gadget2_projectile_sub_red","","shadow_normal_circle","","","","","","","","","trickshot_hit_env","gen_hit_brawler","rico_def_atk_reached","","","0","130","2","","","","","","","","","","true","","","","","","","","","","","","","",""
"TrickshotDudeProjectileBigBulletSplitBuddy","TrickshotDudeProjectileBigBulletSplitBuddy","","sc/effects_brawler_rico.sc","","","","rico_def_buddy_gadget2_projectile_sub","rico_def_buddy_gadget2_projectile_sub_red","","shadow_normal_circle","","","","","","","","","trickshot_hit_env","gen_hit_brawler","rico_def_buddy_gadget2_reached","","","0","130","2","","","","","","","","","","true","","","","","","","","","","","","","",""
"TrickshotDudeGadgetSkillProjectile","TrickshotDudeGadgetSkillProjectile","","sc/effects_brawler_rico.sc","","","","rico_def_gadget1_projectile","rico_def_gadget1_projectile_red","","shadow_normal_circle","","","","","","","","","","","","","","0","100","","rico_def_gadget1_trail","","","","","","","DoNotRotateClip","","","true","","","","","","","","","","","","",""
"MechaDudeRhinoSendItProjectile","MechaDudeSendItProjectile","","sc/effects_brawler_meg.sc","sc3d/meg_mecha_beetle_projectile_geo.glb","sc3d/meg_mecha_beetle_projectile_geo.glb","","","","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","200","","mecha_def_gadget2_trail","","","1","TRUE","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"MechaDudeRhinoSendItProjectileBuddy","MechaDudeSendItProjectileBuddy","","sc/effects_brawler_meg.sc","sc3d/meg_mecha_beetle_projectile_geo.glb","sc3d/meg_mecha_beetle_projectile_geo.glb","","","","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","200","","mecha_def_buddy_gadget2_trail","","","1","TRUE","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"MechaDudeMonsterTruckSendItProjectile","MechaDudeSendItProjectile","","sc/effects_brawler_meg.sc","sc3d/meg_monstertruck_mecha_projectile_geo.glb","sc3d/meg_monstertruck_mecha_projectile_geo.glb","","","","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","200","","mecha_def_gadget2_trail","","","1","TRUE","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"MechaDudeMonsterTruckSendItProjectileBuddy","MechaDudeSendItProjectileBuddy","","sc/effects_brawler_meg.sc","sc3d/meg_monstertruck_mecha_projectile_geo.glb","sc3d/meg_monstertruck_mecha_projectile_geo.glb","","","","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","200","","mecha_def_buddy_gadget2_trail","","","1","TRUE","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"MechaDudeGoldSendItProjectile","MechaDudeSendItProjectile","","sc/effects_brawler_meg.sc","sc3d/meg_mecha_gold_projectile_geo.glb","sc3d/meg_mecha_gold_projectile_geo.glb","","","","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","200","","mecha_def_gadget2_trail","","","1","TRUE","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"MechaDudeGoldSendItProjectileBuddy","MechaDudeSendItProjectileBuddy","","sc/effects_brawler_meg.sc","sc3d/meg_mecha_gold_projectile_geo.glb","sc3d/meg_mecha_gold_projectile_geo.glb","","","","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","200","","mecha_def_buddy_gadget2_trail","","","1","TRUE","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"MechaDudeSilverSendItProjectile","MechaDudeSendItProjectile","","sc/effects_brawler_meg.sc","sc3d/meg_mecha_silver_projectile_geo.glb","sc3d/meg_mecha_silver_projectile_geo.glb","","","","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","200","","mecha_def_gadget2_trail","","","1","TRUE","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"MechaDudeSilverSendItProjectileBuddy","MechaDudeSendItProjectileBuddy","","sc/effects_brawler_meg.sc","sc3d/meg_mecha_silver_projectile_geo.glb","sc3d/meg_mecha_silver_projectile_geo.glb","","","","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","200","","mecha_def_buddy_gadget2_trail","","","1","TRUE","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
"MechaDudeJaguarSendItProjectile","MechaDudeSendItProjectile","","sc/effects_brawler_meg.sc","sc3d/meg_mecha_jaguar_projectile_geo.glb","sc3d/meg_mecha_jaguar_projectile_geo.glb","","","","","shadow_normal_circle","","","","","","","","","gen_hit","gen_hit_brawler","","","","0","200","","mecha_def_gadget2_trail","","","1","TRUE","","","UseVerticalMirroring","","","","","","","","","","","","","","","",""
