"Name","Disabled","DisabledCN","IconSWF","IconExportName","Character","Skin","GiveOnSkinUnlock","IsPicto","BattleCategory","Rarity","EmoteType","SoundEffect","SfxIndex","LockedForChronos","EmoteBundles","IsDefaultBattleEmote","PriceBling","PriceGems","DisableCatalogRelease","CatalogNewDaysAdjustment","NotInCatalogTID","ExtraCatalogCampaign","HideFromCatalogRarityCategory","UnlockedByFame"
"emoji_sandy_deep","","","sc/emoji.sc","emoji_sandy_deep","Sandstorm","SandstormDeepsea","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_ruffs_pirate","","","sc/emoji.sc","emoji_ruffs_pirate","Ruffs","RuffsPirate","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_rt_greek","","","sc/emoji.sc","emoji_rt_greek","Splitter","SplitterGreek","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_piper_greek","","","sc/emoji.sc","emoji_piper_greek","Sniper","SniperGreek","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_melody_greek","","","sc/emoji.sc","emoji_melody_greek","AxeJuggler","AxeJugglerGreek","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_jacky_deep","","","sc/emoji.sc","emoji_jacky_deep","Driller","DrillerDeepsea","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_gale_deep","","","sc/emoji.sc","emoji_gale_deep","Blower","BlowerDeepsea","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_frank_cave_chroma","","","sc/emoji.sc","emoji_frank_cave_chroma","HammerDude","FrankCavemanRed","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_frank_cave","","","sc/emoji.sc","emoji_frank_cave","HammerDude","FrankCaveman","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_emz_greek","","","sc/emoji.sc","emoji_emz_greek","Mummy","MummyGreek","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_doug_pirate","","","sc/emoji.sc","emoji_doug_pirate","Reviver","ReviverPirate","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_bull_viking_chroma","","","sc/emoji.sc","emoji_bull_viking_chroma","BullDude","BullDudeViking_remake_orange","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_bull_viking","","","sc/emoji.sc","emoji_bull_viking","BullDude","BullGuyHair","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_bull_greek","","","sc/emoji.sc","emoji_bull_greek","BullDude","BullDudeGreek","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_bonnie_deep","","","sc/emoji.sc","emoji_bonnie_deep","CannonGirl","CannonGirlDeepsea","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_barley_pirate","","","sc/emoji.sc","emoji_barley_pirate","Barkeep","BarkeepPirate","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_angelo_greek","","","sc/emoji.sc","emoji_angelo_greek","InsectMan","InsectManGreek","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_rico_loaded","","","sc/emoji.sc","emoji_rico_loaded","TrickshotDude","TrickshotDudeKing_remake","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","Rico_Loaded_Start_VO","2","","","","","","","","","","",""
"emoji_rico_loaded_angry","","","sc/emoji.sc","emoji_rico_loaded_angry","TrickshotDude","TrickshotDudeKing_remake","true","","SPECIAL","COLLECTORS","ANGRY","Rico_Loaded_Hurt_VO","4","","","","","","","","","","",""
"emoji_rico_loaded_clap","","","sc/emoji.sc","emoji_rico_loaded_clap","TrickshotDude","TrickshotDudeKing_remake","true","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","","","","","","","","","",""
"emoji_rico_loaded_gg","","","sc/emoji.sc","emoji_rico_loaded_gg","TrickshotDude","TrickshotDudeKing_remake","true","","SPECIAL","COLLECTORS","GG","Rico_Loaded_Kill_VO","5","","","","","","","","","","",""
"emoji_rico_loaded_happy","","","sc/emoji.sc","emoji_rico_loaded_happy","TrickshotDude","TrickshotDudeKing_remake","true","","SPECIAL","COLLECTORS","HAPPY","Rico_Loaded_Lead_VO","0","","","","","","","","","","",""
"emoji_rico_loaded_phew","","","sc/emoji.sc","emoji_rico_loaded_phew","TrickshotDude","TrickshotDudeKing_remake","true","","SPECIAL","COLLECTORS","PHEW","Rico_Loaded_Hurt_VO","3","","","","","","","","","","",""
"emoji_rico_loaded_thanks","","","sc/emoji.sc","emoji_rico_loaded_thanks","TrickshotDude","TrickshotDudeKing_remake","true","","SPECIAL","COLLECTORS","THANKS","Rico_Loaded_Start_VO","4","","","","","","","","","","",""
"emoji_rico_loaded_sad","","","sc/emoji.sc","emoji_rico_loaded_sad","TrickshotDude","TrickshotDudeKing_remake","true","","SPECIAL","COLLECTORS","SAD","Rico_Loaded_Die_VO","0","","","","","","","","","","",""
"emoji_rico_loaded_special","","","sc/emoji.sc","emoji_rico_loaded_special","TrickshotDude","TrickshotDudeKing_remake","true","","SPECIAL","COLLECTORS","SPECIAL","Rico_Loaded_Kill_VO","0","","","","","","","","","","",""
"emoji_berry","","","sc/emoji.sc","emoji_berry","Painter","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Berry_Start_VO","6","","","","","","","","","","",""
"emoji_berry_angry","","","sc/emoji.sc","emoji_berry_angry","Painter","","","","ANGRY","COMMON","ANGRY","Berry_Die_VO","6","","","","375","9","","","","","",""
"emoji_berry_happy","","","sc/emoji.sc","emoji_berry_happy","Painter","","","","HAPPY","COMMON","HAPPY","Berry_Kill_VO","7","","","","375","9","","","","","",""
"emoji_berry_gg","","","sc/emoji.sc","emoji_berry_gg","Painter","","","","SPECIAL","RARE","GG","Berry_Kill_VO","0","","","","750","19","","","","","",""
"emoji_berry_phew","","","sc/emoji.sc","emoji_berry_phew","Painter","","","","SPECIAL","EPIC","PHEW","Berry_Hurt_VO","2","","","","1500","39","","","","","",""
"emoji_berry_sad","","","sc/emoji.sc","emoji_berry_sad","Painter","","","","SAD","COMMON","SAD","Berry_Hurt_VO","3","","","","375","9","","","","","",""
"emoji_berry_special","","","sc/emoji.sc","emoji_berry_special","Painter","","","","SPECIAL","EPIC","SPECIAL","Berry_Lead_VO","2","","","","1500","39","","","","","",""
"emoji_berry_thanks","","","sc/emoji.sc","emoji_berry_thanks","Painter","","","","SPECIAL","EPIC","THANKS","Berry_Lead_VO","5","","","","1500","39","","","","","",""
"emoji_berry_clap","","","sc/emoji.sc","emoji_berry_clap","Painter","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","","",""
"emoji_berry_facepalm","","","sc/emoji.sc","emoji_berry_facepalm","Painter","","","","SPECIAL","COLLECTORS","FACEPALM","","","","","","","","","","","","",""
"emoji_clancy","","","sc/emoji.sc","emoji_clancy","Crab","","","TRUE","DEFAULT","DEFAULT","DEFAULT","Clancy_Start_VO","0","","","","","","","","","","",""
"emoji_clancy_angry","","","sc/emoji.sc","emoji_clancy_angry","Crab","","","","ANGRY","COMMON","ANGRY","Clancy_Hurt_VO","5","","","","375","9","","","","","",""
"emoji_clancy_happy","","","sc/emoji.sc","emoji_clancy_happy","Crab","","","","HAPPY","COMMON","HAPPY","Clancy_Kill_VO","1","","","","375","9","","","","","",""
"emoji_clancy_gg","","","sc/emoji.sc","emoji_clancy_gg","Crab","","","","SPECIAL","RARE","GG","Clancy_Lead_VO","1","","","","750","19","","","","","",""
"emoji_clancy_phew","","","sc/emoji.sc","emoji_clancy_phew","Crab","","","","SPECIAL","EPIC","PHEW","Clancy_Hurt_VO","6","","","","1500","39","","","","","",""
"emoji_clancy_sad","","","sc/emoji.sc","emoji_clancy_sad","Crab","","","","SAD","COMMON","SAD","Clancy_Die_VO","5","","","","375","9","","","","","",""
"emoji_clancy_special","","","sc/emoji.sc","emoji_clancy_special","Crab","","","","SPECIAL","EPIC","SPECIAL","Clancy_Lead_VO","5","","","","1500","39","","","","","",""
"emoji_clancy_thanks","","","sc/emoji.sc","emoji_clancy_thanks","Crab","","","","SPECIAL","EPIC","THANKS","Clancy_Lead_VO","8","","","","1500","39","","","","","",""
"emoji_clancy_clap","","","sc/emoji.sc","emoji_clancy_clap","Crab","","","","SPECIAL","RARE","CLAP","Colt_Pin_Clap","0","","","","750","19","","","","","",""
"emoji_clancy_facepalm","","","sc/emoji.sc","emoji_clancy_facepalm","Crab","","","","SPECIAL","COLLECTORS","FACEPALM","","","","","","","","","","","","",""
"emoji_dynamike_classic_old","","","sc/emoji.sc","emoji_dynamike_classic_old","TntDude","TntDudeRetro","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_dynamike_classic_remake","","","sc/emoji.sc","emoji_dynamike_classic_remake","TntDude","TntDudeClassic_yellow","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_max_line","","","sc/emoji.sc","emoji_max_line","Speedy","SpeedyLine","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_nani_line","","","sc/emoji.sc","emoji_nani_line","Controller","ControllerLine","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_champie_classic","","","sc/emoji.sc","emoji_champie_classic","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_emz_greek_blue","","","sc/emoji.sc","emoji_emz_greek_blue","Mummy","MummyGreekBlue","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_emz_greek_red","","","sc/emoji.sc","emoji_emz_greek_red","Mummy","MummyGreekRed","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_got_this","","","sc/emoji.sc","emoji_got_this","","","","","SPECIAL","COLLECTORS","SPECIAL","","","TRUE","","","1500","39","","","","","",""
"emoji_sandy_deep_dark","","","sc/emoji.sc","emoji_sandy_deep_dark","Sandstorm","SandstormDeepseaPurple","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_sandy_deep_pink","","","sc/emoji.sc","emoji_sandy_deep_pink","Sandstorm","SandstormDeepseaYellow","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_shelly_classic_old","","","sc/emoji.sc","emoji_shelly_classic_old","ShotgunGirl","ShotgunGirloldschool","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_shelly_classic_remake","","","sc/emoji.sc","emoji_shelly_classic_remake","ShotgunGirl","ShotgunGirlClassic_white","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_shelly_star_remake","","","sc/emoji.sc","emoji_shelly_star_remake","ShotgunGirl","BanditGirlStar_remake","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_rico_classic_old","","","sc/emoji.sc","emoji_rico_classic_old","TrickshotDude","TrickshotDudeTotal","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_rico_classic_remake","","","sc/emoji.sc","emoji_rico_classic_remake","TrickshotDude","TrickshotDudeClassic_red","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_rico_loaded_bling","","","sc/emoji.sc","emoji_rico_loaded_bling","TrickshotDude","TrickshotDudeKing_remakeBling","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_rico_loaded_gem","","","sc/emoji.sc","emoji_rico_loaded_gem","TrickshotDude","TrickshotDudeKing_remakePurple","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_rico_loaded_old","","","sc/emoji.sc","emoji_rico_loaded_old","TrickshotDude","TrickshotGold","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_france_cock","","","sc/emoji.sc","emoji_france_cock","","","","","SPECIAL","COLLECTORS","SPECIAL","","","TRUE","","","1500","39","","","","","",""
"emoji_fame_alien","","","sc/emoji.sc","emoji_fame_alien","","","","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","","Alien3"
"emoji_rico_chicken","","","sc/emoji.sc","emoji_rico_chicken","TrickshotDude","TrickshotDudeChicken","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_mortis_sands","","","sc/emoji.sc","emoji_mortis_sands","Undertaker","UndertakerBazaar","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_tara_misfortune","","","sc/emoji.sc","emoji_tara_misfortune","BlackHole","BlackHoleMisfortune","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_dynamike_coach_red","","","sc/emoji.sc","emoji_dynamike_coach_red","TntDude","TntDudeFootball","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_dynamike_coach_blue","","","sc/emoji.sc","emoji_dynamike_coach_blue","TntDude","TntDudePsg","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_gale_buster","","","sc/emoji.sc","emoji_gale_buster","Blower","BlowerBusters","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_buzz_sb","","","sc/emoji.sc","emoji_buzz_sb","RopeDude","RopeDudeSB","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_darryl_sb","","","sc/emoji.sc","emoji_darryl_sb","BarrelBot","BarrelBotSB","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_jessie_sb","","","sc/emoji.sc","emoji_jessie_sb","Mechanic","MechanicSB","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_mortis_sb","","","sc/emoji.sc","emoji_mortis_sb","Undertaker","UndertakerSB","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_mortis_pink_sb","","","sc/emoji.sc","emoji_mortis_pink_sb","Undertaker","UndertakerSBPink","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_mortis_blue_sb","","","sc/emoji.sc","emoji_mortis_blue_sb","Undertaker","UndertakerSBBlue","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_primo_sb","","","sc/emoji.sc","emoji_primo_sb","Luchador","LuchadorSB","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_tick_sb","","","sc/emoji.sc","emoji_tick_sb","ClusterBombDude","ClusterBombDudeSB","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_draco_darkonceupon","","","sc/emoji.sc","emoji_draco_darkonceupon","DragonRider","DragonRiderOnceupon","true","TRUE","SPECIAL","COLLECTORS","DEFAULT","Ddraco_Start_VO","2","","","","","","","","","","",""
"emoji_draco_darkonceupon_angry","","","sc/emoji.sc","emoji_draco_darkonceupon_angry","DragonRider","DragonRiderOnceupon","true","","SPECIAL","COLLECTORS","ANGRY","Ddraco_Hurt_VO","6","","","","","","","","","","",""
"emoji_draco_darkonceupon_happy","","","sc/emoji.sc","emoji_draco_darkonceupon_happy","DragonRider","DragonRiderOnceupon","true","","SPECIAL","COLLECTORS","HAPPY","Ddraco_Kill_VO","2","","","","","","","","","","",""
"emoji_draco_darkonceupon_gg","","","sc/emoji.sc","emoji_draco_darkonceupon_gg","DragonRider","DragonRiderOnceupon","true","","SPECIAL","COLLECTORS","GG","Ddraco_Lead_VO","3","","","","","","","","","","",""
"emoji_draco_darkonceupon_phew","","","sc/emoji.sc","emoji_draco_darkonceupon_phew","DragonRider","DragonRiderOnceupon","true","","SPECIAL","COLLECTORS","PHEW","Ddraco_Hurt_VO","4","","","","","","","","","","",""
"emoji_draco_darkonceupon_sad","","","sc/emoji.sc","emoji_draco_darkonceupon_sad","DragonRider","DragonRiderOnceupon","true","","SPECIAL","COLLECTORS","SAD","Ddraco_Die_VO","2","","","","","","","","","","",""
"emoji_draco_darkonceupon_special","","","sc/emoji.sc","emoji_draco_darkonceupon_special","DragonRider","DragonRiderOnceupon","true","","SPECIAL","COLLECTORS","SPECIAL","Ddraco_Kill_VO","3","","","","","","","","","","",""
"emoji_draco_darkonceupon_thanks","","","sc/emoji.sc","emoji_draco_darkonceupon_thanks","DragonRider","DragonRiderOnceupon","true","","SPECIAL","COLLECTORS","THANKS","Ddraco_Kill_VO","4","","","","","","","","","","",""
"emoji_draco_darkonceupon_clap","","","sc/emoji.sc","emoji_draco_darkonceupon_clap","DragonRider","DragonRiderOnceupon","true","","SPECIAL","COLLECTORS","CLAP","Colt_Pin_Clap","0","","","","","","","","","","",""
"emoji_fang_esports","","","sc/emoji.sc","emoji_fang_esports","KickerDude","KickerDudeWorldfinal","true","","SPECIAL","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_gus_zombie","","","sc/emoji.sc","emoji_gus_zombie","SoulCollector","SoulCollectorZombie","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_hank_lunar","","","sc/emoji.sc","emoji_hank_lunar","FishTank","FishTankHarvest","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_kit_thief","","","sc/emoji.sc","emoji_kit_thief","Attacher","AttacherOnceupon","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_mandy_evilsorceress","","","sc/emoji.sc","emoji_mandy_evilsorceress","Beamer","BeamerOnceupon","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_nani_dark_knight","","","sc/emoji.sc","emoji_nani_dark_knight","Controller","ControllerOnceupon","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_pearl_medieval","","","sc/emoji.sc","emoji_pearl_medieval","Cooker","CookerOnceupon","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_poco_skullknight","","","sc/emoji.sc","emoji_poco_skullknight","DeadMariachi","DeadMariachiOnceupon","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_surge_evilking","","","sc/emoji.sc","emoji_surge_evilking","PowerLeveler","PowerLevelerOnceupon","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_surge_evilking_green","","","sc/emoji.sc","emoji_surge_evilking_green","PowerLeveler","PowerLevelerOnceupon_Red","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_surge_evilking_red","","","sc/emoji.sc","emoji_surge_evilking_red","PowerLeveler","PowerLevelerOnceupon_Gold","true","TRUE","DEFAULT","COLLECTORS","SPECIAL","","","","","","","","","","","","",""
"emoji_bp_spongebob","","","sc/emoji.sc","emoji_bp_spongebob","","","","","DEFAULT","COLLECTORS","DEFAULT","","","","","","","","","","","","",""
"emoji_bp_spongebob_angry","","","sc/emoji.sc","emoji_bp_spongebob_angry","","","","","ANGRY","COLLECTORS","ANGRY","","","","","","","","","","","","",""
"emoji_bp_spongebob_clap","","","sc/emoji.sc","emoji_bp_spongebob_clap","","","","","SPECIAL","COLLECTORS","CLAP","","","","","","","","","","","","",""
"emoji_bp_spongebob_happy","","","sc/emoji.sc","emoji_bp_spongebob_happy","","","","","HAPPY","COLLECTORS","HAPPY","","","","","","","","","","","","",""
"emoji_bp_spongebob_gg","","","sc/emoji.sc","emoji_bp_spongebob_gg","","","","","SPECIAL","COLLECTORS","GG","","","","","","","","","","","","",""
"emoji_bp_spongebob_phew","","","sc/emoji.sc","emoji_bp_spongebob_phew","","","","","SPECIAL","COLLECTORS","PHEW","","","","","","","","","","","","",""
"emoji_bp_spongebob_sad","","","sc/emoji.sc","emoji_bp_spongebob_sad","","","","","SAD","COLLECTORS","SAD","","","","","","","","","","","","",""
