"Name","Disabled","Type","IntParam","GameplayGoal","TimesPerMatch","TicksCooldown","Tracker","TrackerIntParam","TrackerValue","RewardPoints","RewardType","Reward","FallbackCoins","TitleTID","DescriptionTID","TargetHero","TargetGameModes","PreviousTier","GameModeIcon","SortingOrder","Groupings","NoModifierOnly","IconAsset","IconScalePercent"
"Score3pointerWithBrawlers2v2","true",,,,,,"score_3pointer_with_brawlers",,20,100,,,,"TID_ACH_SCORE_3POINTER_WITH_BRAWLERS_TITLE","TID_ACH_SCORE_3POINTER_WITH_BRAWLERS_DESC",,"BasketBrawl2v2",,"BasketBrawl2v2",201,"Score3pointerWithBrawlers","TRUE",,
"ScoreInBrawlBallWithoutDamage","true",,,,,,"score_in_brawl_ball_without_damage",,1,100,,,,"TID_ACH_SCORE_IN_BRAWL_BALL_WITHOUT_DAMAGE_TITLE","TID_ACH_SCORE_IN_BRAWL_BALL_WITHOUT_DAMAGE_DESC",,"BrawlBall",,"BrawlBall",202,,"TRUE",,
"ScoreTeamGoalInBrawlball","true",,,,,,"score_team_goal_in_brawlball",,1,250,"GATCHA","LegendaryStar",,"TID_ACH_SCORE_TEAM_GOAL_IN_BRAWLBALL_TITLE","TID_ACH_SCORE_TEAM_GOAL_IN_BRAWLBALL_DESC",,"BrawlBall",,"BrawlBall",203,,"TRUE",,
"WinChallengeEvents","true",,,,,,"win_challenge_events",,10,250,"GATCHA","LegendaryStar",,"TID_ACH_WIN_CHALLENGE_EVENTS_TITLE","TID_ACH_WIN_CHALLENGE_EVENTS_DESC",,,,,204,,,,
"WinInGemGrabWhileHoldingGems",,"WinGemgrabHoldingGems",,15,,,"gameplay",,1,250,,,,"TID_ACH_WIN_IN_GEM_GRAB_WHILE_HOLDING_GEMS_TITLE","TID_ACH_WIN_IN_GEM_GRAB_WHILE_HOLDING_GEMS_DESC",,"GemGrab",,"GemGrab",205,"WinInGemGrabWhileHoldingGems","TRUE",,
"WinInGemGrab2v2WhileHoldingGems","true","WinGemgrabHoldingGems",,15,,,"gameplay",,1,250,,,,"TID_ACH_WIN_IN_GEM_GRAB_WHILE_HOLDING_GEMS_TITLE","TID_ACH_WIN_IN_GEM_GRAB_WHILE_HOLDING_GEMS_DESC",,"GemGrab2v2",,"GemGrab2v2",205,"WinInGemGrabWhileHoldingGems","TRUE",,
"WinInGemGrab5v5WhileHoldingGems",,"WinGemgrabHoldingGems",,20,,,"gameplay",,1,250,,,,"TID_ACH_WIN_IN_GEM_GRAB_WHILE_HOLDING_GEMS_TITLE","TID_ACH_WIN_IN_GEM_GRAB_WHILE_HOLDING_GEMS_DESC",,"GemGrab5v5",,"GemGrab5v5",205,"WinInGemGrabWhileHoldingGems","TRUE",,
"DealDamageToSafeInHeist","true",,,,,,"deal_damage_to_safe_in_heist",,50000,50,,,,"TID_ACH_DEAL_DAMAGE_TO_SAFE_IN_HEIST_TITLE","TID_ACH_DEAL_DAMAGE_TO_SAFE_IN_HEIST_DESC",,"Heist",,"Heist",206,,"TRUE",,
"Win1v3InKnockout","true",,,,,,"win_knockout_1v3",,1,500,"TITLE","TitleKnockoutClutch1v3",,"TID_ACH_WIN_KNOCKOUT_1V3_TITLE","TID_ACH_WIN_KNOCKOUT_1V3_DESC",,"Knockout",,"Knockout",207,"WinKnockout1v3","TRUE",,
"Win1v2InKnockout2v2","true",,,,,,"win_knockout_1v3",,1,250,,,,"TID_ACH_WIN_KNOCKOUT_1V3_TITLE","TID_ACH_WIN_KNOCKOUT_1V3_DESC",,"Knockout2v2",,"Knockout2v2",207,"WinKnockout1v3","TRUE",,
"Win1v5InKnockout5v5","true",,,,,,"win_knockout_1v3",,1,500,"TITLE","TitleKnockout5v5Clutch1v5",,"TID_ACH_WIN_KNOCKOUT_1V3_TITLE","TID_ACH_WIN_KNOCKOUT_1V3_DESC",,"Knockout5v5",,"Knockout5v5",207,"WinKnockout1v3","TRUE",,
"TakedownMostInKnockoutMatch","true",,,,,,"takedown_most_in_knockout_match",,6,500,"GATCHA","LegendaryStar",,"TID_ACH_TAKEDOWN_MOST_IN_KNOCKOUT_MATCH_TITLE","TID_ACH_TAKEDOWN_MOST_IN_KNOCKOUT_MATCH_DESC",,"Knockout",,"Knockout",208,"TakedownMostInKnockoutMatch","TRUE",,
"TakedownAllSingleSoloSDMatch","true",,,,,,"single_battle_kills",9,1,250,"TITLE","TitleTakedownAllInSoloShowdown",,"TID_ACH_TAKEDOWN_ALL_IN_SOLO_SHOWDOWN_MATCH_TITLE","TID_ACH_TAKEDOWN_ALL_IN_SOLO_SHOWDOWN_MATCH_DESC",,"Showdown",,"Showdown",209,,"TRUE",,
"WinSoloShowdownWithoutDealingDamage","true",,,,,,"win_solo_showdown_without_dealing_damage",,1,100,"GATCHA","LegendaryStar",,"TID_ACH_WIN_SOLO_SHOWDOWN_WITHOUT_DEALING_DAMAGE_TITLE","TID_ACH_WIN_SOLO_SHOWDOWN_WITHOUT_DEALING_DAMAGE_DESC",,"Showdown",,"Showdown",210,"WinShowdownWithoutDealingDamage","TRUE",,
"WinDuoShowdownWithoutDealingDamage","true",,,,,,"win_solo_showdown_without_dealing_damage",,1,100,"GATCHA","LegendaryStar",,"TID_ACH_WIN_SOLO_SHOWDOWN_WITHOUT_DEALING_DAMAGE_TITLE","TID_ACH_WIN_SOLO_SHOWDOWN_WITHOUT_DEALING_DAMAGE_DESC",,"DuoShowdown",,"DuoShowdown",210,"WinShowdownWithoutDealingDamage","TRUE",,
"WinTrioShowdownWithoutDealingDamage","true",,,,,,"win_solo_showdown_without_dealing_damage",,1,100,"GATCHA","LegendaryStar",,"TID_ACH_WIN_SOLO_SHOWDOWN_WITHOUT_DEALING_DAMAGE_TITLE","TID_ACH_WIN_SOLO_SHOWDOWN_WITHOUT_DEALING_DAMAGE_DESC",,"TrioShowdown",,"TrioShowdown",210,"WinShowdownWithoutDealingDamage","TRUE",,
"RepeatFirstTakedownInShowdownMatch","true",,,,,,"repeat_first_takedown_in_showdown_match",,10,100,,,,"TID_ACH_REPEAT_FIRST_TAKEDOWN_IN_SHOWDOWN_MATCH_TITLE","TID_ACH_REPEAT_FIRST_TAKEDOWN_IN_SHOWDOWN_MATCH_DESC",,"Showdown",,"Showdown",215,"RepeatFirstTakedownInShowdownMatch","TRUE",,
"RepeatFirstTakedownInDuoShowdownMatch","true",,,,,,"repeat_first_takedown_in_showdown_match",,10,100,,,,"TID_ACH_REPEAT_FIRST_TAKEDOWN_IN_SHOWDOWN_MATCH_TITLE","TID_ACH_REPEAT_FIRST_TAKEDOWN_IN_SHOWDOWN_MATCH_DESC",,"DuoShowdown",,"DuoShowdown",215,"RepeatFirstTakedownInShowdownMatch","TRUE",,
"RepeatFirstTakedownInTrioShowdownMatch","true",,,,,,"repeat_first_takedown_in_showdown_match",,10,100,,,,"TID_ACH_REPEAT_FIRST_TAKEDOWN_IN_SHOWDOWN_MATCH_TITLE","TID_ACH_REPEAT_FIRST_TAKEDOWN_IN_SHOWDOWN_MATCH_DESC",,"TrioShowdown",,"TrioShowdown",215,"RepeatFirstTakedownInShowdownMatch","TRUE",,
"HealManyTeammateHp",,,,,,,"heal_teammates",,500000,250,"GATCHA","LegendaryStar",,"TID_ACH_HEAL_MANY_TEAMMATE_HP_TITLE","TID_ACH_HEAL_MANY_TEAMMATE_HP_DESC",,,,,212,,"TRUE","sc/ui.sc#icon_record_heal",80
"HealTeamHpInOneMatchDuoShowdown","true",,,,,,"heal_team_hp_in_one_match",50000,1,100,,,,"TID_ACH_HEAL_TEAM_HP_IN_ONE_MATCH_TITLE_SHOWDOWN","TID_ACH_HEAL_N_TEAMMATE_HP_IN_ONE_MATCH_DESC",,"DuoShowdown",,"DuoShowdown",213,"HealTeamHpInOneMatchShowdown","TRUE",,
"HealTeamHpInOneMatchTrioShowndown","true",,,,,,"heal_team_hp_in_one_match",50000,1,100,,,,"TID_ACH_HEAL_TEAM_HP_IN_ONE_MATCH_TITLE_SHOWDOWN","TID_ACH_HEAL_N_TEAMMATE_HP_IN_ONE_MATCH_DESC",,"TrioShowdown",,"TrioShowdown",213,"HealTeamHpInOneMatchShowdown","TRUE",,
"HealTeamHpInOneMatchKnockout","true",,,,,,"heal_team_hp_in_one_match",50000,1,100,,,,"TID_ACH_HEAL_TEAM_HP_IN_ONE_MATCH_TITLE_SHOWDOWN","TID_ACH_HEAL_N_TEAMMATE_HP_IN_ONE_MATCH_DESC",,"Knockout",,"Knockout",213,"HealTeamHpInOneMatch","TRUE",,
"HealTeamHpInOneMatchGemGrab","true",,,,,,"heal_team_hp_in_one_match",50000,1,100,,,,"TID_ACH_HEAL_TEAM_HP_IN_ONE_MATCH_TITLE","TID_ACH_HEAL_N_TEAMMATE_HP_IN_ONE_MATCH_DESC",,"GemGrab",,"GemGrab",213,"HealTeamHpInOneMatch","TRUE",,
"HealTeamHpInOneMatchBounty","true",,,,,,"heal_team_hp_in_one_match",50000,1,100,,,,"TID_ACH_HEAL_TEAM_HP_IN_ONE_MATCH_TITLE","TID_ACH_HEAL_N_TEAMMATE_HP_IN_ONE_MATCH_DESC",,"Bounty",,"Bounty",213,"HealTeamHpInOneMatch","TRUE",,
"HealTeamHpInOneMatchHeist","true",,,,,,"heal_team_hp_in_one_match",50000,1,100,,,,"TID_ACH_HEAL_TEAM_HP_IN_ONE_MATCH_TITLE","TID_ACH_HEAL_N_TEAMMATE_HP_IN_ONE_MATCH_DESC",,"Heist",,"Heist",213,"HealTeamHpInOneMatch","TRUE",,
"HealTeamHpInOneMatchBrawlBall","true",,,,,,"heal_team_hp_in_one_match",50000,1,100,,,,"TID_ACH_HEAL_TEAM_HP_IN_ONE_MATCH_TITLE","TID_ACH_HEAL_N_TEAMMATE_HP_IN_ONE_MATCH_DESC",,"BrawlBall",,"BrawlBall",213,"HealTeamHpInOneMatch","TRUE",,
"TakedownWhileLowHpShowdown",,"TakedownWhileLowHp",5,1,,,"gameplay",,1,100,,,,"TID_ACH_TAKEDOWN_WHILE_LOW_HP_TITLE_SHOWDOWN","TID_ACH_TAKEDOWN_WHILE_LOW_HP_DESC",,"Showdown",,"Showdown",214,"TakedownWhileLowHpShowdown","TRUE",,
"TakedownWhileLowHpDuoShowdown",,"TakedownWhileLowHp",5,1,,,"gameplay",,1,100,,,,"TID_ACH_TAKEDOWN_WHILE_LOW_HP_TITLE_SHOWDOWN","TID_ACH_TAKEDOWN_WHILE_LOW_HP_DESC",,"DuoShowdown",,"DuoShowdown",214,"TakedownWhileLowHpShowdown","TRUE",,
"TakedownWhileLowHpTrioShowdown",,"TakedownWhileLowHp",5,1,,,"gameplay",,1,100,,,,"TID_ACH_TAKEDOWN_WHILE_LOW_HP_TITLE_SHOWDOWN","TID_ACH_TAKEDOWN_WHILE_LOW_HP_DESC",,"TrioShowdown",,"TrioShowdown",214,"TakedownWhileLowHpShowdown","TRUE",,
"TakedownWhileLowHpKnockout",,"TakedownWhileLowHp",5,1,,,"gameplay",,1,100,,,,"TID_ACH_TAKEDOWN_WHILE_LOW_HP_TITLE","TID_ACH_TAKEDOWN_WHILE_LOW_HP_DESC",,"Knockout",,"Knockout",214,"TakedownWhileLowHp","TRUE",,
"TakedownWhileLowHpGemGrab",,"TakedownWhileLowHp",5,1,,,"gameplay",,1,100,,,,"TID_ACH_TAKEDOWN_WHILE_LOW_HP_TITLE","TID_ACH_TAKEDOWN_WHILE_LOW_HP_DESC",,"GemGrab",,"GemGrab",214,"TakedownWhileLowHp","TRUE",,
"TakedownWhileLowHpBounty",,"TakedownWhileLowHp",5,1,,,"gameplay",,1,100,,,,"TID_ACH_TAKEDOWN_WHILE_LOW_HP_TITLE","TID_ACH_TAKEDOWN_WHILE_LOW_HP_DESC",,"Bounty",,"Bounty",214,"TakedownWhileLowHp","TRUE",,
"TakedownWhileLowHpHeist",,"TakedownWhileLowHp",5,1,,,"gameplay",,1,100,,,,"TID_ACH_TAKEDOWN_WHILE_LOW_HP_TITLE","TID_ACH_TAKEDOWN_WHILE_LOW_HP_DESC",,"Heist",,"Heist",214,"TakedownWhileLowHp","TRUE",,
"TakedownWhileLowHpBrawlBall",,"TakedownWhileLowHp",5,1,,,"gameplay",,1,100,,,,"TID_ACH_TAKEDOWN_WHILE_LOW_HP_TITLE","TID_ACH_TAKEDOWN_WHILE_LOW_HP_DESC",,"BrawlBall",,"BrawlBall",214,"TakedownWhileLowHp","TRUE",,
"WinWithSameFriend","true",,,,,,,,100,100,,,,"TID_ACH_WIN_WITH_SAME_FRIEND_TITLE","TID_ACH_WIN_WITH_SAME_FRIEND_DESC",,,,,216,,,,
"UseOverchargesSingleMatchShowdown",,"UseOvercharges",,2,,,"gameplay",,1,250,,,,"TID_ACH_UNLEASH_HYPERCHARGES_IN_ONE_MATCH_TITLE_SHOWDOWN","TID_ACH_UNLEASH_HYPERCHARGES_IN_ONE_MATCH_DESC",,"Showdown",,"Showdown",168,"UseOverchargesSingleMatchShowdown","TRUE",,
"UseOverchargesSingleMatchDuoShowdown",,"UseOvercharges",,2,,,"gameplay",,1,250,,,,"TID_ACH_UNLEASH_HYPERCHARGES_IN_ONE_MATCH_TITLE_SHOWDOWN","TID_ACH_UNLEASH_HYPERCHARGES_IN_ONE_MATCH_DESC",,"DuoShowdown",,"DuoShowdown",168,"UseOverchargesSingleMatchShowdown","TRUE",,
"UseOverchargesSingleMatchTrioShowdown",,"UseOvercharges",,2,,,"gameplay",,1,250,,,,"TID_ACH_UNLEASH_HYPERCHARGES_IN_ONE_MATCH_TITLE_SHOWDOWN","TID_ACH_UNLEASH_HYPERCHARGES_IN_ONE_MATCH_DESC",,"TrioShowdown",,"TrioShowdown",168,"UseOverchargesSingleMatchShowdown","TRUE",,
"UseOverchargesSingleMatchKnockout",,"UseOvercharges",,2,,,"gameplay",,1,250,,,,"TID_ACH_UNLEASH_HYPERCHARGES_IN_ONE_MATCH_TITLE","TID_ACH_UNLEASH_HYPERCHARGES_IN_ONE_MATCH_DESC",,"Knockout",,"Knockout",168,"UseOverchargesSingleMatch","TRUE",,
"UseOverchargesSingleMatchGemGrab",,"UseOvercharges",,2,,,"gameplay",,1,250,,,,"TID_ACH_UNLEASH_HYPERCHARGES_IN_ONE_MATCH_TITLE","TID_ACH_UNLEASH_HYPERCHARGES_IN_ONE_MATCH_DESC",,"GemGrab",,"GemGrab",168,"UseOverchargesSingleMatch","TRUE",,
"UseOverchargesSingleMatchBounty",,"UseOvercharges",,2,,,"gameplay",,1,250,,,,"TID_ACH_UNLEASH_HYPERCHARGES_IN_ONE_MATCH_TITLE","TID_ACH_UNLEASH_HYPERCHARGES_IN_ONE_MATCH_DESC",,"Bounty",,"Bounty",168,"UseOverchargesSingleMatch","TRUE",,
"UseOverchargesSingleMatchHeist",,"UseOvercharges",,2,,,"gameplay",,1,250,,,,"TID_ACH_UNLEASH_HYPERCHARGES_IN_ONE_MATCH_TITLE","TID_ACH_UNLEASH_HYPERCHARGES_IN_ONE_MATCH_DESC",,"Heist",,"Heist",168,"UseOverchargesSingleMatch","TRUE",,
"UseOverchargesSingleMatchBrawlBall",,"UseOvercharges",,2,,,"gameplay",,1,250,,,,"TID_ACH_UNLEASH_HYPERCHARGES_IN_ONE_MATCH_TITLE","TID_ACH_UNLEASH_HYPERCHARGES_IN_ONE_MATCH_DESC",,"BrawlBall",,"BrawlBall",168,"UseOverchargesSingleMatch","TRUE",,
"HighWinStreak","true",,,,,,"high_win_streak",,50,500,"GATCHA","LegendaryStar",,"TID_ACH_HIGH_WIN_STREAK_TITLE","TID_ACH_HIGH_WIN_STREAK_DESC",,,,,169,,,,
"FinishFirstInContest","true",,,,,,,,1,250,,,,"TID_ACH_FINISH_TOP_1_CONTEST_TITLE","TID_ACH_FINISH_TOP_1_CONTEST_DESC",,,,,217,,,,
"RankedWins1",,,,,,,"event_slot_wins",14,20,50,,,,"TID_ACH_WIN_MATCHES_IN_RANKED_1_TITLE","TID_ACH_WIN_MATCHES_IN_RANKED_DESC",,,,,218,,,"sc/ui.sc#icon_record_ranked",
"RankedWins2",,,,,,,"event_slot_wins",14,50,100,,,,"TID_ACH_WIN_MATCHES_IN_RANKED_2_TITLE",,,,"RankedWins1",,,,,"sc/ui.sc#icon_record_ranked",
"RankedWins3",,,,,,,"event_slot_wins",14,100,250,,,,"TID_ACH_WIN_MATCHES_IN_RANKED_3_TITLE",,,,"RankedWins2",,,,,"sc/ui.sc#icon_record_ranked",
"RankedWins4",,,,,,,"event_slot_wins",14,200,500,"GATCHA","LegendaryStar",,"TID_ACH_WIN_MATCHES_IN_RANKED_4_TITLE",,,,"RankedWins3",,,,,"sc/ui.sc#icon_record_ranked",
"BecomeStarPlayer1",,,,,,,"become_star_player",,50,100,,,,"TID_ACH_EARN_MANY_STAR_PLAYER_1_TITLE","TID_ACH_EARN_MANY_STAR_PLAYER_DESC",,,,,165,,,"sc/ui.sc#icon_record_star_player",100
"BecomeStarPlayer2",,,,,,,"become_star_player",,200,250,,,,"TID_ACH_EARN_MANY_STAR_PLAYER_2_TITLE",,,,"BecomeStarPlayer1",,,,,"sc/ui.sc#icon_record_star_player",100
"BecomeStarPlayer3",,,,,,,"become_star_player",,500,500,"GATCHA","LegendaryStar",,"TID_ACH_EARN_MANY_STAR_PLAYER_3_TITLE",,,,"BecomeStarPlayer2",,,,,"sc/ui.sc#icon_record_star_player",100
"ReachGlobalFame","true",,,,,,"reach_fame",,1,500,"GATCHA","LegendaryStar",,"TID_ACH_REACH_GLOBAL_FAME_TITLE","TID_ACH_REACH_GLOBAL_FAME_DESC",,,,,219,,,"sc/ui.sc#icon_fame_tier_1_1",
"OwnCommonPins1",,,,,,,"own_pins_rarity",,10,20,,,,"TID_ACH_OWN_COMMON_PINS_1_TITLE","TID_ACH_OWN_COMMON_PINS_DESC",,,,,300,,,"sc/ui.sc#icon_catalogue_pins_common",75
"OwnCommonPins2",,,,,,,"own_pins_rarity",,25,50,,,,"TID_ACH_OWN_COMMON_PINS_2_TITLE",,,,"OwnCommonPins1",,,,,"sc/ui.sc#icon_catalogue_pins_common",75
"OwnCommonPins3",,,,,,,"own_pins_rarity",,50,100,,,,"TID_ACH_OWN_COMMON_PINS_3_TITLE",,,,"OwnCommonPins2",,,,,"sc/ui.sc#icon_catalogue_pins_common",75
"OwnCommonPins4",,,,,,,"own_pins_rarity",,100,100,,,,"TID_ACH_OWN_COMMON_PINS_4_TITLE",,,,"OwnCommonPins3",,,,,"sc/ui.sc#icon_catalogue_pins_common",75
"OwnCommonPins5",,,,,,,"own_pins_rarity",,200,500,"GATCHA","LegendaryStar",,"TID_ACH_OWN_COMMON_PINS_5_TITLE",,,,"OwnCommonPins4",,,,,"sc/ui.sc#icon_catalogue_pins_common",75
"OwnRarePins1",,,,,,,"own_pins_rarity",1,5,20,,,,"TID_ACH_OWN_RARE_PINS_1_TITLE","TID_ACH_OWN_RARE_PINS_DESC",,,,,301,,,"sc/ui.sc#icon_catalogue_pins_rare",75
"OwnRarePins2",,,,,,,"own_pins_rarity",1,10,50,,,,"TID_ACH_OWN_RARE_PINS_2_TITLE",,,,"OwnRarePins1",,,,,"sc/ui.sc#icon_catalogue_pins_rare",75
"OwnRarePins3",,,,,,,"own_pins_rarity",1,25,100,,,,"TID_ACH_OWN_RARE_PINS_3_TITLE",,,,"OwnRarePins2",,,,,"sc/ui.sc#icon_catalogue_pins_rare",75
"OwnRarePins4",,,,,,,"own_pins_rarity",1,50,250,,,,"TID_ACH_OWN_RARE_PINS_4_TITLE",,,,"OwnRarePins3",,,,,"sc/ui.sc#icon_catalogue_pins_rare",75
"OwnRarePins5",,,,,,,"own_pins_rarity",1,100,250,"GATCHA","LegendaryStar",,"TID_ACH_OWN_RARE_PINS_5_TITLE",,,,"OwnRarePins4",,,,,"sc/ui.sc#icon_catalogue_pins_rare",75
"OwnEpicPins1",,,,,,,"own_pins_rarity",2,10,20,,,,"TID_ACH_OWN_EPIC_PINS_1_TITLE","TID_ACH_OWN_EPIC_PINS_DESC",,,,,302,,,"sc/ui.sc#icon_catalogue_pins_epic",75
"OwnEpicPins2",,,,,,,"own_pins_rarity",2,25,50,,,,"TID_ACH_OWN_EPIC_PINS_2_TITLE",,,,"OwnEpicPins1",,,,,"sc/ui.sc#icon_catalogue_pins_epic",75
"OwnEpicPins3",,,,,,,"own_pins_rarity",2,50,100,,,,"TID_ACH_OWN_EPIC_PINS_3_TITLE",,,,"OwnEpicPins2",,,,,"sc/ui.sc#icon_catalogue_pins_epic",75
"OwnEpicPins4",,,,,,,"own_pins_rarity",2,100,250,,,,"TID_ACH_OWN_EPIC_PINS_4_TITLE",,,,"OwnEpicPins3",,,,,"sc/ui.sc#icon_catalogue_pins_epic",75
"OwnEpicPins5",,,,,,,"own_pins_rarity",2,200,500,"GATCHA","LegendaryStar",,"TID_ACH_OWN_EPIC_PINS_5_TITLE",,,,"OwnEpicPins4",,,,,"sc/ui.sc#icon_catalogue_pins_epic",75
"OwnPremiumPins1",,,,,,,"own_pins_rarity",4,10,20,,,,"TID_ACH_OWN_COLLECTOR_PINS_1_TITLE","TID_ACH_OWN_COLLECTOR_PINS_DESC",,,,,303,,,"sc/ui.sc#icon_catalogue_pins_premium",75
"OwnPremiumPins2",,,,,,,"own_pins_rarity",4,25,50,,,,"TID_ACH_OWN_COLLECTOR_PINS_2_TITLE",,,,"OwnPremiumPins1",,,,,"sc/ui.sc#icon_catalogue_pins_premium",75
"OwnPremiumPins3",,,,,,,"own_pins_rarity",4,50,100,,,,"TID_ACH_OWN_COLLECTOR_PINS_3_TITLE",,,,"OwnPremiumPins2",,,,,"sc/ui.sc#icon_catalogue_pins_premium",75
"OwnPremiumPins4",,,,,,,"own_pins_rarity",4,100,250,,,,"TID_ACH_OWN_COLLECTOR_PINS_4_TITLE",,,,"OwnPremiumPins3",,,,,"sc/ui.sc#icon_catalogue_pins_premium",75
"OwnPremiumPins5",,,,,,,"own_pins_rarity",4,200,500,"GATCHA","LegendaryStar",,"TID_ACH_OWN_COLLECTOR_PINS_5_TITLE",,,,"OwnPremiumPins4",,,,,"sc/ui.sc#icon_catalogue_pins_premium",75
"OwnSprays1",,,,,,,"own_sprays",,10,20,,,,"TID_ACH_OWN_SPRAYS_1_TITLE","TID_ACH_OWN_SPRAYS_DESC",,,,,310,,,"sc/ui.sc#icon_catalogue_sprays",90
"OwnSprays2",,,,,,,"own_sprays",,25,50,,,,"TID_ACH_OWN_SPRAYS_2_TITLE",,,,"OwnSprays1",,,,,"sc/ui.sc#icon_catalogue_sprays",90
"OwnSprays3",,,,,,,"own_sprays",,75,100,,,,"TID_ACH_OWN_SPRAYS_3_TITLE",,,,"OwnSprays2",,,,,"sc/ui.sc#icon_catalogue_sprays",90
"OwnSprays4",,,,,,,"own_sprays",,150,250,,,,"TID_ACH_OWN_SPRAYS_4_TITLE",,,,"OwnSprays3",,,,,"sc/ui.sc#icon_catalogue_sprays",90
"OwnSprays5",,,,,,,"own_sprays",,200,500,"GATCHA","LegendaryStar",,"TID_ACH_OWN_SPRAYS_6_TITLE",,,,"OwnSprays4",,,,,"sc/ui.sc#icon_catalogue_sprays",90
"OwnPlayerIcons1",,,,,,,"own_player_icons",,10,20,,,,"TID_ACH_OWN_PLAYER_ICONS_1_TITLE","TID_ACH_OWN_PLAYER_ICONS_DESC",,,,,320,,,"sc/ui.sc#icon_catalogue_profile_icons",75
"OwnPlayerIcons2",,,,,,,"own_player_icons",,25,50,,,,"TID_ACH_OWN_PLAYER_ICONS_2_TITLE",,,,"OwnPlayerIcons1",,,,,"sc/ui.sc#icon_catalogue_profile_icons",75
"OwnPlayerIcons3",,,,,,,"own_player_icons",,75,100,,,,"TID_ACH_OWN_PLAYER_ICONS_3_TITLE",,,,"OwnPlayerIcons2",,,,,"sc/ui.sc#icon_catalogue_profile_icons",75
"OwnPlayerIcons4",,,,,,,"own_player_icons",,200,250,,,,"TID_ACH_OWN_PLAYER_ICONS_4_TITLE",,,,"OwnPlayerIcons3",,,,,"sc/ui.sc#icon_catalogue_profile_icons",75
"OwnPlayerIcons5",,,,,,,"own_player_icons",,500,500,,,,"TID_ACH_OWN_PLAYER_ICONS_7_TITLE",,,,"OwnPlayerIcons4",,,,,"sc/ui.sc#icon_catalogue_profile_icons",75
"OwnTitles1",,,,,,,"own_titles",,5,100,,,,"TID_ACH_OWN_TITLES_1_TITLE","TID_ACH_OWN_TITLES_DESC",,,,,330,,,"sc/ui.sc#icon_player_title",60
"OwnTitles2",,,,,,,"own_titles",,10,100,,,,"TID_ACH_OWN_TITLES_2_TITLE",,,,"OwnTitles1",,,,,"sc/ui.sc#icon_player_title",60
"OwnTitles3",,,,,,,"own_titles",,25,250,,,,"TID_ACH_OWN_TITLES_3_TITLE",,,,"OwnTitles2",,,,,"sc/ui.sc#icon_player_title",60
"OwnTitles4",,,,,,,"own_titles",,50,250,,,,"TID_ACH_OWN_TITLES_4_TITLE",,,,"OwnTitles3",,,,,"sc/ui.sc#icon_player_title",60
"OwnTitles5",,,,,,,"own_titles",,100,500,"GATCHA","LegendaryStar",,"TID_ACH_OWN_TITLES_5_TITLE",,,,"OwnTitles4",,,,,"sc/ui.sc#icon_player_title",60
"OwnSkinsRare1",,,,,,,"own_skins_rarity",1,5,20,,,,"TID_ACH_OWN_RARE_SKINS_1_TITLE","TID_ACH_OWN_RARE_SKINS_DESC",,,,,340,,,"sc/ui.sc#icon_catalogue_skins_rare",
"OwnSkinsRare2",,,,,,,"own_skins_rarity",1,10,50,,,,"TID_ACH_OWN_RARE_SKINS_2_TITLE",,,,"OwnSkinsRare1",,,,,"sc/ui.sc#icon_catalogue_skins_rare",
"OwnSkinsRare3",,,,,,,"own_skins_rarity",1,25,100,,,,"TID_ACH_OWN_RARE_SKINS_3_TITLE",,,,"OwnSkinsRare2",,,,,"sc/ui.sc#icon_catalogue_skins_rare",
"OwnSkinsRare4",,,,,,,"own_skins_rarity",1,50,250,,,,"TID_ACH_OWN_RARE_SKINS_4_TITLE",,,,"OwnSkinsRare3",,,,,"sc/ui.sc#icon_catalogue_skins_rare",
"OwnSkinsRare5",,,,,,,"own_skins_rarity",1,75,250,,,,"TID_ACH_OWN_RARE_SKINS_5_TITLE",,,,"OwnSkinsRare4",,,,,"sc/ui.sc#icon_catalogue_skins_rare",
"OwnSkinsSuperRare1",,,,,,,"own_skins_rarity",2,5,20,,,,"TID_ACH_OWN_SUPER_RARE_SKINS_1_TITLE","TID_ACH_OWN_SUPER_RARE_SKINS_DESC",,,,,341,,,"sc/ui.sc#icon_catalogue_skins_super_rare",
"OwnSkinsSuperRare2",,,,,,,"own_skins_rarity",2,10,50,,,,"TID_ACH_OWN_SUPER_RARE_SKINS_2_TITLE",,,,"OwnSkinsSuperRare1",,,,,"sc/ui.sc#icon_catalogue_skins_super_rare",
"OwnSkinsSuperRare3",,,,,,,"own_skins_rarity",2,25,100,,,,"TID_ACH_OWN_SUPER_RARE_SKINS_3_TITLE",,,,"OwnSkinsSuperRare2",,,,,"sc/ui.sc#icon_catalogue_skins_super_rare",
"OwnSkinsSuperRare4",,,,,,,"own_skins_rarity",2,50,250,,,,"TID_ACH_OWN_SUPER_RARE_SKINS_4_TITLE",,,,"OwnSkinsSuperRare3",,,,,"sc/ui.sc#icon_catalogue_skins_super_rare",
"OwnSkinsSuperRare5",,,,,,,"own_skins_rarity",2,100,250,,,,"TID_ACH_OWN_SUPER_RARE_SKINS_5_TITLE",,,,"OwnSkinsSuperRare4",,,,,"sc/ui.sc#icon_catalogue_skins_super_rare",
"OwnSkinsEpic1",,,,,,,"own_skins_rarity",3,5,50,,,,"TID_ACH_OWN_EPIC_SKINS_1_TITLE","TID_ACH_OWN_EPIC_SKINS_DESC",,,,,342,,,"sc/ui.sc#icon_catalogue_skins_epic",
