TID,IT
TID_REPORT_PLAYER_POPUP_DESCRIPTION,"Stai per segnalare <PLAYER_NAME> per \qgriefing\q.\n\nCon questo termine, s'intende un comportamento antisportivo per cui un giocatore intralcia la sua squadra e influenza l'esito dello scontro evitando di completare l'obiettivo deliberatamente.\n\nAltri esempi di griefing includono:\nIL FEEDING, LE PARTITE TRUCCATE e L'INATTIVITÀ."
TID_REPORT_PLAYER_BUTTON_REPORT,SEGNALA
TID_REPORT_PLAYER_BUTTON_CANCEL,ANNULLA
TID_QUEST_FALLBACK_REWARD_DESC,"Poiché hai già la ricompensa di questa missione, riceverai in cambio: <REWARD>."
TID_QUEST_FALLBACK_REWARD_TITLE,RICOMPENSA MISSIONE
TID_QUEST_FALLBACK_REWARD_BUTTON_CLAIM,RITIRA
TID_RECRUIT_ROAD_TAB_RECRUIT_ROAD,ROTTA DELLE STARR
TID_RECRUIT_ROAD_TAB_CHROMATIC_SHOP,CROMATICI
TID_CHROMATIC_BRAWLER_UNLOCK_REQUIREMENT,Sbloccane ancora <NUM>.
TID_CHROMATIC_OWNED_BP_REACH_TIER,Sblocca <HERO> alla <NUM>ª SOGLIA del BRAWL PASS di questa stagione.
TID_CHROMATIC_OWNED_BP_REACH_TIER_SHORT,Si sblocca alla <NUM>ª SOGLIA del BRAWL PASS.
TID_CHROMATIC_CURRENT_BP_TIER,SOGLIA ATTUALE: <NUM>ª
TID_CHROMATIC_AVAILABLE_ON_BP,Disponibile ora nel BRAWL PASS
TID_CHROMATIC_CLAIM_ON_BP,RITIRA
TID_CHROMATIC_HERO_UNLOCK_NOW,Sblocca <HERO> ora:
TID_CHROMATIC_HERO_UNLOCK_MORE_TO_PURCHASE,Sblocca altri brawler cromatici (<NUM>) per acquistare <HERO> coi crediti cromatici.
TID_CHROMATIC_HERO_BP_SEASON_ENDS_IN,Fine stagione tra: <TIME>
TID_CHROMATIC_BUY_BUTTON_UNLOCK_NOW,SBLOCCA ORA:
TID_PURCHASE_CHROMATIC_HERO_TITLE,BRAWLER CROMATICI
TID_PURCHASE_CHROMATIC_BTN_BP_ACTIVATE,ATTIVA
TID_PURCHASE_CHROMATIC_BTN_BP_CLAIM,RITIRA
TID_PURCHASE_CHROMATIC_HERO_BP_CHANGED,La stagione del Brawl Pass è cambiata.
TID_RECRUIT_BRAWLER_BUY_BUTTON_UNLOCK_NOW,SBLOCCA ORA
TID_PURCHASE_BRAWLER_ERROR_BRAWLER_ALREADY_UNLOCKED,Hai già questo brawler.
TID_PURCHASE_BRAWLER_ERROR_BP_TIER_NOT_REACHED,Devi prima raggiungere la <TIER>ª soglia del Brawl Pass per acquistare questo brawler.
TID_PURCHASE_BRAWLER_ERROR_BP_TIER_ALREADY_CLAIMABLE,Puoi già ritirare questo brawler nel Brawl Pass.
TID_PURCHASE_BRAWLER_ERROR_PREVIOUS_CHROMATIC_BRAWLER_COUNT_TOO_SMALL,Prima devi sbloccare altri brawler cromatici (<NUM>).
TID_PURCHASE_BRAWLER_ERROR_UNKNOWN,Al momento non puoi acquistare questo brawler (<NUM>).
TID_PURCHASE_BRAWLER_AUTO_OFFER_TITLE,SBLOCCA SUBITO <NAME>
TID_PURCHASE_BRAWLER_AUTO_OFFER_DESC,Ricevi subito i crediti mancanti e gioca con <NAME> ora!
TID_RECRUIT_ROAD_CURRENT_BRAWLER_SWITCH,CAMBIA
TID_RECRUIT_ROAD_CURRENT_BRAWLER_UNLOCK_NOW,SBLOCCA ORA
TID_RECRUIT_ROAD_FUTURE_CHOICES_TITLE,SBLOCCA UN BRAWLER DI QUESTA SOGLIA
TID_RECRUIT_ROAD_FUTURE_BRAWLER_UNLOCK,Crediti necessari per sbloccare <HERO> in questa soglia:
TID_RECRUIT_ROAD_FUTURE_BRAWLER_UNLOCK_UNKNOWN,Crediti necessari per lo sblocco in questa soglia:
TID_RECRUIT_ROAD_FUTURE_BRAWLER_NAME_UNKNOWN,SCELTA IGNOTA
TID_RECRUIT_ROAD_FUTURE_BRAWLER_DESC_UNKNOWN,Qui apparirà un brawler <RARITY> che non hai già scelto in precedenza.
TID_CHROMATIC_TOKEN_CAP_REACHED_TITLE,CREDITI CROMATICI AL MASSIMO
TID_CHROMATIC_TOKEN_CAP_REACHED_DESC,Hai raggiunto il limite massimo di crediti cromatici. Spendine un po' prima di ottenerne altri.
TID_CHROMATIC_TOKEN_CAP_REACHED_DESC_PLAY_QUEST_REWARD,"Poiché hai raggiunto la quantità massima di crediti cromatici che puoi possedere, non potrai ritirare quelli che ricevi in premio dalle missioni."
TID_CHROMATIC_TOKEN_CAP_REACHED_DESC_PLAY_CHALLENGE_REWARD,"Poiché hai raggiunto la quantità massima di crediti cromatici che puoi possedere, non potrai ritirare quelli che ricevi in premio dalle sfide."
TID_CHROMATIC_TOKEN_CAP_REACHED_AMOUNT,<NUM>/<MAX>
TID_CHROMATIC_TOKEN_CAP_REACHED_BUTTON_SHOP,NEGOZIO CROMATICO
TID_BUTTON_NAVI_RECRUIT_ROAD,SBLOCCA LE STARR
TID_SKIN_INFO_GHOST_TRAIN,Skin de La stazione infestata
TID_SCID_PURCHASE_VERIFICATION_ERROR,Si è verificato un errore durante la verifica dell'acquisto.
TID_TRAIT_CHARGE_SUPER_FROM_ALLIES,Questo brawler ricarica la super stando vicino ai brawler alleati.
TID_SKIN_INFO_ACTION,Skin degli eroi d'azione
TID_SKIN_INFO_WF_2022,Skin delle Finali mondiali del 2022
TID_BRAWL_PASS_SEASON_14,LA STAZIONE INFESTATA
TID_CHAINSAW_BUSTER_SKIN,BUSTER MOTOSEGA
TID_CHAINSAW_BUSTER_SKIN_SHOP,BUSTER\nMOTOSEGA
TID_GHOST_TRAIN_GROM_SKIN,GROMENSTEIN
TID_GHOST_TRAIN_GROM_SKIN_SHOP,GROMENSTEIN
TID_GHOST_TRAIN_COLETTE_SKIN,COLETTE CONTROLLORE
TID_GHOST_TRAIN_COLETTE_SKIN_SHOP,COLETTE\nCONTROLLORE
TID_BRICK_OVEN_ASH_SKIN,ASH PIZZAIOLO
TID_BRICK_OVEN_ASH_SKIN_SHOP,ASH\nPIZZAIOLO
TID_VETERAN_SQUEAK_SKIN,SQUEAK GUERRIGLIERO
TID_VETERAN_SQUEAK_SKIN_SHOP,SQUEAK\nGUERRIGLIERO
TID_ZOMBIE_BROCK_SKIN,ZOMBROCK
TID_ZOMBIE_BROCK_SKIN_SHOP,ZOMBROCK
TID_MEGA_MEGABOX_DARRYL_SKIN,BARRYL CASSA OMEGA
TID_MEGA_MEGABOX_DARRYL_SKIN_SHOP,BARRYL\nCASSA OMEGA
TID_GHOST_METRO_PENNY_SKIN,PENNY SIGNORA DEI PROCIONI
TID_GHOST_METRO_PENNY_SKIN_SHOP,PENNY\nSIGNORA DEI PROCIONI
TID_BSWF22_TARA_SKIN,TARA GAMER ROSICONA
TID_BSWF22_TARA_SKIN_SHOP,TARA\nGAMER ROSICONA
TID_TOPGUN_JANET_SKIN,JANET FORZA G
TID_TOPGUN_JANET_SKIN_SHOP,JANET\nFORZA G
TID_SHOP_OFFER_TITLE_40,CASSA OMEGA
TID_PIN_OFFER_TITLE,Offerte sulle reazioni
TID_THUMBNAILS_OFFER_TITLE,Offerte sulle icone
TID_PURCHASE_BRAWL_PASS_TITLE_REDEEM,BRAWL PASS
TID_PURCHASE_BRAWL_PASS_INFO_REDEEM,"Sblocca i premi del Brawl Pass, delle missioni aggiuntive e la possibilità di cambiare <NUM> missioni a settimana."
TID_PURCHASE_BRAWL_PASS_BUTTON_REDEEM,RISCATTA
TID_BRAWL_PASS_REDEEM,RISCATTA
TID_PURCHASE_BRAWL_PASS_REDEEM_INFO,Hai a disposizione <NUMBER> Brawl Pass nel tuo Supercell ID. Vuoi usarne uno per attivare quello di questa stagione?
TID_PURCHASE_BRAWL_PASS_REDEEM_ALREADY_IN_PROGRESS,"Attendi, stiamo riscattando il Brawl Pass dal tuo Supercell ID."
TID_PURCHASE_BRAWL_PASS_BUY_FROM_SUPERCELL_STORE,Il tuo Supercell ID non ha Brawl Pass a sufficienza da riscattare. Acquistane di più dal Supercell Store.
TID_SUPERCELL_STORE_GEM_PACK_1_TITLE,30 gemme
TID_SUPERCELL_STORE_GEM_PACK_2_TITLE,80 gemme
TID_SUPERCELL_STORE_GEM_PACK_3_TITLE,170 gemme
TID_SUPERCELL_STORE_GEM_PACK_4_TITLE,360 gemme
TID_SUPERCELL_STORE_GEM_PACK_5_TITLE,950 gemme
TID_SUPERCELL_STORE_GEM_PACK_6_TITLE,2000 gemme
TID_SUPERCELL_STORE_BRAWL_PASS,Brawl Pass
TID_SUPERCELL_STORE_BRAWL_PASS_BUNDLE,Bundle del Brawl Pass
TID_SKIN_INFO_CAMPAIGN_LASTBOX,Skin cassa omega
TID_IAP_NOT_AVAILABLE_ANDROID,Impossibile fare acquisti!\nAssicurati di usare un account di Google valido e che il metodo di pagamento predefinito sia aggiornato.
TID_RECRUIT_ROAD_FEATURE_TITLE,SBLOCCA LE STARR
TID_RECRUIT_ROAD_OR,O
TID_RECRUIT_ROAD_NEXT_TO_UNLOCK,IL PROSSIMO SARÀ:
TID_RECRUIT_ROAD_CURRENTLY_UNLOCKING,STAI SBLOCCANDO
TID_RECRUIT_ROAD_UNLOCK_NOW,SBLOCCA ORA:
TID_FAME_SCREEN_TITLE,LIVELLO DELLA FAMA
TID_FAME_TIER_GLOBAL1,FAMA MONDIALE I
TID_FAME_TIER_GLOBAL2,FAMA MONDIALE II
TID_FAME_TIER_GLOBAL3,FAMA MONDIALE III
TID_FAME_TIER_LUNAR1,FAMA LUNARE I
TID_FAME_TIER_LUNAR2,FAMA LUNARE II
TID_FAME_TIER_LUNAR3,FAMA LUNARE III
TID_FAME_TIER_MARTIAL1,FAMA MARZIANA I
TID_FAME_TIER_MARTIAL2,FAMA MARZIANA II
TID_FAME_TIER_MARTIAL3,FAMA MARZIANA III
TID_FAME_TIER_SATURNAL1,FAMA SATURNIANA I
TID_FAME_TIER_SATURNAL2,FAMA SATURNIANA II
TID_FAME_TIER_SATURNAL3,FAMA SATURNIANA III
TID_FAME_TIER_SOLAR1,FAMA SOLARE I
TID_FAME_TIER_SOLAR2,FAMA SOLARE II
TID_FAME_TIER_SOLAR3,FAMA SOLARE III
TID_FAME_PANEL_UNLOCK_INFO,Sblocca tutti i brawler per raggiungere la fama mondiale!
TID_FAME_SCREEN_PROFILE_BUTTON,PROFILO
TID_FAME_SCREEN_FAME_BUTTON,FAMA
TID_JESTER,CHESTER
TID_JESTER_SHORT_DESC,ASSALITORE
TID_JESTER_DESC,"Cosa ci sarà nella scatola?\n\nLimitazione della responsabilità\nStarr Corporation o i suoi affiliati, partner, fornitori o licenzianti declinano qualsivoglia responsabilità per qualsivoglia danno indiretto, incidentale e..."
TID_JESTER_WEAPON,ORA TE LE SUONO
TID_JESTER_WEAPON_DESC,"Chester spara una serie di sonagli dal cappello: prima ne lancia uno, poi due e infine tre."
TID_JESTER_ULTI,SCATOLA DELLE SORPRESE
TID_JESTER_ULTI_EXPLOSION,BONBOMB
TID_JESTER_ULTI_EXPLOSION_DESC,"Chester lancia un dispenser di caramelle esplosivo che, oltre a distruggere l'ambiente circostante, danneggia e sbalza i nemici all'indietro."
TID_JESTER_ULTI_STUN,SPACCADENTI
TID_JESTER_ULTI_STUN_DESC,Chester lancia un'enorme caramella dura come il cemento che stordisce i nemici colpiti.
TID_JESTER_ULTI_POISON,POLVERE DI LIQUIRIZIA
TID_JESTER_ULTI_POISON_DESC,Chester spruzza un cono di polvere di liquirizia che avvelena i nemici e riduce la loro salute nel tempo.
TID_JESTER_ULTI_AREA,CARAMELLE SCOPPIETTANTI
TID_JESTER_ULTI_AREA_DESC,"Chester sparge delle caramelle scoppiettanti sul terreno, le quali danneggiano nel tempo i nemici che ci stanno sopra."
TID_JESTER_ULTI_HEAL,MENTINA
TID_JESTER_ULTI_HEAL_DESC,Chester manda giù una mentina che ripristina la sua salute nel tempo.
TID_SPEC_ABI_JESTER_1,CONCERTO DI SONAGLI
TID_SPEC_ABI_JESTER_1_DESC,"Chester aggiunge un quarto attacco finale ai tre normali, con cui spara quattro sonagli contemporaneamente."
TID_SPEC_ABI_JESTER_2,BUFFONE IMBROGLIONE
TID_SPEC_ABI_JESTER_2_DESC,Chester saprà sempre quale sarà la sua prossima super.
TID_ACCESSORY_JESTER_GADGET_1,DADO DELLA SORTE
TID_ACCESSORY_JESTER_GADGET_1_DESC,Chester cambia la super che ha al momento con un'altra casuale.
TID_ACCESSORY_JESTER_GADGET_2,ORSETTI GOMMOSI
TID_ACCESSORY_JESTER_GADGET_2_DESC,"Chester mangia un orsetto gommoso speciale, che gli garantisce un potenziamento casuale per <c00cc00><VALUE1></c> secondi."
TID_TRAIT_CHARGE_SUPER_RANDOM,Questo brawler inizia con una super casuale che cambia sempre dopo ogni uso.
TID_DOORMAN,GRAY
TID_DOORMAN_SHORT_DESC,SUPPORTO
TID_DOORMAN_DESC,"Sai cosa vuol dire \qortocromatico\q?\n\nLo puoi chiedere a Gray, ma purtroppo non è un gran chiacchierone."
TID_DOORMAN_WEAPON,MANO ARMATA
TID_DOORMAN_WEAPON_DESC,Ma i proiettili sono veri almeno?
TID_DOORMAN_ULTI,PORTE DIMENSIONALI
TID_DOORMAN_ULTI_DESC,Gray crea due portali dimensionali che sia lui sia i suoi alleati possono usare per fuggire da situazioni pericolose o per tendere degli agguati.
TID_SPEC_ABI_DOORMAN_1,FERITA ILLUSORIA
TID_SPEC_ABI_DOORMAN_1_DESC,"Se la salute di Gray è al massimo, i danni ricevuti dal colpo successivo vengono ridotti del <VALUE1>%."
TID_SPEC_ABI_DOORMAN_2,NUOVA PROSPETTIVA
TID_SPEC_ABI_DOORMAN_2_DESC,Gray e i suoi alleati recuperano <VALUE1> punti salute ogni volta che usano i portali dimensionali.
TID_ACCESSORY_DOORMAN_GADGET_1,BASTONE DA PASSEGGIO
TID_ACCESSORY_DOORMAN_GADGET_1_DESC,Il colpo della Mano armata successivo all'attivazione del gadget fa lanciare a Gray un bastone da passeggio che avvicina leggermente gli avversari a Gray.
TID_ACCESSORY_DOORMAN_GADGET_2,PIANO PERFETTO
TID_ACCESSORY_DOORMAN_GADGET_2_DESC,"Il colpo della Mano armata successivo all'attivazione del gadget lascia un bersaglio a terra su cui cadrà un pianoforte che danneggerà i nemici colpiti.\nSe qualcuno non vede il bersaglio e si fa male, affari suoi. Poteva stare più attento."
TID_SELECT_RECRUIT,SCEGLI UN BRAWLER
TID_SELECT_RECRUIT_DESC,Tocca un brawler per maggiori informazioni.
TID_SWITCH_RECRUIT,VUOI CAMBIARE IL BRAWLER DA SBLOCCARE?
TID_SWITCH_RECRUIT_DESC,Tocca un brawler per maggiori informazioni.
TID_RESOURCE_POWER_POINTS,Punti energia
TID_TOP_TOOL_TIP_POWER_POINTS,I <cff00ff>punti energia</c> servono a migliorare i brawler.\n\nOttienili dal Brawl Pass e dal Cammino dei trofei.\n\nQuantità massima: <cff00ff><MAX></c>
TID_POWER_POINT_CAP_REACHED_TITLE,PUNTI ENERGIA AL MASSIMO
TID_POWER_POINT_CAP_REACHED_DESC,Spendi i punti energia migliorando i brawler prima di ottenerne altri.
TID_POWER_POINT_CAP_REACHED_DESC_OFFER,Spendi i punti energia migliorando i brawler prima di acquistarne altri.
TID_POWER_POINT_CAP_REACHED_AMOUNT,<NUM>/<MAX>
TID_POWER_POINT_CAP_REACHED_UPGRADE_BUTTON,MIGLIORA BRAWLER
TID_CURRENTLY_RECRUITING,STAI SBLOCCANDO
TID_RECRUIT_TOKENS_TO_UNLOCK,Crediti necessari per sbloccare <BRAWLER>:
TID_FAME_LEVEL_UP_FLOW_BUTTON,OK
TID_FAME_SHOP_TITLE,ACQUISTA ALTRA FAMA
TID_FAME_BUTTON_VALUE,+<NUM> PUNTI DI FAMA
TID_FAME_LOCKED_TITLE,FAMA
TID_FAME,FAMA
TID_PURCHASE_FAME_ERROR_CHROMATIC_BRAWLERS_AVAILABLE_TO_UNLOCK,Prima devi sbloccare tutti i brawler cromatici disponibili.
TID_PURCHASE_FAME_ERROR_UNKNOWN,Al momento non puoi acquistare altra fama (<NUM>).
TID_RECRUIT_ROAD_COLLECT_CREDITS_TO_UNLOCK,Ottieni dei crediti per sbloccare questo brawler:
TID_RECRUIT_ROAD_CHOICES_AVAILABLE,Scelte disponibili
TID_RECRUIT_ROAD_TAP_TO_TRY,TOCCA PER PROVARE
TID_RECRUIT_ROAD_SINGLE_AVAILABLE,Un brawler a disposizione
TID_RECRUIT_ROAD_CHOOSE_ONE,SCELTA DEL BRAWLER
TID_SHOP_OFFER_TITLE_41,PUNTI ENERGIA
TID_SHOP_OFFER_TITLE_43,TITOLO DEL BRAWLER
TID_GATCHA_SCREEN_GENERIC_POWER_POINTS_DROP_TITLE,PUNTI ENERGIA PER UN BRAWLER QUALSIASI
TID_HERO_INFO_LEVEL_UP_ERROR_8,Non hai punti energia a sufficienza per migliorare questo brawler.
TID_RECRUIT_NOW_UNLOCKING_TITLE,<BRAWLER>
TID_RECRUIT_ROAD_BUBBLE_UNLOCK_NOW,SBLOCCA ORA?
TID_QUEST_BRAWLER_UNLOCK_BRAWLER,SBLOCCA
TID_QUEST_BRAWLER_SPECIAL_REWARD,PREMIO
TID_RECRUIT_NEXT_BRAWLER_READY,INIZIA A SBLOCCARE UN NUOVO BRAWLER <RARITY>!
TID_SHOP_OFFER_INFO_41,"Contiene <AMOUNT> punti energia, utilizzabili per migliorare i brawler."
TID_FAME_INFO_TITLE,FAMA
TID_FAME_INFO_TXT1,Dopo aver sbloccato tutti i brawler della ROTTA DELLE STARR...
TID_FAME_INFO_TXT2,I crediti che otterrai ti saranno utili per acquistare più FAMA!
TID_FAME_INFO_TXT3,"La tua fama è visibile sul profilo, quindi mostra a tutti quanto vali!"
TID_FAME_INFO_TXT4,"Dopo aver sbloccato tutti i brawler cromatici a disposizione, puoi acquistare FAMA usando i crediti cromatici."
TID_INFO_BUTTON_GOTIT,OK
TID_RECRUIT_ROAD_BUTTON_LETS_GO,OK
TID_SHOP_POWER_POINTS_OFFER_ANY_BRAWLER,PER QUALSIASI\nBRAWLER
TID_SHOP_POWER_POINTS_OFFER_ANY_DESC,Per qualsiasi brawler!
TID_RECRUIT_ROAD_LEGENDARY_DISCOUNT_50_PERCENT,<DISCOUNT>%
TID_RECRUIT_ROAD_LEGENDARY_DISCOUNT_OFF,DI SCONTO
TID_RECRUIT_ROAD_LEGENDARY_DISCOUNT_LABEL,<DISCOUNT>% di sconto per il primo brawler leggendario che sblocchi.
TID_RECRUIT_NOW_UNLOCKING,STAI SBLOCCANDO
TID_RECRUIT_ROAD_NEW_BRAWLER,Nuovo brawler
TID_SWITCH_TO_NEWLY_RELEASED_TITLE,PASSAGGIO A <NEWBRAWLER>
TID_SWITCH_TO_NEWLY_RELEASED_DESC,Vuoi annullare lo sblocco di <CURRENTBRAWLER> e trasferire i crediti a <NEWBRAWLER>? Puoi sbloccare di nuovo <CURRENTBRAWLER> dopo aver ottenuto <NEWBRAWLER>.
TID_SWITCH_TO_NEWLY_RELEASED_BUTTON,CAMBIA
TID_RECRUIT_ROAD_CURRENT_BRAWLER_CANCEL,INTERROMPI LO SBLOCCO
TID_RECRUIT_ROAD_STOP_UNLOCK_TITLE,INTERRUZIONE SBLOCCO DI <BRAWLER>
TID_RECRUIT_ROAD_STOP_UNLOCK_TEXT,I crediti che hai guadagnato per <BRAWLER> saranno trasferiti al brawler successivo sulla ROTTA DELLE STARR. <BRAWLER> finirà nell'ultimo slot <RARITY> sulla ROTTA DELLE STARR.
TID_RECRUIT_ROAD_STOP_UNLOCK_YES,INTERROMPI
TID_RECRUIT_ROAD_STOP_UNLOCK_NO,CONTINUA LO SBLOCCO
TID_RECRUIT_NOW_UNLOCKING_TRANSFER_DESC,Crediti trasferiti sbloccando <PREVIOUSBRAWLER>.
TID_BEAMER,MANDY
TID_BEAMER_SHORT_DESC,TIRATRICE SCELTA
TID_BEAMER_DESC,"Se la voglia di dolci ti assale durante la giornata, vai da Mandy e fattene una scorpacciata! Che trendy le caramelle di Mandy!"
TID_BEAMER_WEAPON,SPARACARAMELLE
TID_BEAMER_WEAPON_DESC,"Mandy spara delle caramelle che danneggiano gli avversari colpiti e, rimanendo ferma, si concentra per aumentare la portata dei suoi attacchi."
TID_BEAMER_ULTI,RAGGIO ZUCCHERINO
TID_BEAMER_ULTI_DESC,"Mandy spara un lungo raggio di zucchero che attraversa gli ostacoli, perfora i nemici e causa danni ingenti."
TID_SPEC_ABI_BEAMER_1,DOLCE CECCHINA
TID_SPEC_ABI_BEAMER_1_DESC,La velocità delle caramelle aumenta del <c00cc00><VALUE1>%</c> quando la concentrazione è al massimo.
TID_SPEC_ABI_BEAMER_2,LECCA-LECCA PROTETTIVO
TID_SPEC_ABI_BEAMER_2_DESC,Mandy riduce i danni subiti del <c00cc00><VALUE1>%</c> mentre la concentrazione è al massimo.
TID_ACCESSORY_BEAMER_GADGET_1,CARAMELLIZZATORE
TID_ACCESSORY_BEAMER_GADGET_1_DESC,La caramella che Mandy lancia con lo Sparacaramelle subito dopo l'attivazione del gadget rallenta i nemici colpiti per <c00cc00><VALUE1></c> secondi.
TID_ACCESSORY_BEAMER_GADGET_2,SGRETOLATORE
TID_ACCESSORY_BEAMER_GADGET_2_DESC,La caramella che Mandy lancia con lo Sparacaramelle subito dopo l'attivazione del gadget perfora i nemici e attraversa gli ostacoli.
TID_GATCHA_SCREEN_GENERIC_POWER_POINTS_DROP_VALUE,<VALUE>
TID_YETI_SAM_SKIN,SAM YETI
TID_YETI_SAM_SKIN_SHOP,SAM YETI
TID_FROST_QUEEN_AMBER_SKIN,AMBRA REGINA DEI GHIACCI
TID_FROST_QUEEN_AMBER_SKIN_SHOP,AMBRA\nREGINA DEI GHIACCI
TID_KRAMPUS_ASH_SKIN,ASH KRAMPUS
TID_KRAMPUS_ASH_SKIN_SHOP,ASH KRAMPUS
TID_CUPCAKE_DARRYL_SKIN,BARRYL CUPCAKE
TID_CUPCAKE_DARRYL_SKIN_SHOP,BARRYL\nCUPCAKE
TID_BUZZETTE_SKIN,BUZZERELLA
TID_BUZZETTE_SKIN_SHOP,BUZZERELLA
TID_GUMMYBEAR_NITA_SKIN,NITA ORSETTO GOMMOSO
TID_GUMMYBEAR_NITA_SKIN_SHOP,NITA\nORSETTO GOMMOSO
TID_MAGMA_MANDY_SKIN,MANDY MAGMATICA
TID_MAGMA_MANDY_SKIN_SHOP,MANDY\nMAGMATICA
TID_PINATA_ASH_SKIN,ASH PENTOLACCIA
TID_PINATA_ASH_SKIN_SHOP,ASH\nPENTOLACCIA
TID_RIDER_EVE_SKIN,EVE BIKER FUTURISTICA
TID_RIDER_EVE_SKIN_SHOP,EVE\nBIKER FUTURISTICA
TID_ARCADE_GRIFF_SKIN,GRIFF CABINATO
TID_ARCADE_GRIFF_SKIN_SHOP,GRIFF\nCABINATO
TID_TEDDY_SAM_SKIN,SAM ORSACCHIOTTO
TID_TEDDY_SAM_SKIN_SHOP,SAM\nORSACCHIOTTO
TID_DARK_CHESTER_SKIN,CHESTER GIULLARE OSCURO
TID_DARK_CHESTER_SKIN_SHOP,CHESTER\nGIULLARE OSCURO
TID_MC_MANDY_SKIN,MANDY RAPPER
TID_MC_MANDY_SKIN_SHOP,MANDY\nRAPPER
TID_RUNAWAY_GRAY_SKIN,GRAY FUGGITIVO
TID_RUNAWAY_GRAY_SKIN_SHOP,GRAY\nFUGGITIVO
TID_CLASSIC_SHELLY_SKIN,SHELLY CLASSICA
TID_CLASSIC_SHELLY_SKIN_SHOP,SHELLY\nCLASSICA
TID_WF_GUS_SKIN,GUS CAMPIONE DEL MONDO
TID_WF_GUS_SKIN_SHOP,GUS\nCAMPIONE DEL MONDO
TID_RECRUIT_ROAD_INFO_TITLE,CHE COS'È LA ROTTA DELLE STARR?
TID_RECRUIT_ROAD_INFO_TXT1,Sblocca un brawler di una specifica rarità in ogni soglia.
TID_RECRUIT_ROAD_INFO_TXT2,Ottieni i crediti necessari.
TID_RECRUIT_ROAD_INFO_TXT3,Sblocca e gioca col tuo nuovo brawler.
TID_RECRUIT_ROAD_INFO_TXT4,"Sblocca brawler <c7aff6b>rari</c>, <c8ccaff>super rari</c>, <ce297ff>epici</c>, <cff9a9a>mitici</c> e <cfdf01f>leggendari</c> sulla Rotta delle Starr!"
TID_RECRUIT_ROAD_INFO_TXT5,Hai cambiato idea sul brawler da sbloccare? Tocca quello che stai sbloccando per sceglierne un altro.
TID_CHROMATIC_SHOP_INFO_TITLE,BRAWLER CROMATICI
TID_CHROMATIC_SHOP_INFO_TXT1,Ottieni crediti cromatici.
TID_CHROMATIC_SHOP_INFO_TXT2,Sblocca il brawler cromatico che vuoi con i crediti cromatici o le gemme.
TID_CHROMATIC_SHOP_INFO_TXT3,Sblocca più brawler cromatici per avere più scelta.
TID_CHROMATIC_SHOP_INFO_TXT4,I brawler cromatici sono brawler stagionali che appaiono nel Brawl Pass. Sblocca quello più recente raggiungendo la 30ª soglia del Brawl Pass.
TID_GEMGRAB_471,Camera di prova di Juha
TID_NEW_META_REIMBURSEMENT_POPUP_TITLE,UN NUOVO MODO DI PROGREDIRE
TID_NEW_META_REIMBURSEMENT_POPUP_INFO,C'è un nuovo modo di ottenere brawler e avanzare nel gioco che non dipende dalla fortuna.\n\nScopri di cosa si tratta dopo aver ritirato i premi che ti spettano.
TID_NEW_META_REIMBURSEMENT_POPUP_BOXES_REMOVED,NIENTE PIÙ CASSE BRAWL!
TID_NEW_META_REIMBURSEMENT_POPUP_BOXES_REMOVED_DESCRIPTION,Non sarà più possibile ottenere brawler e altri premi dalle casse brawl.
TID_NEW_META_REIMBURSEMENT_POPUP_REIMBURSEMENT,Il gioco ritirerà per te i premi che ti spettano:
TID_NEW_META_REIMBURSEMENT_POPUP_REIMBURSEMENT_BRAWL_BOXES,Casse brawl: <NUM>
TID_NEW_META_REIMBURSEMENT_POPUP_REIMBURSEMENT_BIG_BOXES,Casse enormi: <NUM>
TID_NEW_META_REIMBURSEMENT_POPUP_REIMBURSEMENT_MEGA_BOXES,Megacasse: <NUM>
TID_NEW_META_REIMBURSEMENT_POPUP_REIMBURSEMENT_TROPHY_ROAD,Premi del Cammino dei trofei
TID_NEW_META_REIMBURSEMENT_POPUP_REIMBURSEMENT_BRAWL_PASS_SEASON,Premi della stagione <NUM>
TID_NEW_META_REIMBURSEMENT_POPUP_COLLECTED_TITLE,UN NUOVO MODO DI PROGREDIRE
TID_NEW_META_REIMBURSEMENT_POPUP_COLLECTED_DESCRIPTION,Tutti i premi sono stati ritirati automaticamente.
TID_NEW_META_REIMBURSEMENT_NOTIFICATION_INFO,C'è un nuovo modo di ottenere brawler e avanzare nel gioco che non dipende dalla fortuna. Tutti i premi che ti spettano sono stati ritirati automaticamente.
TID_NEW_META_REIMBURSEMENT_NOTIFICATION_BONUS_CREDITS,Hai ricevuto <AMOUNT> crediti extra dalla stagione <NUM> del Brawl Pass.
TID_SWITCH_FROM_NEW_TO_ANOTHER_NEW_TITLE,SCAMBIARE <CURRENTBRAWLER> CON <NEWBRAWLER>?
TID_SWITCH_FROM_NEW_TO_ANOTHER_NEW_DESC,Vuoi rinunciare a sbloccare <CURRENTBRAWLER> e usare i crediti su <NEWBRAWLER>?
TID_SWITCH_FROM_NEW_TO_ANOTHER_NEW_CROSS_DESC,"Così facendo, <CURRENTBRAWLER> finirà nell'ultima soglia di tipo <RARITY> della ROTTA DELLE STARR."
TID_SWITCH_FROM_NEW_TO_ANOTHER_NEW_CONFIRM,Confermi la tua scelta?\n<CURRENTBRAWLER> finirà nell'ultima soglia di tipo <RARITY> della ROTTA DELLE STARR.
