TID,CN
TID_ACCESSORY_BLOCKED_MISSING_EGO,没有魅影分身时不能使用！
TID_GAME_MODE_25,积分争夺赛
TID_GAME_MODE_25_DESC,击倒对手，积累积分。率先获得<MAX_SCORE>分的队伍获胜！
TID_DEATHMATCH_INTRO_TEXT,击倒对手！
TID_NOTIFICATION_DEATHMATCH,积分争夺赛地图已更新，快来赢取新奖励吧！
TID_GAME_MODE_26,矿车竞速
TID_GAME_MODE_26_DESC,靠近我方矿车，护送矿车前行。先将矿车护送至终点的队伍获胜！靠近对方矿车，可减缓矿车移动速度。如果对战时间结束时，双方矿车均未抵达终点，则矿车移动距离更远的队伍获胜！
TID_PAYLOAD_INTRO_TEXT,护送矿车前行！
TID_NOTIFICATION_PAYLOAD,矿车竞速地图已更新，快来赢取新奖励吧！
TID_ACCESSORY_PERCENTER_LIFESTEAL,有去有回
TID_ACCESSORY_PERCENTER_LIFESTEAL_DESC,激活后的<c00cc00><VALUE1></c>秒内，科莱特的普通攻击命中敌人可以为自己恢复生命值，恢复比例为她对敌人造成伤害的<c00cc00><VALUE2>%</c>。
TID_ACCESSORY_BASEBALL_STICKY,超粘泡泡糖
TID_ACCESSORY_BASEBALL_STICKY_DESC,比比的下一发唾沫弹球使被击中的敌人减速<c00cc00><VALUE1></c>秒！
TID_ACCESSORY_MUMMY_ACID,酸性喷雾
TID_ACCESSORY_MUMMY_ACID_DESC,艾魅下一次普通攻击的喷雾可穿透墙壁，但伤害减少<ccc0000><VALUE1>%</c>。
TID_FIRST_BLOOD,<name>先拔头筹！
TID_KILL_NUMBER_OWN,我方再击倒4人即可获胜！
TID_KILL_NUMBER_OPPONENT,敌方再击倒4人即可获胜！
TID_ONE_POINT_FROM_VICTORY,我方再击倒1人即可获胜！
TID_OPPONENT_ONE_POINT_FROM_VICTORY,敌方再击倒1人即可获胜！
TID_VICTORY_MATCH_OVER,胜利！\n比赛结束
TID_LOSS_MATCH_OVER,战败！\n比赛结束
TID_SKIN_INFO_CAMPAIGN_LUNAR_BRAWL_2022,2022新春大乱斗皮肤
TID_LOGIN_CALENDAR_LEFT_TITLE,连续登录好礼
TID_LOGIN_CALENDAR_LEFT_SUBTITLE,<cfffc11>登录游戏共计15天</c>即可领取<cfffc11>免费好礼</c>！
TID_LOGIN_CALENDAR_RIGHT_TITLE,今日奖励
TID_LOGIN_CALENDAR_BUTTON_CLAIM,领取
TID_LOGIN_CALENDAR_BUTTON_CLOSE,关闭
TID_LOGIN_CALENDAR_AVAILABLE_IN_TIMER,离开放还有<TIME>
TID_LOGIN_CALENDAR_CARD_DAY_NUM,第<NUM>天
TID_LOGIN_CALENDAR_CARD_AVAILABLE_IN_TIMER,离开放还有<TIME>
TID_LOGIN_CALENDAR_CARD_TIME_TO_CLAIM,离领取奖励结束还有<TIME>
TID_LOGIN_CALENDAR_REWARD_BRAWLER_CHOICE,选择一位英雄
TID_LOGIN_CALENDAR_REWARD_LEVEL_UPGRADE,升级\n英雄
TID_LOGIN_CALENDAR_REWARD_PIN,新表情
TID_LOGIN_CALENDAR_REWARD_SKIN,新皮肤
TID_LOGIN_CALENDAR_REWARD_GADGET_CHOICE,选择一个随身妙具
TID_LOGIN_CALENDAR_REWARD_PIN_X2,两个新表情
TID_LOGIN_CALENDAR_REWARD_STARPOWER_CHOICE,选择一个星徽之力
TID_LOGIN_CALENDAR_REWARD_DESC_BRAWLER_CHOICE,选择解锁<HERONAME1>或<HERONAME2>
TID_LOGIN_CALENDAR_REWARD_DESC_LEVEL_UPGRADE,将<HERONAME>的战力等级升至<VALUE>级
TID_LOGIN_CALENDAR_REWARD_DESC_PIN,<VALUE1>表情<VALUE2>/<VALUE3>。在对战中使用表情，表达自己的心情。
TID_LOGIN_CALENDAR_REWARD_DESC_SKIN,给<VALUE>换上这款新皮肤吧！
TID_LOGIN_CALENDAR_REWARD_DESC_GADGET_CHOICE,为<VALUE>选择一个随身妙具。随身妙具是英雄的一项额外技能，每场对战最多使用3次。
TID_LOGIN_CALENDAR_REWARD_DESC_PIN_X2,该奖励包含2个新表情
TID_LOGIN_CALENDAR_REWARD_DESC_STARPOWER_CHOICE,为<VALUE>选择一个星徽之力。星徽之力是英雄的额外被动技能。
TID_LOGIN_CALENDAR_ERROR_REWARD_EXPIRED,奖励已过期
TID_CHINA_PRIVACY_SETTINGS_BUTTON,个人隐私信息\n设置
TID_CHINA_PRIVACY_SETTINGS_TITLE,个人隐私信息设置
TID_CHINA_PRIVACY_HIDE_IN_LEADERBOARDS,不在排行榜中显示
TID_ACCESSORY_CROSS_BOMBER_BURST,密集呼叫
TID_ACCESSORY_CROSS_BOMBER_BURST_DESC,格罗姆的下一次普通攻击将连续快速扔出<c00cc00><VALUE1></c>台对讲机。
TID_ACCESSORY_SNAKE_OIL_SPREAD,附加剂量
TID_ACCESSORY_SNAKE_OIL_SPREAD_DESC,拜伦下一次普通攻击发射的毒镖由1枚增加到<c00cc00><VALUE1></c>枚，但每枚毒镖的伤害下降<ccc0000><VALUE2>%</c>，治疗效果减弱<ccc0000><VALUE3>%</c>。
TID_GEMGRAB_48,宝石草场
TID_ACCESSORY_STICKY_BOMB_VISION,黏液残渣
TID_ACCESSORY_STICKY_BOMB_VISION_DESC,史魁克的下一发黏球飞弹爆炸后会留下不明物质，既可使敌人减速，还能让队友看到一定范围草丛中的敌人，持续<c00cc00><VALUE1></c>秒。
TID_ACCESSORY_ELECTRO_SNIPER_BOUNCE,反向极性
TID_ACCESSORY_ELECTRO_SNIPER_BOUNCE_DESC,贝尔的下一道闪电球撞到墙壁后会反弹。
TID_TUTORIAL_SD_FIRSTBATTLE,收集木箱中的能量块可以让您变得更强。
TID_ACCESSORY_KICKER_DUDE_SWEEP,威震八方
TID_ACCESSORY_KICKER_DUDE_SWEEP_DESC,阿方使出一记360度回旋踢，将他周围的所有敌人击晕<c00cc00><VALUE1></c>秒。
TID_TDM_30_SECONDS,还剩30秒！
TID_TDM_DOUBLE_TAKEDOWN,连续击倒！
TID_TDM_TEAM_TAKEDOWN,全灭小队！
TID_ACCESSORY_KNIGHT_RAGE,烂香蕉
TID_ACCESSORY_KNIGHT_RAGE_DESC,阿拾损失<ccc0000><VALUE1>%</c>的生命值，并立刻获得<c00cc00><VALUE2>%</c>的怒气值。
TID_ACCESSORY_BLOCKED_REQUIRES_HEALTH,需要更高生命值！
TID_ACCESSORY_BLOCKED_RAGE_ALREADY_FULL,怒气值已满！
TID_STAT_BIG_EGG_DAMAGE,最大宝宝蛋伤害
TID_TUTORIAL_SD_FIRST,训练岛
TID_OVERTIME_PAYLOAD,加时赛！\n矿车移动速度加快！
TID_GATCHA_SCREEN_WCPP_DROP_TITLE,可赋予任意英雄的战力能量
TID_GATCHA_SCREEN_WCPP_DROP_DESC,领取全部奖励后选择一位英雄
TID_EMOTE_BUNDLE_BIODOME_PACK,激战生态馆皮肤表情包
TID_SHOP_BIODOME_SKINS,激战生态馆皮肤
TID_SHOP_BIODOME_TITLE,激战生态馆
TID_SHOP_BIODOME_INFO,系列皮肤
TID_SKIN_INFO_CAMPAIGN_BIODOME,激战生态馆皮肤
TID_LOGIN_CALENDAR_RIGHT_TITLE_WAIT,下一奖励
TID_LOGIN_CALENDAR_REWARD_BRAWLER,新英雄
TID_LOGIN_CALENDAR_NOTIFICATIONS_TITLE,不要错过您的免费奖励哦！
TID_LOGIN_CALENDAR_NOTIFICATIONS_DESCRIPTION,是否在可领取奖励时通知您？
TID_LOGIN_CALENDAR_NOTIFICATIONS_DECLINE,以后再说
TID_LOGIN_CALENDAR_NOTIFICATIONS_ACCEPT,通知我
TID_LOGIN_CALENDAR_WARNING,记得在第<VALUE>天时登录游戏，以免错过后续奖励！
TID_LOGIN_CALENDAR_TIP_TITLE,小提示：
TID_LOGIN_CALENDAR_TIP_SKINS,选择雪莉后点击皮肤按钮，为她更换皮肤。
TID_LOGIN_CALENDAR_TIP_PINS,在对战中发送表情，表达自己的心情！
TID_LOGIN_CALENDAR_TIP_GADGET,随身妙具是英雄的一项额外技能，每场对战最多使用3次。
TID_LOGIN_CALENDAR_TIP_STAR_POWER,星徽之力是英雄的额外被动技能。
TID_LOGIN_CALENDAR_PINS_DESCRIPTION,下一个表情可在第<VALUE>天领取。\n记得每天登录游戏，收集全套表情！
TID_LOGIN_CALENDAR_BUTTON_TITLE,下一份礼物：
TID_LOGIN_CALENDAR_REMINDER_1_TITLE,连续14天均可领取关于<HERONAME>的免费奖励
TID_LOGIN_CALENDAR_REMINDER_1_DESCRIPTION,每日登录游戏，可加快<HERONAME>的升级进度、收集酷炫装扮！
TID_LOGIN_CALENDAR_REMINDER_1_BUTTON,下一个
TID_LOGIN_CALENDAR_REMINDER_2_TITLE,第15天可领取免费<cff92f9>史诗</c>英雄
TID_LOGIN_CALENDAR_REMINDER_2_DESCRIPTION,记得每天都来领取，以免错过您的每日奖励！
TID_LOGIN_CALENDAR_REMINDER_2_BUTTON,开始!
TID_LOGIN_CALENDAR_REWARD_DESC_GADGET,为<HERONAME>解锁随身妙具：<VALUE>。随身妙具是英雄的一项额外技能，每场对战最多使用3次。
TID_LOGIN_CALENDAR_REWARD_DESC_STARPOWER,为<HERONAME>解锁星徽之力：<VALUE>。星徽之力是英雄的额外被动技能。
TID_LOGIN_CALENDAR_SCREEN_BRAWLER_CHOICE_TAGLINE_1,双管猎枪
TID_LOGIN_CALENDAR_SCREEN_BRAWLER_CHOICE_TAGLINE_2,溅射伤害
TID_LOGIN_CALENDAR_CHOICE_OR,或
TID_LOGIN_CALENDAR_SCREEN_UPGRADE_TITLE,<HERONAME>已升级
TID_LOGIN_CALENDAR_SCREEN_UPGRADE_ATTACK_DAMAGE,普通攻击伤害
TID_LOGIN_CALENDAR_SCREEN_UPGRADE_SUPER_DAMAGE,超级技能伤害
TID_LOGIN_CALENDAR_SCREEN_PINS_TITLE,<HERONAME>表情
TID_LOGIN_CALENDAR_SCREEN_PINS_COLLECTED,已收集<VALUE1>/<VALUE2>
TID_LOGIN_CALENDAR_BUTTON_CHOOSE,选择
TID_LOGIN_CALENDAR_REWARD_DESC_BRAWLER,解锁<HERONAME>
TID_DOCTOR_EDGAR_SKIN,博士艾德加
TID_DOCTOR_EDGAR_SKIN_SHOP,博士艾德加
TID_FIREFLY_RICO_SKIN,萤火虫瑞科
TID_FIREFLY_RICO_SKIN_SHOP,萤火虫瑞科
TID_STAG_BEETLE_MEG_SKIN,甲虫梅格
TID_STAG_BEETLE_MEG_SKIN_SHOP,甲虫梅格
TID_SAVAGE_BULL_SKIN,雄狮公牛
TID_SAVAGE_BULL_SKIN_SHOP,雄狮公牛
TID_WASP_BO_SKIN,黄蜂阿渤
TID_WASP_BO_SKIN_SHOP,黄蜂阿渤
TID_MR_FLY_SKIN,飞虫P先生
TID_MR_FLY_SKIN_SHOP,飞虫P先生
TID_BUNNY_GROM_SKIN,粉红兔格罗姆
TID_BUNNY_GROM_SKIN_SHOP,粉红兔格罗姆
TID_MANTIS_ROSA_SKIN,螳螂罗莎
TID_MANTIS_ROSA_SKIN_SHOP,螳螂罗莎
TID_SPIKY_EVE_SKIN,棘刺伊芙
TID_SPIKY_EVE_SKIN_SHOP,棘刺伊芙
TID_CORRUPTED_SPROUT_SKIN,腐化芽芽
TID_CORRUPTED_SPROUT_SKIN_SHOP,腐化芽芽
TID_IVY_BELLE_SKIN,青藤贝尔
TID_IVY_BELLE_SKIN_SHOP,青藤贝尔
TID_TRUE_GOLD_SPROUT_SKIN,辉金芽芽
TID_TRUE_GOLD_SPROUT_SKIN_SHOP,辉金芽芽
TID_TRUE_GOLD_SURGE_SKIN,辉金瑟奇
TID_TRUE_GOLD_SURGE_SKIN_SHOP,辉金瑟奇
TID_TRUE_GOLD_RUFFS_SKIN,辉金拉夫
TID_TRUE_GOLD_RUFFS_SKIN_SHOP,辉金拉夫
TID_TRUE_GOLD_BUZZ_SKIN,辉金巴兹
TID_TRUE_GOLD_BUZZ_SKIN_SHOP,辉金巴兹
TID_TRUE_SILVER_SPROUT_SKIN,铂银芽芽
TID_TRUE_SILVER_SPROUT_SKIN_SHOP,铂银芽芽
TID_TRUE_SILVER_SURGE_SKIN,铂银瑟奇
TID_TRUE_SILVER_SURGE_SKIN_SHOP,铂银瑟奇
TID_TRUE_SILVER_RUFFS_SKIN,铂银拉夫
TID_TRUE_SILVER_RUFFS_SKIN_SHOP,铂银拉夫
TID_TRUE_SILVER_BUZZ_SKIN,铂银巴兹
TID_TRUE_SILVER_BUZZ_SKIN_SHOP,铂银巴兹
TID_DEATHMATCH_1,在劫难逃
TID_DEATHMATCH_2,守株待兔
TID_DEATHMATCH_3,放手一搏
TID_DEATHMATCH_4,对角传送
TID_DEATHMATCH_5,猎手天堂
TID_DEATHMATCH_6,魔法枝条
TID_DEATHMATCH_7,四重伤害
TID_PAYLOAD_5,不利条件
TID_PAYLOAD_7,载货返程
TID_PAYLOAD_8,不可抗力
TID_PAYLOAD_9,航空运单
TID_PAYLOAD_10,方形仓储
TID_PAYLOAD_13,隐性损伤
TID_PAYLOAD_15,特别派送
TID_BRAWL_PASS_SEASON_10,激战生态馆
TID_DEATHMATCH_8,平移跳跃
TID_CLUB_LEAGUE_TIE_BREAKER_TITLE,平分决胜机制
TID_CLUB_LEAGUE_TIE_BREAKER_DESCRIPTION,平分决胜机制\n\n1. 战队积分\n2. 战队奖杯总数\n3. 使用的门票总数\n4. 活跃成员数\n5. 达到该积分的先后\n
TID_GEMGRAB_49,开阔地带
TID_BRAWLBALL_47,超出界外
TID_KNOCKOUT_16,长河堤岸
TID_KNOCKOUT_17,潺潺溪流
TID_HOTZONE_32,双边并行
TID_BRAWLBALL_48,场边指导
TID_GEMGRAB_50,宝石交换
TID_GEMGRAB_51,堡垒相对
TID_SHOWDOWN_69,峡谷河流
TID_SHOWDOWN_70,阴暗房间
TID_RANKED_BATTLE_END_EPIC,赢得漂亮！
TID_RANKED_BATTLE_END_CLOSE,旗鼓相当！
TID_JETPACK_GIRL,珍妮特
TID_JETPACK_GIRL_SHORT_DESC,射手
TID_JETPACK_GIRL_DESC,珍妮特是整场表演最闪耀的明星，她也乐于让身边所有人都知道这一点！\n\n不过，要是她的妹妹邦妮能少惹点麻烦就更好了......
TID_JETPACK_GIRL_WEAPON,高音奏鸣
TID_JETPACK_GIRL_WEAPON_DESC,珍妮特放声高歌！她蓄力的时间越长，发出的音波就越集中，攻击距离也越远。
TID_JETPACK_GIRL_ULTI,巡回演唱
TID_JETPACK_GIRL_ULTI_DESC,珍妮特启动喷气背包，在天空中飞行一小段时间！在飞行期间，她会不断向地面的敌人发起攻击。
TID_SPEC_ABI_JETPACK_GIRL_1,舞台视角
TID_SPEC_ABI_JETPACK_GIRL_1_DESC,使用喷气背包飞行时，珍妮特可以看到身边大范围草丛内的敌人。
TID_SPEC_ABI_JETPACK_GIRL_2,台前试音
TID_SPEC_ABI_JETPACK_GIRL_2_DESC,珍妮特普通攻击的蓄力速度提升<c00cc00><VALUE1>%</c>。
TID_ACCESSORY_JETPACK_GIRL_GADGET_1,超重低音
TID_ACCESSORY_JETPACK_GIRL_GADGET_1_DESC,珍妮特放置一台音响，它被摧毁前可对范围内的所有敌人每秒造成<c00cc00><VALUE1></c>伤害。
TID_ACCESSORY_JETPACK_GIRL_GADGET_2,员工通道
TID_ACCESSORY_JETPACK_GIRL_GADGET_2_DESC,珍妮特的下一次普通攻击会使自己后退，甚至可以越过墙壁！普通攻击蓄力的时间越长，她后退的距离就越远。
TID_CANNON_GIRL,邦妮
TID_CANNON_GIRL_SHORT_DESC,射手
TID_CANNON_GIRL_DESC,邦妮和她的大炮\q克莱德\q最爱惹是生非！谁能想到，这么可爱的小女生有那么大的破坏力呢？
TID_CANNON_GIRL_WEAPON,以牙还牙
TID_CANNON_GIRL_WEAPON_DESC,邦妮用克莱德发射一枚超大牙齿，径直飞向敌人！
TID_CANNON_GIRL_ULTI,人间大炮
TID_CANNON_GIRL_ULTI_DESC,克莱德将邦妮发射到空中！她能飞过障碍物，并在落地时对周围的敌人造成伤害。
TID_CANNON_GIRL_SMALL_WEAPON,爆破夹克
TID_CANNON_GIRL_SMALL_WEAPON_DESC,邦妮从袖子里掏出多枚小手雷，扔向敌人。
TID_CANNON_GIRL_SMALL_ULTI,大炮克莱德
TID_CANNON_GIRL_SMALL_ULTI_DESC,邦妮召唤大炮克莱德，跳进炮里进行操控！
TID_SPEC_ABI_CANNON_GIRL_1,黑火药
TID_SPEC_ABI_CANNON_GIRL_1_DESC,人间大炮的发射距离提升<c00cc00><VALUE1>%</c>。
TID_SPEC_ABI_CANNON_GIRL_2,尖锐智齿
TID_SPEC_ABI_CANNON_GIRL_2_DESC,大炮克莱德发射的牙齿命中目标后会碎裂，对附近敌人造成<c00cc00><VALUE1>%</c>的额外伤害。
TID_ACCESSORY_CANNON_GIRL_SPEED,甜蜜猛攻
TID_ACCESSORY_CANNON_GIRL_SPEED_DESC,大炮克莱德的移动和装弹速度提升<c00cc00><VALUE1>%</c>，持续<c00cc00><VALUE2></c>秒。
TID_ACCESSORY_CANNON_GIRL_DASH,碰撞测试
TID_ACCESSORY_CANNON_GIRL_DASH_DESC,邦妮向前冲刺，击退敌人并造成<c00cc00><VALUE1></c>伤害。
TID_ACCESSORY_BLOCKED_REQUIRES_CANNON,需要先召唤大炮克莱德！
TID_ACCESSORY_BLOCKED_REQUIRES_ASSASSIN,需要邦妮本人使用！
TID_LOGIN_CALENDAR_MISSED,很遗憾，您错过了剩余的登录奖励。
TID_ACCESSORY_POWER_LEVELER_EXTRA_LEVELS,能量泵
TID_ACCESSORY_POWER_LEVELER_EXTRA_LEVELS_DESC,瑟奇超载自己的控制回路，暂时提升<c00cc00><VALUE1></c>个强化阶段，持续<c00cc00><VALUE2></c>秒。
TID_ACCESSORY_POWER_LEVELER_SHIELD,能量盾
TID_ACCESSORY_POWER_LEVELER_SHIELD_DESC,在接下来的<c00cc00><VALUE1></c>秒内，瑟奇可吸收下一次伤害的<c00cc00><VALUE2>%</c>，转化为能量以装填<c00cc00><VALUE3></c>发弹药。
TID_GAME_MODE_27,机甲天降
TID_GAME_MODE_27_DESC,抵御机甲入侵！摧毁机甲，收集螺栓，率先收集到<MAX_SCORE>个螺栓的队伍将获得胜利！
TID_INVASION_INTRO_TEXT,摧毁机甲！
TID_NOTIFICATION_INVASION,机甲天降地图已更新，快来赢取新奖励吧！
TID_INVASION_1,从天而降
TID_INVASION_2,左右对峙
TID_INVASION_3,虚幻草原
TID_INVASION_4,象限攻防
TID_INVASION_5,全境乱斗
TID_INVASION_6,交火地带
TID_INVASION_7,百步穿杨
TID_INVASION_8,捉迷藏
TID_INVASION_9,机甲出击
TID_INVASION_10,线性掩体
TID_INVASION_11,宽阔走廊
TID_INVASION_12,河畔激战
TID_INVASION_13,启程出发
TID_INVASION_14,堡垒工事
TID_INVASION_15,机甲现身
TID_INVASION_16,喧嚣之地
TID_SPRAYS_TUTORIAL_TITLE,喷漆
TID_SPRAYS_TUTORIAL_HEADER,在对战中彰显个性！
TID_BRAWL_PASS_CANCEL_QUEST_REROLL,取消刷新
TID_BRAWL_PASS_REROLL_QUEST,刷新任务
TID_BRAWL_PASS_QUEST_REROLL_COUNT,可用的刷新机会：<num>/<max>
TID_BRAWL_PASS_QUEST_REROLL_REFRESH_TIME,刷新时间：<time>
TID_YOU_HAVE_USED_ALL_REROLLS,您的任务刷新机会已用完！获取乱斗金券以获得更多刷新机会。
TID_YOU_HAVE_USED_ALL_REROLLS_HAS_PREMIUM,您的任务刷新机会已用完！
TID_QUEST_REROLL_INTRO,选择要刷新的任务
TID_QUEST_REROLL_ACCEPT,是
TID_QUEST_REROLL_REJECT,否
TID_REROLL_NOT_POSSIBLE_FOR_ITEM,无法刷新此项
TID_CONFIRM_QUEST_REROLL,刷新任务？
TID_CONFIRM_QUEST_REROLL_DESC,您的新任务将不会包含<char>或<type>相关的要求。\n剩余刷新机会：<rerolls>
TID_CONFIRM_QUEST_REROLL_DESC_ONLY_TYPE,您的新任务将不会包含<type>相关的要求。\n剩余刷新机会：<rerolls>
TID_QUEST_TYPE_REQ_WIN,获胜
TID_QUEST_TYPE_REQ_KILL,击倒敌人
TID_QUEST_TYPE_REQ_DEAL_DAMAGE,伤害
TID_QUEST_TYPE_REQ_HEAL,恢复生命值
TID_QUEST_TYPE_REQ_PLAY_AGAIN,再来一场
TID_QUEST_TYPE_REQ_TEAM_PLAY,组队游戏
TID_QUEST_TYPE_REQ_MODE_SPECIFIC,模式特有机制
TID_CHINA_PRIVACY_SHOW_IN_LEADERBOARDS,参与排行榜
TID_CHINA_PRIVACY_SHOW_PLAYER_PROFILE,个人资料展示
TID_CHINA_PRIVACY_SHOW_CLUB_DETAILS,允许查看我的战队信息
TID_CHINA_PRIVACY_ALLOW_SPECTATE,允许观战
TID_CHINA_PRIVACY_INFO_OLD_PLAYERS_TITLE,公告
TID_CHINA_PRIVACY_INFO_OLD_PLAYERS_DESC,各位《荒野乱斗》玩家：\n\n游戏增加了个人信息设置功能，目前是开放展示状态。可以在设置>个人隐私信息设置里进行调整。
TID_CHINA_PRIVACY_INFO_NEW_PLAYERS_TITLE,公告
TID_CHINA_PRIVACY_INFO_NEW_PLAYERS_DESC,各位《荒野乱斗》玩家：\n\n游戏增加了个人信息设置功能，下列隐私选项已默认关闭，是否允许《荒野乱斗》打开
TID_CHINA_PRIVACY_INFO_NEW_PLAYERS_BUTTON_ACCEPT,接受
TID_CHAT_JUST_DISABLED,由于其他玩家举报了您的不当言论，您的聊天功能已被禁用<TIME>。
TID_CHAT_UNAVAILABLE,你的聊天功能已被禁用<TIME>。
TID_CHAT_BANNED_REASON,有玩家举报您发送了不当言论。
TID_CHAT_BANNED_PERIOD_OF,您在公众聊天室被禁言：
TID_CHAT_FAIL_BANNED,您已被暂时禁言<TIME>。
TID_CHAT_JUST_BANNED,由于其他玩家举报了您的不当言论，您已被禁言<TIME>。
TID_TENCENT_CUSTOMER_SUPPORT,客服
TID_SELF_SERVICE_BUTTON,自助查询
TID_REPORT_CLUB_CONFIRMATION_TITLE,举报<NAME>？
TID_REPORT_CLUB_CONFIRMATION,确定要举报<NAME>的不当行为吗？
TID_REPORT_PLAYER_CONFIRMATION_TITLE,举报<NAME>？
TID_REPORT_PLAYER_CONFIRMATION,确定要举报<NAME>的不当行为吗？
TID_REPORT_BATTLE_PLAYER_CONFIRMATION_TITLE,举报<NAME>？
TID_REPORT_BATTLE_PLAYER_CONFIRMATION,确定要举报<NAME>的不当行为吗？
TID_DELETE_ACCOUNT_TITLE,注销我的账号
TID_UGC_INPUT_FEATURE_UNAVAILABLE,该功能当前不可用
TID_PLAYER_PROFILE_PRIVATE,该玩家已将个人信息设置为隐私
TID_PLAYER_CLUB_INFO_PRIVATE,该玩家已将战队信息设置为隐私
TID_CLAN_RESPONSE_111,该功能当前不可用
TID_CLAN_RESPONSE_120,内容不可用，请换一个试试。
TID_CHINA_LOGIN_DESC_YOOZOO,本公司积极履行《网络游戏行业防沉迷自律公约》抵制不良游戏，拒绝盗版游戏。注意自我保护，谨防受骗上当。适度游戏益脑，沉迷游戏伤身。合理安排时间，享受健康生活。根据国家新闻出版署《关于防止未成年人沉迷网络游戏的通知》、《关于进一步严格管理切实防止未成年人沉迷网络游戏的通知》，所有网络游戏用户均需使用有效身份信息完成账号实名注册后方可进入游戏，认证为未成年的玩家将受到防沉迷功能限制。沪网文【2018】8544-517号、新出网证（沪）字33号 著作权人：SUPERCELL OY 出版单位：上海游族信息技术有限公司 运营单位：上海游族信息技术有限公司 批准文号：国新出审【2020】552号 出版物号：ISBN 978-7-498-07472-0
TID_YOOZOO_LOGIN_AGREEMENTS,我已经仔细阅读并同意<TOS>、<PP>、<CHILDREN>和<THIRDPARTY>。
TID_YOOZOO_TERMS_CHILDREN,游族儿童隐私保护指引
TID_TERMS_CHILDREN_BUTTON_YOOZOO,游族儿童隐私保护指引
TID_YOOZOO_THIRDPARTY_INFO,第三方信息共享清单
TID_THIRD_PARTY_SHARING_BUTTON_YOOZOO,第三方信息共享清单
TID_YOOZOO_SYSTEM_SETTINGS_BUTTON,权限修改
TID_SKIN_PIN_INCLUDED,+专属表情！
TID_SKIN_PINS_INCLUDED,+专属表情礼包！
TID_OWN_TEAM_BANS,蓝队禁用
TID_ENEMY_TEAM_BANS,红队禁用
TID_PRE_PICK_YOUR_BRAWLER,预选您的英雄
TID_PRE_PICK,预选
TID_CANCEL,取消
TID_WANTS_TO_PLAY,想选
TID_WANT_TO_PLAY,想选
TID_WANTS_TO_PLAY_MULTIPLE_TEAMMATES,<num>名队友
TID_BRAWL_PASS_SEASON_11,乱斗特技秀
TID_SHOP_STUNTSHOW_SKINS,乱斗特技秀皮肤
TID_SHOP_STUNTSHOW_TITLE,乱斗特技秀
TID_SHOP_STUNTSHOW_INFO,系列皮肤
TID_SKIN_INFO_CAMPAIGN_STUNTSHOW,乱斗特技秀皮肤
TID_EMOTE_BUNDLE_STUNTSHOW_PACK,乱斗特技秀皮肤相关表情
TID_EMOTE_BUNDLE_GOLDENWEEK_PACK,黄金假日皮肤相关表情
TID_SKIN_INFO_CAMPAIGN_GOLDENWEEK,黄金假日皮肤
TID_SHOP_GOLDENWEEK_SKINS,黄金假日皮肤
TID_SHOP_GOLDENWEEK_TITLE,黄金假日
TID_SHOP_GOLDENWEEK_INFO,系列皮肤
TID_SPRAY_BRAWLER_COMING_SOON,英雄喷漆即将上线
TID_SHOP_VILLAINS_SKINS,银河狂徒皮肤
TID_SHOP_VILLAINS_TITLE,银河狂徒
TID_SHOP_VILLAINS_INFO,系列皮肤
TID_EMOTE_BUNDLE_VILLAINS_PACK,银河狂徒皮肤相关表情
TID_SKIN_INFO_CAMPAIGN_VILLAINS,银河狂徒皮肤
TID_HOTZONE_33,开放区域
TID_KNOCKOUT_18,全新视角
TID_TRUE_GOLD_BELLE_SKIN,辉金贝尔
TID_TRUE_GOLD_BELLE_SKIN_SHOP,辉金贝尔
TID_TRUE_SILVER_BELLE_SKIN,铂银贝尔
TID_TRUE_SILVER_BELLE_SKIN_SHOP,铂银贝尔
TID_TRUE_GOLD_STU_SKIN,辉金斯图
TID_TRUE_GOLD_STU_SKIN_SHOP,辉金斯图
TID_TRUE_SILVER_STU_SKIN,铂银斯图
TID_TRUE_SILVER_STU_SKIN_SHOP,铂银斯图
TID_TRUE_GOLD_ASH_SKIN,辉金阿拾
TID_TRUE_GOLD_ASH_SKIN_SHOP,辉金阿拾
TID_TRUE_SILVER_ASH_SKIN,铂银阿拾
TID_TRUE_SILVER_ASH_SKIN_SHOP,铂银阿拾
TID_TRUE_GOLD_MEG_SKIN,辉金梅格
TID_TRUE_GOLD_MEG_SKIN_SHOP,辉金梅格
TID_TRUE_SILVER_MEG_SKIN,铂银梅格
TID_TRUE_SILVER_MEG_SKIN_SHOP,铂银梅格
TID_TRUE_GOLD_LOLA_SKIN,辉金萝拉
TID_TRUE_GOLD_LOLA_SKIN_SHOP,辉金萝拉
TID_TRUE_SILVER_LOLA_SKIN,铂银萝拉
TID_TRUE_SILVER_LOLA_SKIN_SHOP,铂银萝拉
TID_CRASH_TEST_DARRYL_SKIN,碰撞测试达里尔
TID_CRASH_TEST_DARRYL_SKIN_SHOP,碰撞测试\n达里尔
TID_BIKER_CARL_SKIN,摩托车手卡尔
TID_BIKER_CARL_SKIN_SHOP,摩托车手卡尔
TID_PYRO_SPIKE_SKIN,火焰特技斯派克
TID_PYRO_SPIKE_SKIN_SHOP,火焰特技\n斯派克
TID_MONSTER_TRUCK_MEG_SKIN,巨轮卡车梅格
TID_MONSTER_TRUCK_MEG_SKIN_SHOP,巨轮卡车梅格
TID_OVERLORD_BYRON_SKIN,银河霸主拜伦
