"TID","EN"
"TID_TWINS_GADGET_2_DESC","Dash towards Lawrie while Lawrie dashes towards you, healing both for <c00cc00><VALUE1>%</c> of max health."
"TID_TWINS_OVERCHARGE","SYNERGY (wip)"
"TID_TWINS_OVERCHARGE_DESC","wip"
"TID_TWINS_PET_DAMAGE","Lawrie's Damage"
"TID_TWINS_PET_HEALTH","Lawrie's Health"
"TID_TWINS_PET_RANGE","Lawrie's Range"
"TID_TWINS_PET_SPEED","Lawrie's Movement Speed"
"TID_ACCESSORY_BLOCKED_MISSING_TWIN","Can't activate without twin!"
"TID_CHROMA_CREDITS_CONVERSION_NOTIFICATION","The Chromatic Shop has been removed! All your Chroma Credits have been converted to <AMOUNT> Credits."
"TID_BRAWL_PASS_SEASON_21","STARR TOON STUDIOS"
"TID_BRAWL_PASS_SEASON_22","YEAR OF THE DRAGON"
"TID_BP_PLUS_ACTIVATED","PLUS MODE ACTIVATED"
"TID_WATCH_AD_ERROR_1","Ads are not available at the moment. Please try again later."
"TID_WATCH_AD_ERROR_2","Next ad available in <TIME>"
"TID_BRAWLPASS_POPUP_PLUS_UNLOCKED","BRAWL PASS PLUS UNLOCKED!"
"TID_BP_PASS_SKIN","BRAWL PASS SKIN"
"TID_BP_PLUS_SKIN","PLUS PASS SKIN"
"TID_SKIN_INFO_CAMPAIGN_CARTOON","CARTOON STUDIOS"
"TID_SKIN_INFO_CAMPAIGN_CARNAVAL","BRAWLNAVAL"
"TID_SKIN_INFO_CAMPAIGN_SUPERBOWL","SUPER BRAWL"
"TID_SKIN_INFO_CAMPAIGN_STARRPARK","STARR PARK ORIGINS"
"TID_SKIN_INFO_CAMPAIGN_MEAL","STARRY MEAL"
"TID_SKIN_INFO_CAMPAIGN_GIFTSHOP","GIFT SHOP"
"TID_SKIN_INFO_WC_2023","WORLD CHAMPIONS 2023"
"TID_BRAWL_PASS_UNLOCK_PASS_PLUS","Activate BRAWL PASS PLUS to unlock Plus rewards!"
"TID_TILE_MASTERY_MIKO","Am I a joke to you?"
"TID_TILE_MASTERY_KIT","Meow"
"TID_TILE_MASTERY_TWINS","I am the law!"
"TID_PERK_QUEST_PASS_TEXT","+<COUNT> QUEST EVERY DAY THIS SEASON"
"TID_PERK_QUEST_AD_TEXT","+1 QUEST TODAY"
"TID_WATCH_AD_ERROR_3","Next ad available in <TIME>"
"TID_WINSTREAK_TITLE","WIN STREAK"
"TID_WINSTREAK_TOOLTIP","Gain extra trophies for this Brawler when on a Win Streak!"
"TID_BP_SKINS_EXCLUSIVITY_INFO","Brawl Pass Skins are exclusive for a year!"
"TID_RED_KING_FRANK_SKIN","RED KING\nFRANK"
"TID_RED_KING_FRANK_SKIN_SHOP","RED KING\nFRANK"
"TID_SANTA_STU_SKIN","SANTA STU"
"TID_SANTA_STU_SKIN_SHOP","SANTA STU"
"TID_FINAL_BOSS_RICO_SKIN","FINAL BOSS\nRICO"
"TID_FINAL_BOSS_RICO_SKIN_SHOP","FINAL BOSS\nRICO"
"TID_W_OTS_SKIN","W OTIS"
"TID_W_OTS_SKIN_SHOP","W OTIS"
"TID_FLAG_BEARER_PIPER_SKIN","FLAG BEARER\nPIPER"
"TID_FLAG_BEARER_PIPER_SKIN_SHOP","FLAG BEARER\nPIPER"
"TID_EL_QUARTERBACK_SKIN","EL QUARTERBACK"
"TID_EL_QUARTERBACK_SKIN_SHOP","EL QUARTERBACK"
"TID_WUKONG_MICO_SKIN","WUKONG MICO"
"TID_WUKONG_MICO_SKIN_SHOP","WUKONG MICO"
"TID_MACARON_MICO_SKIN","MACARON MICO"
"TID_MACARON_MICO_SKIN_SHOP","MACARON MICO"
"TID_FEROCIOUS_FANG_SKIN","FEROCIOUS FANG"
"TID_FEROCIOUS_FANG_SKIN_SHOP","FEROCIOUS FANG"
"TID_BLUE_KING_FRANK_SKIN","BLUE KING\nFRANK"
"TID_BLUE_KING_FRANK_SKIN_SHOP","BLUE KING\nFRANK"
"TID_TOON_SPIKE_SKIN","TOON SPIKE"
"TID_TOON_SPIKE_SKIN_SHOP","TOON SPIKE"
"TID_GROUCH_MICO_SKIN","GROUCH MICO"
"TID_GROUCH_MICO_SKIN_SHOP","GROUCH MICO"
"TID_DOLL_JESSIE_SKIN","DOLL JESSIE"
"TID_DOLL_JESSIE_SKIN_SHOP","DOLL JESSIE"
"TID_PINKU_PAWLETTE_SKIN","PINKU PAWLETTE"
"TID_PINKU_PAWLETTE_SKIN_SHOP","PINKU PAWLETTE"
"TID_KITBOXER_SKIN","KITBOXER"
"TID_KITBOXER_SKIN_SHOP","KITBOXER"
"TID_CCTV_POCO_SKIN","CCTV POCO"
"TID_CCTV_POCO_SKIN_SHOP","CCTV POCO"
"TID_LARRY_&_LAWRIE_CONTROLLERS_SKIN","LARRY & LAWRIE\nCONTROLLERS"
"TID_LARRY_&_LAWRIE_CONTROLLERS_SKIN_SHOP","LARRY & LAWRIE\nCONTROLLERS"
"TID_BILLY_THE_KIT_SKIN","BILLY THE KIT"
"TID_BILLY_THE_KIT_SKIN_SHOP","BILLY THE KIT"
"TID_DARK_ANGEL_COLT_SKIN","DARK ANGEL\nCOLT"
"TID_DARK_ANGEL_COLT_SKIN_SHOP","DARK ANGEL\nCOLT"
"TID_MIDORI_PAWLETTE_SKIN","MIDORI PAWLETTE"
"TID_MIDORI_PAWLETTE_SKIN_SHOP","MIDORI PAWLETTE"
"TID_KIIRO_PAWLETTE_SKIN","KIIRO PAWLETTE"
"TID_KIIRO_PAWLETTE_SKIN_SHOP","KIIRO PAWLETTE"
"TID_8BIT_ANTIVIRUS_SKIN","ANTIVIRUS\n8-BIT"
"TID_8BIT_ANTIVIRUS_SKIN_SHOP","ANTIVIRUS\n8-BIT"
"TID_KITBOXER_GOLDPAW_SKIN","KITBOXER\nGOLDPAW"
"TID_KITBOXER_GOLDPAW_SKIN_SHOP","KITBOXER\nGOLDPAW"
"TID_KITBOXER_DARKPAW_SKIN","KITBOXER\nDARKPAW"
"TID_KITBOXER_DARKPAW_SKIN_SHOP","KITBOXER\nDARKPAW"
"TID_BRAWL_PASS_SHOP_STARTING_FROM","STARTING FROM"
"TID_BP_PURCHASE_DAILY_X2","DAILY"
"TID_BP_SKINS_INFO","Brawl Pass skins are exclusive for a year!"
"TID_BRAWLPASS_UNLOCK_ANY_BRAWLER_CHOOSE_REWARD_TITLE","CHOOSE YOUR REWARD"
"TID_BRAWLPASS_UNLOCK_ANY_BRAWLER_CHOOSE_REWARD_SUBTITLE","Unlock a Brawler or Claim Credits"
"TID_RECRUIT_ROAD_UNLOCK_THIS_BRAWLER","UNLOCK THIS BRAWLER"
"TID_BP_ACTIVATED","PASS ACTIVATED"
"TID_PERK_FREEBIE_PASS_TEXT","+<COUNT> FREEBIE EVERY DAY THIS SEASON"
"TID_PERK_FREEBIE_AD_TEXT","+1 FREEBIE TODAY"
"TID_WATCH_AD_ERROR_4","Next ad available in <TIME>"
"TID_SHOP_OFFER_TITLE_52","BRAWL PASS PLUS"
"TID_EMOTE_BUNDLE_MANDY_LAVA_PACK","Magma Mandy Pin Pack"
"TID_BRAWLPASS_POPUP_PLUS_UNLOCKED_PROGRESS","+20% PROGRESS"
"TID_BRAWLPASS_PURCHASE_NOT_AVAILABLE","Purchase not available!"
"TID_VIDEO_ADS_CONSENT_TITLE","ADVERTISING"
"TID_VIDEO_ADS_CONSENT_ACCEPT","ACCEPT"
"TID_VIDEO_ADS_CONSENT_DECLINE","DECLINE"
"TID_VIDEO_ADS_CONSENT","Supercell would like to store and access your device ID, advertising ID, IP address and app interaction data on your device and share it to selected ad partners to optimize, measure and serve you ads that you might be interested in! Supercell will only share the data if you choose to accept and interact with ads within Brawl Stars.\n\nNote that we may still use your device identifiers for analytics, personalize your experience in-app and share your device identifiers for fraud prevention purposes based on legitimate interest.\n\nLearn more here: <PP> and opt out or withdraw consent in game settings."
"TID_VIDEO_ADS_CONSENT_PRIVACY_POLICY","Privacy Policy"
"TID_GEMGRAB_531","Close Call"
"TID_GEMGRAB_532","Stay in your Lane"
"TID_TILE_BATTLEPASSPLUS_SEASON22","The First"
"TID_TILE_BATTLEPASSPLUS_SEASON23","The Golden Dragon"
"TID_KNOCKOUT_531","Close Quarters"
"TID_HEIST_531","Riverbed"
"TID_HOTZONE_531","The Great Divide"
"TID_HOTZONE_532","Checkered"
"TID_DEATHMATCH_531","The Great Open"
"TID_SETTINGS_ADS","Ads"
"TID_BP_CONTENT_SUMMARY_TITLE","BRAWL PASS REWARDS"
"TID_WATCH_AD_ERROR_5","Collect your daily freebie first!"
"TID_SHOP_GEMS_EXTRA_VALUE","EXTRA"
"TID_VOTE_FUN","HAVE FUN?"
"TID_COMPETITIVE_EVENT_TITLE","RANKED"
"TID_COMPETITIVE_EVENT_RANDOM","Random Map & Mod!"
"TID_RANKED_LEAGUE_TITLE_BRONZE","BRONZE"
"TID_RANKED_LEAGUE_TITLE_SILVER","SILVER"
"TID_RANKED_LEAGUE_TITLE_GOLD","GOLD"
"TID_RANKED_LEAGUE_TITLE_DIAMOND","DIAMOND"
"TID_RANKED_LEAGUE_TITLE_MYTHIC","MYTHIC"
"TID_RANKED_LEAGUE_TITLE_LEGENDARY","LEGENDARY"
"TID_RANKED_LEAGUE_TITLE_MASTERS","MASTERS"
"TID_RANDOM_REWARDS_TITLE_RANKED","RANKED"
"TID_AXE_JUGGLER","MELODIE"
"TID_AXE_JUGGLER_SHORT_DESC","ASSASSIN"
"TID_AXE_JUGGLER_DESC","When it comes to Karaoke, Melodie shows no mercy. Armed with her kawaii looks and devilish set of pipes, she never fails to steal the limelight."
"TID_AXE_JUGGLER_WEAPON","MONSTER NOTES"
"TID_AXE_JUGGLER_WEAPON_DESC","Melodie shoots tiny monster notes from her mic, damaging enemies and spawning orbiting notes around her on hit."
"TID_AXE_JUGGLER_ULTI","CATCHY CHORUS"
"TID_AXE_JUGGLER_ULTI_DESC","Melodie can dash forward multiple times to catch her enemies."
"TID_AXE_JUGGLER_SP_1","FAST BEATS"
"TID_AXE_JUGGLER_SP_1_DESC","Melodie gains <c00cc00><VALUE1>%</c> increased movement speed from each note orbiting her."
"TID_AXE_JUGGLER_SP_2","EXTENDED MIX"
"TID_AXE_JUGGLER_SP_2_DESC","Melodie's notes last for <c00cc00><VALUE1>%</c> longer before vanishing."
"TID_AXE_JUGGLER_GADGET_1","PERFECT PITCH"
"TID_AXE_JUGGLER_GADGET_1_DESC","Melodie's notes get <c00cc00><VALUE1>%</c> increased movement speed and <c00cc00><VALUE2>%</c> wider orbit for <c00cc00><VALUE3></c> seconds."
"TID_AXE_JUGGLER_GADGET_2","INTERLUDE"
"TID_AXE_JUGGLER_GADGET_2_DESC","Melodie gains <c00cc00><VALUE1>%</c> Shield from each note orbiting her."
"TID_AXE_JUGGLER_OVERCHARGE","FLASH MOB"
"TID_AXE_JUGGLER_OVERCHARGE_DESC","Melodie adds up to <c00cc00><VALUE1></c> Hypercharge notes using Catchy Chorus. Hypercharge notes do <c00cc00><VALUE2></c> damage."
"TID_AXE_JUGGLER_HERO_INFO_ORBITING_NOTES","Orbiting Notes"
"TID_AXE_JUGGLER_ACCESSORY_BLOCKED_MISSING_NOTES","Can't activate without notes!"
"TID_STAT_ULTI_USES","Uses"
"TID_INSECTMAN","ANGELO"
"TID_INSECTMAN_SHORT_DESC","MARKSMAN"
"TID_INSECTMAN_DESC","Angelo is the Love Swamp's resident cupid-turned-mosquito. They buzz around the canals looking for lovebirds to dazzle with their irresistible charm, even if those require a little extra, pointy incentive."
"TID_INSECTMAN_WEAPON","TAKE AIM"
"TID_INSECTMAN_WEAPON_DESC","Hold the aim to charge up your shots."
"TID_INSECTMAN_ULTI","WELCOME TO THE SWAMP"
"TID_INSECTMAN_ULTI_DESC","Angelo creates a poison cloud that lasts for <c00cc00><VALUE1></c> seconds and damages enemies. While in the cloud, Angelo's arrows become poisoned, dealing extra damage over time."
"TID_INSECTMAN_SP_1","EMPOWER"
"TID_INSECTMAN_SP_1_DESC","Staying inside the Super will heal Angelo for <c00cc00><VALUE1></c> per second."
"TID_INSECTMAN_SP_2","FLOW"
"TID_INSECTMAN_SP_2_DESC","Angelo gains <c00cc00><VALUE1>%</c> increased movement speed after entering water."
"TID_INSECTMAN_GADGET_1","STINGING FLIGHT"
"TID_INSECTMAN_GADGET_1_DESC","Fly into the air for <c00cc00><VALUE1></c> seconds. Drains <c00cc00><VALUE2></c> health from nearby enemies on takeoff."
"TID_INSECTMAN_GADGET_2","MASTER FLETCHER"
"TID_INSECTMAN_GADGET_2_DESC","The next Take Aim pierces enemies and the environment."
"TID_RANKED_TITLE","RANKED"
"TID_RANKED_SEASON_STARTS_IN","Next Season starts in:"
"TID_RANKED_WAITING_FOR_GLOBAL_RANKINGS","Waiting for final Global rankings"
"TID_RANKED_TRACK_PLAY_LOCKED","<HAVE>/<REQUIRED> Brawlers at POWER <POWER>"
"TID_RANKED_TRACK_TITLE","RANKED"
"TID_RANKED_TRACK_SEASON_ENDS","Season ends in: <TIME>"
"TID_RANKED_TRACK_LAST_SEASON_RESULTS","Last Season results:"
"TID_RANKED_TRACK_SEASON_OVER","Season over!"
"TID_RANKED_SEASON_OVER","SEASON OVER"
"TID_RANKED_SEASON_END_FINAL_RANK","FINAL RANK:"
"TID_MATCHMAKE_FAILED_28","Unlock at least three Power Level 9 Brawlers to play Ranked"
"TID_RANKED_SEASON_OVER_FRAME_LEVEL_UP","+1 <RANK> tier added to Battle Card"
"TID_RANKED_SEASON_OVER_FRAME_LEVEL_UP_DESC","This Battle Card will show the next Season"
"TID_MATCHMAKE_FAILED_NOT_ENOUGH_HEROES_FOR_RANKED","Matchmaking failed. Unlock <P1> or more Brawlers at Power Level <P2> or higher to play this Event"
"TID_TEAM_JOIN_REQ_ERROR_NOT_ENOUGH_HEROES_FOR_RANKED","Join request failed. Unlock <P1> or more Brawlers at Power Level <P2> or higher to join this team"
"TID_TEAM_INVITE_ERROR_NOT_ENOUGH_HEROES_FOR_RANKED","Invite failed. This player does not meet the minimum requirements to play this Event with you"
"TID_TEAM_READY_ERROR_NOT_ENOUGH_HEROES_FOR_RANKED","Request failed. Unlock <P1> or more Brawlers at Power Level <P2> or higher to play this Event"
"TID_TEAM_ERROR_138","Request failed. Rank difference is too large to play this Event together"
"TID_GAME_MODE_34","TROPHY ESCAPE"
"TID_EXTRACTION_INTRO_TEXT","Grab Trophies and escape!"
"TID_RANKED_LOCATION_LOCKED","<HAVE>/<REQUIRED> Brawlers at POWER <POWER>"
"TID_RANKED_NEW_SEASON","NEW SEASON"
"TID_RANKED_LOCKED_MISSING_BRAWLER","BRAWLER REQUIRED"
"TID_EXTRACTION_EXTRACTED_TITLE","ESCAPE!"
"TID_RANKED_TITLE_PLAY_LOCKED","<REQUIRED> BRAWLERS AT POWER <cFF62DF><POWER></c> REQUIRED"
"TID_RANKED_LOCKED_POPUP_BUTTON","UPGRADE BRAWLERS"
"TID_RANKED_RANK_UP_REWARD","Rank Up Reward!"
"TID_RANKED_BOOST_TOOLTIP","Your progress is boosted to the Rank you achieved last season."
"TID_RANKED_SEASON_OVER_FRAME_LEVEL_MAX","MAX <RANK> LEVEL"
"TID_EXTRACTION_ZONE_ACTIVATION","Time to escape!"
"TID_GAME_MODE_34_DESC","Fight enemies and other players for Trophies, escape through an exit zone and gain your prizes!\n\nExits open when only half of players are left, or when the end countdown starts. Collect Power Cubes to increase your Health and Attack damage."
"TID_EVENT_POPUP_GMV_LABEL_EXTRACTION","Battle for Trophies"
"TID_EXTRACTION_1","Breakwater Port"
"TID_EXTRACTION_2","Bounce Bazaar"
"TID_EXTRACTION_3","Circling Sands"
"TID_RANKED_MASTERS_DESCRIPTION","Reach PRO to compete for Global Rankings"
"TID_COMPETITIVE_GLOBAL_RANK_TITLE","GLOBAL RANKING:"
"TID_PLAYER_EXTRACTED","ESCAPE!"
"TID_RANKED_INFO_TITLE","RANKED"
"TID_RANKED_INFO_TEXT_1","Play different maps and modifiers every season!"
"TID_RANKED_INFO_TEXT_2","Climb Ranks to unlock Battle Cards & Starr Drop rewards! Rank resets seasonally, for more rewards!"
"TID_RANKED_INFO_TEXT_3","Chance to drop Ranked Skins"
"TID_SKIN_INFO_NORSEGODS","NORTHERN SAGA"
"TID_SKIN_INFO_BABYSHARK","BABY SHARK"
"TID_SKIN_INFO_APRILFOOLS","APRIL FOOL'S"
"TID_BRAWL_PASS_SEASON_23","SANDS OF TIME"
"TID_BRAWL_PASS_SEASON_24","RAGNAROK"
"TID_STARR_DROP_SOURCE","RANK UP\nREWARD:"
"TID_LUCHADOR_OVERCHARGE","GRAVITY LEAP"
"TID_LUCHADOR_OVERCHARGE_DESC","Leaping high, El Primo drops an Intergalactic Elbow that brings enemies to the Epicenter"
"TID_BATTLE_CARD_FRAME_TOGGLE","Theme:"
"TID_RANK_BOOSTER","Rank BOOST!"
"TID_RANK_BOOSTER_UP_TO_RANK","Up to <RANK>"
"TID_RANKED_SEASON_START","NEW SEASON!"
"TID_RANKED_SEASON_START_MODS","Mods this Season:"
"TID_RANKED_SEASON_START_TAP_TO_CONTINUE","Tap to continue"
"TID_ROPE_DUDE_OVERCHARGE","BUZZWATCH"
"TID_ROPE_DUDE_OVERCHARGE_DESC","Buzz's torpedo can now be used again if he hits a wall."
"TID_WALLY_OVERCHARGE","THORNS"
"TID_WALLY_OVERCHARGE_DESC","Sprout's vine hedge now damages nearby enemies"
"TID_ELECTRO_SNIPER_OVERCHARGE","MAGNETIC"
"TID_ELECTRO_SNIPER_OVERCHARGE_DESC","Belle's spotting shot automatically follows the closest target"
"TID_BASEBALL_OVERCHARGE","OUT OF BOUNDS"
"TID_BASEBALL_OVERCHARGE_DESC","Bibi's bouncing ball splits when hitting an enemy"
"TID_REPORT_POPUP_GRIEF_TITLE","GRIEF PLAY"
"TID_REPORT_POPUP_GRIEF_DESCRIPTION","Standing still, not attacking, team sabotage or giving up"
"TID_REPORT_POPUP_CHEATING_TITLE","CHEATING"
"TID_REPORT_POPUP_CHEATING_DESCRIPTION","Using hacks, bots, exploits, or takedown trading"
"TID_REPORT_POPUP_SKILL_TITLE","BAD RANDOM"
"TID_REPORT_POPUP_SKILL_DESCRIPTION","No aim, no skill, no coordination"
"TID_REPUTATION_TIME_OUT","TIME OUT!"
"TID_REPUTATION_WARNING","AT RISK!"
"TID_REPUTATION_OK","HONORABLE!"
"TID_REPUTATION_POPUP_TOOLTIP","Accumulating reports will decrease your Reputation. You will be suspended from Ranked matches after too many penalties."
"TID_REPUTATION_POPUP_TOOLTIP_AFK","AFK or disconnecting during Brawler selection"
"TID_REPUTATION_POPUP_TOOLTIP_GRIEF","Standing still, not attacking, team sabotage or giving up"
"TID_REPUTATION_POPUP_TOOLTIP_CHEATING","Using hacks, bots, exploits or trading takedowns"
"TID_REPUTATION_POPUP_TOOLTIP_RECOVER","<c02DA09>Recover Rep by playing Ranked matches without being reported</c>"
"TID_REPUTATION_POPUP_TITLE","YOUR RANKED REP"
"TID_REPUTATION_TIME_OUT_DESCRIPTION","You are suspended from Ranked matches for <TIME>"
"TID_REPUTATION_WARNING_DESCRIPTION","Bruh. You've lost Rep, but you can still turn it around!"
"TID_REPUTATION_COOL_DESCRIPTION","Your Rep looks good, just like you!"
"TID_DUELIST_OVERCHARGE","COMPLETE DARKNESS"
"TID_DUELIST_OVERCHARGE_DESC","Cordelius slows down his targets when sending them to the Shadow Realm"
"TID_UNLOCK_PlAYER_FRAME","NEW BATTLE CARD"
"TID_CUSTOM_FRAME_UNLOCK_FAME_TOOLTIP","Unlock Fame to get this custom Battle Card"
"TID_CUSTOM_FRAME_RANKED_TOOLTIP","Progress in Ranked to get this custom Battle Card"
"TID_HOMEPAGE_GUIDE_COMPETITIVE_UNLOCKED","Ranked mode unlocked!"
"TID_EXTRACTION_NOT_ENOUGH_TROPHIES_TO_BET","Not enough Trophies to start Extraction game mode"
"TID_EVENT_MODIFIER_28","HYPER DROP"
"TID_EVENT_MODIFIER_DESC_28","Boxes drop Hypercharge boosters."
"TID_EVENT_MODIFIER_29","SICK BEATS"
"TID_EVENT_MODIFIER_DESC_29","All Brawlers are immune to stuns and slows."
"TID_RANKED_PICK_ERROR_BRAWLER_LEVEL_TOO_LOW","Brawler level is too low. Pick at least a level <LEVEL> level Brawler for this match!"
"TID_EVENT_MODIFIER_30","BARBED AMMO"
"TID_EVENT_MODIFIER_DESC_30","Damage now causes an additional damage over time effect on enemies!"
"TID_FRAME_BUTTON_EQUIP_NOW","EQUIP NOW"
"TID_FRAME_BUTTON_CONTINUE","CONTINUE"
"TID_EVENT_MODIFIER_31","QUICKFIRE"
"TID_EVENT_MODIFIER_DESC_31","Hitting an enemy with an attack instantly reloads some ammo!"
"TID_RANKED_TRACK_BOOST_TOOLTIP","Your progress will be boosted until: <RANK>"
"TID_REPORT_PLAYER_POPUP_SELECT_REASON","Select a Report Reason"
"TID_REPORT_SENT_COMPETITIVE","Player reported, thanks!"
"TID_EVENT_MODIFIER_32","BIG FRIEND"
"TID_EVENT_MODIFIER_DESC_32","All Brawlers have HP equal to the highest on the team!"
"TID_TILE_BATTLEPASSPLUS_SEASON24","Timeless"
"TID_TILE_BATTLEPASSPLUS_SEASON25","Godlike"
"TID_INBOX_REPUTATION","YOUR REP"
"TID_REPUTATION_NOTIFICATION_1","You have been reported for Grief Play and your Rep has decreased. More reports will result in SUSPENSION from Ranked matches."
"TID_REPUTATION_NOTIFICATION_2","You have been penalized for Cheating, and your Rep has decreased. More reports will result in SUSPENSION from Ranked matches."
"TID_REPUTATION_NOTIFICATION_5","You left a Ranked match too soon and your Rep has decreased. Repeatedly doing so will result in a SUSPENSION from Ranked matches."
"TID_SETTINGS_RANDOM_REWARD_RATES","Starr Drop Chances"
"TID_PLAYER_STAT_22","HIGHEST"
"TID_PLAYER_STAT_23","CURRENT"
"TID_REPUTATION_POPUP_SUBTITLE","Brawl with respect and keep that Rep high. Accumulating too many penalties will result in Ranked match suspensions."
"TID_REPUTATION_TOOLTIP_DOWN_1","Leaving battles"
"TID_REPUTATION_TOOLTIP_DOWN_2","Grief play"
"TID_REPUTATION_TOOLTIP_DOWN_3","Cheating"
"TID_REPUTATION_TOOLTIP_UP_1","------"
"TID_REPUTATION_TOOLTIP_UP_2","Finish Ranked matches without penalties"
"TID_REPUTATION_TOOLTIP","HOW TO LOSE AND GAIN REP"
"TID_INBOX_FAME_PLAYER_THUMBNAILS","Donation of a new Profile Icon for previously reaching Fame Level:"
"TID_INBOX_FAME_EMOTES","Donation of a new Pin for previously reaching Fame Level:"
"TID_INBOX_LEGACY_SEASON_EMOTES","Donation of a new Pin for having Legacy Rank 35 Brawlers"
"TID_INBOX_LEGACY_SEASON_PLAYER_TITLES","Donation of a new Player Title for having Legacy Rank 35 Brawlers"
"TID_INBOX_LEGACY_SEASON_SPRAYS","Donation of a new Spray for having Legacy Rank 30 Brawlers"
"TID_REPORT_PLAYER_POPUP_POOR_SKILL_TOOLTIP","Bad Randoms are not penalized. These reports will instead be used to improve matchmaking quality."
"TID_REPUTATION_NO_REPORTS_LEFT","You are out of daily reports! Get more reports tomorrow."
"TID_REPORT_PLAYER_POPUP_INFO","Bad Randoms are not penalized. These reports will instead be used to improve matchmaking quality."
"TID_RANKED_BATTLE_CARD_ACTIVE","Active for 2 Ranked Seasons"
"TID_BALL_541","Goalkeeper's Dream"
"TID_KNOCKOUT_541","New Horizons"
"TID_BATTLE_ROYALE_541","Marksman's Paradise"
"TID_REPORT_PLAYER_POPUP_TOOLTIP","<AMOUNT> reports remaining today.\n\nIf the player you report receives a penalty, you'll get an inbox message."
"TID_SHELLY_DANCER_SKIN","SHELLY DANCER"
"TID_SHELLY_DANCER_SKIN_SHOP","SHELLY DANCER"
"TID_SHELLY_DANCER_IRIS_SKIN","SHELLY DANCER IRIS"
"TID_SHELLY_DANCER_IRIS_SKIN_SHOP","SHELLY DANCER IRIS"
"TID_SHELLY_DANCER_DAHLIA_SKIN","SHELLY DANCER\nDAHLIA"
"TID_SHELLY_DANCER_DAHLIA_SKIN_SHOP","SHELLY DANCER\nDAHLIA"
"TID_DESERT_SCORPION_CHUCK_SKIN","DESERT SCORPION\nCHUCK"
"TID_DESERT_SCORPION_CHUCK_SKIN_SHOP","DESERT SCORPION\nCHUCK"
"TID_THIEF_EDGAR_SKIN","THIEF EDGAR"
"TID_THIEF_EDGAR_SKIN_SHOP","THIEF EDGAR"
"TID_DYNASTY_MIKE_SKIN","DYNASTY MIKE"
"TID_DYNASTY_MIKE_SKIN_SHOP","DYNASTY MIKE"
"TID_SURGENIE_SKIN","SURGENIE"
"TID_SURGENIE_SKIN_SHOP","SURGENIE"
"TID_FENRIR_BUZZ_SKIN","FENRIR BUZZ"
"TID_FENRIR_BUZZ_SKIN_SHOP","FENRIR BUZZ"
"TID_MORK_FENRIR_BUZZ_SKIN","MØRK FENRIR\nBUZZ"
"TID_MORK_FENRIR_BUZZ_SKIN_SHOP","MØRK FENRIR\nBUZZ"
"TID_ELDR_FENRIR_BUZZ_SKIN","ELDR FENRIR\nBUZZ"
"TID_ELDR_FENRIR_BUZZ_SKIN_SHOP","ELDR FENRIR\nBUZZ"
"TID_THOR_BIBI_SKIN","THOR BIBI"
"TID_THOR_BIBI_SKIN_SHOP","THOR BIBI"
"TID_ODIN_CORDELIUS_SKIN","ODIN\nCORDELIUS"
"TID_ODIN_CORDELIUS_SKIN_SHOP","ODIN\nCORDELIUS"
"TID_LOKI_CHESTER_SKIN","LOKI CHESTER"
"TID_LOKI_CHESTER_SKIN_SHOP","LOKI CHESTER"
"TID_SKADI_JESSIE_SKIN","SKADI JESSIE"
"TID_SKADI_JESSIE_SKIN_SHOP","SKADI JESSIE"
"TID_SIF_MELODIE_SKIN","SIF MELODIE"
"TID_SIF_MELODIE_SKIN_SHOP","SIF MELODIE"
"TID_MECHA_COLT_SKIN","MECHA COLT"
"TID_MECHA_COLT_SKIN_SHOP","MECHA COLT"
"TID_PARAGON_MECHA_COLT_SKIN","PARAGON MECHA\nCOLT"
"TID_PARAGON_MECHA_COLT_SKIN_SHOP","PARAGON MECHA\nCOLT"
"TID_RENEGADE_MECHA_COLT_SKIN","RENEGADE MECHA\nCOLT"
"TID_RENEGADE_MECHA_COLT_SKIN_SHOP","RENEGADE MECHA\nCOLT"
"TID_MECHA_LEON_SKIN","MECHA LEON"
"TID_MECHA_LEON_SKIN_SHOP","MECHA LEON"
"TID_RADIANT_MECHA_LEON_SKIN","RADIANT MECHA\nLEON"
"TID_RADIANT_MECHA_LEON_SKIN_SHOP","RADIANT MECHA\nLEON"
"TID_SHADOW_MECHA_LEON_SKIN","SHADOW MECHA\nLEON"
"TID_SHADOW_MECHA_LEON_SKIN_SHOP","SHADOW MECHA\nLEON"
"TID_FANGIRL_CONY_SKIN","FANGIRL CONY"
"TID_FANGIRL_CONY_SKIN_SHOP","FANGIRL CONY"
"TID_BALLOON_SALLY_SKIN","BALLOON SALLY"
"TID_BALLOON_SALLY_SKIN_SHOP","BALLOON SALLY"
"TID_ROCKET_BROWN_SKIN","ROCKET BROWN"
"TID_ROCKET_BROWN_SKIN_SHOP","ROCKET BROWN"
"TID_POOP_SPIKE_SKIN","POOP SPIKE"
"TID_POOP_SPIKE_SKIN_SHOP","POOP SPIKE"
"TID_EL_BABY_SHARK_SKIN","EL BABY SHARK"
"TID_EL_BABY_SHARK_SKIN_SHOP","EL BABY SHARK"
"TID_SQUEAKY_NOTE_SKIN","SQUEAKY NOTE"
"TID_SQUEAKY_NOTE_SKIN_SHOP","SQUEAKY NOTE"
"TID_RED_PITCHER_FANG_SKIN","RED PITCHER\nFANG"
"TID_RED_PITCHER_FANG_SKIN_SHOP","RED PITCHER\nFANG"
